,P7,P14,P28,P49,P70
0,0.8656574931096921,0.7840827188601335,0.181462706029655,0.6566879130089196,0.5057091568945695
1,0.8530390904727895,0.8148784975651785,0.147296918398286,0.5087091341028884,0.18390866501428763
2,0.848119828627572,0.723817546372888,0.5773906361775224,0.32027646548134503,0.03368036300745232
3,0.8100276789238804,0.8145771811845256,0.6567410620003072,0.7207767466519944,0.38008001734009467
4,0.7954150036731505,0.8103321702152797,0.3852731739687619,0.466873337558702,0.5758048385125926
5,0.8478130332454277,0.8151470900950013,0.68595217414134,0.741508171741865,0.27969125590268806
6,,0.4812574672642626,0.6968999960644566,0.48159285398150176,0.5772664049791426
7,0.7742386099955826,0.5736418786234244,0.6985187707835973,0.2661279906271455,0.11625149515956947
8,0.7543056458341341,0.7643363406089421,0.15426859949015814,0.20197916527642154,0.7056121782609817
