,P7,P28,P70
0,41.086858925305734,37.2396133516593,21.38919070999173
1,33.591877188186594,14.676279922317987,19.532905785914796
2,43.505911105661,20.441021052409447,17.587073425097266
3,40.13021375430571,28.350035754758373,9.660559731015246
4,48.36650129456764,32.49543253072807,11.507901229941433
5,40.61830400303699,38.332058925491474,10.985602814078844
6,38.944207232313374,15.01160234370241,11.510928500271183
7,42.14971609927625,15.432282594960085,16.821796119674843
8,47.97839785643313,19.009380909508355,18.101537381524494
