,Mean-P-Myosin,StdDev-P-Myosin,Mode-P-Myosin,Min-P-Myosin,Max-P-Myosin,XM-P-Myosin,YM-P-Myosin,IntDen-P-Myosin,Median-P-Myosin,RawIntDen-P-Myosin,Mean-Vinculin,StdDev-Vinculin,Mode-Vinculin,Min-Vinculin,Max-Vinculin,XM-Vinculin,YM-Vinculin,IntDen-Vinculin,Median-Vinculin,RawIntDen-Vinculin
0,52.404,18.962,53.0,8.0,238.0,69.918,77.089,30757.403,52.0,481384.0,3.15,2.884,2.0,0.0,62.0,76.954,75.781,1848.892,2.0,28937.0
