,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
225,46.476,124.587,66.242,32.262,118.077,62.199,11.125,6.827,11.247,5.261,7.151,0.561,11.927,467.0,263.0,21.125,6.529,2.138,0.468,0.83,51.649,32.17,23.0,8.0,169.0,125.595,66.073,2399.144,44.0,37549.0,22.422,15.967,7.0,0.0,86.0,123.797,66.063,1041.531,18.0,16301.0
226,42.193,38.061,65.962,25.637,33.628,62.452,8.344,7.585,9.612,5.589,143.142,0.807,10.17,133.0,249.0,145.125,5.857,1.72,0.582,0.929,86.5,39.961,105.0,8.0,211.0,37.847,65.866,3647.691,89.0,57090.0,15.974,15.818,9.0,2.0,126.0,37.79,66.495,673.631,11.0,10543.0
227,30.366,55.488,65.705,25.009,51.074,62.452,9.102,6.068,9.878,3.914,153.192,0.61,10.413,202.0,247.0,150.945,4.535,2.524,0.396,0.859,92.815,41.011,98.0,11.0,197.0,55.235,65.624,2816.881,99.0,44087.0,14.777,16.035,7.0,1.0,98.0,55.565,65.819,448.47,9.0,7019.0
228,39.38,65.055,65.706,25.428,60.176,62.705,9.608,6.068,9.783,5.125,161.875,0.765,10.002,238.0,255.0,163.856,5.511,1.909,0.524,0.924,66.8,36.16,93.0,8.0,159.0,64.661,65.559,2629.162,73.0,41149.0,16.794,16.349,9.0,0.0,111.0,65.315,65.743,660.98,10.0,10345.0
229,8.95,70.303,64.005,12.862,67.509,62.705,4.804,3.034,5.159,2.209,153.116,0.68,5.551,267.0,248.0,149.931,2.714,2.336,0.428,0.87,28.229,15.869,18.0,10.0,93.0,69.707,63.804,252.508,22.0,3952.0,26.093,12.261,17.0,8.0,68.0,70.462,63.977,233.404,22.0,3653.0
230,3.964,73.944,64.234,7.56,73.071,62.958,1.77,2.528,2.729,1.849,101.474,0.872,2.949,290.0,249.0,120.964,1.77,1.476,0.677,0.939,17.726,4.041,16.0,10.0,27.0,73.931,64.325,70.219,18.0,1099.0,35.226,9.333,30.0,16.0,56.0,73.929,64.187,139.544,33.0,2184.0
231,1.982,103.514,63.745,5.093,102.654,62.958,1.77,1.517,1.982,1.273,146.724,0.96,2.175,406.0,249.0,144.462,1.47,1.558,0.642,0.886,16.387,3.712,14.0,8.0,26.0,103.447,63.709,32.458,17.0,508.0,24.645,6.631,24.0,15.0,40.0,103.472,63.689,48.815,24.0,764.0
232,14.576,1.675,66.136,16.044,0.253,63.463,3.54,5.815,5.347,3.471,78.969,0.712,5.951,1.0,251.0,102.265,3.54,1.54,0.649,0.899,38.044,33.379,18.0,8.0,124.0,1.166,66.709,554.214,22.0,8674.0,27.794,23.21,12.0,2.0,102.0,1.913,65.566,404.894,18.0,6337.0
233,40.531,113.528,67.21,31.384,107.205,63.463,12.389,7.08,12.24,4.216,156.204,0.517,13.479,424.0,252.0,156.801,5.378,2.903,0.344,0.822,70.244,39.368,87.0,7.0,193.0,113.594,67.337,2845.506,83.0,44535.0,16.566,16.028,9.0,0.0,100.0,113.217,67.12,671.075,10.0,10503.0
234,33.754,25.885,66.581,30.485,18.71,63.716,12.389,5.815,11.305,3.802,165.571,0.456,12.755,74.0,252.0,166.239,4.613,2.974,0.336,0.789,85.972,46.842,16.0,7.0,194.0,26.632,66.867,2900.327,93.0,45393.0,12.636,11.339,7.0,1.0,100.0,25.143,66.359,426.299,9.0,6672.0
