,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
17,22.759,70.039,3.999,20.693,65.739,1.517,7.838,4.551,7.386,3.923,178.274,0.668,7.939,260.0,18.0,170.838,4.403,1.883,0.531,0.871,74.202,27.986,71.0,13.0,144.0,69.587,3.924,1687.816,75.0,26416.0,21.126,13.385,13.0,2.0,81.0,70.069,4.03,480.544,17.0,7521.0
18,7.991,127.296,3.088,10.569,125.409,1.77,3.793,2.528,3.904,2.606,0.403,0.899,3.998,496.0,11.0,161.565,2.528,1.498,0.668,0.929,11.52,2.558,10.0,6.0,18.0,127.269,3.033,92.007,11.0,1440.0,25.712,8.908,20.0,7.0,52.0,127.369,3.157,205.354,25.0,3214.0
19,56.13,20.787,6.797,30.495,15.676,2.781,10.619,8.849,11.016,6.488,35.255,0.758,11.762,62.0,35.0,25.463,7.088,1.698,0.589,0.914,64.592,32.863,72.0,8.0,171.0,20.422,7.022,3623.539,66.0,56712.0,25.876,17.4,13.0,4.0,99.0,20.889,6.383,1451.601,19.0,22719.0
20,73.582,32.066,6.587,35.664,25.537,3.034,13.401,7.585,12.409,7.55,8.249,0.727,13.998,101.0,32.0,16.798,7.585,1.643,0.608,0.913,82.055,35.182,95.0,7.0,153.0,32.074,6.812,6034.44,88.0,94445.0,24.435,16.639,13.0,3.0,119.0,31.941,6.299,1797.01,18.0,28125.0
21,81.318,43.689,8.141,37.784,36.662,3.287,13.653,9.608,14.156,7.314,24.702,0.716,15.154,145.0,40.0,25.71,8.279,1.935,0.517,0.915,80.467,32.555,89.0,5.0,174.0,43.816,8.101,6539.775,85.0,102354.0,25.024,13.143,15.0,5.0,85.0,43.335,7.939,2033.736,22.0,31830.0
22,19.498,53.809,6.144,19.288,50.821,3.54,6.574,4.551,7.194,3.451,158.008,0.659,7.644,202.0,14.0,145.784,4.037,2.085,0.48,0.892,61.859,23.1,58.0,11.0,134.0,53.882,6.136,1205.482,58.0,18867.0,22.764,12.198,13.0,5.0,72.0,53.679,6.019,443.614,19.0,6943.0
23,56.513,89.432,7.043,33.075,82.932,3.54,13.148,6.574,12.426,5.79,176.875,0.649,13.343,328.0,24.0,170.181,6.356,2.146,0.466,0.888,63.354,24.228,61.0,7.0,128.0,89.867,7.086,3578.366,67.0,56005.0,25.261,13.11,16.0,6.0,99.0,88.975,6.844,1426.81,22.0,22331.0
24,1.982,62.032,4.71,4.883,61.188,4.045,1.77,1.264,1.884,1.34,1.418,1.0,2.038,242.0,21.0,29.745,1.264,1.406,0.711,0.939,15.452,3.254,14.0,11.0,26.0,62.034,4.704,30.605,15.0,479.0,37.484,15.779,29.0,20.0,78.0,62.013,4.603,74.244,33.0,1162.0
25,41.873,119.751,7.912,30.189,114.537,4.298,10.619,7.585,11.594,4.598,30.628,0.577,12.905,453.0,47.0,34.624,5.698,2.521,0.397,0.848,42.513,20.068,44.0,7.0,100.0,119.85,8.135,1779.184,44.0,27846.0,21.554,16.102,10.0,2.0,115.0,119.505,7.495,902.051,16.0,14118.0
26,70.258,95.429,10.789,50.13,86.219,4.551,19.469,10.114,18.086,4.946,23.602,0.351,20.894,341.0,50.0,21.286,6.934,3.657,0.273,0.672,47.569,28.58,21.0,7.0,149.0,94.262,11.466,3340.235,44.0,52278.0,23.396,16.762,10.0,2.0,108.0,94.817,10.744,1642.835,18.0,25712.0
27,38.421,126.569,9.352,24.319,123.134,5.057,6.068,8.091,8.499,5.756,74.192,0.816,9.046,493.0,52.0,63.435,6.068,1.477,0.677,0.95,51.326,20.044,56.0,8.0,101.0,126.696,9.314,1970.929,53.0,30847.0,15.8,9.894,13.0,0.0,69.0,126.32,9.56,606.735,13.0,9496.0
28,44.047,64.958,7.915,31.94,58.154,5.31,13.148,5.31,12.158,4.613,176.054,0.543,13.266,230.0,24.0,172.333,5.31,2.636,0.379,0.847,60.408,26.468,65.0,8.0,127.0,65.408,7.995,2659.32,65.0,41621.0,23.691,17.277,10.0,3.0,124.0,64.465,7.714,1042.937,18.0,16323.0
29,59.326,74.014,10.766,30.878,68.52,6.574,10.872,8.344,10.377,7.279,26.542,0.782,11.691,271.0,48.0,21.571,7.867,1.426,0.701,0.915,67.142,28.768,70.0,6.0,137.0,73.55,10.877,3981.088,70.0,62308.0,21.696,16.351,10.0,2.0,120.0,73.701,10.304,1286.436,15.0,20134.0
30,66.039,107.067,10.674,35.281,100.631,6.827,13.401,8.091,12.482,6.737,7.911,0.667,13.86,398.0,48.0,14.797,7.689,1.853,0.54,0.887,67.036,30.418,81.0,7.0,126.0,106.753,10.729,4424.511,72.0,69248.0,16.145,11.818,10.0,1.0,114.0,106.913,10.548,1065.619,13.0,16678.0
31,10.932,1.63,9.569,13.097,0.253,7.332,3.287,4.298,4.186,3.325,87.209,0.801,4.75,1.0,29.0,115.201,3.287,1.259,0.794,0.934,25.813,16.068,11.0,6.0,73.0,1.237,9.807,282.027,19.0,4414.0,22.854,12.07,15.0,3.0,67.0,1.85,9.626,249.697,19.0,3908.0
32,10.804,5.687,9.664,13.787,3.54,7.585,4.298,4.298,5.426,2.535,49.164,0.714,5.732,14.0,47.0,48.576,3.039,2.14,0.467,0.867,21.118,6.75,16.0,7.0,42.0,5.836,9.541,228.037,20.0,3569.0,36.379,10.123,39.0,18.0,71.0,5.681,9.684,392.818,37.0,6148.0
33,18.284,82.163,9.99,17.413,79.139,7.838,6.321,3.793,6.241,3.73,178.655,0.758,6.637,313.0,46.0,17.745,3.793,1.673,0.598,0.932,42.517,13.933,52.0,12.0,83.0,82.241,10.056,776.947,45.0,12160.0,28.168,19.348,10.0,3.0,116.0,82.052,9.986,514.728,22.0,8056.0
34,33.435,50.195,11.362,23.282,45.764,8.091,8.091,6.068,8.611,4.944,30.386,0.775,9.283,181.0,53.0,29.358,5.668,1.742,0.574,0.928,71.669,22.035,79.0,9.0,124.0,50.248,11.14,2394.927,74.0,37483.0,24.509,10.114,19.0,3.0,70.0,50.21,11.388,818.989,22.0,12818.0
35,78.824,12.577,13.161,34.393,6.321,8.597,12.136,9.355,11.341,8.85,166.626,0.837,12.304,25.0,46.0,170.538,9.322,1.282,0.78,0.936,85.814,41.227,94.0,6.0,213.0,12.318,13.466,6760.528,89.0,105809.0,19.851,15.773,10.0,2.0,131.0,12.862,12.637,1563.862,14.0,24476.0
36,41.746,58.039,11.792,25.07,53.855,8.597,8.849,6.574,8.293,6.409,0.776,0.835,9.137,213.0,53.0,14.421,6.574,1.294,0.773,0.936,56.141,19.156,62.0,9.0,100.0,58.173,11.649,2342.343,59.0,36660.0,21.761,12.402,10.0,3.0,76.0,57.612,11.603,907.929,19.0,14210.0
37,27.425,23.886,11.672,22.986,19.216,8.849,8.849,5.31,8.806,3.965,24.153,0.652,9.628,76.0,56.0,23.199,4.621,2.221,0.45,0.872,67.89,24.035,68.0,8.0,133.0,24.316,11.624,1860.904,69.0,29125.0,26.851,16.52,19.0,5.0,134.0,23.389,11.598,735.991,22.0,11519.0
38,63.098,32.136,14.12,34.086,25.031,10.872,13.653,6.574,13.669,5.877,9.463,0.682,13.987,99.0,61.0,12.529,6.087,2.326,0.43,0.912,48.781,23.867,17.0,7.0,125.0,31.878,14.304,3076.29,51.0,48147.0,28.82,15.874,13.0,6.0,102.0,32.045,14.09,1817.456,25.0,28445.0
39,38.869,118.816,14.002,28.018,113.779,11.125,9.861,6.574,10.059,4.92,21.307,0.622,11.082,450.0,70.0,27.15,5.644,2.045,0.489,0.854,39.908,15.649,46.0,6.0,81.0,118.772,13.752,1550.317,41.0,24264.0,23.97,8.105,21.0,10.0,61.0,118.661,14.109,931.187,22.0,14574.0
40,56.769,65.368,15.502,30.965,60.176,11.378,10.872,8.091,10.121,7.141,13.011,0.744,11.015,238.0,66.0,9.246,7.779,1.417,0.706,0.889,61.02,21.701,57.0,8.0,123.0,65.467,15.646,3462.144,62.0,54186.0,22.486,13.245,13.0,3.0,111.0,65.248,15.331,1275.829,19.0,19968.0
41,58.239,81.232,15.58,31.373,75.094,12.136,11.631,6.574,11.575,6.406,9.173,0.744,12.314,297.0,72.0,19.179,6.574,1.807,0.553,0.94,76.54,28.344,79.0,9.0,163.0,81.507,15.565,4455.18,79.0,69728.0,24.636,14.786,14.0,5.0,90.0,80.98,15.277,1433.966,19.0,22443.0
42,10.868,1.09,15.37,16.366,0.253,12.389,2.023,6.827,7.296,1.897,84.799,0.51,7.12,1.0,76.0,73.496,2.023,3.847,0.26,0.939,59.1,21.29,36.0,10.0,106.0,1.004,15.492,641.94,62.0,10047.0,21.182,13.134,15.0,6.0,85.0,1.121,15.642,230.081,17.0,3601.0
43,40.787,109.842,16.407,28.043,105.435,12.389,9.102,7.585,10.625,4.887,35.643,0.652,11.688,417.0,79.0,38.853,5.569,2.174,0.46,0.896,59.699,21.218,64.0,8.0,118.0,109.734,16.34,2433.583,62.0,38088.0,17.379,12.406,11.0,2.0,118.0,109.714,16.533,708.453,14.0,11088.0
44,41.746,5.7,17.15,26.168,2.276,12.642,7.585,8.091,8.808,6.035,126.942,0.766,9.964,12.0,50.0,125.707,6.694,1.46,0.685,0.934,75.133,31.988,92.0,8.0,161.0,5.495,17.273,3134.753,81.0,49062.0,21.066,12.679,10.0,3.0,88.0,5.761,17.445,878.922,17.0,13756.0
45,55.682,100.618,17.296,28.82,96.08,12.895,8.849,8.597,8.646,8.2,177.245,0.842,9.73,380.0,78.0,24.567,8.367,1.054,0.948,0.931,66.696,24.485,69.0,5.0,139.0,100.583,17.128,3711.713,69.0,58092.0,15.526,11.587,9.0,0.0,92.0,100.412,17.083,864.034,12.0,13523.0
46,5.114,40.287,14.538,8.633,38.938,13.401,2.781,2.276,3.018,2.157,20.119,0.862,3.439,154.0,62.0,36.027,2.276,1.399,0.715,0.92,21.175,4.342,20.0,13.0,30.0,40.223,14.583,108.236,20.0,1694.0,43.513,12.874,43.0,25.0,84.0,40.263,14.502,222.414,43.0,3481.0
47,16.174,45.892,15.367,18.782,42.477,13.401,7.332,3.54,7.852,2.623,166.386,0.576,7.756,168.0,54.0,160.974,3.294,2.994,0.334,0.817,37.909,21.49,33.0,8.0,104.0,46.563,15.653,612.804,34.0,9591.0,31.387,14.816,20.0,8.0,87.0,45.583,15.234,507.38,28.0,7941.0
48,60.605,125.357,18.491,29.795,121.111,13.906,8.091,9.102,9.973,7.737,59.669,0.858,10.801,485.0,91.0,57.426,8.01,1.289,0.776,0.953,64.275,24.776,73.0,10.0,138.0,125.372,18.795,3893.235,67.0,60933.0,15.194,11.499,9.0,1.0,77.0,124.99,17.918,920.325,11.0,14404.0
49,58.687,55.127,18.211,31.287,50.063,14.159,10.872,7.332,11.322,6.6,164.641,0.753,11.322,201.0,59.0,150.573,7.025,1.715,0.583,0.926,57.737,25.787,66.0,6.0,134.0,55.065,18.056,3386.558,62.0,53003.0,23.192,13.759,15.0,4.0,102.0,55.107,17.924,1360.297,19.0,21290.0
50,53.572,22.286,18.537,29.56,17.699,14.665,9.355,8.091,9.197,7.417,146.079,0.77,9.76,70.0,64.0,163.443,8.091,1.24,0.806,0.916,63.914,26.251,66.0,6.0,130.0,22.466,18.713,3422.146,67.0,53560.0,27.968,14.044,16.0,6.0,108.0,22.269,18.287,1497.477,25.0,23437.0
51,45.326,91.08,17.806,27.92,85.966,15.17,10.114,5.815,10.021,5.759,6.634,0.731,10.801,340.0,76.0,20.556,5.815,1.74,0.575,0.929,63.732,20.861,67.0,12.0,126.0,91.219,17.569,2887.101,63.0,45186.0,20.762,16.955,9.0,2.0,107.0,90.729,17.612,940.515,15.0,14720.0
52,5.178,73.163,16.58,8.633,71.807,15.423,2.781,2.276,3.102,2.126,20.883,0.873,3.439,284.0,69.0,36.027,2.217,1.459,0.685,0.92,16.877,3.624,18.0,10.0,26.0,73.17,16.633,87.343,17.0,1367.0,44.753,15.557,32.0,16.0,82.0,73.138,16.546,231.615,40.0,3625.0
53,26.594,40.27,18.721,20.09,37.421,16.182,6.068,5.31,6.193,5.468,14.364,0.828,7.084,149.0,83.0,34.824,5.31,1.132,0.883,0.934,58.13,21.457,77.0,13.0,119.0,39.935,18.864,1545.077,57.0,24182.0,26.373,14.075,15.0,5.0,91.0,40.094,18.381,700.978,23.0,10971.0
54,64.057,113.84,21.06,37.81,106.446,16.688,14.159,8.597,15.075,5.41,21.059,0.563,15.035,421.0,88.0,19.654,6.005,2.787,0.359,0.862,51.241,19.793,66.0,10.0,107.0,114.198,20.992,3280.494,54.0,51343.0,20.614,11.888,18.0,2.0,84.0,113.135,20.921,1319.724,18.0,20655.0
55,13.936,35.567,20.117,16.279,34.386,16.94,2.528,6.574,6.961,2.549,89.31,0.661,6.694,138.0,67.0,100.886,2.528,2.73,0.366,0.932,40.592,17.398,17.0,12.0,86.0,35.746,20.222,565.395,41.0,8849.0,33.991,13.595,20.0,12.0,75.0,35.443,19.847,473.452,31.0,7410.0
56,33.946,46.431,20.578,22.445,43.236,17.446,6.574,6.574,6.871,6.291,46.019,0.847,7.789,176.0,95.0,54.246,6.574,1.092,0.916,0.94,78.156,33.233,92.0,10.0,167.0,46.154,20.403,2651.652,82.0,41501.0,22.951,13.746,13.0,2.0,87.0,46.397,20.606,778.672,19.0,12187.0
57,37.079,28.486,21.272,35.69,20.733,17.699,12.895,7.585,13.136,3.594,28.02,0.366,14.711,82.0,99.0,28.768,5.439,3.655,0.274,0.638,32.64,15.413,22.0,8.0,82.0,28.637,21.3,1209.572,29.0,18931.0,31.85,14.054,26.0,9.0,100.0,28.054,21.259,1180.308,29.0,18473.0
58,52.486,15.195,21.745,30.694,9.608,17.952,10.367,8.091,10.478,6.378,152.034,0.7,11.151,42.0,74.0,147.031,7.531,1.643,0.609,0.872,61.352,31.161,74.0,4.0,143.0,15.623,22.067,3218.325,67.0,50370.0,21.233,14.414,13.0,3.0,94.0,14.974,21.628,1113.795,16.0,17432.0
59,65.783,67.24,21.76,35.455,60.682,18.205,13.653,7.332,13.801,6.069,17.569,0.658,14.414,241.0,94.0,21.615,6.668,2.274,0.44,0.903,74.37,32.195,88.0,7.0,166.0,66.992,21.697,4889.593,83.0,76527.0,25.493,17.634,13.0,5.0,129.0,66.954,21.604,1676.059,20.0,26232.0
60,81.445,80.642,22.397,38.698,72.818,18.963,15.676,7.08,15.192,6.826,178.439,0.683,15.879,288.0,95.0,9.162,7.053,2.226,0.449,0.923,78.692,40.44,13.0,8.0,210.0,80.816,22.202,6405.599,81.0,100254.0,19.223,15.222,10.0,2.0,123.0,80.378,22.219,1564.757,14.0,24490.0
61,60.349,3.867,24.52,32.768,0.253,19.974,8.597,9.608,9.264,8.294,36.106,0.706,11.633,1.0,117.0,42.357,8.597,1.117,0.895,0.922,58.66,30.798,74.0,6.0,122.0,3.06,25.061,3538.113,66.0,55375.0,22.889,13.202,13.0,3.0,87.0,4.442,24.185,1380.551,19.0,21607.0
62,68.084,93.047,24.569,35.516,85.713,20.48,13.148,8.091,12.274,7.063,15.819,0.678,14.179,339.0,107.0,21.991,7.636,1.738,0.575,0.896,67.038,29.485,74.0,7.0,150.0,93.428,24.617,4561.69,74.0,71395.0,22.558,19.527,10.0,2.0,141.0,92.052,24.496,1534.982,15.0,24024.0
63,13.425,101.512,23.326,21.704,98.608,20.733,7.08,6.068,7.811,2.188,35.531,0.358,9.324,390.0,106.0,40.601,3.489,3.569,0.28,0.641,49.743,33.653,10.0,7.0,131.0,100.544,23.951,667.434,55.0,10446.0,27.886,18.901,16.0,7.0,103.0,101.869,22.821,374.161,22.0,5856.0
64,43.024,54.731,24.437,27.92,50.568,21.492,9.608,6.574,9.399,5.828,7.449,0.694,10.002,200.0,85.0,163.856,6.574,1.613,0.62,0.923,66.743,26.779,81.0,10.0,145.0,54.393,24.388,2869.977,71.0,44918.0,25.554,14.932,16.0,6.0,113.0,54.519,24.302,1098.844,22.0,17198.0
65,5.434,38.523,23.019,8.546,37.168,21.744,2.781,2.528,2.8,2.471,14.397,0.935,3.168,147.0,94.0,28.61,2.528,1.133,0.882,0.909,71.882,12.235,64.0,52.0,109.0,38.598,23.041,390.39,71.0,6110.0,19.494,7.126,20.0,6.0,52.0,38.457,23.01,105.872,19.0,1657.0
66,31.389,40.313,25.789,25.959,35.651,22.25,8.344,6.321,7.893,5.063,16.742,0.585,8.439,141.0,96.0,171.384,6.292,1.559,0.641,0.777,65.513,24.119,63.0,11.0,133.0,39.968,25.858,2055.269,66.0,32167.0,23.66,10.252,18.0,5.0,77.0,40.247,25.714,742.253,22.0,11617.0
67,37.398,117.381,25.411,26.613,112.009,22.25,9.861,5.815,9.993,4.765,17.695,0.664,10.969,443.0,109.0,25.974,5.609,2.097,0.477,0.924,63.352,22.738,65.0,6.0,113.0,117.634,25.36,2367.964,65.0,37061.0,15.85,8.225,13.0,2.0,69.0,116.999,25.439,592.422,14.0,9272.0
68,46.924,23.045,27.468,36.466,15.929,22.756,13.148,7.838,12.136,4.923,12.574,0.443,14.376,63.0,114.0,23.86,6.437,2.465,0.406,0.749,52.794,28.404,63.0,5.0,121.0,24.032,27.417,2475.945,53.0,38751.0,30.437,11.612,22.0,11.0,87.0,22.261,27.502,1427.449,28.0,22341.0
69,31.197,32.092,25.977,27.415,28.318,22.756,7.08,6.321,6.563,6.052,19.801,0.522,7.996,112.0,113.0,34.695,6.321,1.084,0.922,0.849,48.092,15.959,53.0,15.0,101.0,32.123,26.414,1499.521,48.0,23469.0,26.25,11.728,18.0,8.0,74.0,32.184,25.786,818.478,23.0,12810.0
70,17.389,11.768,25.505,18.695,8.849,23.009,6.321,4.551,6.303,3.513,159.275,0.625,7.187,38.0,91.0,140.711,4.182,1.794,0.557,0.841,45.026,17.131,41.0,7.0,99.0,11.674,25.527,782.506,44.0,12247.0,28.393,11.566,29.0,8.0,58.0,11.87,25.414,493.451,28.0,7723.0
71,44.75,103.753,27.001,26.204,99.62,23.009,8.597,7.838,9.874,5.77,42.713,0.819,10.23,395.0,122.0,39.987,5.9,1.711,0.584,0.945,71.907,28.173,76.0,6.0,164.0,103.846,26.868,3216.089,74.0,50335.0,14.113,8.745,9.0,1.0,60.0,103.546,27.177,631.206,12.0,9879.0
72,37.271,125.125,26.383,25.121,120.858,23.009,7.838,6.574,8.191,5.794,28.726,0.742,9.611,478.0,113.0,35.362,6.314,1.414,0.707,0.913,59.012,19.816,62.0,9.0,106.0,125.257,26.212,2198.199,60.0,34404.0,13.285,9.664,6.0,1.0,61.0,125.007,26.483,494.857,10.0,7745.0
73,45.901,47.17,28.026,27.118,43.489,23.514,7.332,8.597,8.913,6.557,57.225,0.784,9.964,174.0,125.0,54.293,6.963,1.359,0.736,0.926,75.035,26.939,71.0,11.0,152.0,47.099,27.946,3442.273,76.0,53875.0,24.273,14.314,16.0,6.0,123.0,47.068,27.808,1113.539,20.0,17428.0
74,26.467,68.115,27.005,24.381,63.21,24.273,9.355,5.057,9.422,3.577,14.636,0.56,10.002,250.0,112.0,20.726,4.337,2.634,0.38,0.819,60.179,24.188,69.0,6.0,128.0,68.449,26.94,1591.848,63.0,24914.0,24.732,17.59,9.0,1.0,107.0,67.415,26.915,654.208,19.0,10239.0
75,64.76,57.128,30.125,34.418,50.821,25.031,11.631,9.355,12.032,6.853,28.528,0.687,12.892,201.0,124.0,25.56,7.968,1.756,0.57,0.88,82.728,35.524,84.0,6.0,169.0,56.674,30.161,5354.483,87.0,83803.0,24.625,14.064,15.0,5.0,94.0,57.049,29.971,1593.828,20.0,24945.0
76,77.482,75.899,29.517,41.324,69.279,25.031,14.918,8.849,14.067,7.013,15.854,0.57,16.622,274.0,133.0,26.175,8.471,2.006,0.499,0.837,57.037,22.556,65.0,8.0,129.0,75.591,29.272,4416.907,58.0,69129.0,24.554,15.513,14.0,4.0,106.0,76.27,29.67,1901.476,20.0,29760.0
77,24.293,108.194,29.731,22.332,104.424,26.043,6.827,7.08,8.534,3.624,51.737,0.612,8.968,413.0,126.0,40.426,4.548,2.355,0.425,0.843,70.397,23.581,74.0,9.0,137.0,108.015,30.016,1709.22,71.0,26751.0,17.416,10.964,13.0,1.0,72.0,108.301,29.77,422.848,14.0,6618.0
78,41.618,11.153,31.008,26.133,7.332,27.56,7.838,7.08,7.931,6.682,39.498,0.766,9.611,29.0,134.0,35.362,7.08,1.187,0.843,0.914,74.803,27.494,88.0,7.0,145.0,11.083,31.042,3111.431,76.0,48697.0,20.023,11.153,15.0,5.0,75.0,11.277,30.824,832.854,16.0,13035.0
79,33.627,3.905,31.688,24.912,0.253,27.813,7.332,6.827,8.416,5.087,33.685,0.681,9.848,1.0,136.0,41.878,5.753,1.654,0.604,0.895,68.302,30.533,21.0,10.0,145.0,3.561,31.999,2295.509,72.0,35927.0,22.717,14.675,13.0,3.0,94.0,4.244,31.415,763.466,18.0,11949.0
80,60.093,85.751,31.593,32.666,79.139,27.813,12.895,7.585,12.228,6.257,24.427,0.708,13.851,313.0,135.0,21.413,7.151,1.954,0.512,0.925,62.048,29.228,69.0,6.0,145.0,85.511,31.574,3726.6,65.0,58325.0,24.237,20.791,13.0,1.0,144.0,85.57,31.431,1455.69,16.0,22783.0
