,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
27,37.654,18.456,5.581,27.241,13.401,3.034,10.367,5.563,9.817,4.884,5.087,0.638,10.733,53.0,25.0,15.018,5.563,2.01,0.497,0.882,72.718,45.161,32.0,8.0,221.0,19.192,5.779,2736.631,62.0,42831.0,12.45,6.305,8.0,1.0,41.0,18.419,5.389,468.532,11.0,7333.0
28,4.667,44.339,4.418,8.04,42.983,3.287,2.781,2.276,3.015,1.971,22.387,0.907,3.168,170.0,21.0,28.61,2.159,1.53,0.653,0.896,17.89,5.461,14.0,9.0,36.0,44.225,4.537,83.445,17.0,1306.0,19.438,11.01,15.0,7.0,54.0,44.375,4.205,90.665,16.0,1419.0
29,54.787,118.512,7.345,33.555,112.515,3.287,11.884,8.597,13.397,5.207,32.956,0.611,14.098,445.0,44.0,32.55,5.996,2.573,0.389,0.874,91.13,69.326,255.0,4.0,255.0,118.978,7.099,4989.97,95.0,78098.0,10.392,7.677,8.0,1.0,65.0,118.059,7.674,569.037,8.0,8906.0
30,93.912,23.133,9.639,47.009,14.665,3.793,17.446,10.872,18.773,6.369,31.61,0.534,19.696,58.0,53.0,29.197,7.784,2.947,0.339,0.846,98.89,72.029,255.0,7.0,255.0,23.708,9.215,9281.837,97.0,145270.0,11.619,7.363,8.0,1.0,56.0,22.851,9.701,1090.538,9.0,17068.0
31,7.352,127.132,4.961,11.1,125.157,4.045,4.045,2.023,4.453,2.102,2.216,0.75,4.416,495.0,23.0,23.629,2.023,2.118,0.472,0.954,101.174,46.788,50.0,31.0,211.0,127.564,4.961,743.403,99.0,11635.0,14.887,7.011,13.0,1.0,42.0,126.896,4.922,109.386,14.0,1712.0
32,41.554,45.778,8.261,28.314,40.708,4.298,9.355,7.08,8.734,6.058,14.224,0.651,9.727,161.0,37.0,27.897,6.785,1.442,0.694,0.846,88.209,65.71,10.0,5.0,255.0,44.905,8.245,3663.409,94.0,57336.0,11.469,7.725,8.0,1.0,58.0,46.154,8.195,476.328,9.0,7455.0
33,56.002,34.387,8.259,40.251,26.548,4.551,15.676,8.597,16.206,4.4,23.806,0.434,17.879,105.0,52.0,28.74,5.776,3.683,0.271,0.808,99.392,61.138,20.0,10.0,255.0,35.468,7.772,5563.032,98.0,87067.0,10.973,7.104,9.0,1.0,62.0,33.805,8.469,614.146,9.0,9612.0
34,15.343,99.05,7.004,15.452,96.586,4.551,4.804,4.551,5.251,3.721,40.578,0.808,5.924,382.0,36.0,39.806,4.248,1.411,0.709,0.923,39.892,35.0,11.0,6.0,145.0,99.474,6.199,611.718,23.0,9574.0,10.262,3.343,10.0,3.0,26.0,99.014,7.087,157.37,10.0,2463.0
35,26.722,62.383,7.394,23.517,57.395,5.31,9.608,4.298,9.767,3.483,15.985,0.607,10.076,227.0,36.0,17.526,4.08,2.804,0.357,0.887,138.859,65.296,255.0,10.0,255.0,62.586,7.194,3708.582,131.0,58043.0,9.062,4.814,7.0,0.0,35.0,62.192,7.362,242.029,8.0,3788.0
36,2.941,89.94,6.244,6.462,88.747,5.31,2.276,1.77,2.627,1.425,32.79,0.885,2.883,351.0,28.0,37.875,1.609,1.843,0.542,0.92,12.217,3.788,11.0,5.0,20.0,89.996,6.264,35.908,12.0,562.0,15.717,5.749,9.0,7.0,35.0,89.829,6.249,46.195,16.0,723.0
37,3.005,84.274,6.883,6.252,83.185,6.068,2.276,1.517,2.378,1.608,178.231,0.966,2.49,329.0,30.0,23.962,1.517,1.479,0.676,0.94,8.34,2.505,8.0,3.0,14.0,84.243,6.922,25.046,8.0,392.0,18.426,5.187,17.0,9.0,30.0,84.241,6.893,55.332,17.0,866.0
38,26.658,109.691,9.233,23.196,105.688,6.321,8.344,6.068,9.105,3.728,32.419,0.623,9.89,418.0,46.0,32.471,4.391,2.443,0.409,0.869,92.082,74.058,255.0,4.0,255.0,110.468,8.744,2453.39,83.0,38398.0,10.935,7.849,8.0,1.0,55.0,109.237,9.374,291.355,9.0,4560.0
39,6.137,125.072,7.78,9.2,123.387,6.574,3.287,2.276,3.39,2.305,14.34,0.911,3.733,488.0,34.0,28.301,2.276,1.47,0.68,0.932,11.771,2.618,11.0,6.0,20.0,125.049,7.793,72.2,12.0,1130.0,14.396,7.463,13.0,4.0,37.0,124.947,7.676,88.301,13.0,1382.0
40,8.95,128.283,9.111,12.887,126.926,6.574,2.276,5.057,5.197,2.193,89.08,0.677,5.212,506.0,26.0,104.036,2.276,2.37,0.422,0.924,55.286,50.728,12.0,4.0,177.0,128.581,9.033,494.537,28.0,7740.0,11.671,6.861,8.0,1.0,36.0,128.164,8.982,104.402,9.0,1634.0
41,44.239,67.17,10.146,32.15,60.935,6.827,12.642,6.321,13.395,4.205,20.228,0.538,13.353,241.0,52.0,18.778,4.943,3.185,0.314,0.844,125.692,68.174,255.0,5.0,255.0,67.139,10.206,5557.41,124.0,86979.0,10.627,7.8,8.0,1.0,61.0,67.17,9.87,469.874,9.0,7354.0
42,29.279,11.002,9.514,23.604,6.321,7.08,9.102,4.551,9.319,4.0,12.701,0.66,9.518,25.0,45.0,16.991,4.238,2.33,0.429,0.894,69.142,50.658,14.0,7.0,250.0,10.618,9.834,2023.322,56.0,31667.0,12.299,6.823,8.0,1.0,48.0,11.117,9.321,359.913,11.0,5633.0
43,50.76,84.729,10.529,33.075,77.37,7.08,13.148,6.574,12.19,5.302,175.961,0.583,13.389,306.0,38.0,169.114,6.5,2.299,0.435,0.87,110.21,71.733,11.0,5.0,255.0,85.257,10.913,5591.146,118.0,87507.0,11.3,7.704,5.0,0.0,49.0,84.094,10.163,573.254,9.0,8972.0
44,19.818,3.245,9.628,18.844,0.253,7.332,6.321,4.804,7.415,3.403,26.251,0.701,7.644,1.0,48.0,34.216,3.522,2.179,0.459,0.913,67.752,45.04,13.0,8.0,237.0,2.581,9.704,1341.959,65.0,21003.0,11.123,6.406,9.0,1.0,39.0,3.385,9.626,220.305,9.0,3448.0
45,39.892,99.102,11.314,30.485,93.046,8.344,12.389,5.815,13.197,3.849,17.865,0.539,13.114,368.0,52.0,19.134,4.478,3.429,0.292,0.875,86.843,61.268,21.0,6.0,255.0,98.921,11.684,3462.399,87.0,54190.0,10.079,6.153,8.0,1.0,52.0,99.067,11.142,401.827,9.0,6289.0
46,49.673,53.666,12.084,35.123,46.017,9.102,14.412,5.563,14.206,4.452,8.395,0.506,14.728,182.0,53.0,11.889,5.189,3.191,0.313,0.849,94.059,68.144,255.0,3.0,255.0,54.195,12.383,4669.607,98.0,73084.0,13.327,10.562,8.0,1.0,84.0,52.869,11.784,661.619,10.0,10355.0
47,23.718,122.631,11.191,21.668,117.824,9.355,9.102,3.287,9.167,3.294,1.266,0.635,9.158,466.0,48.0,6.34,3.287,2.783,0.359,0.939,28.243,18.701,17.0,7.0,128.0,122.527,11.229,669.478,23.0,10478.0,12.194,6.077,8.0,2.0,38.0,122.411,11.047,289.055,11.0,4524.0
48,71.409,33.528,14.316,42.841,26.548,9.861,15.676,9.861,17.406,5.223,28.675,0.489,18.002,105.0,78.0,29.445,6.324,3.332,0.3,0.809,69.996,55.652,14.0,5.0,215.0,35.139,13.383,4995.593,56.0,78186.0,12.714,7.52,9.0,1.0,58.0,33.051,14.638,907.418,11.0,14202.0
49,82.98,75.216,14.307,42.065,67.003,10.367,17.193,7.585,16.388,6.447,177.037,0.589,17.284,265.0,52.0,174.123,7.585,2.542,0.393,0.902,125.604,71.814,255.0,5.0,255.0,74.964,14.591,10416.845,130.0,163034.0,11.057,8.992,7.0,0.0,67.0,75.343,14.067,917.002,8.0,14352.0
50,10.548,3.963,13.401,12.591,1.77,11.631,4.045,3.287,4.438,3.026,17.854,0.836,4.771,7.0,57.0,32.005,3.189,1.467,0.682,0.935,27.661,12.786,24.0,11.0,94.0,4.244,13.481,291.611,24.0,4564.0,12.824,5.634,11.0,3.0,32.0,3.861,13.266,135.199,12.0,2116.0
51,3.196,111.033,12.409,6.61,109.733,11.631,2.528,1.517,2.625,1.551,3.493,0.919,2.723,434.0,51.0,21.801,1.517,1.693,0.591,0.917,7.48,2.297,7.0,3.0,13.0,110.976,12.425,23.896,7.0,374.0,17.84,6.762,13.0,7.0,33.0,111.034,12.445,56.993,17.0,892.0
52,19.562,10.3,13.656,19.436,6.574,11.884,7.332,3.54,7.678,3.244,4.836,0.651,7.606,26.0,57.0,15.422,3.476,2.367,0.422,0.886,73.902,64.143,11.0,5.0,255.0,9.175,13.753,1444.892,56.0,22614.0,10.706,5.014,9.0,0.0,29.0,10.425,13.636,209.316,10.0,3276.0
53,4.475,43.669,12.985,8.633,41.972,12.136,3.287,1.77,3.548,1.606,15.406,0.755,3.733,166.0,55.0,28.301,1.77,2.209,0.453,0.921,52.686,15.952,37.0,14.0,92.0,43.497,13.006,235.64,54.0,3688.0,13.971,7.348,10.0,4.0,45.0,43.754,12.831,62.488,12.0,978.0
54,30.238,100.585,14.958,29.351,94.816,12.136,11.884,5.31,12.884,2.988,18.802,0.441,12.584,376.0,69.0,22.443,3.625,4.311,0.232,0.823,94.875,59.957,13.0,5.0,255.0,101.049,14.777,2867.294,98.0,44876.0,8.789,5.204,7.0,1.0,48.0,100.784,14.764,265.606,8.0,4157.0
55,51.271,89.536,16.589,29.979,83.943,12.389,10.367,7.585,10.087,6.472,3.635,0.717,10.613,332.0,64.0,167.619,7.052,1.559,0.642,0.878,106.08,70.538,12.0,6.0,255.0,89.26,16.8,5435.82,113.0,85076.0,11.439,8.192,8.0,1.0,54.0,89.522,16.401,586.161,9.0,9174.0
56,68.468,117.104,16.605,41.534,110.745,12.389,15.423,9.861,13.24,6.585,28.702,0.499,16.668,438.0,78.0,22.286,8.78,2.011,0.497,0.75,126.914,79.115,255.0,4.0,255.0,116.697,16.962,8684.751,138.0,135925.0,9.035,6.477,7.0,0.0,53.0,117.013,16.142,618.299,7.0,9677.0
57,3.516,128.124,13.366,6.758,126.926,12.389,2.276,1.77,2.436,1.838,11.825,0.967,2.735,502.0,56.0,33.69,1.77,1.325,0.754,0.957,8.036,2.143,7.0,4.0,14.0,128.129,13.396,28.241,8.0,442.0,16.345,8.916,10.0,5.0,47.0,128.009,13.222,57.44,14.0,899.0
58,1.151,0.632,13.653,3.959,0.253,12.895,0.759,1.517,1.712,0.856,90.0,0.923,1.696,1.0,51.0,116.565,0.759,2.0,0.5,1.0,29.111,6.668,20.0,18.0,42.0,0.609,13.584,33.48,29.0,524.0,14.889,10.116,8.0,5.0,47.0,0.651,13.454,17.124,13.0,268.0
59,56.257,105.991,17.224,37.662,98.608,13.148,14.665,7.838,15.752,4.547,21.419,0.498,16.176,390.0,81.0,24.963,5.845,3.464,0.289,0.845,103.138,59.967,255.0,6.0,255.0,105.572,17.519,5799.056,98.0,90761.0,9.208,6.563,7.0,1.0,57.0,105.846,16.985,517.731,8.0,8103.0
60,49.481,18.994,17.9,41.523,10.872,13.906,16.182,7.332,15.514,4.061,22.131,0.361,17.766,43.0,84.0,24.376,5.405,3.82,0.262,0.755,11.835,4.234,9.0,4.0,32.0,19.12,17.868,585.266,11.0,9160.0,14.266,6.501,9.0,4.0,64.0,19.295,17.799,705.514,13.0,11042.0
61,62.586,62.587,17.008,36.517,56.384,13.906,14.412,6.068,13.364,5.963,176.869,0.59,14.52,223.0,68.0,172.999,6.068,2.241,0.446,0.887,111.32,74.2,8.0,3.0,255.0,61.893,17.13,6963.263,116.0,108982.0,10.838,8.46,8.0,1.0,75.0,62.671,17.153,677.912,8.0,10610.0
62,42.768,39.846,16.54,35.69,32.617,14.159,15.423,4.804,14.701,3.704,11.895,0.422,15.945,129.0,75.0,14.697,4.444,3.969,0.252,0.856,106.888,64.735,10.0,4.0,255.0,39.922,16.672,4568.91,115.0,71508.0,11.178,8.019,8.0,1.0,59.0,39.444,16.351,477.797,9.0,7478.0
63,25.444,11.081,17.642,25.785,6.321,14.665,9.861,5.815,10.554,3.07,26.431,0.481,10.86,25.0,79.0,24.775,4.092,3.438,0.291,0.774,54.183,44.892,10.0,6.0,240.0,11.324,17.589,1377.868,41.0,21565.0,11.171,4.544,10.0,3.0,40.0,11.102,17.526,284.071,10.0,4446.0
64,24.357,52.76,16.94,21.101,49.304,14.665,7.08,4.804,7.248,4.279,16.106,0.687,7.939,198.0,77.0,37.235,4.301,1.694,0.59,0.901,144.236,55.733,255.0,13.0,255.0,52.908,16.694,3511.214,144.0,54954.0,8.682,5.565,5.0,0.0,53.0,52.381,16.896,211.36,8.0,3308.0
65,54.084,123.786,18.953,33.851,116.813,14.918,12.389,7.838,13.554,5.08,27.299,0.593,14.447,462.0,90.0,32.856,5.428,2.668,0.375,0.925,115.504,67.506,255.0,4.0,255.0,124.624,18.571,6243.436,116.0,97716.0,8.504,5.201,7.0,0.0,44.0,123.296,19.237,459.651,7.0,7194.0
66,21.8,3.375,17.188,24.11,0.253,15.17,7.585,5.563,7.791,3.563,17.745,0.471,9.116,1.0,82.0,33.69,5.247,2.187,0.457,0.725,9.158,4.866,6.0,2.0,33.0,4.176,16.854,199.54,8.0,3123.0,10.323,3.689,9.0,3.0,29.0,3.235,17.141,224.906,10.0,3520.0
67,48.266,44.32,20.366,30.189,38.938,16.435,10.367,7.838,11.214,5.48,24.437,0.666,11.501,154.0,90.0,33.341,5.928,2.046,0.489,0.885,135.046,76.351,255.0,7.0,255.0,44.418,20.094,6514.601,141.0,101960.0,9.318,7.739,7.0,0.0,64.0,44.194,20.595,449.492,7.0,7035.0
68,51.718,79.099,20.591,34.086,72.06,17.193,13.653,6.574,13.425,4.905,18.149,0.559,14.392,285.0,94.0,18.435,5.371,2.737,0.365,0.889,110.341,58.405,255.0,4.0,255.0,79.842,20.434,5703.535,110.0,89266.0,10.3,7.157,8.0,0.0,60.0,78.577,20.429,532.426,8.0,8333.0
69,6.904,24.336,18.783,9.94,22.756,17.446,3.034,2.528,3.443,2.553,21.014,0.878,3.95,90.0,79.0,39.806,2.528,1.349,0.741,0.964,15.972,7.288,12.0,6.0,38.0,24.6,18.679,110.217,14.0,1725.0,14.472,6.133,13.0,4.0,38.0,24.212,18.875,99.866,14.0,1563.0
70,7.16,73.069,19.306,9.767,71.554,17.952,3.287,2.781,3.356,2.717,173.132,0.943,3.62,283.0,72.0,155.225,2.781,1.235,0.81,0.926,17.009,5.504,13.0,6.0,37.0,73.244,19.345,121.717,16.0,1905.0,17.179,8.978,8.0,5.0,43.0,72.882,19.125,122.931,14.0,1924.0
71,6.201,96.462,19.293,9.434,94.816,18.205,3.034,2.276,3.248,2.431,170.912,0.875,3.594,376.0,72.0,140.711,2.276,1.336,0.749,0.96,9.619,2.863,8.0,3.0,16.0,96.318,19.225,59.613,10.0,933.0,14.918,8.018,9.0,5.0,46.0,96.247,19.307,92.454,13.0,1447.0
72,6.393,3.767,19.942,9.557,2.276,18.457,3.034,2.781,3.293,2.472,44.599,0.88,3.793,9.0,84.0,36.87,2.665,1.332,0.751,0.913,5.45,1.828,5.0,2.0,12.0,3.822,19.94,34.822,5.0,545.0,13.26,6.369,10.0,3.0,44.0,3.773,19.95,84.723,12.0,1326.0
73,7.735,52.659,20.542,14.466,49.557,19.216,6.068,2.276,6.604,1.491,12.24,0.465,6.481,196.0,85.0,20.556,1.771,4.428,0.226,0.832,12.529,3.665,12.0,5.0,22.0,52.515,20.563,96.863,12.0,1516.0,12.826,6.21,12.0,4.0,51.0,52.519,20.507,99.163,12.0,1552.0
74,50.376,32.8,22.787,30.633,27.054,19.469,11.378,6.827,11.82,5.426,24.388,0.675,12.778,107.0,101.0,27.072,6.241,2.178,0.459,0.915,85.524,64.562,12.0,7.0,255.0,33.261,22.575,4305.988,81.0,67393.0,10.538,9.217,7.0,1.0,114.0,32.125,22.851,530.573,8.0,8304.0
75,91.93,61.118,23.072,48.812,51.833,19.722,19.722,7.08,20.801,5.627,9.85,0.485,20.185,205.0,100.0,12.295,6.628,3.697,0.271,0.879,94.826,66.627,9.0,4.0,255.0,60.772,23.064,8712.544,102.0,136360.0,11.748,8.781,8.0,0.0,79.0,61.365,22.778,1079.42,9.0,16894.0
76,52.805,106.04,22.771,35.036,99.62,19.722,14.159,6.321,13.823,4.864,9.578,0.541,14.383,394.0,96.0,10.125,5.335,2.842,0.352,0.865,95.692,59.722,9.0,4.0,255.0,105.898,22.832,5050.286,101.0,79042.0,8.425,4.41,7.0,1.0,37.0,105.986,22.719,444.636,8.0,6959.0
77,49.225,92.12,23.648,38.341,83.943,19.974,14.918,7.585,14.597,4.294,17.311,0.421,15.921,332.0,107.0,20.45,5.62,3.4,0.294,0.779,124.527,71.461,255.0,3.0,255.0,92.34,23.61,6126.511,124.0,95886.0,9.809,6.441,7.0,1.0,55.0,91.655,23.489,482.589,8.0,7553.0
78,16.302,126.266,22.787,18.992,122.628,20.227,6.574,4.551,7.664,2.708,23.358,0.568,7.996,485.0,98.0,34.695,3.095,2.83,0.353,0.887,57.933,49.872,9.0,4.0,246.0,127.41,22.432,943.902,49.0,14773.0,11.902,7.44,8.0,1.0,40.0,125.693,22.797,193.917,10.0,3035.0
79,46.348,22.161,22.802,31.547,15.929,20.48,12.895,4.804,12.901,4.574,5.87,0.585,13.441,63.0,96.0,16.39,4.684,2.82,0.355,0.923,110.074,63.946,255.0,5.0,255.0,22.451,23.041,5098.973,108.0,79804.0,10.342,6.673,7.0,0.0,46.0,22.074,22.479,479.075,9.0,7498.0
80,26.53,83.997,23.082,33.963,76.105,20.48,14.665,4.804,14.385,2.348,17.151,0.289,15.432,301.0,100.0,18.138,3.198,6.126,0.163,0.767,14.61,6.01,13.0,3.0,40.0,83.226,23.27,387.387,14.0,6063.0,12.619,6.054,9.0,2.0,43.0,84.398,22.831,334.611,12.0,5237.0
