,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
0,43.791,23.249,2.331,32.952,15.929,0.253,13.906,4.804,13.108,4.254,175.178,0.507,14.289,63.0,1.0,166.701,4.738,3.082,0.325,0.87,82.054,56.403,6.0,3.0,246.0,22.374,2.46,3591.273,85.0,56207.0,22.461,25.179,13.0,1.0,213.0,24.902,2.337,983.068,14.0,15386.0
1,3.069,30.878,0.974,6.758,29.582,0.253,2.528,1.517,2.636,1.482,10.209,0.844,2.723,117.0,5.0,21.801,1.517,1.779,0.562,0.906,6.042,1.856,6.0,2.0,11.0,30.825,0.936,18.529,6.0,290.0,34.854,10.933,34.0,21.0,72.0,30.845,0.936,106.894,33.0,1673.0
2,33.435,63.215,2.254,24.886,58.659,0.253,9.861,4.804,9.313,4.571,8.967,0.678,9.977,232.0,8.0,8.746,4.804,2.037,0.491,0.918,114.891,63.993,140.0,3.0,250.0,62.734,2.338,3839.244,123.0,60088.0,23.101,21.071,10.0,4.0,172.0,63.205,2.44,771.964,15.0,12082.0
3,5.69,71.556,0.865,11.309,69.279,0.253,4.804,1.517,5.036,1.439,1.902,0.559,4.909,274.0,5.0,11.889,1.517,3.5,0.286,0.904,50.82,55.661,5.0,3.0,215.0,72.74,0.702,288.991,13.0,4523.0,40.146,28.084,18.0,11.0,130.0,71.028,1.009,228.292,30.0,3573.0
4,2.877,90.588,0.789,6.906,89.253,0.253,2.781,1.264,2.891,1.267,3.599,0.758,2.883,353.0,1.0,164.745,1.264,2.281,0.438,0.928,114.622,45.069,78.0,67.0,230.0,90.541,0.883,329.564,98.0,5158.0,20.844,7.672,16.0,9.0,46.0,90.555,0.866,59.932,19.0,938.0
5,5.37,107.855,0.939,10.507,105.941,0.253,4.298,1.77,4.201,1.627,7.072,0.611,4.365,419.0,1.0,169.992,1.77,2.582,0.387,0.894,50.048,27.93,59.0,8.0,99.0,107.565,0.87,268.609,56.0,4204.0,25.083,15.9,13.0,5.0,104.0,108.164,0.963,134.624,23.0,2107.0
6,85.793,118.245,5.543,39.623,112.767,0.253,11.884,10.619,11.08,9.858,133.579,0.687,13.581,446.0,3.0,151.049,10.619,1.124,0.89,0.886,77.106,63.112,10.0,3.0,255.0,118.55,5.967,6611.464,75.0,103476.0,28.481,25.815,10.0,2.0,191.0,118.021,5.228,2442.081,20.0,38221.0
7,0.767,120.1,0.632,2.947,119.594,0.253,1.011,0.759,1.141,0.856,0.0,1.0,1.264,473.0,1.0,143.13,0.759,1.333,0.75,1.0,25.917,7.609,22.0,8.0,40.0,120.013,0.62,19.871,27.0,311.0,42.583,13.352,38.0,21.0,65.0,120.063,0.594,32.65,40.0,511.0
8,8.63,125.227,0.829,16.81,121.617,0.253,7.585,1.264,8.393,1.309,1.292,0.384,7.652,481.0,1.0,172.405,1.264,6.41,0.156,0.947,68.867,52.317,7.0,3.0,166.0,126.525,0.748,594.02,78.0,9297.0,30.289,26.0,13.0,5.0,135.0,124.131,0.978,261.261,22.0,4089.0
9,44.814,4.386,3.251,26.577,0.253,0.506,9.102,5.815,9.723,5.868,11.982,0.797,10.177,1.0,25.0,26.565,5.815,1.657,0.604,0.96,114.437,65.137,255.0,3.0,255.0,3.696,3.145,5125.552,120.0,80220.0,22.641,27.067,10.0,2.0,208.0,5.59,3.572,1014.057,14.0,15871.0
10,51.91,35.267,3.649,29.437,30.088,0.506,10.367,6.574,10.975,6.022,20.277,0.753,11.578,121.0,27.0,31.608,6.419,1.822,0.549,0.94,102.574,59.828,5.0,2.0,244.0,35.625,3.543,5321.706,107.0,83290.0,30.119,38.028,10.0,3.0,231.0,34.186,3.704,1562.648,15.0,24457.0
11,43.727,44.647,3.312,27.144,40.202,0.506,9.355,6.068,9.124,6.102,20.968,0.746,10.757,159.0,23.0,29.578,6.068,1.495,0.669,0.946,107.984,52.203,128.0,6.0,253.0,45.046,3.155,4719.252,109.0,73861.0,23.319,26.784,10.0,2.0,224.0,43.914,2.911,1019.104,15.0,15950.0
12,77.546,53.361,5.087,37.636,46.776,0.506,13.148,9.608,12.117,8.148,16.705,0.688,13.439,185.0,31.0,11.944,9.081,1.487,0.672,0.881,104.354,96.571,255.0,3.0,255.0,52.902,5.079,8087.728,58.0,126581.0,25.387,27.308,13.0,2.0,222.0,53.216,4.58,1967.606,18.0,30795.0
13,45.709,77.396,3.915,28.845,72.566,0.506,8.597,8.091,8.263,7.043,149.115,0.69,9.518,287.0,10.0,140.389,8.007,1.173,0.852,0.85,54.559,50.838,8.0,3.0,249.0,77.061,2.824,2492.493,35.0,39010.0,31.313,31.908,18.0,3.0,222.0,77.207,3.772,1430.516,22.0,22389.0
14,78.057,85.786,5.372,35.245,80.656,0.506,10.872,9.355,10.223,9.722,151.85,0.79,12.062,322.0,3.0,146.976,9.355,1.052,0.951,0.913,110.747,66.752,9.0,4.0,255.0,86.378,4.982,8639.833,121.0,135222.0,23.842,26.682,10.0,2.0,233.0,85.023,4.988,1860.009,16.0,29111.0
15,23.142,100.616,2.82,19.584,97.344,0.506,5.563,5.563,6.407,4.599,135.035,0.758,7.518,385.0,3.0,137.726,5.507,1.393,0.718,0.944,53.953,34.794,14.0,7.0,150.0,100.331,2.396,1247.908,45.0,19531.0,25.552,28.833,14.0,5.0,194.0,99.861,2.82,591.017,17.0,9250.0
16,51.718,14.756,4.731,29.596,9.355,0.759,10.872,7.332,10.927,6.026,157.534,0.742,11.307,40.0,7.0,153.435,6.558,1.813,0.551,0.921,84.545,50.282,7.0,3.0,243.0,15.118,4.922,4370.137,86.0,68397.0,22.426,24.085,10.0,2.0,158.0,13.94,4.195,1159.223,14.0,18143.0
17,16.622,104.86,4.812,19.375,103.665,0.759,2.528,8.091,8.441,2.507,94.475,0.556,8.405,411.0,3.0,105.709,2.528,3.367,0.297,0.9,96.923,44.491,73.0,10.0,237.0,104.798,4.103,1610.121,96.0,25200.0,24.373,20.639,11.0,2.0,149.0,104.815,4.97,404.894,18.0,6337.0
18,45.517,110.13,5.732,27.267,106.699,1.264,6.827,8.597,8.468,6.844,89.664,0.769,9.304,423.0,11.0,132.797,6.82,1.237,0.808,0.91,97.982,52.175,115.0,4.0,232.0,110.148,5.647,4457.416,108.0,69763.0,25.84,31.741,10.0,2.0,194.0,110.035,5.176,1175.516,14.0,18398.0
19,28.129,94.077,4.016,20.841,90.517,1.517,7.08,5.563,6.538,5.478,174.835,0.814,7.436,358.0,9.0,162.181,5.563,1.194,0.838,0.919,115.873,52.775,89.0,9.0,253.0,94.077,4.164,3257.556,112.0,50984.0,20.695,19.862,13.0,2.0,171.0,93.837,4.107,581.816,14.0,9106.0
20,30.942,126.964,5.4,23.481,123.64,2.023,5.563,7.585,8.032,4.905,101.832,0.705,8.611,489.0,9.0,130.236,5.517,1.637,0.611,0.913,93.388,46.066,97.0,5.0,229.0,127.096,5.26,2887.995,99.0,45200.0,20.659,22.278,9.0,2.0,145.0,126.32,5.772,638.873,13.0,9999.0
21,68.915,68.004,7.729,38.673,63.716,2.276,8.849,11.125,11.811,7.429,60.626,0.579,12.763,255.0,52.0,56.31,8.076,1.59,0.629,0.907,57.923,54.485,11.0,4.0,255.0,69.236,6.819,3989.586,32.0,62441.0,28.237,23.562,15.0,3.0,189.0,67.548,7.294,1944.924,22.0,30440.0
22,65.144,24.139,8.918,31.471,18.457,4.804,11.125,8.091,11.62,7.138,28.39,0.827,11.927,73.0,42.0,21.125,7.867,1.628,0.614,0.947,87.941,64.646,7.0,2.0,255.0,24.255,8.708,5725.642,89.0,89612.0,26.844,25.349,10.0,3.0,157.0,24.033,8.606,1747.748,17.0,27354.0
23,28.448,99.136,8.832,21.321,96.08,5.057,5.563,7.838,7.992,4.532,115.025,0.786,8.499,388.0,20.0,112.751,5.088,1.763,0.567,0.93,146.679,58.803,255.0,13.0,255.0,99.246,8.567,4170.469,150.0,65272.0,20.018,15.654,14.0,3.0,163.0,99.055,8.961,569.165,15.0,8908.0
24,96.341,8.337,10.999,43.914,1.77,5.815,15.929,10.619,14.276,8.592,19.343,0.628,16.791,7.0,56.0,18.435,9.272,1.662,0.602,0.88,117.052,67.269,8.0,3.0,255.0,8.07,11.083,11270.656,128.0,176397.0,22.346,22.2,11.0,1.0,174.0,8.15,10.395,2151.684,15.0,33676.0
25,8.566,62.139,7.572,12.53,60.682,5.815,2.781,4.298,4.405,2.476,98.342,0.686,4.864,240.0,23.0,117.897,2.781,1.779,0.562,0.908,28.761,12.486,14.0,9.0,61.0,62.096,7.711,246.246,26.0,3854.0,38.604,20.314,26.0,12.0,116.0,62.029,7.379,330.522,33.0,5173.0
26,57.92,39.335,9.703,37.329,32.617,6.321,13.401,8.091,11.299,6.526,9.422,0.522,13.46,129.0,30.0,174.611,7.835,1.731,0.578,0.789,87.678,50.102,7.0,3.0,244.0,38.997,9.77,5075.46,93.0,79436.0,24.494,21.799,14.0,1.0,131.0,39.792,9.771,1417.929,16.0,22192.0
27,27.489,74.495,9.906,21.224,71.554,6.321,5.31,6.827,6.844,5.114,85.672,0.767,7.471,290.0,25.0,113.962,5.31,1.338,0.747,0.92,99.919,56.548,15.0,9.0,246.0,74.743,9.946,2745.193,99.0,42965.0,18.942,14.625,10.0,1.0,140.0,74.31,9.71,520.414,14.0,8145.0
28,2.557,102.603,7.889,6.043,101.895,6.827,1.517,2.023,2.297,1.418,111.766,0.88,2.528,403.0,27.0,126.87,1.517,1.62,0.617,0.93,40.7,25.038,12.0,5.0,92.0,102.537,8.156,104.019,39.0,1628.0,24.2,5.268,21.0,14.0,34.0,102.608,7.924,61.849,24.0,968.0
29,10.804,1.43,9.136,14.762,0.253,7.08,3.034,5.31,5.387,2.554,71.581,0.623,6.115,1.0,49.0,60.255,3.034,2.109,0.474,0.934,41.763,24.338,24.0,7.0,122.0,1.273,9.012,450.962,35.0,7058.0,27.077,18.886,10.0,3.0,103.0,1.505,8.84,292.378,22.0,4576.0
30,51.782,94.832,12.267,29.361,90.264,7.585,9.608,8.849,11.178,5.898,134.767,0.755,11.29,357.0,37.0,145.954,6.333,1.895,0.528,0.89,106.007,72.232,7.0,2.0,252.0,94.974,12.641,5486.296,113.0,85866.0,27.316,26.731,11.0,3.0,169.0,94.477,11.911,1413.712,18.0,22126.0
31,46.157,30.735,12.606,28.288,26.043,7.838,9.355,8.344,8.945,6.57,27.127,0.725,9.521,103.0,58.0,10.713,7.818,1.361,0.735,0.88,115.014,66.832,10.0,2.0,254.0,30.532,13.017,5305.733,121.0,83040.0,22.389,22.7,13.0,2.0,185.0,30.368,12.013,1032.842,15.0,16165.0
32,42.321,56.461,11.077,27.895,51.58,7.838,9.608,6.574,10.122,5.323,11.823,0.683,9.89,205.0,52.0,32.471,6.043,1.902,0.526,0.859,107.437,72.019,9.0,4.0,255.0,57.628,10.852,4544.311,120.0,71123.0,21.021,13.891,10.0,2.0,102.0,55.573,11.168,889.145,18.0,13916.0
33,2.621,124.013,9.031,5.895,123.134,8.091,1.77,1.77,1.994,1.674,137.332,0.948,2.331,487.0,33.0,139.399,1.77,1.191,0.84,0.921,8.439,2.11,8.0,5.0,14.0,124.001,9.096,22.107,8.0,346.0,37.268,12.229,25.0,17.0,63.0,123.978,8.966,97.63,35.0,1528.0
34,41.682,46.854,12.969,30.163,40.455,9.102,10.619,7.585,8.932,5.942,178.785,0.576,10.766,160.0,47.0,170.538,7.072,1.503,0.665,0.768,87.548,46.116,96.0,3.0,218.0,47.444,13.029,3647.116,95.0,57081.0,24.689,19.316,13.0,3.0,182.0,46.145,12.981,1028.497,18.0,16097.0
35,96.277,80.929,18.49,53.348,74.083,9.355,12.136,16.435,14.538,8.432,88.826,0.425,17.701,307.0,37.0,111.801,11.519,1.724,0.58,0.678,65.754,60.346,5.0,2.0,253.0,81.033,20.631,6327.137,45.0,99026.0,25.091,19.574,14.0,3.0,179.0,80.668,18.152,2414.351,19.0,37787.0
36,9.206,103.709,11.234,11.667,102.148,9.355,3.034,3.54,3.826,3.064,70.169,0.85,4.502,404.0,51.0,51.843,3.034,1.249,0.801,0.935,51.778,44.598,12.0,6.0,166.0,103.372,10.74,476.391,38.0,7456.0,31.778,15.617,25.0,7.0,89.0,103.721,11.165,292.378,26.0,4576.0
37,10.932,108.341,11.148,14.108,105.941,9.608,5.057,3.034,5.56,2.503,165.569,0.69,5.545,419.0,38.0,155.772,2.702,2.221,0.45,0.886,53.006,37.948,12.0,4.0,170.0,107.522,10.914,579.132,45.0,9064.0,48.45,31.647,22.0,10.0,144.0,108.408,10.895,529.359,35.0,8285.0
38,1.406,128.627,10.435,4.168,127.938,9.861,1.264,1.264,1.496,1.197,135.0,1.0,1.788,506.0,39.0,135.0,1.264,1.249,0.8,0.957,7.545,2.345,6.0,4.0,13.0,128.532,10.358,10.606,7.0,166.0,44.0,20.373,28.0,21.0,84.0,128.561,10.339,61.849,36.0,968.0
39,40.978,124.131,13.472,26.403,120.605,10.114,7.332,7.332,7.708,6.769,18.366,0.739,9.003,480.0,69.0,51.843,7.332,1.139,0.878,0.892,97.725,58.716,11.0,6.0,255.0,124.449,13.49,4002.429,103.0,62642.0,37.016,33.812,14.0,3.0,211.0,123.474,13.683,1516.006,23.0,23727.0
40,6.265,84.369,11.233,9.94,82.426,10.367,3.793,1.77,4.15,1.922,174.798,0.797,4.185,326.0,41.0,154.983,1.77,2.159,0.463,0.97,6.214,2.202,4.0,2.0,12.0,84.365,11.177,38.911,6.0,609.0,38.01,16.067,27.0,15.0,95.0,84.225,11.278,238.004,35.0,3725.0
41,4.283,88.357,11.297,7.917,86.978,10.367,2.781,1.77,2.901,1.88,174.17,0.859,3.168,344.0,42.0,151.39,1.77,1.544,0.648,0.937,11.06,2.029,11.0,6.0,16.0,88.388,11.286,47.345,11.0,741.0,42.224,20.95,23.0,14.0,94.0,88.359,11.214,180.755,34.0,2829.0
42,2.365,113.297,10.903,6.191,112.009,10.367,2.528,1.011,2.731,1.103,1.387,0.776,2.64,443.0,42.0,163.301,1.011,2.477,0.404,0.961,10.405,2.891,10.0,5.0,18.0,113.358,10.896,24.599,10.0,385.0,35.189,14.244,31.0,17.0,87.0,113.145,10.847,83.19,31.0,1302.0
43,47.18,14.596,15.415,30.224,8.597,11.125,10.872,8.091,10.418,5.766,28.211,0.649,11.434,34.0,66.0,18.034,6.798,1.807,0.553,0.844,81.611,49.66,8.0,4.0,254.0,15.07,15.57,3848.253,83.0,60229.0,19.808,17.416,10.0,2.0,155.0,13.975,15.506,933.998,14.0,14618.0
44,4.091,62.598,12.547,7.683,61.441,11.125,2.276,2.528,2.495,2.088,105.266,0.871,2.827,246.0,44.0,116.565,2.276,1.195,0.837,0.883,11.609,2.764,13.0,6.0,21.0,62.567,12.609,47.473,12.0,743.0,38.656,22.023,18.0,14.0,119.0,62.624,12.501,158.073,32.0,2474.0
