,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
10,4.219,98.302,1.042,7.831,96.838,0.253,3.034,1.77,3.085,1.741,3.851,0.865,3.198,383.0,6.0,18.435,1.77,1.771,0.565,0.91,16.121,5.72,11.0,7.0,32.0,98.285,0.933,67.983,15.0,1064.0,43.03,17.623,29.0,20.0,106.0,98.302,1.066,181.458,37.0,2840.0
11,3.388,103.667,0.794,8.066,101.895,0.253,3.287,1.264,3.415,1.263,174.744,0.655,3.373,403.0,1.0,167.005,1.264,2.703,0.37,0.914,171.811,50.312,152.0,24.0,246.0,103.764,0.786,581.816,180.0,9106.0,27.811,23.252,26.0,5.0,122.0,103.193,0.836,94.179,21.0,1474.0
12,8.247,107.41,1.465,12.382,105.688,0.253,4.298,2.781,4.185,2.509,28.705,0.676,4.987,418.0,11.0,30.466,2.781,1.668,0.6,0.849,135.589,57.181,164.0,10.0,251.0,107.467,1.264,1117.565,148.0,17491.0,30.519,28.07,15.0,3.0,172.0,107.314,1.903,251.549,20.0,3937.0
13,29.216,122.493,2.04,24.825,116.813,0.253,10.367,4.045,9.739,3.82,167.884,0.596,10.875,462.0,1.0,162.408,4.045,2.55,0.392,0.92,103.63,87.675,8.0,4.0,255.0,121.779,1.332,3025.942,93.0,47359.0,33.048,26.133,13.0,2.0,136.0,123.132,2.626,964.986,24.0,15103.0
14,4.539,128.15,1.241,8.275,126.674,0.253,2.528,2.276,2.851,2.027,138.65,0.833,3.402,501.0,1.0,138.013,2.276,1.406,0.711,0.94,38.366,40.277,10.0,5.0,152.0,128.368,0.848,174.046,23.0,2724.0,34.831,21.662,11.0,6.0,92.0,128.093,1.549,158.009,29.0,2473.0
15,53.061,13.152,2.977,32.681,6.827,0.506,13.148,5.31,13.469,5.016,173.453,0.624,13.756,27.0,3.0,162.897,5.31,2.685,0.372,0.919,101.164,53.242,115.0,6.0,253.0,12.372,2.816,5364.898,105.0,83966.0,23.505,20.887,13.0,2.0,161.0,12.836,3.177,1246.502,16.0,19509.0
16,21.928,22.657,3.29,21.137,19.216,0.506,6.827,5.815,7.761,3.597,136.002,0.617,8.968,76.0,2.0,139.574,4.532,2.157,0.464,0.847,73.574,29.625,83.0,8.0,156.0,22.64,3.171,1612.421,82.0,25236.0,32.828,18.8,18.0,10.0,113.0,22.696,3.106,719.443,27.0,11260.0
17,68.724,31.409,4.167,34.259,25.284,0.506,12.136,7.585,12.92,6.773,159.513,0.736,13.925,100.0,4.0,150.642,7.11,1.908,0.524,0.937,99.934,58.983,15.0,8.0,255.0,31.083,4.232,6864.036,113.0,107429.0,25.247,20.349,11.0,1.0,133.0,31.782,4.186,1734.075,18.0,27140.0
18,37.207,59.34,4.154,26.204,54.867,0.506,9.355,7.08,10.501,4.511,141.229,0.681,11.434,217.0,3.0,144.904,4.827,2.328,0.43,0.928,105.696,58.449,103.0,5.0,255.0,59.234,3.785,3930.421,105.0,61515.0,24.495,22.574,13.0,3.0,226.0,59.455,4.572,910.869,17.0,14256.0
19,35.608,114.086,3.112,25.724,108.975,0.506,10.367,5.31,9.845,4.605,169.021,0.676,10.562,431.0,9.0,168.959,5.098,2.138,0.468,0.901,135.702,69.414,255.0,7.0,255.0,114.199,3.191,4829.469,139.0,75586.0,21.889,16.474,12.0,3.0,180.0,113.602,3.076,778.992,16.0,12192.0
20,3.836,48.967,2.124,8.04,47.787,0.759,2.528,2.528,3.377,1.446,134.16,0.746,3.576,189.0,3.0,135.0,1.788,2.335,0.428,0.833,10.717,3.157,8.0,5.0,22.0,49.009,2.109,41.084,10.0,643.0,45.117,24.413,29.0,16.0,144.0,48.886,2.064,172.96,37.0,2707.0
21,10.484,102.025,2.959,13.96,99.367,1.517,5.563,2.528,5.786,2.307,178.456,0.676,5.704,393.0,10.0,167.196,2.528,2.508,0.399,0.894,55.75,23.069,59.0,16.0,126.0,101.94,3.032,584.18,56.0,9143.0,39.11,20.085,28.0,13.0,111.0,101.76,2.781,409.814,32.0,6414.0
22,0.767,5.563,2.402,2.947,5.057,2.023,1.011,0.759,1.141,0.856,0.0,1.0,1.264,20.0,8.0,143.13,0.759,1.333,0.75,1.0,8.25,2.221,9.0,4.0,12.0,5.534,2.406,6.325,9.0,99.0,37.25,16.31,24.0,20.0,75.0,5.612,2.335,28.56,35.0,447.0
23,5.562,53.249,3.041,9.496,51.327,2.023,3.54,2.023,3.64,1.945,173.084,0.775,3.851,203.0,10.0,156.801,2.023,1.871,0.534,0.906,12.471,2.605,11.0,7.0,20.0,53.166,3.039,69.325,12.0,1085.0,38.046,19.038,31.0,16.0,120.0,53.246,2.914,211.488,34.0,3310.0
24,71.536,83.412,5.147,43.25,72.818,2.023,17.699,7.08,16.211,5.619,163.87,0.481,18.71,288.0,10.0,161.075,6.813,2.885,0.347,0.856,71.811,55.257,8.0,3.0,220.0,84.893,5.941,5134.306,75.0,80357.0,34.928,30.77,13.0,4.0,212.0,82.079,4.2,2497.221,21.0,39084.0
25,51.271,95.108,5.935,29.141,89.759,2.276,9.861,7.08,9.501,6.871,172.549,0.759,10.757,355.0,14.0,150.422,7.08,1.383,0.723,0.908,98.724,52.307,106.0,8.0,234.0,95.018,6.233,5058.911,101.0,79177.0,22.697,18.245,13.0,1.0,129.0,94.87,5.517,1163.057,17.0,18203.0
26,1.982,47.041,3.519,4.883,46.27,2.781,1.517,1.517,1.634,1.545,149.036,1.0,1.823,184.0,11.0,123.69,1.517,1.058,0.945,0.925,8.645,1.907,8.0,5.0,12.0,47.057,3.502,17.124,8.0,268.0,54.032,26.751,35.0,31.0,130.0,47.009,3.438,107.022,48.0,1675.0
27,23.909,127.406,7.193,20.447,124.904,3.54,4.298,7.332,6.97,4.368,94.987,0.719,7.543,504.0,43.0,76.43,4.298,1.596,0.627,0.923,95.142,53.615,113.0,5.0,231.0,127.424,7.432,2273.529,110.0,35583.0,30.618,32.37,10.0,2.0,147.0,127.359,6.526,731.647,15.0,11451.0
28,52.933,42.993,7.145,30.127,37.926,3.793,10.619,7.332,10.107,6.669,176.911,0.733,11.456,150.0,18.0,157.964,7.243,1.516,0.66,0.901,112.635,55.703,128.0,8.0,254.0,43.307,7.581,5958.854,122.0,93262.0,23.714,21.482,13.0,1.0,141.0,42.296,6.427,1254.553,15.0,19635.0
29,48.266,111.022,7.843,31.644,105.688,3.793,10.872,7.838,11.649,5.275,150.902,0.606,13.257,418.0,16.0,145.098,5.884,2.208,0.453,0.897,81.06,47.985,12.0,4.0,226.0,110.899,8.039,3910.294,86.0,61200.0,23.513,21.026,9.0,2.0,128.0,110.696,7.397,1134.241,16.0,17752.0
30,59.965,54.419,8.017,33.642,48.293,4.045,12.136,8.091,13.386,5.704,154.139,0.666,13.802,191.0,18.0,151.557,6.504,2.347,0.426,0.895,80.501,55.336,11.0,4.0,253.0,55.271,8.502,4824.613,81.0,75510.0,25.376,17.485,14.0,1.0,117.0,54.101,7.858,1520.862,19.0,23803.0
31,52.933,71.766,8.105,31.644,64.98,4.298,11.125,7.585,9.913,6.799,178.224,0.664,11.554,257.0,27.0,156.801,7.585,1.458,0.686,0.882,130.013,68.215,255.0,5.0,255.0,71.973,8.244,6878.22,135.0,107651.0,21.11,24.412,11.0,2.0,206.0,71.421,7.326,1116.798,13.0,17479.0
32,33.435,103.536,7.866,24.825,99.872,4.551,7.838,6.574,8.244,5.164,140.593,0.682,9.518,397.0,19.0,140.389,6.248,1.597,0.626,0.879,91.12,47.168,14.0,8.0,236.0,103.541,7.915,3044.918,94.0,47656.0,23.562,13.75,13.0,5.0,116.0,103.377,7.971,787.362,20.0,12323.0
33,41.042,120.531,7.88,25.034,116.054,4.551,8.597,6.068,8.694,6.01,0.246,0.823,9.116,459.0,26.0,160.56,6.068,1.447,0.691,0.937,86.298,37.429,86.0,10.0,191.0,120.404,7.852,3539.902,92.0,55403.0,24.939,22.82,10.0,1.0,159.0,120.694,7.538,1023.002,16.0,16011.0
34,50.696,9.621,9.266,30.163,4.298,5.057,11.125,7.585,10.672,6.048,158.688,0.7,11.6,17.0,35.0,163.54,6.694,1.764,0.567,0.914,149.831,60.054,158.0,7.0,255.0,9.612,9.557,7591.593,155.0,118816.0,17.337,18.555,9.0,2.0,183.0,9.742,8.453,878.411,12.0,13748.0
35,7.671,22.509,7.018,14.527,19.722,5.563,5.815,2.781,6.682,1.462,161.007,0.457,6.341,78.0,23.0,156.501,1.825,4.571,0.219,0.792,9.533,2.286,9.0,4.0,16.0,22.461,7.011,73.094,9.0,1144.0,49.333,15.308,43.0,18.0,93.0,22.664,7.059,378.251,47.0,5920.0
36,20.585,16.265,8.089,19.768,12.895,5.815,6.068,5.563,5.612,4.67,128.795,0.662,7.151,51.0,25.0,135.0,5.291,1.202,0.832,0.853,24.54,14.511,11.0,7.0,87.0,16.023,8.52,504.888,22.0,7902.0,31.019,13.997,30.0,7.0,83.0,16.493,8.03,638.17,28.0,9988.0
37,44.622,80.293,10.327,28.253,76.358,5.815,8.597,8.344,10.231,5.553,140.283,0.703,11.442,304.0,23.0,135.0,6.018,1.842,0.543,0.921,100.225,50.03,87.0,7.0,253.0,80.346,10.577,4469.811,94.0,69957.0,18.807,13.617,11.0,2.0,136.0,80.189,10.137,838.733,15.0,13127.0
38,47.627,31.018,11.267,30.275,26.043,7.585,9.355,8.597,10.979,5.523,142.393,0.653,12.52,104.0,30.0,136.637,6.219,1.988,0.503,0.915,84.821,47.841,11.0,6.0,254.0,31.252,11.193,4037.57,86.0,63192.0,28.034,22.075,14.0,5.0,164.0,30.591,10.924,1334.42,20.0,20885.0
39,39.636,22.511,11.457,24.861,18.71,7.838,8.344,6.827,8.948,5.64,152.446,0.806,9.386,74.0,36.0,152.745,5.94,1.587,0.63,0.934,121.227,54.13,118.0,6.0,253.0,22.716,11.781,4802.314,126.0,75161.0,21.792,17.075,13.0,4.0,121.0,22.165,11.017,863.268,16.0,13511.0
40,40.723,65.574,11.687,26.439,61.188,8.091,9.102,7.08,10.428,4.972,150.849,0.732,10.73,242.0,34.0,145.561,5.137,2.097,0.477,0.931,129.149,59.724,139.0,6.0,255.0,65.558,11.694,5256.407,134.0,82268.0,22.496,19.642,10.0,3.0,144.0,64.798,11.275,915.597,16.0,14330.0
41,43.28,38.734,13.032,27.476,34.892,8.849,8.344,7.838,9.358,5.889,133.142,0.72,10.622,138.0,35.0,141.766,6.989,1.589,0.629,0.9,89.199,42.934,82.0,7.0,233.0,38.722,12.733,3858.413,91.0,60388.0,22.854,21.909,11.0,4.0,150.0,38.396,13.239,988.563,15.0,15472.0
42,31.197,95.244,11.355,27.118,90.012,9.355,10.872,4.298,10.479,3.791,179.622,0.533,11.015,356.0,37.0,170.754,4.181,2.765,0.362,0.834,100.055,42.247,103.0,9.0,250.0,95.435,11.413,3119.738,103.0,48827.0,26.223,21.391,13.0,6.0,139.0,95.239,11.397,817.648,18.0,12797.0
43,89.948,56.048,14.105,66.323,43.236,9.608,27.56,8.849,26.175,4.375,167.074,0.257,28.02,171.0,46.0,169.603,6.334,5.982,0.167,0.632,96.299,60.702,13.0,6.0,255.0,54.116,13.769,8657.149,98.0,135493.0,24.266,18.58,14.0,3.0,150.0,57.05,14.18,2181.459,18.0,34142.0
44,19.37,87.908,12.097,18.19,84.955,9.861,6.068,4.804,6.581,3.748,143.979,0.736,7.293,336.0,39.0,146.31,4.523,1.756,0.569,0.889,76.208,41.117,84.0,13.0,212.0,87.613,11.773,1475.369,79.0,23091.0,26.208,16.34,16.0,8.0,142.0,87.882,12.225,507.38,22.0,7941.0
45,8.119,2.804,11.859,10.63,1.011,10.367,3.54,3.034,3.65,2.832,0.095,0.903,3.851,4.0,50.0,23.199,3.034,1.289,0.776,0.904,11.717,3.863,10.0,4.0,25.0,2.981,11.934,95.074,11.0,1488.0,35.937,16.868,28.0,15.0,103.0,2.562,11.798,291.611,31.0,4564.0
46,2.429,125.536,11.125,5.389,124.651,10.367,1.77,1.517,1.893,1.634,0.0,1.0,2.038,493.0,42.0,150.255,1.517,1.159,0.863,0.95,9.289,1.887,8.0,6.0,14.0,125.521,11.104,22.554,9.0,353.0,37.868,13.786,31.0,18.0,77.0,125.506,11.109,91.943,34.0,1439.0
47,46.029,103.893,14.545,28.462,98.103,11.125,10.872,6.321,9.964,5.882,163.656,0.714,11.434,388.0,54.0,161.966,6.321,1.694,0.59,0.905,98.293,48.062,104.0,8.0,255.0,104.183,14.8,4521.821,104.0,70771.0,18.804,13.383,10.0,2.0,105.0,103.914,14.122,865.057,15.0,13539.0
48,12.786,121.069,12.398,16.759,117.319,11.125,7.08,2.781,6.875,2.368,173.179,0.572,7.363,464.0,44.0,164.055,2.675,2.904,0.344,0.868,9.035,2.521,8.0,3.0,19.0,120.888,12.378,115.456,9.0,1807.0,42.36,22.025,23.0,11.0,116.0,121.057,12.225,541.307,37.0,8472.0
49,73.71,114.378,15.488,35.664,107.963,11.378,12.895,8.344,12.905,7.272,159.825,0.728,13.945,427.0,46.0,157.62,7.686,1.775,0.564,0.93,119.779,59.964,139.0,6.0,255.0,114.251,15.702,8824.039,129.0,138105.0,20.622,20.152,10.0,1.0,174.0,114.122,15.377,1519.2,13.0,23777.0
50,36.631,126.256,15.471,26.638,121.364,11.631,7.838,7.08,7.474,6.24,17.317,0.649,8.979,481.0,65.0,32.347,7.08,1.198,0.835,0.882,72.492,48.85,8.0,4.0,207.0,126.895,15.885,2654.016,81.0,41538.0,25.182,22.59,10.0,1.0,173.0,125.822,14.876,921.922,16.0,14429.0
51,41.106,9.364,14.84,27.895,3.793,12.136,11.125,5.563,10.791,4.85,173.93,0.664,11.197,15.0,56.0,173.517,4.988,2.225,0.449,0.913,155.869,43.513,139.0,12.0,254.0,9.584,14.791,6403.682,157.0,100224.0,15.356,12.289,9.0,2.0,100.0,9.237,14.987,630.886,12.0,9874.0
52,11.891,18.025,14.171,16.525,15.423,12.136,6.321,3.793,6.193,2.445,156.75,0.547,6.906,61.0,52.0,156.251,3.278,2.533,0.395,0.793,10.532,2.899,9.0,5.0,19.0,18.038,14.12,125.168,10.0,1959.0,47.054,20.564,36.0,15.0,144.0,17.942,14.103,559.198,41.0,8752.0
53,59.582,77.248,16.417,31.644,71.554,12.389,10.619,8.091,10.924,6.945,160.609,0.748,11.194,283.0,62.0,161.565,7.231,1.573,0.636,0.894,98.815,58.539,14.0,7.0,255.0,77.873,16.341,5884.354,106.0,92096.0,23.175,22.944,11.0,2.0,170.0,76.402,16.77,1380.04,14.0,21599.0
54,2.685,71.729,13.569,6.191,71.048,12.642,1.517,2.023,2.255,1.516,73.333,0.88,2.528,281.0,58.0,53.13,1.517,1.488,0.672,0.955,13.69,3.809,13.0,5.0,23.0,71.694,13.568,36.739,13.0,575.0,35.214,14.909,33.0,10.0,65.0,71.65,13.536,94.499,33.0,1479.0
55,3.9,1.096,14.741,7.473,0.253,13.653,2.023,2.528,2.649,1.875,61.981,0.877,3.045,1.0,64.0,48.366,2.023,1.413,0.708,0.917,12.311,2.514,12.0,7.0,18.0,1.06,14.807,47.984,12.0,751.0,35.574,16.257,23.0,15.0,99.0,0.993,14.751,138.649,31.0,2170.0
56,39.316,28.712,16.901,27.093,23.261,13.906,10.619,5.815,9.823,5.096,172.134,0.673,10.766,92.0,61.0,170.538,5.811,1.928,0.519,0.892,109.112,62.771,108.0,6.0,254.0,28.777,16.817,4287.523,110.0,67104.0,22.115,19.454,11.0,3.0,163.0,28.563,16.888,869.018,16.0,13601.0
57,74.861,95.404,18.309,33.432,89.506,14.159,11.631,8.344,11.614,8.207,161.588,0.842,12.4,354.0,61.0,159.717,8.344,1.415,0.707,0.954,102.792,54.881,117.0,5.0,255.0,95.761,18.48,7690.884,117.0,120370.0,20.661,19.187,9.0,1.0,157.0,94.901,17.993,1545.844,13.0,24194.0
58,27.362,51.873,16.265,22.777,47.029,14.412,9.355,4.551,8.796,3.96,172.229,0.663,9.571,186.0,60.0,167.8,4.551,2.221,0.45,0.884,147.75,47.564,150.0,19.0,255.0,51.749,16.336,4040.446,147.0,63237.0,18.495,11.5,13.0,3.0,88.0,52.029,16.336,505.783,15.0,7916.0
59,32.859,86.303,17.57,23.395,82.932,14.412,7.08,6.321,7.839,5.337,149.587,0.754,9.003,328.0,60.0,141.843,5.733,1.469,0.681,0.921,95.866,54.189,95.0,7.0,255.0,86.216,17.888,3148.362,95.0,49275.0,22.508,18.93,13.0,3.0,136.0,85.997,17.295,739.186,16.0,11569.0
60,57.408,6.456,20.053,32.359,1.011,15.676,11.631,7.585,12.131,6.025,159.731,0.689,12.785,4.0,69.0,155.462,6.573,2.013,0.497,0.913,102.792,54.53,102.0,9.0,255.0,6.67,20.205,5897.835,106.0,92307.0,19.585,16.356,9.0,2.0,115.0,6.224,19.997,1123.698,13.0,17587.0
61,33.563,44.831,18.406,26.291,39.443,15.676,10.619,5.057,10.048,4.253,174.431,0.61,10.916,156.0,68.0,166.608,4.975,2.363,0.423,0.847,117.352,51.242,87.0,13.0,255.0,44.923,18.481,3936.491,110.0,61610.0,20.196,19.731,11.0,2.0,147.0,44.789,17.997,677.465,14.0,10603.0
62,62.203,18.418,19.322,32.717,12.136,15.929,12.389,6.827,12.316,6.431,175.936,0.73,12.645,48.0,72.0,168.465,6.527,1.915,0.522,0.925,135.257,91.742,255.0,3.0,255.0,17.901,19.304,8408.73,149.0,131605.0,22.054,15.686,10.0,2.0,97.0,18.589,19.022,1371.095,16.0,21459.0
63,27.681,37.934,20.296,21.888,34.386,16.94,7.08,6.827,9.121,3.864,137.216,0.726,9.134,137.0,68.0,138.366,4.193,2.36,0.424,0.914,117.035,60.598,15.0,7.0,250.0,38.056,20.764,3237.877,127.0,50676.0,25.968,26.243,9.0,2.0,172.0,37.466,19.514,718.421,16.0,11244.0
64,4.795,122.522,18.547,7.892,121.111,17.446,2.781,2.276,2.956,2.065,152.63,0.967,3.086,480.0,69.0,145.008,2.244,1.431,0.699,0.915,9.32,2.478,8.0,4.0,16.0,122.554,18.541,44.662,9.0,699.0,33.827,12.496,27.0,19.0,85.0,122.491,18.464,162.098,30.0,2537.0
65,34.522,58.299,20.364,25.453,52.844,17.952,10.114,5.057,9.937,4.423,170.068,0.67,10.367,209.0,76.0,167.32,4.717,2.246,0.445,0.926,140.835,54.364,119.0,12.0,255.0,58.277,20.355,4859.179,142.0,76051.0,18.246,13.687,10.0,3.0,113.0,58.276,20.186,629.545,14.0,9853.0
66,48.394,70.257,20.616,32.385,63.463,17.952,13.148,5.31,13.58,4.537,173.16,0.58,13.616,251.0,76.0,164.932,5.057,2.993,0.334,0.906,106.616,58.681,108.0,4.0,255.0,69.633,20.589,5156.732,112.0,80708.0,27.937,21.122,14.0,5.0,137.0,70.614,20.342,1351.224,20.0,21148.0
67,42.065,105.397,20.692,27.686,100.125,17.952,10.619,5.815,9.973,5.37,16.679,0.69,11.364,396.0,90.0,20.854,5.733,1.857,0.539,0.889,58.805,42.119,11.0,5.0,242.0,105.841,20.573,2472.303,62.0,38694.0,23.307,17.916,14.0,4.0,158.0,105.219,20.662,979.874,18.0,15336.0
68,14.448,120.39,21.145,16.315,117.066,19.216,5.815,4.045,6.151,2.99,155.575,0.682,6.559,463.0,80.0,152.447,3.279,2.057,0.486,0.868,30.066,18.33,12.0,6.0,106.0,120.024,21.27,434.158,26.0,6795.0,33.288,14.587,22.0,12.0,112.0,120.49,21.125,480.672,30.0,7523.0
69,4.667,125.023,20.492,7.979,123.64,19.216,2.528,2.276,2.799,2.123,35.211,0.921,3.238,489.0,85.0,38.66,2.276,1.318,0.758,0.93,10.877,2.769,9.0,6.0,18.0,125.016,20.424,50.732,11.0,794.0,40.479,17.292,28.0,16.0,83.0,124.898,20.403,188.806,37.0,2955.0
70,6.009,128.15,20.814,9.434,126.926,19.469,2.276,3.034,3.221,2.375,111.653,0.848,3.793,502.0,77.0,126.87,2.276,1.356,0.737,0.964,97.83,59.393,146.0,10.0,244.0,128.214,21.07,587.566,103.0,9196.0,20.872,15.798,14.0,4.0,86.0,127.874,20.489,125.359,14.0,1962.0
71,2.877,0.789,21.258,7.202,0.253,19.722,1.264,2.781,3.035,1.207,97.81,0.697,3.055,1.0,78.0,114.444,1.264,2.515,0.398,0.928,16.111,14.595,5.0,4.0,59.0,0.624,20.833,46.323,11.0,725.0,35.622,21.568,16.0,11.0,111.0,0.931,21.522,102.422,31.0,1603.0
72,3.964,26.989,20.696,8.842,25.284,19.722,3.287,2.023,3.855,1.309,157.163,0.637,3.859,100.0,78.0,148.392,1.539,2.945,0.34,0.838,9.887,2.196,9.0,6.0,16.0,27.037,20.71,39.167,10.0,613.0,39.919,15.16,36.0,16.0,87.0,27.108,20.678,158.137,36.0,2475.0
73,53.445,34.46,24.122,31.113,29.33,19.722,10.619,8.344,11.677,5.827,143.105,0.694,12.345,116.0,81.0,145.008,6.748,2.004,0.499,0.89,133.273,64.601,255.0,8.0,255.0,34.114,23.79,7118.78,135.0,111416.0,22.279,19.129,10.0,0.0,144.0,34.034,24.22,1190.02,15.0,18625.0
74,57.472,54.943,24.772,33.826,49.051,19.722,11.884,8.849,12.875,5.684,150.513,0.631,13.46,194.0,84.0,151.991,6.704,2.265,0.441,0.856,134.704,54.588,255.0,11.0,255.0,54.794,24.818,7737.463,133.0,121099.0,19.98,18.325,9.0,2.0,142.0,55.059,24.847,1147.659,13.0,17962.0
75,74.733,114.961,24.175,41.176,107.711,19.974,16.435,7.332,15.365,6.193,172.417,0.554,16.628,426.0,92.0,171.254,7.332,2.481,0.403,0.845,81.866,48.028,8.0,4.0,254.0,114.473,24.262,6114.691,93.0,95701.0,20.947,18.675,10.0,1.0,179.0,115.253,24.028,1564.565,15.0,24487.0
76,60.157,88.011,23.609,36.824,80.656,20.227,14.665,7.08,15.521,4.935,163.259,0.557,15.596,319.0,82.0,160.096,5.274,3.145,0.318,0.886,87.866,55.348,11.0,4.0,255.0,88.205,23.629,5282.859,94.0,82682.0,24.272,20.826,10.0,3.0,148.0,87.998,23.568,1459.332,17.0,22840.0
77,26.786,46.115,23.432,21.408,42.225,20.733,7.585,5.563,7.992,4.268,148.345,0.734,8.718,167.0,85.0,150.461,4.857,1.873,0.534,0.902,127.189,60.288,116.0,10.0,255.0,46.129,23.241,3405.023,126.0,53292.0,22.055,20.356,14.0,2.0,160.0,45.627,23.343,590.442,15.0,9241.0
78,9.973,79.329,23.088,12.862,77.37,21.239,4.045,3.793,5.144,2.468,136.838,0.758,5.545,306.0,84.0,136.848,2.861,2.084,0.48,0.894,10.455,2.809,10.0,3.0,20.0,79.272,23.157,104.211,10.0,1631.0,49.641,21.22,32.0,19.0,138.0,79.161,22.98,494.793,45.0,7744.0
79,65.655,26.178,26.265,31.915,21.744,21.492,10.114,9.102,9.691,8.626,160.503,0.81,11.09,86.0,92.0,155.772,9.102,1.123,0.89,0.93,126.614,56.768,146.0,8.0,255.0,25.823,26.186,8308.289,129.0,130033.0,17.859,15.15,9.0,1.0,116.0,26.532,26.227,1171.874,13.0,18341.0
80,39.764,66.0,25.353,27.834,60.935,22.25,10.367,6.068,10.691,4.736,163.494,0.645,11.222,241.0,94.0,157.479,5.043,2.258,0.443,0.895,116.495,57.63,118.0,7.0,255.0,65.796,25.365,4629.737,120.0,72460.0,19.585,15.328,13.0,3.0,125.0,66.212,25.347,778.353,14.0,12182.0
