,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
24,79.016,65.957,6.902,37.268,59.923,3.034,12.895,8.344,12.447,8.083,2.446,0.715,12.984,237.0,22.0,173.29,8.115,1.54,0.649,0.907,112.761,64.523,11.0,4.0,255.0,65.867,6.9,8905.056,131.0,139373.0,27.715,24.235,14.0,3.0,167.0,65.769,7.119,2188.742,18.0,34256.0
25,53.125,115.907,7.212,28.462,111.503,3.793,9.608,7.585,9.816,6.891,26.58,0.824,10.742,441.0,37.0,26.565,7.577,1.424,0.702,0.949,76.611,66.858,8.0,3.0,218.0,116.87,6.639,4067.728,59.0,63664.0,21.22,18.307,14.0,3.0,160.0,115.214,7.287,1126.701,17.0,17634.0
26,24.485,2.014,7.736,21.188,0.253,4.298,4.045,7.585,7.67,4.065,81.269,0.685,8.374,1.0,47.0,61.113,4.045,1.887,0.53,0.935,103.389,47.329,82.0,9.0,254.0,1.853,7.752,2530.063,96.0,39598.0,20.577,14.168,14.0,5.0,131.0,2.142,7.528,503.546,17.0,7881.0
27,2.174,107.963,4.93,5.241,106.952,4.298,2.023,1.264,2.12,1.305,173.9,0.994,2.16,423.0,18.0,159.444,1.264,1.624,0.616,0.919,11.265,3.604,11.0,5.0,23.0,107.84,4.962,24.471,11.0,383.0,48.824,15.567,29.0,26.0,76.0,108.037,4.923,106.064,46.0,1660.0
28,0.767,110.239,4.93,2.947,109.733,4.551,1.011,0.759,1.141,0.856,0.0,1.0,1.264,434.0,18.0,143.13,0.759,1.333,0.75,1.0,5.417,1.621,4.0,3.0,8.0,110.195,4.91,4.153,5.0,65.0,53.5,12.333,46.0,40.0,87.0,110.177,4.911,41.02,52.0,642.0
29,19.626,6.614,8.287,17.536,4.551,5.31,4.804,5.815,5.44,4.593,75.863,0.802,6.01,20.0,21.0,104.621,4.804,1.184,0.844,0.922,128.612,49.321,118.0,9.0,254.0,6.643,8.271,2522.779,120.0,39484.0,19.837,16.904,14.0,4.0,157.0,6.274,7.903,389.113,15.0,6090.0
30,42.129,41.61,8.452,27.66,37.421,5.31,9.861,6.827,9.44,5.682,14.374,0.692,10.565,148.0,39.0,21.038,6.771,1.661,0.602,0.897,129.973,71.974,255.0,5.0,255.0,41.903,8.456,5472.623,135.0,85652.0,26.373,20.498,14.0,3.0,138.0,41.411,8.089,1110.472,19.0,17380.0
31,41.426,86.786,8.67,26.71,81.921,5.31,10.114,6.574,9.401,5.611,176.225,0.73,10.425,324.0,30.0,165.964,6.41,1.675,0.597,0.893,92.446,56.068,8.0,4.0,248.0,86.415,8.575,3827.552,86.0,59905.0,21.986,17.891,13.0,3.0,178.0,86.935,8.491,910.293,15.0,14247.0
32,38.038,122.286,9.569,25.367,117.824,5.31,8.091,7.332,8.45,5.731,41.442,0.743,9.304,466.0,49.0,42.797,6.543,1.474,0.678,0.918,66.061,50.238,7.0,2.0,173.0,122.253,10.316,2511.406,57.0,39306.0,21.766,18.081,14.0,2.0,157.0,122.15,8.851,827.487,17.0,12951.0
33,44.622,104.859,8.182,29.437,100.125,5.563,10.619,5.815,11.034,5.149,6.715,0.647,11.128,396.0,40.0,21.318,5.774,2.143,0.467,0.896,72.577,42.91,7.0,1.0,200.0,104.163,8.209,3236.791,79.0,50659.0,25.521,18.245,14.0,5.0,113.0,105.516,7.876,1138.202,19.0,17814.0
34,25.635,10.523,10.436,24.738,6.068,6.574,7.08,6.827,7.77,4.201,45.106,0.526,9.324,24.0,51.0,40.601,5.782,1.849,0.541,0.757,63.683,57.955,13.0,6.0,243.0,9.791,10.818,1631.653,34.0,25537.0,30.135,24.922,13.0,6.0,198.0,10.896,9.685,772.091,22.0,12084.0
35,44.303,17.448,11.582,29.918,13.653,6.827,7.838,9.608,8.897,6.34,57.442,0.622,10.857,65.0,65.0,62.241,7.559,1.403,0.713,0.826,107.04,63.059,9.0,5.0,255.0,17.225,11.446,4739.57,111.0,74179.0,22.72,18.743,13.0,3.0,164.0,17.424,11.398,1006.006,16.0,15745.0
36,48.714,46.103,11.742,33.887,39.949,6.827,11.884,9.355,13.822,4.487,33.669,0.533,13.187,158.0,59.0,32.471,5.719,3.08,0.325,0.792,112.551,80.669,8.0,2.0,255.0,46.349,11.709,5479.779,122.0,85764.0,33.508,33.096,14.0,6.0,200.0,45.904,11.53,1631.398,22.0,25533.0
37,81.509,30.32,11.34,44.384,21.997,7.08,17.193,7.838,17.386,5.969,168.464,0.52,18.36,88.0,28.0,157.319,6.747,2.913,0.343,0.825,105.33,78.287,7.0,2.0,255.0,28.272,11.183,8580.668,122.0,134296.0,29.529,25.538,13.0,3.0,208.0,31.401,11.573,2405.598,21.0,37650.0
38,17.069,55.835,8.936,19.436,52.085,7.585,7.838,2.781,8.246,2.636,1.05,0.568,7.939,206.0,31.0,170.838,2.781,3.129,0.32,0.861,17.348,7.484,9.0,4.0,41.0,55.755,9.126,295.956,16.0,4632.0,52.794,32.815,27.0,13.0,177.0,55.794,8.736,900.646,42.0,14096.0
39,2.301,73.472,8.498,5.895,72.313,7.838,2.276,1.264,2.408,1.217,13.294,0.832,2.49,286.0,36.0,23.962,1.264,1.978,0.506,0.9,7.5,1.875,7.0,5.0,11.0,73.427,8.548,17.251,7.0,270.0,63.444,36.837,40.0,21.0,147.0,73.52,8.337,145.933,46.0,2284.0
40,4.859,98.053,9.059,8.423,96.586,8.091,2.781,2.023,3.032,2.041,168.223,0.861,3.297,382.0,33.0,147.529,2.023,1.486,0.673,0.938,15.526,4.96,14.0,7.0,27.0,97.844,9.112,75.395,15.0,1180.0,31.132,16.598,26.0,16.0,115.0,98.031,8.967,151.172,27.0,2366.0
41,62.522,77.253,11.795,35.429,70.037,8.344,14.159,7.08,12.763,6.237,4.067,0.626,14.341,277.0,45.0,170.87,6.931,2.046,0.489,0.886,97.945,58.573,13.0,6.0,255.0,77.604,12.013,6120.377,111.0,95790.0,29.71,27.658,15.0,4.0,146.0,76.859,11.304,1856.495,19.0,29056.0
42,5.05,94.203,9.795,8.781,92.793,8.849,3.034,2.023,3.37,1.908,18.474,0.823,3.647,367.0,43.0,33.69,2.023,1.766,0.566,0.94,37.608,15.318,29.0,9.0,71.0,94.321,9.907,189.828,38.0,2971.0,38.532,21.416,26.0,11.0,115.0,93.874,9.763,194.492,31.0,3044.0
43,1.406,70.796,9.734,4.378,70.037,9.102,1.517,1.264,1.814,0.987,31.469,0.922,1.975,277.0,41.0,39.806,1.131,1.837,0.544,0.88,14.136,3.668,13.0,8.0,23.0,70.745,9.77,19.871,13.0,311.0,44.5,13.69,29.0,25.0,82.0,70.725,9.775,62.552,43.0,979.0
44,0.767,60.429,10.24,2.947,59.923,9.861,1.011,0.759,1.141,0.856,0.0,1.0,1.264,237.0,39.0,143.13,0.759,1.333,0.75,1.0,9.583,2.392,8.0,6.0,13.0,60.425,10.248,7.348,9.0,115.0,40.75,19.302,37.0,22.0,86.0,60.323,10.205,31.244,37.0,489.0
45,51.207,109.909,13.204,30.842,103.918,9.861,11.884,6.574,11.187,5.828,175.882,0.676,12.205,411.0,47.0,166.827,6.574,1.919,0.521,0.895,58.157,27.697,55.0,4.0,142.0,109.426,13.108,2976.424,60.0,46584.0,20.725,13.136,13.0,2.0,93.0,109.571,13.192,1060.699,17.0,16601.0
46,49.609,98.488,13.595,31.94,92.034,10.619,12.895,5.815,12.675,4.983,168.565,0.611,13.515,364.0,46.0,162.582,5.444,2.544,0.393,0.898,87.848,45.183,99.0,5.0,205.0,98.095,13.609,4355.633,95.0,68170.0,23.465,14.741,14.0,5.0,118.0,98.225,13.499,1163.44,19.0,18209.0
47,65.911,56.96,13.866,38.279,48.04,10.872,15.676,6.574,15.033,5.582,173.441,0.565,15.879,190.0,52.0,170.838,6.132,2.693,0.371,0.898,133.835,69.708,8.0,4.0,255.0,57.659,13.972,8816.308,148.0,137984.0,24.578,24.662,11.0,3.0,210.0,56.668,13.495,1619.066,16.0,25340.0
48,4.283,3.64,12.244,8.484,1.77,11.378,3.54,1.517,3.612,1.51,5.637,0.748,3.681,7.0,51.0,15.945,1.517,2.393,0.418,0.931,10.045,2.477,9.0,5.0,18.0,3.689,12.221,43.0,10.0,673.0,39.746,15.355,36.0,23.0,103.0,3.622,12.191,170.149,36.0,2663.0
49,16.238,21.993,13.922,16.228,19.722,11.378,5.057,5.057,5.359,3.858,41.54,0.775,5.771,78.0,64.0,28.811,4.466,1.389,0.72,0.879,13.886,3.313,13.0,3.0,25.0,22.026,14.006,225.353,14.0,3527.0,41.748,21.286,27.0,11.0,115.0,21.849,13.999,677.529,35.0,10604.0
50,22.759,88.188,13.717,19.053,84.955,11.378,6.574,4.804,7.09,4.087,22.893,0.788,7.084,337.0,61.0,34.824,4.164,1.735,0.576,0.931,53.149,32.971,12.0,6.0,204.0,87.82,14.146,1208.933,53.0,18921.0,34.503,25.458,18.0,6.0,176.0,87.608,13.673,784.806,24.0,12283.0
51,4.667,65.287,12.547,8.99,63.716,11.631,3.287,2.023,3.522,1.687,12.431,0.726,3.522,252.0,51.0,21.038,1.899,2.088,0.479,0.874,8.014,2.252,7.0,4.0,13.0,65.224,12.587,37.378,8.0,585.0,59.384,25.878,40.0,34.0,148.0,65.293,12.432,276.979,51.0,4335.0
52,66.55,69.249,17.145,35.884,62.452,12.136,12.642,9.861,10.776,7.863,165.547,0.649,12.892,247.0,74.0,11.31,8.632,1.37,0.73,0.831,120.33,64.729,11.0,5.0,255.0,69.477,17.308,8003.58,127.0,125264.0,24.701,26.101,10.0,1.0,201.0,68.861,16.41,1642.963,15.0,25714.0
53,21.033,120.675,14.339,24.825,116.56,12.136,9.861,4.045,9.236,2.899,10.307,0.429,10.317,461.0,60.0,17.103,3.674,3.185,0.314,0.737,50.426,20.352,54.0,5.0,119.0,120.783,14.431,1059.996,53.0,16590.0,20.185,11.921,11.0,3.0,89.0,120.192,14.099,424.318,17.0,6641.0
54,35.672,10.75,16.046,24.738,6.574,13.401,9.102,5.057,9.143,4.968,178.249,0.732,9.595,26.0,56.0,161.565,5.057,1.84,0.543,0.928,95.855,71.763,10.0,5.0,255.0,9.646,15.828,3417.482,94.0,53487.0,21.409,14.644,16.0,3.0,169.0,10.943,16.135,763.274,19.0,11946.0
55,11.379,3.452,14.776,14.553,0.506,13.653,5.31,2.781,5.813,2.492,171.292,0.675,5.777,2.0,55.0,156.801,2.781,2.333,0.429,0.91,37.404,25.551,18.0,5.0,97.0,4.021,14.988,425.404,30.0,6658.0,34.337,18.17,31.0,8.0,95.0,3.009,14.638,390.518,30.0,6112.0
56,48.33,120.407,17.327,43.903,110.492,13.906,17.193,5.815,16.587,3.71,3.573,0.315,17.663,437.0,71.0,13.241,5.528,4.471,0.224,0.653,40.708,15.698,41.0,5.0,86.0,121.144,17.32,1966.329,43.0,30775.0,19.897,10.861,13.0,1.0,74.0,118.624,17.379,961.089,18.0,15042.0
57,48.33,79.952,17.725,29.56,74.335,14.412,10.872,6.574,11.332,5.43,19.09,0.695,11.6,294.0,81.0,20.41,5.695,2.087,0.479,0.924,82.519,43.979,16.0,5.0,233.0,79.457,18.018,3985.944,88.0,62384.0,29.364,24.817,13.0,5.0,155.0,79.769,17.243,1418.376,20.0,22199.0
58,6.649,128.594,17.966,13.48,127.685,14.665,1.517,5.815,6.14,1.379,85.233,0.46,5.951,506.0,81.0,77.735,1.517,4.453,0.225,0.916,15.904,11.984,8.0,3.0,50.0,128.733,17.785,105.68,11.0,1654.0,28.24,10.676,20.0,11.0,57.0,128.53,17.944,187.656,26.0,2937.0
59,43.472,26.475,17.98,25.934,21.997,14.918,9.102,6.827,8.781,6.303,14.432,0.812,9.628,88.0,77.0,23.199,6.827,1.393,0.718,0.921,95.549,55.657,79.0,5.0,255.0,26.386,18.046,4151.365,91.0,64973.0,31.138,25.759,14.0,5.0,168.0,26.526,17.71,1352.885,22.0,21174.0
60,80.295,35.458,19.296,37.662,28.571,14.918,14.159,8.597,13.299,7.687,22.164,0.711,15.122,113.0,89.0,20.556,8.424,1.73,0.578,0.904,132.213,78.189,255.0,3.0,255.0,35.025,19.72,10610.187,144.0,166060.0,31.316,34.843,14.0,2.0,213.0,35.345,18.324,2513.131,17.0,39333.0
61,20.457,47.364,17.332,19.114,43.489,14.918,6.321,5.31,5.995,4.345,154.96,0.704,6.808,172.0,66.0,158.199,5.038,1.38,0.725,0.836,14.969,13.413,8.0,2.0,78.0,46.639,17.449,306.051,10.0,4790.0,43.119,27.291,25.0,12.0,156.0,46.976,17.201,881.605,34.0,13798.0
62,75.82,92.309,19.075,37.156,85.46,14.918,13.906,8.597,13.062,7.391,3.355,0.69,14.289,338.0,81.0,13.299,8.346,1.767,0.566,0.9,94.268,56.611,9.0,4.0,254.0,92.795,19.106,7143.443,105.0,111802.0,21.794,19.111,10.0,1.0,137.0,91.176,19.026,1651.524,15.0,25848.0
63,69.043,54.869,20.295,34.443,49.557,15.929,11.631,8.849,10.698,8.217,1.064,0.731,12.157,196.0,86.0,16.928,8.724,1.302,0.768,0.908,121.989,76.806,255.0,3.0,255.0,54.787,20.416,8417.867,138.0,131748.0,21.138,20.261,10.0,1.0,184.0,55.003,20.301,1458.629,14.0,22829.0
64,31.006,2.985,19.275,21.878,0.253,16.182,6.574,6.068,6.626,5.958,5.643,0.814,7.589,1.0,88.0,29.982,6.068,1.112,0.899,0.944,108.633,59.108,15.0,8.0,255.0,2.275,19.321,3366.367,123.0,52687.0,18.194,10.705,14.0,3.0,73.0,3.428,19.124,563.798,16.0,8824.0
65,58.047,104.829,19.789,31.2,98.861,16.182,11.378,7.332,11.011,6.713,2.069,0.749,11.556,391.0,83.0,10.081,7.332,1.64,0.61,0.897,49.632,36.53,8.0,3.0,235.0,104.484,19.755,2879.433,50.0,45066.0,22.748,16.462,10.0,2.0,92.0,104.912,19.495,1319.724,17.0,20655.0
66,69.874,15.704,22.705,40.251,7.585,16.94,13.906,10.114,13.887,6.406,33.318,0.542,15.786,30.0,101.0,31.908,7.937,2.168,0.461,0.792,122.396,77.469,255.0,6.0,255.0,15.651,23.265,8547.635,137.0,133779.0,24.421,24.942,10.0,1.0,172.0,15.456,21.934,1705.451,15.0,26692.0
67,25.635,10.17,20.771,25.724,5.31,18.205,10.367,5.057,10.58,3.085,18.671,0.487,11.322,21.0,90.0,23.703,3.77,3.429,0.292,0.844,42.374,40.022,9.0,4.0,226.0,10.603,20.798,1085.682,28.0,16992.0,33.955,22.646,22.0,7.0,172.0,9.913,20.557,869.977,28.0,13616.0
68,53.828,43.807,23.031,28.288,38.685,18.457,9.355,8.344,8.865,7.731,21.201,0.845,9.628,153.0,91.0,166.329,8.224,1.147,0.872,0.927,86.131,49.806,19.0,5.0,224.0,43.343,23.368,4633.699,96.0,72522.0,27.525,26.765,14.0,2.0,199.0,44.303,22.431,1480.8,17.0,23176.0
69,48.842,116.795,21.599,31.435,110.492,18.963,13.148,5.31,12.953,4.801,1.573,0.621,13.235,437.0,88.0,6.582,5.31,2.698,0.371,0.908,43.48,20.288,50.0,6.0,109.0,117.52,21.565,2122.485,47.0,33219.0,23.08,13.753,14.0,3.0,72.0,115.662,21.674,1126.638,18.0,17633.0
70,53.508,64.72,23.25,28.794,59.923,19.216,10.114,7.838,9.499,7.172,164.251,0.811,10.192,237.0,88.0,172.875,7.516,1.324,0.755,0.915,133.643,65.806,255.0,9.0,255.0,64.651,23.139,7147.085,137.0,111859.0,25.16,25.314,13.0,2.0,174.0,64.457,23.328,1345.537,17.0,21059.0
71,18.028,78.855,21.833,28.809,72.313,19.974,12.389,3.287,12.254,1.873,6.765,0.273,12.698,286.0,90.0,12.653,2.712,6.542,0.153,0.67,10.454,2.986,9.0,4.0,20.0,79.175,21.804,188.359,10.0,2948.0,40.734,20.844,24.0,11.0,133.0,78.877,21.8,733.947,35.0,11487.0
72,2.941,125.695,20.881,6.697,124.398,20.227,2.528,1.264,2.784,1.345,6.391,0.824,2.827,492.0,85.0,26.565,1.264,2.069,0.483,0.958,5.804,2.146,4.0,3.0,11.0,125.658,20.857,17.06,6.0,267.0,24.522,5.995,23.0,11.0,38.0,125.675,20.826,72.072,25.0,1128.0
73,6.009,22.581,21.9,8.99,21.239,20.48,2.781,2.528,2.977,2.57,161.132,0.934,3.402,86.0,81.0,131.987,2.528,1.158,0.863,0.954,8.798,2.456,8.0,4.0,14.0,22.572,21.909,52.84,9.0,827.0,33.691,10.199,32.0,15.0,75.0,22.679,21.848,202.351,33.0,3167.0
74,53.892,125.23,25.473,34.259,118.077,21.239,11.125,8.597,10.186,6.736,175.911,0.577,12.118,467.0,98.0,156.644,8.567,1.512,0.661,0.819,37.999,21.588,8.0,3.0,101.0,126.301,25.865,2046.707,41.0,32033.0,15.174,8.87,9.0,2.0,55.0,124.43,25.329,817.328,13.0,12792.0
75,67.956,85.678,25.291,39.143,78.128,21.744,15.676,6.827,15.162,5.707,0.971,0.557,15.727,309.0,102.0,175.389,6.6,2.657,0.376,0.886,74.82,49.909,10.0,4.0,251.0,85.198,25.473,5081.721,88.0,79534.0,27.01,23.86,14.0,3.0,163.0,85.431,24.804,1834.516,18.0,28712.0
76,20.457,97.387,24.003,19.028,94.057,21.744,7.08,4.804,7.347,3.545,25.176,0.71,7.466,374.0,104.0,28.301,3.785,2.072,0.483,0.889,48.188,26.387,69.0,5.0,120.0,96.681,24.385,985.241,55.0,15420.0,25.228,13.207,14.0,5.0,83.0,97.219,24.093,515.814,22.0,8073.0
77,4.155,27.087,23.279,8.336,25.537,22.25,2.781,2.276,3.006,1.76,149.18,0.751,3.439,101.0,89.0,143.973,2.125,1.708,0.585,0.867,12.815,3.142,14.0,8.0,25.0,27.034,23.313,53.223,13.0,833.0,51.4,26.6,27.0,19.0,135.0,26.969,23.087,213.469,44.0,3341.0
78,3.516,49.66,23.802,7.116,48.798,22.503,2.023,2.276,2.614,1.713,125.856,0.873,3.045,193.0,89.0,131.634,1.967,1.526,0.655,0.94,6.891,2.14,6.0,3.0,13.0,49.664,23.794,24.216,6.0,379.0,66.855,31.491,59.0,23.0,143.0,49.515,23.91,234.937,59.0,3677.0
79,6.968,109.322,24.125,9.557,107.711,22.756,3.287,2.528,3.392,2.616,2.278,0.959,3.62,426.0,99.0,24.775,2.528,1.297,0.771,0.94,11.394,2.776,10.0,5.0,18.0,109.295,24.035,79.356,11.0,1242.0,37.743,14.647,42.0,14.0,79.0,109.252,24.156,262.859,35.0,4114.0
80,35.992,2.942,26.205,24.048,0.253,23.009,6.574,7.08,7.659,5.984,58.238,0.782,8.946,1.0,119.0,42.709,6.574,1.28,0.781,0.938,104.625,72.052,9.0,4.0,255.0,2.759,25.686,3763.594,112.0,58904.0,23.279,20.589,13.0,2.0,124.0,3.469,26.396,837.391,15.0,13106.0
