,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
45,1.534,78.486,8.744,4.316,77.875,8.091,1.264,1.264,1.46,1.338,135.0,1.0,1.788,308.0,32.0,135.0,1.264,1.091,0.916,0.98,11.125,2.112,10.0,7.0,15.0,78.453,8.75,17.06,11.0,267.0,33.75,11.866,20.0,20.0,65.0,78.434,8.652,51.754,30.0,810.0
46,6.713,1.027,10.782,11.013,0.253,8.597,1.77,4.551,4.762,1.795,86.994,0.695,4.723,1.0,52.0,74.476,1.77,2.653,0.377,0.938,66.381,35.88,26.0,10.0,139.0,0.904,11.085,445.339,65.0,6970.0,17.486,14.843,9.0,2.0,75.0,1.066,10.254,117.309,12.0,1836.0
47,32.156,116.148,12.193,25.157,112.767,8.849,8.091,7.08,9.301,4.402,39.576,0.638,10.394,447.0,62.0,41.055,5.542,2.113,0.473,0.882,77.256,34.768,86.0,9.0,169.0,116.187,12.34,2482.909,85.0,38860.0,16.292,15.919,9.0,2.0,98.0,115.599,12.095,523.609,10.0,8195.0
48,34.713,26.702,11.806,24.059,22.25,9.355,9.355,5.563,8.76,5.045,10.074,0.754,9.691,88.0,49.0,15.124,5.563,1.736,0.576,0.931,84.401,41.282,102.0,7.0,177.0,26.824,11.978,2928.248,92.0,45830.0,15.155,17.665,9.0,1.0,134.0,25.943,11.438,525.781,10.0,8229.0
49,15.151,93.571,11.167,15.452,91.276,9.355,5.057,4.298,4.721,4.086,18.35,0.797,5.545,361.0,47.0,24.228,4.298,1.155,0.866,0.905,86.084,35.265,80.0,20.0,187.0,93.759,11.379,1303.559,89.0,20402.0,21.021,25.366,7.0,3.0,146.0,93.061,10.634,318.318,12.0,4982.0
50,58.495,32.79,14.47,33.8,26.296,9.608,12.389,9.102,12.103,6.154,32.007,0.643,13.114,104.0,66.0,19.134,7.37,1.967,0.508,0.844,98.481,46.834,94.0,7.0,212.0,33.092,14.359,5757.461,100.0,90110.0,14.188,12.461,9.0,0.0,104.0,32.621,13.952,829.468,11.0,12982.0
51,29.024,120.767,13.64,24.207,116.307,9.608,7.585,7.332,9.214,4.01,46.22,0.622,10.192,460.0,67.0,43.995,4.677,2.298,0.435,0.898,82.555,40.624,95.0,8.0,181.0,120.74,13.52,2394.736,86.0,37480.0,16.91,16.43,10.0,2.0,108.0,120.952,13.847,490.512,11.0,7677.0
52,6.904,51.645,11.329,10.063,50.063,9.861,3.287,2.781,3.406,2.581,4.918,0.857,3.733,198.0,48.0,28.301,2.781,1.319,0.758,0.889,31.056,25.064,11.0,5.0,106.0,51.75,11.777,214.299,21.0,3354.0,20.769,8.444,12.0,8.0,51.0,51.553,11.192,143.314,19.0,2243.0
53,28.257,65.101,14.031,23.936,61.441,9.861,6.827,7.585,9.42,3.819,55.556,0.62,10.038,243.0,69.0,49.086,4.367,2.466,0.405,0.881,83.695,35.545,84.0,10.0,188.0,64.958,14.208,2363.62,88.0,36993.0,13.79,11.882,6.0,1.0,109.0,65.074,13.641,389.432,11.0,6095.0
54,24.804,60.004,13.678,23.85,56.131,10.114,8.091,6.574,8.625,3.662,33.902,0.548,9.819,222.0,62.0,34.509,4.738,2.356,0.425,0.821,83.992,29.687,88.0,7.0,156.0,59.994,13.832,2082.232,85.0,32589.0,12.884,10.935,9.0,3.0,102.0,59.857,13.441,319.405,10.0,4999.0
55,5.818,78.377,11.21,9.286,76.611,10.114,3.287,2.023,3.418,2.167,8.553,0.848,3.647,303.0,48.0,33.69,2.023,1.577,0.634,0.963,13.934,5.23,11.0,6.0,35.0,78.531,11.297,81.017,12.0,1268.0,28.879,15.223,18.0,9.0,91.0,78.354,11.034,167.913,22.0,2628.0
56,0.959,111.528,10.847,3.305,110.997,10.367,1.011,1.011,1.178,1.036,135.0,1.0,1.43,439.0,41.0,135.0,1.011,1.137,0.88,0.968,16.333,3.016,16.0,11.0,22.0,111.52,10.865,15.654,16.0,245.0,20.2,5.647,18.0,11.0,29.0,111.5,10.805,19.36,18.0,303.0
57,16.877,126.825,12.603,16.637,124.145,10.367,5.057,4.298,5.758,3.732,27.607,0.766,6.637,491.0,58.0,40.365,3.863,1.543,0.648,0.925,75.152,27.851,85.0,6.0,136.0,127.065,12.505,1267.651,81.0,19840.0,12.462,10.406,9.0,2.0,103.0,126.398,12.525,210.21,11.0,3290.0
58,39.892,11.302,14.043,24.207,7.08,10.619,8.597,6.321,8.479,5.99,16.556,0.855,8.733,30.0,66.0,22.109,6.321,1.416,0.706,0.945,90.63,38.213,119.0,9.0,187.0,11.338,14.085,3613.38,93.0,56553.0,19.606,13.569,10.0,3.0,83.0,10.549,14.124,781.675,15.0,12234.0
59,25.635,99.138,12.999,20.151,95.321,10.872,7.585,4.045,7.756,4.208,3.27,0.793,7.85,377.0,57.0,14.931,4.045,1.843,0.543,0.946,105.83,42.271,94.0,12.0,224.0,99.097,13.005,2711.521,103.0,42438.0,14.274,11.247,10.0,1.0,82.0,98.816,12.909,365.728,11.0,5724.0
60,50.12,107.338,15.156,29.08,102.654,11.631,9.608,7.08,10.703,5.962,20.962,0.745,11.228,406.0,74.0,35.838,6.087,1.795,0.557,0.94,84.745,41.429,101.0,7.0,163.0,107.294,15.25,4245.097,98.0,66440.0,13.864,14.75,7.0,1.0,146.0,106.844,14.787,694.461,10.0,10869.0
61,21.544,52.497,15.015,20.606,49.051,11.884,6.827,6.068,8.47,3.238,37.07,0.638,8.806,194.0,71.0,39.174,3.658,2.616,0.382,0.876,67.659,31.286,69.0,11.0,141.0,52.317,15.009,1456.84,74.0,22801.0,17.05,10.433,13.0,1.0,83.0,52.382,14.993,367.133,14.0,5746.0
62,27.042,70.513,14.59,21.076,67.256,12.136,7.08,5.31,7.646,4.503,36.012,0.765,8.7,266.0,68.0,35.538,5.063,1.698,0.589,0.942,82.095,30.801,84.0,7.0,157.0,70.303,14.761,2218.772,84.0,34726.0,14.187,12.208,6.0,1.0,102.0,70.664,14.459,383.426,11.0,6001.0
63,42.641,88.797,15.596,27.032,83.438,12.389,10.114,6.068,9.636,5.634,179.921,0.733,10.192,330.0,57.0,172.875,6.049,1.71,0.585,0.901,71.733,36.685,84.0,5.0,167.0,88.899,15.564,3057.058,80.0,47846.0,17.576,17.651,9.0,1.0,148.0,88.346,15.746,749.026,11.0,11723.0
64,16.685,47.533,15.263,17.265,45.764,12.642,4.298,5.815,6.225,3.413,69.882,0.703,6.559,184.0,73.0,62.447,4.098,1.824,0.548,0.85,25.28,13.04,16.0,7.0,80.0,47.835,15.185,421.571,22.0,6598.0,22.149,9.556,19.0,5.0,82.0,47.416,15.284,369.369,21.0,5781.0
65,41.234,77.642,15.497,27.476,72.06,12.642,10.619,5.563,10.238,5.128,14.867,0.686,11.364,285.0,71.0,20.854,5.518,1.996,0.501,0.906,68.662,36.059,72.0,3.0,171.0,77.549,15.675,2829.66,71.0,44287.0,15.245,10.966,9.0,2.0,67.0,77.8,15.134,628.267,12.0,9833.0
66,54.403,19.096,16.621,31.384,13.148,12.895,12.136,7.332,11.421,6.065,19.436,0.694,12.397,52.0,72.0,11.768,6.667,1.883,0.531,0.902,74.838,34.812,85.0,7.0,172.0,19.303,16.446,4069.198,83.0,63687.0,12.257,8.353,7.0,1.0,66.0,18.889,16.483,666.475,10.0,10431.0
67,23.398,41.11,14.978,21.224,37.168,12.895,7.838,4.551,8.169,3.647,18.81,0.653,8.821,147.0,69.0,27.3,4.207,2.24,0.446,0.899,74.454,30.328,94.0,16.0,171.0,40.785,14.843,1741.103,76.0,27250.0,20.563,14.562,10.0,2.0,91.0,40.983,15.082,480.864,16.0,7526.0
68,8.119,3.602,14.104,13.393,0.759,13.148,5.563,1.77,5.944,1.739,4.296,0.569,5.837,3.0,59.0,17.65,1.77,3.418,0.293,0.888,60.984,30.504,63.0,10.0,140.0,2.96,14.208,494.857,66.0,7745.0,22.646,12.617,14.0,6.0,68.0,3.779,14.043,183.758,20.0,2876.0
69,17.261,126.615,17.213,16.575,124.145,14.918,4.551,4.551,4.809,4.57,18.107,0.789,5.903,493.0,76.0,46.736,4.391,1.052,0.95,0.928,85.87,34.299,76.0,12.0,175.0,126.638,17.205,1481.375,83.0,23185.0,16.122,17.136,6.0,2.0,133.0,126.325,17.212,278.129,11.0,4353.0
70,22.375,2.838,17.599,20.657,0.253,15.423,6.574,5.31,7.117,4.003,29.147,0.659,8.255,1.0,82.0,40.03,5.045,1.778,0.562,0.895,77.963,37.577,28.0,16.0,176.0,2.382,17.836,1743.467,84.0,27287.0,14.594,12.966,9.0,1.0,78.0,3.579,17.348,326.369,10.0,5108.0
71,28.129,97.905,17.374,22.766,93.299,15.423,8.597,4.045,9.05,3.957,177.181,0.682,8.961,369.0,72.0,16.39,3.984,2.287,0.437,0.931,83.289,47.691,86.0,5.0,227.0,98.327,17.693,2341.512,85.0,36647.0,17.252,17.281,10.0,0.0,123.0,97.092,17.06,485.017,11.0,7591.0
72,4.283,43.981,17.595,7.979,42.73,16.435,2.528,2.276,2.653,2.055,20.22,0.845,2.883,169.0,72.0,37.875,2.079,1.291,0.775,0.887,33.403,6.313,27.0,23.0,52.0,44.036,17.634,142.994,32.0,2238.0,23.388,7.16,23.0,13.0,43.0,43.893,17.527,100.121,22.0,1567.0
73,35.672,54.433,19.251,25.601,49.051,16.435,9.861,5.31,9.721,4.672,9.831,0.684,10.155,194.0,82.0,18.886,5.297,2.08,0.481,0.908,88.695,39.614,94.0,5.0,197.0,54.597,19.271,3162.227,93.0,49492.0,16.358,13.983,11.0,2.0,84.0,54.019,19.002,583.222,12.0,9128.0
74,24.868,119.748,18.952,22.21,115.801,16.435,8.091,5.31,8.479,3.735,18.168,0.634,8.282,458.0,78.0,12.339,4.337,2.27,0.44,0.863,66.334,45.484,15.0,7.0,206.0,119.985,19.268,1648.713,66.0,25804.0,21.476,17.813,9.0,2.0,97.0,119.519,18.503,533.768,14.0,8354.0
75,29.983,81.452,20.228,22.123,78.381,16.688,6.574,7.08,8.084,4.722,50.781,0.77,8.255,310.0,91.0,40.03,5.52,1.712,0.584,0.903,77.795,30.207,81.0,10.0,148.0,81.618,20.159,2331.225,83.0,36486.0,14.369,13.482,9.0,1.0,116.0,80.777,20.436,430.58,11.0,6739.0
76,30.238,108.93,19.546,29.647,102.401,16.688,12.136,4.804,12.657,3.042,12.954,0.432,12.397,405.0,83.0,11.768,3.919,4.161,0.24,0.79,69.353,34.808,14.0,8.0,139.0,108.329,19.786,2095.969,79.0,32804.0,17.723,15.796,7.0,2.0,100.0,109.065,19.293,535.621,12.0,8383.0
77,65.335,40.028,21.582,35.751,34.639,17.193,11.884,8.597,11.762,7.073,13.639,0.642,13.14,139.0,102.0,30.018,7.481,1.663,0.601,0.861,96.421,56.559,105.0,3.0,234.0,39.401,21.843,6296.213,105.0,98542.0,16.121,16.289,6.0,1.0,110.0,40.592,21.346,1052.713,11.0,16476.0
78,0.959,60.202,17.724,3.305,59.671,17.193,1.011,1.011,1.178,1.036,45.001,1.0,1.43,236.0,72.0,45.0,1.011,1.137,0.88,0.968,12.267,2.815,11.0,9.0,18.0,60.191,17.742,11.756,11.0,184.0,21.4,8.016,16.0,9.0,36.0,60.133,17.694,20.51,22.0,321.0
79,27.553,23.334,20.364,25.218,17.952,17.446,9.861,5.563,10.28,3.413,18.376,0.544,10.246,71.0,87.0,15.751,4.268,3.012,0.332,0.847,72.262,32.927,75.0,8.0,148.0,23.479,20.32,1989.969,78.0,31145.0,14.752,13.675,7.0,2.0,95.0,23.136,20.264,406.236,10.0,6358.0
80,13.809,32.147,19.612,19.559,28.571,17.446,7.585,4.045,8.542,2.058,20.167,0.454,8.597,113.0,85.0,28.072,2.504,4.15,0.241,0.804,54.676,26.588,17.0,11.0,108.0,32.226,19.751,754.585,59.0,11810.0,20.63,13.769,14.0,3.0,77.0,32.025,19.5,284.71,16.0,4456.0
