,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
12,56.449,16.157,2.797,34.556,8.091,0.506,14.665,5.057,14.092,5.1,174.661,0.594,14.84,32.0,7.0,171.18,5.057,2.763,0.362,0.945,115.084,62.344,8.0,5.0,255.0,16.889,3.012,6492.814,117.0,101619.0,13.583,11.258,8.0,2.0,132.0,15.431,2.49,766.341,11.0,11994.0
13,53.125,30.112,2.702,33.692,22.503,0.506,13.906,5.31,13.86,4.88,171.294,0.588,14.134,89.0,2.0,169.695,5.31,2.84,0.352,0.933,70.931,46.462,6.0,1.0,255.0,30.348,2.865,3766.15,66.0,58944.0,17.134,15.72,11.0,3.0,127.0,30.308,2.419,909.718,12.0,14238.0
14,34.586,49.364,2.845,31.879,42.73,0.506,13.401,4.804,12.498,3.523,162.438,0.428,13.998,169.0,5.0,163.202,4.804,3.547,0.282,0.778,105.017,67.291,11.0,4.0,255.0,49.287,2.95,3630.056,113.0,56814.0,15.749,11.547,8.0,2.0,79.0,48.58,2.596,544.374,12.0,8520.0
15,37.526,72.901,2.896,26.884,67.003,0.506,10.114,6.068,9.616,4.969,157.855,0.652,10.715,265.0,3.0,160.71,6.068,1.935,0.517,0.884,108.111,68.631,6.0,1.0,255.0,72.604,2.843,4054.758,111.0,63461.0,14.818,13.999,9.0,1.0,142.0,72.943,3.326,555.747,12.0,8698.0
16,40.978,124.902,2.908,27.736,118.836,0.506,10.367,5.057,10.201,5.115,177.47,0.669,10.954,470.0,7.0,161.147,5.057,1.995,0.501,0.934,69.201,50.499,9.0,3.0,252.0,125.284,2.994,2834.197,61.0,44358.0,17.452,14.436,11.0,2.0,100.0,124.659,2.536,714.779,13.0,11187.0
17,59.901,96.593,4.861,33.815,91.023,0.759,12.136,7.332,12.351,6.175,163.776,0.658,13.569,360.0,7.0,153.435,7.048,2.0,0.5,0.881,62.376,41.284,47.0,5.0,246.0,97.007,4.991,3734.331,52.0,58446.0,16.136,15.732,12.0,2.0,156.0,96.473,4.47,966.009,12.0,15119.0
18,10.42,3.962,3.339,13.072,2.023,1.011,3.793,4.298,4.503,2.946,49.952,0.766,4.864,8.0,21.0,62.103,3.451,1.528,0.654,0.879,5.209,1.709,4.0,1.0,10.0,3.914,3.364,54.246,5.0,849.0,24.834,12.248,23.0,9.0,80.0,4.225,3.167,258.642,23.0,4048.0
19,26.211,60.255,4.194,19.916,56.889,1.517,6.321,5.563,6.46,5.166,16.521,0.83,7.245,225.0,22.0,29.249,5.563,1.25,0.8,0.936,108.685,73.052,10.0,5.0,255.0,60.025,4.385,2847.167,116.0,44561.0,15.054,10.343,8.0,2.0,81.0,60.066,4.101,394.352,12.0,6172.0
20,61.372,108.031,5.497,36.65,101.137,1.517,14.412,7.838,14.203,5.502,154.28,0.574,16.17,400.0,8.0,153.034,6.441,2.582,0.387,0.886,61.551,48.515,7.0,2.0,243.0,108.18,5.807,3775.415,58.0,59089.0,14.956,11.188,11.0,1.0,102.0,108.116,5.7,917.386,12.0,14358.0
21,79.528,84.621,5.46,39.143,76.358,1.77,15.17,7.585,14.559,6.955,176.074,0.652,15.223,302.0,25.0,175.236,7.307,2.093,0.478,0.92,118.227,63.892,121.0,2.0,255.0,85.042,5.486,9397.101,118.0,147074.0,12.934,9.551,8.0,1.0,136.0,84.207,5.332,1028.05,11.0,16090.0
22,36.056,115.997,4.529,25.699,110.745,1.77,10.114,6.068,9.833,4.669,155.707,0.686,10.893,438.0,7.0,158.199,5.426,2.106,0.475,0.909,89.855,42.237,115.0,4.0,212.0,115.909,4.603,3238.005,90.0,50678.0,15.929,14.491,11.0,1.0,134.0,115.97,4.538,574.021,12.0,8984.0
23,37.846,67.234,5.491,26.465,62.958,2.023,9.608,6.068,9.009,5.349,163.098,0.679,9.974,253.0,8.0,149.534,5.874,1.684,0.594,0.905,99.926,54.73,7.0,3.0,255.0,67.236,5.723,3779.695,100.0,59156.0,14.12,11.648,9.0,1.0,132.0,67.103,5.072,534.087,11.0,8359.0
24,35.353,40.387,5.442,23.875,35.904,2.781,8.597,5.563,8.57,5.253,173.861,0.779,8.689,142.0,21.0,171.634,5.563,1.632,0.613,0.929,89.951,47.134,102.0,10.0,242.0,40.42,5.548,3178.264,86.0,49743.0,20.43,24.776,11.0,3.0,206.0,40.139,4.817,721.871,13.0,11298.0
25,55.874,17.31,8.271,44.777,6.574,3.287,17.446,9.355,16.022,4.44,156.919,0.35,19.126,26.0,13.0,155.807,6.026,3.608,0.277,0.698,52.43,42.777,6.0,3.0,229.0,18.826,8.891,2927.865,46.0,45824.0,13.779,10.158,11.0,2.0,120.0,16.122,7.78,769.472,12.0,12043.0
26,23.462,45.378,7.747,23.936,41.972,3.54,6.068,7.838,8.266,3.614,59.215,0.515,8.979,166.0,45.0,57.653,4.899,2.287,0.437,0.725,180.717,46.053,255.0,69.0,255.0,45.341,7.808,4237.622,175.0,66323.0,20.569,9.661,15.0,5.0,75.0,45.234,7.713,482.334,18.0,7549.0
27,34.841,26.373,7.186,23.553,22.25,4.298,8.597,6.068,8.169,5.431,164.59,0.789,8.831,88.0,22.0,166.759,5.917,1.504,0.665,0.925,104.281,44.747,71.0,13.0,249.0,26.426,7.274,3631.27,98.0,56833.0,13.248,9.594,11.0,3.0,85.0,26.324,7.363,461.312,11.0,7220.0
28,44.175,7.778,8.288,28.166,2.276,5.057,10.872,6.321,10.76,5.227,162.828,0.7,11.515,9.0,25.0,160.769,5.642,2.058,0.486,0.913,115.88,42.295,94.0,5.0,255.0,7.761,8.328,5116.16,112.0,80073.0,11.725,7.272,11.0,1.0,76.0,7.5,8.315,517.667,11.0,8102.0
29,38.677,53.619,7.969,29.019,48.04,5.815,12.136,4.298,11.879,4.146,179.334,0.577,12.231,190.0,37.0,7.125,4.298,2.865,0.349,0.917,100.2,44.534,87.0,4.0,239.0,53.632,7.918,3873.3,100.0,60621.0,16.005,11.089,8.0,3.0,97.0,53.377,8.041,618.683,13.0,9683.0
30,28.257,124.873,7.795,24.197,119.341,6.068,9.861,3.793,9.967,3.61,177.338,0.606,10.066,472.0,33.0,11.592,3.793,2.761,0.362,0.927,102.672,46.649,119.0,4.0,255.0,125.462,7.758,2899.56,102.0,45381.0,16.251,9.597,12.0,3.0,67.0,124.322,7.684,458.948,14.0,7183.0
31,56.577,35.875,10.34,30.694,30.088,6.574,11.125,7.332,11.332,6.357,161.152,0.755,11.675,119.0,36.0,162.35,7.052,1.783,0.561,0.912,64.79,43.526,9.0,1.0,219.0,35.378,10.486,3663.601,65.0,57339.0,16.47,16.01,11.0,0.0,131.0,35.957,9.772,931.315,12.0,14576.0
32,12.85,1.549,9.961,15.033,0.253,7.08,3.287,5.563,5.131,3.189,97.434,0.715,5.704,1.0,50.0,77.196,3.287,1.609,0.622,0.924,64.348,65.814,7.0,4.0,255.0,1.02,10.412,826.401,45.0,12934.0,15.328,11.908,11.0,2.0,96.0,1.66,9.448,196.856,12.0,3081.0
33,76.97,80.437,11.233,41.053,71.554,7.332,16.435,8.091,16.332,6.0,163.198,0.574,16.987,283.0,33.0,165.343,6.194,2.722,0.367,0.907,88.199,53.835,9.0,3.0,255.0,80.233,11.348,6784.936,95.0,106191.0,16.588,18.694,8.0,1.0,159.0,79.931,10.804,1276.085,11.0,19972.0
34,54.787,69.325,11.728,37.069,61.188,7.838,15.17,7.585,13.894,5.021,155.502,0.501,16.435,242.0,32.0,157.38,6.302,2.767,0.361,0.84,76.24,48.72,6.0,2.0,252.0,69.573,11.941,4174.686,71.0,65338.0,15.014,13.695,9.0,1.0,120.0,68.808,11.644,822.12,12.0,12867.0
35,6.329,90.723,9.66,12.06,88.747,8.091,4.298,3.287,5.324,1.514,30.996,0.547,5.261,351.0,45.0,35.218,1.809,3.517,0.284,0.832,12.202,3.933,10.0,5.0,27.0,90.705,9.661,77.184,12.0,1208.0,27.121,13.128,16.0,10.0,82.0,90.739,9.546,171.555,23.0,2685.0
36,72.304,97.763,11.759,35.715,90.264,8.344,13.906,6.321,14.24,6.465,4.603,0.712,14.182,357.0,51.0,11.31,6.321,2.203,0.454,0.955,58.704,49.307,10.0,2.0,255.0,98.453,12.1,4242.158,51.0,66394.0,14.861,13.947,11.0,0.0,133.0,97.372,11.324,1073.925,11.0,16808.0
37,0.959,104.702,8.824,3.305,104.171,8.344,1.011,1.011,1.178,1.036,135.0,1.0,1.43,412.0,33.0,135.0,1.011,1.137,0.88,0.968,9.933,1.792,10.0,6.0,13.0,104.664,8.816,9.52,10.0,149.0,28.333,9.861,18.0,17.0,49.0,104.599,8.805,27.155,26.0,425.0
38,39.636,123.704,12.02,31.496,116.813,8.597,12.389,6.321,12.198,4.137,158.123,0.502,13.909,462.0,34.0,152.969,5.046,2.948,0.339,0.837,74.729,47.253,5.0,2.0,250.0,124.41,12.466,2960.323,70.0,46332.0,15.418,13.673,9.0,1.0,116.0,122.328,11.305,610.76,11.0,9559.0
39,58.111,109.079,12.964,29.672,104.424,9.355,9.355,7.332,9.591,7.715,5.035,0.829,10.634,413.0,60.0,28.393,7.332,1.243,0.804,0.95,66.268,44.724,8.0,4.0,255.0,109.218,13.198,3848.828,58.0,60238.0,15.552,13.47,8.0,1.0,107.0,108.748,12.707,903.265,12.0,14137.0
40,40.659,61.862,12.834,28.585,56.131,9.608,11.378,6.321,11.623,4.454,154.467,0.625,12.556,222.0,42.0,154.983,5.1,2.609,0.383,0.92,120.825,56.134,141.0,5.0,255.0,61.947,12.931,4909.911,125.0,76845.0,13.862,7.798,11.0,3.0,69.0,61.877,12.906,563.287,12.0,8816.0
41,37.59,117.306,14.044,24.355,114.032,10.114,7.585,7.332,7.929,6.036,146.622,0.796,8.849,453.0,42.0,143.13,6.374,1.314,0.761,0.933,71.906,48.29,51.0,5.0,255.0,117.289,13.959,2701.489,63.0,42281.0,14.017,12.38,8.0,1.0,111.0,116.879,13.481,526.612,11.0,8242.0
42,76.523,50.681,13.649,42.682,41.972,10.367,18.205,6.068,16.784,5.805,173.486,0.528,18.705,166.0,48.0,166.715,6.068,2.891,0.346,0.904,98.007,61.796,6.0,3.0,255.0,49.986,13.704,7495.625,102.0,117314.0,14.805,14.194,8.0,1.0,185.0,50.368,13.356,1132.26,11.0,17721.0
43,42.577,28.747,13.783,25.995,23.767,10.619,9.861,6.321,9.699,5.589,163.519,0.792,10.18,94.0,49.0,165.619,6.106,1.735,0.576,0.937,82.443,51.728,13.0,6.0,249.0,28.791,14.052,3508.211,71.0,54907.0,14.233,11.563,11.0,1.0,90.0,28.604,13.382,605.648,11.0,9479.0
44,67.637,19.774,15.218,42.335,11.631,10.872,16.94,8.597,18.104,4.757,156.376,0.474,18.331,46.0,47.0,155.556,5.654,3.806,0.263,0.862,87.269,58.102,7.0,2.0,255.0,19.432,15.227,5899.369,94.0,92331.0,13.354,9.78,8.0,1.0,126.0,19.753,15.186,902.754,11.0,14129.0
45,45.581,5.587,14.182,29.203,0.253,11.125,11.125,6.068,11.228,5.169,10.673,0.672,11.307,1.0,63.0,10.305,5.805,2.172,0.46,0.909,81.136,40.572,71.0,4.0,221.0,5.271,14.36,3696.25,76.0,57850.0,11.756,8.814,7.0,1.0,102.0,5.94,13.876,535.557,10.0,8382.0
46,6.585,88.304,14.774,10.482,86.472,12.895,3.287,3.287,4.109,2.041,47.879,0.753,4.473,342.0,64.0,47.291,2.324,2.014,0.497,0.888,6.33,2.116,5.0,2.0,12.0,88.394,14.597,41.659,6.0,652.0,47.592,32.731,21.0,9.0,166.0,88.214,15.041,313.207,37.0,4902.0
47,33.946,39.006,16.359,25.392,33.881,14.159,10.367,4.551,10.059,4.297,178.864,0.662,10.443,134.0,67.0,6.953,4.551,2.341,0.427,0.916,75.563,44.853,82.0,3.0,236.0,38.458,16.373,2563.671,78.0,40124.0,17.089,13.071,11.0,3.0,101.0,38.815,16.293,579.771,13.0,9074.0
48,70.066,79.178,18.119,38.305,71.048,14.665,14.665,7.08,15.235,5.856,170.142,0.6,15.684,281.0,64.0,159.228,5.997,2.602,0.384,0.919,87.449,56.872,6.0,2.0,241.0,79.201,18.296,6123.827,99.0,95844.0,16.718,15.64,8.0,1.0,110.0,79.053,17.683,1170.724,11.0,18323.0
49,62.714,99.027,17.601,41.523,89.759,14.918,17.699,5.815,16.712,4.778,171.415,0.457,18.213,355.0,63.0,166.35,5.484,3.498,0.286,0.872,59.577,45.234,5.0,2.0,249.0,99.12,17.815,3734.267,54.0,58445.0,15.778,13.186,9.0,1.0,110.0,98.521,17.187,988.947,12.0,15478.0
50,62.906,11.458,18.644,40.512,3.287,15.423,17.193,6.068,16.382,4.889,1.852,0.482,17.26,13.0,72.0,174.958,5.739,3.351,0.298,0.866,84.493,57.654,6.0,2.0,255.0,11.54,18.419,5312.186,92.0,83141.0,13.536,10.456,8.0,1.0,119.0,11.277,18.72,851.0,11.0,13319.0
51,18.731,126.428,17.141,19.288,122.375,15.423,6.827,4.298,7.321,3.258,158.621,0.633,8.067,484.0,61.0,147.804,3.958,2.247,0.445,0.923,15.505,7.85,7.0,3.0,40.0,127.062,17.416,290.269,15.0,4543.0,15.56,7.482,12.0,3.0,57.0,126.137,17.0,291.291,14.0,4559.0
52,18.603,66.271,17.574,23.098,61.441,16.182,9.608,2.781,9.815,2.413,177.116,0.438,9.935,243.0,65.0,165.256,2.781,4.067,0.246,0.783,6.89,2.312,6.0,2.0,14.0,66.581,17.525,128.107,7.0,2005.0,29.773,18.309,17.0,8.0,117.0,66.188,17.351,553.575,24.0,8664.0
53,72.751,54.779,19.273,47.234,43.236,16.688,20.733,5.563,19.978,4.637,172.432,0.41,20.954,171.0,71.0,171.674,5.189,4.309,0.232,0.848,102.625,73.962,6.0,2.0,255.0,55.252,19.469,7461.953,106.0,116787.0,14.815,10.387,9.0,1.0,123.0,54.792,19.122,1077.248,12.0,16860.0
54,74.541,93.147,21.705,42.003,86.219,16.94,15.676,9.102,16.803,5.648,157.902,0.531,18.002,341.0,67.0,150.555,6.403,2.975,0.336,0.894,83.032,56.592,4.0,2.0,255.0,93.286,21.928,6185.868,90.0,96815.0,15.384,16.18,8.0,1.0,136.0,92.044,21.085,1146.125,11.0,17938.0
55,44.303,114.03,19.86,32.063,107.205,16.94,12.642,6.574,12.462,4.526,157.589,0.542,13.812,424.0,69.0,156.251,5.214,2.753,0.363,0.867,95.846,55.653,93.0,4.0,255.0,113.972,20.07,4243.883,96.0,66421.0,14.825,10.949,9.0,2.0,102.0,113.757,19.773,656.444,12.0,10274.0
56,37.526,123.056,20.227,26.526,118.33,16.94,10.114,5.815,10.205,4.682,158.683,0.67,10.989,468.0,71.0,156.975,5.471,2.18,0.459,0.918,87.302,48.719,113.0,4.0,253.0,122.489,19.932,3274.296,81.0,51246.0,11.584,7.319,8.0,1.0,100.0,123.212,20.275,434.477,10.0,6800.0
57,5.242,1.341,18.667,8.781,0.253,17.193,2.276,2.781,2.987,2.234,127.765,0.854,3.594,1.0,68.0,129.289,2.276,1.337,0.748,0.937,6.549,2.47,5.0,2.0,17.0,1.333,18.565,34.311,6.0,537.0,19.183,8.321,16.0,8.0,60.0,1.428,18.779,100.505,17.0,1573.0
58,33.946,32.916,20.119,22.654,29.077,17.193,7.838,5.563,8.15,5.303,165.426,0.831,8.267,116.0,71.0,156.571,5.563,1.537,0.651,0.942,111.109,66.955,15.0,7.0,253.0,32.942,19.972,3769.664,119.0,58999.0,15.241,10.848,11.0,0.0,90.0,32.926,20.034,517.092,12.0,8093.0
59,38.933,46.601,21.918,36.553,37.673,19.216,15.17,5.563,13.681,3.623,163.562,0.366,15.838,149.0,76.0,163.301,4.903,3.776,0.265,0.719,62.864,46.114,6.0,2.0,250.0,47.787,22.294,2446.106,63.0,38284.0,16.484,12.708,12.0,2.0,96.0,45.252,21.385,641.429,13.0,10039.0
60,56.193,77.227,23.339,47.689,65.486,19.216,18.205,9.102,16.946,4.222,157.368,0.311,19.922,259.0,77.0,156.038,6.556,4.014,0.249,0.662,58.777,48.214,6.0,1.0,246.0,79.475,24.265,3301.068,63.0,51665.0,15.902,13.09,8.0,1.0,97.0,75.861,22.67,893.106,12.0,13978.0
61,24.868,25.114,21.66,21.076,20.986,19.722,8.091,4.298,8.62,3.673,168.153,0.704,8.477,83.0,80.0,162.646,3.952,2.347,0.426,0.912,73.29,41.607,16.0,7.0,215.0,24.809,21.722,1821.609,76.0,28510.0,16.422,13.586,9.0,3.0,105.0,24.766,21.315,408.153,12.0,6388.0
62,36.631,106.95,22.525,32.681,100.631,20.48,14.159,4.045,13.731,3.397,177.257,0.431,14.383,398.0,85.0,169.875,4.041,4.042,0.247,0.844,78.501,44.633,5.0,3.0,221.0,106.199,22.538,2874.002,82.0,44981.0,12.946,7.432,8.0,3.0,62.0,107.459,22.452,473.963,11.0,7418.0
63,16.494,4.408,22.693,18.128,1.011,20.733,6.827,3.793,7.39,2.842,166.474,0.631,7.196,4.0,88.0,161.565,3.155,2.6,0.385,0.876,5.647,1.87,6.0,1.0,11.0,4.607,22.737,93.093,6.0,1457.0,32.446,20.501,16.0,5.0,99.0,4.177,22.664,534.854,25.0,8371.0
64,69.682,15.485,24.22,36.221,8.597,20.986,13.148,7.08,13.658,6.496,170.931,0.667,14.376,34.0,88.0,156.14,6.832,2.103,0.476,0.918,59.215,38.516,9.0,3.0,218.0,15.578,24.136,4123.955,57.0,64544.0,13.656,12.161,8.0,1.0,129.0,14.988,24.412,951.058,10.0,14885.0
65,41.17,67.903,24.685,26.526,63.463,20.986,9.355,6.574,9.883,5.304,151.749,0.735,10.634,251.0,89.0,151.607,6.042,1.863,0.537,0.937,104.576,69.533,6.0,3.0,255.0,68.49,25.503,4303.049,104.0,67347.0,14.936,10.678,11.0,3.0,103.0,67.877,24.343,614.593,12.0,9619.0
66,43.088,40.828,24.436,25.663,36.409,21.239,9.102,6.321,9.325,5.883,164.138,0.822,9.766,144.0,91.0,158.749,6.132,1.585,0.631,0.946,111.356,74.05,9.0,3.0,255.0,40.598,24.528,4795.477,115.0,75054.0,16.273,17.923,8.0,0.0,153.0,39.955,24.051,700.786,11.0,10968.0
67,21.8,75.444,25.946,21.025,72.313,22.503,6.827,6.574,8.642,3.212,133.305,0.62,9.134,286.0,91.0,138.366,3.749,2.691,0.372,0.89,98.598,64.315,7.0,2.0,255.0,75.247,25.544,2148.234,91.0,33622.0,13.006,6.709,8.0,1.0,54.0,75.305,26.037,283.369,12.0,4435.0
68,29.088,86.838,25.972,22.741,84.196,22.503,5.563,7.08,7.356,5.035,115.599,0.707,8.849,333.0,89.0,126.87,5.523,1.461,0.684,0.892,49.0,26.699,61.0,7.0,175.0,86.858,26.265,1424.51,50.0,22295.0,18.207,12.2,14.0,2.0,92.0,86.779,25.753,529.295,15.0,8284.0
69,56.066,59.724,25.963,32.594,53.602,22.756,11.631,7.332,12.408,5.753,155.053,0.663,13.536,212.0,90.0,147.2,6.573,2.157,0.464,0.915,65.072,44.307,6.0,2.0,254.0,59.422,25.879,3646.285,60.0,57068.0,13.137,10.781,11.0,1.0,115.0,59.39,25.914,736.119,11.0,11521.0
70,38.805,32.035,26.232,24.294,28.065,23.009,7.838,6.827,7.391,6.685,171.65,0.826,8.035,111.0,97.0,167.276,6.736,1.106,0.905,0.926,103.628,63.85,10.0,5.0,255.0,31.471,26.651,4019.041,106.0,62902.0,13.399,8.51,8.0,2.0,60.0,32.389,25.878,519.647,11.0,8133.0
71,26.53,125.444,25.055,23.987,120.353,23.261,8.849,4.551,9.443,3.577,171.469,0.579,9.838,476.0,93.0,154.093,4.469,2.64,0.379,0.876,63.039,51.317,5.0,1.0,216.0,126.809,25.36,1671.523,66.0,26161.0,13.969,9.247,12.0,1.0,70.0,124.722,24.809,370.392,12.0,5797.0
72,39.188,27.206,28.235,37.008,21.997,23.514,12.642,9.608,14.278,3.495,143.714,0.36,15.578,87.0,93.0,144.246,5.101,4.086,0.245,0.662,26.483,23.098,7.0,2.0,132.0,25.624,27.073,1037.25,17.0,16234.0,19.966,14.8,14.0,4.0,90.0,27.43,28.644,781.995,15.0,12239.0
73,4.283,0.685,26.377,11.396,0.253,24.02,1.011,5.057,5.636,0.968,87.903,0.414,5.157,1.0,115.0,78.69,1.011,5.825,0.172,0.912,18.955,26.872,6.0,3.0,143.0,0.534,26.299,81.145,10.0,1270.0,15.179,9.588,10.0,5.0,56.0,0.748,26.108,64.98,13.0,1017.0
74,47.627,118.586,28.903,29.77,115.043,24.02,7.838,9.608,10.853,5.587,116.13,0.675,11.886,457.0,95.0,128.089,6.556,1.942,0.515,0.872,70.183,46.799,8.0,3.0,254.0,118.429,28.991,3340.746,70.0,52286.0,15.048,11.38,8.0,2.0,93.0,118.45,28.57,716.312,12.0,11211.0
75,68.851,7.82,29.118,35.368,1.77,24.526,12.136,9.102,13.927,6.294,148.832,0.692,14.463,9.0,97.0,143.531,6.732,2.213,0.452,0.928,66.232,48.392,11.0,2.0,255.0,7.985,29.758,4557.665,62.0,71332.0,15.25,15.564,8.0,1.0,103.0,7.514,28.098,1049.39,10.0,16424.0
76,59.774,109.54,27.448,33.039,102.654,24.526,12.389,6.574,12.717,5.985,169.16,0.688,13.247,406.0,101.0,156.371,6.562,2.125,0.471,0.938,69.277,44.645,5.0,2.0,242.0,110.119,27.539,4138.65,69.0,64774.0,12.573,8.432,8.0,0.0,84.0,109.147,27.414,751.134,11.0,11756.0
77,30.814,51.937,27.67,26.23,46.27,25.031,9.861,6.068,8.924,4.396,153.669,0.563,10.394,183.0,101.0,161.565,5.261,2.03,0.493,0.792,84.091,51.588,8.0,4.0,251.0,52.611,27.849,2589.739,81.0,40532.0,11.732,7.156,11.0,2.0,77.0,51.535,27.535,361.319,11.0,5655.0
78,58.815,96.233,28.352,35.036,89.759,25.284,14.159,6.321,13.78,5.434,172.409,0.602,14.536,355.0,106.0,166.931,5.927,2.536,0.394,0.91,63.399,45.887,7.0,3.0,244.0,96.395,28.655,3726.728,56.0,58327.0,13.338,11.597,8.0,1.0,87.0,95.684,27.901,784.04,10.0,12271.0
79,40.147,125.678,30.397,25.836,121.617,26.801,7.585,7.332,9.225,5.541,139.869,0.756,10.55,481.0,106.0,135.971,6.219,1.665,0.601,0.947,100.056,41.641,97.0,3.0,246.0,125.826,30.532,4014.76,100.0,62835.0,11.594,7.524,8.0,1.0,56.0,125.12,30.231,465.21,9.0,7281.0
80,33.179,38.503,30.001,22.445,34.639,27.054,7.585,5.563,7.798,5.418,175.153,0.828,7.85,137.0,120.0,14.931,5.471,1.439,0.695,0.935,88.699,57.706,15.0,3.0,255.0,38.271,30.047,2941.346,88.0,46035.0,15.462,12.292,11.0,2.0,90.0,38.349,30.35,512.747,12.0,8025.0
