,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
38,4.028,56.277,11.54,7.473,55.119,10.367,2.276,2.276,2.782,1.843,49.753,0.906,3.045,218.0,50.0,41.634,2.034,1.509,0.663,0.92,8.127,1.913,8.0,4.0,13.0,56.26,11.545,32.714,8.0,512.0,50.286,15.227,39.0,27.0,102.0,56.242,11.504,202.415,47.0,3168.0
39,32.923,95.908,12.974,24.294,91.023,10.367,9.608,5.057,9.113,4.6,1.788,0.701,9.77,360.0,53.0,10.437,5.057,1.981,0.505,0.917,108.441,43.567,100.0,6.0,217.0,96.244,12.945,3568.271,107.0,55847.0,22.895,18.586,14.0,3.0,153.0,95.344,12.839,753.371,17.0,11791.0
40,52.294,62.619,14.096,31.323,57.142,10.619,11.631,7.585,11.715,5.684,19.494,0.67,12.076,227.0,62.0,19.573,6.685,2.061,0.485,0.888,92.676,54.52,8.0,7.0,254.0,63.1,14.109,4843.717,99.0,75809.0,27.276,20.085,13.0,3.0,168.0,62.091,13.968,1425.596,19.0,22312.0
41,22.247,5.523,13.528,19.176,2.276,11.125,6.827,5.057,6.725,4.212,23.526,0.76,7.28,9.0,60.0,20.323,4.749,1.597,0.626,0.905,115.575,51.228,112.0,12.0,237.0,5.583,13.599,2569.804,119.0,40220.0,27.842,27.392,14.0,1.0,177.0,5.615,13.132,619.066,19.0,9689.0
42,20.329,103.983,13.238,19.559,100.125,11.125,7.332,4.298,7.358,3.518,14.674,0.668,7.809,396.0,61.0,29.055,3.801,2.092,0.478,0.885,82.833,47.998,9.0,5.0,180.0,103.812,13.447,1683.024,93.0,26341.0,36.981,26.931,19.0,7.0,172.0,104.019,12.852,751.39,26.0,11760.0
43,2.813,79.111,12.424,6.043,78.381,11.378,1.517,2.023,2.19,1.635,88.889,0.968,2.385,310.0,53.0,57.995,1.517,1.34,0.746,0.957,8.205,2.03,8.0,4.0,12.0,79.119,12.388,23.066,8.0,361.0,87.114,40.362,48.0,31.0,193.0,79.052,12.538,244.905,80.0,3833.0
44,52.422,33.716,14.91,31.644,27.813,11.631,12.389,6.321,12.372,5.395,10.224,0.658,12.574,111.0,67.0,15.154,5.826,2.293,0.436,0.925,113.574,53.387,129.0,6.0,254.0,34.041,14.96,5950.484,119.0,93131.0,36.491,34.911,15.0,3.0,209.0,32.869,14.723,1911.891,21.0,29923.0
45,59.134,70.368,15.927,36.773,63.463,12.136,14.159,8.091,14.958,5.034,26.183,0.55,15.719,251.0,76.0,25.741,6.068,2.972,0.337,0.878,101.105,71.176,9.0,4.0,255.0,68.685,16.689,5975.466,119.0,93522.0,35.15,28.185,15.0,3.0,213.0,71.475,15.36,2077.44,26.0,32514.0
46,7.544,42.458,14.453,10.334,40.96,12.642,3.034,3.54,3.602,2.667,115.032,0.888,3.681,166.0,50.0,105.945,2.875,1.35,0.74,0.897,5.907,1.974,6.0,2.0,10.0,42.412,14.477,44.534,6.0,697.0,77.534,37.179,46.0,22.0,226.0,42.36,14.38,584.563,70.0,9149.0
47,12.786,53.95,14.675,15.033,51.074,13.148,5.563,3.034,5.797,2.808,175.996,0.711,5.919,202.0,56.0,160.017,2.977,2.064,0.485,0.883,68.335,38.169,35.0,13.0,184.0,53.874,14.665,873.235,63.0,13667.0,42.975,31.044,23.0,13.0,184.0,53.566,14.477,549.166,32.0,8595.0
