 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AF8-DAPI,StdDev+AF8-DAPI,Mode+AF8-DAPI,Min+AF8-DAPI,Max+AF8-DAPI,XM+AF8-DAPI,YM+AF8-DAPI,IntDen+AF8-DAPI,Median+AF8-DAPI,RawIntDen+AF8-DAPI,Mean+AF8-Sox2,StdDev+AF8-Sox2,Mode+AF8-Sox2,Min+AF8-Sox2,Max+AF8-Sox2,XM+AF8-Sox2,YM+AF8-Sox2,IntDen+AF8-Sox2,Median+AF8-Sox2,RawIntDen+AF8-Sox2,Mean+AF8-Klf4,StdDev+AF8-Klf4,Mode+AF8-Klf4,Min+AF8-Klf4,Max+AF8-Klf4,XM+AF8-Klf4,YM+AF8-Klf4,IntDen+AF8-Klf4,Median+AF8-Klf4,RawIntDen+AF8-Klf4,Mean+AF8-Sox9,StdDev+AF8-Sox9,Mode+AF8-Sox9,Min+AF8-Sox9,Max+AF8-Sox9,XM+AF8-Sox9,YM+AF8-Sox9,IntDen+AF8-Sox9,Median+AF8-Sox9,RawIntDen+AF8-Sox9
17,12.769,128.041,126.538,14.891,126.512,129.164,2.778,5.429,5.471,2.972,91.265,0.724,5.547,128.154,0,101.821,2.778,1.841,0.543,0.959,139.242,18.555,139,90,192,127.988,126.612,1778.006,139,111533,41.276,6.373,40,25,62,128.04,126.585,527.059,41,33062,4.758,3.858,2,0,35,128.138,126.556,60.753,4,3811,29.752,9.964,27,10,110,128.146,126.653,379.903,28,23831
18,19.082,87.336,126.268,17.508,85.352,129.037,3.788,6.06,6.168,3.939,93.111,0.782,6.518,85.983,0.126,111.595,3.788,1.566,0.639,0.952,171.211,29.925,164,91,255,87.235,126.277,3267.057,170,204940,56.886,13.125,54,27,98,87.208,126.254,1085.506,56,68093,5.205,3.235,3,0,20,87.245,126.197,99.316,5,6230,53.748,15.93,43,16,112,87.153,126.287,1025.614,53,64336
19,21.601,97.484,125.849,18.881,95.074,129.037,4.672,6.566,7.049,3.901,65.57,0.761,7.285,96.21,6.692,64.323,4.151,1.807,0.553,0.944,177.066,33.701,173,99,255,97.451,125.857,3824.755,176,239924,69.889,22.945,68,25,133,97.432,125.845,1509.663,67,94700,9.67,7.383,5,0,45,97.455,125.909,208.882,7,13103,29.991,13.353,21,10,101,97.456,125.826,647.832,27,40638
20,18.747,121.73,126.23,20.592,119.189,129.037,5.808,6.818,8.104,2.945,53.786,0.556,8.46,119.821,6.818,52.275,3.393,2.751,0.363,0.855,167.203,23.892,151,107,255,121.741,126.206,3134.599,164,196631,50.63,11.628,46,22,89,121.792,126.393,949.175,51,59541,6.055,4.578,3,0,48,121.6,126.181,113.52,5,7121,38.79,13.781,30,14,114,121.765,126.362,727.205,36,45617
21,41.878,115.48,125.221,25.778,111.74,128.911,7.576,7.702,9.208,5.791,48.374,0.792,9.683,112.497,7.702,50.29,6.119,1.59,0.629,0.957,164.483,23.82,158,94,255,115.585,125.29,6888.303,162,432098,48.209,10.496,47,23,93,115.594,125.245,2018.931,47,126646,6.629,4.047,5,0,26,115.637,125.136,277.622,6,17415,49.742,16.329,45,15,143,115.569,125.205,2083.127,48,130673
22,35.852,20.626,124.539,24.411,17.803,128.785,5.934,8.459,8.262,5.525,92.07,0.756,8.793,19.065,8.838,74.168,5.764,1.495,0.669,0.941,176.361,33.549,255,105,255,20.645,124.699,6323,170,396637,66.78,20.188,61,20,133,20.797,124.572,2394.226,65,150188,4.686,3.288,3,0,28,20.703,124.457,167.992,4,10538,50.302,21.166,35,11,134,20.912,124.528,1803.465,47,113130
23,20.66,38.676,125.32,18.82,36.11,128.785,4.672,6.439,7.203,3.652,67.983,0.733,7.324,36.363,6.439,54.118,3.873,1.972,0.507,0.944,162.657,30.062,157,99,255,38.648,125.306,3360.522,158,210803,57.837,14.713,54,26,107,38.748,125.401,1194.929,57,74957,5.54,4.396,5,0,39,38.673,125.114,114.46,5,7180,34.456,13.565,25,11,91,38.805,125.461,711.869,32,44655
24,20.357,9.318,125.134,18.542,7.197,128.659,4.293,6.944,7.15,3.625,73.297,0.744,7.268,8.207,7.449,72.824,3.815,1.972,0.507,0.937,128.913,24.702,129,65,225,9.355,124.972,2624.326,129,164622,45.877,12.797,47,16,88,9.393,125.023,933.934,46,58585,3.871,2.996,3,0,22,9.487,124.941,78.799,3,4943,25.935,10.089,21,8,110,9.432,125.081,527.967,24,33119
25,37.781,78.842,123.819,26.431,76.008,128.406,5.934,9.217,9.237,5.208,103.15,0.68,9.287,78.407,9.975,82.972,5.207,1.774,0.564,0.926,164.213,28.092,148,94,255,78.817,123.772,6204.188,161,389184,59.728,19.637,61,20,117,78.951,123.845,2256.603,60,141555,8.93,6.431,6,0,61,78.916,124.007,337.402,7,21165,26.802,12.604,21,7,99,78.849,123.939,1012.606,23,63520
26,27.882,42.401,123.369,24.454,40.277,128.027,4.419,9.343,9.446,3.758,85.176,0.586,9.533,41.161,1.136,101.459,4.091,2.513,0.398,0.877,186.685,29.043,255,122,255,42.387,123.328,5205.1,182,326512,62.034,17.567,54,23,124,42.518,123.424,1729.624,61,108498,4.356,3.126,4,0,18,42.595,123.219,121.443,4,7618,33.772,14.382,29,9,111,42.549,123.437,941.618,32,59067
27,34.306,107.241,122.94,25.495,104.796,127.901,5.05,10.101,9.8,4.457,77.738,0.663,10.277,105.553,11.363,79.38,4.705,2.199,0.455,0.93,177.003,23.801,179,103,255,107.23,122.95,6072.304,178,380911,54.171,13.645,61,24,95,107.214,122.996,1858.416,54,116577,3.911,2.858,3,0,24,107.212,122.795,134.18,3,8417,33.951,12.482,28,11,97,107.256,123.053,1164.72,32,73062
28,20.581,45.974,122.626,20.495,44.065,127.27,3.662,7.954,7.751,3.381,88.91,0.616,8.054,46.085,1.894,99.019,3.662,2.292,0.436,0.939,186.407,30.498,255,123,255,46.043,122.672,3836.361,182,240652,71.234,20.917,75,26,133,45.875,122.66,1466.031,72,91963,8.458,5.736,4,0,37,45.856,122.489,174.066,7,10919,34.224,16.068,31,9,124,45.894,122.582,704.345,30,44183
29,37.351,124.564,122.113,25.599,121.841,127.144,5.429,9.469,9.17,5.186,93.974,0.716,9.611,124.745,2.02,99.834,5.429,1.768,0.566,0.923,175.339,31.224,161,96,255,124.422,122.173,6549.083,171,410819,63.96,18.13,47,26,130,124.643,122.073,2388.966,62,149858,10.674,7.181,6,0,51,124.761,122.06,398.682,9,25009,23.22,7.075,20,8,72,124.534,122.314,867.283,22,54404
30,42.341,51.02,121.312,28.66,48.357,126.891,5.05,11.237,11.222,4.804,85.736,0.648,11.293,49.999,13.384,79.695,5.05,2.336,0.428,0.934,166.754,25.615,160,85,255,50.983,121.24,7060.471,164,442898,56.545,15.243,61,20,112,51.091,121.345,2394.147,59,150183,9.34,6.189,7,0,57,51.104,121.437,395.446,8,24806,41.728,15.719,35,11,116,51.144,121.18,1766.8,41,110830
31,33.605,59.095,120.733,30.163,56.564,126.765,4.545,11.995,12.129,3.528,80.386,0.464,12.284,56.943,14.394,77.535,4.273,3.438,0.291,0.83,172.829,26.237,155,94,255,59.059,120.639,5807.881,168,364324,45.297,8.197,47,22,72,59.119,120.647,1522.209,45,95487,5.219,3.747,4,0,32,59.194,121.053,175.373,4,11001,48.46,15.567,30,17,131,59.094,120.349,1628.491,47,102154
32,32.744,31.961,121.557,27.028,29.166,126.512,4.924,10.732,9.856,4.23,89.406,0.563,10.78,31.565,2.651,95.377,4.786,2.33,0.429,0.889,168.381,26.636,155,91,255,31.947,121.577,5513.441,165,345854,59.508,16.341,54,20,100,31.882,121.451,1948.533,61,122230,9.054,5.894,5,0,44,31.868,121.241,296.465,8,18597,41.827,19.007,22,10,214,31.891,121.365,1369.569,39,85912
33,19.066,67.594,123.922,19.207,64.14,126.386,5.808,5.682,6.385,3.802,135.347,0.649,6.768,64.14,3.535,143.344,4.628,1.679,0.595,0.86,180.278,27.113,172,96,251,67.665,123.922,3437.201,178,215613,42.744,9.074,47,17,75,67.424,124.001,814.963,43,51122,4.469,3.554,2,0,26,67.214,124.047,85.207,4,5345,29.212,9.85,24,9,95,67.419,123.917,556.965,28,34938
34,27.228,55.681,122.133,22.73,53.66,126.134,4.167,8.586,8.792,3.943,86.563,0.662,8.661,55.807,11.616,82.461,4.097,2.23,0.448,0.932,189.467,31.257,255,110,255,55.71,122.022,5158.822,185,323609,58.512,16.69,47,23,122,55.708,122.239,1593.164,56,99938,5.362,3.998,4,0,42,55.768,122.408,145.993,5,9158,38.311,13.769,29,10,117,55.674,122.061,1043.15,36,65436
35,26.702,13.979,120.887,22.753,10.985,125.376,5.934,8.333,8.329,4.082,120.824,0.648,9.003,11.868,3.788,112.249,4.52,2.041,0.49,0.889,171.273,32.304,165,96,255,13.823,120.94,4573.338,167,286882,61.557,15.679,54,23,120,13.754,121.075,1643.699,61,103108,4.156,3.494,2,0,38,14.063,120.638,110.969,4,6961,32.761,11.831,28,11,103,13.898,120.796,874.791,31,54875
36,34.115,64.129,120.562,23.339,61.489,124.618,5.808,7.828,8.209,5.291,108.113,0.787,8.324,62.12,4.672,112.286,5.63,1.551,0.645,0.944,188.661,33.921,255,99,255,64.035,120.688,6436.153,185,403735,43.687,8.348,41,20,70,64.272,120.498,1490.373,43,93490,4.498,4.791,3,0,89,64.454,120.096,153.453,4,9626,21.521,6.592,18,7,54,64.259,120.446,734.171,21,46054
37,61.407,93.053,116.812,38.095,90.023,123.987,6.06,14.772,15.24,5.13,83.164,0.532,14.931,91.665,19.949,78.785,5.742,2.971,0.337,0.88,172.987,31.342,169,83,255,93.038,116.831,10622.574,172,666346,60.129,16.389,68,23,130,93.143,116.887,3692.329,61,231617,8.468,6.406,4,0,66,93.524,117.553,519.997,7,32619,51.603,24.483,39,11,204,93.004,116.271,3168.761,45,198774
38,14.602,3.237,120.805,15.611,1.263,123.356,3.914,5.303,4.986,3.729,68.739,0.753,5.36,1.263,10.227,43.091,3.837,1.337,0.748,0.909,160.976,29.903,179,74,218,3.246,120.805,2350.642,169,147454,16.571,2.979,17,8,30,3.244,120.774,241.976,17,15179,2.32,1.976,1,0,10,3.166,120.739,33.876,2,2125,14.447,3.174,13,6,28,3.249,120.736,210.954,14,13233
39,12.116,26.775,120.789,16.873,24.621,123.23,3.914,6.187,5.516,2.797,111.53,0.535,6.591,25.252,5.934,110.171,3.524,1.972,0.507,0.786,183.032,34.646,255,111,255,26.762,120.765,2217.53,177,139104,44.474,11.155,40,20,87,26.788,120.856,538.824,43,33800,6.209,4.477,4,0,39,26.962,120.567,75.228,5,4719,25.146,11.221,18,10,129,26.802,120.855,304.659,23,19111
40,24.391,98.007,119.367,20.87,96.084,123.23,4.04,8.081,8.028,3.868,78.929,0.704,8.545,96.715,14.015,71.03,4.04,2.076,0.482,0.952,201.025,32,194,107,255,97.999,119.437,4903.12,204,307569,68.338,20.366,54,29,137,97.966,119.523,1666.798,66,104557,4.478,3.048,4,0,19,98.042,119.539,109.215,4,6851,50.907,20.555,45,18,151,97.924,119.318,1241.654,47,77888
41,31.373,102.391,118.825,24.553,99.871,123.23,4.798,8.586,9.05,4.414,76.597,0.654,9.436,100.755,14.52,65.493,4.543,2.051,0.488,0.916,108.993,37.617,71,51,196,102.576,119.468,3419.426,99,214498,43.103,6.568,41,24,68,102.37,118.858,1352.256,43,84826,5.197,3.739,4,0,34,102.369,118.438,163.034,5,10227,26.715,11.086,21,8,105,102.282,118.627,838.126,24,52575
42,24.518,118.695,118.85,19.965,116.79,122.724,4.04,7.702,7.703,4.052,88.665,0.773,7.739,118.432,14.141,84.382,4.04,1.901,0.526,0.958,177.726,27.53,166,111,255,118.706,118.867,4357.505,174,273343,79.327,23.613,68,32,157,118.7,118.85,1944.946,77,122005,7.838,4.928,7,0,44,118.666,118.777,192.175,7,12055,36.207,14.234,41,11,106,118.577,118.92,887.736,34,55687
43,13.2,84.169,119.993,14.94,82.321,122.472,3.409,5.303,5.313,3.163,88.362,0.743,5.423,83.963,6.692,102.095,3.409,1.68,0.595,0.923,162.256,19.63,166,114,244,84.138,119.975,2141.712,160,134348,66.307,14.869,75,29,114,84.266,119.998,875.222,68,54902,4.56,4.129,4,0,42,84.363,120.081,60.195,4,3776,42.421,12.748,34,18,99,84.252,119.909,559.946,40,35125
44,18.428,87.57,118.645,19.83,85.857,122.472,3.283,7.449,7.899,2.971,83.071,0.589,7.656,86.362,14.141,76.651,3.007,2.659,0.376,0.914,172.47,31.564,147,83,249,87.517,118.699,3178.342,172,199375,57.131,14.803,68,25,104,87.469,118.709,1052.842,58,66044,4.349,3.157,4,0,28,87.606,118.832,80.138,4,5027,34.004,11.614,28,10,104,87.502,118.739,626.646,32,39309
45,23.88,38.227,119.317,19.33,35.226,122.093,5.934,5.808,6.732,4.516,131.338,0.803,7.121,35.858,7.197,127.073,4.634,1.491,0.671,0.945,189.298,32.971,184,106,255,38.185,119.259,4520.523,186,283569,60.478,18.717,61,23,128,38.4,119.313,1444.239,60,90596,5.456,4.19,2,0,39,38.327,119.396,130.29,5,8173,29.792,12.86,24,9,99,38.316,119.329,711.454,27,44629
46,13.949,11.836,118.413,20.08,8.838,121.967,6.06,7.071,8.693,2.043,128.818,0.435,8.161,9.975,7.449,124.919,2.762,4.254,0.235,0.76,173.597,31.048,182,84,242,11.743,118.547,2421.47,179,151897,54.247,13.915,54,26,102,11.691,118.585,756.681,54,47466,4.585,3.474,3,0,26,11.962,118.335,63.957,4,4012,38.465,17.897,33,9,128,11.552,118.733,536.544,34,33657
47,41.56,109.907,116.414,26.584,106.563,121.462,6.187,10.101,9.55,5.541,76.903,0.739,10.301,109.846,17.803,78.69,5.754,1.723,0.58,0.957,166.51,31.064,160,79,254,109.909,116.358,6920.074,166,434091,50.855,14.636,47,23,107,109.96,116.365,2113.512,48,132579,9.353,5.957,7,0,45,109.99,116.347,388.686,8,24382,31.306,13.25,26,10,143,109.956,116.339,1301.068,28,81615
48,24.295,114.431,116.871,25.316,111.992,121.462,4.798,9.975,10.619,2.913,71.273,0.476,10.715,112.624,17.676,68.575,3.505,3.645,0.274,0.845,152.512,21.032,149,97,237,114.487,117.04,3705.274,152,232429,59.154,14.933,61,25,108,114.546,116.952,1437.145,60,90151,7.85,4.175,6,1,25,114.558,117.086,190.724,7,11964,58.4,19.781,58,16,146,114.55,116.954,1418.812,58,89001
49,44.652,22.321,117.173,28.222,18.434,121.336,8.081,8.586,9.385,6.058,45.32,0.705,9.84,19.318,16.288,56.514,6.263,1.549,0.646,0.925,171.879,29.75,156,109,255,22.394,117.22,7674.794,167,481434,54.539,14.954,58,22,110,22.289,117.208,2435.292,54,152764,8.81,6.699,6,0,62,22.144,116.977,393.373,7,24676,35.53,18.005,25,9,250,22.215,117.157,1586.485,32,99519
50,43.281,69.914,116.239,26.135,66.539,121.083,6.313,9.217,9.225,5.974,87.85,0.796,9.303,69.443,17.298,82.2,6.313,1.544,0.648,0.958,186.423,26.765,184,86,255,69.881,116.28,8068.629,188,506139,33.459,5.248,34,19,53,69.867,116.237,1448.16,33,90842,3.594,2.747,2,0,20,69.897,115.871,155.541,3,9757,29.174,7.269,29,12,73,69.921,116.223,1262.697,28,79208
51,23.243,128.101,115.499,24.462,126.386,120.957,2.904,10.606,10.232,2.892,88.335,0.488,10.633,128.532,8.207,94.086,2.904,3.537,0.283,0.957,159.864,23.855,165,91,255,128.084,115.57,3715.667,159,233081,67.867,18.634,70,27,125,128.173,115.626,1577.414,69,98950,5.419,3.716,4,0,28,128.146,115.473,125.954,5,7901,24.15,8.42,20,8,71,128.166,115.406,561.317,22,35211
52,39.312,81.979,114.817,27.908,79.417,120.326,6.06,10.353,9.395,5.328,94.917,0.634,10.43,80.554,19.191,83.047,5.946,1.763,0.567,0.89,191.371,28.857,183,88,255,82.023,114.914,7523.126,189,471920,48.791,13.285,54,20,95,82.039,114.783,1918.053,48,120318,6.174,4.819,3,0,38,82.091,114.634,242.71,5,15225,52.339,20.81,38,14,145,82.042,114.766,2057.525,49,129067
53,28.472,9.859,115.479,21.83,7.323,119.694,5.555,7.702,7.774,4.663,112.21,0.751,8.187,8.333,9.469,109.832,5.099,1.667,0.6,0.927,161.512,33.044,166,80,255,9.864,115.625,4598.493,160,288460,52.361,17.447,41,19,110,9.935,115.673,1490.804,50,93517,5.216,4.218,3,0,47,10.017,115.29,148.511,4,9316,39.941,16.101,24,10,128,9.922,115.61,1137.189,37,71335
54,34.322,29.747,114.486,24.946,27.02,119.189,5.682,8.838,8.831,4.948,105.388,0.693,9.428,28.535,9.975,110.376,5.391,1.785,0.56,0.909,183.44,30.484,255,100,255,29.796,114.579,6296.043,179,394946,56.823,17.525,47,20,113,29.677,114.559,1950.271,54,122339,5.887,4.101,5,0,38,29.69,114.584,202.043,5,12674,41.521,17.765,33,11,128,29.657,114.519,1425.093,37,89395
55,45.816,76.445,112.895,30.65,73.609,119.063,5.555,11.616,11.934,4.888,88.899,0.613,11.769,76.135,21.717,80.74,5.555,2.441,0.41,0.91,151.667,22.448,151,92,255,76.402,112.903,6948.785,150,435892,48.594,10.678,47,20,91,76.473,112.976,2226.378,48,139659,5.683,3.745,4,0,30,76.505,113.058,260.373,5,16333,53.815,19.306,49,13,146,76.46,112.825,2465.581,53,154664
56,24.231,35.033,114.082,23.026,33.333,118.81,3.535,9.596,9.656,3.195,87.391,0.574,9.626,34.721,19.949,85.486,3.374,3.022,0.331,0.918,178.061,31.583,255,92,255,35.02,114.139,4314.607,173,270652,62.533,21.244,41,23,127,35.104,114.243,1515.242,60,95050,5.252,3.515,4,0,30,35.118,114.281,127.261,5,7983,27.776,11.144,18,8,78,35.101,114.217,673.035,25,42219
57,37.032,45.985,113.89,26.954,43.307,118.81,5.177,10.101,10.013,4.709,92.152,0.641,10.214,44.822,10.353,98.531,5.135,2.126,0.47,0.896,167.851,31.28,255,96,255,45.864,113.82,6215.889,162,389918,55.467,15.674,47,20,105,46.038,114.117,2054.066,54,128850,4.844,3.598,4,0,32,46.061,113.93,179.39,4,11253,46.09,21.186,34,8,215,46.082,114.14,1706.812,43,107067
58,15.431,1.844,116.158,15.963,0,118.432,4.293,4.672,4.683,4.195,47.216,0.761,5.453,0,15.404,42.184,4.293,1.116,0.896,0.935,178.654,42.028,189,81,255,1.664,116.222,2756.88,183,172937,17.276,3.708,16,7,29,1.98,116.185,266.59,17,16723,2.341,2.069,2,0,17,1.906,116.21,36.124,2,2266,15.072,3.385,15,6,27,1.876,116.2,232.587,15,14590
59,13.231,42.154,115.659,15.58,40.529,118.432,3.535,5.808,5.899,2.856,74.303,0.685,6.192,40.908,16.54,69.717,3.155,2.065,0.484,0.901,189.554,27.726,174,117,255,42.131,115.697,2508.081,186,157330,54.225,14.539,41,26,98,42.133,115.665,717.48,52,45007,5.613,4.139,4,0,33,42.114,115.605,74.272,5,4659,21.302,7.344,19,9,55,42.167,115.67,281.862,19,17681
60,22.398,123.61,115.445,18.881,120.957,118.432,5.177,6.06,6.628,4.302,119.922,0.79,6.934,121.714,10.732,123.111,4.677,1.541,0.649,0.936,190.871,27,255,115,255,123.56,115.474,4275.103,188,268174,67.179,19.978,49,28,130,123.669,115.516,1504.673,65,94387,7.052,4.24,4,0,32,123.727,115.396,157.949,6,9908,27.086,8.942,28,10,77,123.66,115.451,606.671,26,38056
61,24.454,53.65,114.284,20.444,51.514,118.179,4.545,7.954,7.837,3.973,75.384,0.735,8.122,52.777,18.939,78.341,4.283,1.973,0.507,0.937,191.715,29.526,171,118,255,53.645,114.292,4688.26,189,294091,63.928,20.994,68,20,120,53.704,114.369,1563.306,63,98065,7.737,5.28,4,0,47,53.727,114.305,189.21,7,11869,41.621,18.761,24,10,146,53.694,114.334,1017.803,38,63846
