 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AF8-DAPI,StdDev+AF8-DAPI,Mode+AF8-DAPI,Min+AF8-DAPI,Max+AF8-DAPI,XM+AF8-DAPI,YM+AF8-DAPI,IntDen+AF8-DAPI,Median+AF8-DAPI,RawIntDen+AF8-DAPI,Mean+AF8-Sox2,StdDev+AF8-Sox2,Mode+AF8-Sox2,Min+AF8-Sox2,Max+AF8-Sox2,XM+AF8-Sox2,YM+AF8-Sox2,IntDen+AF8-Sox2,Median+AF8-Sox2,RawIntDen+AF8-Sox2,Mean+AF8-Klf4,StdDev+AF8-Klf4,Mode+AF8-Klf4,Min+AF8-Klf4,Max+AF8-Klf4,XM+AF8-Klf4,YM+AF8-Klf4,IntDen+AF8-Klf4,Median+AF8-Klf4,RawIntDen+AF8-Klf4,Mean+AF8-Sox9,StdDev+AF8-Sox9,Mode+AF8-Sox9,Min+AF8-Sox9,Max+AF8-Sox9,XM+AF8-Sox9,YM+AF8-Sox9,IntDen+AF8-Sox9,Median+AF8-Sox9,RawIntDen+AF8-Sox9
11,11.829,55.191,127.687,13.986,52.903,129.164,4.672,3.156,4.648,3.24,170.738,0.76,5.195,52.903,0,154.058,3.156,1.434,0.697,0.926,162.385,32.091,135,95,255,55.201,127.728,1920.795,155,120490,36.76,10.083,41,16,68,55.077,127.709,434.821,36,27276,3.287,3.164,1,0,24,54.945,127.731,38.881,3,2439,15.334,4.948,13,4,39,55.107,127.667,181.383,15,11378
12,12.163,60.319,127.662,14.016,57.701,129.164,4.672,3.409,4.586,3.377,156.106,0.778,5.206,57.701,0,140.906,3.409,1.358,0.736,0.961,147.952,31.641,133,75,253,60.242,127.699,1799.591,145,112887,35.468,11.595,20,13,64,60.322,127.744,431.41,36,27062,2.431,2.456,1,0,18,60.316,127.656,29.572,2,1855,21.571,7.377,23,5,54,60.423,127.709,262.382,21,16459
13,9.645,67.352,128.014,12.557,65.024,129.164,4.545,2.399,4.812,2.552,178.559,0.769,4.656,65.024,1.01,167.471,2.399,1.885,0.53,0.961,150.408,30.354,148,65,234,67.404,128.032,1450.631,152,90997,32.902,10.869,20,10,65,67.315,128.059,317.332,31,19906,1.965,1.958,0,0,11,67.313,128.042,18.954,2,1189,22.983,8.909,20,8,57,67.345,128.047,221.667,21,13905
14,24.486,72.96,126.171,20.483,70.327,129.164,5.05,6.566,7.317,4.261,112.385,0.733,7.706,70.327,0,124.992,4.38,1.717,0.582,0.951,159.17,24.925,165,78,228,72.966,126.247,3897.465,159,244485,27.023,4.951,27,12,43,72.949,126.149,661.701,27,41508,2.316,2.28,0,0,23,72.93,126.232,56.72,2,3558,16.738,5.943,15,5,45,72.919,126.027,409.857,16,25710
15,20.612,77.709,125.953,20.291,75.503,129.164,4.419,6.692,6.989,3.755,99.749,0.629,6.99,75.503,0,106.798,4.007,1.861,0.537,0.903,143.189,21.838,147,93,215,77.707,125.996,2951.462,141,185143,42.927,12.931,54,17,80,77.634,126.002,884.819,44,55504,2.468,2.872,1,0,26,77.568,126.055,50.869,2,3191,23.756,10.563,18,6,105,77.662,125.987,489.66,22,30716
16,3.555,82.89,128.489,7.55,81.438,129.164,2.778,1.515,2.809,1.611,177.262,0.784,2.956,81.438,0,160.017,1.515,1.743,0.574,0.959,89.085,16.574,79,63,142,82.873,128.543,316.694,86,19866,27.363,4.185,27,17,40,82.879,128.499,97.275,27,6102,4.175,3.757,2,0,21,82.761,128.37,14.842,3,931,20.35,6.013,19,10,47,82.847,128.493,72.343,20,4538
17,31.198,88.401,124.85,25.814,85.478,129.164,5.934,8.964,9.45,4.204,108.159,0.588,9.343,86.488,0.126,108.925,4.391,2.248,0.445,0.875,150.98,39.77,124,61,255,88.504,124.479,4710.196,145,295467,37.809,10.147,32,16,82,88.503,124.732,1179.546,36,73992,2.012,2.317,0,0,39,88.271,125.021,62.762,1,3937,27.18,10.023,24,7,84,88.437,125.14,847.962,26,53192
18,27.021,93.514,126.262,20.901,90.655,129.164,5.429,6.566,6.828,5.039,109.171,0.777,7.407,90.655,0,119.624,5.23,1.355,0.738,0.95,133.827,22.447,125,73,227,93.505,126.274,3616.128,131,226837,38.816,10.381,27,14,71,93.434,126.33,1048.841,40,65793,3.035,3.08,1,0,35,93.423,126.378,82.019,2,5145,71.346,25.544,63,14,146,93.467,126.329,1927.841,70,120932
19,20.788,99.996,126.917,20.322,96.462,129.164,5.934,5.682,6.854,3.861,135.546,0.633,7.697,96.462,0,138.991,4.27,1.775,0.563,0.924,163.717,28.314,157,93,253,99.943,126.947,3403.309,162,213487,41.525,12.797,27,16,78,99.913,126.941,863.218,41,54149,2.459,2.744,0,0,30,99.95,126.94,51.109,2,3206,21.246,6.75,23,8,52,99.907,126.931,441.66,21,27705
20,16.659,106.211,127.171,16.35,104.038,129.164,4.798,4.545,5.137,4.129,50.059,0.783,5.917,105.048,4.545,50.194,4.545,1.244,0.804,0.938,151.328,30.055,149,88,251,106.151,127.204,2520.961,147,158138,37.56,11.59,27,14,70,106.173,127.265,625.705,35,39250,2.332,2.267,1,0,19,106.252,127.151,38.85,2,2437,22.405,6.288,19,8,50,106.332,127.258,373.239,22,23413
21,13.694,117.086,127.344,14.251,115.149,129.164,3.914,3.914,4.248,4.104,38.084,0.847,5.028,115.78,3.914,51.116,3.914,1.035,0.966,0.973,140.739,24.037,140,74,221,117.013,127.318,1927.251,139,120895,32.027,6.316,34,17,50,117.1,127.325,438.567,32,27511,2.043,2.186,0,0,15,117.086,127.281,27.977,1,1755,20.256,6.425,19,7,56,117.123,127.395,277.383,19,17400
22,11,124.201,128.183,14.774,121.083,129.164,6.06,2.399,5.853,2.393,179.372,0.633,6.144,121.083,0,170.538,2.399,2.446,0.409,0.965,137.639,16.559,140,84,194,124.163,128.196,1513.983,140,94971,26.186,5.295,24,13,53,124.344,128.205,288.032,26,18068,4.635,3.574,2,0,29,123.938,128.25,50.981,4,3198,30.383,10.637,24,13,95,124.199,128.137,334.198,29,20964
23,7.237,128.657,125.835,16.184,127.396,128.659,1.894,7.071,6.132,1.503,95.349,0.347,7.089,128.785,0.505,94.086,1.894,4.081,0.245,0.794,149.167,33.927,136,84,231,128.699,125.71,1079.592,145,67722,27.013,5.525,27,12,45,128.66,125.899,195.507,27,12264,6.374,4.652,3,0,32,128.748,125.995,46.135,6,2894,18.784,5.677,13,7,49,128.645,126.128,135.949,18,8528
24,27.579,112.402,124.81,20.623,109.467,128.154,5.934,6.818,7.425,4.729,123.212,0.815,7.495,110.477,1.263,122.619,4.839,1.57,0.637,0.948,145.486,33.222,128,67,250,112.562,124.772,4012.339,142,251691,32.627,8.841,27,13,62,112.28,124.813,899.804,32,56444,2.437,2.582,0,0,37,112.431,124.689,67.209,2,4216,17.871,6.142,15,6,52,112.29,124.771,492.864,17,30917
25,16.197,122.935,124.452,16.608,120.704,127.396,4.798,5.429,5.893,3.499,132.498,0.738,6.414,120.831,1.768,126.193,3.75,1.684,0.594,0.927,150.07,26.318,153,87,238,122.905,124.45,2430.621,150,152471,29.52,5.79,27,16,54,122.95,124.472,478.118,29,29992,2.515,2.251,2,0,17,123.108,124.356,40.731,2,2555,28.061,8.306,24,10,56,122.966,124.469,454.493,27,28510
26,13.997,63.214,124.021,14.896,61.362,126.512,3.662,5.177,5.462,3.263,70.667,0.793,5.593,61.994,7.702,61.699,3.459,1.674,0.597,0.943,141.199,30.693,141,75,255,63.254,123.998,1976.319,137,123973,35.965,13.626,27,14,72,63.072,124.029,503.386,32,31577,8.724,7.228,3,0,42,62.921,123.868,122.112,7,7660,11.937,4.162,9,3,34,63.185,123.885,167.083,11,10481
27,20.421,69.072,123.844,18.154,66.286,126.512,5.555,5.429,6.609,3.934,135.314,0.779,6.795,66.413,3.283,138.013,4.258,1.68,0.595,0.939,155.341,25.749,140,84,238,69.04,123.771,3172.237,154,198992,42.669,13.032,47,17,76,69.082,123.888,871.348,43,54659,2.308,2.559,0,0,24,68.966,124.02,47.139,2,2957,29.272,10.438,20,9,69,69.01,123.933,597.775,28,37498
28,18.954,36.949,123.743,17.322,34.721,126.386,4.545,5.934,5.833,4.138,79.819,0.794,6.192,36.742,8.712,73.413,4.373,1.41,0.709,0.938,154.016,31.868,143,71,255,36.991,123.717,2919.292,153,183125,32.261,10.39,20,11,65,36.82,123.763,611.485,31,38358,3.15,2.816,1,0,20,36.838,123.769,59.701,2,3745,21.233,7.149,18,7,62,36.846,123.724,402.46,20,25246
29,24.63,44.681,123.225,20.279,41.918,126.26,5.808,5.934,6.665,4.705,125.63,0.753,7.276,42.045,3.788,141.34,4.844,1.417,0.706,0.92,140.773,30.526,149,69,245,44.602,123.149,3467.187,139,217494,34.223,11.224,27,12,67,44.634,123.333,842.892,34,52874,2.646,2.827,1,0,25,44.824,123.259,65.169,2,4088,20.736,8.077,16,3,56,44.736,123.301,510.719,20,32037
30,23.004,98.816,122.385,19.521,96.462,126.007,5.177,6.566,7.095,4.128,124.602,0.759,7.53,96.968,3.283,124.756,4.5,1.719,0.582,0.941,156.986,24.443,152,84,227,98.824,122.373,3611.25,157,226531,42.152,12.042,54,14,79,98.811,122.455,969.659,42,60826,2.559,2.392,2,0,21,98.83,122.532,58.872,2,3693,29.612,11.63,23,10,93,98.808,122.434,681.182,27,42730
31,18.795,55.027,123.364,17.588,52.524,125.881,4.672,5.808,5.636,4.246,104.523,0.764,6.109,53.913,3.283,108.06,4.667,1.327,0.753,0.917,160.944,24.238,152,93,241,55.06,123.309,3024.953,161,189753,36.193,11.166,27,15,70,54.902,123.369,680.257,35,42672,1.534,1.677,0,0,12,55.002,123.464,28.838,1,1809,27.2,11.345,22,6,75,54.886,123.212,511.229,25,32069
32,20.15,127.078,121.07,21.123,124.997,125.628,4.04,8.207,7.855,3.266,92.397,0.568,8.369,127.017,3.535,101.31,3.931,2.405,0.416,0.858,146.331,32.867,133,72,255,127.023,120.969,2948.593,142,184963,30.157,8.31,27,15,64,127.03,121.017,607.675,28,38119,9.756,7.237,6,0,46,126.926,120.849,196.591,8,12332,19.955,7.687,18,7,92,127.032,121.316,402.093,18,25223
33,19.13,34.344,120.844,20.888,32.196,125.25,5.05,7.576,8.106,3.005,117.129,0.551,8.535,33.08,3.914,119.219,3.402,2.698,0.371,0.865,128.816,28.632,127,62,235,34.398,120.825,2464.226,124,154579,31.465,8.936,27,13,63,34.244,120.844,601.92,31,37758,3.651,3.654,1,0,48,34.292,120.791,69.84,3,4381,20.972,7.495,22,7,75,34.307,120.813,401.185,20,25166
34,43.807,83.186,121.202,25.76,79.922,125.25,6.818,7.954,8.054,6.925,112.671,0.83,8.795,80.806,4.04,129.174,6.741,1.163,0.86,0.956,181.564,35.941,199,82,255,83.211,121.15,7953.834,187,498938,28.178,4.964,27,13,47,83.253,121.232,1234.416,28,77434,1.919,2.13,0,0,31,83.294,121.171,84.076,1,5274,23.015,7.185,19,6,74,83.238,121.196,1008.238,22,63246
35,30.4,17.809,122.305,22.717,14.141,125.123,7.197,6.187,7.276,5.32,150.984,0.74,7.91,14.141,4.924,155.48,5.975,1.368,0.731,0.926,146.377,27.942,140,74,242,17.765,122.237,4449.934,141,279141,31.335,8.945,27,11,62,17.766,122.385,952.602,31,59756,4.135,3.545,1,0,28,17.858,122.424,125.715,3,7886,39.881,19.011,22,8,156,17.806,122.387,1212.401,36,76053
36,24.518,118.465,122.338,19.133,115.654,125.123,5.808,5.555,6.495,4.806,135.685,0.842,7.021,115.654,4.545,142.306,5.027,1.351,0.74,0.951,175.27,33.976,174,89,255,118.497,122.412,4297.294,174,269566,26.446,5.147,27,14,47,118.396,122.357,648.406,26,40674,3.365,2.791,2,0,21,118.453,122.167,82.513,3,5176,17.852,6.581,17,7,79,118.439,122.261,437.691,17,27456
37,27.403,40.646,120.261,23.148,38.257,124.997,4.672,9.343,8.56,4.076,93.589,0.643,9.428,40.277,4.167,97.696,4.672,2.1,0.476,0.924,135.663,27.463,123,69,225,40.573,120.299,3717.644,132,233205,34.101,10.947,23,13,66,40.627,120.473,934.492,34,58620,7.658,6.361,3,0,42,40.616,120.452,209.854,6,13164,21.935,9.523,12,5,62,40.683,120.452,601.107,20,37707
38,31.357,58.535,120.372,24.097,56.186,124.997,4.672,9.217,9.503,4.201,78.45,0.679,9.557,57.069,13.384,74.678,4.354,2.262,0.442,0.934,135.551,21.728,126,70,216,58.55,120.453,4250.458,136,266628,35.114,9.196,40,13,62,58.437,120.442,1101.065,36,69069,2.495,2.424,0,0,24,58.447,120.303,78.241,2,4908,29.791,11.747,27,6,79,58.396,120.395,934.142,28,58598
39,14.873,23.903,122.263,15.272,21.969,124.871,4.293,5.303,5.373,3.525,61.847,0.801,5.557,22.474,9.469,68.682,3.735,1.524,0.656,0.921,135.57,29.326,116,73,232,23.947,122.184,2016.396,131,126487,36.576,11.326,29,14,78,23.808,122.221,544.005,35,34125,6.872,6.08,4,0,49,23.676,122.283,102.217,5,6412,18.774,6.254,17,4,48,23.906,122.242,279.232,18,17516
40,3.029,108.496,123.412,6.706,107.573,124.618,1.768,2.399,2.581,1.494,123.031,0.846,2.772,107.826,4.545,120.069,1.696,1.728,0.579,0.922,82.384,7.801,81,62,104,108.479,123.401,249.533,82,15653,24.316,3.904,27,14,36,108.474,123.434,73.65,24,4620,2.211,2.047,0,0,11,108.594,123.371,6.695,2,420,28.158,11.126,24,13,81,108.521,123.394,85.287,25,5350
41,25.586,106.075,120.111,20.814,103.659,123.861,4.798,7.702,7.914,4.117,104.737,0.742,7.931,104.669,5.303,103.815,4.277,1.922,0.52,0.925,112.531,19.445,100,69,204,106.152,120.095,2879.231,110,180612,36.575,9.993,27,17,75,106.095,119.958,935.816,35,58703,3.199,2.82,1,0,24,106.015,119.928,81.844,3,5134,24.766,7.747,22,9,81,106.117,119.857,633.66,24,39749
42,34.051,30.183,119.179,23.702,27.146,123.608,5.808,8.964,8.364,5.184,100.64,0.762,9.092,29.671,5.555,99.593,5.761,1.614,0.62,0.937,134.998,24.703,133,62,224,30.108,119.122,4596.835,136,288356,31.622,9.039,27,12,61,30.022,119.304,1076.755,31,67544,3.68,3.294,2,0,40,29.94,119.265,125.3,3,7860,94.426,50.155,41,14,239,29.849,119.328,3215.311,89,201694
43,39.503,12.73,118.942,25.02,9.596,122.977,6.187,8.712,8.807,5.711,107.736,0.793,9.238,10.48,6.313,111.656,6.085,1.542,0.648,0.955,119.34,25.744,119,47,208,12.792,118.878,4714.293,120,295724,33.1,13.042,27,11,77,12.587,118.847,1307.556,29,82022,3.709,3.604,2,0,39,12.669,118.878,146.519,3,9191,36.623,17.473,25,5,122,12.663,118.808,1446.71,32,90751
44,27.212,52.374,119.135,20.414,49.62,122.977,5.682,6.818,6.806,5.091,120.688,0.821,7.235,51.514,6.187,119.249,5.305,1.337,0.748,0.95,157.679,25.943,161,77,239,52.452,119.151,4290.79,158,269158,29.223,7.181,27,13,53,52.331,119.066,795.227,28,49884,3.653,3.099,2,0,23,52.092,119.065,99.411,3,6236,37.039,14.744,23,9,87,52.291,118.988,1007.903,35,63225
45,34.338,67.305,119.002,24.669,64.014,122.851,6.692,7.702,8.186,5.341,123.187,0.709,8.505,64.392,7.071,130.786,5.944,1.533,0.652,0.921,154.227,28.17,148,74,246,67.404,118.916,5295.871,152,332206,35.639,9.31,27,16,67,67.236,119.137,1223.767,35,76766,4.344,3.716,3,0,25,67.146,119.294,149.165,3,9357,68.193,31.293,29,17,180,67.158,119.233,2341.603,65,146887
46,6.329,78.815,121.078,10.956,77.397,122.851,2.399,3.914,3.812,2.114,101.361,0.663,4.013,78.912,10.227,77.276,2.399,1.803,0.555,0.882,130.929,21.213,131,84,188,78.841,121.105,828.625,131,51979,23.438,3.849,20,14,36,78.823,121.102,148.336,23,9305,3.038,3.454,1,0,27,78.912,121.144,19.225,2,1206,13.987,6.559,12,4,60,78.822,121.164,88.523,13,5553
47,34.561,93.124,118.271,25.439,90.023,122.346,5.808,9.343,8.692,5.063,109.853,0.671,10.035,91.665,6.818,111.4,5.622,1.717,0.582,0.912,176.863,33.082,179,75,255,93.096,118.128,6112.588,177,383438,31.958,7.191,34,15,57,93.099,118.229,1104.525,32,69286,2.685,2.445,1,0,22,93.046,118.089,92.796,2,5821,73.315,29.122,62,17,163,92.989,118.354,2533.842,68,158946
48,20.437,26.422,117.603,22.138,24.116,121.462,5.429,7.449,7.442,3.496,115.483,0.524,8.078,26.01,7.828,114.963,4.319,2.129,0.47,0.771,150.166,19.587,140,99,228,26.403,117.63,3068.951,148,192513,39.379,10.023,33,13,77,26.371,117.619,804.792,39,50484,5.899,4.947,3,0,40,26.194,117.552,120.566,5,7563,29.683,10.006,24,10,75,26.489,117.784,606.639,28,38054
49,38.977,75.834,115.541,29.257,72.599,121.209,5.808,10.48,10.17,4.88,87.566,0.572,10.723,74.998,7.954,102.236,5.808,2.084,0.48,0.842,160.02,32.543,155,79,255,75.805,115.308,6237.123,157,391250,37.554,10.515,34,12,75,75.763,115.564,1463.751,37,91820,3.12,2.989,1,0,40,75.773,115.372,121.602,2,7628,19.742,8.335,15,5,90,75.748,115.739,769.482,18,48269
50,15.32,111.764,119.073,14.866,109.467,120.957,4.798,4.04,4.904,3.977,4.328,0.871,5.041,109.593,11.237,22.068,4.04,1.233,0.811,0.954,100.866,15.503,100,62,147,111.736,119.028,1545.244,100,96932,29.043,6.303,27,16,60,111.794,119.077,444.928,28,27910,3.369,3.156,2,0,28,111.981,119.04,51.619,3,3238,32.547,11.157,26,9,80,111.722,119.05,498.619,31,31278
51,6.775,122.21,119.346,9.828,120.831,120.957,2.778,3.283,3.634,2.374,55.504,0.881,3.754,120.831,11.111,42.274,2.466,1.531,0.653,0.948,95.664,17.677,84,64,156,122.218,119.397,648.135,92,40657,23.998,4.038,24,14,38,122.212,119.37,162.588,24,10199,4.998,3.233,3,0,18,122.173,119.362,33.86,4,2124,17,6.778,12,6,68,122.33,119.334,115.178,16,7225
52,26.367,71.254,115.628,28.191,67.928,120.831,5.934,10.227,10.599,3.167,69.383,0.417,10.703,68.938,18.56,72.848,4.015,3.346,0.299,0.728,133.593,29.712,132,76,229,71.352,115.95,3522.472,130,220962,32.441,10.964,27,11,73,71.419,116.116,855.391,29,53658,2.775,2.717,1,0,32,71.134,115.511,73.172,2,4590,23.49,9.173,17,7,70,71.444,116.084,619.36,21,38852
53,19.799,63.118,116.746,18.985,61.236,120.452,4.167,7.323,7.473,3.374,105.495,0.69,7.454,62.12,8.712,100.739,3.554,2.215,0.451,0.931,139.428,23.082,118,79,211,63.124,116.792,2760.579,138,173169,40.296,13.456,25,13,87,63.061,116.793,797.842,40,50048,4.653,4.133,2,0,31,63.094,116.644,92.126,4,5779,32.103,13.624,19,8,77,63.085,116.772,635.621,31,39872
54,24.869,21.29,116.934,21.054,17.803,119.821,6.818,6.06,7.407,4.275,136.574,0.705,7.602,18.055,10.606,147.894,4.89,1.733,0.577,0.883,137.582,25.241,128,78,251,21.174,116.976,3421.498,134,214628,33.76,10.859,20,13,63,21.126,116.983,839.577,33,52666,5.841,5.455,2,0,46,21.012,117.038,145.259,4,9112,46.281,21.288,26,12,120,21.181,116.912,1150.962,44,72199
55,11.876,98.622,117.097,15.075,96.841,119.694,3.662,5.303,5.878,2.573,114.623,0.657,6.063,97.22,9.596,121.373,2.972,2.285,0.438,0.89,175.25,30.921,164,96,255,98.725,117.005,2081.342,175,130561,27.062,4.093,27,14,42,98.623,117.108,321.397,27,20161,2.817,3.105,1,0,34,98.613,117.176,33.461,2,2099,24.268,6.82,21,9,50,98.528,117.145,288.223,24,18080
56,30.48,44.989,116.165,22.452,41.918,119.568,6.566,7.197,8.242,4.708,54.495,0.76,8.326,42.676,16.54,49.304,5.039,1.751,0.571,0.924,125.68,26.687,111,61,224,44.838,116.043,3830.765,120,240301,27.715,5.76,27,11,46,45.032,116.179,844.758,27,52991,3.005,3.883,0,0,41,45.349,116.406,91.584,2,5745,14.007,7.578,9,3,82,45.161,116.223,426.946,12,26782
57,11.876,88.067,116.716,13.738,86.109,119.063,3.535,4.924,4.696,3.22,101.705,0.791,5.116,87.877,10.101,105.751,3.535,1.458,0.686,0.929,114.944,16.737,109,79,164,88.114,116.684,1365.121,113,85633,34.101,7.84,34,15,62,88.003,116.701,404.995,34,25405,2.529,2.375,1,0,15,88.171,116.852,30.034,2,1884,41.74,11.025,41,16,77,87.979,116.696,495.718,41,31096
58,17.073,101.965,115.809,17.662,99.871,118.937,4.04,6.313,6.708,3.24,103.174,0.688,6.566,100.503,10.353,112.62,3.587,2.07,0.483,0.875,151.19,28.302,149,76,245,101.884,115.855,2581.332,153,161925,39.336,9.815,34,17,79,101.939,115.877,671.601,38,42129,2.418,2.218,1,0,15,101.944,115.781,41.289,2,2590,26.732,8.78,21,8,65,101.932,115.874,456.406,26,28630
59,20.867,115.422,115.601,17.735,113.129,118.432,4.545,5.934,6.084,4.367,86.504,0.834,6.211,114.518,16.666,63.435,4.542,1.393,0.718,0.941,146.078,27.367,145,68,222,115.448,115.597,3048.275,146,191216,32.972,7.457,34,16,63,115.306,115.569,688.036,33,43160,3.689,3.193,2,0,42,115.353,115.705,76.982,3,4829,31.788,9.586,24,11,93,115.285,115.518,663.327,30,41610
60,17.759,2.371,115.419,15.907,0.126,118.053,4.293,5.177,5.215,4.336,85.1,0.882,5.431,1.389,16.288,72.408,4.293,1.203,0.831,0.953,109.098,21.593,111,58,193,2.361,115.356,1937.454,108,121535,27.863,8.835,20,10,59,2.347,115.453,494.809,27,31039,1.878,1.977,0,0,15,2.22,115.349,33.35,1,2092,16.152,7.713,13,4,68,2.346,115.173,286.836,14,17993
61,11.781,125.73,115.514,14.391,124.113,117.8,3.283,4.924,4.973,3.016,100.367,0.715,5.152,124.871,11.363,107.103,3.283,1.649,0.606,0.891,130.622,19.006,123,82,192,125.769,115.536,1538.836,129,96530,28.517,6.124,27,13,47,125.625,115.515,335.952,28,21074,3.252,3.198,3,0,33,125.533,115.755,38.307,3,2403,20.769,6.5,20,8,81,125.685,115.434,244.671,20,15348
