 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
12,29.095,125.217,126.08,21.56,121.212,128.788,7.576,5.682,7.643,4.847,162.767,0.787,7.627,121.212,2.652,173.346,4.867,1.577,0.634,0.954,147.788,35.125,137,63,252,125.253,126.124,4299.821,147,269713,41.787,24.22,13,3,99,125.338,126.233,1215.785,41,76262,4.498,4.407,0,0,27,125.252,126.251,130.87,3,8209,23.529,10.635,18,4,81,125.24,126.056,684.574,21,42941
13,48.018,84.649,124.685,27.829,80.808,128.409,8.207,7.702,8.967,6.818,33.708,0.779,9.644,81.439,8.207,43.939,7.108,1.315,0.76,0.94,194.896,40.618,255,84,255,84.676,124.734,9358.492,198,587026,37.625,16.822,40,6,110,84.641,124.89,1806.683,37,113327,4.036,4.05,0,0,39,84.539,124.978,193.794,3,12156,53.358,23.329,36,10,179,84.695,124.852,2562.152,49,160715
14,10.075,26.358,126.058,11.91,24.747,127.904,3.409,3.914,3.945,3.252,71.28,0.893,4.153,25.758,5.177,70.463,3.353,1.213,0.824,0.953,82.94,17.332,75,48,139,26.427,126.086,835.659,81,52418,10.358,3.245,10,2,22,26.428,126.113,104.358,10,6546,2.457,2.893,0,0,23,26.628,126.208,24.758,2,1553,23.517,21.313,12,5,177,26.379,126.054,236.949,17,14863
15,6.026,69.864,126.345,10.007,68.308,127.904,2.778,3.409,3.855,1.99,122.986,0.756,4.097,68.561,1.263,123.69,2.219,1.937,0.516,0.899,70.333,10.979,74,43,101,69.842,126.305,423.84,70,26586,7.786,2.885,6,1,25,69.755,126.417,46.918,7,2943,2.741,3.567,0,0,27,69.949,126.301,16.516,2,1036,12.706,3.958,10,4,34,69.873,126.42,76.57,12,4803
16,30.019,75.561,123.68,22.299,72.601,127.273,6.061,7.071,8.116,4.71,126.492,0.759,8.486,72.727,2.273,133.191,5.116,1.723,0.58,0.936,157.289,42.656,141,74,255,75.475,123.642,4721.684,152,296175,49.946,27.79,13,3,128,75.555,123.818,1499.333,49,94048,2.656,3.034,0,0,21,75.575,123.756,79.743,2,5002,27.738,13.316,21,5,100,75.521,123.715,832.662,24,52230
17,30.067,8.489,123.481,21.381,5.303,126.894,6.566,6.566,6.238,6.137,177.383,0.826,7.064,5.429,7.323,24.274,5.973,1.016,0.984,0.945,149.755,35.504,137,72,255,8.48,123.534,4502.686,146,282438,41.565,24.528,13,2,161,8.513,123.612,1249.726,40,78391,5.11,5.068,0,0,35,8.69,123.588,153.635,4,9637,19.074,7.961,15,4,60,8.543,123.486,573.489,18,35973
18,47.874,95.55,122.754,26.881,91.793,126.894,7.828,8.333,8.114,7.513,62.666,0.833,8.697,93.182,10.227,62.319,7.752,1.08,0.926,0.946,185.988,43.162,255,76,255,95.474,122.703,8904.091,185,558523,37.571,18.87,13,3,113,95.502,122.904,1798.696,38,112826,3.136,3.354,0,0,22,95.532,123.025,150.112,2,9416,33.153,16.978,18,6,118,95.526,122.798,1587.191,29,99559
19,17.074,111.475,124,18.198,108.081,126.894,5.934,5.051,6.416,3.388,36.504,0.648,7.004,108.081,6.439,33.977,3.956,1.894,0.528,0.848,123.799,32.283,116,62,249,111.494,123.952,2113.762,120,132589,21.613,10.362,11,4,58,111.523,124.104,369.03,21,23148,5.385,4.876,0,0,28,111.627,124.182,91.939,4,5767,19.224,8.263,17,5,78,111.553,124.159,328.234,18,20589
20,13.232,67.931,124.301,15.703,65.025,126.515,5.429,4.419,6.502,2.591,140.193,0.674,6.768,65.025,2.778,143.344,2.857,2.509,0.399,0.923,93.048,18.864,75,47,153,67.895,124.327,1231.217,93,77230,15.587,7.073,13,2,37,67.902,124.418,206.244,14,12937,6.101,5.476,3,0,33,67.927,124.422,80.731,5,5064,18.449,10.707,15,6,97,67.965,124.191,244.123,15,15313
21,27.086,44.281,123.429,20.654,40.657,126.263,6.944,5.934,6.468,5.332,11.176,0.798,7.058,40.657,6.061,10.305,5.586,1.213,0.824,0.925,188.115,42.533,255,91,255,44.128,123.528,5095.242,188,319607,51.46,22.906,61,6,123,44.382,123.589,1393.843,54,87431,4.313,4.291,0,0,45,44.409,123.588,116.825,3,7328,28.473,11.401,23,5,83,44.459,123.373,771.204,27,48375
22,33.192,30.704,121.853,22.422,27.525,125.631,6.692,7.071,7.496,5.638,126.922,0.83,7.736,28.788,3.662,116.147,5.918,1.329,0.752,0.948,181.022,37.972,255,86,255,30.672,121.813,6008.412,179,376887,64.471,32.797,66,5,182,30.821,122.056,2139.907,63,134229,3.415,3.534,1,0,37,30.917,121.935,113.333,3,7109,23.706,9.186,20,6,78,30.778,121.913,786.844,22,49356
23,31.167,20.281,122.246,22.662,16.288,125.505,7.828,6.313,7.652,5.186,23.579,0.763,8.225,16.288,7.828,17.879,5.562,1.476,0.678,0.921,173.814,36.647,255,69,255,20.181,122.273,5417.275,173,339807,50.275,20.297,61,6,103,20.375,122.319,1566.928,53,98288,3.409,3.122,0,0,19,20.267,122.288,106.239,3,6664,42.057,16.47,44,9,102,20.446,122.204,1310.8,41,82222
24,13.631,58.982,123.611,15.611,56.187,125.505,5.808,3.662,6.19,2.804,160.01,0.703,6.27,56.313,3.788,154.983,2.894,2.208,0.453,0.946,99.389,31.208,70,46,173,59.002,123.641,1354.737,95,84978,25.023,17.499,13,4,81,58.969,123.833,341.084,18,21395,3.305,4.281,0,0,41,58.911,123.956,45.053,2,2826,21.863,7.961,16,7,54,58.975,123.619,298.008,21,18693
25,27.197,116.512,122.091,20.562,113.257,125,6.566,5.934,6.442,5.376,38.644,0.808,7.175,113.384,8.838,28.369,5.505,1.198,0.835,0.934,149.908,38.511,131,66,255,116.416,122.152,4077.109,147,255743,51.377,32.319,8,3,170,116.463,122.289,1397.335,50,87650,6.448,6.834,0,0,37,116.359,122.259,175.38,4,11001,25.576,12.595,13,4,80,116.404,122.066,695.606,23,43633
26,21.06,65.06,120.396,18.228,61.995,122.727,6.439,4.672,6.622,4.049,160.316,0.796,6.897,62.121,7.071,156.251,4.153,1.635,0.612,0.955,91.843,30.036,68,36,202,64.927,120.455,1934.189,85,121325,15.617,10.262,6,2,61,64.886,120.599,328.888,13,20630,5.277,5.615,2,0,34,64.891,120.58,111.133,3,6971,17.851,11.911,10,3,116,64.828,120.696,375.933,15,23581
27,14.778,101.827,119.93,15.254,99.874,122.727,4.167,5.051,5.43,3.466,118.312,0.798,5.71,100.505,6.818,125.096,3.567,1.567,0.638,0.948,77.057,19.664,68,34,133,101.727,120.042,1138.784,75,71432,11.444,5.748,6,1,30,101.653,120.248,169.131,11,10609,1.351,1.762,0,0,14,101.835,119.983,19.96,1,1252,15.108,10.619,10,3,89,101.674,119.836,223.271,12,14005
28,10.49,58.047,120.454,13.338,55.808,122.348,4.672,3.662,5.359,2.493,148.28,0.741,5.358,55.934,6.944,145.561,2.543,2.15,0.465,0.942,61.511,7.932,59,38,88,58.041,120.495,645.245,61,40474,12.182,4.572,13,2,51,57.945,120.609,127.793,12,8016,1.205,1.635,0,0,12,57.932,120.686,12.642,1,793,13.228,5.196,11,3,40,57.959,120.625,138.761,12,8704
29,24.121,48.934,118.802,20.279,46.338,122.222,4.924,7.071,7.008,4.382,81.01,0.737,7.161,48.611,6.944,99.13,4.505,1.599,0.625,0.922,177.71,46.612,255,71,255,49.001,118.828,4286.462,173,268875,47.318,24.355,13,5,126,48.975,118.968,1141.335,47,71592,5.24,4.891,0,0,31,49.001,119.113,126.39,4,7928,23.99,10.208,17,6,70,48.889,118.805,578.654,22,36297
30,19.481,37.787,118.664,18.45,36.111,122.096,3.662,7.071,6.849,3.622,92.4,0.719,7.259,36.49,7.071,103.069,3.647,1.891,0.529,0.942,90.463,19.7,88,43,171,37.763,118.478,1762.348,89,110546,14.101,6.07,13,3,37,37.716,118.51,274.7,13,17231,9.716,7.652,3,0,46,37.679,118.57,189.282,8,11873,24.158,16.556,16,4,122,37.79,118.364,470.63,19,29521
31,35.073,72.541,117.373,24.952,68.813,121.717,7.197,7.955,6.915,6.458,104.044,0.708,8.035,71.465,7.449,98.13,6.368,1.071,0.934,0.892,162.281,38.726,128,76,255,72.599,117.361,5691.656,156,357018,56.335,30.231,75,6,174,72.76,117.336,1975.83,56,123937,5.75,5.287,0,0,39,72.852,117.21,201.653,4,12649,27.571,12.688,19,7,85,72.605,117.312,966.991,25,60656
32,11.399,106.781,119.016,12.741,105.177,121.212,3.283,4.419,4.398,3.3,104.411,0.882,4.672,105.808,7.955,108.925,3.283,1.333,0.75,0.956,49.919,8.948,43,31,77,106.759,118.905,569.009,49,35692,6.324,2.188,6,0,15,106.733,118.921,72.091,6,4522,2.175,1.922,1,0,11,106.683,119.077,24.79,2,1555,10.081,5.077,7,2,41,106.706,118.794,114.911,9,7208
33,45.93,12.446,116.12,26.092,8.965,120.707,6.692,8.965,8.973,6.517,86.014,0.848,9.039,11.237,17.298,77.905,6.625,1.377,0.726,0.959,173.26,32.57,168,87,255,12.491,116.134,7957.762,171,499163,42.759,19.538,47,5,124,12.537,116.313,1963.889,44,123188,3.613,3.602,0,0,33,12.649,116.158,165.927,3,10408,22.705,9.518,19,4,93,12.463,116.106,1042.828,22,65413
34,33.766,24.765,116.823,23.271,20.96,120.328,6.944,7.323,7.569,5.68,134.72,0.784,7.971,21.212,10.48,139.497,5.803,1.333,0.75,0.938,183.878,40.557,255,86,255,24.828,116.784,6208.742,183,389453,55.562,23.092,68,6,139,24.755,116.968,1876.079,58,117680,3.831,3.708,2,0,28,24.841,116.984,129.371,3,8115,41.496,16.017,40,10,99,24.749,116.952,1401.145,40,87889
35,23.132,54.392,116.926,18.948,51.263,119.949,6.187,6.061,7.149,4.12,135.899,0.81,6.973,51.515,10.227,137.936,4.107,1.735,0.576,0.947,208.642,57.92,255,58,255,54.194,116.91,4826.345,241,302740,45.777,11.743,47,14,81,54.313,117.089,1058.914,46,66422,7.108,4.549,4,0,25,54.36,117.214,164.412,6,10313,13.89,7.148,10,2,57,54.519,116.838,321.299,12,20154
36,18.987,84.314,116.62,18.18,82.323,119.571,4.167,6.187,6.54,3.696,106.01,0.722,6.776,82.828,9.722,116.565,3.834,1.769,0.565,0.918,200.795,50.097,255,87,255,84.229,116.766,3812.532,213,239147,39.696,14.447,34,12,103,84.377,116.936,753.716,37,47278,1.604,1.867,0,0,15,84.465,116.746,30.45,1,1910,17.826,7.709,13,4,70,84.447,116.655,338.469,16,21231
37,27.819,127.063,115.768,20.975,124.116,119.192,5.177,7.197,7.473,4.74,110.253,0.795,7.883,125.126,10.48,121.908,4.991,1.577,0.634,0.959,150.528,44.584,156,47,255,127.013,115.868,4187.572,155,262672,38.838,23.612,11,1,100,127.166,116.006,1080.435,39,67772,2.087,2.52,0,0,24,127.084,116.136,58.062,1,3642,25.959,12.956,15,1,87,127.136,115.834,722.166,24,45299
38,7.015,63.216,117.382,11.06,61.364,118.687,4.04,2.399,4.264,2.095,161.909,0.721,4.41,61.364,10.48,156.371,2.206,2.036,0.491,0.941,68.057,10.744,66,38,103,63.263,117.364,477.389,67,29945,9.155,2.806,8,3,23,63.303,117.389,64.215,9,4028,2.152,1.947,1,0,12,63.321,117.47,15.097,2,947,13.259,5.068,12,4,43,63.088,117.461,93.007,12,5834
39,55.543,43.794,113.933,29.263,39.646,118.561,8.46,9.343,9.628,7.345,124.504,0.815,10.007,41.035,11.111,119.476,7.499,1.311,0.763,0.942,190.708,35.611,255,98,255,43.865,113.843,10592.451,190,664428,36.395,14.949,47,4,87,43.702,114.097,2021.456,37,126799,4.527,4.048,0,0,29,43.517,114.223,251.441,4,15772,33.848,13.922,19,7,96,43.688,114.088,1880.017,33,117927
40,11.67,98.874,116.512,13.16,96.591,118.561,4.419,3.662,4.243,3.502,0.288,0.847,4.563,96.591,13.384,14.421,3.662,1.212,0.825,0.938,94.197,28.086,90,38,190,98.697,116.496,1099.247,92,68952,17.628,8.745,13,3,44,98.557,116.566,205.718,16,12904,2.22,2.143,0,0,11,98.428,116.504,25.906,2,1625,13.311,7.054,10,4,59,98.651,116.551,155.341,12,9744
41,16.978,5.979,115.567,16.412,3.662,117.929,4.798,4.672,5.154,4.194,132.755,0.792,5.739,3.914,11.49,140.356,4.472,1.229,0.814,0.922,129.842,31.165,126,64,235,5.981,115.479,2204.521,125,138282,37.057,23.105,13,5,111,5.959,115.621,629.175,31,39466,11.899,10.749,3,0,62,5.954,115.587,202.02,8,12672,22.203,11.221,15,5,93,6.024,115.504,376.97,19,23646
42,18.748,1.367,113.853,18.623,0,117.55,3.157,7.449,7.247,3.294,90.074,0.679,7.488,0,19.066,84.193,3.157,2.2,0.454,0.968,152.613,50.222,181,42,255,1.265,113.978,2861.196,157,179473,43.859,29.931,6,1,129,1.14,114.143,822.267,40,51578,2.229,3.001,0,0,25,1.17,113.904,41.785,1,2621,19.569,10.136,9,3,55,1.175,114.026,366.878,17,23013
43,33.271,79.239,113.362,22.452,76.263,117.424,6.313,7.576,8.013,5.286,119.615,0.829,8.164,77.651,11.995,121.724,5.338,1.516,0.66,0.962,154.714,40.069,139,57,255,79.209,113.411,5147.548,152,322888,46.13,29.712,13,3,156,79.234,113.549,1534.82,43,96274,11.381,10.717,0,0,72,79.234,113.628,378.675,8,23753,29.907,15.152,16,7,110,79.264,113.373,995.049,26,62416
44,10.315,109.287,116.071,14.257,106.439,117.424,5.682,2.778,5.91,2.222,13.97,0.638,5.82,106.439,13.258,12.529,2.257,2.66,0.376,0.93,62.012,15.782,48,28,102,109.033,115.998,639.633,61,40122,7.289,3.419,6,0,18,108.889,115.941,75.183,7,4716,0.969,1.464,0,0,15,108.775,115.983,9.996,0,627,11.43,5.746,9,3,54,109.085,116.136,117.893,10,7395
45,49.804,90.834,113.229,27.085,86.742,117.298,7.828,7.955,8.82,7.189,54.974,0.853,9.395,87.121,18.813,41.186,7.368,1.227,0.815,0.967,183.908,47.922,255,50,255,90.793,112.98,9159.262,190,574529,41.136,20.194,13,2,94,90.745,113.056,2048.702,44,128508,4.211,4.039,0,0,36,90.661,112.905,209.72,3,13155,36.974,16.063,31,8,95,90.67,113.086,1841.453,35,115508
46,33.702,31.125,113.406,23.61,28.157,117.045,6.313,7.955,7.973,5.382,77.265,0.76,8.177,30.556,20.076,76.608,5.616,1.481,0.675,0.914,142.699,28.227,138,81,255,31.014,113.37,4809.207,138,301665,39.872,21.9,54,3,115,30.941,113.529,1343.769,40,84290,7.186,6.526,0,0,57,31.107,113.631,242.194,6,15192,31.535,12.857,20,8,88,31.143,113.482,1062.803,30,66666
47,16.229,117.615,114.929,17.57,113.889,116.414,7.323,2.904,7.265,2.844,178.352,0.661,7.393,113.889,13.636,172.147,2.904,2.554,0.392,0.944,50.128,9.523,44,27,80,117.528,114.94,813.531,50,51030,5.53,2.471,6,0,14,117.349,115.033,89.755,5,5630,1.451,1.604,0,0,8,117.257,115.058,23.547,1,1477,11.857,6.86,9,1,54,117.386,115.017,192.422,10,12070
48,22.192,18.889,113.333,18.555,16.162,116.162,5.682,5.303,5.628,5.021,156.438,0.81,6.177,17.298,13.005,130.855,5.232,1.121,0.892,0.939,152.239,35.328,124,84,255,18.857,113.378,3378.425,147,211917,42.634,24.927,13,4,120,18.882,113.469,946.122,39,59347,11.822,10.154,4,0,56,18.926,113.442,262.345,9,16456,21.795,11.37,13,5,66,18.904,113.405,483.655,19,30338
49,33.941,65.962,112.706,22.256,63.005,116.162,6.313,7.071,7.072,6.111,75.519,0.861,7.341,64.268,19.949,63.435,6.313,1.157,0.864,0.956,164.931,36.988,255,79,255,65.938,112.689,5597.932,161,351139,51.457,26.998,68,3,134,65.947,112.921,1746.517,54,109553,6.803,6.324,0,0,40,65.998,113.018,230.907,5,14484,68.526,32.033,26,7,170,65.955,112.778,2325.841,68,145892
50,8.194,98.354,113.275,11.374,96.591,114.773,3.409,3.535,3.617,2.885,113.783,0.796,4.029,96.717,14.394,122.196,2.958,1.254,0.797,0.933,94.08,24.24,81,52,167,98.288,113.21,770.917,89,48357,17.603,8.916,13,4,51,98.233,113.369,144.245,15,9048,2.399,2.392,0,0,13,98.338,113.435,19.657,2,1233,17.185,7.514,15,4,46,98.316,113.019,140.818,16,8833
51,28.616,109.837,111.855,22.952,105.682,114.646,8.333,5.177,8.916,4.087,164.636,0.683,9.093,105.808,14.646,154.502,4.246,2.182,0.458,0.907,93.028,41.995,61,31,255,109.168,112.037,2662.11,82,166985,15.287,15.045,3,0,80,108.601,112.399,437.47,9,27441,2.589,2.998,0,0,20,109.192,112.11,74.099,2,4648,16.513,7.614,12,3,63,109.685,111.888,472.543,15,29641
52,10.825,123.921,112.697,13.573,121.465,114.394,4.924,3.157,5.282,2.609,159.208,0.738,5.372,121.465,15.657,156.448,2.817,2.024,0.494,0.94,47.345,6.956,46,31,69,123.96,112.716,512.494,47,32147,4.552,1.957,4,0,19,124.009,112.716,49.277,4,3091,0.916,1.475,0,0,13,123.569,112.696,9.916,0,622,15.934,11.244,8,3,91,124.017,112.587,172.479,13,10819
53,39.712,56.705,111.003,25.914,51.768,114.015,9.596,5.934,9.678,5.224,11.25,0.743,9.784,51.894,19.066,17.266,5.436,1.852,0.54,0.946,165.462,37.673,162,59,255,56.618,110.949,6570.821,167,412165,43.131,22.969,61,3,137,56.425,111.112,1712.831,46,107440,4.831,4.914,0,0,42,56.385,111.069,191.865,3,12035,25.922,11.171,17,6,76,56.556,111.011,1029.42,24,64572
54,31.374,37.714,110.216,22.483,33.965,113.257,7.449,6.566,7.944,5.029,144.353,0.78,8.057,34.343,16.54,147.804,5.22,1.58,0.633,0.94,166.918,35.621,255,95,255,37.733,110.173,5236.921,162,328494,49.786,23.551,61,6,163,37.767,110.361,1562.002,52,97979,7.985,6.974,0,0,40,37.863,110.246,250.532,6,15715,33.901,14.681,22,6,107,37.752,110.238,1063.632,32,66718
55,10.474,9.763,110.127,12.55,7.955,112.121,3.788,4.04,4.289,3.109,126.086,0.836,4.397,8.46,17.045,129.174,3.303,1.38,0.725,0.935,118.364,24.108,117,68,207,9.792,110.122,1239.746,116,77765,21.816,7.931,20,4,43,9.705,110.222,228.5,21,14333,6.035,4.172,4,0,22,9.717,110.336,63.211,5,3965,19.097,9.498,13,6,87,9.886,110.145,200.027,17,12547
56,37.56,72.606,108.989,24.128,68.434,111.995,8.46,5.934,8.53,5.607,15.206,0.811,8.793,68.434,21.338,15.832,5.844,1.521,0.657,0.956,154.044,34.247,129,87,255,72.531,108.971,5785.859,148,362927,45.283,20.995,54,4,103,72.58,109.153,1700.811,47,106686,10.41,8.671,0,0,61,72.489,109.1,391.015,9,24527,44.803,21.162,21,9,144,72.521,108.979,1682.812,43,105557
57,35.137,102.741,108.428,23.371,99.495,111.995,6.313,7.702,8.093,5.528,118.243,0.808,8.646,100.252,17.298,118.811,5.641,1.464,0.683,0.953,148.096,30.024,153,81,255,102.72,108.492,5203.601,146,326404,41.181,21.381,13,4,96,102.663,108.67,1446.979,42,90764,4.782,4.503,0,0,35,102.671,108.554,168.031,4,10540,22.262,9.93,14,3,66,102.688,108.43,782.221,21,49066
58,30.896,26.251,108.254,21.302,23.232,111.364,6.187,6.187,7.006,5.615,133.096,0.856,7.553,23.864,17.803,128.211,5.957,1.248,0.802,0.958,144.064,41.555,154,55,255,26.407,108.436,4451.001,142,279196,32.217,20.153,20,2,92,26.274,108.729,995.368,27,62436,3.183,3.517,0,0,32,26.298,108.723,98.332,2,6168,16.88,8.668,13,2,64,26.226,108.559,521.518,15,32713
59,44.128,118.95,107.576,25.095,115.278,111.237,7.702,7.323,7.767,7.234,6.646,0.881,8.133,115.656,19.066,152.241,7.286,1.074,0.931,0.963,159.411,48.792,255,46,255,118.852,107.62,7034.516,163,441251,27.613,16.993,13,1,88,118.756,107.862,1218.495,24,76432,2.587,3.011,0,0,19,118.701,107.784,114.146,2,7160,17.371,6.767,13,4,52,118.818,107.543,766.533,16,48082
60,30.497,96.754,105.781,24.664,94.571,110.985,5.177,9.217,8.742,4.442,98.753,0.63,9.313,95.833,18.182,102.529,5.051,1.968,0.508,0.9,176.657,44.353,255,79,255,96.7,105.626,5387.59,171,337945,55.073,26.887,82,6,152,96.923,105.662,1679.592,54,105355,6.22,5.692,0,0,39,96.932,105.636,189.68,5,11898,25.771,11.896,15,3,76,96.886,105.727,785.951,24,49300
61,37.656,49.26,106.46,24.386,45.455,109.975,7.955,6.944,7.867,6.094,31.776,0.796,8.558,45.455,24.874,21.644,6.518,1.291,0.775,0.938,157.475,27.973,138,85,254,49.166,106.467,5929.801,156,371956,51.748,25.546,54,5,142,49.153,106.549,1948.585,52,122228,7,5.943,2,0,36,49.136,106.392,263.589,6,16534,24.823,9.804,23,7,97,49.225,106.585,934.708,23,58631
62,26.496,34.085,106.168,20.088,31.061,109.343,6.187,6.187,7.162,4.711,135.206,0.825,7.237,31.692,20.202,132.879,4.732,1.52,0.658,0.948,181.596,39.972,255,92,255,34.09,106.178,4811.55,179,301812,46.96,25.078,61,5,133,34.224,106.319,1244.242,46,78047,6.924,6.423,1,0,37,34.216,106.244,183.447,5,11507,29.558,14.296,21,7,86,34.169,106.235,783.177,25,49126
63,33.654,80.161,105.955,22.896,76.515,108.965,6.944,6.439,6.835,6.269,159.809,0.807,7.411,76.641,24.369,23.07,6.347,1.09,0.917,0.937,162.935,29.652,173,84,255,80.162,105.936,5483.403,163,343955,56.11,25.624,27,7,125,80.243,106.086,1888.323,56,118448,5.722,4.919,2,0,41,80.257,105.922,192.582,4,12080,29.496,12.341,23,7,88,80.192,106.002,992.658,27,62266
