 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
1,5.484,12.424,128.262,9.484,10.48,129.167,3.409,2.146,3.39,2.06,164.32,0.766,3.731,10.48,0,156.038,2.146,1.646,0.608,0.95,56.965,4.325,56,47,66,12.395,128.267,312.404,57,19596,4.942,0.994,5,3,8,12.431,128.321,27.102,5,1700,0.703,1.155,0,0,7,12.419,128.287,3.858,0,242,14.451,3.58,14,7,28,12.584,128.268,79.249,14,4971
2,11.431,17.712,127.196,12.828,15.909,129.167,3.409,4.04,4.236,3.435,105.432,0.873,4.419,16.288,0.379,126.87,3.409,1.233,0.811,0.962,75.223,15.377,65,45,109,17.742,127.28,859.843,74,53935,10.413,4.998,6,2,33,17.615,127.433,119.025,9,7466,2.374,2.31,0,0,15,17.645,127.535,27.134,2,1702,25.589,26.957,17,9,223,17.739,127.235,292.492,17,18347
3,3.922,25.963,128.576,8.665,24.116,129.167,3.535,1.389,3.526,1.416,177.6,0.656,3.571,24.116,0,171.87,1.389,2.49,0.402,0.95,78.329,26.207,67,43,148,25.778,128.652,307.19,73,19269,6.797,2.407,4,3,13,25.747,128.643,26.655,6,1672,0.472,0.946,0,0,6,25.591,128.727,1.849,0,116,20.805,12.53,15,7,103,25.717,128.61,81.592,17,5118
4,2.025,32.502,128.781,6.51,31.061,129.167,2.778,0.884,2.78,0.927,178.576,0.6,2.823,31.061,0,169.695,0.884,2.998,0.334,0.948,89.614,27.384,72,42,151,32.394,128.813,181.438,87,11381,12.016,4.154,7,6,23,32.348,128.824,24.328,12,1526,1.898,2.719,0,0,17,32.395,128.902,3.842,1,241,26.126,14.898,15,11,69,32.513,128.693,52.896,19,3318
5,32.331,38.225,126.603,22.46,34.722,129.167,6.818,6.187,6.765,6.085,162.314,0.805,7.424,34.975,0,131.553,6.187,1.112,0.9,0.973,147.387,41.519,145,48,255,38.235,126.739,4765.143,148,298901,33.061,18.344,9,4,71,38.403,127.118,1068.877,33,67047,6.67,6.653,0,0,51,38.509,127.254,215.634,5,13526,25.269,10.132,21,9,74,38.273,126.628,816.975,23,51246
6,28.983,47.936,126.246,21.376,44.697,129.167,5.934,6.439,6.579,5.609,119.131,0.797,7.459,45.581,0.126,123.959,5.934,1.173,0.852,0.946,155.815,37.764,131,79,255,47.871,126.319,4515.982,148,283272,48.916,22.303,66,9,110,48.025,126.502,1417.725,52,88929,3.166,3.503,0,0,32,47.931,126.333,91.747,2,5755,29.025,11.122,17,13,84,48.063,126.245,841.239,27,52768
7,1.977,62.583,128.756,6.183,61.237,129.167,2.525,1.01,2.583,0.975,176.698,0.65,2.603,61.237,0,165.964,1.01,2.65,0.377,0.932,98.29,37.881,57,51,184,62.597,128.837,194.304,88,12188,12.581,3.137,10,8,21,62.602,128.807,24.87,11,1560,1.734,1.848,0,0,9,62.569,128.724,3.428,1,215,28.71,6.18,26,16,45,62.543,128.782,56.754,28,3560
8,27.022,67.355,125.902,21.185,64.394,129.167,5.808,6.818,8.004,4.299,124.708,0.757,8.207,64.899,0.126,126.87,4.652,1.862,0.537,0.939,135.448,39.344,102,64,255,67.446,125.939,3660.092,127,229585,41.618,19.925,61,9,89,67.231,126.224,1124.595,44,70542,11.973,9.659,3,0,68,67.134,126.428,323.531,10,20294,32.909,16.854,24,12,121,67.344,126.096,889.272,28,55781
9,12.626,71.61,127.29,14.3,69.318,129.167,4.04,4.293,4.584,3.507,118.689,0.776,5.191,69.318,0.126,131.055,3.776,1.307,0.765,0.936,144.784,34.328,134,88,253,71.637,127.301,1828.077,135,114669,42.804,20.438,63,8,76,71.616,127.549,540.457,43,33901,6.048,5.361,0,0,33,71.599,127.594,76.363,5,4790,35.558,12.603,24,14,75,71.524,127.424,448.965,34,28162
10,2.184,80.248,128.64,5.961,79.04,129.167,2.273,1.263,2.17,1.282,173.581,0.772,2.328,79.04,0,167.471,1.263,1.693,0.591,0.948,145.372,23.075,129,74,191,80.246,128.666,317.505,145,19916,32.869,17.993,22,9,72,80.167,128.746,71.788,27,4503,2.723,2.994,0,0,21,80.051,128.837,5.946,2,373,28.73,10.655,16,15,69,80.144,128.688,62.749,26,3936
11,45.085,85.67,125.489,26.192,82.323,129.167,6.944,8.207,8.395,6.838,100.77,0.826,9.225,82.449,0.126,120.426,6.944,1.228,0.814,0.965,180.069,37.215,255,85,255,85.634,125.478,8118.316,179,509234,36.33,15.239,50,5,67,85.693,125.736,1637.919,40,102741,5.793,6.003,0,0,62,85.727,125.807,261.165,4,16382,27.569,12.313,16,9,102,85.629,125.567,1242.95,25,77966
12,7.573,94.928,128.336,12.397,92.298,129.167,5.051,2.146,4.787,2.014,177.257,0.619,5.09,92.298,0.631,7.125,2.146,2.377,0.421,0.929,181.246,44.904,255,82,255,94.959,128.392,1372.497,183,86092,21.983,12.457,9,4,63,94.904,128.525,166.469,21,10442,2.28,2.833,0,0,18,94.732,128.593,17.265,1,1083,21.221,6.202,23,11,45,94.858,128.362,160.697,21,10080
13,4.448,105.896,128.552,9.379,104.04,129.167,3.914,1.515,3.799,1.491,2.575,0.635,3.947,104.04,0,172.648,1.515,2.548,0.392,0.939,160.405,41.769,137,85,253,105.794,128.598,713.462,154,44753,24.262,14.746,11,9,72,105.97,128.686,107.913,19,6769,2.495,3.72,0,0,32,105.895,128.71,11.096,1,696,24.552,11.238,15,11,67,105.736,128.634,109.204,21,6850
14,2.583,112.279,128.619,6.749,110.985,129.167,2.652,1.389,2.437,1.349,3.465,0.712,2.678,110.985,0,171.87,1.389,1.806,0.554,0.931,144.802,31.704,148,78,248,112.204,128.623,373.972,145,23458,23.833,12.511,14,8,57,112.332,128.729,61.553,19,3861,3.494,3.412,2,0,17,112.37,128.737,9.023,3,566,18.642,2.423,18,14,28,112.272,128.631,48.145,18,3020
15,1.483,118.134,128.802,5.173,117.045,129.167,2.146,0.884,2.15,0.878,178.666,0.696,2.18,117.045,0,169.992,0.884,2.448,0.408,0.935,65.129,7.88,57,53,79,118.089,128.818,96.562,64,6057,7.376,1.532,6,5,12,118.08,128.828,10.936,7,686,4.269,7.963,0,0,54,118.02,128.972,6.329,2,397,15.742,2.862,16,10,21,118.082,128.8,23.339,16,1464
16,13.264,128.055,126.651,19.098,125.252,129.167,4.04,6.439,6.447,2.62,106.037,0.457,7.408,125.379,0,119.624,3.875,2.461,0.406,0.761,110.281,24.896,93,57,172,128.045,126.864,1462.762,108,91754,17.718,6.653,18,8,42,128.067,127.027,235.004,17,14741,16.758,13.068,9,0,68,128.502,125.906,222.282,13,13943,20.684,8.705,15,11,88,127.978,126.908,274.35,18,17209
17,25.858,55.671,126.758,21.031,52.02,129.04,6.566,5.051,6.849,4.807,150.881,0.735,7.929,52.02,0.126,142.765,5.051,1.425,0.702,0.951,171.083,28.482,175,89,251,55.674,126.724,4423.916,171,277497,31.109,14.629,13,8,71,55.722,127.003,804.428,33,50459,4.248,4.074,0,0,24,55.638,127,109.842,3,6890,27.745,13.234,16,10,95,55.587,127.035,717.431,24,45002
18,29.812,78.197,125.307,22.287,75.126,129.04,6.439,7.071,8.366,4.537,130.379,0.754,8.697,75.631,0.126,129.699,4.91,1.844,0.542,0.94,147.57,42.917,122,82,255,78.145,125.313,4399.333,141,275955,39.129,18.242,12,7,75,78.23,125.417,1166.507,41,73171,15.441,12.621,2,0,84,78.407,125.292,460.331,13,28875,34.42,24.54,20,10,216,78.23,125.365,1026.12,27,64365
19,28.839,114.414,123.897,24.541,112.374,128.788,3.914,9.722,10.098,3.636,91.93,0.602,9.84,113.889,0.379,98.858,3.914,2.777,0.36,0.89,139.066,39.199,97,80,255,114.422,124,4010.582,131,251570,40.301,19.886,23,7,96,114.417,124.165,1162.251,40,72904,21.135,15.722,5,0,101,114.379,124.139,609.519,18,38233,34.367,19.302,19,12,145,114.366,124.039,991.127,29,62170
20,18.254,99.055,125.341,17.126,96.97,128.535,3.914,6.187,6.341,3.666,85.201,0.782,6.341,98.485,6.818,77.347,3.816,1.73,0.578,0.943,130.035,37.494,105,70,255,98.927,125.438,2373.636,122,148890,31.739,17.55,8,5,76,98.957,125.571,579.356,30,36341,8.856,9.509,0,0,71,98.942,125.577,161.654,6,10140,28.705,12.775,21,10,78,98.991,125.445,523.973,25,32867
21,24.073,3.065,125.705,18.407,0,128.409,5.934,5.303,6.236,4.915,147.712,0.893,6.313,0.379,1.894,143.13,4.98,1.269,0.788,0.965,96.206,41.128,110,37,245,3.014,125.364,2315.941,89,145271,17.966,13.16,7,2,63,3.301,125.397,432.48,13,27128,1.937,2.506,0,0,23,3.303,125.402,46.631,1,2925,22.317,11.036,12,9,59,3.141,125.402,537.237,19,33699
22,7.891,121.001,126.325,11.361,119.066,128.03,3.662,3.535,4.36,2.304,133.132,0.768,4.378,119.066,1.641,146.768,2.468,1.892,0.528,0.898,66.972,10.728,68,48,101,120.996,126.262,528.5,66,33151,12.875,2.598,14,6,18,121.093,126.261,101.6,13,6373,2.02,2.225,0,0,17,121.067,125.974,15.942,1,1000,19.705,7.8,14,11,50,120.884,126.463,155.5,17,9754
23,28.202,24.242,124.097,22.853,20.96,127.778,6.313,7.702,9.04,3.972,124.494,0.679,9.015,21.591,1.768,127.03,4.365,2.276,0.439,0.922,106.94,28.583,118,38,221,24.155,124.293,3015.884,110,189176,26.461,16.687,6,3,75,23.983,124.644,746.239,25,46809,4.748,5.52,0,0,43,23.869,124.764,133.899,3,8399,26.65,11.762,20,7,77,24.277,124.105,751.58,24,47144
24,33.144,64.128,122.513,27.822,60.606,127.525,7.576,9.722,11.819,3.571,124.093,0.538,11.617,60.985,2.146,127.493,3.876,3.31,0.302,0.888,104.782,25.492,95,56,220,64.196,122.364,3472.867,101,217841,21.213,8.494,15,6,51,64.401,122.24,703.067,20,44101,12.942,13.146,2,0,74,63.068,124.165,428.957,8,26907,28.046,14.831,21,11,116,64.114,122.449,929.558,24,58308
25,7.557,104.705,125.739,10.155,103.283,127.399,2.778,3.409,3.542,2.717,113.889,0.921,3.731,103.914,1.768,113.962,2.778,1.304,0.767,0.958,45.536,7.409,42,35,70,104.807,125.73,344.097,44,21584,6.62,2.124,6,3,13,104.881,125.696,50.027,6,3138,6.158,10.662,0,0,105,104.891,125.672,46.535,3,2919,40.036,43.45,19,11,253,104.635,125.394,302.535,24,18977
26,18.923,53.036,122.703,20.532,51.136,127.273,4.293,7.955,7.931,3.038,112.135,0.564,8.538,51.389,1.894,113.532,3.467,2.611,0.383,0.889,116.177,28.23,117,69,207,53.026,122.803,2198.463,115,137902,34.326,16.186,54,5,62,52.975,122.987,649.565,36,40745,22.788,16.647,4,0,79,52.978,122.939,431.221,21,27049,32.217,15.822,26,11,115,53.011,122.758,609.662,28,38242
27,25.316,109.184,124.279,19.595,106.187,127.273,5.934,5.682,6.137,5.252,131.625,0.829,6.567,107.323,2.273,127.972,5.522,1.169,0.856,0.943,142.739,32.917,139,78,250,109.139,124.282,3613.621,138,226670,37.27,16.081,14,8,75,109.352,124.395,943.524,38,59184,4.545,3.719,3,0,26,109.117,124.289,115.055,4,7217,23.7,9.553,17,11,93,109.055,124.201,599.985,21,37635
28,23.084,10.359,123.505,18.154,7.702,126.263,5.682,5.429,6.004,4.895,148.202,0.88,6.113,7.955,3.662,141.71,4.944,1.227,0.815,0.964,135.19,48.839,154,46,253,10.338,123.42,3120.767,138,195755,19.184,11.754,7,3,52,10.476,123.599,442.859,16,27779,2.796,3.914,0,0,54,10.428,123.676,64.55,2,4049,19.722,10.806,10,7,79,10.416,123.266,455.278,17,28558
29,36.109,125.535,121.577,24.337,122.853,126.263,5.808,8.586,8.959,5.132,109.746,0.766,9.271,123.737,2.904,119.358,5.475,1.746,0.573,0.955,122.053,38.251,90,59,254,125.434,121.676,4407.224,114,276450,42.541,20.731,61,6,94,125.543,121.677,1536.128,45,96356,44.177,28.686,7,0,124,125.631,121.662,1595.178,43,100060,29.067,18.532,13,9,132,125.488,121.548,1049.587,23,65837
30,35.089,31.566,122.483,23.001,28.03,125.884,6.944,7.071,7.339,6.087,131.38,0.833,7.854,28.914,3.914,126.501,6.29,1.206,0.829,0.948,134.42,38.287,133,50,253,31.538,122.571,4716.631,130,295858,41.491,22.254,7,5,96,31.556,122.722,1455.859,43,91321,7.745,7.785,0,0,66,31.538,122.663,271.767,6,17047,26.06,16.56,13,8,176,31.458,122.313,914.429,21,57359
31,19.035,74.464,121.708,18.685,72.853,125.631,3.157,7.702,7.701,3.147,89.192,0.685,7.739,74.116,11.237,84.382,3.157,2.447,0.409,0.948,127.669,33.084,123,64,222,74.406,121.762,2430.183,123,152437,37.162,18.144,21,9,84,74.483,121.835,707.372,34,44371,3.781,3.892,0,0,32,74.489,121.782,71.979,3,4515,26.84,12.591,20,10,87,74.457,121.858,510.9,24,32047
32,33.383,119.432,121.067,23.297,117.045,125.505,5.177,8.46,8.503,4.999,90.166,0.773,8.536,118.434,3.662,97.651,5.11,1.701,0.588,0.95,126.206,24.874,116,72,203,119.472,121.056,4213.128,123,264275,38.978,19.969,13,7,92,119.469,121.259,1301.203,40,81620,44.286,31.971,3,0,132,119.36,121.202,1478.385,43,92734,32.389,16.901,17,11,114,119.361,121.005,1081.249,28,67823
33,3.523,0.582,122.014,8.117,0,123.611,1.389,3.409,3.188,1.407,85.958,0.672,3.446,0,8.965,81.573,1.389,2.265,0.441,0.936,77.09,15.227,67,43,110,0.524,121.977,271.607,77,17037,2.036,0.666,2,1,4,0.605,122.121,7.174,2,450,1.403,1.68,0,0,12,0.529,122.192,4.942,1,310,12.643,6.17,8,6,39,0.502,122.07,44.543,11,2794
34,27.373,46.135,120.153,20.845,43.056,123.485,5.934,6.439,6.371,5.47,66.197,0.792,6.556,45.581,5.682,105.642,5.612,1.165,0.859,0.929,152.092,36.824,138,78,255,46.106,120.13,4163.181,149,261142,47.731,24.927,17,7,116,46.289,120.36,1306.528,48,81954,3.857,4.634,0,0,36,46.092,120.203,105.569,2,6622,27.284,13.403,16,8,71,46.223,120.054,746.845,23,46847
35,32.777,93.741,119.727,22.317,90.656,123.485,5.934,7.576,7.528,5.544,78.284,0.827,7.702,92.929,13.258,79.611,5.671,1.358,0.736,0.945,137.768,35.297,120,71,250,93.609,119.632,4515.663,131,283252,49.116,26.4,69,6,123,93.693,119.798,1609.892,51,100983,7.932,7.815,0,0,55,93.742,119.963,259.986,6,16308,35.845,20.73,25,9,122,93.81,119.757,1174.909,31,73698
36,42.996,39.141,117.587,26.136,35.732,122.222,6.566,8.965,9.35,5.855,71.654,0.791,9.384,37.5,15.783,66.194,6.031,1.597,0.626,0.95,154.318,30.514,138,82,255,39.089,117.567,6635.084,150,416196,32.396,13.845,45,6,66,39.162,117.804,1392.919,35,87373,3.096,3.616,0,0,31,38.884,117.467,133.117,2,8350,29.183,13.218,21,11,86,39.247,117.463,1254.748,26,78706
37,34.005,105.942,116.946,25.901,102.904,121.97,5.682,9.975,10.392,4.166,107.789,0.637,10.321,104.04,7.197,104.886,4.551,2.494,0.401,0.904,145.074,30.989,136,78,255,105.921,116.806,4933.19,141,309442,34.669,15.35,46,6,64,105.901,117.02,1178.926,38,73950,6.284,5.804,0,0,42,105.876,117.029,213.689,5,13404,26.967,11.703,16,10,100,105.806,116.885,917.012,25,57521
38,26.528,79.699,118.794,20.353,76.263,121.591,6.692,5.303,6.385,5.29,168.871,0.805,6.75,76.263,11.237,7.524,5.269,1.207,0.828,0.937,175.407,43.959,255,77,255,79.729,118.852,4653.165,170,291877,49.828,22.897,70,8,105,79.749,118.862,1321.817,51,82913,4.033,4.606,0,0,30,79.59,118.709,106.988,3,6711,28.111,15.206,18,10,116,79.623,118.705,745.713,24,46776
39,32.969,17.364,117.659,23.506,14.015,121.338,6.692,7.449,8.593,4.885,131.427,0.75,9.116,14.899,7.955,126.552,5.29,1.759,0.569,0.944,143.693,40.076,114,70,255,17.515,117.509,4737.355,136,297158,48.131,25.433,74,6,124,17.411,117.811,1586.808,50,99535,4.202,5.183,0,0,52,17.242,117.78,138.538,3,8690,26.053,17.156,11,7,133,17.425,117.532,858.918,21,53877
40,22.367,22.994,117.626,19.374,20.328,121.086,5.303,6.566,7.172,3.971,124.473,0.749,7.67,20.581,8.081,122.905,4.371,1.806,0.554,0.941,143.589,40.959,129,71,255,22.86,117.646,3211.654,138,201456,39.904,21.781,9,6,92,23.071,117.691,892.525,39,55985,4.572,5.477,0,0,43,23.071,117.888,102.269,3,6415,26.319,15.184,23,8,111,23.052,117.446,588.682,22,36926
41,27.532,71.078,116.867,21.616,68.939,120.959,4.545,8.081,8.378,4.184,102.722,0.74,8.246,69.823,8.207,101.482,4.398,2.002,0.499,0.95,131.684,33.568,113,72,248,71.024,116.824,3625.546,126,227418,36.347,18.739,56,6,74,71.133,117.143,1000.708,37,62771,24.459,19.1,3,0,106,71.19,117.115,673.415,21,42241,33.148,16.707,23,13,118,71.079,116.92,912.628,27,57246
42,26.958,98.99,116.579,20.47,96.591,120.328,4.672,7.323,7.427,4.621,92.454,0.808,7.454,98.485,8.838,100.739,4.605,1.607,0.622,0.95,154.398,40.494,114,78,255,99.106,116.473,4162.304,148,261087,47.885,23.839,70,8,105,98.962,116.726,1290.905,49,80974,4.985,5.193,0,0,42,98.932,116.861,134.393,3,8430,26.363,10.211,19,9,85,98.978,116.551,710.688,25,44579
43,26.879,50.274,116.509,20.593,47.096,120.076,5.934,6.692,7.027,4.87,59.172,0.796,7.016,48.485,15.53,59.744,5.081,1.443,0.693,0.925,126.11,33.111,113,72,249,50.197,116.478,3389.649,122,212621,39.725,19.52,18,7,92,50.273,116.546,1067.761,39,66977,24.73,19.371,4,0,150,50.325,116.628,664.71,21,41695,34.914,23.625,16,11,170,50.266,116.487,938.438,28,58865
44,13.439,102.723,116.129,17.391,101.389,119.949,2.778,7.323,7.473,2.29,103.437,0.558,7.631,101.894,9.217,106.336,2.451,3.264,0.306,0.935,98.418,29.257,91,49,186,102.774,116.19,1322.661,91,82966,17.779,6.107,13,6,32,102.651,116.31,238.942,17,14988,7.59,5.734,3,0,36,102.717,116.128,101.998,6,6398,30.217,15.917,21,12,111,102.718,115.808,406.096,25,25473
45,15.751,58.716,116.97,15.254,56.566,119.318,4.167,5.051,5.13,3.909,110.216,0.851,5.647,57.323,9.848,116.565,4.136,1.312,0.762,0.948,112.969,27.585,109,57,219,58.656,117.061,1779.358,109,111613,31.843,12.779,19,9,59,58.77,117.079,501.558,30,31461,4.526,3.835,2,0,31,58.835,117.107,71.294,4,4472,31.674,14.944,22,14,111,58.852,116.889,498.896,28,31294
46,18.939,3.515,115.873,16.978,1.515,118.813,4.167,5.934,5.979,4.033,104.097,0.826,6.125,2.273,10.354,104.323,4.167,1.482,0.675,0.946,111.14,26.491,114,62,206,3.586,115.831,2104.914,110,132034,23.548,13.399,11,4,62,3.465,115.775,445.983,20,27975,2.61,3.366,0,0,31,3.333,115.87,49.437,2,3101,23.81,12.484,18,6,96,3.619,115.791,450.941,21,28286
47,22.128,10.759,114.879,18.764,8.46,118.561,4.545,6.944,6.944,4.057,106.588,0.79,7.232,9.596,10.606,106.22,4.349,1.711,0.584,0.954,65.361,17.42,58,30,97,10.704,114.638,1446.293,65,90721,11.223,7.331,7,2,54,10.599,114.582,248.348,9,15578,1.025,1.437,0,0,9,10.541,114.582,22.686,1,1423,17.526,9.351,11,6,81,10.582,114.648,387.81,15,24326
48,14.444,87.167,116.003,14.379,84.975,118.308,4.419,4.545,4.824,3.813,131.036,0.878,4.931,85.48,11.49,140.194,3.864,1.265,0.79,0.953,61.368,10.426,67,38,82,87.246,115.896,886.371,63,55599,9.552,3.611,6,3,22,87.297,115.834,137.964,9,8654,2.043,3.782,0,0,53,87.023,115.785,29.509,1,1851,20.329,12.192,14,8,97,87.266,115.833,293.624,16,18418
49,19.752,121.548,114.981,17.988,119.571,118.308,3.914,6.692,6.62,3.799,75.479,0.767,7.109,120.581,17.55,70.278,3.914,1.743,0.574,0.957,51.223,4.796,50,41,72,121.488,115.023,1011.772,51,63465,16.241,3.699,18,7,27,121.511,115.157,320.805,16,20123,2.196,2.503,0,0,19,121.195,114.783,43.379,1,2721,26.924,13.706,22,12,125,121.637,114.905,531.816,23,33359
50,30.689,30.89,113.85,22.853,28.283,118.182,5.177,8.712,8.373,4.667,84.152,0.738,8.757,30.177,19.697,84.207,5.077,1.794,0.557,0.927,139.301,35.285,123,75,253,30.789,113.827,4274.983,134,268155,41.366,22.287,13,6,88,30.918,113.867,1269.462,39,79629,11.171,10.407,2,0,61,31.013,113.791,342.821,8,21504,24.328,15.443,16,8,102,30.947,113.705,746.59,19,46831
51,25.029,126.315,113.799,19.504,123.864,116.919,5.051,6.313,6.606,4.824,89.026,0.827,6.663,124.747,12.5,117.051,5.036,1.369,0.73,0.935,135.397,37.553,114,71,254,126.342,113.821,3388.899,126,212574,48.44,25.487,17,7,116,126.36,113.953,1212.421,48,76051,21.018,15.091,1,0,76,126.252,113.968,526.061,20,32998,27.647,13.785,21,12,115,126.26,113.819,691.988,23,43406
52,27.357,44.166,113.231,21.738,41.288,116.667,5.682,6.818,6.59,5.286,89.964,0.727,7.179,42.298,12.753,113.86,5.533,1.247,0.802,0.923,140.33,35.278,134,58,255,44.23,113.158,3838.98,137,240806,39.686,19.334,61,7,85,44.241,113.35,1085.696,41,68102,2.581,3.427,0,0,27,44.207,113.29,70.608,1,4429,81.171,48.249,29,20,242,44.35,113.208,2220.591,67,139290
53,40.573,111.914,111.55,26.148,109.217,116.288,5.303,9.217,9.625,5.367,96.071,0.746,9.591,110.732,12.879,106.049,5.303,1.793,0.558,0.943,167.305,38.965,255,66,255,111.947,111.666,6788.034,163,425790,34.188,15.528,53,6,65,112.024,111.66,1387.116,35,87009,5.844,5.59,0,0,36,111.927,111.481,237.108,4,14873,40.692,21.584,19,11,134,112.005,111.498,1650.975,35,103560
54,18.349,116.932,112.711,17.84,115.151,116.288,3.662,6.944,6.822,3.425,83.371,0.724,7.082,115.783,19.823,78.69,3.577,1.992,0.502,0.947,106.896,25.803,112,48,203,116.98,112.705,1961.482,109,123037,21.017,9.624,15,5,48,117.031,112.837,385.658,20,24191,21.633,16.014,5,0,72,117.028,112.879,396.961,17,24900,26.786,8.769,24,12,71,116.922,112.85,491.514,26,30831
55,36.013,80.125,113.122,25.2,75.505,116.035,9.217,5.808,9.991,4.589,158.67,0.713,9.827,75.505,14.394,159.702,4.877,2.177,0.459,0.941,143.849,40.562,112,68,255,79.987,113.213,5180.485,136,324954,43.263,20.162,53,5,88,80.115,113.307,1558.048,46,97731,13.867,11.424,1,0,89,80.289,113.221,499.39,11,31325,26.186,14.402,17,7,116,80.066,113.144,943.061,22,59155
56,31.406,93.603,112.305,21.572,90.025,115.151,7.071,5.934,6.904,5.792,171.231,0.848,7.389,90.151,15.278,160.017,5.934,1.192,0.839,0.953,152.226,40.596,117,77,255,93.721,112.233,4780.846,143,299886,53.958,26.872,83,8,103,93.675,112.543,1694.609,55,106297,9.995,8.947,0,0,51,93.556,112.633,313.918,8,19691,39.539,23.798,18,11,236,93.541,112.363,1241.771,35,77892
57,18.078,17.648,111.666,17.101,14.899,114.394,5.556,5.177,6.586,3.495,140.019,0.777,6.547,15.657,14.899,129.523,3.592,1.884,0.531,0.933,63.187,11.822,60,42,107,17.637,111.594,1142.323,61,71654,9.101,3.538,8,3,25,17.508,111.576,164.524,8,10320,2.767,3.74,1,0,43,17.29,111.803,50.027,2,3138,17.473,10.604,11,7,80,17.773,111.254,315.879,14,19814
58,36.842,57.707,110.513,24.128,54.672,114.394,6.061,8.207,8.344,5.622,102.815,0.795,8.414,55.177,15.025,115.796,5.653,1.484,0.674,0.951,121.558,36.853,94,69,255,57.563,110.533,4478.502,112,280921,37.302,17.067,49,5,87,57.66,110.667,1374.282,40,86204,37.345,27.07,8,0,141,57.777,110.538,1375.892,34,86305,36.806,20.96,18,10,153,57.776,110.438,1356.013,30,85058
59,8.529,26.309,112.173,11.479,24.747,114.268,2.904,4.04,3.977,2.731,78.643,0.813,4.136,26.136,18.939,77.661,2.904,1.457,0.687,0.928,105.321,19.518,100,67,163,26.287,112.176,898.296,103,56347,26.783,13.655,17,7,61,26.364,112.371,228.436,23,14329,9.458,7.966,2,0,51,26.37,112.347,80.668,8,5060,23.817,9.645,20,11,90,26.207,112.055,203.136,21,12742
60,27.548,7.854,109.456,20.144,4.924,112.752,5.808,6.187,6.182,5.674,102.791,0.853,6.724,6.313,16.54,124.287,5.757,1.09,0.918,0.949,170.904,38.995,138,77,255,7.841,109.35,4708.085,166,295322,47.828,21.319,69,9,88,7.87,109.602,1317.56,49,82646,4.911,5.259,0,0,53,7.891,109.66,135.286,3,8486,38.895,17.254,39,11,122,7.851,109.431,1071.476,38,67210
61,33.734,51.404,109.255,23.715,47.727,112.626,6.944,6.944,7.955,5.399,133.091,0.754,8.41,47.98,17.55,138.652,5.625,1.473,0.679,0.936,182.688,57.149,250,49,254,51.449,109.202,6162.748,194,386568,25.862,10.109,18,12,79,51.184,109.189,872.406,23,54723,1.843,2.502,0,0,21,51.059,108.989,62.175,1,3900,15.529,7.126,12,7,77,51.153,109.301,523.845,14,32859
62,31.661,100.794,108.617,21.424,97.727,112.121,6.061,6.944,6.812,5.917,81.582,0.867,7.111,99.621,23.864,73.496,6.061,1.151,0.869,0.955,140.748,36.42,123,73,243,100.81,108.607,4456.246,136,279525,47.473,22.464,68,7,90,100.841,108.827,1503.048,51,94281,14.052,11.869,2,0,78,100.846,108.739,444.915,11,27908,30.35,18.096,15,10,129,100.663,108.517,960.917,25,60275
63,23.308,72.377,107.702,21.911,70.707,111.995,3.409,8.838,9.217,3.22,84.396,0.61,8.967,71.717,26.01,80.272,3.409,2.862,0.349,0.922,145.83,36.139,128,81,255,72.424,107.707,3398.927,140,213203,42.957,21.785,26,5,100,72.37,107.91,1001.219,43,62803,13.701,10.212,3,0,63,72.362,107.989,319.338,12,20031,64.48,28.227,36,16,187,72.287,107.856,1502.872,62,94270
64,31.199,77.978,107.82,22.496,74.621,111.111,7.323,6.439,7.426,5.35,148.672,0.775,7.634,75.379,18.434,145.784,5.753,1.388,0.72,0.93,154.269,37.203,145,71,255,77.854,107.884,4813.033,148,301905,48.039,24.4,63,4,111,78.019,108.049,1498.759,52,94012,4.036,4.361,0,0,37,78.221,107.984,125.928,3,7899,35.212,14.2,32,11,92,78.111,107.886,1098.578,34,68910
65,26.99,40.759,107.743,19.971,37.879,110.985,5.808,6.439,6.78,5.069,121.765,0.85,7.016,38.889,18.434,120.256,5.204,1.338,0.748,0.949,140.536,36.391,120,54,255,40.928,107.812,3793.082,134,237927,36.46,17.211,51,6,69,40.916,107.748,984.049,37,61726,3.282,4.113,0,0,39,40.968,107.428,88.575,2,5556,55.763,25.315,40,18,124,40.873,107.665,1505.056,51,94407
