 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
14,27.197,93.984,126.284,21.289,90.783,129.167,6.566,6.061,7.871,4.399,37.769,0.754,8.222,724,48,47.49,4.731,1.789,0.559,0.936,153.271,48.92,255,53,255,93.844,126.371,4168.585,143,261481,98.576,52.731,123,7,233,94.004,126.494,2681.017,99,168171,15.596,13.036,2,0,74,94.085,126.471,424.158,12,26606,30.945,15.608,26,7,139,93.883,126.241,841.637,28,52793
15,10.713,100.705,127.943,13.795,98.232,129.167,5.303,2.778,5.477,2.49,15.939,0.707,5.77,778,19,23.199,2.778,2.2,0.455,0.946,56.403,17.812,48,17,112,100.9,128.034,604.258,55,37903,21.667,9.376,20,6,72,100.87,128.093,232.119,20,14560,6.961,5.811,5,0,48,101.079,128.122,74.578,6,4678,36.299,34.271,17,8,250,101.05,128.095,388.878,25,24393
16,12.244,108.967,128.124,16.05,105.429,129.167,6.313,2.525,6.582,2.368,172.485,0.597,6.591,835,0,163.301,2.525,2.779,0.36,0.941,143.372,45.936,110,44,255,109.08,128.192,1755.397,138,110110,116.561,62.516,171,12,252,108.878,128.316,1427.131,123,89519,19.635,16.935,3,0,88,108.767,128.331,240.409,15,15080,39.384,19.218,35,9,135,108.729,128.192,482.204,35,30247
17,12.467,117.511,127.606,15.075,115.404,129.167,5.303,3.788,5.34,2.972,32.657,0.689,6.062,917,28,35.676,3.334,1.797,0.557,0.921,72.427,36.24,52,22,225,117.626,127.879,902.935,62,56638,24.605,7.835,20,6,54,117.555,127.805,306.744,24,19241,2.092,2,0,0,10,117.542,127.786,26.081,2,1636,18.164,16.058,11,4,171,117.949,127.993,226.443,14,14204
18,4.512,125.553,128.732,11.917,122.98,129.167,5.303,1.01,5.788,0.992,0.943,0.399,5.327,974,0,174.56,1.01,5.833,0.171,0.914,30.848,8.288,31,14,59,125.481,128.724,139.175,31,8730,13.254,3.933,13,4,23,125.263,128.731,59.799,13,3751,0.915,1.217,0,0,8,125.198,128.724,4.129,1,259,19.032,6.606,18,7,42,125.311,128.759,85.865,18,5386
19,20.374,85.413,126.064,17.884,83.081,128.661,5.177,5.177,5.509,4.709,56.218,0.801,5.849,661,44,57.339,4.96,1.17,0.855,0.94,156.149,47.171,255,49,255,85.519,126.108,3181.412,149,199559,97.998,40.085,66,15,195,85.529,126.189,1996.618,97,125241,12.138,9.721,7,0,53,85.622,126.011,247.296,10,15512,28.645,9.978,22,10,83,85.541,126.085,583.612,27,36608
20,13.758,26.522,125.756,15.211,23.99,127.904,5.303,4.04,5.757,3.043,152.623,0.747,5.929,190,15,153.435,3.181,1.892,0.529,0.914,110.965,32.105,101,45,222,26.456,125.712,1526.674,107,95763,50.846,23.861,20,7,117,26.371,125.991,699.544,50,43880,23.448,16.804,7,0,85,26.395,126.008,322.607,20,20236,31.235,36.35,19,7,255,26.533,125.287,429.738,20,26956
21,14.778,125.32,125.995,14.54,122.853,127.778,5.05,3.662,5.203,3.616,174.654,0.878,5.273,973,18,163.301,3.662,1.439,0.695,0.961,39.317,10.16,40,16,85,125.329,125.996,581.046,39,36447,16.331,5.872,13,4,33,125.084,126.088,241.349,16,15139,1.11,1.362,0,0,8,125.061,126.092,16.405,1,1029,15.099,4.237,13,6,37,125.357,125.951,223.143,15,13997
22,7.238,68.361,125.836,10.678,66.793,127.651,3.157,3.662,4.051,2.275,51.915,0.798,4.072,533,40,60.255,2.411,1.781,0.561,0.918,83.421,18.785,86,31,175,68.399,125.888,603.779,82,37873,39.575,12.182,32,14,73,68.415,125.917,286.434,38,17967,3.064,2.263,1,0,11,68.4,125.793,22.176,3,1391,32.434,27.44,17,11,251,68.239,125.501,234.749,25,14725
23,19.051,6.365,124.93,17.335,3.788,127.399,5.429,5.05,5.465,4.438,150.238,0.797,5.837,34,14,128.853,4.582,1.231,0.812,0.948,147.492,43.212,124,54,255,6.394,124.946,2809.862,142,176253,85.847,46.302,27,7,195,6.305,125.324,1635.464,86,102587,16.549,14.454,1,0,73,6.384,125.452,315.273,13,19776,25.823,12.26,23,5,82,6.271,125.115,491.945,23,30858
24,12.802,80.157,125.405,13.499,78.03,127.273,4.419,3.662,4.547,3.584,159.76,0.883,4.872,620,19,148.782,3.662,1.269,0.788,0.958,67.807,21.273,58,23,153,80.049,125.335,868.037,66,54449,33.318,13.29,27,11,83,80.061,125.393,426.518,30,26754,7.127,4.727,4,0,31,79.911,125.227,91.237,6,5723,33.204,15.782,28,9,127,79.908,125.375,425.067,29,26663
25,24.121,37.693,123.304,18.851,35.227,126.389,4.798,6.313,6.384,4.81,82.922,0.853,6.71,290,72,70.201,4.798,1.327,0.753,0.963,143.426,49.965,255,45,255,37.921,123.324,3459.508,132,217003,99.304,43.961,47,15,196,37.663,123.39,2395.269,104,150247,21.968,15.108,11,0,72,37.596,123.348,529.871,19,33237,35.182,18.24,28,7,149,37.627,123.428,848.604,31,53230
26,17.409,107.784,122.978,16.43,105.177,125.252,5.177,4.672,5.172,4.286,163.109,0.81,5.288,840,31,123.311,4.484,1.207,0.829,0.918,82.866,29.876,67,25,207,107.642,122.845,1442.611,78,90490,58.171,36.229,20,6,166,107.548,123.152,1012.697,48,63523,7.319,7.343,1,0,50,107.418,123.172,127.41,5,7992,24.374,12.148,18,6,81,107.48,123.009,424.318,21,26616
27,30.784,51.073,121.596,22.151,48.232,125.126,5.682,7.323,7.651,5.123,111.057,0.788,7.564,384,36,123.425,5.203,1.494,0.67,0.943,130.742,43.51,93,37,255,50.992,121.563,4024.802,125,252462,89.258,44.945,34,11,215,51.09,121.853,2747.752,91,172357,45.288,31.042,11,0,148,51.141,121.822,1394.178,41,87452,31.005,14.86,18,7,117,51.142,121.67,954.46,27,59870
28,27.835,88.981,120.56,21.886,86.364,124.747,4.924,8.207,7.936,4.466,100.448,0.73,8.255,704,35,96.147,4.828,1.777,0.563,0.934,142.042,44.095,127,45,255,88.951,120.674,3953.748,135,248005,104.891,52.218,54,12,252,89.042,120.837,2919.656,102,183140,42.927,29.891,15,0,153,88.992,120.93,1194.885,39,74951,51.271,22.041,37,13,158,88.834,120.616,1427.131,47,89519
29,14.555,120.302,122.514,15.685,117.172,124.369,5.808,3.662,5.778,3.208,15.124,0.743,6.168,928,59,22.891,3.463,1.801,0.555,0.939,68.068,22.742,79,15,141,120.255,122.422,990.745,66,62146,27.801,14.14,20,6,71,120.048,122.519,404.645,24,25382,2.782,2.933,0,0,20,120.026,122.51,40.493,2,2540,17.473,12.269,12,4,141,120.369,122.602,254.326,15,15953
30,16.149,72.401,121.84,15.79,69.697,123.99,5.429,4.04,5.275,3.898,5.517,0.814,5.522,552,54,169.461,3.995,1.353,0.739,0.937,147.389,45.117,255,49,255,72.255,121.756,2380.252,143,149305,99.109,44.323,51,21,205,72.481,121.993,1600.55,96,100397,12.739,9.288,5,0,58,72.463,121.944,205.734,10,12905,45.957,19.381,34,16,115,72.576,121.863,742.174,41,46554
31,26.879,21.686,120.527,23.358,17.298,123.864,8.207,6.061,9.311,3.675,24.639,0.619,8.82,137,80,23.629,4.171,2.533,0.395,0.872,121.708,42.167,120,34,255,21.822,120.565,3271.326,115,205199,71.087,38.548,116,4,171,21.665,120.648,1910.706,70,119852,16.556,14.204,3,0,81,21.431,120.487,445.011,13,27914,28.671,15.463,16,6,136,21.462,120.36,770.646,24,48340
32,20.342,30.922,121.034,18.32,28.157,123.864,5.808,5.682,7.154,3.62,43.314,0.762,7.276,223,82,38.66,3.839,1.976,0.506,0.953,178.768,68.327,255,32,255,31.023,120.896,3636.546,186,228108,74.298,42.319,61,4,187,31.072,120.725,1511.385,68,94804,8.705,8.579,1,0,47,31.098,120.484,177.086,6,11108,25.036,10.696,17,6,76,30.985,120.923,509.29,23,31946
33,16.851,59.184,121.639,16.251,56.692,123.864,5.303,4.545,5.178,4.144,16.495,0.802,5.654,449,70,23.703,4.393,1.25,0.8,0.925,69.084,30.35,39,19,175,59.141,121.857,1164.132,63,73022,37.747,21.788,20,6,115,59.386,121.774,636.078,31,39899,11.825,9.737,2,0,59,59.421,121.698,199.262,10,12499,30.616,18.279,21,8,174,59.052,121.514,515.906,26,32361
34,10.697,103.067,121.379,12.741,101.389,123.611,3.409,4.293,4.358,3.125,104.342,0.828,4.512,811,44,107.928,3.382,1.394,0.717,0.921,112.897,40.087,113,37,239,103.17,121.192,1207.686,104,75754,43.765,22.649,22,9,122,102.989,121.593,468.159,39,29366,13.848,11.039,6,0,65,102.926,121.597,148.135,11,9292,17.557,8.974,14,4,123,102.911,121.302,187.815,16,11781
35,17.281,9.093,120.963,16.134,6.439,123.485,5.177,4.924,5.877,3.744,42.521,0.834,5.918,52,78,33.69,3.845,1.57,0.637,0.948,98.909,35.79,97,32,250,9.076,120.769,1709.276,93,107217,53.736,34.641,13,6,159,8.854,120.999,928.634,46,58250,18.738,18.922,1,0,109,8.72,120.996,323.818,12,20312,27.459,14.899,13,6,114,9.221,120.964,474.536,24,29766
36,7.158,79.003,121.995,11.27,77.146,123.485,4.04,2.778,4.536,2.009,154.114,0.708,4.575,611,47,152.021,2.146,2.258,0.443,0.914,50.664,10.541,45,26,84,79.008,121.964,362.653,50,22748,22.846,4.525,23,10,35,78.951,122.012,163.535,23,10258,15.399,6.721,17,0,42,78.769,122.048,110.224,15,6914,29.599,25.025,22,12,192,79.233,121.804,211.872,23,13290
37,33.909,95.955,120.074,22.287,92.55,123.485,6.818,6.692,7.664,5.634,39.1,0.858,7.809,739,95,50.906,5.707,1.36,0.735,0.958,146.168,46.834,114,54,255,95.968,120.066,4956.417,140,310899,116.448,61.605,185,12,254,96.05,120.219,3948.646,116,247685,20.502,16.288,7,0,81,96.069,120.215,695.192,16,43607,33.241,18.553,18,7,121,95.841,120,1127.178,28,70704
38,29.445,113.745,119.75,21.991,110.985,123.485,5.808,7.449,7.476,5.015,107.405,0.765,7.518,895,45,97.722,5.261,1.491,0.671,0.914,99.188,44.447,74,22,255,113.726,119.298,2920.629,92,183201,43.634,34.573,27,4,177,113.73,119.143,1284.815,30,80592,8.185,9.726,1,0,70,113.665,119.056,241.014,5,15118,23.11,12.589,17,5,141,113.697,119.519,680.493,20,42685
39,20.103,1.673,119.011,19.787,0,122.601,3.788,7.576,7.774,3.293,74.18,0.645,7.866,1,111,71.274,3.788,2.361,0.424,0.911,147.156,37.116,142,59,255,1.689,118.992,2958.3,145,185564,46.852,24.237,27,8,128,1.639,119.258,941.866,42,59080,8.447,7.738,2,0,52,1.585,119.427,169.816,6,10652,32.218,16.242,24,8,154,1.649,119.027,647.684,28,40627
40,9.39,13.842,120.223,12.446,11.869,122.096,3.788,3.788,4.099,2.917,39.992,0.762,4.383,95,79,41.496,3.125,1.406,0.711,0.915,53.334,18.475,40,16,111,13.713,120.043,500.809,52,31414,19.105,5.819,20,4,53,13.704,120.201,179.398,18,11253,3.244,9.184,0,0,121,13.407,120.262,30.466,2,1911,30.699,22.07,12,6,122,13.624,120.308,288.267,23,18082
41,32.618,45.873,117.418,23.031,42.677,121.212,6.061,7.828,8.01,5.185,107.105,0.773,7.975,351,64,113.318,5.638,1.545,0.647,0.913,115.658,32.387,92,40,244,45.844,117.334,3772.517,111,236637,71.588,34.953,41,10,175,45.974,117.483,2335.056,66,146470,48.851,37.953,24,0,197,46.019,117.601,1593.424,38,99950,32.52,19.257,25,6,153,45.956,117.607,1060.715,27,66535
42,10.331,119.006,119.352,12.846,116.793,121.086,4.419,3.409,4.568,2.88,157.814,0.787,4.76,925,68,158.199,3.044,1.586,0.63,0.93,48.599,12.905,51,20,88,119.103,119.363,502.052,48,31492,15.986,5.419,13,5,41,118.833,119.454,165.145,15,10359,1.284,1.479,0,0,7,118.85,119.38,13.264,1,832,13.846,6.244,15,5,63,118.914,119.154,143.034,13,8972
43,15.432,124.435,118.941,15.506,122.096,121.086,4.798,4.545,5.44,3.612,45.11,0.807,5.758,967,96,37.875,4.015,1.506,0.664,0.938,108.855,40.551,109,40,255,124.266,118.724,1679.863,100,105372,55.324,25.9,34,10,134,124.321,118.957,853.769,53,53554,9.779,8.206,6,0,47,124.238,118.95,150.909,7,9466,19.806,22.359,13,3,237,124.262,119.17,305.644,14,19172
44,14.093,38.882,118.606,17.353,36.111,120.959,6.061,4.798,7.181,2.499,33.766,0.588,7.355,286,99,34.509,2.818,2.874,0.348,0.903,80.04,27.089,91,18,157,38.853,118.544,1127.991,80,70755,36.563,19.095,21,8,113,38.521,118.507,515.284,33,32322,22.206,17.469,10,0,93,38.442,118.475,312.946,18,19630,35.676,27.136,21,10,236,38.93,118.647,502.785,27,31538
45,28.505,32.403,116.955,21.991,28.535,120.581,7.197,6.313,7.755,4.68,30.111,0.741,7.865,228,112,42.397,4.868,1.657,0.603,0.934,183.153,44.063,255,60,255,32.405,117.057,5220.723,183,327478,110.207,50.148,137,10,219,32.449,117.217,3141.429,123,197051,16.263,12.514,2,0,67,32.367,117.189,463.568,14,29078,32.562,15.003,21,6,154,32.356,117.057,928.155,30,58220
46,20.964,78.214,117.223,17.902,75.631,120.076,5.05,5.934,5.839,4.572,61.09,0.822,6.401,612,119,67.989,4.908,1.277,0.783,0.938,138.171,44.592,86,50,255,78.286,117.158,2896.62,131,181695,87.236,44.786,34,16,192,78.228,117.399,1828.811,80,114715,26.988,19.249,9,0,102,78.204,117.46,565.773,22,35489,34.732,16.041,24,9,100,78.215,117.319,728.129,30,45673
47,13.631,68.734,117.897,13.961,66.54,119.949,4.672,3.788,4.647,3.735,171.932,0.879,4.839,527,85,164.876,3.788,1.244,0.804,0.954,57.927,21.609,38,23,147,69.041,117.813,789.586,52,49528,27.361,5.776,27,13,47,68.832,117.871,372.952,27,23394,18.008,7.241,14,1,52,68.833,117.971,245.462,17,15397,34.76,23.79,24,11,223,68.8,117.994,473.802,29,29720
48,24.137,85.299,116.632,19.552,82.449,119.949,5.556,6.313,6.676,4.603,126.906,0.793,6.823,654,86,141.009,4.82,1.45,0.69,0.935,102.131,41.698,104,23,255,85.326,116.682,2465.096,100,154627,71.536,41.117,61,10,185,85.378,116.624,1726.621,61,108305,12.262,9.922,3,0,77,85.321,116.465,295.967,10,18565,31.114,17.829,20,9,215,85.182,116.571,750.974,27,47106
49,30.29,62.664,116.637,21.455,59.596,119.823,6.187,6.566,7.135,5.405,55.259,0.827,7.356,481,123,50.572,5.772,1.32,0.758,0.949,162.139,51.333,255,50,255,62.796,116.454,4911.221,162,308064,87.396,40.17,75,12,201,62.72,116.789,2647.252,89,166053,35.027,24.457,12,0,166,62.796,116.863,1060.97,32,66551,39.512,19.739,30,10,125,62.707,116.777,1196.814,34,75072
50,13.152,99.333,116.236,14.348,97.096,118.56,4.419,4.419,4.859,3.447,43.355,0.803,5.028,772,115,51.116,3.661,1.41,0.709,0.923,108.952,37.682,86,42,233,99.282,116.228,1432.966,102,89885,48.441,27.721,47,7,137,99.151,116.371,637.115,44,39964,22.125,18.518,3,0,87,99.068,116.397,290.993,16,18253,35.238,33.95,24,6,226,99.307,116.387,463.456,24,29071
51,10.952,73.492,116.333,13.055,71.591,118.434,3.914,4.167,5.026,2.774,133.609,0.808,5.286,567,85,130.156,2.857,1.812,0.552,0.949,47.968,16.729,39,16,100,73.231,116.504,525.36,45,32954,24.017,7.092,20,9,57,73.309,116.463,263.046,24,16500,5.849,4.597,4,0,34,73.138,116.566,64.056,5,4018,31.809,29.62,20,10,244,73.12,116.354,348.385,22,21853
52,13.503,14.043,116.413,14.466,11.364,118.308,5.05,3.662,5.396,3.186,21.469,0.811,5.488,90,108,23.025,3.236,1.694,0.59,0.954,53.771,18.494,36,19,123,14.223,116.333,726.072,51,45544,17.953,7.989,13,3,47,14.184,116.402,242.417,16,15206,2.087,2.952,0,0,37,14.343,116.257,28.186,1,1768,15.922,7.028,15,4,62,14.242,116.3,214.997,15,13486
53,29.461,109.136,114.5,20.815,106.187,118.055,5.934,6.692,6.917,5.423,65.418,0.855,7.189,846,138,59.381,5.53,1.275,0.784,0.955,148.794,46.037,255,45,255,109.159,114.596,4383.662,140,274972,91.785,45.881,123,5,192,109.046,114.669,2704.102,95,169619,28.298,22.259,1,0,109,109.019,114.698,833.682,25,52294,42.997,24.349,16,6,216,109.017,114.725,1266.736,38,79458
54,5.213,128.634,115.382,10.42,127.778,117.55,1.515,4.293,4.162,1.595,88.996,0.603,4.31,1021,92,95.042,1.515,2.61,0.383,0.958,174.792,52.297,255,61,255,128.645,115.517,911.209,174,57157,56.009,32.326,20,6,136,128.809,115.45,291.982,49,18315,7.3,7.379,1,0,37,128.865,115.34,38.054,5,2387,22.795,13.43,10,5,74,128.765,115.42,118.833,19,7454
55,14.491,23.798,115.054,14.792,21.717,117.298,4.293,4.545,5.214,3.539,50.166,0.832,5.547,175,129,48.691,3.783,1.474,0.679,0.952,52.894,18.987,33,16,124,23.76,114.903,766.517,50,48081,16.475,7.492,13,2,43,23.659,114.881,238.751,15,14976,4.935,4.33,3,0,50,23.683,114.831,71.517,4,4486,27.526,18.157,21,7,176,23.514,114.837,398.89,23,25021
56,13.025,6.501,115.401,15.341,3.535,116.667,6.061,2.778,6.164,2.69,0.457,0.696,6.166,28,103,169.38,2.778,2.291,0.436,0.932,80.293,38.156,58,18,218,6.783,115.356,1045.793,73,65599,26.278,14.387,13,5,83,6.708,115.486,342.263,23,21469,3.668,6.001,0,0,57,7.058,115.606,47.779,2,2997,23.088,23.792,13,5,240,6.281,115.38,300.718,17,18863
57,29.254,40.345,113.393,21.067,37.247,116.667,6.061,6.439,6.581,5.66,101.803,0.828,6.799,310,149,68.199,5.77,1.163,0.86,0.938,141.646,44.734,255,48,255,40.474,113.396,4143.699,135,259920,87.275,42.783,130,10,181,40.396,113.58,2553.145,90,160150,28.141,22.096,5,0,127,40.365,113.466,823.24,24,51639,31.94,17.985,23,9,180,40.206,113.439,934.373,27,58610
58,9.151,54.05,115.16,12.532,51.389,116.414,4.798,2.652,4.741,2.457,178.779,0.732,4.839,407,109,172.504,2.652,1.929,0.518,0.922,55.495,18.251,40,22,120,54.107,115.097,507.823,53,31854,29.444,12.945,20,8,74,54.155,115.081,269.439,27,16901,2.477,2.324,0,0,12,54.03,115.001,22.67,2,1422,25.155,7.442,23,12,82,54.109,115.188,230.19,24,14439
59,16.931,103.512,113.71,17.914,100.884,116.414,4.798,5.556,6.251,3.449,53.32,0.663,6.903,801,145,50.194,3.87,1.812,0.552,0.898,137.929,48.483,255,49,255,103.433,113.685,2335.231,128,146481,64.77,35.039,68,11,171,103.541,113.923,1096.601,59,68786,12.288,11.146,3,0,61,103.381,113.832,208.046,9,13050,25.993,13.717,16,7,109,103.41,113.596,440.085,22,27605
60,25.444,91.117,112.329,21.677,88.51,116.162,5.177,7.828,7.753,4.179,77.998,0.68,8.152,718,165,73.811,4.506,1.855,0.539,0.894,76.051,34.656,66,16,238,90.944,112.246,1935.018,71,121377,27.794,16.97,13,3,86,90.718,112.342,707.196,23,44360,13.639,12.954,1,0,76,90.523,112.341,347.03,9,21768,26.83,19.831,16,5,184,91.111,112.456,682.661,20,42821
61,16.054,122.552,114.289,15.846,119.697,116.035,5.808,3.409,5.989,3.413,2.165,0.803,5.944,948,124,12.265,3.409,1.755,0.57,0.95,130.05,44.823,89,46,255,122.508,114.32,2087.792,121,130960,90.411,52.829,27,7,206,122.497,114.521,1451.443,82,91044,19.254,17.203,4,0,97,122.396,114.523,309.104,13,19389,24.564,12.864,14,7,91,122.54,114.41,394.347,21,24736
62,17.425,67.004,113.577,15.894,64.394,115.783,5.177,4.419,5.383,4.122,27.597,0.867,5.682,513,137,36.87,4.285,1.306,0.766,0.955,103.052,39.674,100,24,255,67.041,113.485,1795.667,97,112636,81.015,39.163,46,16,169,67.006,113.69,1411.667,75,88549,11.204,8.05,7,0,55,67.078,113.697,195.228,10,12246,32.235,19.364,22,8,235,66.838,113.469,561.692,27,35233
63,23.913,18.006,111.762,18.629,15.025,114.52,5.682,5.556,6.199,4.912,43.487,0.866,6.567,121,151,37.972,5.089,1.262,0.792,0.958,155.499,47.516,255,45,255,17.912,111.78,3718.489,149,233248,70.606,39.682,20,6,205,17.985,112.011,1688.424,67,105909,26.998,21.252,3,0,113,18.04,112.052,645.612,23,40497,33.525,20.794,18,5,208,17.973,111.916,801.686,28,50287
64,20.087,95.405,111.409,18.899,92.803,114.141,5.556,6.187,6.747,3.79,46.716,0.707,6.799,745,168,58.671,4.018,1.78,0.562,0.882,82.667,47.482,78,19,255,95.421,111.443,1660.541,68,104160,35.21,27.672,13,4,154,95.502,111.592,707.26,23,44364,5.257,7.114,0,0,48,95.412,111.606,105.601,3,6624,30.33,20.15,16,7,191,95.38,111.643,609.248,24,38216
