 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
11,10.665,128.021,126.95,13.05,126.263,129.167,3.03,4.419,4.443,3.057,87.191,0.787,4.672,1012,0,108.925,3.03,1.453,0.688,0.959,108.277,50.134,89,23,254,127.959,127.286,1154.806,98,72437,94.025,60.334,20,10,252,128.203,127.37,1002.813,88,62903,14.883,14.056,0,0,75,128.255,127.323,158.737,10,9957,28.372,13.581,20,6,89,128.091,127.034,302.599,25,18981
12,27.006,24.904,125.284,22.57,21.717,128.914,5.934,7.197,8.148,4.22,62.426,0.666,8.384,174,55,52.958,4.606,1.931,0.518,0.895,95.094,26.695,81,30,220,24.975,125.434,2568.115,93,161089,48.204,23.672,20,9,115,25.083,125.981,1301.793,45,81657,26.454,17.478,11,1,110,25.031,126.041,714.418,23,44813,29.077,13.491,19,7,148,25.071,125.657,785.265,25,49257
13,14.013,56.322,126.63,15.093,54.167,128.914,4.419,4.672,4.715,3.784,65.212,0.773,4.857,430,28,27.897,3.929,1.246,0.803,0.902,113.141,30.908,107,44,227,56.368,126.612,1585.469,111,99451,110.204,53.327,68,22,255,56.397,126.777,1544.306,102,96869,11.25,9.362,4,0,72,56.387,126.793,157.653,8,9889,39.297,17.875,21,12,118,56.446,126.739,550.676,36,34542
14,9.581,97.371,127.133,12.711,95.076,128.788,4.167,3.157,4.185,2.915,175.766,0.745,4.526,753,8,149.859,3.157,1.436,0.696,0.902,49.622,14.839,38,16,103,97.355,127.156,475.445,49,29823,19.619,9.586,13,4,53,97.307,127.381,187.975,17,11791,2.057,2.387,0,0,15,97.565,127.422,19.705,1,1236,16.223,5.17,15,5,43,97.318,127.136,155.437,15,9750
15,28.457,43.152,125.3,21.725,39.773,128.661,6.439,6.566,6.79,5.336,42.656,0.758,7.117,315,39,25.201,5.798,1.272,0.786,0.916,112.517,36.583,100,34,255,43.259,125.43,3201.881,106,200843,79.506,38.376,96,12,199,43.317,125.547,2262.487,78,141918,54.122,42.5,10,1,235,43.535,125.753,1540.145,46,96608,41.694,18.121,39,10,185,43.218,125.46,1186.483,38,74424
16,30.258,31.363,124.655,22.361,28.283,127.778,6.187,6.313,7.21,5.343,53.696,0.76,7.809,224,55,39.094,5.588,1.349,0.741,0.947,122.683,41.554,108,22,255,31.467,124.737,3712.176,116,232852,129.112,63.298,255,13,255,31.433,124.717,3906.718,132,245055,34.502,23.75,6,0,138,31.336,124.757,1043.96,31,65484,62.646,30.258,36,11,251,31.337,124.707,1895.561,57,118902
17,24.344,66.982,123.836,19.687,64.268,127.525,5.05,7.071,6.975,4.444,71.442,0.789,7.142,531,69,81.87,4.708,1.569,0.637,0.938,152.669,45.745,120,48,255,67.017,123.75,3716.528,146,233125,121.953,63.064,255,15,255,66.918,123.989,2968.79,120,186222,41.34,29.255,6,0,146,66.884,123.968,1006.368,37,63126,98.555,40.513,59,22,221,66.966,123.934,2399.191,97,150493
18,32.267,91.971,122.831,23.253,89.141,127.02,6.187,7.702,6.986,5.88,101.334,0.75,7.931,714,78,76.185,6.143,1.188,0.842,0.914,122.069,49.927,84,14,255,91.948,122.732,3938.794,111,247067,108.618,60.317,27,7,255,91.955,122.986,3504.767,107,219842,13.865,13.012,2,0,79,91.899,123.042,447.37,10,28062,30.934,16.956,18,4,102,91.885,122.905,998.158,27,62611
19,18.158,104.753,124.554,18.302,102.146,127.02,5.429,5.556,5.791,3.992,133.233,0.681,6.411,813,18,122.125,4.522,1.451,0.689,0.855,55.689,21.623,46,15,150,104.676,124.624,1011.214,52,63430,28.786,14.995,20,6,76,104.645,124.786,522.697,24,32787,3.181,3.554,0,0,34,104.574,124.848,57.759,2,3623,17.18,14.203,12,4,139,104.684,124.615,311.957,13,19568
20,7.588,77.363,124.858,11.405,75.631,126.768,3.03,3.914,3.738,2.584,111.835,0.733,4.013,614,19,102.724,2.94,1.447,0.691,0.908,84.195,27.393,76,32,207,77.284,124.827,638.916,80,40077,52.065,22.764,40,14,121,77.328,125.003,395.096,47,24783,25.258,14.922,20,0,82,77.3,125.018,191.673,23,12023,30.086,17.615,24,9,146,77.484,124.772,228.308,25,14321
21,21.41,83.959,124.94,22.133,80.303,126.641,7.576,3.662,8.429,3.234,2.61,0.549,8.026,636,45,19.29,3.662,2.606,0.384,0.824,219.2,43.002,255,66,255,83.953,124.928,4693.148,236,294385,61.415,23.872,41,20,143,84.121,124.949,1314.914,58,82480,6.458,6.675,1,0,60,83.863,124.785,138.267,5,8673,25.55,11.44,17,4,83,83.926,124.959,547.041,23,34314
22,13.184,49.073,123.857,14.152,47.222,126.263,3.788,4.545,4.621,3.633,125.715,0.827,5.2,379,23,119.055,3.788,1.272,0.786,0.933,72.565,19.053,78,30,141,49.146,123.879,956.708,72,60011,58.601,18.865,54,18,117,49.123,123.915,772.607,59,48463,3.07,3.94,1,0,59,49.286,123.875,40.477,2,2539,29.127,9.669,25,12,83,49.15,123.86,384.016,27,24088
23,27.947,60.244,121.701,20.771,57.576,125,5.556,6.692,6.672,5.333,69.638,0.814,6.847,469,86,67.218,5.494,1.251,0.799,0.939,146.928,42.322,113,51,255,60.237,121.609,4106.155,139,257565,136.655,55.056,158,19,255,60.444,121.79,3819.068,141,239557,16.325,12.457,6,0,88,60.526,121.82,456.218,14,28617,29.577,11.445,25,8,97,60.446,121.822,826.588,27,51849
24,14.428,122.187,122.703,16.356,119.444,124.621,5.556,3.914,5.634,3.261,170.985,0.678,5.727,946,45,165.964,3.726,1.728,0.579,0.883,86.841,42.486,61,22,255,121.802,122.764,1252.914,77,78591,57.856,38.282,17,5,178,121.984,122.843,834.734,48,52360,10.085,9.974,3,0,61,122.014,122.853,145.505,7,9127,18.651,8.232,15,3,90,122.043,122.74,269.089,17,16879
25,2.901,128.745,123.358,7.834,127.778,124.621,1.515,3.03,2.919,1.266,101.948,0.594,3.095,1019,36,101.768,1.515,2.306,0.434,0.888,63.159,24.73,43,23,142,128.8,123.457,183.256,58,11495,36.615,14.128,23,16,69,128.782,123.573,106.239,32,6664,2.967,2.264,3,0,12,128.697,123.593,8.609,3,540,18.412,5.82,17,7,39,128.687,123.464,53.422,18,3351
26,26.895,72.328,121.748,20.427,69.444,124.369,6.187,5.682,6.842,5.005,37.309,0.81,7.222,553,78,36.469,5.439,1.367,0.731,0.946,162.329,41.523,150,36,255,72.352,121.753,4365.758,159,273849,142.571,59.088,137,14,255,72.399,121.883,3834.389,147,240518,14.909,11.355,5,0,75,72.456,121.942,400.978,13,25152,38.97,17.639,23,9,156,72.206,121.851,1048.089,37,65743
27,28.297,53.15,120.472,20.753,50.631,124.116,5.05,7.197,7.342,4.907,89.015,0.826,7.32,410,41,104.995,5.016,1.496,0.668,0.955,151.949,48.424,255,40,255,53.332,120.29,4299.774,147,269710,115.477,57.189,165,12,255,53.151,120.671,3267.707,120,204972,29.409,20.68,6,0,124,53.18,120.679,832.199,26,52201,41.682,18.047,42,9,134,53.01,120.619,1179.484,39,73985
28,13.662,97.303,121.288,14.152,95.707,123.864,3.283,5.05,5.194,3.349,80.691,0.857,5.273,764,82,73.301,3.283,1.551,0.645,0.966,30.915,10.739,26,10,80,97.309,121.307,422.373,30,26494,37.576,13.597,34,6,95,97.222,121.104,513.387,37,32203,14.412,13.799,6,0,95,97.048,120.739,196.902,10,12351,20.564,15.145,16,7,135,97.13,121.224,280.95,17,17623
29,79.073,7.648,118.381,36.74,2.399,123.106,11.49,9.722,11.022,9.134,5.031,0.736,11.589,20,105,11.31,9.708,1.207,0.829,0.932,91.168,33.22,78,20,255,7.646,118.462,7208.924,86,452191,49.938,22.856,54,6,143,7.634,118.627,3948.79,51,247694,43.004,24.579,40,0,144,7.525,118.747,3400.442,43,213298,22.714,10.726,17,4,189,7.487,118.379,1796.081,21,112662
30,22.989,33.514,118.622,19.805,30.682,122.096,5.177,6.692,7.404,3.953,62.804,0.737,7.518,254,109,60.852,4.29,1.873,0.534,0.934,82.294,28.432,74,24,209,33.542,118.445,1891.83,78,118668,46.015,24.941,27,10,137,33.51,118.532,1057.829,38,66354,24.232,20.15,8,0,122,33.528,118.541,557.053,17,34942,31.248,13.804,22,14,179,33.554,118.681,718.356,28,45060
31,25.412,109.826,118.121,21.756,106.818,121.465,6.187,7.071,7.777,4.161,52.815,0.675,8.231,850,117,48.731,4.553,1.869,0.535,0.905,104.91,40.77,82,18,251,109.891,118.027,2665.968,101,167227,51.72,28.886,54,8,162,109.89,118.177,1314.292,46,82441,4.169,3.795,2,0,25,109.873,118.035,105.952,3,6646,25.398,10.743,21,7,76,109.86,118.194,645.404,24,40484
32,22.558,44.553,118.595,18.524,42.045,121.338,5.177,5.934,6.057,4.742,104.577,0.826,6.401,340,62,112.011,5.177,1.277,0.783,0.944,140.623,43.323,149,42,255,44.595,118.387,3172.213,140,198982,125.878,59.673,85,22,255,44.788,118.474,2839.579,123,178117,9.822,7.581,6,0,55,44.767,118.443,221.565,8,13898,31.98,11.594,27,11,83,44.748,118.55,721.417,30,45252
33,32.155,77.764,117.825,21.891,74.242,121.212,6.692,7.197,7.153,5.724,121.46,0.843,7.51,607,63,106.607,5.62,1.25,0.8,0.947,203.264,56.138,255,36,255,77.876,117.86,6536.035,228,409983,60.322,28.786,41,17,151,77.447,117.619,1939.689,50,121670,5.527,6.46,0,0,47,77.173,117.482,177.724,3,11148,18.426,12.531,9,3,107,77.443,117.475,592.492,14,37165
34,3.954,128.189,119.958,7.612,127.02,121.086,2.273,2.273,2.719,1.851,140.063,0.858,2.948,1008,64,133.264,1.976,1.469,0.681,0.931,77.444,28.931,73,23,156,128.282,119.863,306.186,76,19206,65.944,38.39,22,13,168,128.369,119.962,260.719,53,16354,5.5,3.869,4,0,18,128.411,119.89,21.745,5,1364,23.298,10.24,18,7,52,128.316,119.799,92.114,20,5778
35,20.374,48.884,116.656,19.386,46.212,120.581,5.05,6.566,6.216,4.173,81.565,0.681,6.833,370,120,73.909,4.724,1.49,0.671,0.884,129.538,45.52,85,42,255,48.754,116.567,2639.233,123,165550,100.102,62.109,47,12,255,48.998,116.289,2039.487,77,127930,29.239,24.723,9,0,109,49.118,116.174,595.713,18,37367,39.001,17.426,27,13,157,49.093,116.644,794.608,34,49843
36,10.378,62.301,117.359,15.734,59.722,120.202,4.924,5.05,6.552,2.017,45.194,0.527,6.451,475,110,49.764,2.5,3.249,0.308,0.791,131.998,37.39,113,43,255,62.254,117.37,1369.93,127,85931,113.783,49.817,171,12,214,62.354,117.471,1180.887,119,74073,26.536,16.361,17,0,92,62.34,117.452,275.402,25,17275,43.361,15.464,35,15,148,62.354,117.395,450.017,41,28228
37,25.013,38.336,116.73,21.529,35.606,120.076,5.556,6.692,6.561,4.854,74.659,0.678,6.768,299,72,98.584,4.977,1.351,0.74,0.905,138.974,45.262,122,46,255,38.445,116.711,3476.199,131,218050,134.528,63.267,75,20,255,38.369,116.946,3365.002,130,211075,21.514,15.479,7,0,80,38.397,117.034,538.145,17,33756,39.507,15.156,31,13,117,38.393,116.779,988.194,36,61986
38,37.751,86.067,115.772,24.128,82.323,119.823,6.692,7.449,7.321,6.565,90.006,0.815,8.025,677,75,114.146,6.692,1.115,0.897,0.957,131.054,42.664,129,17,255,86.024,115.77,4947.442,130,310336,84.529,52.223,13,4,206,85.796,115.963,3191.073,82,200165,9.943,10.151,0,0,71,85.755,115.998,375.343,7,23544,31.033,15.269,17,4,91,85.801,116.04,1171.513,29,73485
39,31.725,123.953,115.782,22.73,121.086,119.697,5.429,7.702,7.745,5.216,79.967,0.772,7.875,981,136,77.969,5.427,1.485,0.673,0.948,137.281,44.586,119,26,255,123.774,115.699,4355.252,132,273190,136.976,68.291,255,11,255,123.959,115.66,4345.576,139,272583,11.597,10.311,1,0,105,124.018,115.685,367.93,9,23079,26.462,11.038,23,6,123,123.831,115.75,839.517,25,52660
40,18.445,23.816,116.287,17.274,21.97,119.318,3.914,6.313,6.365,3.69,77.818,0.777,6.47,180,128,72.979,3.872,1.725,0.58,0.949,92.888,35.512,97,21,246,23.868,116.04,1713.325,89,107471,57.379,35.442,20,9,174,24.154,115.998,1058.371,48,66388,6.555,6.361,0,0,34,24.217,115.726,120.906,4,7584,33.258,13.115,19,10,88,24.037,116.256,613.456,32,38480
41,22.606,65.808,116.063,20.519,62.247,118.813,6.944,5.682,7.879,3.653,33.825,0.675,8.034,493,122,30.192,4.038,2.157,0.464,0.908,142.635,44.682,102,43,255,65.755,116.166,3224.408,134,202256,134.705,69.78,69,11,255,65.963,116.303,3045.138,138,191011,18.967,15.558,3,0,91,65.905,116.197,428.766,15,26895,40.915,19.131,27,10,126,65.93,116.136,924.935,36,58018
42,16.739,102.524,116.348,15.18,100,118.434,4.924,4.167,4.969,4.289,170.086,0.913,5.09,792,96,156.615,4.167,1.158,0.863,0.964,61.794,21.864,43,16,140,102.508,116.314,1034.394,60,64884,26.806,14.31,13,4,76,102.365,116.377,448.709,23,28146,3.87,3.638,0,0,26,102.27,116.217,64.773,3,4063,20.871,9.41,20,6,88,102.513,116.197,349.374,19,21915
43,6.409,128.483,116.034,10.716,127.399,118.055,1.894,4.167,4.337,1.881,94.204,0.701,4.319,1015,88,105.255,1.894,2.305,0.434,0.954,96.206,32.235,86,32,203,128.454,116.2,616.565,91,38675,75.689,40.539,31,13,181,128.582,116.281,485.074,73,30427,22.704,17.182,5,0,73,128.601,116.323,145.505,19,9127,28.137,13.63,18,8,78,128.5,115.975,180.322,24,11311
44,18.206,117.79,114.986,16.738,115.404,117.55,4.672,5.177,5.537,4.187,47.63,0.817,5.96,921,130,53.616,4.594,1.322,0.756,0.94,96.986,42.356,68,20,255,117.773,114.901,1765.727,92,110758,54.191,38.674,20,8,175,117.682,114.944,986.6,40,61886,14.608,15.658,3,0,103,117.68,114.929,265.948,9,16682,25.107,15.192,15,5,96,117.831,114.816,457.095,20,28672
45,35.631,111.204,112.295,24.189,107.449,116.162,7.197,7.323,8.441,5.374,41.776,0.765,8.662,858,159,53.297,5.614,1.571,0.637,0.931,128.067,46.16,255,35,255,111.122,112.428,4563.123,120,286229,142.203,72.097,255,11,255,111.323,112.555,5066.817,145,317824,14.747,13.306,1,0,98,111.573,112.557,525.439,12,32959,48.155,22.28,20,10,157,111.29,112.305,1715.812,46,107627
46,30.912,26.979,111.34,22.103,24.242,115.404,5.177,7.449,8.024,4.905,72.217,0.795,8.316,194,168,59.931,5.177,1.636,0.611,0.962,97.316,33.929,90,26,233,26.934,111.194,3008.215,93,188695,68.085,39.654,20,6,179,26.897,111.398,2104.627,65,132016,38.204,30.269,3,0,142,26.973,111.322,1180.967,32,74078,31.07,12.734,29,7,117,27.018,111.423,960.423,29,60244
47,28.999,97.704,111.781,22.988,93.687,114.52,7.576,6.061,7.279,5.073,148.988,0.69,7.702,742,128,169.611,5.666,1.435,0.697,0.876,118.662,42.747,100,21,255,97.463,111.92,3441.062,115,215846,136.3,80.73,255,8,255,97.676,112.049,3952.536,141,247929,13.023,12.239,0,0,68,97.631,112.022,377.655,9,23689,25.873,15.367,14,5,112,97.729,111.914,750.288,21,47063
48,24.886,66.482,110.638,21.307,62.626,113.763,7.197,5.934,7.739,4.094,35.473,0.689,7.963,496,159,27.378,4.41,1.89,0.529,0.885,101.336,41.58,96,25,255,66.287,110.339,2521.819,94,158185,65.874,40.344,54,7,209,66.069,110.588,1639.338,57,102830,6.035,6.408,1,0,61,66.06,110.698,150.192,4,9421,20.012,10.914,17,4,138,66.454,110.914,498.003,18,31238
49,41.769,45.873,110.493,25.975,41.919,113.51,8.838,6.818,9,5.909,20.599,0.778,9.303,332,160,18.189,6.28,1.523,0.657,0.95,172.609,47.031,255,49,255,45.746,110.46,7209.642,169,452236,144.924,58.933,199,16,255,45.971,110.698,6053.289,150,379702,14.322,10.315,8,0,59,46.104,110.611,598.2,12,37523,88.137,36.983,83,18,185,46.006,110.623,3681.375,85,230920
50,40.86,55.147,108.1,26.406,51.641,113.131,6.566,9.217,8.706,5.975,72.598,0.736,9.402,426,199,75.217,6.388,1.457,0.686,0.935,146.565,44.941,125,22,255,55.23,107.913,5988.628,145,375646,119.154,66.455,20,6,255,55.041,107.959,4868.624,123,305392,9.092,9.216,0,0,64,54.951,107.985,371.501,6,23303,50.994,24.732,26,8,174,54.956,107.883,2083.599,47,130697
51,17.074,74.275,111.282,16.83,71.212,113.131,6.187,3.662,6.157,3.531,2.609,0.757,6.219,564,145,5.826,3.6,1.744,0.574,0.927,66.282,22.379,48,19,153,74.26,111.319,1131.706,64,70988,35.544,18.311,20,3,89,74.107,111.608,606.888,34,38068,11.9,9.414,10,0,86,74.246,111.511,203.183,10,12745,29.969,18.382,23,7,173,74.403,111.418,511.697,24,32097
52,2.025,128.951,111.235,7.193,128.409,112.752,0.884,3.157,3.115,0.828,91.286,0.492,3.179,1021,130,96.843,0.884,3.763,0.266,0.904,81.591,39.102,49,20,206,129.016,111.159,165.193,73,10362,35.961,18.771,19,10,86,129.011,111.268,72.808,31,4567,3.323,3.212,2,0,16,129.058,111.331,6.728,2,422,18.984,7.144,13,8,43,128.945,111.255,38.437,17,2411
53,28.776,33.401,109.119,21.498,30.303,112.626,6.061,6.692,7.023,5.217,63.292,0.782,7.178,242,178,50.711,5.324,1.346,0.743,0.925,129.196,37.856,112,32,253,33.281,109.179,3717.708,125,233199,120.705,62.521,27,13,254,33.536,109.157,3473.361,124,217872,14.42,12.048,2,0,75,33.579,109.039,414.944,12,26028,31.08,15.143,26,5,118,33.715,109.352,894.342,28,56099
54,17.234,125.565,109.204,16.351,123.611,112.121,3.914,5.556,5.762,3.808,76.857,0.81,6.042,985,178,63.97,3.894,1.513,0.661,0.953,61.252,21.659,52,13,150,125.528,109.087,1055.582,58,66213,28.702,15.616,13,5,94,125.424,109.273,494.639,25,31027,7.856,6.902,1,0,43,125.374,109.339,135.381,6,8492,19.01,7.935,15,5,76,125.406,109.248,327.612,18,20550
55,18.828,119.749,109.069,17.889,116.54,111.616,5.808,5.177,5.851,4.097,149.2,0.739,6.168,923,155,157.109,4.355,1.428,0.7,0.919,105.579,39.443,116,19,255,119.592,109.252,1987.818,103,124689,70.464,47.139,27,9,204,119.583,109.354,1326.679,55,83218,7.429,8.324,0,0,67,119.609,109.446,139.877,4,8774,18.649,8.163,16,5,74,119.743,109.262,351.111,17,22024
56,43.283,11.782,108.166,27.842,6.818,111.237,9.848,6.061,9.905,5.564,165.455,0.702,10.462,56,153,156.529,5.968,1.78,0.562,0.93,129.807,39.735,131,35,255,11.736,108.127,5618.449,126,352426,12.93,6.43,9,3,38,12.518,107.688,559.667,11,35106,4.708,5.688,0,0,51,13.389,107.461,203.773,3,12782,28.952,20.982,19,4,255,11.748,108.154,1253.137,23,78605
57,17.919,39.063,108.265,16.338,36.869,110.985,4.293,5.303,5.448,4.188,80.173,0.844,5.593,297,184,61.699,4.205,1.301,0.769,0.953,115.008,46.082,108,25,254,39.085,107.94,2060.834,108,129269,79.354,44.65,41,19,224,39.024,108.176,1421.95,67,89194,6.279,5.377,2,0,43,39.011,108.342,112.52,5,7058,32.501,21.32,22,6,229,38.943,108.357,582.385,28,36531
58,22.925,19.603,107.518,19.565,17.298,110.858,4.798,6.818,7.192,4.058,110.929,0.753,7.398,140,145,117.44,4.259,1.772,0.564,0.925,93.2,29.066,73,31,191,19.5,107.6,2136.607,91,134022,46.341,15.932,34,14,100,19.595,107.54,1062.373,44,66639,8.947,6.229,6,0,70,19.197,107.96,205.112,8,12866,27.876,14.472,23,8,158,19.429,107.816,639.044,25,40085
59,12.052,89.435,107.769,13.412,87.121,109.596,4.672,3.662,4.443,3.454,175.542,0.842,4.733,690,172,9.211,3.662,1.286,0.777,0.926,47.392,15.866,46,15,113,89.443,107.743,571.178,46,35828,18.954,7.938,13,4,49,89.218,107.877,228.436,18,14329,1.696,8.192,0,0,122,88.752,107.224,20.438,0,1282,11.212,11.049,7,1,119,89.181,107.562,135.126,9,8476
60,11.558,48.187,106.623,14.601,45.455,108.965,4.924,4.04,5.52,2.666,36.455,0.681,5.859,360,189,37.117,3.002,2.07,0.483,0.901,107.763,31.2,110,36,240,48.244,106.679,1245.533,105,78128,55.239,28.029,20,10,129,48.066,106.699,638.454,51,40048,21.323,15.37,4,0,71,47.949,106.686,246.451,18,15459,44.258,28.931,22,10,225,47.922,106.327,511.538,35,32087
61,23.547,113.861,104.306,20.654,111.111,108.207,5.556,7.323,7.295,4.11,67.174,0.694,7.393,897,224,82.147,4.283,1.775,0.563,0.9,133.242,47.869,95,36,255,113.959,104.276,3137.395,126,196798,108.951,65.609,47,8,253,113.635,104.16,2565.421,96,160920,24.551,22.005,7,0,132,113.585,104.077,578.096,17,36262,55.802,30.58,28,8,187,113.676,104.329,1313.957,51,82420
62,30.242,108.168,105.101,22.804,104.924,107.954,6.692,6.061,7.184,5.36,41.073,0.731,8.03,833,211,36.69,6.008,1.34,0.746,0.92,144.314,49.789,255,38,255,108.037,105.209,4364.403,135,273764,143.349,68.539,199,15,255,108.314,105.21,4335.213,158,271933,24.901,17.805,5,0,97,108.311,105.204,753.062,23,47237,38.313,18.585,21,8,117,108.251,105.069,1158.664,35,72679
