 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
11,3.523,95.011,128.621,8.308,93.182,129.167,3.409,1.263,3.456,1.298,176.333,0.641,3.492,93.182,0,167.471,1.263,2.662,0.376,0.961,103.561,56.568,56,45,241,95.033,128.761,364.869,76,22887,20.615,9.595,13,6,54,94.987,128.734,72.633,19,4556,3.529,3.262,1,0,22,95.11,128.663,12.435,3,780,43.068,23.963,22,14,130,94.806,128.656,151.738,38,9518
12,16.277,100.916,127.548,16.111,97.98,129.167,5.429,3.662,5.726,3.619,163.946,0.788,6.093,97.98,0,145.981,3.662,1.582,0.632,0.96,187.076,36.666,255,100,255,100.942,127.59,3045.042,185,191005,51.697,24.023,68,8,115,100.945,127.768,841.478,54,52783,19.28,10.903,18,0,63,100.537,127.622,313.822,19,19685,44.448,19.766,31,14,158,100.782,127.622,723.473,41,45381
13,19.944,108.204,127.447,18.001,105.177,129.167,6.439,3.914,6.469,3.926,10.018,0.773,6.636,105.177,2.399,21.194,3.914,1.648,0.607,0.959,225.659,42.549,255,63,255,108.326,127.424,4500.47,251,282299,51.393,16.757,54,11,100,108.098,127.55,1024.973,51,64293,10.588,6.326,8,0,49,107.873,127.33,211.155,10,13245,28.375,16.838,23,10,255,108.112,127.466,565.901,25,35497
14,16.293,118.038,127.728,16.881,115.025,129.167,5.934,3.03,6.389,3.247,175.218,0.718,6.439,115.025,0,151.928,3.03,1.968,0.508,0.963,178.459,38.257,255,92,255,118.016,127.719,2907.62,174,182385,29.022,15.913,20,5,81,118.209,127.985,472.846,23,29660,46.01,35.09,25,2,177,118.125,128.131,749.635,35,47022,36.516,14.154,25,12,100,118.072,127.754,594.947,33,37319
15,10.841,57.522,127.932,14.121,55.05,129.04,5.556,2.652,5.27,2.619,8.614,0.683,5.647,55.05,1.136,10.305,2.652,2.012,0.497,0.95,228.863,37.182,255,101,255,57.521,127.976,2481.038,251,155627,52.543,18.838,54,11,122,57.521,128.058,569.599,54,35729,12.31,7.993,4,0,45,57.298,128.169,133.452,10,8371,66.854,23.962,60,25,147,57.493,128.039,724.749,64,45461
16,6.473,83.439,128.261,11.578,80.808,129.04,4.672,1.894,4.685,1.759,170.996,0.607,4.874,80.808,0.126,163.443,1.894,2.664,0.375,0.937,207.894,39.246,255,99,255,83.303,128.28,1345.602,209,84405,41,24.099,14,10,111,83.574,128.444,265.374,34,16646,16.131,15.095,7,0,92,83.634,128.491,104.406,12,6549,26.429,11.397,20,10,73,83.663,128.307,171.06,24,10730
17,21.442,124.926,125.667,18.659,122.222,128.535,5.429,5.808,6.732,4.056,129.879,0.774,7.178,122.348,0.758,129.289,4.334,1.66,0.602,0.942,151.972,35.975,131,74,255,124.738,125.761,3258.62,147,204402,26.758,10.333,20,6,54,124.949,125.876,573.76,27,35990,25.025,13.596,11,1,81,125.046,125.859,536.583,24,33658,31.094,13.358,24,13,114,124.917,125.71,666.719,27,41821
18,37.305,69.342,123.829,25.883,65.53,127.904,7.449,7.955,9.672,4.911,130.869,0.7,9.571,66.793,1.389,126.416,5.273,1.97,0.508,0.906,236.05,33.255,255,103,255,69.355,123.822,8805.792,255,552357,26.209,13.395,20,5,111,69.129,123.814,977.704,22,61328,4.28,4.267,2,0,43,69.444,123.578,159.677,3,10016,26.641,13.321,18,8,120,69.31,123.908,993.853,23,62341
19,36.699,82.325,124.097,24.054,78.788,127.651,7.197,6.944,7.241,6.453,139.425,0.797,7.959,79.798,1.641,138.215,6.707,1.122,0.891,0.93,215.699,37.529,255,98,255,82.413,124.192,7915.945,223,496540,31.163,13.49,13,6,73,82.435,124.212,1143.646,31,71737,15.142,10.705,5,0,63,82.421,124.104,555.714,13,34858,48.039,22.293,26,10,152,82.307,124.084,1762.969,44,110585
20,33.861,33.789,123.056,23.266,31.313,127.399,5.051,8.838,8.82,4.888,89.343,0.786,8.99,33.081,1.768,100.521,5.051,1.804,0.554,0.953,137.556,49.559,255,48,255,33.661,122.539,4657.836,139,292170,25.423,17.242,13,3,106,33.677,122.543,860.847,20,53998,10.494,11.032,2,0,74,33.684,122.367,355.352,7,22290,37.879,20.883,21,8,154,33.691,122.58,1282.646,32,80456
21,32.618,94.325,122.72,22.835,91.667,127.02,5.177,8.46,8.747,4.748,105.37,0.786,9.074,93.182,2.146,111.209,5.106,1.842,0.543,0.957,94.373,21.348,80,47,183,94.392,122.496,3078.25,91,193088,16.374,6.929,13,4,47,94.486,122.502,534.096,15,33502,4.413,3.568,3,0,28,94.315,122.563,143.926,4,9028,31.387,17.399,26,10,158,94.269,122.657,1023.761,27,64217
22,23.897,61.447,124.031,19.164,58.46,126.641,5.934,5.429,6.069,5.014,145.528,0.818,6.355,59.091,2.904,130.972,5.366,1.21,0.826,0.939,226.997,42.425,255,101,255,61.364,123.958,5424.624,255,340268,39.446,10.927,34,14,87,61.54,124.064,942.663,39,59130,3.746,2.942,3,0,23,61.625,123.943,89.531,3,5616,56.06,17.929,45,24,151,61.624,124.005,1339.688,53,84034
23,18.174,111.658,123.281,17.539,109.596,126.389,3.535,6.566,6.72,3.444,95.718,0.742,6.711,111.364,2.778,101.944,3.535,1.951,0.512,0.96,119.721,26.128,103,56,218,111.57,123.133,2175.825,119,136482,18.974,6.255,20,4,41,111.592,123.369,344.83,19,21630,15.077,9.736,4,0,46,111.296,123.087,274.015,13,17188,26.499,12.734,20,10,139,111.512,123.534,481.598,24,30209
24,23.355,76.261,123.186,19.282,73.737,126.263,5.177,6.061,6.445,4.614,113.271,0.789,6.616,73.99,3.662,131.906,4.832,1.397,0.716,0.924,219.001,39.409,255,97,255,76.299,123.196,5114.835,233,320836,67.888,31.775,27,11,158,76.171,123.371,1585.548,66,99456,19.731,14.195,2,0,99,76.069,123.3,460.826,18,28906,41.593,18.158,25,14,146,76.125,123.245,971.423,38,60934
25,27.181,99.807,122.494,20.988,97.222,125.631,5.556,6.566,6.721,5.15,102.221,0.775,7.346,97.475,3.662,118.768,5.556,1.305,0.766,0.933,132.838,28.76,149,56,216,99.779,122.52,3610.735,132,226489,33.075,15.726,20,6,81,99.747,122.37,899.029,31,56393,16.373,9.57,11,0,49,99.85,122.859,445.043,16,27916,37.808,19.779,28,10,192,99.897,122.704,1027.667,33,64462
26,44.75,119.122,121.638,26.493,115.404,125.631,7.323,8.333,9.354,6.091,120.711,0.801,9.723,115.909,3.788,127.614,6.156,1.536,0.651,0.958,205.141,37.627,255,91,255,119.178,121.72,9180.003,205,575830,28.684,12.974,34,3,64,119.213,121.741,1283.619,29,80517,16.281,12.012,4,0,75,119.144,121.84,728.575,14,45701,42.954,20.273,25,8,146,119.125,121.634,1922.184,41,120572
27,22.909,107.347,122.46,20.876,104.167,125.252,6.692,5.934,7.746,3.766,141.818,0.661,8.129,104.924,3.914,136.888,4.262,2.057,0.486,0.902,138.668,26.497,107,77,211,107.411,122.404,3176.741,136,199266,23.441,8.819,21,5,54,107.142,122.647,536.997,22,33684,19.136,11.303,8,0,72,107.724,122.557,438.379,18,27498,32.955,19.248,20,10,160,107.421,122.518,754.975,29,47357
28,38.341,28.348,120.015,25.957,25.505,124.874,6.061,8.965,9.47,5.155,108.007,0.715,9.715,26.263,4.419,117.897,5.656,1.837,0.544,0.936,171.376,41.87,255,75,255,28.44,120.061,6570.726,168,412159,27.983,12.567,20,4,73,28.381,120.208,1072.895,27,67299,4.868,4.84,1,0,66,28.396,120.102,186.651,4,11708,33.323,14.935,24,5,126,28.408,120.002,1277.657,30,80143
29,21.251,55.326,121.269,18.641,53.157,124.495,4.167,6.692,6.636,4.078,91.103,0.768,6.799,54.419,4.798,105.068,4.163,1.627,0.614,0.94,145.689,33.521,128,83,255,55.234,121.27,3096.025,139,194203,30.542,12.061,27,6,69,55.379,121.341,649.039,29,40712,15.014,11.641,7,0,64,55.43,121.211,319.067,12,20014,54.707,27.543,32,16,245,55.438,121.246,1162.586,47,72925
30,21.49,89.109,120.713,18.795,86.364,123.737,5.177,6.439,7.529,3.634,126.457,0.765,7.753,86.616,5.682,127.057,3.793,2.072,0.483,0.96,132.167,32.746,136,64,255,89.132,120.81,2840.28,130,178161,27.677,11.543,20,5,60,89.132,120.809,594.788,26,37309,9.534,6.454,7,0,51,89.083,120.953,204.889,8,12852,64.742,31.676,43,14,255,89.093,120.654,1391.309,59,87272
31,25.763,20.344,120.486,25.008,16.54,123.232,7.955,7.323,9.203,3.564,142.384,0.518,10.643,16.54,6.187,138.366,4.348,2.582,0.387,0.838,137.731,51.153,75,46,255,20.491,120.359,3548.322,134,222574,25.028,16.06,9,1,88,20.515,120.458,644.799,21,40446,6.362,5.64,3,0,61,20.593,120.369,163.902,5,10281,21.802,15.511,17,7,187,20.323,120.589,561.676,18,35232
32,26.384,3.186,119.796,19.486,0.379,122.475,5.556,5.556,5.991,5.607,43.434,0.873,6.645,0.379,10.985,38.83,5.542,1.068,0.936,0.97,82.211,18.849,66,45,158,3.226,119.858,2169.081,79,136059,14.677,5.704,13,2,36,3.091,119.998,387.252,14,24291,4.247,3.195,3,0,23,2.938,120.2,112.058,4,7029,20.455,18.249,12,3,220,3.119,119.692,539.692,16,33853
33,26.321,43.279,118.848,21.067,40.657,121.97,5.556,7.197,7.166,4.676,73.123,0.745,7.427,42.803,14.268,72.181,5.217,1.533,0.653,0.893,189.312,47.606,255,61,255,43.299,118.808,4982.802,190,312554,42.102,22.236,16,5,95,43.507,118.864,1108.159,41,69511,14.93,12.194,3,0,91,43.499,118.742,392.975,13,24650,30.383,12.78,18,10,99,43.369,118.814,799.709,27,50163
34,34.579,37.583,116.996,24.11,35.101,121.591,4.924,9.091,9.165,4.804,85.439,0.748,9.137,36.237,16.54,78.845,4.904,1.908,0.524,0.947,206.898,37.759,255,70,255,37.642,117.01,7154.258,211,448762,54.458,27.37,61,5,122,37.603,117.105,1883.094,53,118120,13.897,10.789,3,0,66,37.572,117.185,480.546,12,30143,33.852,15.878,28,8,153,37.529,116.937,1170.541,31,73424
35,27.389,9.916,117.114,21.48,7.449,120.833,5.177,7.197,7.401,4.712,107.758,0.746,7.69,7.828,8.838,119.511,4.854,1.571,0.637,0.936,129.551,31.5,131,62,248,9.932,116.896,3548.226,129,222568,25.121,14.435,13,2,86,9.777,116.912,688.034,21,43158,7.806,10.232,2,0,147,9.809,116.459,213.801,5,13411,20.661,12.052,16,6,134,10.045,116.769,565.869,17,35495
36,33.112,62.04,117.451,23.758,58.965,120.833,6.566,7.323,7.264,5.804,103.56,0.737,8.078,59.47,8.333,114.963,6.396,1.252,0.799,0.925,168.195,49.914,255,68,255,62.076,117.862,5569.284,165,349342,37.347,23.461,13,4,113,62.082,118.05,1236.637,32,77570,27.854,19.638,15,0,103,62.135,117.854,922.305,22,57853,77.943,43.274,38,10,255,62.061,117.75,2580.837,69,161887
37,22.032,19.32,117.316,21.32,15.783,120.076,7.702,5.051,8.418,3.332,152.612,0.609,9.142,15.783,9.217,147.407,3.795,2.526,0.396,0.919,157.827,44.814,168,53,255,19.572,117.201,3477.267,162,218117,36.724,21.832,47,3,100,19.538,117.357,809.099,35,50752,9.883,7.806,3,0,49,19.621,117.381,217.739,8,13658,29.986,16.476,18,6,160,19.525,117.308,660.645,27,41440
38,11.877,115.21,117.579,13.991,113.51,120.076,3.409,4.924,5.095,2.968,111.122,0.762,5.423,114.268,9.091,114.775,3.328,1.717,0.583,0.931,143.636,35.021,125,81,255,115.242,117.527,1705.96,139,107009,24.843,9.111,27,8,57,115.242,117.453,295.058,24,18508,11.306,6.792,7,0,64,115.224,117.362,134.281,10,8423,27.671,16.831,21,7,105,115.043,117.593,328.649,22,20615
39,25.013,127.784,115.449,23.544,125.884,120.076,3.409,10.101,9.994,3.187,94.158,0.567,10.165,127.273,9.091,96.419,3.409,3.136,0.319,0.927,140.429,23.559,145,70,242,127.764,115.384,3512.595,140,220333,25.563,10.68,20,6,61,127.818,115.999,639.41,22,40108,30.25,18.762,26,0,88,127.767,114.3,756.665,28,47463,37.345,10.446,34,12,118,127.806,115.258,934.118,35,58594
40,44.702,85.089,116.138,25.156,81.313,119.823,7.576,7.702,7.97,7.142,132.807,0.888,8.308,82.323,9.722,126.347,7.32,1.116,0.896,0.968,193.468,35.443,255,86,255,85.054,116.124,8648.378,190,542483,45.245,20.393,20,7,108,85.091,116.356,2022.524,46,126866,46.65,31.307,7,0,146,85.207,116.459,2085.337,44,130806,36.423,19.892,24,10,184,85.138,116.038,1628.162,31,102129
41,21.665,104.129,117.14,18.555,101.263,119.697,5.682,5.303,5.955,4.632,134.187,0.791,6.549,101.263,10.354,146.004,4.907,1.286,0.778,0.933,192.185,44.351,255,97,255,104.133,117.193,4163.771,191,261179,44.463,19.914,48,9,110,104.137,117.226,963.308,43,60425,11.88,8.398,8,0,57,104.155,117.193,257.387,10,16145,35.734,13.494,29,11,94,104.2,117.14,774.202,33,48563
42,46.137,70.011,115.397,25.927,66.288,118.939,7.576,7.576,7.983,7.359,63.503,0.863,8.755,68.434,17.803,56.768,7.432,1.085,0.922,0.968,169.184,36.731,255,93,255,70.084,115.414,7805.593,164,489618,31.373,14.77,13,1,72,70.086,115.495,1447.441,31,90793,54.765,37.85,7,0,176,69.949,115.473,2526.681,52,158490,37.123,24.788,22,5,253,69.924,115.419,1712.72,30,107433
43,41.051,77.155,114.667,24.128,74.116,118.813,6.313,8.081,8.364,6.249,80.273,0.886,8.394,75.379,18.308,68.839,6.269,1.338,0.747,0.969,195.023,56.67,255,60,255,77.138,114.409,8005.923,214,502184,45.737,23.353,20,6,136,77.248,114.361,1877.562,42,117773,21.84,17.68,6,0,118,77.389,114.086,896.574,16,56239,33.539,17.631,28,10,198,77.122,114.766,1376.833,30,86364
44,39.043,54.341,114.174,26.406,50.505,118.182,6.944,9.217,9.855,5.044,119.238,0.704,10.064,51.389,10.985,113.671,5.337,1.954,0.512,0.912,177.879,35.818,255,71,255,54.372,114.139,6944.825,178,435625,34.413,16.573,20,5,90,54.38,114.047,1343.578,33,84278,48.572,34.018,7,0,154,54.313,113.868,1896.39,43,118954,47.835,23.506,33,13,204,54.436,113.935,1867.614,42,117149
45,50.17,97.71,112.976,27.786,94.444,117.929,6.692,9.848,9.921,6.439,103.185,0.817,9.929,96.97,11.237,97.306,6.484,1.541,0.649,0.959,162.84,38.507,255,78,255,97.718,112.897,8169.681,157,512456,25.008,13.706,13,3,74,97.679,112.87,1254.668,23,78701,62.173,45.022,5,0,194,97.661,112.838,3119.253,56,195660,38.437,28.765,24,8,252,97.653,112.888,1928.386,30,120961
46,34.611,45.936,112.497,25.299,43.182,117.677,4.924,9.47,9.724,4.532,79.198,0.68,10.035,44.318,20.833,68.6,4.846,2.146,0.466,0.952,180.444,39.944,255,57,255,45.946,112.7,6245.249,175,391743,45.919,26.218,14,4,141,45.761,112.727,1589.295,42,99691,49.346,38.152,11,0,175,45.762,112.585,1707.889,40,107130,50.906,32.174,35,10,255,45.863,112.507,1761.869,44,110516
47,22.734,124.937,112.906,22.059,123.106,117.55,4.419,8.333,8.504,3.404,99.248,0.587,8.745,124.621,11.616,107.65,3.899,2.499,0.4,0.874,136.094,20.971,128,80,212,124.924,112.968,3093.905,134,194070,19.173,5.392,20,6,34,124.982,112.834,435.86,19,27340,25.451,15.272,14,0,87,125.295,112.898,578.591,22,36293,34.604,16.584,25,10,143,125.047,112.869,786.668,30,49345
48,30.848,91.481,112.968,22.238,89.015,116.667,5.051,7.702,7.983,4.92,84.593,0.784,8.026,90.656,20.202,70.71,4.997,1.622,0.616,0.945,129.686,22.038,122,63,197,91.529,112.802,4000.57,129,250942,16.597,5.683,13,3,47,91.383,112.823,511.984,16,32115,32.793,20.481,21,0,100,91.323,112.777,1011.597,29,63454,32.954,13.587,28,9,129,91.466,113.024,1016.571,30,63766
49,18.716,1.242,112.606,20.169,0,116.414,3.157,8.333,7.961,2.993,85.01,0.578,8.41,0,21.086,82.235,3.157,2.66,0.376,0.933,147.68,30.978,143,63,253,1.212,112.494,2763.997,148,173376,37.693,19.878,20,7,97,0.976,112.594,705.459,35,44251,9.578,7.475,3,0,42,0.914,112.56,179.27,8,11245,24.263,14.686,15,4,127,1.065,112.037,454.114,19,28485
50,15.719,5.744,113.929,17.2,3.283,116.288,4.798,5.303,6.267,3.194,127.92,0.668,7.058,3.283,13.005,132.825,3.772,1.962,0.51,0.899,100.428,23.3,92,40,166,5.74,114.051,1578.63,98,99022,17.017,6.762,13,3,44,5.477,114.31,267.494,17,16779,6.45,9.557,0,0,160,5.421,114.576,101.392,5,6360,20.531,11.091,14,5,87,5.698,114.006,322.734,18,20244
51,48.943,111.094,111.844,27.478,107.071,116.288,7.576,9.343,9.635,6.467,118.656,0.815,10.108,108.333,13.131,115.925,6.79,1.49,0.671,0.95,181.569,37.063,255,85,255,111.119,111.8,8886.459,179,557417,30.705,13.719,20,6,76,111.272,112.01,1502.761,28,94263,51.529,35.665,23,0,170,111.325,112.092,2521.946,44,158193,27.969,12.566,24,6,123,110.935,111.933,1368.862,25,85864
52,25.492,14.922,111.559,22.896,12.5,116.035,5.556,8.333,8.814,3.682,109.652,0.611,8.987,13.889,13.131,114.044,4.035,2.394,0.418,0.865,93.512,23.219,86,36,169,15.091,111.257,2383.759,91,149525,7.61,4.109,6,0,32,14.632,112.379,193.985,7,12168,2.906,4.359,0,0,66,14.983,111.507,74.083,2,4647,22.498,18.062,17,7,240,14.959,111.34,573.521,19,35975
53,21.538,40.76,111.661,19.195,38.258,115.404,4.419,6.944,6.653,4.122,83.007,0.735,7,40.657,13.763,97.253,4.419,1.614,0.62,0.924,206.363,35.104,255,98,255,40.701,111.712,4444.625,207,278796,49.566,23.147,68,7,112,40.876,111.946,1067.554,49,66964,26.116,18.577,5,0,99,40.981,111.942,562.489,24,35283,38.624,21.566,30,10,195,40.845,111.687,831.88,35,52181
54,45.531,32.821,110.931,26.215,29.04,115.151,7.449,8.838,8.77,6.61,110.762,0.833,8.986,30.556,14.394,109.708,6.787,1.327,0.754,0.951,220.475,35.259,255,107,255,32.846,110.909,10038.427,230,629676,34.231,16.123,20,6,87,32.97,111.016,1558.59,34,97765,16.996,14.107,4,0,94,33.048,110.866,773.851,14,48541,25.94,14.091,16,4,120,32.731,110.995,1181.063,22,74084
55,33.319,20.199,111.533,22.404,16.919,114.899,6.187,7.071,7.819,5.426,123.749,0.834,8.3,17.929,14.394,123.207,5.893,1.441,0.694,0.955,123.553,28.965,122,52,228,20.137,111.513,4116.677,122,258225,22.429,11.299,13,4,75,20.33,111.609,747.323,20,46877,9.152,6.635,5,0,40,20.4,111.715,304.943,8,19128,22.393,13.719,16,6,189,20.518,111.504,746.111,19,46801
56,37.735,51.252,109.782,24.799,48.359,114.268,6.187,8.712,9.127,5.264,108.836,0.771,9.192,49.495,14.899,110.925,5.353,1.734,0.577,0.949,189.278,41.831,255,89,255,51.297,110,7142.445,184,448021,7.285,2.403,6,1,20,51.208,109.977,274.907,7,17244,11.45,7.526,9,0,49,51.397,109.97,432.082,10,27103,31.885,12.842,25,10,122,51.233,109.808,1203.191,29,75472
57,21.538,120.646,110.973,18.394,117.677,113.636,5.934,5.556,6.553,4.185,136.39,0.8,6.692,117.803,16.414,148.109,4.49,1.566,0.639,0.93,136.861,26.756,121,80,255,120.694,110.956,2947.699,131,184899,29.178,10.264,33,6,61,120.647,110.898,628.426,30,39419,22.106,12.309,19,0,70,120.395,110.873,476.114,21,29865,27.56,12.493,22,9,104,120.47,111.118,593.592,25,37234
58,29.589,57.495,107.38,24.707,54.545,112.752,5.303,9.343,9.12,4.131,69.278,0.609,9.591,56.061,25.631,73.951,4.801,2.208,0.453,0.887,121.653,23.793,110,56,222,57.429,107.249,3599.56,119,225788,12.449,4.183,13,1,38,57.535,107.768,368.361,13,23106,15.648,11.174,14,0,109,57.204,107.305,463.01,14,29043,33.842,18.679,26,10,244,57.353,107.294,1001.346,31,62811
59,53.231,26.861,106.882,29.24,23.99,112.626,6.061,10.859,11.072,6.121,95.511,0.782,11.086,25.631,16.54,104.511,6.061,1.809,0.553,0.97,212.307,36.248,255,95,255,26.948,106.845,11301.337,216,708894,39.611,19.07,20,5,102,26.915,106.954,2108.517,39,132260,13.372,11.331,5,0,81,26.915,107.088,711.788,10,44648,37.049,18.697,27,8,129,26.827,107.006,1972.147,32,123706
60,20.071,102.849,109.468,19.361,100.631,112.626,4.924,7.071,7.217,3.541,65.961,0.673,7.389,101.641,23.611,70.017,4.248,2.038,0.491,0.904,153.08,29.177,141,83,255,102.842,109.52,3072.51,150,192728,38.168,14.883,27,9,82,102.884,109.541,766.071,39,48053,32.051,17.281,32,2,88,102.891,109.407,643.3,31,40352,39.208,21.419,29,13,252,102.894,109.388,786.955,34,49363
61,15.002,62.93,109.476,15.119,61.111,112.247,3.662,5.303,5.075,3.763,80.422,0.825,5.512,61.995,22.096,69.905,3.662,1.349,0.742,0.945,121.795,27.542,105,70,219,62.987,109.499,1827.121,117,114609,29.778,10.812,20,9,66,62.9,109.737,446.717,28,28021,17.124,11.104,7,0,54,62.954,109.833,256.893,14,16114,36.871,20.777,29,12,212,62.923,109.4,553.131,32,34696
62,40.398,5.054,106.312,26.314,1.768,111.111,6.439,9.217,9.418,5.461,110.274,0.733,9.872,3.788,18.056,110.985,5.76,1.725,0.58,0.935,188.218,51.557,255,64,255,4.965,106.103,7603.542,195,476944,52.303,26.082,34,6,138,5.239,105.948,2112.917,50,132536,9.489,9.058,2,0,75,5.45,105.911,383.346,7,24046,30.223,16.972,21,7,156,5.027,106.232,1220.918,25,76584
63,15.528,67.157,108.104,14.762,65.404,110.732,3.662,5.051,5.175,3.821,89.499,0.895,5.238,66.54,18.434,105.376,3.662,1.354,0.738,0.971,96.094,15.055,87,58,149,67.164,108.045,1492.127,95,93596,13.518,3.75,13,6,32,67.196,107.971,209.911,13,13167,3.957,3.964,2,0,37,67.034,107.795,61.441,3,3854,29.675,11.871,25,12,103,67.042,108.153,460.778,27,28903
