 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
11,20.31,80.973,126.26,24.7,76.389,129.167,8.712,6.818,10.529,2.456,141.685,0.418,10.909,605,0,142.997,2.865,4.287,0.233,0.857,157.584,40.452,160,59,255,80.766,126.518,3200.59,158,200762,38.785,13.54,27,14,86,80.772,126.481,787.737,37,49412,1.283,1.628,0,0,14,80.755,126.565,26.05,1,1634,34.538,15.092,30,10,132,80.645,126.524,701.473,31,44001
12,8.673,87.017,128.173,12.545,84.343,129.167,4.924,2.273,4.999,2.209,170.799,0.693,5.158,668,0,158.459,2.273,2.263,0.442,0.951,132.54,19.539,130,79,192,86.937,128.191,1149.465,133,72102,25.768,6.112,27,12,47,86.988,128.23,223.478,25,14018,0.812,1.085,0,0,6,87.239,128.171,7.046,0,442,17.785,4.717,18,7,33,87.005,128.2,154.241,18,9675
13,7.86,92.401,128.397,12.945,89.52,129.167,5.429,1.768,5.54,1.806,176.897,0.589,5.522,709,0,169.461,1.768,3.067,0.326,0.949,162.385,34.737,160,78,243,92.204,128.4,1276.27,160,80056,24.757,6.089,20,12,46,92.428,128.419,194.575,24,12205,1.316,1.541,0,0,10,92.413,128.357,10.346,1,649,19.089,7.153,14,7,51,92.382,128.488,150.032,17,9411
14,10.171,99.105,126.857,15.864,97.096,129.167,4.924,4.545,6.005,2.157,134.357,0.508,6.438,769,2,138.18,2.935,2.784,0.359,0.764,115.204,23.896,109,67,193,99.267,126.787,1171.752,112,73500,20.039,4.057,20,10,34,99.177,126.876,203.821,20,12785,1.384,1.727,0,0,11,99.035,127.096,14.077,1,883,21.495,6.754,18,8,71,99.113,126.9,218.631,20,13714
15,5.357,110.02,128.579,10.907,107.576,129.167,4.672,1.263,5.016,1.36,178.341,0.566,4.733,852,1,170.789,1.263,3.69,0.271,0.975,89.866,16.303,89,56,142,109.916,128.615,481.375,87,30195,16.449,3.29,15,7,26,109.967,128.601,88.113,16,5527,1.438,2.18,0,0,14,110.036,128.647,7.7,1,483,16.705,4.358,14,7,34,109.864,128.583,89.484,16,5613
16,6.536,116.896,128.589,13.494,113.636,129.167,6.061,1.389,6.142,1.355,177.325,0.451,6.108,900,0,172.875,1.389,4.533,0.221,0.947,86.161,12.089,83,59,129,117.018,128.59,563.175,85,35326,15.644,3.332,14,7,27,117.083,128.582,102.253,15,6414,2.176,2.551,0,0,21,118.001,128.519,14.22,1,892,16.861,4.906,16,8,49,116.95,128.562,110.209,16,6913
17,38.309,124.972,126.973,25.694,120.328,129.167,8.965,4.924,9.619,5.071,176.156,0.729,9.5,953,1,156.501,4.924,1.897,0.527,0.962,160.51,33.963,166,64,255,125.027,127.031,6148.99,161,385705,25.201,7.361,20,8,55,124.85,127.118,965.444,24,60559,2.407,2.439,0,0,23,124.183,127.029,92.226,2,5785,16.159,5.576,12,4,42,124.694,127.02,619.02,15,38829
18,5.086,70.988,128.59,13.937,67.298,129.04,6.313,1.136,6.414,1.009,175.916,0.329,6.375,533,1,172.03,1.136,6.354,0.157,0.889,137.423,37.814,105,70,239,71.261,128.611,698.875,136,43838,28.169,10.814,20,12,69,71.318,128.611,143.257,26,8986,1.15,1.927,0,0,16,70.221,128.63,5.851,1,367,20.89,5.796,18,10,42,71.056,128.597,106.239,20,6664
19,30.577,8.668,125.362,24.577,4.924,128.914,7.449,7.576,9.627,4.044,134.736,0.636,9.836,39,8,138.122,4.538,2.38,0.42,0.89,146.323,32.996,143,49,247,8.796,125.361,4474.15,144,280648,35.095,14.93,22,7,91,8.837,125.308,1073.102,33,67312,1.179,1.728,0,0,14,8.844,125.081,36.061,1,2262,29.32,14.206,19,6,119,8.726,125.421,896.526,27,56236
20,34.403,105.243,126.284,25.914,100,128.914,9.848,5.808,10.44,4.196,156.424,0.644,10.621,793,6,151.607,4.525,2.488,0.402,0.934,159.162,32.739,156,69,249,104.995,126.358,5475.687,159,343471,27.222,7.979,20,8,54,105.115,126.498,936.509,27,58744,1.334,1.854,0,0,20,104.953,126.279,45.882,1,2878,34.375,13.741,25,8,117,105.111,126.503,1182.625,32,74182
21,25.428,20.632,124.987,21.621,17.55,128.661,6.187,7.323,8.387,3.86,127.211,0.684,8.601,142,10,130.236,4.217,2.173,0.46,0.928,130.009,27.667,129,63,232,20.731,125.031,3305.841,130,207364,27.856,12.144,20,6,70,20.737,125.11,708.328,25,44431,1.181,2.262,0,0,32,21.052,124.797,30.019,0,1883,25.843,13.243,15,4,147,20.691,124.989,657.122,23,41219
22,17.807,86.832,125.555,20.993,82.828,128.661,7.702,5.05,7.888,2.874,155.112,0.508,8.757,656,5,151.587,3.627,2.744,0.364,0.791,174.55,28.764,179,96,251,86.874,125.542,3108.285,173,194972,30.192,9.325,20,12,55,86.95,125.597,537.651,29,33725,1.076,1.401,0,0,8,86.758,125.65,19.163,1,1202,22.562,8.58,17,5,54,86.927,125.568,401.776,20,25202
23,30.019,57.202,125.086,23.376,53.283,128.409,7.449,7.197,9.088,4.206,135.904,0.69,9.269,423,13,142.193,4.632,2.161,0.463,0.932,155.908,30.045,150,73,253,57.199,125.067,4680.219,154,293574,41.283,17.427,20,10,102,57.308,125.289,1239.284,40,77736,1.054,1.734,0,0,29,57.296,125.227,31.629,0,1984,22.228,11.407,19,4,164,57.194,125.231,667.277,20,41856
24,12.786,115.13,125.921,14.853,112.626,128.03,5.05,4.04,5.796,2.809,152.088,0.728,5.675,893,15,147.724,2.978,2.064,0.485,0.914,108.901,13.827,114,67,155,115.107,125.907,1392.377,108,87339,17.582,3.588,19,9,31,115.144,125.899,224.801,18,14101,2.082,2.79,0,0,29,115.265,125.895,26.623,1,1670,28.628,12.185,18,7,77,115.119,125.808,366.033,26,22960
25,7.875,35.98,126.226,10.943,34.217,127.904,3.157,3.409,3.441,2.914,101.625,0.826,3.681,281,37,67.834,3.136,1.181,0.847,0.919,65.261,8.597,59,45,96,35.98,126.254,513.961,65,32239,12.951,3.123,13,5,27,36.006,126.278,101.998,13,6398,0.713,1.144,0,0,7,35.919,126.508,5.612,0,352,15.03,6.359,12,4,45,36.037,126.393,118.371,13,7425
26,19.434,62.743,124.681,21.073,58.965,127.904,7.197,6.187,8.616,2.872,141.846,0.55,8.815,467,13,141.981,3.409,3,0.333,0.874,160.261,32.133,154,86,255,62.718,124.651,3114.438,157,195358,28.596,9.929,20,9,60,62.86,124.704,555.73,27,34859,0.923,1.442,0,0,13,62.726,124.721,17.935,0,1125,28.191,13.256,21,6,85,63.013,124.558,547.854,26,34365
27,29.079,42.299,124.489,24.207,37.879,127.778,8.838,6.061,9.648,3.837,152.814,0.624,9.788,301,14,149.797,4.308,2.514,0.398,0.912,154.179,29.498,152,77,255,42.303,124.463,4483.3,152,281222,49.162,21.619,27,12,116,42.523,124.604,1429.57,47,89672,1.559,2.032,0,0,21,42.595,124.627,45.34,1,2844,21.106,9.79,17,5,138,42.614,124.545,613.727,20,38497
28,28.281,72.248,123.028,27.335,68.182,127.525,8.712,8.838,11.831,3.044,131.381,0.476,11.797,543,14,132.397,3.558,3.887,0.257,0.84,160.536,30.557,163,62,250,72.172,123.163,4540.198,160,284791,37.1,15.666,20,9,86,72.243,123.32,1049.237,36,65815,1.052,1.537,0,0,15,72.48,122.769,29.764,1,1867,52.172,28.817,21,8,148,72.245,123.411,1475.499,51,92553
29,32.522,76.477,123.262,28.197,71.717,127.525,9.091,8.965,12.391,3.342,133.458,0.514,12.061,568,16,137.121,3.634,3.708,0.27,0.881,160.054,35.49,165,58,255,76.446,123.363,5205.291,161,326510,44.313,17.742,27,12,101,76.545,123.317,1441.144,41,90398,1.097,1.544,0,0,11,76.675,123.352,35.679,1,2238,24.09,9.17,21,6,85,76.439,123.271,783.448,22,49143
30,22,94.096,125.252,19.103,90.656,127.273,6.944,4.293,7.293,3.841,161.245,0.758,7.628,718,19,155.556,4.084,1.899,0.527,0.955,147.658,29.226,142,64,253,94.068,125.187,3248.512,145,203768,39.683,14.627,27,14,90,94.341,125.284,873.027,37,54762,1.606,1.857,0,0,12,94.446,125.183,35.328,1,2216,15.989,8.467,10,4,102,94.087,125.142,351.765,14,22065
31,15.432,80.175,123.783,20.198,76.641,127.146,6.818,6.313,9.113,2.156,138.12,0.475,8.875,607,18,140.194,2.487,4.227,0.237,0.881,173.629,30.612,160,90,255,80.193,123.834,2679.455,168,168073,51.75,15.726,34,15,100,80.202,123.79,798.609,50,50094,3.264,3.434,0,0,25,80.298,123.628,50.377,2,3160,26.788,9.375,22,10,76,80.141,123.834,413.397,25,25931
32,33.829,15.978,123.102,24.029,12.5,126.894,7.071,7.828,9.043,4.763,129.347,0.736,9.135,101,24,130.515,5.106,1.899,0.527,0.933,146.638,39.167,154,61,255,16.038,122.892,4960.658,147,311165,32.918,14.842,20,5,83,16.048,122.852,1113.595,31,69852,1.153,1.795,0,0,28,16.096,122.977,39.011,1,2447,20.273,10.547,13,6,107,16.127,122.921,685.834,18,43020
33,12.61,1.49,123.821,16.277,0,126.641,3.662,5.556,4.557,3.523,97.989,0.598,5.591,1,64,83.517,3.631,1.293,0.773,0.87,108.882,19.727,96,59,164,1.438,123.759,1373.039,109,86126,15.541,4.205,13,6,37,1.471,123.849,195.978,15,12293,0.882,1.484,0,0,15,1.645,123.732,11.128,0,698,16.417,7.083,13,4,64,1.517,123.958,207.026,15,12986
34,17.712,121.167,123.452,18.616,118.182,126.263,6.439,5.05,6.965,3.238,153.379,0.642,6.917,936,30,158.587,3.537,2.151,0.465,0.854,88.426,15.703,83,54,149,121.342,123.456,1566.179,85,98241,16.383,3.596,13,7,30,121.338,123.447,290.18,16,18202,2.964,5.764,0,0,96,121.163,123.718,52.498,2,3293,21.59,14.956,16,5,134,121.472,123.221,382.406,17,23987
35,15.289,68.389,122.759,17.92,65.909,126.01,4.924,6.439,7.552,2.578,125.553,0.598,7.634,524,25,124.216,2.854,2.93,0.341,0.913,148.623,36.955,148,75,255,68.465,122.759,2272.227,148,142529,24.343,7.543,20,10,54,68.471,122.792,372.171,23,23345,0.933,1.428,0,0,14,68.096,122.93,14.268,0,895,17.095,7.949,13,4,82,68.221,122.981,261.357,15,16394
36,10.394,34.12,123.016,13.548,32.197,125.252,3.914,4.672,5.497,2.407,127.856,0.712,5.638,259,31,124.046,2.551,2.283,0.438,0.922,59.526,8.341,61,37,89,34.101,123.065,618.733,60,38811,14.078,3.215,13,6,26,34.134,123.036,146.334,14,9179,1.12,1.907,0,0,23,33.921,122.795,11.638,0,730,36.73,19.82,28,14,149,34.214,122.716,381.784,31,23948
37,37.863,115.074,121.281,27.164,110.227,124.874,9.091,7.449,10.836,4.449,146.15,0.645,10.848,877,36,140.194,4.845,2.435,0.411,0.909,163.074,35.105,159,71,252,114.895,121.379,6174.434,163,387301,28.427,9.132,20,11,58,115.111,121.345,1076.322,27,67514,3.303,3.41,0,0,36,115.134,121.463,125.051,2,7844,27.109,9.551,23,7,73,114.98,121.385,1026.439,26,64385
38,20.135,8.74,120.834,24.077,4.545,124.747,8.207,7.197,10.608,2.417,140.974,0.436,10.299,36,37,139.475,2.946,4.39,0.228,0.805,141.924,34.416,150,51,238,8.71,120.787,2857.641,145,179250,27.998,11.121,20,7,73,8.903,120.822,563.748,26,35362,1.333,2.058,0,0,21,8.819,120.972,26.831,1,1683,20.329,9.801,13,4,69,9.103,120.551,409.332,18,25676
39,30.306,103.431,121.094,26.006,98.737,124.747,8.712,7.323,10.578,3.648,145.473,0.563,10.986,782,37,142.472,4.199,2.9,0.345,0.901,153.161,31.925,149,68,254,103.342,121.23,4641.734,153,291160,29.555,10.198,20,9,61,103.42,121.208,895.713,27,56185,1.611,1.827,0,0,18,103.699,120.862,48.831,1,3063,41.704,20.44,19,9,124,103.462,121.171,1263.883,38,79279
40,26.321,28.617,121.381,23.623,24.242,124.116,8.965,5.177,9.681,3.462,156.525,0.593,9.946,193,41,151.157,3.683,2.796,0.358,0.921,161.423,35.572,161,65,255,28.654,121.468,4248.743,160,266509,36.096,14.538,20,11,75,28.534,121.55,950.06,34,59594,1.412,1.994,0,0,19,28.574,121.533,37.161,1,2331,22.522,7.953,22,7,67,28.777,121.388,592.779,21,37183
41,14.444,39.659,121.39,19.096,36.237,124.116,7.197,5.05,8.486,2.167,144.974,0.498,8.38,287,42,149.184,2.431,3.916,0.255,0.872,143.682,45.932,107,59,255,39.78,121.311,2075.293,141,130176,21.736,6.111,20,8,52,39.858,121.331,313.95,21,19693,0.998,1.558,0,0,16,40.173,121.046,14.412,0,904,18.453,6.477,15,6,54,39.952,121.246,266.522,17,16718
42,21.299,91.386,121.134,20.593,87.5,123.485,7.197,4.924,7.486,3.622,156.638,0.631,8.254,693,51,150.69,4.002,2.067,0.484,0.899,168.989,34.482,154,83,252,91.393,121.257,3599.257,163,225769,42.717,15.442,27,14,88,91.366,121.188,909.822,41,57070,1.696,2.009,0,0,19,91.459,121.105,36.125,1,2266,21.662,8.44,18,7,68,91.332,121.137,461.384,20,28941
43,21.921,126.986,120.717,18.506,124.242,123.232,5.05,5.682,5.963,4.681,131.975,0.804,6.9,992,47,124.563,5.002,1.274,0.785,0.957,148.85,24.58,140,89,240,126.993,120.738,3262.876,146,204669,34.897,11.997,27,9,74,127.18,120.73,764.955,34,47983,10.647,8.527,3,0,60,127.433,120.641,233.394,9,14640,26.881,13.242,16,8,109,127.243,120.641,589.24,24,36961
44,21.044,99.03,119.96,22.396,95.076,122.98,8.207,6.061,9.481,2.826,147.018,0.527,9.162,754,56,150.255,3.35,3.355,0.298,0.854,174.008,33.956,152,92,255,99.015,120.075,3661.766,170,229690,31.664,9.674,20,13,65,99.006,120.034,666.337,31,41797,1.228,1.466,0,0,11,99.068,119.92,25.842,1,1621,24.073,9.482,19,6,65,99.1,119.909,506.58,22,31776
45,33.383,53.643,118.693,27.378,49.116,122.853,8.838,8.586,11.734,3.622,131.287,0.56,11.526,391,51,132.78,3.758,3.239,0.309,0.918,147.922,31.837,138,64,250,53.646,118.794,4938.084,145,309749,43.302,17.136,27,11,92,53.615,118.793,1445.56,42,90675,2.312,3.652,0,0,58,53.455,118.871,77.176,1,4841,20.592,8.817,15,3,70,53.61,118.803,687.428,19,43120
46,18.764,47.599,119.716,19.478,43.813,122.096,7.197,4.798,7.168,3.333,149.017,0.621,8.075,347,65,153.034,3.611,2.151,0.465,0.915,171.134,32.948,174,82,255,47.643,119.776,3211.16,167,201425,33.096,11.159,34,11,67,47.712,119.784,621.013,32,38954,1.064,1.489,0,0,14,47.298,119.944,19.96,1,1252,21.272,7.254,19,5,51,47.728,119.743,399.145,20,25037
47,30.45,59.378,117.412,27.304,54.798,122.096,8.838,8.586,11.769,3.294,135.074,0.513,11.891,434,57,138.013,3.75,3.573,0.28,0.909,153.513,34.262,150,60,255,59.279,117.466,4674.4,150,293209,43.856,16.35,34,13,101,59.355,117.517,1335.399,41,83765,1.584,2.022,0,0,21,59.366,117.391,48.241,1,3026,21.557,13.444,14,5,253,59.553,117.155,656.405,19,41174
48,24.184,6.162,118.844,22.649,2.273,121.843,7.955,6.313,9.582,3.214,145.375,0.592,9.351,19,63,145.452,3.732,2.982,0.335,0.889,157.2,40.323,160,50,255,6.343,118.825,3801.787,160,238473,27.759,9.15,20,7,65,6.318,118.865,671.342,26,42111,1.059,1.572,0,0,29,6.322,118.988,25.619,1,1607,41.928,19.416,24,10,120,6.323,118.945,1014.004,39,63605
49,34.355,64.912,118.107,25.309,60.732,121.843,7.702,8.207,10.275,4.257,132.289,0.674,10.314,485,60,129.536,4.41,2.414,0.414,0.937,149.533,33.214,150,57,253,64.82,118.255,5137.266,148,322243,40.054,17.759,27,10,103,64.945,118.26,1376.068,36,86316,1.733,2.453,0,0,24,65.003,118.081,59.528,1,3734,59.63,33.681,28,11,245,64.872,118.176,2048.622,51,128503
50,19.625,88.321,117.992,23.664,84.722,121.591,7.702,7.828,10.703,2.335,133.012,0.44,10.455,674,61,132.553,2.768,4.584,0.218,0.882,149.387,35.349,123,66,255,88.398,117.869,2931.693,145,183895,46.722,14.919,34,20,94,88.332,118.056,916.916,45,57515,7.273,6.656,2,0,55,88.325,118.121,142.731,6,8953,33.702,17.259,21,9,138,88.384,118.051,661.394,30,41487
51,23.196,111.458,118.14,21.037,108.081,120.959,7.071,5.556,8.402,3.515,148.567,0.659,8.662,856,67,143.297,3.896,2.39,0.418,0.929,133.385,29.37,130,71,226,111.501,118.136,3093.985,130,194075,28.961,9.174,20,10,70,111.574,118.185,671.773,27,42138,1.539,1.669,0,0,15,111.498,117.928,35.695,1,2239,24.769,10.445,20,9,107,111.453,118.238,574.541,23,36039
52,25.555,85.2,116.86,24.287,81.313,120.454,8.586,7.071,10.48,3.105,141.879,0.544,10.379,645,76,143.409,3.505,3.375,0.296,0.905,149.719,32.412,148,64,249,85.246,116.897,3826.131,150,240000,43.45,19.237,27,12,99,85.139,117.16,1110.375,39,69650,1.434,1.756,0,0,16,85.366,116.956,36.651,1,2299,21.945,7.999,18,7,70,85.113,117.021,560.815,20,35178
53,4.751,0.902,118.965,8.295,0,120.328,2.146,2.778,2.818,2.147,87.953,0.868,3.001,0,70,112.249,2.146,1.312,0.762,0.957,92.128,21.761,84,52,157,0.828,119.036,437.677,89,27454,22.661,5.923,19,10,40,0.86,119.035,107.658,21,6753,1,1.297,0,0,9,0.694,118.969,4.751,1,298,26.883,21.256,12,6,133,0.687,118.884,127.713,19,8011
54,29.079,38.827,116.063,25.593,34.722,119.949,8.712,7.197,10.648,3.477,138.954,0.558,10.986,275,75,142.472,3.778,3.062,0.327,0.919,158.28,32.92,151,67,253,38.883,116.06,4602.564,155,288703,34.718,13.618,20,9,79,38.91,116.096,1009.54,33,63325,1.039,1.473,0,0,15,39.321,115.689,30.226,1,1896,42.262,16.264,33,13,113,38.791,116.124,1228.905,39,77085
55,17.584,15.972,116.482,17.92,13.384,119.571,4.924,6.439,7.085,3.16,126.803,0.688,7.459,109,77,123.959,3.328,2.242,0.446,0.93,171.894,36.968,255,72,255,15.957,116.457,3022.627,170,189599,29.199,10.463,20,9,59,16.109,116.579,513.451,27,32207,1.014,1.606,0,0,23,15.961,116.586,17.823,1,1118,20.852,8.157,14,6,50,16.109,116.537,366.671,20,23000
56,17.074,21.838,117.34,16.904,18.813,119.571,5.934,4.293,6.361,3.417,157.152,0.751,6.449,149,88,156.949,3.642,1.861,0.537,0.925,170.286,38.753,255,84,255,21.794,117.331,2907.477,162,182376,39.273,15.61,27,13,85,21.888,117.528,670.545,36,42061,1.331,1.697,0,0,13,22.112,117.513,22.718,1,1425,22.814,10.549,14,4,82,21.969,117.517,389.532,21,24434
57,33.383,95.767,114.38,33.653,90.025,119.192,11.742,9.596,14.437,2.944,138.494,0.37,14.773,713,80,142.64,3.481,4.904,0.204,0.815,152.163,27.262,160,79,245,95.811,114.359,5079.651,150,318629,36.545,12.14,27,13,80,95.742,114.44,1219.994,34,76526,1.9,2.295,0,0,26,96.103,114.09,63.434,1,3979,27.511,14.076,17,8,103,95.218,114.973,918.415,23,57609
58,21.187,99.228,115.863,20.894,95.581,119.066,6.944,6.313,8.58,3.144,138.697,0.61,8.683,757,81,139.128,3.535,2.729,0.366,0.916,154.873,34.272,155,65,255,99.161,115.96,3281.321,155,205826,30.807,11.919,20,11,67,99.248,116.033,652.706,27,40942,1.268,1.531,0,0,10,99.251,115.976,26.863,1,1685,20.641,8.407,13,5,56,99.281,115.942,437.327,19,27432
59,24.073,125.832,116.235,22.983,121.717,118.939,7.576,6.061,9.007,3.403,152.706,0.573,9.231,967,82,139.994,3.767,2.647,0.378,0.899,140.061,37.873,140,53,254,126.204,116.105,3371.65,143,211492,34.604,14.202,34,7,75,126.321,116.087,833.012,34,52252,7.226,6.134,0,0,43,126.612,116.036,173.961,6,10912,48.516,22.385,28,8,142,126.243,116.093,1167.91,48,73259
60,21.825,73.472,116.263,19.983,69.949,118.813,7.449,4.798,8.072,3.443,155.019,0.687,8.141,554,90,156.218,3.557,2.345,0.426,0.939,157.877,30.928,152,79,249,73.395,116.325,3445.654,156,216134,37.964,16.141,20,9,88,73.491,116.326,828.565,35,51973,0.915,1.47,0,0,14,73.315,116.333,19.96,0,1252,20.492,8.399,14,6,77,73.366,116.288,447.227,19,28053
61,26.974,33.453,115.417,23.807,29.04,118.687,8.333,6.566,9.803,3.503,139.301,0.598,10.101,231,85,143.13,3.828,2.798,0.357,0.902,156.069,30.369,159,76,247,33.436,115.53,4209.828,154,264068,40.162,14.926,27,13,87,33.437,115.554,1083.337,39,67954,1.972,2.278,0,0,19,33.446,115.534,53.183,1,3336,63.219,28.739,32,14,178,33.487,115.495,1705.29,61,106967
62,19.561,28.348,115.787,20.728,25.126,118.56,7.071,5.808,8.388,2.969,144.867,0.572,8.738,200,88,142.633,3.477,2.825,0.354,0.909,180.703,36.272,255,82,255,28.347,115.781,3534.755,179,221723,30.116,9.345,27,12,66,28.463,115.842,589.097,28,36952,0.924,1.361,0,0,12,28.294,115.919,18.078,0,1134,14.588,5.981,13,4,55,28.246,115.851,285.366,14,17900
63,32.108,46.349,115.43,25.34,41.667,118.56,9.722,6.313,10.262,3.984,148.887,0.628,10.679,330,89,155.556,4.214,2.576,0.388,0.931,170.207,33.756,158,74,255,46.379,115.36,5464.942,167,342797,39.365,16.816,21,11,95,46.571,115.557,1263.914,37,79281,1.061,1.478,0,0,13,46.751,115.358,34.053,1,2136,41.02,19.597,25,10,123,46.638,115.465,1317.05,36,82614
64,21.379,5.615,115.073,20.593,2.273,117.929,7.323,5.177,7.746,3.514,147.752,0.634,8.489,18,91,149.621,3.88,2.204,0.454,0.905,143.795,30.948,136,62,233,5.674,115.084,3074.121,144,192829,28.855,13.097,20,9,70,5.71,115.367,616.884,26,38695,1.357,1.809,0,0,14,5.666,115.297,29.015,1,1820,23.732,12.329,14,2,70,5.746,115.348,507.361,20,31825
