 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
17,31.613,32.85,125.118,22.095,29.545,128.535,6.818,6.818,7.555,5.328,42.109,0.814,7.73,241,58,51.633,5.446,1.418,0.705,0.946,153.793,45.758,134,41,255,32.768,124.95,4861.912,150,304971,132.227,60.648,68,21,255,32.827,125.076,4180.143,133,262206,15.483,13.889,3,0,118,32.894,125,489.474,11,30703,43.349,19.899,30,15,235,32.891,125.114,1370.424,38,85962
18,26.177,41.155,125.133,20.937,37.5,128.03,7.071,5.934,7.305,4.563,32.599,0.75,7.68,299,44,27.408,4.798,1.601,0.625,0.926,132.931,36.868,132,48,253,41.107,125.155,3479.738,129,218272,129.562,60.305,206,17,251,41.256,125.355,3391.546,128,212740,15.446,12.295,10,0,127,41.317,125.195,404.326,13,25362,50.192,24.799,37,12,205,41.152,125.161,1313.877,42,82415
19,21.219,101.049,124.489,19.047,97.98,127.399,5.934,5.556,5.649,4.783,23.485,0.735,5.982,776,39,7.275,4.969,1.181,0.847,0.904,114.1,34.199,93,41,255,100.997,124.543,2421.096,110,151867,111.427,55.394,47,23,254,101.084,124.53,2364.373,104,148309,26.852,19.542,10,1,124,101.042,124.492,569.775,22,35740,52.594,33.702,30,13,255,101.08,124.428,1116.003,44,70003
20,32.14,20.118,123.847,22.539,17.045,127.273,6.439,7.197,7.775,5.263,51.046,0.795,8.184,135,60,38.108,5.679,1.477,0.677,0.946,106.41,38.587,88,27,240,20.094,123.811,3419.971,102,214523,84.744,45.942,34,15,218,20.23,123.851,2723.631,74,170844,5.577,5.025,2,0,45,20.334,123.798,179.254,4,11244,34.223,15.545,28,12,192,20.069,123.808,1099.901,31,68993
21,18.7,54.806,124.176,18.185,52.399,127.146,4.924,6.187,6.683,3.563,58.904,0.711,6.844,425,64,60.124,3.929,1.876,0.533,0.918,129.278,33.221,110,47,241,54.776,124.181,2417.525,126,151643,102.853,51.903,68,22,238,54.935,124.335,1923.38,94,120647,15.402,12.612,5,0,113,54.989,124.447,288.028,12,18067,43.905,25.11,31,15,178,54.903,124.367,821.04,36,51501
22,23.866,89.121,124.071,18.93,85.859,126.768,6.692,5.177,6.232,4.876,5.794,0.837,6.735,680,45,6.459,5.177,1.278,0.782,0.94,169.176,38.776,161,60,255,89.055,124.114,4037.46,169,253256,148.937,59.432,197,21,255,89.211,124.215,3554.459,164,222959,7.436,5.691,3,0,37,89.315,124.289,177.453,6,11131,48.383,18.715,44,15,173,89.198,124.158,1154.694,46,72430
23,22.319,11.829,123.592,19.108,8.965,126.641,5.934,6.061,6.755,4.207,45.978,0.768,6.829,79,68,56.31,4.519,1.606,0.623,0.921,158.218,41.926,148,66,255,11.768,123.645,3531.279,154,221505,153.509,69.01,255,25,255,11.932,123.751,3426.188,160,214913,14.275,9.757,8,0,71,11.907,123.671,318.605,13,19985,55.516,23.04,39,16,146,11.916,123.584,1239.06,51,77722
24,10.889,58.864,123.894,14.57,56.944,126.389,3.788,4.924,5.009,2.768,55.151,0.645,5.782,452,61,58.392,3.263,1.81,0.552,0.898,114.003,27.609,101,41,213,58.834,123.871,1241.324,113,77864,89.123,37.11,68,23,176,58.88,124.022,970.418,87,60871,29.751,19.263,11,0,96,58.924,124.073,323.946,26,20320,54.608,24.533,28,20,177,58.892,123.903,594.597,50,37297
25,16.676,44.925,123.243,21.042,41.035,126.263,7.323,5.934,9.307,2.281,38.012,0.473,9.192,325,68,37.185,2.698,4.079,0.245,0.852,90.096,25.935,74,28,184,44.913,123.228,1502.394,88,94240,56.478,28.593,27,16,153,44.819,123.322,941.802,50,59076,30.296,23.339,12,0,151,44.787,123.313,505.209,23,31690,59.008,36.987,38,16,255,44.888,123.222,983.985,48,61722
26,25.539,69.93,123.04,19.626,66.793,126.263,5.934,6.061,6.394,5.086,51.054,0.833,6.759,529,61,32.8,5.195,1.257,0.795,0.943,148.516,41.314,163,51,255,69.896,123.017,3793.019,145,237923,129.881,63.477,172,14,254,69.95,123.173,3317.096,131,208070,26.328,22.396,2,0,131,69.916,123.034,672.395,21,42177,88.959,42.72,48,20,255,69.914,123.04,2271.972,81,142513
27,31.741,107.538,122.071,25.082,103.914,126.263,6.818,7.955,9.569,4.223,58.202,0.634,9.978,825,85,51.68,4.517,2.266,0.441,0.929,118.144,34.578,98,40,239,107.596,122.099,3750.006,114,235225,118.675,62.094,54,18,255,107.636,122.234,3766.857,118,236282,54.281,38.956,13,0,203,107.646,122.222,1722.923,49,108073,63.303,32.814,30,17,235,107.651,122.108,2009.308,57,126037
28,42.502,123.352,121.606,29.11,118.813,126.136,8.081,8.586,8.618,6.279,40.032,0.63,9.669,946,76,40.764,7.171,1.372,0.729,0.887,113.341,33.902,98,34,249,123.376,121.526,4817.226,109,302168,106.395,58.156,34,11,253,123.27,121.602,4521.976,106,283648,63.565,40.321,5,0,190,123.189,121.553,2701.631,63,169464,44.146,22.161,27,14,182,123.173,121.667,1876.287,38,117693
29,23.005,4.17,122.528,18.629,1.641,125.631,5.05,6.061,6.193,4.729,105.828,0.833,6.198,19,33,123.366,4.689,1.31,0.764,0.945,161.111,42.515,151,48,255,4.249,122.563,3706.293,158,232483,154.703,70.784,255,24,255,4.106,122.697,3558.875,158,223236,21.677,16.673,8,0,92,4.137,122.575,498.672,17,31280,44.475,21.498,40,13,131,4.126,122.557,1023.123,38,64177
30,22.542,26.504,122.363,18.45,23.611,125.252,5.556,5.429,6.09,4.713,46.531,0.832,6.49,188,70,37.093,4.996,1.292,0.774,0.946,141.46,43.882,109,50,255,26.491,122.479,3188.825,134,200024,149.394,73.784,255,23,255,26.673,122.534,3367.68,152,211243,12.813,10.715,4,0,71,26.796,122.522,288.825,10,18117,64.337,34.07,29,14,244,26.787,122.434,1450.295,56,90972
31,3.22,0.36,121.45,10.298,0,123.864,0.884,4.672,4.761,0.861,90.608,0.382,4.699,0,42,96.17,0.884,5.527,0.181,0.916,119.05,29.816,109,40,198,0.343,121.516,383.378,118,24048,106.49,46.719,58,30,211,0.3,121.589,342.933,95,21511,19.109,15.732,14,0,72,0.267,121.558,61.537,14,3860,29.55,7.103,27,17,65,0.336,121.452,95.159,28,5969
32,13.232,95.427,121.364,14.287,93.687,123.864,3.535,5.05,5.208,3.235,73.901,0.815,5.238,752,82,74.624,3.267,1.61,0.621,0.948,88.888,35.5,65,26,225,95.222,121.174,1176.168,82,73777,76.094,37.263,54,19,182,95.216,121.129,1006.878,66,63158,7.64,5.293,7,0,74,95.383,121.022,101.09,7,6341,49.623,17.626,36,18,160,95.396,121.226,656.612,48,41187
33,18.158,112.939,121.436,17.083,110.48,123.864,4.924,4.924,5.348,4.323,51.851,0.782,5.998,876,78,40.732,4.54,1.237,0.808,0.92,113.833,34.425,89,44,243,112.936,121.5,2067.003,109,129656,87.011,44.388,54,17,231,113.001,121.684,1579.953,80,99105,54.378,37.181,19,2,188,112.974,121.678,987.413,44,61937,41.637,18.005,26,14,143,112.995,121.497,756.043,37,47424
34,2.439,128.905,121.457,7.55,128.409,123.106,0.884,3.283,3.377,0.92,89.802,0.538,3.305,1021,48,96.582,0.884,3.673,0.272,0.939,115.843,40.18,74,43,226,128.937,121.384,282.56,112,17724,72.399,42.34,29,20,174,128.972,121.444,176.592,59,11077,20.196,17.241,6,0,69,128.993,121.403,49.261,14,3090,29.588,9.404,26,13,57,128.941,121.368,72.17,26,4527
35,25.141,34.059,119.569,22.126,31.187,122.98,6.818,6.818,8.046,3.979,46.944,0.645,8.234,248,99,35.64,4.52,2.022,0.495,0.875,141.516,42.92,109,50,255,34.055,119.593,3557.823,134,223170,149.661,73.017,255,17,255,33.944,119.611,3762.601,155,236015,54.612,35.579,10,0,172,33.882,119.551,1372.991,50,86123,56.665,31.75,37,15,255,33.935,119.458,1424.596,48,89360
36,30.753,49.398,118.862,21.59,46.338,122.475,6.313,7.071,7.599,5.153,54.66,0.829,7.69,372,108,60.489,5.421,1.475,0.678,0.954,166.299,39.867,255,46,255,49.354,118.839,5114.102,165,320790,144.453,64.431,255,28,255,49.481,119.055,4442.297,143,278650,12.978,10.992,4,0,82,49.405,119.032,399.097,10,25034,48.629,22.439,33,16,142,49.528,118.984,1495.459,42,93805
37,20.534,13.546,119.047,18.468,10.227,121.717,6.439,5.05,7.112,3.676,33.917,0.757,7.251,82,94,35.074,3.857,1.935,0.517,0.94,156.942,43.326,128,57,255,13.552,118.974,3222.574,153,202141,123.859,66.125,41,18,255,13.602,119.251,2543.261,116,159530,10.781,10.186,2,0,84,13.541,119.244,221.374,7,13886,61.939,28.009,37,13,191,13.506,119.109,1271.822,55,79777
38,31.055,59.37,118.185,21.991,55.934,121.591,6.818,6.692,7.97,4.961,48.565,0.807,8.207,444,106,36.87,5.115,1.607,0.622,0.953,147.081,43.579,255,55,255,59.215,118.201,4567.651,140,286513,147.11,67.666,255,22,255,59.473,118.304,4568.559,151,286570,20.671,15.857,4,0,76,59.545,118.285,641.961,17,40268,43.933,25.227,24,8,166,59.692,118.344,1364.366,36,85582
39,21.697,82.808,118.958,19.453,79.293,121.591,7.071,5.429,6.697,4.125,28.024,0.721,7.354,628,86,15.945,4.656,1.623,0.616,0.914,141.999,43.732,106,45,255,82.661,118.778,3080.992,135,193260,139.278,66.813,255,28,255,82.791,119.008,3021.958,130,189557,17.827,14.492,5,0,108,82.684,119.035,386.79,13,24262,49.519,23.07,34,13,184,82.797,119.046,1074.441,45,67396
40,9.358,98.662,119.501,12.667,96.97,121.465,3.535,4.167,5,2.383,53.092,0.733,5.191,768,93,48.945,2.645,2.098,0.477,0.914,65.029,16.684,70,24,127,98.637,119.506,608.546,65,38172,25.606,6.711,20,12,54,98.545,119.535,239.627,25,15031,10.763,6.62,7,0,37,98.371,119.483,100.723,9,6318,32.731,26.319,26,12,255,98.391,119.367,306.298,27,19213
41,28.76,90.213,118.535,20.353,87.121,121.338,6.313,5.808,6.434,5.692,13.472,0.872,6.722,691,95,28.009,5.808,1.13,0.885,0.956,164.12,44.905,186,40,255,90.319,118.523,4720.042,163,296072,149.557,65.602,178,20,255,90.1,118.734,4301.208,163,269800,6.996,5.171,2,0,36,90.186,118.695,201.191,6,12620,59.176,23.591,35,17,148,90.127,118.673,1701.879,57,106753
42,14.715,44.454,117.127,16.664,42.803,120.202,3.409,6.187,6.608,2.835,78.296,0.666,6.508,347,120,71.917,3.003,2.331,0.429,0.911,107.129,32.08,92,32,221,44.414,117.06,1576.366,103,98880,48.624,17.356,54,13,104,44.376,117.182,715.486,47,44880,25.133,15.347,19,1,101,44.386,117.298,369.827,22,23198,58.498,37.574,32,17,255,44.444,117.328,860.784,50,53994
43,33.782,65.45,116.577,23.062,61.869,119.949,7.576,6.692,7.834,5.49,31.645,0.798,8.246,491,118,25.388,5.833,1.427,0.701,0.946,150.245,39.619,123,58,255,65.419,116.627,5075.522,147,318370,157.972,69.087,213,15,255,65.446,116.74,5336.527,177,334742,12.175,9.62,2,0,62,65.464,116.625,411.293,10,25799,39.846,16.007,27,12,136,65.298,116.489,1346.049,37,84433
44,23.339,6.904,116.345,18.881,4.293,119.444,5.05,6.061,6.31,4.71,75.896,0.823,6.355,47,124,69.044,4.762,1.34,0.746,0.939,140.902,39.892,127,55,255,6.894,116.328,3288.575,135,206281,164.25,73.659,255,23,255,6.9,116.466,3833.496,178,240462,15.852,12.987,4,0,82,7.008,116.466,369.987,13,23208,96.844,46.667,41,23,250,7.005,116.441,2260.271,92,141779
45,21.474,27.865,116.618,17.797,25.379,119.444,4.924,5.808,6.226,4.391,58.945,0.852,6.373,208,120,56.31,4.547,1.418,0.705,0.955,135.304,43.418,117,43,255,28.081,116.628,2905.532,128,182254,136.735,64.185,82,25,255,27.853,116.828,2936.268,137,184182,14.151,11.98,3,0,75,27.818,116.956,303.89,11,19062,53.781,30.146,36,18,255,27.725,116.735,1154.902,46,72443
46,23.579,21.189,116.089,19.539,18.308,119.318,5.682,6.439,6.691,4.487,59.932,0.776,6.749,159,129,72.582,4.57,1.491,0.671,0.923,145.97,43.771,134,51,255,21.038,115.983,3441.748,140,215889,133.17,55.503,144,36,255,21.255,116.075,3139.946,136,196958,11.456,7.572,9,0,59,21.253,116.038,270.109,10,16943,58.187,25.576,55,16,200,21.359,115.982,1371.955,54,86058
47,6.951,78.243,117.343,11.627,76.01,118.56,4.545,2.525,4.843,1.827,155.973,0.646,5.082,602,85,153.435,1.976,2.65,0.377,0.92,72.392,23.387,52,22,158,78.378,117.242,503.184,72,31563,38.408,11.062,31,18,88,78.233,117.333,266.968,37,16746,3.516,3.539,2,0,38,78.124,117.445,24.439,3,1533,33.032,19.102,26,12,148,78.22,117.309,229.6,28,14402
48,20.709,38.618,116.254,17.945,35.606,118.434,5.934,4.672,6.152,4.286,22.286,0.808,6.453,285,116,30.579,4.608,1.435,0.697,0.936,174.494,42.881,190,69,255,38.6,116.258,3613.589,179,226668,68.547,20.788,54,33,151,38.657,116.194,1419.542,65,89043,5.15,4.287,2,0,30,38.587,116.145,106.653,4,6690,51.728,22.581,34,18,165,38.748,116.286,1071.237,47,67195
49,8.768,1.106,116.292,12.723,0,118.308,2.525,4.167,4.418,2.527,86.458,0.681,4.464,0,118,61.26,2.525,1.748,0.572,0.917,142.3,40.858,116,44,240,1.026,116.16,1247.717,136,78265,97.329,21.639,89,52,176,1.142,116.302,853.402,96,53531,6.865,5.569,4,0,51,1.107,116.311,60.198,5,3776,33.105,17.547,23,13,140,1.03,116.382,290.276,28,18208
50,8.609,128.443,115.394,13.272,127.273,118.182,2.02,5.429,5.368,2.042,87.441,0.614,5.466,1019,87,96.633,2.02,2.629,0.38,0.954,152.419,44.179,123,58,255,128.465,115.34,1312.14,148,82306,94.35,45.772,34,27,219,128.587,115.427,812.24,85,50949,25.126,21.25,5,0,146,128.656,115.546,216.304,19,13568,45.113,20.846,29,18,198,128.519,115.506,388.368,41,24361
51,24.966,120.429,114.477,19.687,117.929,117.677,5.177,6.566,6.483,4.903,87.279,0.809,6.686,947,91,100.886,5.101,1.322,0.756,0.935,126.22,39.508,106,41,255,120.389,114.488,3151.153,121,197661,138.497,63.779,116,24,255,120.496,114.591,3457.642,140,216886,60.884,36.945,17,0,186,120.552,114.552,1519.994,59,95344,57.474,24.933,32,16,163,120.451,114.381,1434.879,51,90005
52,31.183,72.8,113.485,22.33,70.076,117.55,5.177,7.955,8.032,4.943,90.315,0.786,8.149,572,155,77.471,5.133,1.625,0.615,0.949,134.422,48.536,123,24,255,72.7,113.343,4191.685,130,262930,123.77,75.428,34,15,255,72.756,113.437,3859.514,113,242094,8.788,9.581,1,0,81,72.916,113.475,274.031,5,17189,41.581,25.554,27,12,224,72.693,113.455,1296.628,32,81333
53,17.983,102.103,115.43,17.619,98.864,117.55,6.187,4.419,6.372,3.593,157.638,0.728,6.473,783,105,159.444,3.88,1.773,0.564,0.893,88.139,29.561,72,28,244,101.821,115.423,1584.991,85,99421,56.269,33.798,34,10,176,101.418,115.46,1011.868,47,63471,32.548,25.659,14,0,132,101.285,115.47,585.302,25,36714,42.118,23.053,29,14,144,101.469,115.504,757.398,32,47509
54,21.522,84.685,114.001,18.32,81.818,117.298,5.303,6.187,5.897,4.647,57.854,0.806,6.434,664,143,74.055,4.855,1.269,0.788,0.921,122.092,31.972,116,47,253,84.777,114.07,2627.659,119,164824,153.722,63.954,255,29,255,84.663,114.126,3308.407,158,207525,14.347,11.548,7,0,72,84.711,114.047,308.769,11,19368,43.884,19.203,37,14,217,84.678,113.9,944.48,40,59244
55,29.939,51.892,112.963,21.886,48.99,116.793,5.808,7.449,7.757,4.915,66.444,0.785,7.862,396,155,60.141,5.031,1.578,0.634,0.944,145.724,37.536,120,55,255,51.88,112.909,4362.905,143,273670,166.317,76.7,255,28,255,51.902,113.131,4979.438,185,312343,14.641,10.748,4,0,132,51.947,113.159,438.347,13,27496,53.204,25.16,32,15,233,51.881,113.069,1592.898,49,99917
56,6.52,78.323,114.544,9.976,76.641,115.783,3.409,2.652,3.315,2.505,171.954,0.823,3.635,607,110,159.677,2.652,1.323,0.756,0.933,110.851,34.677,91,37,218,78.277,114.437,722.788,104,45338,74.914,41.142,34,20,201,78.108,114.617,488.469,60,30640,5.469,4.885,3,0,48,78.091,114.609,35.663,4,2237,30.12,8.215,31,15,74,78.234,114.57,196.392,29,12319
57,33.096,33.216,111.492,23.031,30.429,115.278,5.934,7.576,7.64,5.516,97.346,0.784,7.643,260,170,82.405,5.867,1.385,0.722,0.937,124.517,34.682,119,36,251,33.219,111.52,4121.03,121,258498,151.424,72.267,255,19,255,33.323,111.696,5011.545,158,314357,32.611,24.486,4,0,149,33.406,111.644,1079.288,28,67700,42.939,22.413,28,11,201,33.383,111.578,1421.121,37,89142
58,23.276,114.416,111.42,19.965,112.5,114.646,4.545,7.323,7.18,4.128,80.675,0.734,7.393,901,173,82.147,4.545,1.739,0.575,0.941,138.895,37.821,123,50,254,114.451,111.287,3232.873,135,202787,159.673,64.434,255,30,255,114.388,111.459,3716.496,164,233123,61.287,32.279,61,3,159,114.296,111.5,1426.493,63,89479,53.057,21.816,33,15,158,114.272,111.373,1234.931,49,77463
59,13.662,89.747,112.376,13.856,87.879,114.52,4.04,4.293,4.707,3.696,51.562,0.894,5.051,696,147,36.87,3.782,1.274,0.785,0.962,65.711,19.136,55,21,135,89.653,112.417,897.77,64,56314,40.95,12.756,27,16,87,89.624,112.533,559.476,41,35094,2.875,2.667,2,0,24,89.478,112.393,39.282,2,2464,41.616,18.271,29,17,149,89.575,112.454,568.579,36,35665
60,22.797,56.767,111.417,19.675,54.04,114.394,6.061,6.439,7.482,3.879,48.446,0.74,7.594,434,167,47.021,4.011,1.929,0.518,0.94,150.508,40.628,126,34,255,56.813,111.399,3431.194,145,215227,139.49,70.483,255,17,255,56.574,111.371,3179.993,129,199470,23.432,18.072,13,0,88,56.594,111.442,534.192,19,33508,39.943,17.87,28,13,131,56.865,111.443,910.603,35,57119
61,20.597,100.293,112.19,18.419,96.843,114.268,6.944,4.04,7.021,3.735,167.097,0.763,7.018,767,129,171.724,3.867,1.88,0.532,0.94,99.03,34.412,87,31,245,100.294,112.31,2039.758,94,127947,65.046,43.467,27,11,184,99.907,112.696,1339.767,53,84039,42.764,40.063,5,0,206,99.705,112.881,880.823,30,55251,39.969,23.975,24,12,145,100.024,112.471,823.256,30,51640
62,14.3,23.777,111.248,15.032,21.843,113.889,3.914,5.303,5.773,3.154,59.174,0.795,5.89,177,162,59.036,3.304,1.831,0.546,0.954,67.312,18.365,64,23,157,23.731,111.259,962.575,66,60379,34.391,9.489,27,14,73,23.757,111.358,491.801,33,30849,3.596,2.981,2,0,26,23.88,111.279,51.43,3,3226,45.847,28.405,27,16,209,23.884,111.391,655.623,35,41125
