 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AF8-DAPI,StdDev+AF8-DAPI,Mode+AF8-DAPI,Min+AF8-DAPI,Max+AF8-DAPI,XM+AF8-DAPI,YM+AF8-DAPI,IntDen+AF8-DAPI,Median+AF8-DAPI,RawIntDen+AF8-DAPI,Mean+AF8-Sox2,StdDev+AF8-Sox2,Mode+AF8-Sox2,Min+AF8-Sox2,Max+AF8-Sox2,XM+AF8-Sox2,YM+AF8-Sox2,IntDen+AF8-Sox2,Median+AF8-Sox2,RawIntDen+AF8-Sox2,Mean+AF8-Klf4,StdDev+AF8-Klf4,Mode+AF8-Klf4,Min+AF8-Klf4,Max+AF8-Klf4,XM+AF8-Klf4,YM+AF8-Klf4,IntDen+AF8-Klf4,Median+AF8-Klf4,RawIntDen+AF8-Klf4,Mean+AF8-Sox9,StdDev+AF8-Sox9,Mode+AF8-Sox9,Min+AF8-Sox9,Max+AF8-Sox9,XM+AF8-Sox9,YM+AF8-Sox9,IntDen+AF8-Sox9,Median+AF8-Sox9,RawIntDen+AF8-Sox9
18,8.848,105.546,127.945,11.861,103.659,129.164,3.914,2.904,3.844,2.93,10.703,0.79,4.168,104.164,2.399,35.134,2.904,1.312,0.762,0.959,141.29,21.905,156,71,196,105.592,127.971,1250.071,144,78416,34.984,11.855,27,11,70,105.569,128.058,309.521,34,19416,2.157,2.501,0,0,18,105.513,127.941,19.082,1,1197,3.914,2.904,3.844,2.93,10.703,0.79,4.168,347.143,38,21776
19,14.73,113.102,127.032,15.353,110.982,129.164,4.04,4.672,4.997,3.753,106.611,0.785,5.36,110.982,0,133.091,3.696,1.331,0.751,0.955,150.894,26.819,151,77,239,113.098,127.11,2222.664,150,139426,38.087,12.305,26,16,74,112.952,127.112,561.014,38,35192,1.817,3.157,0,0,45,112.925,127.121,26.766,1,1679,4.04,4.672,4.997,3.753,106.611,0.785,5.36,490.282,30,30755
20,15.32,117.924,127.336,15.218,115.654,129.164,4.419,4.04,4.528,4.308,164.787,0.831,5.181,115.654,0,136.975,4.04,1.051,0.951,0.964,129.749,19.199,134,73,175,117.873,127.403,1987.733,133,124689,19.388,3.929,20,8,34,117.863,127.328,297.023,19,18632,1.638,2.011,0,0,17,118.076,127.533,25.092,1,1574,4.419,4.04,4.528,4.308,164.787,0.831,5.181,215.561,13,13522
21,8.991,40.017,127.034,11.313,38.635,129.037,2.778,3.914,4.076,2.809,96.209,0.883,4.076,39.393,0.126,106.189,2.778,1.451,0.689,0.959,72.723,10.133,78,49,102,40.031,127.037,653.858,72,41016,14.09,3.691,13,5,27,39.97,126.915,126.687,14,7947,0.952,1.362,0,0,11,39.989,127.072,8.561,0,537,2.778,3.914,4.076,2.809,96.209,0.883,4.076,133.319,15,8363
22,13.136,27.673,126.305,14.774,26.262,128.911,2.904,5.555,5.738,2.915,90.179,0.756,5.726,26.641,0.253,104.036,2.904,1.969,0.508,0.948,152.522,28.619,153,66,243,27.636,126.276,2003.499,155,125678,32.708,9.646,28,12,62,27.578,126.315,429.64,31,26951,1.601,2.224,0,0,26,27.859,125.949,21.027,1,1319,2.904,5.555,5.738,2.915,90.179,0.756,5.726,330.643,24,20741
23,41.416,98.762,124.172,27.964,95.831,128.911,5.934,9.848,10.277,5.131,79.403,0.666,10.232,97.851,10.101,74.249,5.688,2.003,0.499,0.91,154.881,33.841,158,69,253,98.725,124.251,6414.552,155,402380,39.445,11.961,27,12,84,98.776,124.326,1633.656,38,102478,4.402,4.062,2,0,43,98.873,124.075,182.307,3,11436,5.934,9.848,10.277,5.131,79.403,0.666,10.232,2232.244,50,140027
24,26.75,109.424,124.735,22.477,106.69,128.659,4.924,8.459,8.499,4.008,100.722,0.665,8.553,108.457,0.505,98.489,4.607,2.121,0.472,0.877,147.386,21.506,151,92,232,109.397,124.814,3942.547,146,247313,35.023,10.358,27,13,66,109.309,124.772,936.852,35,58768,4.781,4.175,1,0,25,109.285,124.772,127.883,4,8022,4.924,8.459,8.499,4.008,100.722,0.665,8.553,1215.892,44,76272
25,26.224,8.869,124.041,21.72,6.566,128.28,4.293,8.459,8.155,4.094,91.376,0.699,8.535,8.838,9.343,82.349,4.285,1.992,0.502,0.945,148.374,26.891,151,75,255,8.869,124.063,3890.929,150,244075,30.778,9.204,20,12,60,8.723,124.027,807.12,29,50630,2.096,2.286,0,0,28,8.747,124.014,54.966,2,3448,4.293,8.459,8.155,4.094,91.376,0.699,8.535,1088.169,37,68260
26,48.749,47.519,122.012,31.721,44.696,128.28,6.06,12.121,12.818,4.842,101.449,0.609,12.626,46.464,0.884,106.26,5.086,2.647,0.378,0.909,155.557,37.399,152,64,255,47.575,121.97,7583.258,158,475692,28.463,8.517,27,13,59,47.477,121.907,1387.551,27,87040,1.893,2.101,0,0,27,47.423,121.892,92.27,1,5788,6.06,12.121,12.818,4.842,101.449,0.609,12.626,1350.12,26,84692
27,12.689,75.759,125.884,14.317,73.609,128.154,4.293,4.419,5.41,2.987,47.443,0.778,5.717,73.736,5.05,43.21,3.299,1.811,0.552,0.944,80.677,18.24,70,45,137,75.555,125.731,1023.749,76,64219,22.75,5.013,20,10,41,75.654,125.839,288.685,22,18109,1.97,2.433,0,0,23,75.712,126.034,24.996,1,1568,4.293,4.419,5.41,2.987,47.443,0.778,5.717,240.829,15,15107
28,19.991,24.732,124.634,19.159,22.6,127.901,4.672,6.313,6.477,3.93,107.089,0.684,7.04,23.484,1.641,122.55,4.382,1.648,0.607,0.894,158.177,37.86,148,74,255,24.844,124.621,3162.066,155,198354,32.328,9.634,27,13,65,24.636,124.607,646.254,30,40539,2.115,2.16,0,0,16,24.606,124.606,42.277,2,2652,4.672,6.313,6.477,3.93,107.089,0.684,7.04,686.107,31,43039
29,30.911,70.916,123.456,22.237,68.433,127.396,5.05,7.954,8.074,4.875,88.458,0.786,8.148,70.2,9.722,77.471,4.902,1.656,0.604,0.943,162.147,30.29,178,73,255,70.955,123.373,5012.064,162,314403,39.69,12.382,27,12,74,70.742,123.355,1226.828,40,76958,1.882,2.095,0,0,20,70.933,123.343,58.171,1,3649,5.05,7.954,8.074,4.875,88.458,0.786,8.148,1082.812,34,67924
30,17.169,51.137,122.431,19.812,49.62,126.512,3.283,7.954,8.487,2.576,102.26,0.55,8.468,49.999,2.651,110.056,2.739,3.295,0.303,0.929,117.759,23.777,106,68,179,51.117,122.29,2021.8,117,126826,22.11,6.245,20,9,42,51.052,122.295,379.6,21,23812,1.281,1.46,0,0,9,51.087,122.15,21.999,1,1380,3.283,7.954,8.487,2.576,102.26,0.55,8.468,253.359,14,15893
31,23.179,58.374,121.095,21.579,56.691,125.628,3.283,8.712,9.11,3.24,88.998,0.626,8.843,57.448,3.535,99.866,3.283,2.812,0.356,0.943,140.957,39.381,153,58,255,58.391,120.873,3267.248,144,204952,27.576,8.611,20,11,54,58.379,120.961,639.192,26,40096,1.854,2.293,0,0,26,58.475,121.345,42.978,1,2696,3.283,8.712,9.11,3.24,88.998,0.626,8.843,470.052,19,29486
32,26.495,126.473,121.047,22.207,124.618,125.628,3.788,8.964,9.05,3.728,87.097,0.675,9.092,125.755,12.5,80.407,3.788,2.428,0.412,0.949,101.114,18.913,95,56,157,126.526,120.941,2678.99,99,168051,17.644,4.639,15,7,41,126.454,120.961,467.485,17,29325,1.105,1.448,0,0,19,126.4,121.042,29.269,1,1836,3.788,8.964,9.05,3.728,87.097,0.675,9.092,268.105,10,16818
33,25.251,106.01,121.597,19.934,103.786,125.123,4.545,7.197,7.503,4.285,104.138,0.799,7.51,104.417,4.04,106.607,4.305,1.751,0.571,0.96,172.303,37.896,255,74,255,106.1,121.602,4350.889,170,272928,36.806,11.988,27,13,75,105.997,121.657,929.407,34,58301,3.953,3.798,2,0,36,106.014,121.51,99.81,3,6261,4.545,7.197,7.503,4.285,104.138,0.799,7.51,548.213,20,34389
34,21.936,92.05,122.13,17.692,89.392,124.745,5.429,5.303,5.993,4.661,138.632,0.881,6.192,89.771,4.924,140.793,4.845,1.286,0.778,0.958,171.468,35.056,172,82,255,91.989,122.09,3761.244,170,235940,24.893,4.541,27,12,40,92.065,122.105,546.045,25,34253,1.922,1.868,0,0,11,92.127,122.205,42.149,1,2644,5.429,5.303,5.993,4.661,138.632,0.881,6.192,560.935,25,35187
35,15.91,29.864,121.466,15.402,27.903,124.366,3.662,5.555,5.522,3.669,90.022,0.843,5.67,29.545,4.798,101.56,3.662,1.505,0.664,0.954,130.645,25.447,145,73,214,29.853,121.426,2078.52,131,130384,30.961,6.809,34,11,53,29.768,121.416,492.577,31,30899,3.698,5.502,0,0,63,29.513,121.404,58.84,2,3691,3.662,5.555,5.522,3.669,90.022,0.843,5.67,410.207,22,25732
36,47.554,35.705,118.312,34.634,32.701,124.366,6.187,13.257,14.393,4.207,102.456,0.498,14.015,33.964,4.798,108.925,4.978,3.421,0.292,0.851,159.811,43.325,162,57,255,35.727,118.152,7599.582,165,476716,30.18,8.801,27,12,62,35.711,118.388,1435.168,29,90027,2.744,2.873,1,0,36,35.746,118.382,130.497,2,8186,6.187,13.257,14.393,4.207,102.456,0.498,14.015,3334.745,65,209186
37,53.595,115.985,119.426,29.466,112.371,124.366,7.197,10.101,10.438,6.537,102.487,0.776,10.382,114.391,4.798,103.36,6.767,1.597,0.626,0.932,174.726,38.619,255,62,255,115.995,119.406,9364.5,175,587428,33.536,9.993,27,12,70,115.915,119.412,1797.36,33,112747,2.48,2.475,0,0,28,115.825,119.445,132.92,2,8338,7.197,10.101,10.438,6.537,102.487,0.776,10.382,3781.538,62,237213
38,27.754,20.542,120.176,21.75,18.055,124.113,4.545,8.207,7.964,4.437,95.224,0.737,8.324,20.58,5.05,99.605,4.545,1.795,0.557,0.942,163.87,27.773,169,81,252,20.563,120.122,4548.07,165,285297,36.032,11.291,27,15,73,20.466,120.086,1000.044,36,62732,2.443,2.853,0,0,40,20.546,120.062,67.799,2,4253,4.545,8.207,7.964,4.437,95.224,0.737,8.324,982.126,34,61608
39,16.739,66.697,120.668,18.001,65.15,123.987,3.283,7.071,7.32,2.911,75.004,0.649,7.551,65.529,12.247,69.444,3.209,2.514,0.398,0.939,170.916,26.969,154,100,255,66.673,120.66,2860.899,168,179462,38.464,10.657,34,15,73,66.703,120.719,643.831,37,40387,3.01,2.925,1,0,36,66.777,120.607,50.375,2,3160,3.283,7.071,7.32,2.911,75.004,0.649,7.551,382.023,22,23964
40,19.64,85.121,119.528,18.924,83.205,123.23,3.914,7.323,7.82,3.198,107.549,0.689,7.878,83.71,5.934,111.631,3.31,2.445,0.409,0.938,158.687,39.345,146,72,255,84.993,119.495,3116.601,154,195502,34.83,12.056,27,11,81,85.069,119.444,684.067,32,42911,1.655,1.752,0,0,11,85.148,119.385,32.505,1,2039,3.914,7.323,7.82,3.198,107.549,0.689,7.878,410.829,19,25771
41,21.872,62.892,119.745,19.189,60.605,122.977,4.293,6.692,7.126,3.908,106.719,0.746,7.346,61.615,6.187,114.362,4.087,1.823,0.548,0.944,169.854,35.839,171,79,255,62.865,119.821,3715.014,168,233040,34.97,12.017,27,13,72,63.011,119.804,764.859,33,47979,3.193,3.274,1,0,27,63.14,119.746,69.84,2,4381,4.293,6.692,7.126,3.908,106.719,0.746,7.346,429.576,18,26947
42,36.745,2.64,117.451,26.388,0.253,122.598,5.05,10.353,10.7,4.372,101.833,0.663,10.753,1.263,6.566,105.668,4.683,2.447,0.409,0.933,202.428,47.056,255,79,255,2.611,117.384,7438.253,219,466596,24.709,7.893,20,8,56,2.654,117.576,907.934,23,56954,1.689,2.867,0,0,45,2.653,117.175,62.076,1,3894,5.05,10.353,10.7,4.372,101.833,0.663,10.753,1125.568,28,70606
43,30.576,82.185,117.525,25.791,79.796,122.598,5.05,9.975,10.926,3.563,105.43,0.578,10.389,81.059,6.566,106.232,3.806,3.066,0.326,0.892,158.702,28.963,164,77,248,82.206,117.48,4852.458,161,304391,37.136,12.061,27,13,74,82.134,117.509,1135.467,36,71227,2.433,2.562,1,0,24,82.149,117.384,74.399,2,4667,5.05,9.975,10.926,3.563,105.43,0.578,10.389,1300.303,40,81567
44,22.812,7.534,117.493,21.702,5.682,121.714,3.662,8.964,8.668,3.351,102.781,0.609,9.423,5.934,7.449,107.949,3.662,2.587,0.387,0.945,157.432,29.463,150,77,254,7.605,117.352,3591.387,157,225285,33.604,9.426,27,13,68,7.49,117.373,766.58,33,48087,2.829,2.813,1,0,25,7.488,117.182,64.547,2,4049,3.662,8.964,8.668,3.351,102.781,0.609,9.423,723.49,29,45384
45,32.058,25.398,116.981,26.37,22.853,121.714,4.924,10.48,10.811,3.776,105.676,0.579,11.187,23.737,7.449,110.48,4.253,2.863,0.349,0.925,164.918,28.845,181,79,240,25.396,117.035,5287.024,170,331651,32.504,7.719,27,14,56,25.332,117.087,1042.034,32,65366,1.785,1.932,0,0,18,25.309,117.265,57.214,1,3589,4.924,10.48,10.811,3.776,105.676,0.579,11.187,2115.919,65,132730
46,29.556,39.971,117.723,21.646,37.752,121.588,5.177,7.828,7.501,5.017,90.023,0.793,7.998,38.635,15.404,78.158,5.177,1.495,0.669,0.963,152.071,30.897,158,62,232,39.902,117.522,4494.555,156,281940,29.719,10.366,20,7,60,39.743,117.573,878.362,28,55099,2.669,2.749,0,0,23,39.721,117.699,78.895,2,4949,5.177,7.828,7.501,5.017,90.023,0.793,7.998,1144.283,38,71780
47,50.487,102.037,116.521,30.045,97.851,121.588,7.702,9.848,9.725,6.61,104.901,0.703,10.271,101.387,7.576,110.886,7.373,1.471,0.68,0.902,147.892,28.616,139,82,255,102.068,116.573,7466.597,145,468374,35.293,10.037,27,13,70,102.183,116.689,1781.832,33,111773,3.076,3.358,1,0,56,102.091,116.847,155.302,2,9742,7.702,9.848,9.725,6.61,104.901,0.703,10.271,2748.718,47,172425
48,25.204,74.161,117.53,20.483,71.842,121.083,4.293,7.197,7.644,4.198,93.085,0.755,7.411,73.483,15.277,76.201,4.242,1.821,0.549,0.946,183.345,37.453,255,72,255,74.071,117.536,4620.955,185,289869,38.271,12.352,27,15,73,74.175,117.544,964.558,37,60506,2.23,2.803,0,0,31,74.162,117.134,56.194,2,3525,4.293,7.197,7.644,4.198,93.085,0.755,7.411,552.278,20,34644
49,13.726,15.32,118.838,14.004,13.257,120.957,3.914,4.419,4.766,3.667,121.005,0.88,5.152,13.636,8.459,126.027,3.914,1.3,0.769,0.958,141.121,24.909,151,79,209,15.292,118.818,1936.975,144,121505,29.127,9.347,20,12,65,15.343,118.876,399.782,27,25078,2.161,2.794,0,0,30,15.374,118.644,29.667,1,1861,3.914,4.419,4.766,3.667,121.005,0.88,5.152,318.209,21,19961
50,9.804,90.202,118.573,12.415,88.508,120.326,3.914,3.662,3.736,3.341,21.191,0.799,4.136,88.887,12.121,31.264,3.596,1.118,0.894,0.916,157.267,28.11,153,80,237,90.261,118.549,1541.849,161,96719,34.728,9.531,27,15,61,90.265,118.592,340.479,34,21358,2.262,2.147,1,0,15,90.344,118.604,22.175,2,1391,3.914,3.662,3.736,3.341,21.191,0.799,4.136,371.645,36,23313
51,26.957,78.667,115.751,23.266,76.261,120.199,5.05,8.838,9.504,3.612,113.204,0.626,9.826,77.018,8.964,115.907,3.967,2.631,0.38,0.92,157.739,32.549,138,89,255,78.578,115.754,4252.195,152,266737,35.597,11.422,27,14,72,78.652,115.727,959.6,34,60195,2.015,2.117,0,0,18,78.639,115.743,54.313,1,3407,5.05,8.838,9.504,3.612,113.204,0.626,9.826,771.187,26,48376
52,23.243,111.063,116.464,19.546,109.088,120.073,3.914,7.323,7.579,3.905,95.251,0.764,7.392,110.73,9.091,97.853,3.876,1.941,0.515,0.959,154.685,23.611,147,91,254,111.095,116.441,3595.309,153,225531,29.63,8.103,20,10,62,110.989,116.473,688.69,29,43201,2.173,2.388,0,0,23,111.017,116.698,50.503,2,3168,3.914,7.323,7.579,3.905,95.251,0.764,7.392,747.068,30,46863
53,17.312,69.426,116.731,17.077,66.918,119.189,4.924,4.798,5.089,4.331,156.91,0.746,5.96,67.044,11.237,143.616,4.504,1.175,0.851,0.921,181.259,26.656,167,92,255,69.492,116.76,3138.042,180,196847,42.486,14.118,34,16,86,69.3,116.679,735.542,41,46140,2.901,2.805,1,0,19,69.098,116.62,50.216,2,3150,4.924,4.798,5.089,4.331,156.91,0.746,5.96,323.9,17,20318
54,27.324,29.407,114.356,22.459,27.398,118.81,4.04,8.964,9.16,3.798,99.469,0.681,9.348,27.651,10.353,106.477,3.973,2.412,0.415,0.952,160.177,34.597,153,63,255,29.348,114.296,4376.651,161,274544,33.529,9.23,27,15,65,29.373,114.483,916.128,33,57468,2.103,2.155,0,0,23,29.34,114.705,57.453,2,3604,4.04,8.964,9.16,3.798,99.469,0.681,9.348,1245.958,43,78158
55,53.659,119.887,112.404,33.359,116.285,118.81,7.197,12.626,13.874,4.924,69.4,0.606,13.646,117.927,22.979,67.706,5.043,2.817,0.355,0.942,152.092,40.379,161,46,255,119.74,112.24,8161.122,159,511941,30.57,12.042,20,3,77,119.618,112.273,1640.383,30,102900,2.114,2.527,0,0,29,119.72,112.457,113.424,1,7115,7.197,12.626,13.874,4.924,69.4,0.606,13.646,2915.674,49,182898
56,21.744,91.584,115.022,18.973,89.139,118.179,5.177,6.439,7.349,3.767,54.01,0.759,7.564,89.518,17.298,56.575,4.018,1.951,0.513,0.952,155.32,39.285,141,70,252,91.563,115.183,3377.324,154,211857,33.543,9.853,27,13,68,91.615,115.131,729.373,31,45753,3.095,2.734,1,0,19,91.494,114.91,67.305,2,4222,5.177,6.439,7.349,3.767,54.01,0.759,7.564,814.182,35,51073
57,11.239,13.408,115.121,13.32,11.995,117.674,3.03,4.924,5.01,2.856,98.713,0.796,5.116,12.5,11.49,105.751,2.986,1.754,0.57,0.947,138.984,23.809,143,86,188,13.364,115.022,1562.015,142,97984,26.235,5.147,27,13,42,13.36,115.069,294.855,26,18496,2.024,2.123,0,0,16,13.276,115.318,22.749,2,1427,3.03,4.924,5.01,2.856,98.713,0.796,5.116,267.802,21,16799
58,14.889,107.374,114.768,15.858,105.679,117.674,3.662,5.303,5.549,3.416,103.431,0.744,5.721,106.942,11.49,112.036,3.662,1.624,0.616,0.929,166.649,37.453,255,91,255,107.291,114.678,2481.299,159,155650,35.346,11.401,27,16,72,107.41,114.77,526.278,33,33013,2.485,2.46,0,0,17,107.413,114.619,37,2,2321,3.662,5.303,5.549,3.416,103.431,0.744,5.721,476.365,30,29882
59,32.537,10.739,111.083,27.793,8.712,117.422,4.419,11.237,10.914,3.796,88.886,0.529,11.465,9.469,22.979,78.566,4.411,2.875,0.348,0.884,160.301,32.792,165,73,248,10.752,111.144,5215.67,162,327175,35.051,10.816,27,11,71,10.735,111.159,1140.441,33,71539,2.581,2.643,0,0,24,10.797,111.032,83.98,2,5268,4.419,11.237,10.914,3.796,88.886,0.529,11.465,1949.808,55,122310
60,26.144,19.882,113.403,23.253,16.793,117.169,5.429,8.586,8.691,3.83,118.824,0.608,9.384,17.803,11.995,113.806,4.473,2.269,0.441,0.87,175.932,34.524,185,84,255,19.899,113.467,4599.593,178,288529,29.834,8.119,27,14,57,19.834,113.367,779.971,29,48927,2.498,2.542,0,0,17,19.859,113.302,65.312,2,4097,5.429,8.586,8.691,3.83,118.824,0.608,9.384,1673.111,59,104953
