 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
11,1.817,106.552,128.872,6.984,104.924,129.167,3.157,0.631,3.364,0.688,179.017,0.468,3.179,831,0,173.157,0.631,4.891,0.204,0.966,49.272,40.839,23,16,224,106.062,128.927,89.547,33,5617,11.447,4.994,6,4,27,106.257,128.903,20.805,10,1305,2.456,4.338,1,0,25,106.671,128.953,4.464,1,280,13.421,4.089,9,6,25,106.452,128.887,24.392,13,1530
12,12.403,112.396,127.473,13.869,110.227,129.167,4.167,3.914,4.521,3.493,137.543,0.81,5.191,873,0,131.055,3.811,1.294,0.773,0.956,134.233,41.434,110,54,255,112.475,127.513,1664.893,127,104433,86.497,42.049,45,20,184,112.401,127.698,1072.831,86,67295,11.497,8.097,7,0,42,112.394,127.71,142.603,10,8945,38.688,18.214,24,11,138,112.332,127.662,479.845,36,30099
13,5.899,118.946,128.378,10.66,116.667,129.167,4.419,2.02,3.922,1.915,176.396,0.652,4.435,924,1,175.101,2.02,2.048,0.488,0.916,124.422,33.271,134,54,245,118.928,128.352,733.916,120,46036,52.759,36.608,12,6,140,118.942,128.617,311.208,39,19521,24.408,23.754,2,0,108,118.831,128.658,143.974,16,9031,22.543,12.856,12,7,67,118.73,128.511,132.974,18,8341
14,13.057,125.576,127.49,15.519,122.601,129.167,5.05,3.914,5.055,3.289,141.017,0.681,5.886,971,1,144.605,3.906,1.537,0.651,0.891,138.127,46.861,255,33,255,125.577,127.492,1803.479,127,113126,96.94,55.582,34,10,232,125.707,127.763,1265.716,89,79394,8.636,8.806,1,0,60,125.549,127.878,112.759,6,7073,31.485,19.686,24,8,154,125.531,127.766,411.086,26,25786
15,2.391,0.978,128.407,6.867,0.126,129.04,2.273,1.641,2.348,1.297,28.704,0.637,2.803,1,14,35.838,1.641,1.811,0.552,0.88,119.72,26.133,122,53,187,0.995,128.452,286.29,121,17958,45.833,26.164,20,12,110,0.804,128.513,109.603,36,6875,4.733,4.252,1,0,21,0.727,128.525,11.319,3,710,23.74,7.036,21,10,49,1.002,128.468,56.77,23,3561
16,17.297,37.402,126.711,17.256,35.101,129.04,4.419,5.177,5.479,4.019,101.549,0.73,5.956,278,1,122.005,4.204,1.363,0.734,0.92,159.794,40.658,255,66,255,37.499,126.729,2764.013,156,173377,119.879,54.923,185,17,242,37.367,126.993,2073.587,126,130069,13.812,11.474,5,0,75,37.282,127.023,238.91,11,14986,24.447,10.381,25,8,86,37.249,126.909,422.867,22,26525
17,2.264,45.368,128.594,6.436,44.066,129.04,2.652,1.01,2.705,1.065,0.892,0.687,2.699,349,5,10.784,1.01,2.539,0.394,0.956,102.944,30.02,65,45,177,45.369,128.637,233.043,105,14618,35.768,22.995,20,10,107,45.403,128.711,80.97,26,5079,7.507,5.814,3,0,29,45.42,128.705,16.994,6,1066,21.549,18.472,15,9,136,45.56,128.638,48.783,17,3060
18,3.667,50.642,128.536,9.096,48.737,129.04,3.914,1.263,3.825,1.221,2.002,0.557,3.932,386,1,174.472,1.263,3.134,0.319,0.926,121.696,30.908,119,54,235,50.681,128.562,446.222,120,27990,56.874,35.05,19,10,153,50.605,128.677,208.54,47,13081,8.765,9.093,3,0,52,50.536,128.719,32.139,6,2016,17.678,5.683,13,7,37,50.684,128.587,64.821,17,4066
19,2.997,81.126,128.559,7.803,79.419,129.04,3.283,1.136,3.316,1.151,178.464,0.619,3.321,629,1,171.254,1.136,2.881,0.347,0.947,121.835,39.789,102,40,244,80.993,128.584,365.156,113,22905,58.399,34.053,20,13,167,81.088,128.66,175.03,49,10979,18.277,18.683,6,0,84,81.074,128.712,54.777,11,3436,21.309,8.096,16,6,56,81.046,128.537,63.864,20,4006
20,12.929,92.164,127.448,14.583,89.52,129.04,4.798,3.662,4.668,3.527,154.724,0.764,5.327,709,1,148.57,3.662,1.324,0.756,0.935,170.187,44.563,255,63,255,92.284,127.54,2200.376,167,138022,78.023,31.474,94,17,155,92.191,127.569,1008.775,80,63277,14.735,10.59,7,0,61,92.173,127.524,190.509,13,11950,22.459,10.515,22,8,84,92.044,127.496,290.371,20,18214
21,32.395,78.783,124.457,23.401,76.263,128.914,5.303,8.333,8.178,5.044,104.942,0.743,8.757,610,2,114.717,5.258,1.621,0.617,0.941,150.48,52.505,255,41,255,78.67,124.628,4874.745,143,305776,91.303,44.592,82,9,210,78.949,124.626,2957.726,90,185528,35.776,26.495,7,0,154,79.007,124.578,1158.935,30,72696,32.711,20.72,18,7,170,78.988,124.28,1059.647,27,66468
22,30.482,25.415,124.974,21.455,22.096,128.156,6.692,6.439,7.006,5.54,139.115,0.832,7.222,181,14,143.531,5.861,1.265,0.791,0.933,132.633,43.475,115,45,255,25.538,124.886,4042.865,124,253595,113.804,57.618,54,9,251,25.458,125.134,3468.913,122,217593,14.248,12.602,4,0,83,25.556,125.034,434.298,11,27242,21.027,10.788,15,5,84,25.469,125.079,640.925,18,40203
23,30.673,105.02,124.015,23.906,102.02,128.156,6.061,8.207,9.326,4.188,122.536,0.674,9.463,812,8,121.357,4.545,2.227,0.449,0.926,141.587,45.268,255,51,255,105.095,124.02,4342.881,135,272414,117.369,59.032,144,12,255,105.025,124.177,3600.038,118,225818,19.731,16.834,3,0,132,105.018,124.084,605.214,16,37963,22.67,12.104,16,5,143,105.008,123.943,695.367,19,43618
24,35.583,61.816,123.3,24.325,59.217,127.525,5.682,8.46,8.483,5.341,84.475,0.756,8.536,482,80,82.349,5.645,1.588,0.63,0.933,119.683,37.013,104,38,255,61.754,123.173,4258.691,114,267133,93.767,41.071,103,10,220,61.839,123.252,3336.497,95,209287,15.116,11.512,3,0,90,61.769,123.427,537.89,13,33740,25.438,13.403,20,6,102,61.775,123.291,905.167,22,56778
25,22.319,47.664,124.104,19.06,45.328,127.399,4.293,6.818,6.745,4.213,91.957,0.772,6.958,375,68,78.486,4.293,1.601,0.625,0.942,127.047,40.589,127,45,255,47.572,124.108,2835.577,122,177866,98.257,55.92,27,11,220,47.63,124.311,2193.01,95,137560,33.784,29.382,6,0,188,47.642,124.276,754.019,26,47297,26.51,20.496,13,5,133,47.631,123.9,591.679,18,37114
26,19.418,117.251,123.402,20.279,115.278,127.273,3.788,8.207,8.415,2.938,106.293,0.593,8.625,918,15,107.904,3.177,2.864,0.349,0.918,118.704,33.22,104,39,246,117.253,123.414,2304.957,113,144582,75.777,34.57,101,9,170,117.221,123.602,1471.402,76,92296,54.583,35.687,26,0,180,117.209,123.604,1059.87,49,66482,22.719,13.596,13,6,94,117.383,123.195,441.153,19,27672
27,38.485,85.047,121.852,27.743,82.197,127.146,6.187,10.101,10.477,4.677,112.144,0.628,10.975,659,16,113.025,5.215,2.24,0.446,0.912,171.926,43.759,255,56,255,85.036,122.004,6616.48,171,415029,109.017,54.93,54,13,243,84.978,122.025,4195.448,108,263166,11.901,11.2,0,0,71,84.916,122.017,458.004,8,28729,32.811,17.599,18,6,133,84.901,121.747,1262.703,28,79205
28,29.126,98.225,122.587,25.113,95.076,127.02,5.934,8.838,10.043,3.693,115.019,0.58,9.788,755,19,120.203,4.19,2.72,0.368,0.883,134.877,39.658,131,53,255,98.201,122.52,3928.48,129,246420,88.164,43.202,41,13,192,98.219,122.708,2567.908,87,161076,22.953,18.062,3,0,95,98.233,122.79,668.553,19,41936,26.024,15.217,18,7,134,98.272,122.495,757.972,22,47545
29,32.219,122.699,122.29,24.725,119.444,126.515,5.934,8.965,9.721,4.22,113.925,0.662,9.718,957,22,114.567,4.548,2.303,0.434,0.921,126.453,42.305,100,47,255,122.694,122.314,4074.207,120,255561,99.903,51.674,27,12,213,122.715,122.46,3218.78,103,201903,8.902,8.599,2,0,67,122.756,122.296,286.8,6,17990,29.609,16.868,14,5,121,122.592,122.449,953.982,26,59840
30,15.847,110.295,122.376,19.626,108.081,126.389,4.167,7.702,8.307,2.429,109.458,0.517,8.188,860,22,109.832,2.882,3.421,0.292,0.842,89.636,31.364,91,23,215,110.339,122.11,1420.419,87,89098,42.978,27.107,20,7,126,110.257,122.527,681.051,34,42720,49.546,41.595,15,1,233,110.181,122.642,785.138,35,49249,20.018,15.065,15,4,209,110.272,122.492,317.218,17,19898
31,11.765,88.87,123.475,14.54,86.995,126.01,3.662,5.05,5.664,2.645,117.22,0.699,5.814,689,26,124.38,2.973,2.142,0.467,0.907,146.648,38.217,137,55,255,88.862,123.454,1725.362,142,108226,72.531,34.505,68,15,160,88.973,123.53,853.355,69,53528,16.431,11.933,9,0,61,88.892,123.728,193.315,14,12126,29.064,14.963,18,9,91,88.824,123.584,341.944,24,21449
32,9.055,51.503,123.747,11.152,49.621,125.379,3.788,3.157,3.821,3.017,161.174,0.915,3.92,393,40,165.069,3.14,1.266,0.79,0.953,55.222,20.252,38,19,130,51.543,123.6,500.043,52,31366,24.954,11.212,13,8,60,51.47,123.595,225.965,22,14174,4.111,3.804,2,0,23,51.466,123.371,37.225,3,2335,23.121,30.049,11,4,255,51.322,124.171,209.369,13,13133
33,30.864,93.89,120.647,22.804,91.414,124.874,4.924,8.333,8.909,4.411,104.569,0.746,8.675,733,35,111.337,4.41,2.02,0.495,0.951,152.601,46.854,255,55,255,93.8,120.613,4709.903,145,295436,84.28,36.236,109,12,183,93.965,120.912,2601.243,86,163167,20.21,13.959,11,0,85,93.998,121.046,623.755,18,39126,27.176,13.835,19,7,100,93.858,121.047,838.752,23,52612
34,15.926,127.91,121.696,17.509,126.136,124.874,3.157,6.692,6.177,3.283,93.229,0.653,6.711,1019,34,94.316,3.157,1.881,0.532,0.942,133.96,38.135,140,51,255,127.914,121.711,2133.482,130,133826,87.338,43.491,123,8,178,128.053,121.823,1390.974,93,87251,33.077,25.26,3,0,118,128.053,121.74,526.794,31,33044,34.108,20.356,14,5,152,128.049,121.604,543.215,29,34074
35,22.797,31.294,120.091,22.465,29.419,124.369,3.662,8.838,8.682,3.343,90.749,0.568,8.871,240,38,94.899,3.618,2.597,0.385,0.882,119.108,33.911,103,36,247,31.299,120.052,2715.357,114,170325,96.229,47.053,130,14,200,31.376,120.299,2193.76,103,137607,15.278,12.258,6,0,75,31.391,120.266,348.289,12,21847,20.551,10.173,14,4,96,31.337,120.286,468.51,18,29388
36,28.409,43.017,119.893,22.792,40.657,123.864,4.924,8.081,8.143,4.442,80.037,0.687,8.3,331,106,76.809,4.75,1.833,0.546,0.914,155.058,48.549,255,61,255,42.872,119.887,4405.04,147,276313,103.464,39.981,137,16,210,43.115,120.044,2939.297,104,184372,13.328,10.436,7,0,79,43.182,119.95,378.643,11,23751,25.135,15.332,16,5,120,43.162,119.921,714.068,20,44791
37,14.619,7.838,120.72,15.494,6.187,123.611,3.409,5.808,5.827,3.195,96.739,0.765,5.895,57,44,99.866,3.339,1.824,0.548,0.927,129.987,39.542,112,48,255,7.808,120.752,1900.28,124,119198,100.932,48.982,40,18,216,7.948,120.652,1475.531,93,92555,9.921,8.94,1,0,56,8.057,120.389,145.042,7,9098,24.437,13.458,19,4,119,7.819,120.745,357.249,22,22409
38,23.929,37.471,120.088,19.356,34.596,122.98,5.177,6.313,6.566,4.64,113.409,0.803,6.9,279,53,124.563,5.031,1.415,0.707,0.939,136.618,41.375,123,43,255,37.54,120.156,3269.158,131,205063,96.949,42.209,109,12,202,37.437,120.285,2319.926,100,145521,25.655,18.505,23,0,99,37.424,120.225,613.903,22,38508,24.43,12.175,18,6,97,37.49,120.13,584.585,21,36669
39,42.358,20.478,118.534,26.092,17.045,122.727,6.692,8.712,9.351,5.768,111.774,0.782,9.398,142,52,120.7,6.141,1.621,0.617,0.94,156.668,44.465,255,51,255,20.424,118.443,6636.216,156,416267,93.836,44.127,123,11,222,20.502,118.733,3974.744,98,249322,14.294,11.712,2,0,66,20.549,118.793,605.485,12,37980,46.672,26.233,19,8,154,20.522,118.676,1976.962,42,124008
40,13.152,53.03,119.89,14.614,51.01,121.97,4.545,4.167,4.661,3.592,139.474,0.774,5.227,406,58,142.853,3.983,1.298,0.771,0.91,114.88,42.647,122,37,255,52.91,120.052,1510.939,107,94776,55.869,33.623,17,6,156,52.895,120.191,734.808,51,46092,14.392,13.192,1,0,90,52.822,120.274,189.282,11,11873,23.202,23.29,12,4,237,52.828,120.328,305.166,17,19142
41,41.848,66.058,117.326,26.154,62.626,121.843,6.439,9.091,8.807,6.05,81.728,0.769,9.196,524,130,81.314,6.358,1.456,0.687,0.946,175.254,49.908,255,41,255,66.122,117.344,7334.07,175,460041,112.176,54.82,123,15,254,66.092,117.396,4694.391,108,294463,24.983,20.018,6,0,120,66.09,117.423,1045.49,21,65580,31.417,18.222,15,7,161,66.03,117.349,1314.738,27,82469
42,17.568,1.894,119.132,15.772,0,121.717,4.04,5.177,5.297,4.223,92.12,0.888,5.327,2,62,121.43,4.04,1.255,0.797,0.966,124.085,43.984,122,32,255,2.035,119.034,2179.97,117,136742,85.64,42.768,25,14,203,1.976,119.262,1504.546,82,94375,12.153,10.309,3,0,84,1.988,119.202,213.514,10,13393,41.925,21.301,20,10,156,2.046,119.219,736.546,39,46201
43,23.148,103.777,117.653,20.131,101.768,121.717,4.672,7.449,7.026,4.195,105.803,0.718,7.536,812,59,98.673,4.672,1.675,0.597,0.934,125.54,36.966,103,44,255,103.803,117.587,2906.01,121,182284,103.01,51.855,137,10,223,103.727,117.813,2384.492,108,149571,22.802,17.925,2,0,111,103.744,117.838,527.815,20,33108,51.698,30.588,21,8,179,103.706,117.732,1196.718,45,75066
44,28.409,114.907,117.497,21.646,112.5,121.465,4.672,8.081,8.15,4.438,96.613,0.762,8.129,905,61,96.242,4.656,1.837,0.545,0.941,126.557,41.596,110,42,255,114.928,117.528,3595.367,118,225525,95.624,46.25,34,12,204,114.896,117.773,2716.585,99,170402,15.522,11.966,3,0,69,114.875,117.808,440.977,13,27661,20.113,10.36,13,4,83,114.83,117.716,571.385,18,35841
45,23.913,26.797,117.856,20.692,24.495,120.959,4.672,6.566,7.025,4.334,99.821,0.702,7.286,196,65,117.897,4.347,1.621,0.617,0.906,125.667,44.615,102,44,255,26.783,117.846,3005.123,118,188501,107.795,58.227,131,11,255,26.891,118.12,2577.728,105,161692,51.351,37.729,10,0,176,26.839,118.102,1227.981,46,77027,24.931,16.348,18,5,131,26.719,117.864,596.191,20,37397
46,24.886,11.319,116.922,20.292,8.838,120.833,4.545,7.323,7.455,4.25,82.833,0.759,7.454,84,124,79.261,4.545,1.754,0.57,0.944,133.962,37.007,136,52,255,11.291,116.877,3333.739,132,209114,114.562,53.596,160,14,246,11.366,117.01,2850.961,121,178831,42.089,27.228,8,0,134,11.394,117.119,1047.419,41,65701,25.08,14.748,17,5,139,11.458,117.004,624.138,21,39150
47,20.932,15.719,116.059,19.817,13.889,120.202,4.04,7.828,7.881,3.382,103.39,0.67,8.054,116,71,103.601,3.629,2.331,0.429,0.933,136.805,37.308,115,40,255,15.702,115.934,2863.62,133,179625,126.658,61.531,178,17,251,15.731,116.213,2651.221,131,166302,54.762,37.832,15,0,176,15.822,116.186,1146.277,52,71902,29.589,20.388,18,6,208,15.819,116.29,619.355,23,38850
48,41.928,72.823,115.338,25.526,69.697,119.697,6.187,8.586,8.855,6.028,99.971,0.809,8.757,560,80,118.413,5.998,1.469,0.681,0.957,179.928,43.69,255,72,255,72.861,115.303,7544.029,179,473211,95.638,44.451,75,11,212,72.812,115.485,4009.912,97,251528,8.253,7.642,0,0,59,72.751,115.59,346.026,6,21705,28.311,14.574,16,4,145,72.773,115.375,1187.025,25,74458
49,28.457,5.471,114.649,22.97,2.904,119.571,5.177,8.712,7.955,4.555,93.474,0.678,8.77,35,145,83.387,4.92,1.747,0.573,0.912,128.759,43.767,93,47,255,5.629,114.667,3664.078,122,229835,92.292,44.232,130,8,210,5.522,114.908,2626.336,95,164741,38.255,29.082,7,0,148,5.438,115.078,1088.614,32,68285,17.401,7.036,13,4,65,5.444,114.794,495.165,16,31060
50,25.316,78.655,115.449,21.185,76.641,119.318,4.167,8.207,8.376,3.848,87.928,0.709,8.285,618,143,82.117,4.132,2.177,0.459,0.93,137.576,47.199,255,40,255,78.631,115.192,3482.895,131,218470,108.871,54.27,68,9,241,78.693,115.701,2756.201,110,172887,17.39,15.023,2,0,87,78.688,115.68,440.26,14,27616,38.728,20.433,22,9,124,78.624,115.62,980.446,33,61500
51,8.673,83.016,116.832,11.731,81.313,118.434,3.662,3.535,3.408,3.24,146.405,0.792,3.963,644,90,157.521,3.382,1.052,0.951,0.916,175.14,51.932,255,62,255,83.214,116.809,1518.91,170,95276,105.265,48.326,54,27,237,82.936,116.857,912.915,96,57264,12.425,11.327,2,0,60,82.869,116.787,107.753,9,6759,22.208,10.591,16,7,90,82.911,116.779,192.598,20,12081
52,27.803,35.45,113.994,21.037,33.207,117.929,4.672,7.576,7.558,4.684,98.166,0.79,7.752,270,89,102.225,4.672,1.614,0.62,0.944,139.493,46.823,255,33,255,35.363,113.933,3878.341,129,243275,109.123,50.186,34,17,243,35.524,114.235,3033.962,115,190310,30.505,19.936,7,0,108,35.661,114.331,848.126,30,53200,29.558,14.006,19,7,113,35.557,114.122,821.805,27,51549
53,28.17,122.517,113.41,22.521,120.202,117.55,5.05,7.955,8.426,4.257,108.311,0.698,8.338,954,95,122.005,4.448,1.979,0.505,0.927,117.049,46.276,86,31,255,122.407,113.333,3297.264,108,206826,91.76,49.196,27,10,216,122.609,113.438,2584.87,90,162140,51.538,38.956,9,0,204,122.62,113.475,1451.809,42,91067,29.482,20.629,15,5,236,122.449,113.472,830.509,24,52095
54,25.077,45.95,113.375,21.424,43.561,117.424,4.419,8.081,7.711,4.141,86.662,0.687,8.116,366,157,84.644,4.363,1.862,0.537,0.909,151.757,49.124,255,41,255,45.914,113.494,3805.629,145,238714,104.13,50.819,89,11,242,45.811,113.607,2611.286,102,163797,14.671,11.943,2,0,86,45.866,113.729,367.914,12,23078,20.886,10.815,15,4,99,45.86,113.522,523.765,18,32854
55,25.396,98.772,113.555,19.922,96.338,117.172,4.798,7.197,7.068,4.575,81.114,0.804,7.237,781,95,96.009,4.777,1.545,0.647,0.944,136.616,36.965,120,62,255,98.845,113.426,3469.487,131,217629,96.316,44.399,123,16,204,98.834,113.621,2446.029,100,153431,10.561,9.103,3,0,74,98.753,113.577,268.196,8,16823,30.011,15.609,19,7,98,98.836,113.595,762.149,26,47807
56,11.032,94.257,113.987,15.58,92.172,116.288,3.788,5.303,5.819,2.414,112.344,0.571,6.304,732,102,122.735,2.993,2.411,0.415,0.84,74.243,20.128,67,28,141,94.287,113.812,819.047,74,51376,37.968,16.521,20,12,95,94.227,113.961,418.866,34,26274,30.685,22.17,10,1,115,94.221,114.013,338.517,23,21234,24.892,17.19,15,7,146,94.413,113.763,274.605,20,17225
57,21.793,127.99,111.818,22.041,126.263,116.162,3.03,9.343,9.023,3.075,93.221,0.564,9.398,1015,103,96.17,3.03,2.934,0.341,0.961,165.872,38.731,159,59,255,127.994,111.823,3614.848,166,226747,95.345,49.172,99,13,225,128.235,111.971,2077.86,93,130337,14.285,12.204,0,0,62,128.281,111.886,311.304,12,19527,23.563,12.633,15,4,96,128.142,111.922,513.499,21,32210
58,13.471,51.855,112.947,15.71,50.505,115.783,2.904,5.934,6.384,2.687,81.179,0.686,6.311,404,153,70.115,2.9,2.376,0.421,0.934,133.992,40.261,123,50,253,51.839,112.998,1805.025,130,113223,57.038,26.784,27,19,154,51.982,113.16,768.367,52,48197,8.636,8.405,1,0,58,52.005,113.4,116.33,6,7297,31.129,16.125,25,7,147,51.998,112.874,419.344,28,26304
59,12.291,85.241,113.825,13.412,82.954,115.783,4.167,4.167,4.575,3.421,132.099,0.859,4.728,664,107,124.114,3.602,1.337,0.748,0.936,182.132,47.687,255,72,255,85.268,113.949,2238.669,183,140424,99.163,39.063,96,18,200,85.145,113.98,1218.862,97,76455,12.738,8.216,9,0,53,85.218,113.923,156.568,12,9821,23.982,13.162,15,4,97,85.2,113.865,294.771,20,18490
60,20.884,89.821,112.075,19.029,87.879,115.656,3.914,7.323,7.369,3.608,83.844,0.725,7.393,706,107,97.853,3.798,2.042,0.49,0.926,179.208,44.478,255,68,255,89.745,112.11,3742.641,174,234763,104.321,39.982,89,23,212,89.852,112.096,2178.662,105,136660,8.572,7.007,4,0,44,89.898,112.262,179.015,7,11229,29.546,12.846,25,7,105,89.832,112.088,617.043,26,38705
61,55.335,57.284,108.758,33.717,53.914,115.151,6.566,13.131,13.931,5.058,105.611,0.612,13.535,442,111,104.036,5.323,2.754,0.363,0.934,174.553,44.717,255,54,255,57.196,108.778,9658.955,172,605873,109.346,46.777,123,9,224,57.307,108.901,6050.707,115,379540,11.347,9.545,2,0,69,57.372,108.901,627.9,9,39386,24.882,10.866,20,5,95,57.299,108.802,1376.833,23,86364
62,11,1.217,112.388,13.185,0,114.899,2.778,4.924,4.807,2.914,91.431,0.795,5.027,0,152,78.408,2.778,1.65,0.606,0.967,35.043,9.382,33,13,71,1.149,112.48,385.483,34,24180,18.506,6.481,13,6,52,1.099,112.432,203.566,18,12769,3.986,4.35,2,0,37,1.087,112.649,43.841,3,2750,20.004,15.642,13,4,154,1.486,112.562,220.05,15,13803
