 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
24,38.229,35.896,121.68,24.965,32.323,125.631,7.449,7.955,9.51,5.118,48.84,0.771,9.563,32.449,10.732,42.325,5.406,1.858,0.538,0.953,148.962,33.303,142,76,255,35.882,121.687,5694.749,146,357212,21.686,10.183,27,2,51,35.989,121.959,829.059,22,52004,9.294,8.548,0,0,54,35.955,121.931,355.304,7,22287,39.324,20.505,35,5,158,35.93,121.687,1503.319,35,94298
25,24.137,111.016,122.866,18.481,108.333,125.631,5.303,5.934,5.999,5.122,105.68,0.888,6.192,109.722,3.535,110.283,5.209,1.171,0.854,0.956,191.972,43.531,255,69,255,111.131,122.944,4633.524,194,290645,43.544,18.757,40,6,115,111.102,122.937,1051.006,43,65926,8.339,6.96,6,0,52,111.205,123.046,201.27,7,12625,35.021,15.89,23,11,119,111.031,122.852,845.288,32,53022
26,27.915,5.846,122.216,20.409,3.283,125.505,5.051,6.566,7.002,5.076,75.116,0.842,7.236,4.04,9.975,60.751,5.051,1.379,0.725,0.96,131.369,39.613,97,55,255,5.873,122.41,3667.139,123,230027,24.447,15.158,13,2,74,5.875,122.494,682.438,20,42807,7.861,9.301,1,0,87,5.857,122.57,219.445,4,13765,36.85,25.223,19,6,172,5.729,122.23,1028.655,30,64524
27,41.705,94.377,121.451,25.797,90.656,125.379,7.702,8.081,9.461,5.613,47.454,0.788,9.587,91.54,11.49,49.808,5.849,1.686,0.593,0.95,150.62,39.933,255,68,255,94.321,121.468,6281.598,145,394023,30.649,15.532,13,3,74,94.432,121.653,1278.23,32,80179,17.319,14.628,0,0,80,94.568,121.78,722.278,14,45306,86.458,52.549,32,9,255,94.517,121.602,3605.729,74,226175
28,10.347,87.425,123.876,13.037,84.848,125.126,5.177,2.525,5.291,2.49,3.051,0.765,5.252,84.848,5.682,9.689,2.525,2.125,0.471,0.952,58.635,10.347,53,36,96,87.321,123.89,606.665,58,38054,7.213,3.287,6,1,39,87.471,123.807,74.625,7,4681,4.131,3.954,2,0,31,87.56,123.771,42.741,3,2681,25.123,17.828,19,6,167,87.316,123.692,259.938,21,16305
29,5.867,0.642,122.764,11.473,0,125,1.515,4.924,4.865,1.536,86.319,0.56,4.982,0,9.091,81.254,1.515,3.168,0.316,0.951,80.546,38.766,44,31,251,0.498,122.727,472.543,68,29641,6.495,3.854,6,0,34,0.563,122.995,38.102,6,2390,0.587,1.061,0,0,7,0.645,122.963,3.444,0,216,12.707,5.827,9,4,39,0.66,122.945,74.546,11,4676
30,21.952,19.608,121.804,18.167,16.793,124.495,5.556,5.303,5.906,4.733,32.795,0.836,6.269,16.919,9.091,34.33,4.918,1.248,0.801,0.936,174.678,46.566,255,75,255,19.542,121.753,3834.596,170,240531,37.752,17.428,20,6,100,19.704,121.832,828.74,35,51984,8.054,7.683,2,0,46,19.864,121.879,176.815,6,11091,37.591,17.018,34,8,130,19.721,121.824,825.217,34,51763
31,26.958,46.953,121.037,21.006,44.318,124.369,5.429,7.071,7.639,4.493,62.45,0.768,8.019,44.823,11.742,56.56,4.765,1.7,0.588,0.941,163.884,45.787,255,70,255,46.891,121.168,4418.033,158,277128,34.488,15.417,20,5,85,46.963,121.147,929.734,33,58319,6.208,6.869,2,0,75,46.853,121.018,167.345,4,10497,37.867,20.799,20,8,175,47.048,121.074,1020.828,34,64033
32,32.937,75.017,119.743,22.644,71.97,123.358,5.934,7.702,7.918,5.297,74.025,0.807,8.03,74.621,13.51,73.56,5.398,1.495,0.669,0.945,159.694,37.644,255,85,255,75.093,119.764,5259.782,155,329928,31.952,15.712,13,3,76,75.057,119.909,1052.393,32,66013,19.955,15.124,3,0,92,74.987,119.875,657.25,17,41227,32.266,17.465,23,6,132,74.898,119.74,1062.74,28,66662
33,28.824,80.817,119.546,23.61,77.651,123.358,6.313,7.955,9.122,4.023,56.493,0.65,9.328,77.651,13.51,50.492,4.44,2.268,0.441,0.924,178.59,42.824,255,67,255,80.951,119.519,5147.58,178,322890,37.944,16.747,54,6,87,80.793,119.57,1093.668,39,68602,6.508,6.228,0,0,44,80.652,119.517,187.592,5,11767,31.496,14.824,25,6,88,80.751,119.615,907.813,28,56944
34,32.57,41.591,118.325,24.59,38.636,122.98,5.177,8.965,9.264,4.476,79.157,0.677,9.095,41.035,15.025,76.35,5.15,2.069,0.483,0.897,173.817,51.912,255,55,255,41.543,118.368,5661.206,180,355108,25.663,9.281,20,7,71,41.603,118.092,835.85,24,52430,11.12,9.015,7,0,104,41.612,118.001,362.191,9,22719,25.002,14.358,19,7,184,41.599,118.078,814.312,22,51079
35,34.34,60.787,118.212,24.595,57.576,122.853,6.439,8.965,9.574,4.567,63.69,0.713,9.504,58.965,15.278,70.602,4.598,2.096,0.477,0.93,145.322,37.934,143,68,255,60.807,118.22,4990.279,140,313023,30.125,13.272,41,2,82,60.867,118.399,1034.474,31,64889,10.457,8.703,0,0,49,60.818,118.364,359.082,8,22524,29.9,17.825,18,6,163,60.825,118.247,1026.742,26,64404
36,28.441,13.35,118.781,20.907,10.101,122.222,6.187,6.818,7.113,5.091,50.89,0.818,7.534,10.985,13.005,50.44,5.178,1.397,0.716,0.944,159.474,50.485,255,30,255,13.435,118.89,4535.591,158,284502,33.142,17.974,13,5,100,13.258,118.95,942.583,32,59125,8.209,8.708,0,0,70,13.12,118.908,233.474,6,14645,31.914,17.01,22,8,127,13.226,118.69,907.67,27,56935
37,38.756,87.167,117.954,24.442,84.217,122.222,5.934,8.838,8.654,5.702,86.015,0.815,9.039,86.364,15.783,77.905,5.934,1.518,0.659,0.955,141.112,38.197,114,70,255,87.177,117.902,5468.88,132,343044,28.737,14.733,13,2,76,87.326,118.151,1113.723,29,69860,8.687,8.187,0,0,67,87.366,118.273,336.652,7,21117,28.816,16.181,17,5,120,87.184,118.012,1116.784,24,70052
38,35.009,98,117.354,25.192,94.444,121.843,6.944,9.091,10.396,4.288,53.39,0.693,10.265,95.581,16.288,58.069,4.485,2.425,0.412,0.94,144.986,41.211,116,68,255,98.138,117.405,5075.824,136,318389,31.287,15.466,13,2,77,98.189,117.662,1095.326,31,68706,26.908,19.69,5,0,123,98.074,117.686,942.025,24,59090,38.303,22.346,16,5,137,98.038,117.635,1340.947,34,84113
39,35.376,125.569,117.329,22.348,122.348,120.959,6.566,7.197,7.516,5.993,125.917,0.89,7.67,123.99,8.207,110.225,6.16,1.254,0.797,0.97,127.806,49.007,67,41,255,125.344,117.456,4521.243,123,283602,22.151,15.021,6,1,76,125.374,117.819,783.623,19,49154,4.04,4.943,0,0,54,125.357,117.736,142.922,2,8965,22.073,18.132,10,3,141,125.344,117.513,780.865,16,48981
40,14.348,27.019,117.901,17.932,24.495,120.328,6.061,5.051,6.893,2.65,37.334,0.561,7.475,24.621,13.384,37.451,3.214,2.601,0.384,0.855,134.821,37.294,111,65,255,26.985,117.864,1934.412,127,121339,18.944,9.731,13,3,54,26.998,117.967,271.815,17,17050,13.924,13.698,3,0,79,26.942,117.921,199.788,9,12532,31.024,25.66,18,6,255,27.409,118.2,445.138,25,27922
41,43.73,52.831,115.135,26.24,49.874,120.076,6.061,9.596,9.654,5.768,100.415,0.798,9.757,51.641,9.091,100.437,5.881,1.674,0.597,0.959,175.446,41.384,255,84,255,52.869,115.165,7672.173,171,481249,25.508,12.695,13,3,67,52.846,115.372,1115.445,25,69968,8.844,8.765,0,0,67,52.827,115.479,386.742,7,24259,31.818,18.465,22,7,235,52.765,115.244,1391.404,27,87278
42,30.8,19.12,116.746,23.863,15.025,119.697,8.46,5.934,9.567,4.099,25.166,0.68,9.553,15.025,14.773,29.275,4.511,2.334,0.428,0.92,158.865,42.73,255,64,255,19.247,116.735,4893.095,152,306927,35.419,16.52,20,6,84,19.061,116.903,1090.91,34,68429,8.659,8.159,0,0,52,18.91,116.963,266.713,6,16730,36.835,20.86,20,9,168,19.066,116.847,1134.527,31,71165
43,29.748,118.481,115.17,23.118,115.656,118.939,5.177,8.081,8.184,4.628,97.122,0.699,8.272,118.055,10.227,102.339,5.175,1.768,0.566,0.914,140.869,33.483,128,66,250,118.451,115.255,4190.601,138,262862,25.882,14.564,20,1,101,118.246,115.414,769.945,23,48296,5.346,7.359,0,0,95,118.227,115.357,159.024,3,9975,21.928,24.333,13,4,254,118.48,115.247,652.323,16,40918
44,26.99,109.082,115.582,20.31,106.187,118.813,5.682,6.566,7.296,4.71,123.785,0.822,7.459,106.818,10.606,123.959,4.972,1.549,0.646,0.944,177.904,47.344,255,79,255,108.907,115.59,4801.65,174,301191,36.832,18.834,27,2,110,109.156,115.825,994.108,34,62357,7.051,6.632,0,0,42,109.019,116.189,190.318,5,11938,33.65,14.377,27,7,85,109.178,115.644,908.228,31,56970
45,39.903,65.497,114.247,24.947,62.374,118.434,6.187,8.586,8.593,5.913,75.864,0.806,8.95,64.646,19.318,73.61,6.026,1.453,0.688,0.95,213.363,51.166,255,54,255,65.536,114.353,8513.89,238,534047,21.889,13.718,10,3,73,65.159,113.65,873.426,18,54787,2.724,4.107,0,0,42,64.888,113.271,108.71,1,6819,13.908,9.405,9,2,67,65.299,114.039,554.98,11,34812
46,32.219,29.746,114.017,23.118,26.894,118.182,5.177,8.712,8.512,4.819,81.224,0.758,8.943,29.04,19.697,76.945,5.177,1.766,0.566,0.954,143.984,39.126,255,77,255,29.723,114.094,4639.04,136,290991,28.705,14.226,13,2,67,29.588,113.954,924.84,28,58012,9.465,9.206,0,0,60,29.562,113.939,304.943,7,19128,24.034,12.508,20,5,90,29.575,113.983,774.345,21,48572
47,26.352,104.073,114.044,20.588,101.768,117.677,4.545,7.323,7.527,4.458,93.341,0.781,7.355,103.156,18.687,78.111,4.363,1.688,0.592,0.944,165.552,44.375,164,61,255,104.038,113.976,4362.698,162,273657,36.987,14.958,34,7,89,104.035,114.108,974.691,36,61139,8.764,7.302,4,0,50,104.038,114.174,230.955,7,14487,29.801,15.281,22,5,120,103.945,114.062,785.329,27,49261
48,13.631,1.076,114.282,16.807,0,117.424,2.525,6.692,7.044,2.464,85.611,0.606,6.768,0.505,11.742,98.584,2.525,2.859,0.35,0.94,173.399,53.083,255,40,255,1.049,114.189,2363.528,173,148256,33.433,18.302,13,4,99,0.88,114.261,455.708,31,28585,3.805,4.417,0,0,25,0.737,114.407,51.86,2,3253,24.822,13.642,14,6,91,0.939,114.086,338.342,21,21223
49,27.724,46.813,113.578,20.532,43.561,117.045,5.808,6.439,6.525,5.409,62.243,0.826,6.796,44.697,18.182,54.834,5.808,1.206,0.829,0.945,177.613,41.201,255,83,255,46.814,113.615,4924.055,175,308869,35.995,16.167,20,4,102,46.873,113.708,997.903,34,62595,4.775,4.584,0,0,36,46.808,113.799,132.368,4,8303,40.503,18.312,27,11,130,46.83,113.584,1122.89,36,70435
50,45.563,5.708,112.134,27.011,2.652,116.919,6.061,9.722,9.878,5.873,86.065,0.785,9.861,4.545,12.374,103.325,5.99,1.682,0.595,0.95,174.522,42.624,255,67,255,5.659,112.31,7951.704,170,498783,28.325,13.203,34,3,79,5.707,112.189,1290.57,29,80953,7.968,7.845,0,0,47,5.875,111.938,363.036,6,22772,43.932,22.907,28,5,142,5.809,111.965,2001.688,40,125559
51,30.944,71.233,113.067,22.909,68.561,116.919,5.556,7.828,8.167,4.824,76.788,0.741,8.03,69.823,20.076,73.56,5.092,1.693,0.591,0.92,153.132,40.802,255,75,255,71.2,113.286,4738.487,143,297229,27.702,13.443,13,4,82,71.293,113.205,857.213,27,53770,8.098,7.202,6,0,69,71.353,113.076,250.58,6,15718,33.251,16.527,36,4,158,71.352,113.091,1028.926,31,64541
52,27.803,81.177,113.266,21.812,78.03,116.54,6.439,6.818,7.319,4.837,41.776,0.734,7.411,80.303,19.444,66.93,5.051,1.513,0.661,0.906,143.904,39.135,255,76,255,81.063,113.284,4001.001,136,250969,27.556,15.306,13,2,82,81.186,113.428,766.151,25,48058,21.651,19.069,2,0,126,81.163,113.533,601.962,16,37759,33.915,21.942,26,8,219,81.109,113.286,942.95,29,59148
53,41.466,35.639,111.266,26.715,32.702,116.035,5.682,9.596,9.792,5.392,88.999,0.73,9.757,34.596,22.727,79.563,5.682,1.816,0.551,0.947,129.045,35.517,123,64,255,35.663,111.195,5350.955,123,335647,25.661,13.121,13,3,74,35.626,111.5,1064.047,25,66744,7.391,7.507,0,0,54,35.555,111.697,306.473,5,19224,32.388,20.516,13,4,167,35.618,111.375,1342.972,27,84240
54,32.363,91.034,111.639,21.585,88.257,115.404,5.556,7.197,7.345,5.61,79.698,0.873,7.508,89.141,20.833,70.346,5.556,1.309,0.764,0.966,149.341,42.806,255,70,255,91.033,111.761,4833.088,142,303163,30.256,15.765,13,2,76,91.101,111.765,979.171,30,61420,11.054,10.726,0,0,94,91.068,111.582,357.743,8,22440,27.242,15.056,17,7,122,90.996,111.621,881.636,24,55302
55,14.651,99.65,112.744,14.927,97.601,115.278,4.167,4.924,5.447,3.424,59.527,0.826,5.607,98.106,18.687,54.162,3.558,1.591,0.629,0.951,182.277,41.439,255,66,255,99.652,112.886,2670.528,180,167513,32.151,13.019,27,4,69,99.683,112.864,471.044,30,29547,7.061,6.269,4,0,55,99.743,112.781,103.449,6,6489,28.941,14.518,20,8,100,99.544,112.584,424.015,25,26597
56,26.703,11.029,111.086,20.736,8.712,114.773,4.672,7.197,7.701,4.415,78.822,0.78,7.681,9.091,21.591,64.699,4.388,1.744,0.573,0.947,156.091,40.307,255,76,255,10.858,111.06,4168.139,149,261453,38.179,19.953,13,6,102,11.001,111.239,1019.504,37,63950,9.264,8.453,0,0,52,11.149,111.305,247.391,7,15518,29.556,14.059,18,5,96,11.015,111.137,789.235,26,49506
57,28.951,114.652,110.981,22.582,111.869,114.773,5.303,8.081,7.732,4.767,100.877,0.713,8.129,114.141,14.394,96.242,5.237,1.622,0.617,0.903,162.93,37.834,255,76,255,114.602,111.032,4716.981,160,295880,43.398,22.045,13,5,136,114.677,111.194,1256.406,43,78810,5.942,6.145,0,0,43,114.687,111.197,172.032,4,10791,29.502,16.704,16,6,125,114.685,110.955,854.104,25,53575
58,26.305,17.976,111.426,21.202,14.646,114.394,6.944,6.061,7.464,4.487,36.542,0.735,7.925,14.773,19.192,30.651,5.136,1.663,0.601,0.926,143.193,36.265,125,78,255,18.136,111.442,3766.65,137,236269,32.227,14.015,47,4,76,18.031,111.515,847.711,33,53174,8.424,7.325,0,0,51,17.953,111.486,221.581,7,13899,30.421,17.865,15,6,117,17.902,111.561,800.219,25,50195
59,51.653,24.08,108.738,27.373,20.076,112.752,8.207,8.081,8.588,7.658,47.869,0.866,9.052,21.97,24.495,59.859,7.767,1.121,0.892,0.959,218.954,40.143,255,75,255,24.062,108.712,11309.564,235,709410,20.045,10.941,13,4,83,24.073,109.003,1035.383,17,64946,2.994,3.701,0,0,43,24.072,109.022,154.671,2,9702,13.031,8.455,9,2,108,24.072,108.92,673.112,11,42222
60,21.984,58.237,109.153,18.715,56.061,112.247,4.419,6.566,6.589,4.248,98.55,0.789,6.833,57.323,16.919,106.091,4.362,1.551,0.645,0.937,115.054,27.703,98,71,226,58.209,109.161,2529.375,108,158659,18.783,8.371,15,1,44,58.273,109.399,412.935,18,25902,8.108,7.602,2,0,53,58.23,109.566,178.25,6,11181,32.634,24.382,17,5,188,58.236,109.455,717.431,23,45002
61,47.619,75.135,107.045,27.373,71.338,111.995,7.323,9.47,9.848,6.157,67.557,0.799,9.918,72.853,26.389,68.334,6.316,1.6,0.625,0.952,190.437,40.646,255,78,255,75.177,107.071,9068.471,186,568834,23.578,10.656,13,5,60,75.15,107.254,1122.746,22,70426,6.651,6.381,0,0,37,75.148,107.377,316.724,5,19867,39.633,21.33,31,5,152,74.986,107.228,1887.287,36,118383
62,24.089,41.77,107.698,21.394,39.646,111.742,4.167,8.207,8.282,3.703,82.688,0.661,8.324,41.414,25.631,80.395,3.95,2.236,0.447,0.911,123.187,31.035,107,63,247,41.737,107.722,2967.419,118,186136,22.883,12.279,13,2,61,41.813,108.051,551.218,20,34576,10.161,10.307,1,0,68,41.885,108.069,244.777,7,15354,33.341,27.87,13,6,227,42.053,108.023,803.137,25,50378
63,40.892,82.34,106.6,26.702,78.662,110.985,7.449,8.712,9.815,5.305,54.931,0.721,9.735,79.167,26.263,56.104,5.483,1.85,0.541,0.933,134.77,33.396,124,62,255,82.361,106.522,5510.999,129,345686,30.892,13.085,20,4,72,82.405,106.792,1263.229,31,79238,8.393,7.828,0,0,59,82.295,106.936,343.22,6,21529,28.338,16.385,17,5,149,82.313,106.883,1158.807,24,72688
