 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
22,45.85,121.189,121.835,30.199,116.035,126.136,10.732,7.955,12.501,4.67,149.603,0.632,12.328,920,27,147.124,4.828,2.677,0.374,0.939,77.478,19.604,82,32,142,121.366,121.719,3552.339,77,222826,6.031,3.392,6,0,23,121.259,121.718,276.518,6,17345,0.168,0.54,0,0,8,121.689,121.534,7.684,0,482,17.129,7.652,12,2,57,121.15,121.711,785.377,16,49264
23,31.04,25.382,122.652,22.274,21.086,125.505,8.081,5.682,7.948,4.972,165.714,0.786,8.394,167,43,164.291,5.135,1.599,0.626,0.95,104.199,27.631,88,44,215,25.133,122.504,3234.292,100,202876,12.573,3.912,13,3,25,25.348,122.757,390.249,13,24479,0.913,1.405,0,0,13,25.329,122.629,28.345,0,1778,12.311,4.761,11,1,43,25.345,122.763,382.119,11,23969
24,37.018,45.475,122.117,28.71,40.151,125.379,11.111,6.313,12.022,3.92,158.979,0.564,11.823,318,35,160.017,4.234,3.067,0.326,0.916,106.517,24.449,100,36,193,45.563,122.043,3943.035,104,247333,16.04,6.324,13,2,36,45.445,122.174,593.768,16,37245,0.348,0.787,0,0,8,45.247,122.268,12.865,0,807,25.405,10.663,30,4,74,45.431,122.174,940.447,25,58991
25,24.631,99.621,122.356,23.419,95.076,125.252,8.586,5.934,9.585,3.272,149.647,0.564,9.775,753,38,151.449,3.474,2.929,0.341,0.916,111.568,25.751,109,44,207,99.529,122.321,2748.007,109,172373,9.012,4.136,6,0,22,99.826,122.303,221.963,8,13923,0.229,0.608,0,0,5,99.837,122.264,5.644,0,354,17.059,7.171,12,4,43,99.694,122.279,420.173,16,26356
26,38.214,35.326,121.89,28.143,30.05,125.126,10.985,5.934,11.873,4.098,160.234,0.606,11.749,238,39,159.228,4.158,2.897,0.345,0.949,108.629,19.919,105,54,205,35.325,121.882,4151.097,107,260384,16.601,5.78,20,3,36,35.521,121.956,634.372,16,39792,0.437,0.85,0,0,7,35.364,121.955,16.707,0,1048,22.003,8.351,18,3,68,35.598,121.88,840.808,21,52741
27,21.602,106.72,121.729,19.521,103.156,124.116,6.944,4.924,7.493,3.671,156.94,0.712,7.51,819,42,153.004,3.885,2.041,0.49,0.926,123.14,27.971,120,53,216,106.664,121.665,2660.038,121,166855,10.007,3.701,13,1,23,106.793,121.759,216.176,10,13560,0.172,0.499,0,0,5,106.671,121.753,3.715,0,233,12.596,4.289,12,2,30,106.826,121.676,272.086,12,17067
28,17.807,21.622,120.639,25.679,17.045,123.611,10.354,5.556,11.288,2.009,151.357,0.339,11.411,135,47,155.136,2.537,5.62,0.178,0.737,84.584,26.076,91,24,178,21.202,120.798,1506.22,84,94480,13.395,4.283,13,4,31,21.466,120.712,238.527,13,14962,0.502,0.937,0,0,7,21.62,120.572,8.944,0,561,25.141,8.942,22,10,80,21.544,120.642,447.705,23,28083
29,34.929,95.489,119.582,26.289,91.288,123.358,9.343,6.944,10.264,4.333,149.422,0.635,10.199,727,52,148.671,4.604,2.369,0.422,0.92,98.243,25.133,90,42,212,95.535,119.68,3431.577,94,215251,12.575,5.634,6,0,31,95.56,119.533,439.224,12,27551,0.304,0.739,0,0,6,95.455,119.601,10.602,0,665,37.817,15.991,50,7,80,95.565,119.494,1320.94,38,82858
30,36.125,67.962,120.141,27.564,62.247,122.98,10.859,5.808,11.598,3.966,158.978,0.597,11.631,493,55,159.007,4.203,2.924,0.342,0.941,95.357,26.23,96,33,209,68.055,120.01,3444.777,92,216079,14.945,6.159,20,0,35,68.143,120.19,539.883,15,33865,0.315,0.765,0,0,8,68.379,120.101,11.383,0,714,23.108,8.387,26,5,58,68.03,120.161,834.782,23,52363
31,25.874,114.703,119.602,23.955,110.48,122.98,8.586,6.313,9.922,3.32,149.663,0.567,10.092,875,51,148.299,3.599,2.989,0.335,0.907,97.293,28.097,92,25,197,114.446,119.617,2517.371,95,157906,11.331,5.63,6,1,35,114.548,119.718,293.177,10,18390,0.219,0.576,0,0,5,114.7,119.559,5.675,0,356,13.209,6.192,11,2,53,114.472,119.725,341.769,12,21438
32,40.541,84.061,119.11,26.733,79.545,122.853,8.838,7.449,10.014,5.155,149.911,0.713,9.959,637,57,140.659,5.667,1.943,0.515,0.93,93.869,21.515,85,30,181,84.149,119.048,3805.549,93,238709,10.169,4.863,6,0,26,84.36,118.883,412.282,9,25861,0.337,0.827,0,0,12,84.246,119.002,13.647,0,856,31.282,14.74,17,2,101,84.157,118.895,1268.219,30,79551
33,28.983,19.019,118.872,27.983,13.763,122.096,11.111,6.061,12.392,2.978,155.171,0.465,12.103,109,61,156.644,3.106,4.161,0.24,0.914,101.901,25.659,94,42,218,18.878,118.976,2953.39,100,185256,16.244,6.086,13,3,37,18.828,119.033,470.789,16,29531,0.559,0.964,0,0,6,19.274,118.887,16.213,0,1017,41.961,16.622,38,10,98,18.715,119.058,1216.167,40,76286
34,1.77,0.459,120.552,6.331,0.126,121.97,0.758,2.778,2.832,0.796,90.644,0.555,2.803,1,57,97.765,0.758,3.56,0.281,0.949,107.766,26.121,88,58,163,0.434,120.492,190.701,109,11962,13.162,5.014,13,4,27,0.409,120.627,23.292,12,1461,1.477,1.798,0,0,8,0.386,120.607,2.615,1,164,16.658,3.921,15,9,27,0.431,120.615,29.477,17,1849
35,27.628,57.428,119.93,25.09,52.651,121.843,10.48,3.535,10.648,3.304,173.963,0.552,10.751,417,64,167.106,3.414,3.223,0.31,0.935,93.803,23.79,95,38,199,57.585,119.925,2591.566,91,162560,13.684,6.2,6,2,35,57.612,119.899,378.07,13,23715,0.295,0.707,0,0,7,57.321,119.887,8.162,0,512,23.163,9.767,18,4,77,57.41,119.831,639.936,22,40141
36,29.955,9.77,119.165,26.48,4.04,121.591,10.732,5.429,11.17,3.415,159.255,0.537,11.3,32,68,161.768,3.654,3.271,0.306,0.924,112.193,21.601,108,48,189,9.707,119.146,3360.793,111,210811,18.274,6.515,13,5,40,9.692,119.308,547.408,18,34337,5.402,4.592,1,0,30,9.826,119.339,161.829,4,10151,25.77,7.992,23,7,77,9.793,119.163,771.954,25,48422
37,34.627,6.406,116.346,26.271,1.768,119.697,9.47,6.187,9.969,4.422,158.06,0.63,9.59,14,94,170.91,4.495,2.254,0.444,0.921,117.779,22.092,118,39,193,6.466,116.292,4078.273,118,255816,14.352,4.058,13,4,29,6.514,116.366,496.951,14,31172,0.798,1.174,0,0,10,6.824,116.037,27.628,0,1733,36.637,12.969,40,6,78,6.747,116.302,1268.601,37,79575
38,3.73,128.454,117.905,8.948,127.273,119.697,1.894,3.283,2.698,1.761,76.848,0.585,3.305,1020,75,96.582,1.894,1.532,0.653,0.84,99.679,26.734,74,49,167,128.544,117.872,371.852,99,23325,7.128,3.131,6,1,17,128.587,118.01,26.592,7,1668,0.141,0.426,0,0,3,128.384,117.851,0.526,0,33,13.009,5.309,12,4,42,128.559,118.08,48.528,12,3044
39,18.015,77.099,116.89,17.323,74.242,119.192,5.808,4.924,6.045,3.795,155.62,0.754,6.113,593,80,128.29,3.887,1.593,0.628,0.909,100.108,22.175,98,45,184,77.089,116.949,1803.415,98,113122,6.981,3.094,6,0,17,77.192,116.915,125.768,6,7889,0.158,0.446,0,0,4,76.983,116.899,2.854,0,179,20.035,8.435,13,4,54,77.22,116.917,360.932,19,22640
40,26.129,35.776,117.12,26.562,29.924,118.939,11.364,3.409,11.584,2.872,174.68,0.465,11.464,237,84,172.405,3.19,4.034,0.248,0.867,93.608,24.079,101,26,172,36.048,117.029,2445.918,95,153424,16.042,6.925,13,3,38,36.158,117.033,419.169,15,26293,0.282,0.665,0,0,5,35.856,117.106,7.365,0,462,11.852,4.926,10,3,52,35.745,117.136,309.693,11,19426
41,35.615,108.896,116.388,26.702,103.535,118.939,10.859,5.177,10.646,4.26,167.469,0.628,11.178,820,88,166.278,4.72,2.499,0.4,0.934,111.327,27.121,100,47,217,109.017,116.474,3964.892,107,248704,13.064,5.393,13,1,32,108.937,116.401,465.273,13,29185,0.181,0.528,0,0,5,108.961,116.429,6.457,0,405,19.483,8.116,14,2,55,108.91,116.31,693.869,19,43524
42,15.639,45.463,116.673,14.823,43.056,118.687,4.798,4.167,5.113,3.894,154.229,0.894,5.206,341,92,157.166,4,1.313,0.762,0.957,154.304,32.284,175,63,223,45.409,116.592,2413.204,157,151372,6.999,2.494,6,1,18,45.46,116.717,109.459,7,6866,0.18,0.526,0,0,5,45.694,116.457,2.822,0,177,18.257,6.631,13,5,42,45.489,116.793,285.525,17,17910
43,16.978,92.366,116.181,18.986,89.394,118.434,7.323,4.04,7.003,3.087,160.794,0.592,7.746,708,93,160.974,3.557,2.268,0.441,0.889,97.746,22.888,80,34,180,92.379,116.103,1659.568,97,104099,12.663,6.002,6,0,34,92.572,116.067,214.997,12,13486,0.271,0.741,0,0,11,92.278,116.191,4.607,0,289,14.855,5.209,12,3,49,92.436,116.1,252.222,14,15821
44,33.112,62.913,115.644,25.643,57.323,117.929,9.975,4.924,9.774,4.314,164.117,0.633,10.507,454,91,159.605,4.615,2.266,0.441,0.93,100.447,22.289,90,46,193,62.798,115.578,3326.007,98,208629,13.898,5.669,13,1,33,62.742,115.748,460.204,13,28867,0.386,0.907,0,0,12,62.558,115.704,12.77,0,801,63.062,25.259,49,10,145,62.759,115.72,2088.095,61,130979
45,26.097,56.127,114.138,20.174,52.651,116.667,6.692,5.429,6.953,4.779,150.66,0.806,7.356,418,103,140.572,5.138,1.455,0.687,0.944,138.082,41.11,171,33,239,56.403,114.094,3603.593,145,226041,8.094,3.063,6,1,21,55.924,114.027,211.234,8,13250,0.21,0.619,0,0,8,56.016,113.912,5.468,0,343,23.42,7.935,20,8,61,55.92,114.129,611.192,22,38338
46,15.783,17.512,114.698,18.45,13.763,116.54,7.323,3.788,7.608,2.641,161.47,0.583,7.832,109,106,159.228,2.911,2.88,0.347,0.916,100.186,20.279,91,47,170,17.549,114.653,1581.212,99,99184,15.32,5.756,13,3,40,17.599,114.77,241.796,15,15167,0.442,0.828,0,0,5,17.242,114.919,6.983,0,438,29.803,9.704,36,10,67,17.601,114.757,470.375,29,29505
47,31.805,102.593,113.572,24.251,97.98,116.54,9.343,5.556,9.297,4.356,161.175,0.68,9.823,776,113,162.031,4.631,2.134,0.469,0.932,113.133,27.631,105,42,228,102.577,113.461,3598.173,109,225701,12.066,4.869,13,2,28,102.801,113.533,383.745,12,24071,0.203,0.563,0,0,5,102.666,113.728,6.441,0,404,32.417,13.44,32,3,87,102.847,113.546,1031.015,32,64672
48,31.151,121.237,113.66,25.766,116.288,116.288,9.848,5.429,10.627,3.732,159.231,0.59,10.598,921,107,158.325,4.302,2.847,0.351,0.893,139.298,35.451,132,57,255,121.239,113.713,4339.294,133,272189,9.542,3.707,6,0,22,121.228,113.549,297.243,9,18645,0.112,0.418,0,0,7,121.207,113.726,3.491,0,219,14.449,5.326,13,2,42,121.211,113.529,450.096,14,28233
49,47.173,73.553,112.179,28.801,68.182,115.909,10.48,7.323,11.054,5.433,157.287,0.715,10.751,540,127,167.106,5.421,2.034,0.492,0.946,115.886,25.566,109,44,217,73.42,112.217,5466.696,114,342907,11.94,4.646,13,0,28,73.597,112.169,563.254,12,35331,0.25,0.64,0,0,10,73.448,112.385,11.797,0,740,58.167,25.203,78,7,143,73.638,112.1,2743.894,59,172115
50,10.283,127.588,113.829,13.277,125.379,115.783,3.914,4.167,5,2.619,135.103,0.733,5.384,996,106,129.289,3.036,1.909,0.524,0.938,134.313,36.026,119,53,248,127.65,113.685,1381.106,130,86632,10.839,4.987,6,1,30,127.694,113.826,111.452,11,6991,0.202,0.608,0,0,5,128.139,113.587,2.072,0,130,14.898,5.579,13,4,36,127.643,113.842,153.189,14,9609
51,19.418,31.757,113.226,19.595,28.535,115.656,7.071,4.545,7.381,3.349,152.937,0.635,8.082,226,107,151.032,3.783,2.204,0.454,0.92,96.163,23.837,94,38,194,31.832,113.07,1867.247,94,117126,18.183,6.362,13,4,36,31.892,113.247,353.072,18,22147,0.475,0.9,0,0,11,31.704,113.299,9.231,0,579,15.983,5.873,13,2,56,31.768,113.322,310.347,15,19467
52,49.995,85.629,111.845,29.959,80.177,115.656,10.732,7.576,11.771,5.408,153.901,0.7,11.152,639,115,149.37,5.673,2.177,0.459,0.927,112.424,22.008,107,39,239,85.745,111.809,5620.634,111,352563,6.805,2.5,6,0,17,85.57,111.891,340.239,7,21342,0.205,0.58,0,0,6,85.985,111.82,10.251,0,643,62.085,26.468,78,6,143,85.759,111.767,3103.932,63,194699
53,22.383,3.416,112.266,21.363,0,115.404,6.944,5.682,8.138,3.502,152.092,0.616,8.513,0,110,144.66,3.841,2.324,0.43,0.872,116.755,25.777,109,53,197,3.167,112.395,2613.311,115,163924,10.589,3.29,10,4,24,3.337,112.254,237.013,10,14867,0.405,0.782,0,0,5,3.489,112.406,9.071,0,569,23.531,6.382,22,10,50,3.461,112.206,526.683,23,33037
54,19.386,25.273,113.058,17.619,22.348,115.404,5.808,4.798,6.539,3.775,146.982,0.785,6.934,177,112,146.889,4.078,1.732,0.577,0.941,107.268,21.841,98,50,174,25.313,113.116,2079.47,106,130438,16.797,5.053,13,6,32,25.298,113.003,325.62,16,20425,0.433,0.817,0,0,5,25.312,112.947,8.402,0,527,16.701,5.812,13,4,36,25.158,113.079,323.754,16,20308
55,19.067,39.047,113.637,20.945,34.343,115.151,8.586,3.283,8.407,2.888,171.055,0.546,8.85,272,114,165.964,3.224,2.911,0.343,0.914,107.468,21.321,103,47,206,39.099,113.622,2049.084,106,128532,15.731,5.017,13,4,30,39.076,113.596,299.937,16,18814,0.339,0.772,0,0,8,39.124,113.729,6.457,0,405,35.055,13.613,22,8,77,39.21,113.495,668.393,34,41926
56,24.009,48.395,112.788,22.195,43.687,114.646,8.838,3.662,8.917,3.428,176.548,0.612,9.039,346,120,167.905,3.662,2.601,0.384,0.906,101.987,22.568,92,39,190,48.191,112.701,2448.596,101,153592,17.035,6.16,13,2,34,48.315,112.885,408.997,17,25655,0.503,0.978,0,0,7,48.118,112.836,12.084,0,758,17.135,7.346,17,3,81,48.443,113.025,411.405,16,25806
57,33.08,116.952,111.085,28.888,111.364,114.015,11.742,5.682,12.181,3.458,158.795,0.498,12.378,882,129,161.565,3.773,3.523,0.284,0.875,110.581,23.127,106,48,200,117.078,110.981,3658.02,108,229455,15.217,6.175,13,2,35,117.25,111.139,503.375,15,31575,0.244,0.703,0,0,10,117.241,110.773,8.083,0,507,28.513,10.921,30,4,66,117.136,111.174,943.221,28,59165
58,23.435,96.592,111.785,25.169,91.667,113.889,10.354,4.672,10.565,2.824,160.768,0.465,11.069,726,126,159.291,3.455,3.741,0.267,0.859,117.167,21.317,120,53,206,96.555,111.759,2745.823,116,172236,10.129,4.005,6,2,23,96.697,111.864,237.38,10,14890,0.144,0.464,0,0,5,96.146,111.992,3.364,0,211,18.954,6.723,20,4,44,96.669,111.812,444.198,18,27863
59,20.98,11.643,111.354,20.07,7.323,113.257,7.449,4.545,7.582,3.523,156.242,0.655,8.188,58,129,153.435,4.009,2.152,0.465,0.935,73.314,20.132,58,29,148,11.268,111.465,1538.12,71,96481,8.745,2.772,6,2,19,11.511,111.288,183.463,9,11508,0.58,1.053,0,0,8,10.73,111.718,12.164,0,763,19.386,7.833,17,4,79,11.659,111.185,406.718,18,25512
60,21.219,67.442,110.213,21.634,63.258,112.5,8.838,4.419,8.711,3.102,158.808,0.57,9.385,501,137,160.346,3.404,2.808,0.356,0.911,95.397,22.189,95,25,174,67.538,110.095,2024.246,95,126974,14.056,6.13,13,2,32,67.912,110.116,298.247,14,18708,0.315,0.695,0,0,5,67.581,110.182,6.68,0,419,38.251,15.682,21,9,94,67.933,110.108,811.65,38,50912
61,21.984,19.834,109.88,20.057,16.162,111.995,7.828,4.419,7.674,3.648,166.5,0.687,7.929,128,144,170.838,4.007,2.104,0.475,0.935,75.891,17.726,62,33,130,19.693,109.84,1668.4,75,104653,10.757,3.591,13,2,24,19.622,109.948,236.487,10,14834,0.273,0.63,0,0,4,20.125,109.722,5.994,0,376,14.168,5.312,14,3,54,19.799,109.884,311.479,14,19538
62,7.525,43.69,110.603,11.923,41.54,111.742,4.798,2.273,4.843,1.978,168.668,0.665,4.995,329,140,163.856,2.229,2.448,0.408,0.925,101.443,18.903,103,56,154,43.66,110.632,763.329,101,47881,8.297,3.235,6,2,19,43.699,110.687,62.43,8,3916,0.4,0.844,0,0,8,43.644,110.767,3.013,0,189,11.727,4.393,10,3,27,43.519,110.735,88.24,11,5535
63,18.222,36.027,109.649,20.871,31.439,111.237,8.965,3.03,8.839,2.625,177.306,0.526,9.021,249,152,173.571,2.951,3.367,0.297,0.909,117.801,25.12,115,52,198,35.886,109.593,2146.555,117,134646,17.395,5.768,13,4,37,36.229,109.743,316.979,17,19883,0.235,0.599,0,0,4,36.476,109.6,4.288,0,269,19.563,6.507,18,3,45,36.198,109.702,356.484,19,22361
