 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
11,32.729,105.294,126.098,23.814,101.389,129.167,7.197,6.818,8.453,4.93,131.116,0.725,9.301,101.389,0,138.302,5.209,1.715,0.583,0.936,194.053,40.245,255,89,255,105.279,126.115,6351.233,191,398391,62.138,27.967,75,9,151,105.249,126.412,2033.732,64,127569,8.118,7.094,2,0,49,105.126,126.621,265.693,6,16666,19.899,8.583,13,2,73,105.16,126.303,651.271,18,40852
12,9.342,113.733,128.105,12.41,111.49,129.167,4.545,2.399,4.729,2.515,1.236,0.762,4.718,111.49,1.263,15.524,2.399,1.88,0.532,0.972,78.015,26.616,57,33,161,113.601,128.241,728.83,73,45717,16.21,10.678,13,2,61,113.413,128.349,151.435,13,9499,0.904,1.28,0,0,8,113.403,128.258,8.449,0,530,13.862,13.814,7,1,125,113.151,128.19,129.499,11,8123
13,15.528,123.733,127.93,17.078,120.454,129.167,6.818,2.904,6.617,2.988,2.66,0.669,6.847,120.454,0,174.71,2.904,2.215,0.451,0.971,73.298,23.826,56,35,148,123.757,128.093,1138.146,67,71392,10.045,5.457,6,1,34,123.618,128.18,155.979,8,9784,0.622,1.022,0,0,7,123.376,128.149,9.661,0,606,7.21,3.125,6,1,27,123.604,128.058,111.962,7,7023
14,16.739,18.223,125.736,18.973,15.53,128.788,5.051,6.692,7.605,2.803,120.826,0.584,7.697,15.53,1.263,131.009,3.279,2.713,0.369,0.889,124.614,29.504,148,57,200,18.14,125.927,2085.959,126,130845,44.105,28.192,13,5,115,18.066,126.232,738.284,35,46310,5.487,7.321,0,0,89,18.197,126.078,91.843,3,5761,17.927,9.997,11,4,91,18.295,125.804,300.08,16,18823
15,32.57,77.319,125.555,22.927,73.485,128.788,7.071,6.944,8.058,5.147,137.166,0.779,8.245,73.611,1.515,139.97,5.492,1.566,0.639,0.931,146.227,31.795,127,84,252,77.344,125.674,4762.608,139,298742,80.954,36.731,109,8,177,77.381,125.795,2636.666,85,165389,10.323,8.188,2,0,50,77.43,125.603,336.221,9,21090,23.071,11.649,13,2,90,77.273,125.613,751.42,20,47134
16,16.389,22.876,125.945,16.029,20.707,128.409,4.293,5.682,5.425,3.847,98.685,0.802,5.849,21.591,0.758,103.736,4.044,1.41,0.709,0.941,146.922,34.117,140,70,250,22.967,125.864,2407.848,147,151036,53.759,26.693,27,9,147,23.041,125.848,881.03,52,55264,2.922,3.102,0,0,23,22.989,125.77,47.89,2,3004,25.919,10.279,15,5,55,22.96,125.86,424.78,25,26645
17,12.084,52.752,125.959,13.142,50.631,127.778,4.167,3.662,4.411,3.488,24.481,0.879,4.552,50.758,4.293,33.69,3.476,1.264,0.791,0.95,49.394,8.047,49,30,77,52.844,125.962,596.892,49,37441,7.183,2.132,6,1,14,52.845,126.034,86.805,7,5445,0.835,1.137,0,0,7,52.881,126.177,10.091,0,633,9.244,4.737,6,1,32,52.912,125.86,111.707,8,7007
18,35.169,7.824,124.929,25.304,3.283,127.525,8.712,5.556,9.19,4.872,166.65,0.69,9.071,3.283,2.904,163.836,5.425,1.886,0.53,0.902,219.425,39.343,255,95,255,7.837,124.954,7716.843,236,484051,41.141,18.675,27,14,138,7.874,124.753,1446.883,36,90758,1.087,1.749,0,0,28,7.718,124.764,38.213,0,2397,14.615,7.941,10,2,54,7.839,124.764,513.977,13,32240
19,14.205,46.141,125.251,14.287,44.066,127.273,4.293,4.293,4.413,4.098,135.555,0.874,4.753,44.318,2.273,140.389,4.285,1.077,0.929,0.943,92.747,19.664,76,50,144,46.174,125.174,1317.432,92,82638,16.046,5.144,13,4,37,46.176,125.262,227.926,15,14297,0.801,1.201,0,0,7,46.105,125.176,11.383,0,714,6.714,3.581,5,1,34,46.209,125.309,95.366,6,5982
20,9.454,117.419,125.078,11.627,115.783,127.146,3.03,4.04,4.003,3.007,102.518,0.879,4.111,117.424,2.02,100.62,3.03,1.332,0.751,0.953,50.788,6.646,51,34,75,117.418,125.064,480.132,51,30117,7.953,2.527,6,2,15,117.401,125.197,75.183,8,4716,0.663,1.007,0,0,7,117.459,125.1,6.265,0,393,8.489,3.352,7,2,29,117.359,125.142,80.253,8,5034
21,14.539,26.027,124.027,15.82,23.485,126.894,4.672,5.051,5.278,3.508,59.768,0.73,5.608,23.99,7.323,58.815,3.955,1.505,0.665,0.879,150.375,28.171,139,96,251,25.999,124.07,2186.347,145,137142,64.525,31.827,96,10,140,26.003,124.147,938.151,66,58847,3.161,3.365,0,0,25,25.93,124.101,45.961,2,2883,29.686,13.616,27,5,82,25.961,124.034,431.619,27,27074
22,31.358,84.815,123.033,21.69,81.944,126.641,5.556,7.323,7.756,5.148,112.823,0.838,8.09,82.828,2.652,124.186,5.366,1.507,0.664,0.961,153.373,30.528,155,88,255,84.788,122.925,4809.526,149,301685,65.325,29.196,68,11,139,84.823,123.194,2048.478,67,128494,9.989,7.696,1,0,44,84.844,123.191,313.248,9,19649,16.13,8.128,12,2,57,84.708,123.146,505.799,14,31727
23,28.537,94.922,122.802,22.386,92.424,126.641,4.545,8.207,8.701,4.176,100.059,0.716,8.483,94.066,2.525,104.657,4.441,2.084,0.48,0.952,155.648,31.043,150,82,255,94.973,122.731,4441.659,151,278610,79.786,36.638,123,12,166,94.926,122.983,2276.819,83,142817,8.788,8.124,0,0,59,94.937,122.855,250.787,7,15731,23.868,12.553,12,6,85,94.927,122.831,681.115,21,42724
24,32.873,31.149,121.828,24.947,28.283,126.515,5.808,9.091,9.898,4.229,113.065,0.664,10.228,28.409,2.652,118.78,4.761,2.341,0.427,0.939,173.694,42.399,255,66,255,31.035,121.95,5709.83,175,358158,47.711,26.53,24,9,122,31.141,122.239,1568.395,42,98380,3.284,3.776,0,0,25,31.286,122.353,107.961,2,6772,12.223,6.503,9,2,80,31.212,121.914,401.792,11,25203
25,23.706,35.754,122.463,23.136,33.081,126.515,5.429,8.712,9.557,3.158,118.316,0.557,9.898,33.46,2.652,119.836,3.635,3.026,0.33,0.893,158.005,36.197,162,75,255,35.638,122.643,3745.686,157,234954,50.05,31.448,27,8,156,35.446,123.114,1186.499,39,74425,6.225,6.922,0,0,45,35.52,123.1,147.561,4,9256,13.013,7.529,9,2,76,35.677,122.765,308.482,11,19350
26,28.76,2.061,121.091,23.297,0,126.263,5.177,8.838,8.078,4.533,110.516,0.666,9.158,0,2.904,105.186,5.177,1.782,0.561,0.939,186.804,32.21,255,100,255,2.033,121.146,5372.445,185,336995,49.359,20.309,61,10,120,1.893,121.339,1419.558,51,89044,3.008,3.218,0,0,24,1.704,121.377,86.502,2,5426,20.355,8.651,13,4,57,2.001,121.281,585.414,20,36721
27,28.058,64.558,122.212,21.542,61.616,126.136,5.808,6.944,6.584,5.426,71.732,0.76,7.231,63.763,3.03,114.775,5.574,1.213,0.824,0.925,142.986,31.121,132,71,253,64.604,122.157,4011.937,141,251655,57.272,31.515,20,8,145,64.456,122.149,1606.959,52,100799,6.364,6.543,2,0,58,64.363,121.967,178.553,4,11200,12.812,6.29,9,2,45,64.563,122.122,359.497,11,22550
28,28.154,100.04,122.58,21.332,97.727,126.136,4.672,7.828,7.769,4.614,81.54,0.777,8.188,99.242,10.859,72.962,4.672,1.684,0.594,0.956,164.245,37.644,162,68,255,100.016,122.572,4624.134,162,290056,46.231,21.459,20,9,127,100.036,122.7,1301.586,45,81644,4.802,4.647,0,0,32,100.022,122.497,135.19,4,8480,39.902,18.824,23,6,143,100.013,122.613,1123.4,37,70467
29,27.755,71.165,122.031,20.636,68.434,125.757,5.177,7.323,7.61,4.644,107.475,0.819,7.761,70.076,3.409,111.975,4.748,1.639,0.61,0.958,155.607,31.521,148,91,255,71.169,122.071,4318.936,152,270912,71.456,38.072,20,10,201,71.088,122.241,1983.291,71,124405,12.476,10.263,4,0,57,71.062,122.311,346.265,10,21720,32.914,17.105,16,7,109,71.114,122.11,913.536,29,57303
30,39.505,112.698,121.511,24.707,109.47,125.379,6.944,7.702,7.412,6.786,113.484,0.813,8.146,110.858,3.788,108.997,6.891,1.092,0.915,0.932,173.487,36.066,185,83,255,112.622,121.428,6853.556,174,429900,47.95,21.382,75,8,107,112.705,121.542,1894.253,47,118820,5.325,5.179,0,0,33,112.671,121.674,210.373,4,13196,23.079,11.543,11,2,76,112.686,121.595,911.719,20,57189
31,22.351,57.417,121.802,19.682,54.924,125,4.545,6.944,7.234,3.934,106.75,0.725,7.347,56.818,4.167,109.058,4.203,1.839,0.544,0.937,129.817,28.842,133,64,246,57.421,121.698,2901.53,130,182003,57.755,35.016,20,9,151,57.367,121.724,1290.873,50,80972,8.358,8.236,1,0,46,57.395,121.637,186.811,5,11718,17.165,8.59,11,3,55,57.468,121.612,383.649,15,24065
32,17.01,17.198,121.4,18.912,15.152,124.874,4.419,7.071,7.78,2.784,113.787,0.598,7.851,15.783,4.293,117.801,3.073,2.795,0.358,0.891,143.977,26.901,161,90,228,17.112,121.529,2449.09,145,153623,57.022,26.542,34,14,129,16.988,121.622,969.972,51,60843,4.89,4.749,1,0,37,16.999,121.493,83.186,4,5218,12.408,6.012,9,2,53,17.231,121.417,211.059,11,13239
33,16.325,41.991,121.795,15.999,40.025,124.747,4.04,5.808,5.616,3.701,91.125,0.801,5.895,41.162,4.419,99.866,4.04,1.517,0.659,0.924,176.753,36.425,166,89,255,41.996,121.711,2885.46,177,180995,78.457,38.668,48,15,187,41.974,121.713,1280.797,75,80340,4.847,5.083,0,0,39,41.967,121.773,79.121,3,4963,17.605,9.526,11,2,74,41.996,121.675,287.406,15,18028
34,14.731,90.074,122.072,14.836,88.005,124.242,4.167,4.545,4.662,4.023,118.714,0.841,5.012,88.257,5.303,139.086,4.073,1.159,0.863,0.94,149.07,25.305,150,90,227,90.075,122.111,2195.896,150,137741,60.671,25.394,61,14,122,90.192,122.168,893.72,61,56060,7.123,5.478,4,0,31,90.182,122.248,104.932,6,6582,16.169,7.754,12,4,61,89.976,122.066,238.177,14,14940
35,10.49,53.439,121.691,12.951,51.768,123.99,3.283,4.672,4.964,2.691,113.168,0.786,5.09,52.399,5.177,113.385,2.755,1.845,0.542,0.94,53.562,12.612,45,31,92,53.565,121.671,561.867,51,35244,9.6,3.923,6,2,25,53.675,121.574,100.707,9,6317,0.693,1.031,0,0,6,53.797,121.564,7.27,0,456,8.474,4.517,8,0,30,53.591,121.712,88.894,8,5576
36,8.115,49.092,121.803,11.091,47.601,123.611,3.157,3.409,3.92,2.636,124.439,0.829,4.197,47.727,5.808,133.781,2.769,1.487,0.672,0.943,64.051,8.763,65,37,86,49.032,121.821,519.748,65,32602,9.639,3.13,9,2,25,49.062,121.805,78.212,9,4906,0.648,1.222,0,0,11,48.988,121.96,5.261,0,330,7.509,2.868,7,1,20,49.034,121.855,60.931,7,3822
37,28.154,77.824,117.941,21.843,74.747,121.717,6.313,7.197,8.4,4.267,130.677,0.742,8.662,75.505,7.576,126.703,4.464,1.968,0.508,0.943,154.239,28.956,147,89,254,77.827,117.913,4342.435,149,272386,80.999,35.527,109,13,169,77.857,118.083,2280.454,88,143045,13.528,10.184,2,0,65,77.788,118.093,380.875,12,23891,24.207,11.288,13,5,74,77.761,117.972,681.514,22,42749
38,21.889,14.853,118.329,20.014,11.995,121.591,5.808,6.566,7.635,3.65,130.037,0.687,7.809,12.626,8.081,129.094,3.953,2.092,0.478,0.904,168.451,30.182,158,105,255,14.86,118.33,3687.162,164,231283,71.377,32.043,35,14,156,14.786,118.472,1562.353,70,98001,11.205,9.296,3,0,68,14.875,118.425,245.271,9,15385,25.423,14.639,14,5,131,14.857,118.214,556.479,22,34906
39,21.012,123.335,118.314,17.261,120.454,120.707,5.682,4.798,5.704,4.69,11.21,0.886,5.956,120.581,11.995,21.125,4.798,1.216,0.822,0.961,79.398,24.09,50,33,132,123.34,118.213,1668.305,78,104647,13.867,7.088,8,1,40,123.286,118.258,291.376,12,18277,0.717,1.235,0,0,18,123.12,118.329,15.065,0,945,6.609,3.335,5,0,25,123.201,118.195,138.873,6,8711
40,17.473,104.62,118.279,16.652,101.894,120.581,5.429,4.545,5.693,3.908,155.156,0.792,6.099,101.894,9.722,152.904,4.268,1.457,0.686,0.92,197.413,43.618,255,96,255,104.6,118.347,3449.336,203,216365,60.354,20.522,61,11,120,104.478,118.487,1054.545,61,66148,2.105,2.033,0,0,12,104.561,118.39,36.779,2,2307,15.768,5.48,15,4,51,104.422,118.359,275.513,15,17282
41,17.776,22.744,117.855,16.277,20.581,120.454,4.167,5.303,5.739,3.944,109.201,0.843,5.918,20.96,9.091,123.69,3.99,1.455,0.687,0.963,143.556,33.268,162,62,243,22.765,117.722,2551.79,143,160065,58.781,33.222,20,8,152,22.854,117.742,1044.868,51,65541,8.752,7.318,4,0,38,22.908,117.624,155.564,7,9758,14.672,6.79,12,3,52,22.783,117.589,260.799,13,16359
42,22.526,83.813,116.456,21.812,81.061,120.328,5.934,7.449,8.808,3.256,126.592,0.595,9.218,81.439,8.838,126.085,3.613,2.705,0.37,0.917,146.948,27.644,138,94,255,83.82,116.433,3310.209,141,207638,70.98,32.147,82,12,168,83.732,116.661,1598.924,72,100295,26.319,21.036,8,0,128,83.557,116.821,592.875,21,37189,30.001,16.818,16,4,123,83.581,116.713,675.806,26,42391
43,15.257,9.967,117.721,15.088,7.828,120.076,3.914,4.924,5.238,3.708,104.527,0.842,5.327,8.46,9.343,121.43,3.885,1.413,0.708,0.95,169.864,43.365,178,77,255,10.036,117.791,2591.566,170,162560,47.414,18.305,34,14,123,10.001,117.915,723.378,46,45375,2.608,2.285,0,0,13,9.981,117.845,39.792,2,2496,19.71,7.918,14,5,62,9.963,117.749,300.702,18,18862
44,6.791,51.967,118.49,9.976,50.505,120.076,3.03,3.03,3.6,2.402,139.935,0.857,3.788,50.884,9.091,126.87,2.548,1.499,0.667,0.939,60.638,12.392,58,36,99,51.847,118.545,411.819,60,25832,11.7,4.975,8,4,30,51.727,118.589,79.456,10,4984,0.528,1.025,0,0,8,51.676,118.728,3.587,0,225,8.207,6.723,6,0,56,51.693,118.564,55.734,7,3496
45,9.565,56.101,117.222,12.31,54.798,119.697,2.778,4.672,4.696,2.594,107.664,0.793,4.839,55.429,9.47,105.124,2.778,1.811,0.552,0.951,104.94,23.722,91,57,168,56.127,117.316,1003.785,105,62964,36.175,19.664,20,7,91,56.043,117.41,346.026,30,21705,3.393,3.196,0,0,24,56.013,117.322,32.458,3,2036,14.645,13.885,10,2,118,56.276,116.981,140.084,11,8787
46,8.561,43.955,117.806,11.522,41.919,119.318,3.788,3.157,3.505,3.11,159.9,0.81,4.029,41.919,10.606,147.804,3.157,1.127,0.887,0.92,113.691,28.701,123,47,198,43.79,117.88,973.304,117,61052,38.279,25.196,14,6,114,43.62,118.022,327.708,30,20556,2.462,3.1,0,0,29,43.608,117.93,21.076,2,1322,14.54,9.094,9,2,73,43.696,117.645,124.477,12,7808
47,18.031,49.151,116.255,17.766,46.717,119.318,4.798,5.934,6.382,3.597,117.26,0.718,6.355,46.97,10.859,130.972,3.803,1.774,0.564,0.903,147.573,38.348,111,78,241,49.085,116.223,2660.835,147,166905,49.479,27.331,20,9,145,49.168,116.473,892.142,45,55961,2.598,2.751,0,0,17,49.124,116.55,46.838,2,2938,15.219,7.119,13,2,65,49.172,116.436,274.413,13,17213
48,24.041,93.618,115.349,19.7,90.783,118.434,5.808,6.187,7.122,4.298,126.533,0.778,7.341,90.909,11.616,139.185,4.416,1.657,0.603,0.933,170.792,32.171,166,90,255,93.685,115.315,4105.98,168,257554,77.545,30.28,96,13,165,93.508,115.496,1864.25,81,116938,11.803,8.319,10,0,45,93.512,115.421,283.755,10,17799,15.811,6.08,12,3,46,93.606,115.303,380.11,15,23843
49,27.548,68.356,114.427,20.919,65.404,118.182,5.303,7.323,6.822,5.142,100.123,0.791,7.478,68.687,10.985,101.689,5.303,1.327,0.754,0.954,169.372,33.295,255,96,255,68.41,114.43,4665.886,164,292675,80.036,39.333,110,13,183,68.363,114.584,2204.856,85,138303,6.82,6.181,1,0,31,68.237,114.536,187.879,5,11785,29.398,16.99,15,5,103,68.299,114.478,809.864,25,50800
50,27.213,28.423,114.06,22.287,25.884,117.929,4.672,8.333,8.508,4.073,102.516,0.689,8.605,27.904,11.237,104.444,4.441,2.089,0.479,0.923,177.882,34.243,167,106,255,28.417,114.053,4840.757,173,303644,87.96,42.805,47,17,209,28.451,114.241,2393.691,87,150148,5.312,5.011,0,0,30,28.469,113.961,144.564,4,9068,32.76,17.135,15,4,94,28.441,114.104,891.52,29,55922
51,27.851,43.273,113.851,22.853,39.773,117.55,6.818,7.071,8.393,4.225,135.29,0.67,9.039,40.025,11.616,131.035,4.867,1.986,0.503,0.918,184.626,36.94,183,92,255,43.245,113.866,5142.017,186,322541,52.797,27.188,21,8,165,43.179,114.103,1470.462,52,92237,4.886,5.091,0,0,45,43.057,114.229,136.083,3,8536,19.041,8.99,12,4,66,43.112,114.055,530.302,17,33264
52,34.515,76.218,112.74,25.876,72.475,117.298,7.323,9.091,10.599,4.146,128.319,0.648,10.507,73.106,11.869,122.735,4.463,2.556,0.391,0.925,161.26,30.95,145,96,255,76.242,112.767,5565.872,156,349128,73.597,32.111,89,10,181,76.227,112.949,2540.2,77,159338,10.333,7.938,2,0,45,76.401,112.824,356.643,9,22371,20.224,9.507,12,2,63,76.302,112.729,698.046,18,43786
53,12.786,99.061,114.78,15.58,96.97,117.298,3.662,5.556,5.776,2.818,111.798,0.662,6.211,97.222,11.869,116.565,3.195,2.05,0.488,0.904,129.753,20.826,123,75,188,99.06,114.796,1658.978,129,104062,43.582,20.168,27,11,97,99.125,114.86,557.228,40,34953,20.266,14.783,7,0,87,99.095,114.968,259.109,16,16253,16.718,8.794,10,3,68,98.967,114.849,213.753,15,13408
54,16.755,114.414,114.376,16.843,111.742,116.667,5.303,4.545,5.596,3.812,156.997,0.742,5.917,111.995,12.5,140.194,3.918,1.468,0.681,0.907,83.619,15.874,78,45,127,114.413,114.281,1401.065,82,87884,17.732,7.02,13,5,48,114.279,114.349,297.099,17,18636,3.338,3.136,0,0,20,114.072,114.338,55.925,3,3508,12.275,10.907,7,1,97,114.809,114.313,205.67,10,12901
55,23.037,4.52,113.387,19.608,2.146,116.54,5.303,6.061,6.407,4.578,114.551,0.753,6.49,3.03,12.879,127.093,4.914,1.4,0.714,0.921,196.826,49.391,255,73,255,4.531,113.277,4534.188,209,284414,49.02,16.228,41,14,119,4.54,113.425,1129.251,47,70834,2.987,2.502,2,0,17,4.708,113.208,68.807,2,4316,19.988,6.963,17,7,60,4.401,113.377,460.459,19,28883
56,27.835,61.707,112.26,21.886,59.217,116.54,5.051,8.081,8.238,4.302,113.602,0.73,8.722,60.227,12.626,112.109,4.823,1.915,0.522,0.929,158.003,32.896,157,86,255,61.658,112.29,4398.041,155,275874,57.687,28.355,20,9,127,61.781,112.326,1605.731,59,100722,4.88,5.097,0,0,39,61.909,112.367,135.844,4,8521,13.62,6.829,10,1,50,61.667,112.343,379.122,12,23781
57,41.753,15.668,111.479,28.671,11.364,116.035,8.712,9.47,11.625,4.573,130.895,0.638,11.526,11.869,14.015,132.78,4.968,2.542,0.393,0.939,188.313,31.185,255,117,255,15.611,111.472,7862.555,183,493191,62.059,26.277,75,11,163,15.763,111.581,2591.119,62,162532,4.891,4.556,2,0,31,15.717,111.688,204.22,4,12810,13.112,5.312,11,3,52,15.806,111.481,547.456,12,34340
58,5.006,53.754,114.823,8.418,52.273,116.035,2.904,2.525,2.971,2.145,148.714,0.888,3.054,52.273,13.763,150.255,2.178,1.385,0.722,0.928,53.99,7.358,58,38,77,53.794,114.821,270.268,54,16953,9.589,3.461,8,4,33,53.818,114.826,48.002,9,3011,0.573,1,0,0,7,53.796,114.869,2.87,0,180,7.5,3.049,6,1,19,53.734,114.866,37.544,7,2355
59,7.11,109.968,114.482,9.915,108.586,116.035,2.778,3.03,3.267,2.771,124.759,0.909,3.611,108.838,13.258,126.469,2.778,1.179,0.848,0.959,64.57,9.061,61,41,95,109.957,114.446,459.104,65,28798,10.072,2.421,10,4,18,110.001,114.451,71.612,10,4492,2.832,4.608,0,0,43,109.964,114.12,20.135,2,1263,9.783,3.963,8,3,24,109.915,114.36,69.556,9,4363
60,17.457,39.179,111.966,18.986,36.995,115.656,4.672,6.818,7.696,2.888,115.336,0.609,7.883,37.247,13.51,121.908,3.332,2.665,0.375,0.881,159.064,38.801,255,79,255,39.226,111.763,2776.735,150,174175,57.691,38.873,27,8,206,39.419,111.629,1007.101,42,63172,3.783,4.496,0,0,36,39.492,111.604,66.033,2,4142,20.766,9.668,14,5,77,39.295,111.78,362.51,18,22739
61,15.129,120.159,113.405,16.744,117.55,115.404,5.682,4.04,5.854,3.291,18.957,0.678,6.269,117.677,17.045,27.597,3.86,1.779,0.562,0.877,69.935,18.631,59,35,130,120.035,113.235,1058.053,66,66368,16.32,10.055,9,3,54,119.874,113.087,246.913,13,15488,1.487,2.068,0,0,11,119.763,113.022,22.494,1,1411,12.933,7.441,7,1,72,119.894,113.223,195.659,11,12273
62,33.016,91.108,110.671,24.725,88.005,115.278,6.313,8.712,10.057,4.18,118.608,0.679,10.026,88.889,13.889,121.088,4.453,2.406,0.416,0.932,158.193,27.835,146,101,255,91.053,110.731,5222.939,154,327617,70.568,30.936,96,12,140,91.136,110.832,2329.89,75,146146,8.803,7.071,2,0,45,91.127,110.778,290.658,7,18232,24.475,13.007,19,5,97,91.118,110.686,808.079,21,50688
63,8.417,0.814,111.066,13.376,0,114.015,2.02,5.556,5.555,1.929,94.053,0.591,5.591,0.126,20.707,83.517,2.02,2.879,0.347,0.946,157.299,33.359,154,78,250,0.804,111.161,1324.064,155,83054,71.246,31.417,89,15,158,0.702,111.313,599.714,71,37618,4.121,3.718,1,0,23,0.638,111.596,34.69,3,2176,29.189,10.19,29,9,54,0.73,111.127,245.701,29,15412
