 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
34,26.751,29.679,118.768,20.274,26.515,121.591,6.439,5.177,6.688,5.093,178.535,0.818,6.964,26.515,11.869,22.38,5.126,1.313,0.761,0.949,128.321,41.021,94,54,250,29.455,118.812,3432.709,119,215322,25.119,13.867,11,5,79,29.296,118.928,671.964,21,42150,3.971,4.479,0,0,37,29.109,118.985,106.239,3,6664,18.385,7.795,12,5,60,29.366,118.693,491.817,17,30850
35,39.25,55.908,117.765,24.804,51.641,121.212,8.586,7.071,8.323,6.005,147.583,0.802,8.915,51.641,10.227,164.389,6.112,1.386,0.721,0.94,187.915,33.959,255,92,255,55.936,117.772,7375.616,188,462647,20.344,6.327,20,5,45,55.967,117.855,798.482,20,50086,7.307,6.175,0,0,38,55.942,117.99,286.816,6,17991,48.68,20.641,22,8,109,55.884,117.839,1910.658,48,119849
36,24.073,103.706,118.725,19.595,100.252,121.212,6.944,4.924,7.07,4.335,19.943,0.788,7.269,100.252,11.869,17.176,4.614,1.631,0.613,0.948,131.816,31.693,122,71,249,103.777,118.799,3173.169,127,199042,29.97,17.501,13,4,98,103.674,118.881,721.449,27,45254,8.409,8.749,0,0,49,103.523,118.924,202.418,6,12697,25.766,12.266,20,6,100,103.612,118.781,620.264,23,38907
37,15.719,84.618,117.781,16.713,82.576,121.086,4.167,6.187,6.613,3.026,115.711,0.707,6.667,83.207,8.081,114.624,3.425,2.185,0.458,0.916,81.533,15.112,82,42,121,84.621,117.708,1281.626,81,80392,15.354,5.132,13,5,33,84.543,117.88,241.349,15,15139,5.779,4.759,3,0,31,84.519,117.832,90.839,5,5698,23.217,19.129,17,3,171,84.337,117.867,364.949,18,22892
38,16.006,37.426,118.206,15.162,34.975,120.202,4.672,4.167,4.94,4.125,13.595,0.875,5.195,34.975,11.742,25.942,4.161,1.198,0.835,0.961,91.214,25.841,82,40,182,37.464,118.108,1459.972,91,91579,11.582,4.987,6,2,29,37.464,118.161,185.376,11,11628,2.011,2.281,0,0,12,37.488,118.205,32.187,1,2019,15.416,7.924,12,4,67,37.454,118.094,246.754,14,15478
39,30.625,4.488,116.573,21.799,0.758,119.697,7.449,6.187,7.466,5.223,25.945,0.81,7.706,0.758,13.636,18.138,5.345,1.43,0.699,0.931,153.069,35.14,150,76,255,4.558,116.626,4687.743,149,294046,34.318,14.983,20,5,76,4.416,116.75,1050.974,35,65924,7.747,6.933,0,0,45,4.412,116.718,237.252,6,14882,22.451,10.093,14,5,83,4.398,116.603,687.572,21,43129
40,24.981,70.906,117.094,20.057,67.55,119.697,7.071,5.177,7.296,4.36,154.222,0.78,7.389,67.677,10.606,160.017,4.625,1.673,0.598,0.937,172.292,39.89,255,89,255,70.941,117.123,4304.094,164,269981,40.825,21.394,13,5,99,70.945,117.219,1019.871,40,63973,23.046,18.125,3,0,85,70.915,117.231,575.721,20,36113,28,13.673,16,6,96,70.978,117.133,699.48,24,43876
41,3.603,128.708,117.02,9.601,128.03,119.192,1.136,4.167,4.184,1.096,89.043,0.491,4.197,128.661,14.141,83.089,1.136,3.817,0.262,0.913,142.721,21.971,146,92,193,128.732,117.063,514.216,145,32255,27.199,11.821,20,11,60,128.784,117.165,97.997,24,6147,4.133,3.695,2,0,20,128.838,116.942,14.89,3,934,20.199,6.661,17,6,61,128.712,116.999,72.776,19,4565
42,22.383,43.567,115.317,18.106,41.162,118.308,4.672,5.934,6.117,4.659,105.604,0.858,6.313,41.793,11.49,126.87,4.613,1.313,0.762,0.959,143.677,33.538,151,61,251,43.532,115.275,3215.911,142,201723,28.828,13.83,13,5,68,43.66,115.3,645.261,27,40475,10.932,9.869,0,0,63,43.732,115.218,244.681,8,15348,19.865,9.46,13,6,70,43.699,115.118,444.628,18,27890
43,28.568,49.969,114.823,21.246,46.465,117.929,7.071,5.682,7.171,5.072,156.529,0.795,7.577,46.591,13.005,156.425,5.448,1.414,0.707,0.939,185.811,38.954,255,84,255,50.033,114.891,5308.326,186,332973,36.181,13.445,47,7,89,50.026,114.871,1033.645,37,64837,7.864,6.264,2,0,39,50.089,114.794,224.674,7,14093,36.638,14.179,36,9,94,49.949,114.818,1046.702,35,65656
44,18.318,81.101,114.667,16.874,79.167,117.803,4.167,5.934,5.798,4.023,80.378,0.808,6.229,79.798,17.298,72.3,4.167,1.441,0.694,0.942,162.24,33.731,165,89,255,81.015,114.617,2971.851,158,186414,34.929,16.713,20,3,81,81.118,114.929,639.809,34,40133,28.288,20.192,2,0,94,81.125,115.007,518.17,26,32503,21.467,10.148,13,6,78,81.106,114.785,393.231,18,24666
45,25.396,64.872,113.51,20.248,62.374,117.045,4.798,6.944,7.237,4.468,104.276,0.778,7.389,64.141,12.121,109.983,4.571,1.62,0.617,0.939,161.8,36.434,151,82,255,64.828,113.525,4109.073,158,257748,29.366,14.222,20,6,95,64.92,113.675,745.777,29,46780,10.959,10.229,1,0,80,64.949,113.64,278.303,8,17457,22.058,10.236,18,5,108,64.999,113.594,560.177,20,35138
46,11.255,94.691,115.544,14.33,92.172,116.919,5.177,3.157,5.119,2.799,179.694,0.689,5.252,92.172,12.753,170.311,3.099,1.829,0.547,0.878,111.368,23.908,93,63,195,94.715,115.528,1253.472,106,78626,16.868,6.21,13,4,43,94.571,115.532,189.856,16,11909,3.85,3.354,2,0,20,94.392,115.503,43.331,3,2718,15.729,6.136,15,5,47,94.598,115.485,177.038,15,11105
47,28.074,110.088,113.513,20.845,106.692,116.414,7.071,5.556,7.62,4.691,154.761,0.812,7.577,106.692,14.394,156.425,4.857,1.624,0.616,0.954,146.835,37.375,153,75,255,110.097,113.51,4122.289,144,258577,37.903,19.529,20,5,93,110.226,113.703,1064.095,36,66747,9.924,8.119,0,0,42,110.251,113.695,278.606,8,17476,32.224,17.431,15,5,99,110.111,113.622,904.673,27,56747
48,51.031,18.566,112.343,28.84,14.268,116.288,9.217,7.576,10.395,6.25,149.697,0.771,11.086,14.646,13.258,142.869,6.555,1.663,0.601,0.963,99.974,29.999,88,33,198,18.398,112.308,5101.794,100,320018,14.514,8.562,13,1,73,18.219,112.344,740.675,13,46460,3.603,4.6,0,0,38,18.055,112.413,183.877,2,11534,20.171,10.374,15,3,111,18.262,112.342,1029.325,17,64566
49,24.742,31.731,112.369,19.608,28.914,115.278,5.682,5.556,5.874,5.363,18.214,0.809,6.451,29.167,18.813,40.236,5.505,1.095,0.913,0.933,142.129,37.362,136,66,255,31.598,112.285,3516.597,139,220584,33.242,17.086,20,4,108,31.649,112.39,822.491,30,51592,5.823,5.948,0,0,38,31.583,112.4,144.07,4,9037,21.557,9.666,18,6,97,31.805,112.321,533.379,20,33457
50,16.707,76.379,112.64,15.82,74.242,115.278,4.167,5.556,5.461,3.896,76.49,0.839,5.727,76.01,19.444,75.964,4.167,1.402,0.713,0.942,187.096,40.335,255,98,255,76.292,112.676,3125.901,187,196077,35.964,15.394,20,7,109,76.354,112.764,600.862,35,37690,4.665,4.386,0,0,32,76.411,112.832,77.941,3,4889,31.672,12.998,30,10,88,76.428,112.721,529.154,29,33192
51,12.865,36.873,113.164,13.246,34.848,115.025,4.04,3.914,4.209,3.892,143.288,0.921,4.419,35.353,14.268,126.87,3.914,1.081,0.925,0.964,70.014,11.585,65,43,111,36.854,113.079,900.751,69,56501,11.595,3.674,12,3,26,36.837,113.177,149.171,12,9357,1.648,2.276,0,0,21,37.007,112.868,21.203,1,1330,16.682,10.226,13,4,98,36.719,113.045,214.614,14,13462
52,20.071,126.591,112.252,17.766,123.485,114.52,5.682,4.924,5.985,4.27,151.349,0.799,6.27,123.485,16.035,154.983,4.557,1.402,0.713,0.933,157.199,34.616,136,88,255,126.58,112.16,3155.187,151,197914,37.069,17.813,27,7,105,126.739,112.356,744.023,36,46670,9.814,8.129,1,0,50,126.839,112.391,196.982,8,12356,38.398,15.287,26,8,86,126.727,112.219,770.694,37,48343
53,4.767,103.136,113.073,8.252,101.894,114.394,2.399,2.652,2.843,2.135,124.435,0.88,3.082,102.146,14.899,124.992,2.321,1.332,0.751,0.926,100.291,17.02,91,66,148,103.11,113.063,478.059,98,29987,14.525,4.151,15,6,28,103.122,113.09,69.237,14,4343,2.826,2.494,1,0,13,103.095,113.113,13.471,2,845,15.776,4.726,12,4,32,103.153,112.953,75.199,15,4717
54,24.312,70.954,111.566,19.996,67.803,114.141,6.313,5.303,6.914,4.477,151.922,0.764,7.298,67.803,15.909,149.886,4.645,1.544,0.647,0.932,172.443,35.451,255,99,255,70.941,111.55,4192.403,167,262975,35.687,15.616,27,6,112,71.027,111.688,867.607,35,54422,14.34,10.504,5,0,50,70.971,111.762,348.64,13,21869,27.917,11.788,22,7,96,71.017,111.592,678.724,26,42574
55,10.028,116.39,112.168,12.889,114.773,113.889,3.535,3.662,3.991,3.199,40.871,0.758,4.561,114.773,18.939,48.366,3.469,1.247,0.802,0.922,82.884,15.138,71,49,124,116.407,112.183,831.131,82,52134,12.968,5.926,10,3,59,116.361,112.233,130.041,12,8157,2.928,2.98,0,0,15,116.217,112.213,29.366,2,1842,16.121,8.199,12,4,52,116.362,112.171,161.654,14,10140
56,11.478,26.532,111.418,12.994,24.621,113.384,3.535,4.167,4.18,3.497,73.509,0.854,4.526,26.01,19.949,67.011,3.535,1.195,0.837,0.944,72.029,14.534,60,35,110,26.519,111.358,826.779,72,51861,11.5,4.25,13,1,27,26.56,111.485,132.002,11,8280,1.743,1.837,0,0,10,26.573,111.568,20.007,1,1255,13.128,5.756,10,3,49,26.569,111.542,150.686,12,9452
57,30.147,98.842,109.91,20.827,96.086,113.257,5.556,6.566,6.75,5.687,79.573,0.873,6.847,97.348,22.348,67.218,5.542,1.187,0.842,0.964,164.081,36.76,168,81,255,98.771,109.948,4946.501,160,310277,31.756,13.1,34,6,72,98.936,110.06,957.33,33,60050,9.355,7.32,1,0,43,99.005,109.966,282.018,8,17690,22.273,9.717,16,5,74,98.926,109.942,671.454,21,42118
58,37.48,5.614,109.897,25.674,0.758,112.5,9.47,5.429,9.968,4.788,167.567,0.715,9.903,0.884,17.045,160.641,5.001,2.082,0.48,0.937,161.546,32.941,168,83,255,5.688,109.835,6054.772,161,379795,17.368,6.218,13,3,41,5.754,109.937,650.968,17,40833,5.795,5.465,1,0,36,5.632,110.007,217.197,4,13624,19.807,7.592,18,4,55,5.8,109.912,742.365,19,46566
59,39.505,86.001,107.786,25.717,83.207,112.5,5.303,9.722,9.864,5.099,94.761,0.751,9.775,86.111,16.667,95.932,5.286,1.934,0.517,0.946,187.04,33.778,167,95,255,86.007,107.772,7388.96,187,463484,24.376,8.826,27,6,78,86.013,107.987,962.973,24,60404,5.778,5.284,0,0,40,85.992,108.091,228.261,5,14318,23.103,9.28,20,6,80,85.996,107.828,912.692,21,57250
60,21.139,44.06,109.054,18.272,41.793,111.995,4.545,6.439,6.344,4.243,98.168,0.796,6.591,42.424,17.298,106.699,4.451,1.495,0.669,0.958,82.526,22.127,71,40,167,44.166,109.081,1744.54,78,109429,13.24,4.935,13,4,38,44.074,109.178,279.881,13,17556,1.767,2.002,0,0,14,44.301,109.248,37.353,1,2343,18.321,12.474,13,4,155,43.981,109.232,387.284,15,24293
61,43.57,58.123,107.177,26.031,54.924,111.742,6.439,9.091,9.401,5.901,75.381,0.808,9.428,56.313,26.389,69.624,6.054,1.593,0.628,0.957,190.615,39.54,255,91,255,58.11,107.134,8305.095,191,520950,19.471,6.518,20,5,50,58.124,107.249,848.365,19,53215,11.641,8.72,3,0,52,58.21,107.381,507.217,11,31816,32.718,13.954,21,6,102,58.145,107.265,1425.505,30,89417
62,17.202,123.399,108.946,16.338,120.707,111.111,5.556,4.167,5.518,3.969,10.159,0.81,5.721,120.833,21.843,22.036,4.115,1.39,0.719,0.936,130.643,40.9,112,49,253,123.392,108.913,2247.278,128,140964,27.043,17.578,13,4,83,123.313,108.944,465.178,21,29179,5.484,7.933,0,0,61,123.261,108.99,94.33,2,5917,18.725,10.158,12,4,90,123.362,108.934,322.096,16,20204
63,31.55,80.575,107.038,22.835,77.525,110.606,5.934,7.449,8.114,4.951,114.728,0.76,8.283,77.904,19.192,127.569,5.268,1.639,0.61,0.933,176.479,40.307,255,85,255,80.633,107.202,5567.833,173,349251,38.385,16.871,27,7,104,80.709,107.195,1211.034,38,75964,5.37,4.807,2,0,36,80.631,107.056,169.418,4,10627,26.523,9.809,23,8,75,80.633,106.953,836.807,25,52490
