 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
11,8.689,87.368,128.682,20.164,82.954,129.167,9.343,1.136,9.735,1.136,0.986,0.269,9.357,657,4,3.094,1.136,8.567,0.117,0.926,201.394,38.667,255,101,255,87.608,128.706,1749.817,202,109760,37.905,15.022,27,15,85,86.872,128.69,329.334,34,20658,1.631,1.805,0,0,10,86.569,128.641,14.173,1,889,22.853,13.569,12,6,105,86.468,128.67,198.56,19,12455
12,3.842,97.084,128.675,9.497,95.076,129.167,4.167,1.136,4.121,1.187,1.287,0.535,4.197,753,4,6.911,1.136,3.471,0.288,0.956,136.29,38.76,153,70,237,97.302,128.721,523.638,145,32846,34.884,9.489,27,17,73,97.227,128.712,134.026,33,8407,1.237,1.601,0,0,8,97.213,128.692,4.751,1,298,24.311,7.236,20,13,61,97.128,128.691,93.405,23,5859
13,4.544,103.864,128.547,12.484,100.884,129.04,5.177,1.389,5.386,1.074,174.862,0.366,5.36,799,1,164.982,1.389,5.014,0.199,0.819,172.056,21.695,154,132,243,103.953,128.539,781.742,169,49036,57.102,14.918,68,28,90,103.901,128.584,259.444,56,16274,1.905,1.875,0,0,9,103.743,128.593,8.657,1,543,43.351,15.365,41,14,107,103.968,128.589,196.966,41,12355
14,20.98,111.238,126.332,21.991,107.071,129.04,8.081,5.303,8.953,2.984,147.12,0.545,9.334,848,1,149.967,3.397,3.001,0.333,0.899,194.286,29.575,255,122,255,111.265,126.278,4076.12,190,255681,44.891,14.633,27,15,82,111.288,126.454,941.802,45,59076,1.27,1.818,0,0,17,111.315,126.357,26.639,1,1671,45.871,17.484,29,12,103,111.271,126.416,962.367,44,60366
15,15.878,116.17,127.216,19.164,111.869,129.04,7.449,4.04,7.304,2.768,152.053,0.543,8.141,886,1,156.218,3.303,2.639,0.379,0.845,200.886,35.721,255,123,255,115.942,127.283,3189.749,198,200082,38.809,13.66,27,15,88,116.39,127.267,616.23,37,38654,1.802,2.375,0,0,29,116.514,126.97,28.616,1,1795,18.516,6.157,16,6,48,116.341,127.208,294.006,18,18442
16,11.016,122.973,128.285,18.562,118.687,129.04,8.081,1.768,8.305,1.689,177.088,0.402,8.272,940,1,167.661,1.759,4.917,0.203,0.911,184.725,22.22,184,126,255,123.001,128.291,2034.943,183,127645,36.812,9.09,34,17,64,123.015,128.341,405.522,36,25437,1.643,1.825,0,0,13,123.301,128.317,18.094,1,1135,94.123,30.802,74,31,181,122.997,128.349,1036.865,94,65039
17,20.183,3.773,126.293,20.292,0,128.283,8.207,3.788,8.54,3.009,163.377,0.616,8.664,0,10,161.301,3.234,2.838,0.352,0.941,172.25,34.821,171,88,254,3.956,126.212,3476.502,172,218069,31.177,11.693,20,7,63,4.083,126.381,629.239,29,39470,0.581,0.976,0,0,8,3.96,126.233,11.733,0,736,32.434,12.232,29,9,79,4.066,126.344,654.603,31,41061
18,25.795,94.098,125.445,23.641,89.773,128.156,8.207,6.187,8.391,3.914,144.329,0.58,9.597,712,12,147.355,4.634,2.144,0.466,0.879,178.254,33.097,165,104,255,94.091,125.504,4597.973,172,288415,66.367,26.698,34,20,140,94.032,125.519,1711.906,63,107382,1.442,1.732,0,0,11,94.025,125.536,37.193,1,2333,20.902,8.909,16,6,65,94.083,125.431,539.15,19,33819
19,16.149,80.248,126.406,21.672,75.379,128.03,8.965,3.283,9.217,2.231,168.164,0.432,9.423,597,10,162.051,2.563,4.131,0.242,0.866,197.26,29.774,255,114,255,80.322,126.353,3185.636,196,199824,39.409,12.993,27,16,79,80.1,126.544,636.429,38,39921,1.632,2.359,0,0,30,80,126.498,26.352,1,1653,43.495,19.09,22,12,96,80.189,126.559,702.414,40,44060
20,15.576,35.447,124.592,19.792,32.197,127.904,5.934,6.439,7.647,2.593,123.013,0.5,7.959,255,14,138.215,3.134,2.949,0.339,0.788,113.507,28.896,103,48,185,35.585,124.428,1767.927,115,110896,19.62,6.824,13,7,51,35.558,124.462,305.596,19,19169,0.707,1.174,0,0,14,35.505,124.306,11.016,0,691,23.348,8.618,18,7,58,35.498,124.472,363.658,22,22811
21,27.309,65.289,124.527,24.983,60.48,127.778,9.47,6.313,10.528,3.303,148.274,0.55,10.45,479,15,151.887,3.825,3.187,0.314,0.874,162.632,33.208,155,80,255,65.31,124.461,4441.309,160,278588,32.391,11.486,27,11,74,65.481,124.44,884.554,30,55485,1.084,1.748,0,0,28,65.2,124.613,29.605,1,1857,65.303,31.984,52,13,175,65.633,124.308,1783.359,57,111864
22,23.132,100.286,125.06,19.743,97.096,127.651,6.313,5.429,6.923,4.254,139.001,0.746,7.324,770,15,144.118,4.689,1.627,0.615,0.924,185.176,31.79,255,107,255,100.2,125.021,4283.513,181,268690,37.553,10.851,27,16,82,100.36,125.119,868.691,36,54490,1.473,2.113,0,0,21,100.496,124.958,34.084,1,2138,25.178,11.222,17,6,123,100.293,125.186,582.417,23,36533
23,17.855,88.012,125.222,19.152,84.596,127.525,6.944,4.798,7.769,2.926,150.566,0.612,7.817,670,18,148.878,3.408,2.655,0.377,0.891,192.411,30.991,197,119,255,88.061,125.246,3435.546,190,215500,51.163,16.388,54,20,106,87.951,125.3,913.536,51,57303,1.847,2.295,0,0,24,87.784,125.369,32.984,1,2069,21.171,7.902,18,5,70,87.911,125.286,378.022,20,23712
24,9.374,23.984,125.89,12.877,21.465,127.273,5.051,2.904,4.858,2.457,18.817,0.71,5.206,170,29,14.036,2.753,1.978,0.506,0.895,93.957,12.543,89,55,138,23.98,125.876,880.759,94,55247,18.228,3.99,20,7,33,23.975,125.924,170.869,18,10718,0.599,0.983,0,0,6,24.185,125.988,5.612,0,352,16.77,8.545,13,4,78,24.013,125.826,157.206,15,9861
25,24.599,107.066,124.486,22.692,102.778,127.273,8.46,5.808,9.406,3.33,147.98,0.6,9.603,814,19,151.75,3.604,2.825,0.354,0.919,177.798,28.695,159,112,255,107.078,124.499,4373.618,176,274342,58.883,23.149,34,17,119,107.147,124.593,1448.461,55,90857,2.692,4.822,0,0,94,106.547,124.626,66.208,2,4153,18.508,9.764,13,5,125,107.089,124.484,455.278,17,28558
26,32.028,58.802,123.929,24.682,54.545,127.146,9.217,5.934,9.699,4.204,155.088,0.661,10.064,432,28,156.329,4.743,2.307,0.433,0.934,171.308,35.336,170,83,255,58.797,123.857,5486.623,170,344157,37.269,12.899,34,13,76,58.959,123.893,1193.657,36,74874,1.132,1.577,0,0,18,58.752,124.064,36.269,1,2275,34.634,12.791,28,6,88,58.927,123.924,1109.259,33,69580
27,26.129,75.864,124.152,24.307,71.465,127.146,9.343,5.051,9.872,3.37,162.404,0.556,9.732,568,25,157.094,4.112,2.929,0.341,0.849,189.533,28.868,179,113,255,75.995,124.153,4952.352,186,310644,54.196,15.721,61,21,109,75.778,124.223,1416.115,54,88828,1.339,1.789,0,0,20,75.97,124.015,34.977,1,2194,44.505,17.661,46,12,121,75.766,124.222,1162.873,43,72943
28,26.289,29.906,124.319,20.679,26.136,126.641,7.449,4.672,7.753,4.317,164.526,0.773,7.859,208,30,156.318,4.581,1.796,0.557,0.943,143.282,33.652,148,61,255,30.016,124.238,3766.698,147,236272,24.728,9.039,20,5,61,30.05,124.19,650.06,23,40776,0.964,1.745,0,0,30,30.11,124.325,25.348,0,1590,30.97,13.834,21,6,87,30.12,124.124,814.153,28,51069
29,21.665,125.428,124.662,20.679,121.086,126.641,7.449,4.798,7.531,3.663,159.673,0.637,7.972,959,23,150.593,4.252,2.056,0.486,0.912,206.536,28.468,255,127,255,125.468,124.657,4474.707,207,280683,37.494,11.7,27,15,76,125.393,124.757,812.319,37,50954,1.568,2.324,0,0,31,125.391,124.75,33.973,1,2131,23.322,7.345,17,9,73,125.352,124.69,505.272,22,31694
30,28.058,42.756,123.411,26.837,38.005,126.389,10.227,5.934,11.32,3.156,156.555,0.49,11.025,302,27,156.371,3.83,3.587,0.279,0.86,143.869,33.311,151,65,253,42.753,123.384,4036.711,141,253209,35.688,15.981,20,8,96,42.875,123.408,1001.346,33,62811,0.976,1.74,0,0,21,42.332,123.48,27.373,0,1717,23.387,10.323,17,7,91,42.908,123.327,656.213,21,41162
31,20.055,50.461,124.226,19.534,46.465,126.263,7.449,4.167,7.714,3.31,162.821,0.66,7.975,368,26,156.682,3.574,2.33,0.429,0.924,150.531,32.539,170,66,245,50.464,124.178,3018.945,151,189368,25.712,10.313,20,8,63,50.527,124.281,515.667,23,32346,0.848,1.694,0,0,20,50.638,124.121,17.01,0,1067,45.09,22.271,32,10,119,50.658,124.247,904.29,39,56723
32,24.264,16.854,124.014,21.942,12.121,125.631,9.217,3.788,8.587,3.598,175.616,0.633,9.303,96,33,172.2,3.788,2.387,0.419,0.942,141.049,41.913,118,53,255,16.636,124.005,3422.426,135,214677,33.541,15.986,20,8,86,16.693,124.173,813.85,28,51050,0.915,1.392,0,0,12,16.335,124.221,22.192,0,1392,23.846,11.503,13,5,81,16.857,124.043,578.607,21,36294
33,23.387,122.198,121.906,21.116,118.434,124.874,7.702,5.556,8.786,3.389,148.638,0.659,8.818,938,40,150.866,3.663,2.592,0.386,0.933,191.162,29.378,191,121,255,122.179,121.97,4470.738,188,280434,45.462,14.159,27,16,86,122.195,121.986,1063.234,45,66693,1.395,1.704,0,0,14,122.247,121.928,32.634,1,2047,19.733,6.242,19,5,55,122.361,121.708,461.511,19,28949
34,27.405,8.596,122.455,23.605,3.788,124.369,9.848,3.662,9.849,3.543,177.162,0.618,9.964,30,46,171.254,3.628,2.78,0.36,0.938,182.417,34.024,203,88,255,8.512,122.486,4999.063,182,313574,36.767,13.584,27,10,83,8.496,122.5,1007.58,35,63202,0.915,1.282,0,0,10,8.782,122.45,25.077,0,1573,33.975,14.553,20,8,85,8.634,122.437,931.073,32,58403
35,22.287,86.001,121.87,22.003,82.071,124.116,8.333,4.293,8.552,3.318,165.158,0.578,8.784,650,44,161.565,3.734,2.577,0.388,0.883,189.715,30.542,255,121,255,86.095,121.88,4228.209,184,265221,43.713,13.112,54,15,87,85.946,121.967,974.244,44,61111,1.357,1.897,0,0,25,86.024,121.882,30.242,1,1897,41.256,16.026,43,12,98,85.91,121.972,919.483,40,57676
36,11.494,1.578,121.078,13.795,0.126,123.737,3.409,4.672,4.714,3.105,117.923,0.759,5.329,1,43,126.327,3.409,1.518,0.659,0.948,148.834,33.503,145,82,255,1.525,120.975,1710.743,144,107309,27.806,10.697,20,9,63,1.398,121.221,319.609,26,20048,0.76,1.223,0,0,12,1.82,120.929,8.736,0,548,27.388,13.312,18,5,81,1.497,121.246,314.811,24,19747
37,21.379,116.196,121.261,20.458,112.374,123.485,7.576,4.798,7.73,3.521,153.009,0.642,8.256,890,51,156.571,4.024,2.195,0.456,0.885,194.751,30.041,255,113,255,116.113,121.295,4163.484,192,261161,46.682,14.29,54,17,88,116.267,121.34,997.998,46,62601,1.4,1.809,0,0,18,116.155,121.279,29.924,1,1877,22.444,7.034,19,8,59,116.246,121.273,479.813,22,30097
38,27.07,22.302,119.616,21.695,19.066,122.475,6.692,5.934,6.26,5.506,20.58,0.723,6.89,151,63,166.218,5.75,1.137,0.88,0.892,182.948,37.832,255,81,255,22.298,119.644,4952.384,184,310646,28.755,10.11,20,9,75,22.38,119.503,778.394,26,48826,0.866,1.277,0,0,10,22.276,119.593,23.435,0,1470,20.568,8.508,14,4,55,22.443,119.423,556.766,19,34924
39,18.445,94.734,119.788,18.363,91.793,122.348,6.061,5.303,7.231,3.248,142.241,0.687,7.534,728,55,140.44,3.537,2.227,0.449,0.925,180.579,31.895,255,110,255,94.818,119.786,3330.806,175,208930,56.067,17.871,61,23,114,94.774,119.74,1034.155,54,64869,1.794,2.026,0,0,17,94.835,119.703,33.096,1,2076,20.026,7.655,17,5,79,94.745,119.744,369.381,19,23170
40,24.551,74.548,119.568,25.347,70.202,122.222,10.354,4.672,10.363,3.016,159.879,0.48,11.025,556,61,159.905,3.563,3.436,0.291,0.887,180.623,36.07,255,88,255,74.707,119.553,4434.469,175,278159,39.26,13.677,27,13,75,74.633,119.547,963.866,38,60460,1.375,1.764,0,0,19,74.535,119.563,33.766,1,2118,31.405,11.964,21,9,71,74.482,119.625,771.013,30,48363
41,14.061,79.983,120.384,18.136,76.01,121.843,7.576,3.157,7.596,2.357,165.116,0.537,7.909,602,60,163.301,2.706,3.223,0.31,0.911,186.162,34.382,255,106,255,79.88,120.438,2617.631,181,164195,31.786,9.506,27,12,66,80.021,120.395,446.94,30,28035,1.317,1.705,0,0,13,80.023,120.397,18.525,1,1162,29.998,10.291,20,11,65,79.962,120.402,421.799,28,26458
42,13.822,29.732,120.171,15.889,26.641,121.591,6.313,2.778,6.721,2.618,170.982,0.688,6.523,211,65,165.426,2.663,2.567,0.39,0.952,99.512,19.982,85,44,161,29.712,120.202,1375.446,99,86277,18.792,5.575,18,8,44,29.67,120.254,259.746,18,16293,0.999,1.854,0,0,23,29.47,120.41,13.806,0,866,22.542,11.025,19,5,107,29.495,120.284,311.575,21,19544
43,19.338,55.181,119.755,20.44,51.01,121.465,7.955,3.914,8.179,3.01,162.809,0.582,8.654,404,64,156.801,3.224,2.717,0.368,0.93,144.773,32.646,145,59,231,55.342,119.705,2799.612,146,175610,23.802,8.827,20,8,61,55.596,119.671,460.284,22,28872,1.149,2.36,0,0,33,55.338,119.768,22.223,0,1394,20.237,12.562,15,8,144,55.218,119.831,391.333,17,24547
44,18.094,101.571,119.231,19.269,97.853,121.338,7.449,4.167,7.908,2.913,160.594,0.612,7.866,775,72,161.274,2.97,2.715,0.368,0.924,178.771,27.787,179,95,255,101.514,119.233,3234.754,177,202905,36.158,10.859,27,15,73,101.589,119.32,654.252,35,41039,1.366,1.766,0,0,19,101.7,119.199,24.71,1,1550,30.294,12.92,27,8,85,101.541,119.326,548.157,27,34384
45,22.813,108.379,118.293,21.368,104.924,121.338,6.566,6.818,8.59,3.381,132.218,0.628,8.85,834,63,132.109,3.911,2.541,0.394,0.919,183.224,33.643,188,82,255,108.339,118.377,4179.936,183,262193,34.897,12.111,27,12,77,108.353,118.391,796.122,33,49938,2.389,2.673,0,0,29,108.367,118.351,54.49,2,3418,29.041,14.49,19,5,123,108.376,118.26,662.526,25,41558
46,18.844,42.737,118.883,17.754,39.52,121.212,6.187,4.798,7.108,3.375,148.732,0.751,7.04,314,66,147.45,3.461,2.106,0.475,0.954,119.04,24.349,117,40,209,42.846,118.908,2243.149,118,140705,21.134,11.515,13,5,79,42.57,119.339,398.236,19,24980,1.051,5.32,0,0,102,42.69,119.452,19.8,0,1242,33.525,22.791,17,7,255,42.418,119.364,631.726,30,39626
47,27.022,113.749,117.368,22.884,110.101,120.959,7.197,6.944,8.653,3.976,136.509,0.648,9.039,872,67,138.965,4.428,2.176,0.46,0.897,177.445,25.531,174,100,255,113.718,117.404,4794.939,176,300770,52.342,17.398,54,18,100,113.821,117.444,1414.377,52,88719,2.927,2.812,1,0,21,113.836,117.415,79.089,2,4961,25.67,10.599,20,8,90,113.804,117.347,693.662,23,43511
48,21.984,10.512,119.032,22.146,5.556,120.833,8.838,3.662,8.832,3.169,177.846,0.563,8.871,44,76,4.899,3.634,2.787,0.359,0.884,183.258,34.42,255,93,255,10.576,118.992,4028.804,179,252713,30.578,12.288,20,9,69,10.69,119.231,672.235,30,42167,0.725,1.141,0,0,8,10.581,119.18,15.942,0,1000,22.848,10.214,12,4,64,10.698,119.238,502.291,22,31507
49,25.316,64.321,118.627,23.845,59.596,120.707,9.722,4.167,10.027,3.215,167.395,0.56,10.184,472,69,162.688,3.542,3.119,0.321,0.912,169.739,30.743,165,78,255,64.121,118.613,4297.159,169,269546,34.754,12.806,20,10,73,64.236,118.681,879.851,34,55190,1.342,1.791,0,0,14,64.008,118.581,33.973,1,2131,36.033,15.257,22,7,93,64.345,118.643,912.229,34,57221
50,14.491,17.024,117.921,15.938,14.899,120.581,4.419,5.051,5.518,3.344,114.78,0.717,5.814,126,69,124.38,3.535,1.65,0.606,0.907,175.619,36.528,255,95,255,17.12,117.835,2544.983,170,159638,31.773,11.353,20,11,70,17.07,117.933,460.443,31,28882,0.804,1.309,0,0,9,16.997,118.027,11.654,0,731,24.161,9.298,18,5,60,17.057,117.975,350.123,23,21962
51,10.968,48.752,118.22,13.647,46.086,119.697,5.051,3.03,5.291,2.639,169.372,0.74,5.351,365,81,160.71,2.724,2.005,0.499,0.917,74.552,19.509,61,39,140,48.461,118.273,817.708,71,51292,13.281,4.645,12,1,28,48.419,118.289,145.664,12,9137,0.465,0.835,0,0,5,48.838,118.156,5.102,0,320,23.285,7.62,21,9,50,48.588,118.291,255.394,22,16020
52,16.405,92.415,117.079,21.22,88.384,119.697,7.828,5.429,9.242,2.26,148.304,0.458,9.035,701,78,146.976,2.444,4.089,0.245,0.859,181.698,31.359,174,114,255,92.435,117.048,2980.667,177,186967,39.21,13.511,27,13,80,92.289,117.295,643.22,38,40347,1.085,1.439,0,0,10,92.206,117.235,17.792,1,1116,17.658,5.777,18,3,45,92.32,117.16,289.67,17,18170
53,18.286,40.119,116.343,21.855,36.742,119.318,8.207,5.051,8.496,2.74,151.938,0.481,9.093,291,81,154.502,3.158,3.101,0.323,0.827,101.282,17.169,107,53,151,40.228,116.243,1852.023,102,116171,14.253,4.863,13,3,34,39.858,116.317,260.623,13,16348,0.766,1.164,0,0,9,39.999,116.316,14.013,0,879,13.249,4.126,12,4,33,40.165,116.293,242.274,13,15197
54,11.542,127.638,116.723,14.853,125.379,118.939,3.914,5.177,5.447,2.698,128.749,0.657,6.036,995,84,127.349,3.036,2.019,0.495,0.906,122.468,21.258,130,76,189,127.551,116.803,1413.548,121,88667,27.988,6.916,27,11,51,127.546,116.93,323.037,28,20263,2.825,6.661,1,0,87,127.574,117.092,32.602,2,2045,36.657,23.617,36,9,214,127.379,116.958,423.106,34,26540
55,23.977,88.098,116.025,23.241,83.712,118.813,8.838,5.556,9.77,3.125,149.955,0.558,9.771,663,87,154.759,3.416,3.126,0.32,0.889,184.372,28.151,176,108,255,88.118,115.991,4420.695,182,277295,46.886,15.33,41,17,91,88.243,116.087,1124.181,46,70516,2.037,2.924,0,0,41,88.283,116.002,48.831,1,3063,50.74,21.349,32,11,133,88.247,116.024,1216.598,46,76313
56,27.086,122.085,115.46,21.904,118.434,118.434,7.197,6.439,8.185,4.213,143.917,0.709,8.057,940,92,147.804,4.635,1.943,0.515,0.899,163.468,29.823,149,92,255,122.157,115.536,4427.662,158,277732,48.527,16.929,27,15,99,121.962,115.616,1314.403,47,82448,1.863,2.073,0,0,18,122.043,115.503,50.473,1,3166,27.788,8.954,23,7,84,122.148,115.437,752.664,27,47212
57,23.052,27.802,116.033,19.935,23.737,118.055,7.449,4.167,7.197,4.078,177.36,0.729,7.488,188,106,174.193,4.167,1.765,0.567,0.935,154.996,36.088,156,69,253,27.83,116,3573.032,153,224124,27.054,11,20,8,68,27.772,116.308,623.659,25,39120,0.91,1.339,0,0,15,27.525,116.215,20.98,0,1316,18.801,7.894,14,3,54,27.849,116.238,433.405,17,27186
58,20.613,34.348,115.295,18.759,31.692,118.055,5.429,5.177,5.423,4.84,85.762,0.736,6.37,252,128,50.631,5.08,1.12,0.892,0.887,138.738,33.809,124,69,255,34.313,115.252,2859.841,135,179388,25.955,9.691,20,9,66,34.344,115.218,535.021,24,33560,0.897,1.377,0,0,11,34.412,115.125,18.493,0,1160,15.801,5.583,13,5,52,34.318,115.324,325.715,15,20431
59,6.999,1.243,116.065,10.703,0.126,117.803,2.778,3.535,3.216,2.771,84.82,0.768,3.591,1,90,100.125,2.778,1.16,0.862,0.947,158.986,29.369,156,97,252,1.264,116.08,1112.687,154,69795,44.879,16.437,47,14,82,1.125,116.138,314.093,46,19702,0.984,2.13,0,0,28,1.49,115.997,6.887,0,432,47.576,18.807,63,12,108,1.146,116.115,332.969,48,20886
60,18.668,58.369,115.579,21.794,53.788,117.677,8.333,4.545,9.183,2.588,160.284,0.494,9.154,426,94,155.556,2.982,3.548,0.282,0.875,131.208,23.149,125,66,227,58.43,115.554,2449.425,129,153644,20.173,5.762,20,7,40,58.313,115.716,376.603,20,23623,0.855,1.569,0,0,23,58.222,115.762,15.958,0,1001,24.794,8.239,25,8,65,58.329,115.692,462.866,24,29034
61,27.245,82.351,114.538,26.541,77.02,117.172,10.732,5.303,10.971,3.162,154.187,0.486,11.808,610,96,155.353,3.501,3.47,0.288,0.922,173.169,28.578,160,86,255,82.392,114.481,4718.033,173,295946,41.017,12.904,27,12,82,82.275,114.641,1117.517,41,70098,1.147,1.574,0,0,14,82.305,114.545,31.247,1,1960,45.374,17.756,52,10,108,82.268,114.614,1236.223,44,77544
62,25.252,100.927,114.697,22.447,96.717,116.919,9.091,4.167,9.342,3.442,164.763,0.63,9.665,766,102,160.145,3.605,2.714,0.368,0.948,179.725,34.075,182,83,255,101.01,114.638,4538.508,181,284685,34.552,12.072,27,13,75,100.868,114.723,872.533,32,54731,1.705,2.271,0,0,38,100.891,114.576,43.044,1,2700,20.881,7.405,18,5,61,100.828,114.707,527.289,19,33075
63,32.506,75.305,114.067,25.47,70.454,116.793,10.101,5.303,10.054,4.117,163.535,0.63,10.583,558,108,162.646,4.613,2.442,0.409,0.913,187.274,35.72,255,96,255,75.328,114.078,6087.565,182,381852,40.504,13.581,34,11,86,75.331,114.041,1316.619,38,82587,1.301,2.045,0,0,26,75.138,114.196,42.295,1,2653,28.5,11.497,23,7,77,75.527,114.001,926.434,26,58112
