 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
12,19.386,87.141,126.567,18.981,84.47,129.04,4.672,5.808,6.146,4.016,110.706,0.676,6.62,675,1,124.902,4.651,1.53,0.653,0.901,152.809,44.712,255,52,255,87.215,126.694,2962.318,149,185816,71.084,36.115,41,14,193,87.099,127.056,1378.013,62,86438,14.322,12.033,5,0,74,86.971,127.251,277.634,10,17415,33.657,22.773,24,9,244,87.168,126.384,652.467,28,40927
13,26.624,92.407,125.9,21.868,90.025,129.04,5.177,7.071,7.413,4.573,81.31,0.7,7.427,726,57,72.181,4.968,1.621,0.617,0.918,138.793,47.269,255,53,255,92.525,125.992,3695.165,127,231785,96.73,43.297,136,12,207,92.383,126.1,2575.289,98,161539,29.186,19.34,8,0,95,92.33,126.019,777.023,26,48740,30.356,14.02,24,8,143,92.382,125.857,808.19,28,50695
14,7.477,103.137,128.059,11.387,101.136,129.04,4.419,2.273,4.338,2.194,12.228,0.725,4.672,801,13,18.925,2.273,1.977,0.506,0.939,166.731,50.967,255,58,255,103.229,128.108,1246.633,162,78197,89.616,45.057,44,17,217,103.124,128.217,670.051,81,42030,9.267,7.613,3,0,38,103.121,128.289,69.285,7,4346,34.574,12.583,26,13,93,103.162,128.148,258.503,32,16215
15,8.832,112.58,128.143,13.481,110.101,129.04,5.429,2.273,5.192,2.166,3.536,0.611,5.482,873,12,14.676,2.273,2.397,0.417,0.933,151.693,52.248,255,64,255,112.388,128.197,1339.751,136,84038,95.316,51.569,33,12,241,112.667,128.3,841.828,92,52805,22.487,17.761,3,0,81,112.76,128.304,198.608,19,12458,33.744,13.78,23,11,84,112.695,128.155,298.024,30,18694
16,15.225,119.748,127.475,15.889,116.793,129.04,5.429,3.535,5.436,3.566,164.42,0.758,5.929,925,1,153.435,3.535,1.524,0.656,0.941,154.012,42.721,139,62,253,119.733,127.539,2344.796,150,147081,101.541,49.654,76,10,224,119.674,127.666,1545.948,103,96972,14.865,12.918,2,0,66,119.665,127.695,226.316,12,14196,31.311,13.15,23,8,93,119.696,127.518,476.704,29,29902
17,1.865,128.78,127.817,6.005,128.283,129.04,0.884,2.525,2.562,0.927,91.214,0.65,2.575,1019,1,101.31,0.884,2.764,0.362,0.951,95.65,39.391,66,35,186,128.84,127.9,178.409,87,11191,28.504,15.322,16,9,90,128.853,127.996,53.167,23,3335,8.179,5.564,5,0,24,128.866,128.029,15.257,7,957,15.624,4.301,14,4,27,128.753,127.777,29.142,15,1828
18,21.203,106.617,125.936,18.647,103.283,128.788,6.187,5.429,7.007,3.853,38.831,0.766,7.148,820,39,35.655,3.983,1.819,0.55,0.931,140.132,45.715,108,35,255,106.614,125.821,2971.229,134,186375,105.999,51.612,75,16,244,106.49,125.975,2247.517,99,140979,14.283,10.018,10,0,61,106.343,125.766,302.838,12,18996,28.88,12.063,17,9,88,106.575,125.934,612.356,26,38411
19,20.326,97.53,125.275,18.894,95.454,128.535,4.167,6.818,7.089,3.651,75.181,0.716,7.316,768,59,68.749,3.677,1.942,0.515,0.934,128.893,44.233,108,39,255,97.572,125.175,2619.927,117,164339,97.727,44.476,138,10,208,97.497,125.467,1986.431,98,124602,48.111,32.39,16,0,161,97.464,125.469,977.927,41,61342,39.49,21.305,25,11,179,97.48,125.407,802.69,33,50350
20,27.437,37.334,124.964,20.907,34.217,128.409,6.313,6.439,6.65,5.253,45.768,0.789,7.021,272,51,52.306,5.44,1.266,0.79,0.925,167.373,46.524,255,56,255,37.36,125.077,4592.138,164,288049,83.632,31.878,93,15,169,37.324,125.03,2294.562,85,143930,16.86,11.02,7,0,68,37.299,124.959,462.579,15,29016,24.324,9.708,23,6,112,37.289,124.958,667.373,23,41862
21,35.264,77.764,124.758,24.547,74.621,128.409,6.818,7.828,8.913,5.037,57.416,0.735,9.092,597,67,52.334,5.439,1.769,0.565,0.924,164.824,48.333,255,59,255,77.665,124.645,5812.386,159,364591,88.363,46.611,68,9,215,77.836,125.216,3116.033,82,195458,15.885,14.848,5,0,88,77.856,125.369,560.177,11,35138,28.642,15.192,20,7,112,77.936,125.045,1010.035,25,63356
22,16.309,72.292,125.701,15.981,69.697,127.778,5.177,4.293,5.37,3.867,31.902,0.802,5.826,553,38,29.899,4.24,1.389,0.72,0.927,154.029,47.776,255,54,255,72.486,125.704,2512.046,147,157572,98.106,49.382,54,10,213,72.227,125.877,1599.992,101,100362,12.816,11.13,2,0,73,72.075,125.817,209.018,10,13111,31.791,21.351,19,6,150,72.014,125.449,518.473,24,32522
23,24.184,18.586,124.483,19.682,16.035,127.525,4.798,6.566,6.757,4.557,91.806,0.785,6.799,141,65,74.932,4.798,1.483,0.674,0.938,137.702,41.701,121,49,255,18.527,124.546,3330.232,130,208894,112.685,55.796,54,8,252,18.588,124.758,2725.209,114,170943,22.449,18.073,7,0,124,18.669,124.696,542.912,19,34055,26.683,13.706,18,6,108,18.535,124.57,645.309,23,40478
24,29.19,49.766,123.758,22.077,46.843,127.273,5.934,7.323,8.107,4.585,64.027,0.753,8.132,378,68,53.842,4.766,1.768,0.566,0.938,154.896,48.695,180,23,255,49.866,123.742,4521.45,154,283615,90.364,38.708,103,10,204,49.716,123.765,2637.75,96,165457,7.627,6.831,2,0,37,49.594,123.675,222.633,6,13965,36.79,16.143,26,8,173,49.658,123.783,1073.915,34,67363
25,23.1,114.821,124.203,18.764,111.616,126.894,6.313,5.177,6.983,4.212,32.45,0.824,7.189,884,53,30.619,4.33,1.658,0.603,0.953,146.326,53.453,255,20,255,114.771,124.258,3380.163,136,212026,96.803,51.451,27,10,240,114.868,124.45,2236.182,92,140268,12.501,9.906,4,0,67,114.676,124.21,288.777,10,18114,22.942,12.289,15,6,102,114.832,124.162,529.967,20,33243
26,30.577,27.295,122.305,24.072,23.99,126.389,6.692,8.081,9.581,4.063,54.559,0.663,9.497,196,84,54.197,4.569,2.358,0.424,0.896,127.975,46.071,93,37,255,27.251,122.243,3913.111,120,245456,82.766,44.032,116,5,216,27.23,122.426,2530.762,84,158746,13.124,11.519,3,0,68,27.23,122.479,401.297,10,25172,29.021,17.865,16,4,189,27.274,122.394,887.391,24,55663
27,20.023,63.08,123.65,17.2,60.606,126.263,4.798,5.303,5.451,4.677,105.306,0.851,5.89,489,25,120.964,4.797,1.165,0.858,0.948,122.533,43.302,81,39,252,62.858,123.759,2453.522,116,153901,68.237,37.712,20,9,171,63.011,123.793,1366.343,63,85706,8.192,7.26,0,0,45,62.988,123.756,164.029,6,10289,42.933,21.521,37,11,255,63.096,123.703,859.668,40,53924
28,13.391,67.194,121.433,15.389,64.394,123.99,4.798,4.672,5.583,3.054,49.462,0.711,5.988,510,75,42.436,3.404,1.828,0.547,0.915,43.762,14.771,34,14,101,67.193,121.341,586.036,41,36760,16.9,8.271,13,5,69,67.187,121.408,226.316,15,14196,2.664,4.036,0,0,41,67.513,121.823,35.679,2,2238,28.702,21.949,19,8,205,67.363,121.671,384.367,22,24110
29,29.11,53.15,119.396,24.786,48.99,123.485,7.576,7.449,9.053,4.094,43.684,0.595,9.836,388,101,41.878,4.643,2.211,0.452,0.889,88.563,46.98,82,10,255,53.179,119.372,2578.111,82,161716,50.179,38.478,13,3,170,53.127,119.363,1460.721,38,91626,8.708,10.509,1,0,70,52.968,119.237,253.497,4,15901,25.927,13.573,21,7,142,52.881,119.12,754.736,23,47342
30,28.234,14.231,119.717,20.963,11.49,123.358,5.303,7.071,7.092,5.069,93.663,0.807,7.166,105,102,75.719,5.253,1.399,0.715,0.936,148.706,45.209,255,55,255,14.268,119.543,4198.525,139,263359,106.287,50.343,144,10,239,14.279,119.969,3000.866,111,188234,14.549,12.005,3,0,87,14.292,119.922,410.783,12,25767,32.802,14.278,20,8,89,14.202,119.899,926.131,30,58093
31,4.113,0.705,121.462,9.022,0.126,123.232,1.389,3.788,3.836,1.365,86.166,0.635,3.84,1,77,80.538,1.389,2.809,0.356,0.945,96.682,33.335,105,32,195,0.687,121.621,397.662,91,24944,41.806,28.105,13,6,121,0.561,121.618,171.953,34,10786,23.36,21.106,6,0,91,0.526,121.615,96.084,16,6027,18.674,9.134,14,6,72,0.631,121.488,76.81,16,4818
32,23.626,81.542,120.102,19.565,78.914,123.232,5.303,6.439,6.978,4.311,62.935,0.776,7.284,633,96,56.31,4.717,1.618,0.618,0.936,118.007,38.594,107,48,255,81.461,120.228,2788.069,109,174886,87.299,42.29,41,14,194,81.646,120.276,2062.555,83,129377,13.976,10.835,7,0,66,81.75,120.348,330.195,11,20712,31.455,14.01,23,8,179,81.62,120.087,743.162,29,46616
33,17.218,110.059,120.206,16.226,107.702,123.106,4.672,5.808,5.423,4.043,109.225,0.822,5.944,869,48,102.265,4.179,1.341,0.745,0.937,96.265,27.174,83,32,219,110.065,120.215,1657.448,92,103966,52.197,25.367,25,11,126,109.906,120.351,898.71,49,56373,51.059,33.169,25,2,163,109.889,120.389,879.117,44,55144,31.191,16.707,19,7,110,109.864,120.392,537.029,25,33686
34,28.425,125.366,119.055,23.371,122.348,123.106,5.934,8.081,9.471,3.821,63.506,0.654,9.463,974,112,58.643,3.979,2.479,0.403,0.929,146.78,48.358,255,45,255,125.425,118.906,4172.204,139,261708,88.198,43.178,123,13,201,125.299,119.095,2507.024,89,157257,25.497,19.467,6,0,104,125.263,119.156,724.765,21,45462,24.969,13.139,15,5,120,125.276,119.155,709.731,22,44519
35,23.579,4.817,119.918,18.733,2.273,122.98,5.05,6.187,6.126,4.901,96.773,0.844,6.439,27,50,118.072,4.963,1.25,0.8,0.943,151.774,46.667,112,54,255,4.808,119.992,3578.612,148,224474,93.027,44.442,123,11,212,4.831,120.117,2193.441,92,137587,13.961,10.138,5,0,62,4.947,120.114,329.191,12,20649,36.356,17.699,22,10,117,4.834,120.069,857.213,33,53770
36,20.932,39.53,119.682,19.195,36.742,122.98,5.556,6.187,7.157,3.724,53.831,0.714,7.427,296,97,54.689,4.15,1.922,0.52,0.918,137.981,40.881,127,47,255,39.582,119.715,2888.234,134,181169,72.973,33.309,82,8,161,39.414,119.805,1527.471,74,95813,14.3,13.103,2,0,160,39.372,119.748,299.331,12,18776,28.096,15.369,18,7,195,39.437,119.606,588.108,24,36890
37,41.96,101.422,118.584,26.419,98.106,122.853,6.692,8.333,8.519,6.271,75.109,0.755,8.573,778,109,43.807,6.664,1.358,0.736,0.925,168.299,45.617,255,64,255,101.401,118.5,7061.825,163,442964,108.513,51.742,165,13,242,101.516,118.818,4553.191,112,285606,19.167,14.687,4,0,87,101.538,118.757,804.253,17,50448,30.192,13.876,21,7,93,101.421,118.698,1266.848,26,79465
38,24.105,87.324,119.857,19.3,84.091,122.601,6.313,5.556,7.177,4.276,35.952,0.813,7.362,666,87,30.964,4.5,1.678,0.596,0.951,123.485,36.251,110,49,255,87.261,119.895,2976.57,118,186710,88.609,38.629,96,14,184,87.355,119.896,2135.89,92,133977,45.096,27.996,12,1,215,87.423,119.931,1087.02,43,68185,31.407,16.041,21,7,124,87.384,119.824,757.048,27,47487
39,22.383,44.24,118.983,18.807,41.54,122.475,4.924,6.439,6.666,4.275,67.043,0.795,6.844,336,102,60.124,4.586,1.559,0.641,0.939,127.536,55.122,127,19,255,44.384,118.921,2854.628,123,179061,67.203,42.451,20,6,192,44.191,118.838,1504.195,58,94353,10.266,11.36,1,0,74,44.112,118.705,229.791,6,14414,36.562,15.611,30,9,103,44.188,118.998,818.361,33,51333
40,21.57,120.587,119.261,20.192,117.803,122.348,5.934,6.439,7.249,3.788,50.404,0.665,7.809,939,102,50.906,4.087,1.914,0.523,0.909,131.252,46.854,109,44,255,120.585,119.158,2831.082,121,177584,90.055,43.143,27,12,212,120.545,119.27,1942.463,90,121844,19.546,13.837,7,1,113,120.567,119.304,421.608,17,26446,27.089,14.142,19,8,115,120.578,119.124,584.314,23,36652
41,26.528,31.092,118.029,21.843,28.283,121.843,5.429,7.702,7.759,4.353,71.663,0.699,7.875,242,119,77.969,4.689,1.782,0.561,0.889,119.696,40.495,131,47,255,31.132,117.99,3175.274,113,199174,103.251,54.055,27,10,221,31.096,117.983,2739.031,103,171810,23.017,17.828,5,0,94,31.055,118.019,610.603,19,38301,24.049,13.205,18,4,125,31.039,117.953,637.975,21,40018
42,14.938,95.054,118.152,16.634,93.434,121.338,3.283,6.439,6.616,2.875,78.288,0.678,6.678,749,113,74.65,2.989,2.301,0.435,0.926,117.171,49.914,109,39,255,95.111,118.241,1750.279,104,109789,70.694,31.195,42,14,168,95.146,118.351,1056.012,67,66240,17.719,11.266,12,0,68,95.087,118.299,264.689,16,16603,29.1,9.934,25,10,93,95.168,118.158,434.696,27,27267
43,13.376,20.615,118.439,16.177,17.677,120.959,5.303,4.672,6.317,2.696,38.056,0.642,6.744,140,99,38.157,3.073,2.343,0.427,0.895,91.626,26.082,78,32,238,20.675,118.449,1225.541,87,76874,52.275,31.985,13,5,149,20.575,118.639,699.209,47,43859,14.53,13.063,3,0,73,20.553,118.669,194.351,10,12191,24.05,13.542,15,5,106,20.742,118.499,321.682,21,20178
44,1.817,128.931,117.178,8.395,128.661,119.066,0.505,3.914,4.24,0.546,90.715,0.324,3.932,1020,80,95.528,0.505,7.769,0.129,0.958,81.614,24.925,81,35,137,128.949,116.971,148.326,81,9304,31.711,11.595,20,12,58,128.938,116.835,57.631,31,3615,12.228,9.773,1,0,35,128.934,116.441,22.223,10,1394,19.026,4.287,15,9,29,128.935,117.11,34.579,19,2169
45,19.545,68.534,115.88,19.478,65.151,118.687,6.439,5.556,7.655,3.251,40.281,0.647,7.634,517,123,34.216,3.661,2.355,0.425,0.884,126.4,41.489,132,45,255,68.582,115.815,2470.501,122,154966,81.51,50.759,17,7,201,68.514,116.196,1593.121,73,99931,11.616,10.148,2,0,56,68.454,116.098,227.033,9,14241,41.726,18.961,26,12,117,68.384,115.87,815.54,37,51156
46,27.548,88.374,115.193,22.182,84.722,118.56,7.197,6.187,8.321,4.215,35.206,0.704,8.815,672,128,38.019,4.589,1.974,0.507,0.92,129.042,39.757,112,44,255,88.491,115.121,3554.874,121,222985,88.115,47.392,123,6,219,88.239,115.309,2427.409,90,152263,16.94,13.735,4,0,91,88.331,115.389,466.66,14,29272,28.644,12.893,22,8,105,88.279,115.143,789.076,26,49496
47,4.846,0.591,115.442,12.484,0.126,118.308,1.136,5.556,5.521,1.118,90.834,0.391,5.568,1,86,93.9,1.136,4.94,0.202,0.909,105.704,59.672,63,21,255,0.505,115.321,512.287,83,32134,43.586,18.501,41,11,110,0.544,115.415,211.234,40,13250,12.74,7.323,11,0,40,0.543,115.299,61.744,11,3873,19.809,4.707,18,9,34,0.601,115.543,96.004,19,6022
48,36.571,114.43,114.353,23.105,111.364,118.308,6.187,7.828,7.745,6.012,83.156,0.861,7.893,904,148,82.648,6.144,1.288,0.776,0.956,170.483,42.35,255,62,255,114.554,114.382,6234.823,170,391089,87.729,40.956,123,8,192,114.439,114.579,3208.386,90,201251,23.75,18.272,6,0,98,114.335,114.557,868.564,21,54482,29.908,13.792,22,7,125,114.354,114.473,1093.795,27,68610
49,14.906,107.446,115.722,15.925,105.555,118.182,4.04,5.05,4.877,3.891,85.446,0.739,5.109,840,126,50.013,4.04,1.253,0.798,0.91,122.041,47.289,97,45,255,107.381,115.721,1819.134,108,114108,95.089,48.221,37,16,243,107.509,115.853,1417.39,89,88908,12.093,9.652,6,0,56,107.46,115.824,180.259,9,11307,25.744,17.167,17,9,212,107.222,115.797,383.745,22,24071
50,25.587,59.372,114.845,19.552,56.439,117.803,6.187,5.682,6.325,5.151,35.999,0.841,6.735,449,130,30.411,5.295,1.228,0.814,0.946,134.788,44.231,112,47,255,59.536,114.881,3448.858,127,216335,109.029,49.397,151,16,236,59.366,114.903,2789.743,116,174991,12.442,10.089,3,0,64,59.391,114.882,318.366,10,19970,30.273,15.685,22,8,164,59.468,114.787,774.6,26,48588
51,18.429,125.507,113.42,19.244,122.348,116.667,6.061,6.187,8.131,2.886,42.112,0.625,8.137,972,147,48.145,3.007,2.817,0.355,0.933,101.527,39.21,100,18,245,125.65,113.544,1871.058,99,117365,62.687,31.9,75,6,138,125.807,113.68,1155.268,61,72466,50.266,32.792,32,0,162,125.903,113.813,926.354,46,58107,27.83,14.866,17,6,117,125.554,113.563,512.893,24,32172
52,25.109,80.932,113.799,20.963,77.651,116.54,6.818,5.682,7.858,4.068,31.422,0.718,7.986,616,138,34.695,4.533,1.932,0.518,0.925,131.654,40.279,114,36,255,80.949,113.869,3305.697,124,207355,79.649,38.329,20,7,182,81.037,113.972,1999.902,80,125447,29.512,23.475,4,0,112,81.12,113.985,741.026,22,46482,31.938,13.11,29,9,102,81.007,113.805,801.941,29,50303
53,18.063,33.579,113.099,18.912,30.682,116.414,5.177,6.187,7.191,3.198,55.869,0.635,7.603,245,150,54.462,3.507,2.249,0.445,0.906,140.416,41.216,127,54,255,33.636,113.186,2536.262,134,159091,102.499,39.686,123,26,204,33.613,113.217,1851.385,102,116131,10.002,8.042,2,0,50,33.609,113.154,180.657,8,11332,46.786,18.434,45,16,111,33.573,113.065,845.065,43,53008
54,7.461,24.009,114.2,12.833,21.843,115.909,4.293,3.788,5.258,1.807,39.452,0.569,5.305,174,135,38.234,2.168,2.91,0.344,0.81,98.361,35.265,72,37,233,24.177,114.28,733.868,90,46033,37.823,13.154,27,14,80,24.111,114.259,282.193,35,17701,16.338,8.652,9,1,51,23.999,114.163,121.894,15,7646,28.038,20.802,16,8,158,24.223,114.531,209.194,22,13122
55,16.452,38.951,113.383,16.011,36.364,115.404,5.303,4.293,5.651,3.707,33.517,0.806,6.014,290,142,39.036,4.061,1.525,0.656,0.942,156.505,45.604,133,45,255,38.867,113.474,2574.874,152,161513,99.654,40.549,96,17,201,39.087,113.53,1639.545,102,102843,16.372,11.846,6,0,83,39.228,113.475,269.36,14,16896,39.814,20.298,33,11,138,39.036,113.368,655.034,33,41088
56,12.307,70.693,111.225,18.351,68.182,114.646,4.545,6.692,7.308,2.144,53.32,0.459,7.753,542,168,59.676,2.761,3.408,0.293,0.81,75.409,36.178,74,12,243,70.442,110.757,928.092,74,58216,36.328,20.414,20,3,98,70.384,110.796,447.099,34,28045,20.578,15.949,6,0,97,70.23,110.663,253.258,17,15886,37.574,19.109,23,10,144,70.584,111.329,462.436,33,29007
57,28.537,6.01,111.083,21.228,3.535,114.52,4.924,7.449,7.488,4.852,83.796,0.796,7.597,42,175,68.552,4.924,1.543,0.648,0.944,144.096,46.981,255,46,255,6.062,110.994,4112.006,135,257932,91.122,43.721,89,13,195,5.958,111.113,2600.318,90,163109,15.977,12.995,4,0,77,6.025,111.076,455.915,12,28598,32.097,15.446,20,5,127,5.992,111.026,915.928,30,57453
58,23.435,44.275,111.109,19.953,41.667,114.268,5.429,6.566,7.271,4.104,56.507,0.74,7.739,337,170,56.31,4.291,1.772,0.564,0.93,147.865,50.06,255,54,255,44.341,111.088,3465.215,138,217361,86.886,38.247,123,10,183,44.112,111.251,2036.171,91,127722,20.386,13.02,6,0,70,44.093,111.315,477.74,19,29967,29.428,14.765,22,8,221,44.334,111.1,689.644,27,43259
59,24.2,51.771,111.019,19.552,49.116,114.141,5.429,6.566,6.793,4.536,69.692,0.796,6.712,408,171,73.61,4.641,1.498,0.668,0.919,134.128,46.164,108,49,255,51.801,110.904,3245.93,125,203606,85.831,45.258,27,11,207,51.73,111.149,2077.127,81,130291,25.869,21.049,5,0,144,51.74,111.187,626.035,21,39269,35.718,19.68,25,10,189,51.744,111.051,864.387,30,54220
60,35.567,25.543,110.085,25.174,21.591,113.763,7.955,7.449,9.252,4.894,41.609,0.705,9.116,174,169,36.552,5.41,1.89,0.529,0.916,131.687,38.583,109,36,255,25.58,110,4683.726,126,293794,99.748,42.987,135,13,222,25.555,110.195,3547.748,108,222538,14.317,11.354,9,0,96,25.535,110.166,509.21,13,31941,23.846,11.974,19,6,131,25.641,110.116,848.142,21,53201
61,22.989,15.294,111.185,21.006,12.247,113.384,7.197,5.177,7.698,3.802,28.9,0.655,8.485,99,165,36.529,4.305,2.025,0.494,0.93,99.475,33.58,82,26,213,15.489,111.192,2286.799,95,143443,48.476,27.017,20,9,140,15.111,111.237,1114.408,44,69903,7.307,6.796,3,0,57,15.205,111.223,167.967,6,10536,20.777,8.38,14,6,76,15.245,111.215,477.645,19,29961
62,26.018,97.427,109.879,20.039,94.949,113.131,5.05,6.692,6.941,4.772,73.142,0.814,7.109,758,179,56.592,4.869,1.454,0.688,0.946,149.069,43.842,148,45,255,97.5,109.834,3878.437,145,243281,88.612,41.62,34,11,189,97.401,110.006,2305.467,87,144614,25.072,17.464,9,0,110,97.336,110.005,652.307,22,40917,31.893,14.137,23,9,96,97.392,109.942,829.776,29,52049
63,25.89,119.042,108.667,20.34,116.414,112.247,5.303,7.071,7.119,4.63,66.258,0.786,7.354,934,190,74.055,4.945,1.537,0.65,0.926,165.576,41.809,148,66,255,119.148,108.661,4286.797,164,268896,89.504,39.276,47,22,199,119.091,108.695,2317.264,84,145354,7.509,6.877,3,0,54,119.04,108.597,194.415,6,12195,38.488,16.461,24,9,102,118.942,108.557,996.468,34,62505
64,16.58,103.098,110.077,15.938,100.379,112.121,5.429,4.04,5.469,3.86,8.997,0.82,5.672,795,154,16.821,4.04,1.417,0.706,0.936,77.625,36.37,41,22,223,103.013,109.967,1287.015,69,80730,47.332,22.119,27,14,112,102.921,110.119,784.755,41,49225,10.45,5.952,6,0,43,103.142,109.949,173.26,10,10868,26.687,18.68,25,8,225,103.079,110.006,442.46,24,27754
