 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
1,12.913,2.517,127.988,15.945,0,129.167,5.808,2.904,6.207,2.649,9.821,0.638,6.333,0,22,23.499,2.904,2.343,0.427,0.951,99.731,30.864,107,34,249,2.358,127.898,1287.844,96,80782,63.248,36.17,13,6,152,2.375,128.305,816.735,65,51231,73.538,50.492,5,0,195,2.356,128.361,949.614,77,59566,36.085,21.5,21,7,144,2.426,128.173,465.975,30,29229
2,15.161,10.418,127.017,15.366,8.712,129.167,3.788,4.672,5.13,3.763,77.314,0.807,5.682,72,36,53.13,3.788,1.364,0.733,0.967,44.019,18.055,26,12,110,10.437,127.463,667.373,42,41862,23.837,6.418,27,10,48,10.539,127.178,361.394,24,22669,3.634,3.362,2,0,26,10.387,127.266,55.096,3,3456,26.71,20.689,16,4,134,10.508,127.106,404.948,18,25401
3,18.541,15.819,127.557,18.088,12.879,129.167,6.187,3.662,6.218,3.796,7.152,0.712,6.607,104,23,26.075,3.662,1.638,0.611,0.955,129.673,39.855,114,47,253,15.794,127.461,2404.245,120,150810,69.137,39.549,33,6,168,16.025,127.81,1281.849,64,80406,34.07,26.912,3,0,126,16.13,127.894,631.678,28,39623,30.051,21.376,16,6,193,15.927,127.825,557.164,24,34949
4,16.373,22.001,127.172,16.246,19.444,129.167,5.177,4.167,5.587,3.731,38.549,0.78,6.29,156,31,38.48,4.167,1.497,0.668,0.947,119.938,44.336,110,44,255,21.956,127.131,1963.698,113,123176,78.824,45.291,13,8,176,22.016,127.394,1290.554,82,80952,32.446,25.51,4,0,116,22.023,127.508,531.226,28,33322,34.717,20.789,19,6,169,22.033,127.268,568.404,30,35654
5,17.855,27.439,127.057,16.634,24.874,129.167,5.177,4.419,5.618,4.046,38.797,0.811,6.136,198,32,36.634,4.419,1.389,0.72,0.948,136.643,41.211,143,39,255,27.475,127.072,2439.796,133,153040,73.249,35.57,33,13,193,27.354,127.223,1307.883,71,82039,3.388,4.165,0,0,27,27.077,127.072,60.501,2,3795,37.741,15.401,27,12,127,27.415,127.104,673.877,35,42270
6,4.464,33.489,128.415,8.696,32.071,129.167,3.283,1.768,3.25,1.749,11.708,0.742,3.517,254,10,21.038,1.768,1.858,0.538,0.949,37.093,18.217,24,13,110,33.465,128.567,165.576,32,10386,13.536,4.726,12,4,30,33.532,128.522,60.421,13,3790,1.689,3.217,0,0,33,33.298,128.67,7.541,1,473,26.414,13.559,18,9,74,33.359,128.512,117.909,21,7396
7,8.083,46.413,127.951,10.999,44.571,129.167,3.788,2.525,3.954,2.603,168.784,0.84,4.136,353,0,148.736,2.525,1.519,0.658,0.958,74.081,24.999,70,20,170,46.576,127.911,598.773,70,37559,36.978,11.871,41,13,77,46.529,127.979,298.885,36,18748,2.939,2.604,2,0,16,46.579,127.96,23.754,2,1490,34.146,25.564,19,8,185,46.372,128.019,275.992,27,17312
8,7.573,51.977,128.421,13.124,49.369,129.167,5.556,1.768,5.348,1.803,3.027,0.552,5.578,391,0,174.806,1.768,2.966,0.337,0.952,154.133,42.931,140,67,255,51.984,128.482,1167.177,151,73213,71.865,30.528,54,18,156,51.888,128.485,544.203,69,34136,3.552,3.715,1,0,36,51.652,128.503,26.895,3,1687,49.876,21.176,42,16,135,51.908,128.5,377.687,46,23691
9,2.87,62.841,128.602,7.015,61.616,129.167,2.652,1.263,2.766,1.321,5.288,0.733,2.837,488,8,20.854,1.263,2.094,0.478,0.957,145.194,63.311,255,33,255,62.965,128.685,416.65,134,26135,36.211,19.858,21,12,87,62.758,128.696,103.911,28,6518,4.056,3.099,3,0,16,62.749,128.694,11.638,3,730,37.239,11.762,34,16,70,62.807,128.653,106.861,34,6703
10,10.506,71.389,128.307,16.259,67.677,129.167,6.692,2.146,6.854,1.952,173.979,0.499,6.788,536,0,170.362,2.146,3.512,0.285,0.914,131.61,41.666,111,30,255,71.072,128.406,1382.684,123,86731,78.425,35.887,96,10,169,71.465,128.412,823.925,82,51682,9.994,10.177,3,0,66,71.264,128.435,104.995,7,6586,24.643,11.843,15,4,92,71.53,128.305,258.901,22,16240
