 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AF8-DAPI,StdDev+AF8-DAPI,Mode+AF8-DAPI,Min+AF8-DAPI,Max+AF8-DAPI,XM+AF8-DAPI,YM+AF8-DAPI,IntDen+AF8-DAPI,Median+AF8-DAPI,RawIntDen+AF8-DAPI,Mean+AF8-Sox2,StdDev+AF8-Sox2,Mode+AF8-Sox2,Min+AF8-Sox2,Max+AF8-Sox2,XM+AF8-Sox2,YM+AF8-Sox2,IntDen+AF8-Sox2,Median+AF8-Sox2,RawIntDen+AF8-Sox2,Mean+AF8-Klf4,StdDev+AF8-Klf4,Mode+AF8-Klf4,Min+AF8-Klf4,Max+AF8-Klf4,XM+AF8-Klf4,YM+AF8-Klf4,IntDen+AF8-Klf4,Median+AF8-Klf4,RawIntDen+AF8-Klf4,Mean+AF8-Sox9,StdDev+AF8-Sox9,Mode+AF8-Sox9,Min+AF8-Sox9,Max+AF8-Sox9,XM+AF8-Sox9,YM+AF8-Sox9,IntDen+AF8-Sox9,Median+AF8-Sox9,RawIntDen+AF8-Sox9
127,33.796,63.359,79.185,23.709,61.11,83.836,5.05,8.712,8.85,4.862,99.546,0.756,9.003,61.994,45.327,104.621,5.05,1.82,0.549,0.96,160.099,32.173,147,77,252,63.423,79.208,5410.698,157,339409,59.578,20.712,34,19,137,63.192,79.043,2013.495,59,126305,1.816,1.904,0,0,17,63.162,79.15,61.359,1,3849,43.033,17.578,32,12,120,63.172,78.983,1454.33,40,91229
128,31.405,23.373,79.387,24.447,19.318,83.331,7.702,7.702,9.943,4.022,139.34,0.66,9.943,20.075,45.832,130.365,4.381,2.472,0.404,0.924,149.139,29.796,139,70,247,23.31,79.546,4683.669,148,293803,60.263,18.741,61,22,116,23.304,79.386,1892.546,61,118718,1.879,2.058,1,0,31,23.272,79.147,59.016,1,3702,23.674,8.415,23,7,93,23.375,79.356,743.481,23,46638
129,51.571,71.601,78.37,28.043,67.675,83.331,7.702,9.722,9.655,6.801,108.985,0.824,10.014,70.832,45.832,103.861,7.108,1.42,0.704,0.958,144.835,27.631,134,77,244,71.496,78.345,7469.276,141,468542,72.036,24.081,75,21,160,71.507,78.548,3714.95,70,233036,1.652,1.822,0,0,15,71.765,78.471,85.176,1,5343,47.097,21.259,34,11,227,71.543,78.428,2428.835,43,152359
130,28.153,117.21,79.572,22.539,114.391,83.205,5.934,7.702,8.523,4.206,123.533,0.696,9.116,114.77,46.211,126.552,4.824,2.027,0.493,0.941,89.358,16.553,79,53,151,117.127,79.793,2515.669,87,157806,25.238,4.932,27,12,45,117.221,79.44,710.514,25,44570,1.724,1.713,0,0,12,117.102,79.74,48.542,1,3045,18.151,8.072,14,4,78,117.045,79.579,510.99,16,32054
131,32.6,91.748,79.411,24.411,88.129,82.826,7.071,7.449,8.91,4.659,127.673,0.687,9.822,88.382,46.464,133.958,5.213,1.913,0.523,0.923,165.453,34.642,159,81,255,91.644,79.448,5393.832,163,338351,61.678,17.795,54,25,127,91.665,79.502,2010.721,59,126131,1.799,1.816,0,0,15,91.638,79.421,58.649,1,3679,59.018,22.675,41,19,189,91.629,79.498,1924.015,55,120692
132,27.547,57.78,79.145,21.006,54.292,82.195,6.06,6.313,6.009,5.837,144.927,0.785,6.866,54.418,48.989,147.771,6.06,1.03,0.971,0.941,137.328,19.739,122,87,201,57.782,79.077,3782.957,134,237302,40.175,9.229,34,13,75,57.773,79.156,1106.693,40,69422,1.762,1.993,0,0,22,57.725,79.103,48.526,1,3044,36.389,12.559,28,13,90,57.694,79.187,1002.419,34,62881
133,30.464,79.196,78.057,22.687,76.766,82.195,4.924,8.459,8.597,4.512,87.278,0.744,8.594,78.407,55.428,79.846,4.921,1.905,0.525,0.93,138.883,22.073,132,90,215,79.168,78.101,4230.961,136,265405,32.048,6.717,27,16,60,79.221,78.109,976.307,31,61243,1.683,1.987,0,0,20,79.247,78.146,51.284,1,3217,29.892,16.372,20,9,137,79.243,78.055,910.644,24,57124
134,9.182,1.161,78.841,13.333,0,81.564,2.651,5.05,5.392,2.168,108.558,0.649,5.704,0,47.6,117.699,2.396,2.487,0.402,0.934,154.922,29.162,149,97,232,1.111,79.011,1422.542,151,89235,39.165,7.547,34,22,66,1.124,78.904,359.625,38,22559,1.479,1.587,0,0,10,1.234,78.799,13.582,1,852,32.599,8.168,28,17,62,1.106,78.876,299.334,32,18777
135,28.535,19.618,76.575,25.291,16.414,81.311,6.187,9.343,10.777,3.371,118.208,0.561,10.289,16.666,48.105,119.396,3.747,3.197,0.313,0.899,155.435,31.496,169,67,246,19.7,76.397,4435.396,160,278229,48.709,12.029,47,23,95,19.558,76.443,1389.942,48,87190,2.365,2.655,1,0,39,19.521,76.903,67.48,2,4233,40.636,13.272,41,12,89,19.563,76.365,1159.555,40,72738
136,27.85,49.049,78.138,19.921,46.085,81.185,6.06,5.934,6.255,5.669,160.806,0.882,6.468,47.6,47.979,128.66,5.812,1.103,0.906,0.964,132.376,24.53,122,85,241,48.976,78.063,3686.654,127,231261,50.124,12.384,54,22,85,49.061,78.226,1395.952,51,87567,1.683,1.913,0,0,15,48.962,78.251,46.868,1,2940,24.939,8.844,21,7,70,49.094,78.139,694.556,23,43569
137,53.181,124.502,74.416,33.943,120.957,80.175,8.081,11.49,11.099,6.101,114.665,0.58,11.794,121.462,49.115,127.606,6.87,1.819,0.55,0.867,127.899,25.183,137,64,214,124.588,74.46,6801.788,126,426671,18.433,3.622,20,9,32,124.605,74.325,980.261,18,61491,1.363,1.641,0,0,13,124.441,74.517,72.47,1,4546,17.335,5.81,13,6,55,124.846,74.236,921.883,16,57829
138,31.07,85.017,76.838,21.467,82.321,80.049,5.808,6.944,7.216,5.482,70.428,0.847,7.568,83.71,55.933,62.152,5.685,1.316,0.76,0.954,173.791,36.546,192,67,242,85.103,76.725,5399.683,183,338718,30.918,11.944,23,13,86,85.044,76.933,960.637,27,60260,1.069,1.345,0,0,9,85.169,76.989,33.206,1,2083,31.517,20.827,18,9,255,84.874,76.907,979.24,25,61427
139,62.682,32.683,74.719,31.683,28.661,79.796,8.207,10.858,10.728,7.439,103.36,0.785,11.262,29.671,49.62,109.654,7.762,1.442,0.693,0.961,148.94,36.676,155,56,249,32.705,74.613,9335.869,149,585632,25.262,7.095,20,10,65,32.775,74.694,1583.488,24,99331,1.058,1.462,0,0,17,32.711,74.151,66.349,1,4162,12.466,5.889,10,1,61,32.675,74.763,781.406,11,49017
140,38.945,43.284,75.335,25.469,39.772,79.67,6.439,9.217,9.769,5.076,113.396,0.754,9.784,41.539,49.494,109.604,5.182,1.924,0.52,0.955,123.485,19.263,118,71,203,43.27,75.202,4809.145,120,301674,43.81,11.614,47,18,77,43.207,75.415,1706.206,45,107029,1.374,1.613,0,0,13,43.264,75.359,53.5,1,3356,22.707,7.532,18,6,70,43.207,75.428,884.324,21,55473
141,17.727,106.708,75.412,20.643,105.301,79.544,2.778,8.838,8.929,2.528,94.221,0.523,8.882,106.437,58.458,84.289,2.712,3.532,0.283,0.907,101.487,16.561,94,62,152,106.656,75.482,1799.049,101,112853,28.57,5.664,27,15,55,106.639,75.339,506.462,28,31770,1.809,1.972,0,0,14,106.706,75.784,32.074,1,2012,31.981,22.157,24,11,255,106.623,75.417,566.929,28,35563
142,40.778,103.122,73.392,29.78,99.619,79.165,6.439,11.742,12.44,4.174,111.884,0.578,12.377,100.755,49.999,108.435,4.44,2.981,0.335,0.923,135.172,24.167,126,83,247,103.154,73.496,5512.118,131,345771,41,8.129,40,20,69,103.143,73.28,1671.916,41,104878,1.503,1.811,0,0,25,103.064,73.503,61.295,1,3845,19.906,8.696,16,6,136,103.293,73.274,811.727,18,50919
143,38.929,15.623,74.099,24.934,12.247,78.407,6.566,8.712,9.242,5.363,115.964,0.787,9.271,13.636,51.009,119.358,5.614,1.723,0.58,0.952,139.285,19.154,128,94,217,15.556,74.028,5422.24,137,340133,38.856,7.556,34,18,67,15.587,74.068,1512.628,39,94886,1.258,1.593,0,0,23,15.706,74.302,48.988,1,3073,20.524,7.257,17,7,104,15.535,74.077,798.973,19,50119
144,22.254,55.721,74.524,18.72,52.777,77.523,6.06,5.555,6.939,4.083,140.898,0.798,7,53.155,52.145,140.856,4.394,1.699,0.588,0.954,137.853,25.746,118,92,237,55.742,74.616,3067.836,131,192443,41.189,9.196,47,20,78,55.64,74.509,916.638,41,57500,1.817,2.033,0,0,14,55.685,74.229,40.428,1,2536,21.33,6.262,18,7,47,55.616,74.62,474.691,21,29777
145,38.021,117.823,72.191,26.701,114.518,77.271,6.818,9.343,9.164,5.282,112.967,0.67,9.918,114.896,51.893,111.666,5.9,1.735,0.576,0.903,91.651,19.698,100,48,162,117.758,72.384,3484.611,90,218587,29.217,9.609,34,9,61,117.514,72.391,1110.838,29,69682,1.198,1.468,0,0,9,117.77,72.134,45.561,1,2858,21.617,12.759,14,4,135,117.493,72.513,821.881,19,51556
146,27.292,8.195,74.155,19.835,4.924,77.018,6.313,5.934,6.324,5.495,22.295,0.872,6.71,4.924,56.059,19.799,5.652,1.151,0.869,0.962,149.857,23.754,147,69,230,8.138,74.139,4089.879,150,256555,30.263,5.778,27,14,54,8.315,74.107,825.947,30,51811,2.318,3.048,0,0,41,8.28,74.025,63.272,2,3969,21.154,7.981,20,7,103,8.277,74.075,577.322,20,36215
147,37.351,89.332,72.294,24.595,85.73,76.64,7.323,7.828,7.359,6.463,63.039,0.776,7.973,88.003,60.352,79.046,6.85,1.139,0.878,0.916,164.736,40.703,189,58,245,89.17,72.478,6153.063,172,385977,35.834,14.523,27,14,90,89.597,72.124,1338.451,31,83960,0.991,1.295,0,0,9,89.498,72.119,37.016,1,2322,36.309,19.895,26,11,186,89.477,72.144,1356.194,30,85073
148,25.475,112.419,73.479,20.013,109.215,76.387,6.187,6.187,6.979,4.648,141.588,0.799,7.058,109.972,53.408,132.825,4.954,1.502,0.666,0.929,100.437,20.319,82,60,151,112.453,73.361,2558.599,96,160499,31.043,8.116,27,13,61,112.677,73.353,790.811,30,49607,1.482,2.438,0,0,30,112.82,73.554,37.765,1,2369,23.27,23.747,14,5,251,112.76,73.122,592.786,17,37185
149,10.139,1.252,73.329,12.797,0,75.63,2.904,4.419,4.357,2.963,95.769,0.778,4.699,0,53.534,120.7,2.904,1.471,0.68,0.947,141.789,17.206,132,96,197,1.206,73.391,1437.575,141,90178,41.635,8.453,34,24,73,1.19,73.336,422.132,41,26480,2.159,1.875,1,0,10,1.207,73.418,21.888,2,1373,48.371,16.617,35,23,189,1.201,73.361,490.425,46,30764
150,41.145,39.024,70.421,25.482,35.984,75.377,6.06,9.343,9.163,5.718,83.918,0.796,9.486,37.878,63.13,80.036,5.932,1.603,0.624,0.964,132.289,22.67,129,59,206,39.087,70.523,5443.06,131,341439,37.95,7.982,40,18,65,38.987,70.308,1561.473,38,97950,1.438,2.301,0,0,51,39.19,70.406,59.175,1,3712,22.427,8.368,19,7,76,39.042,70.472,922.775,21,57885
151,37.399,27.017,70.636,24.084,24.116,74.998,5.682,8.838,9.016,5.281,104.885,0.81,8.989,26.262,54.165,100.521,5.346,1.707,0.586,0.971,124.07,17.23,116,76,201,27.002,70.725,4640.085,121,291069,43.018,9.787,47,20,78,27.036,70.609,1608.835,43,100921,1.805,1.969,0,0,20,26.949,70.804,67.512,1,4235,21.585,6.545,20,8,62,27.067,70.509,807.263,21,50639
152,25.012,61.9,71.476,20.6,59.847,74.998,4.293,7.449,7.315,4.354,92.599,0.741,7.668,60.226,54.165,107.241,4.293,1.68,0.595,0.956,158.906,36.89,146,59,255,61.895,71.504,3974.59,155,249323,55.422,21.718,41,14,115,61.779,71.553,1386.227,51,86957,1.644,1.759,0,0,14,61.765,71.526,41.113,1,2579,53.326,26.121,27,14,170,61.841,71.602,1333.796,48,83668
153,18.668,51.08,72.421,17.396,48.105,74.872,5.555,5.177,6.304,3.77,142.929,0.775,6.62,48.105,55.302,145.098,4.006,1.672,0.598,0.934,147.534,20.76,132,94,207,51.056,72.415,2754.09,146,172762,41.807,8.444,42,19,68,51.085,72.408,780.433,42,48956,1.33,1.578,0,0,14,50.84,72.502,24.837,1,1558,21.665,8.871,17,7,107,51.019,72.39,404.437,20,25370
154,29.205,67.82,71.006,21.615,65.403,74.493,5.303,7.576,7.485,4.968,87.328,0.786,7.84,67.044,54.67,104.931,5.303,1.506,0.664,0.932,126.274,19.499,127,73,212,67.957,70.996,3687.818,126,231334,37.682,8.562,34,17,65,67.816,71.06,1100.492,38,69033,1.356,1.863,0,0,17,67.675,71.172,39.599,1,2484,25.371,7.579,20,10,61,67.793,71.031,740.946,24,46479
155,33.748,97.772,70.382,23.862,94.19,73.862,7.323,7.197,8.816,4.874,135.235,0.745,9.028,95.074,55.554,132.166,5.506,1.809,0.553,0.929,150.923,25.918,154,71,247,97.789,70.326,5093.398,150,319505,40.206,9.009,40,17,70,97.701,70.415,1356.879,40,85116,1.529,1.703,0,0,14,97.74,70.625,51.587,1,3236,20.999,6.998,19,8,70,97.842,70.315,708.665,20,44454
156,54.058,13.557,67.642,29.737,9.596,72.978,7.954,10.353,11.249,6.119,122.558,0.768,11.417,10.985,56.312,119.116,6.576,1.838,0.544,0.947,147.11,21.227,148,60,234,13.517,67.733,7952.447,147,498851,40.581,6.135,41,23,63,13.554,67.603,2193.73,40,137611,1.729,1.947,0,0,20,13.462,67.523,93.465,1,5863,27.958,7.911,25,11,124,13.593,67.397,1511.368,27,94807
157,7.827,21.547,71.014,13.425,18.939,72.726,4.924,3.156,5.68,1.755,22.866,0.546,5.463,18.939,59.468,33.69,2.082,3.237,0.309,0.864,151.67,21.682,146,99,221,21.493,70.97,1187.166,150,74470,48.599,12.338,47,23,82,21.611,71,380.397,47,23862,1.929,2.181,0,0,21,21.861,71.194,15.097,1,947,25.525,7.906,24,9,56,21.697,71.076,199.795,25,12533
158,29.237,6.635,68.732,21.707,3.662,72.473,5.934,7.323,8.252,4.511,127.596,0.78,8.616,4.419,56.691,124.854,4.809,1.829,0.547,0.955,151.597,29.948,142,90,255,6.659,68.729,4432.207,148,278029,44.083,9.43,44,22,84,6.598,68.749,1288.857,43,80849,2.268,2.39,0,0,25,6.546,68.926,66.317,2,4160,44.212,13.248,38,14,103,6.642,68.636,1292.619,42,81085
159,44.573,73.373,67.441,26.344,69.948,72.221,6.566,9.343,9.513,5.965,103.685,0.807,9.664,72.473,57.069,107.488,6.13,1.595,0.627,0.954,147.62,21.067,150,82,233,73.336,67.313,6579.802,146,412746,49.124,10.778,54,20,82,73.353,67.416,2189.601,49,137352,1.392,1.711,0,0,15,73.323,67.327,62.044,1,3892,23.445,7.441,20,8,90,73.299,67.4,1045.015,22,65553
160,11.143,84.334,69.523,13.381,82.321,71.589,4.04,4.167,4.958,2.862,129.886,0.782,5.274,82.448,58.206,137.911,3.075,1.732,0.577,0.948,80.431,9.053,82,56,104,84.31,69.568,896.249,81,56221,30.77,6.753,27,17,56,84.347,69.6,342.87,29,21508,1.791,2.1,0,0,16,84.288,69.557,19.959,1,1252,28.658,25.143,21,9,255,84.497,69.547,319.341,23,20032
161,24.47,78.78,68.086,20.748,76.513,71.463,4.293,7.071,7.578,4.112,98.873,0.714,7.527,77.523,57.701,112.694,4.18,1.843,0.543,0.935,155.337,28.971,166,83,255,78.879,68.03,3801.146,154,238443,71.714,29.515,47,20,157,78.604,67.937,1754.859,68,110081,1.646,1.949,0,0,20,78.624,68.129,40.268,1,2526,48.793,25.121,19,9,173,78.556,67.829,1193.989,44,74898
162,58.043,111.517,66.322,30.956,107.068,71.337,8.207,10.606,11.46,6.449,123.603,0.761,11.75,108.457,58.079,118.217,6.87,1.777,0.563,0.95,134.884,30.896,139,63,255,111.547,66.478,7829.092,133,491113,39.13,11.422,34,15,82,111.485,66.683,2271.253,37,142474,1.514,1.685,0,0,18,111.481,66.443,87.854,1,5511,26.198,10.158,22,8,143,111.453,66.486,1520.615,24,95387
163,36.044,51.28,66.634,26.171,47.474,71.084,7.576,8.838,10.71,4.285,125.863,0.661,10.531,48.105,58.206,127.694,4.482,2.499,0.4,0.94,138.644,20.872,131,78,229,51.274,66.641,4997.255,134,313474,38.911,9.663,34,12,73,51.223,66.614,1402.488,39,87977,1.241,1.631,0,0,19,51.24,66.738,44.732,1,2806,27.884,10.377,21,9,81,51.164,66.634,1005.034,26,63045
164,31.309,56.952,67.446,21.707,54.165,71.084,5.808,7.449,7.569,5.267,108.594,0.835,7.656,55.681,58.079,103.349,5.339,1.437,0.696,0.952,136.475,18.575,126,88,220,56.984,67.487,4272.904,133,268036,45.385,12.602,54,20,83,56.793,67.363,1420.964,46,89136,1.459,2.312,0,0,40,57.101,67.38,45.688,1,2866,23.663,8.519,19,8,69,56.873,67.216,740.883,22,46475
165,13.997,21.342,68.36,16.098,18.055,70.074,6.187,3.156,6.598,2.701,12.667,0.679,6.47,18.055,61.867,17.021,2.863,2.443,0.409,0.935,146.049,29.353,137,77,243,21.45,68.448,2044.198,142,128231,52.158,12.657,54,27,94,21.257,68.33,730.042,50,45795,1.853,1.876,0,0,13,21.539,68.456,25.937,1,1627,40.2,41.908,22,10,244,20.625,68.108,562.672,26,35296
166,17.536,2.666,66.682,17.052,0.631,69.822,4.419,5.808,6.431,3.472,116.559,0.758,6.62,1.136,59.468,124.902,3.585,1.852,0.54,0.938,108.655,17.246,110,58,160,2.645,66.789,1905.331,110,119520,41.475,12.231,34,19,80,2.873,66.656,727.3,40,45623,2.473,2.166,2,0,14,2.623,66.895,43.361,2,2720,30.565,12.541,26,7,142,2.912,66.608,535.986,28,33622
167,22.254,48.389,64.025,24.903,45.58,68.812,5.303,9.848,11.049,2.565,116.534,0.451,10.955,45.959,60.352,115.974,2.783,4.308,0.232,0.885,162.729,33.62,158,76,255,48.474,63.995,3621.421,160,227169,54.067,14.169,40,21,93,48.321,64.019,1203.235,53,75478,1.956,1.937,1,0,19,48.374,64.099,43.52,2,2730,37.446,13.148,30,10,174,48.292,64.062,833.327,36,52274
168,33.238,42.234,64.087,23.074,39.267,68.685,5.555,8.459,8.381,5.05,74.659,0.784,8.759,41.034,68.938,74.962,5.406,1.66,0.603,0.943,120.572,27.242,122,53,217,42.385,64.162,4007.589,121,251393,43.122,12.354,37,14,88,42.165,64.154,1433.303,41,89910,2.186,2.538,0,0,27,42.122,63.779,72.646,2,4557,28.862,10.02,25,8,94,42.027,63.958,959.313,28,60177
169,63.001,33.569,62.926,30.556,29.797,68.307,8.207,10.732,10.909,7.353,113.593,0.848,11.277,31.06,61.11,111.682,7.631,1.483,0.674,0.975,143.815,17.758,145,73,232,33.621,62.925,9060.495,144,568358,42.032,8.393,41,14,74,33.462,62.978,2648.047,42,166110,1.599,1.894,0,0,21,33.46,63.189,100.75,1,6320,21.781,7.993,20,6,104,33.472,62.983,1372.247,20,86080
170,35.454,84.977,63.362,27.729,81.438,68.054,6.692,10.353,11.256,4.01,117.129,0.579,11.358,81.943,61.11,114.286,4.655,2.807,0.356,0.877,165.911,31.669,139,94,255,84.843,63.423,5882.217,160,368987,52.865,14.298,47,20,116,85.01,63.333,1874.277,52,117572,1.755,1.786,0,0,15,85.073,63.197,62.22,1,3903,46.159,16.47,32,15,116,85.01,63.249,1636.509,43,102657
171,35.741,65.413,63.108,28.382,61.994,67.801,6.692,10.606,11.552,3.939,117.309,0.558,11.861,62.751,61.489,117.929,4.658,2.933,0.341,0.889,146.645,24.263,135,76,250,65.411,63.074,5241.24,144,328779,57.304,17.295,61,18,110,65.268,63.333,2048.088,57,128475,1.702,1.713,0,0,13,65.295,63.341,60.817,1,3815,51.544,20.429,49,14,144,65.213,63.447,1842.235,49,115562
172,34.832,91.351,64.225,24.638,87.624,67.675,8.333,6.944,9.437,4.699,143.696,0.721,9.81,87.624,62.372,148.151,5.334,2.008,0.498,0.938,163.056,27.527,145,82,254,91.359,64.171,5679.616,161,356278,48.286,11.959,47,22,95,91.482,64.22,1681.895,48,105504,1.495,1.65,0,0,11,91.399,64.178,52.081,1,3267,31.586,13.801,26,12,167,91.545,64.062,1100.221,29,69016
173,33.238,98.089,64.163,23.715,94.316,67.675,7.449,7.071,9.233,4.583,135.745,0.743,9.557,94.695,61.615,133.394,4.921,2.014,0.496,0.945,151.842,26.546,132,84,249,98.027,64.232,5046.944,149,316591,52.948,15.471,54,14,107,97.875,64.343,1759.881,53,110396,1.638,1.714,0,0,14,98.05,64.299,54.456,1,3416,42.813,18.683,36,7,126,97.669,64.368,1423.036,42,89266
174,29.619,24.73,63.196,23.487,22.6,67.549,4.545,9.217,8.792,4.29,92.808,0.675,9.341,23.358,70.832,80.665,4.542,2.05,0.488,0.921,152.869,29.216,153,72,241,24.619,63.081,4527.872,154,284030,55.67,14.449,61,20,107,24.708,63.061,1648.896,55,103434,1.872,1.882,0,0,12,24.828,63.315,55.461,1,3479,51.77,22.361,52,12,246,24.775,63.186,1533.4,50,96189
175,40.316,20.321,62.105,25.525,17.298,66.918,5.808,9.469,9.616,5.338,100.412,0.778,9.633,19.949,62.246,100.574,5.502,1.801,0.555,0.962,139.376,16.337,142,85,216,20.275,62.097,5619.118,138,352483,40.287,7.965,36,19,64,20.304,62.149,1624.203,40,101885,1.352,1.561,0,0,16,20.329,62.112,54.52,1,3420,41.583,12.361,37,16,120,20.361,62.141,1676.459,40,105163
176,23.769,70.155,61.866,19.595,67.928,65.403,4.798,6.944,7.274,4.16,109.243,0.778,7.399,68.307,63.761,115.253,4.518,1.748,0.572,0.941,135.867,15.957,134,81,188,70.19,61.84,3229.387,136,202577,33.859,6.65,34,17,59,70.12,61.821,804.792,33,50484,1.327,1.696,0,0,14,70.029,62.198,31.532,1,1978,23.121,9.177,17,7,81,70.223,61.786,549.568,21,34474
177,38.339,62.746,59.586,28.819,58.963,64.771,7.954,10.227,11.758,4.152,130.046,0.58,12.153,60.1,64.392,122.699,4.616,2.832,0.353,0.903,145.114,28.351,142,71,244,62.854,59.616,5563.562,143,348998,60.733,17.825,61,20,113,62.586,59.729,2328.467,61,146063,2.017,1.954,0,0,15,62.79,59.512,77.316,2,4850,43.39,15.753,37,14,135,62.706,59.655,1663.53,41,104352
178,76.089,120.305,57.638,40.994,115.275,64.771,10.732,14.394,15.524,6.241,122.963,0.569,16.825,117.295,64.392,121.185,7.115,2.488,0.402,0.903,83.145,21.734,65,49,181,119.815,58.142,6326.411,77,396851,22.675,7.19,20,7,59,119.772,58.15,1725.304,22,108227,1.18,1.458,0,0,15,120.114,57.788,89.767,1,5631,18.507,6.561,14,5,54,119.779,58.071,1408.147,17,88332
179,33.748,47.708,57.912,31.234,44.822,64.519,5.555,12.878,13.328,3.224,110.972,0.435,13.657,45.454,64.645,109.44,3.603,4.134,0.242,0.879,136.089,22.239,136,72,224,47.629,58.095,4592.754,135,288100,46.479,11.478,47,17,83,47.526,58.228,1568.599,46,98397,2.014,1.964,1,0,26,47.657,58.075,67.959,2,4263,35.974,10.996,31,13,86,47.592,58.083,1214.059,34,76157
180,20.118,11.133,61.668,17.871,8.333,64.266,6.06,4.798,6.614,3.873,150.068,0.792,6.973,8.459,65.781,148.325,4.18,1.708,0.585,0.956,96.326,15.355,95,51,137,11.101,61.686,1937.916,96,121564,39.858,7.103,41,19,61,11.083,61.689,801.875,40,50301,2.239,2.615,0,0,25,10.963,61.509,45.035,2,2825,38.927,13.529,31,16,97,11.112,61.671,783.144,36,49126
181,17.073,5.423,60.489,18.906,3.914,64.14,3.03,7.702,7.893,2.754,92.665,0.6,7.752,5.177,65.024,96.546,3.03,2.866,0.349,0.919,122.296,23.173,110,74,197,5.45,60.242,2088.005,118,130979,48.483,12.685,41,24,94,5.347,60.526,827.764,46,51925,2.386,3.519,0,0,54,5.584,60.502,40.731,2,2555,33.952,14.641,28,14,136,5.444,60.569,579.682,30,36363
182,27.228,1.661,59.017,22.589,0,63.761,3.662,8.964,9.26,3.744,96.655,0.671,9.463,0,65.403,108.677,3.662,2.473,0.404,0.973,138.383,19.697,133,79,206,1.678,59.11,3767.908,136,236358,28.375,5.927,27,14,48,1.642,58.744,772.606,28,48465,2.204,2.891,0,0,48,1.647,58.792,60.02,2,3765,22.588,7.681,20,9,101,1.695,58.836,615.024,21,38580
183,41.065,81,59.623,26.048,77.271,63.635,7.449,8.459,9.059,5.771,118.762,0.761,9.248,77.271,66.791,141.096,5.726,1.57,0.637,0.929,144.505,24.418,137,92,241,81.021,59.621,5934.154,140,372245,76.174,25.747,75,23,157,81.016,59.646,3128.126,74,196225,1.934,2.033,0,0,16,81.116,59.652,79.437,1,4983,59.108,25.844,42,12,244,80.956,59.692,2427.305,55,152263
184,32.218,110.176,58.367,27.625,106.311,63.13,6.818,9.975,11.34,3.617,119.366,0.531,11.941,106.311,66.034,123.354,3.782,3.135,0.319,0.917,103.125,21.291,92,51,175,110.279,58.311,3322.47,102,208416,28.041,6.491,27,10,64,110.114,58.313,903.406,27,56670,1.415,2.059,0,0,23,109.998,58.737,45.593,1,2860,32.121,14.241,27,11,163,110.111,58.483,1034.86,30,64916
185,27.659,127.647,57.384,23.827,125.25,61.741,4.04,9.722,9.712,3.626,97.216,0.612,9.86,127.144,67.423,99.583,4.04,2.679,0.373,0.94,85.681,13.661,82,54,125,127.643,57.276,2369.82,85,148657,25.366,5.208,27,12,44,127.649,57.226,701.587,25,44010,1.529,1.649,0,0,12,127.6,57.283,42.293,1,2653,23.084,6.141,24,7,45,127.59,57.244,638.458,23,40050
186,24.422,55.007,58.894,22.539,51.514,61.615,6.944,6.566,8.326,3.735,144.234,0.604,8.85,52.145,67.549,132.109,4.543,2.229,0.449,0.825,154.381,28.77,145,72,241,55.08,58.841,3770.363,152,236512,54.142,16.897,68,18,97,54.741,59.029,1322.286,55,82946,1.873,1.844,0,0,14,55.103,58.946,45.736,1,2869,34.287,14.138,25,8,103,54.623,59.059,837.377,32,52528
187,21.521,75.207,58.484,18.45,72.599,61.615,5.303,5.808,5.971,4.589,115.106,0.795,6.551,73.862,67.549,117.553,4.886,1.301,0.769,0.942,148.529,24.044,134,95,216,75.343,58.465,3196.5,145,200514,39.396,7.895,41,21,67,75.121,58.478,847.834,39,53184,1.398,1.574,0,0,12,75.169,58.489,30.082,1,1887,25.683,11.06,20,10,113,75.108,58.505,552.725,23,34672
188,20.118,90.874,58.716,16.904,88.508,61.362,4.924,5.303,5.683,4.507,128.924,0.885,5.96,89.139,67.801,126.384,4.684,1.261,0.793,0.959,143.782,25.278,142,76,216,90.896,58.807,2892.638,145,181453,40.881,8.991,34,19,79,90.982,58.746,822.455,40,51592,1.292,1.593,0,0,17,90.925,58.596,25.985,1,1630,23.208,8.418,19,9,66,90.931,58.705,466.895,21,29288
189,43.473,39.087,55.756,26.178,36.237,60.731,5.682,9.848,9.845,5.622,90.665,0.797,9.914,38.762,78.281,83.418,5.682,1.751,0.571,0.966,120.672,16.666,120,65,189,39.124,55.786,5245.927,119,329073,32.591,6.352,34,14,53,39.01,55.727,1416.819,33,88876,1.766,2.385,0,0,29,38.924,55.867,76.79,1,4817,21.959,8.494,20,6,119,39.067,55.635,954.595,20,59881
190,33.174,26.327,55.971,22.329,23.358,59.973,5.682,7.702,7.97,5.3,71.631,0.836,8.231,25.126,76.892,69.341,5.521,1.504,0.665,0.961,148.714,22.226,141,59,226,26.297,56.052,4933.489,148,309474,36.952,8.703,34,15,67,26.276,56.063,1225.872,36,76898,2.689,3.795,0,0,55,26.044,55.807,89.209,2,5596,19.349,7.747,17,4,106,26.209,56.019,641.902,18,40266
