 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AF8-DAPI,StdDev+AF8-DAPI,Mode+AF8-DAPI,Min+AF8-DAPI,Max+AF8-DAPI,XM+AF8-DAPI,YM+AF8-DAPI,IntDen+AF8-DAPI,Median+AF8-DAPI,RawIntDen+AF8-DAPI,Mean+AF8-Sox2,StdDev+AF8-Sox2,Mode+AF8-Sox2,Min+AF8-Sox2,Max+AF8-Sox2,XM+AF8-Sox2,YM+AF8-Sox2,IntDen+AF8-Sox2,Median+AF8-Sox2,RawIntDen+AF8-Sox2,Mean+AF8-Klf4,StdDev+AF8-Klf4,Mode+AF8-Klf4,Min+AF8-Klf4,Max+AF8-Klf4,XM+AF8-Klf4,YM+AF8-Klf4,IntDen+AF8-Klf4,Median+AF8-Klf4,RawIntDen+AF8-Klf4,Mean+AF8-Sox9,StdDev+AF8-Sox9,Mode+AF8-Sox9,Min+AF8-Sox9,Max+AF8-Sox9,XM+AF8-Sox9,YM+AF8-Sox9,IntDen+AF8-Sox9,Median+AF8-Sox9,RawIntDen+AF8-Sox9
13,19.879,54.943,125.317,20.908,53.282,129.164,3.283,8.081,8.895,2.846,98.537,0.571,8.587,53.282,0,109.767,2.936,3.126,0.32,0.929,93.304,11.324,94,67,145,54.944,125.33,1854.797,93,116350,37.781,5.854,34,23,57,54.926,125.398,751.053,37,47113,3.091,3.826,1,0,42,54.923,125.672,61.455,2,3855,28.874,12.692,22,8,97,54.866,125.275,573.991,25,36006
14,21.712,63.41,125.551,20.692,60.983,129.164,4.545,7.576,8.46,3.268,111.907,0.637,8.707,60.983,0,119.539,3.496,2.589,0.386,0.936,142.553,28.57,128,88,255,63.346,125.676,3095.159,136,194157,67.451,18.477,82,32,115,63.46,125.665,1464.516,68,91868,3.327,2.555,2,0,20,63.442,125.622,72.247,3,4532,46.265,16.208,31,15,128,63.543,125.552,1004.524,45,63013
15,6.153,65.779,127.988,9.675,64.266,129.164,2.778,2.651,3.039,2.579,133.826,0.826,3.576,64.266,0,132.138,2.651,1.178,0.849,0.967,144.031,15.299,142,106,185,65.748,127.984,886.285,143,55596,59.847,12.716,68,35,98,65.785,128.018,368.265,59,23101,2.927,2.11,2,0,12,65.756,127.936,18.014,3,1130,39.552,9.303,35,17,74,65.791,128.07,243.379,39,15267
16,9.039,69.948,127.356,12.366,68.307,129.164,2.904,4.167,4.559,2.524,113.111,0.743,5.008,68.307,0,123.69,2.755,1.806,0.554,0.959,140.857,20.095,134,95,203,69.956,127.443,1273.186,139,79866,65.261,17.683,55,33,107,69.903,127.391,589.884,65,37003,2.769,2.189,1,0,16,69.975,127.244,25.028,2,1570,38.187,13.109,33,16,105,69.913,127.402,345.166,36,21652
17,17.647,73.315,125.993,18.266,71.463,129.164,3.662,6.313,6.905,3.254,103.01,0.665,7.175,71.463,0,118.369,3.39,2.122,0.471,0.917,141.879,20.847,142,86,223,73.349,126.087,2503.776,140,157060,66.684,17.593,75,32,115,73.206,126.038,1176.788,68,73819,3.943,3.228,2,0,42,73.293,126.056,69.585,3,4365,47.394,15.937,34,15,133,73.228,125.994,836.372,45,52465
18,31.979,77.308,124.065,26.37,74.998,129.164,4.672,10.353,10.54,3.863,99.677,0.578,10.719,74.998,0,105.018,4.15,2.729,0.366,0.923,152.848,21.479,147,85,244,77.288,124.04,4887.88,149,306613,50.959,9.249,54,26,76,77.259,124.15,1629.591,51,102223,3.631,2.582,2,0,19,77.299,124.084,116.118,3,7284,38.573,12.237,35,14,171,77.316,124.016,1233.508,36,77377
19,6.855,79.481,127.613,10.642,78.029,129.164,2.651,3.409,3.785,2.306,109.322,0.761,4.097,78.029,0,123.69,2.393,1.641,0.609,0.932,145.026,19.322,144,113,223,79.473,127.569,994.13,142,62361,64.905,13.064,73,32,99,79.451,127.66,444.912,66,27909,3.477,2.361,2,0,14,79.43,127.657,23.833,3,1495,45.098,13.281,35,20,87,79.405,127.696,309.138,43,19392
20,16.691,86.346,126.3,16.677,84.72,129.164,3.535,6.06,6.285,3.382,96.207,0.754,6.349,84.72,0,107.354,3.447,1.859,0.538,0.953,154.711,25.383,132,99,230,86.339,126.378,2582.241,149,161982,66.909,17.571,68,32,123,86.307,126.336,1116.768,66,70054,3.942,2.996,2,0,25,86.385,126.197,65.791,3,4127,56.652,20.802,42,18,173,86.286,126.373,945.572,53,59315
21,30.05,91.65,126.392,21.868,88.003,129.164,6.566,6.439,7.568,5.055,132.717,0.79,8.505,88.003,0,130.786,5.312,1.497,0.668,0.968,144.561,21.851,141,79,229,91.607,126.363,4344.019,143,272497,54.907,15.842,47,23,115,91.323,126.522,1649.948,50,103500,3.455,2.841,2,0,23,91.209,126.605,103.811,3,6512,36.828,10.775,32,16,91,91.482,126.452,1106.677,35,69421
22,11.095,97.547,128.036,14.503,94.821,129.164,5.177,2.778,5.356,2.638,173.554,0.663,5.327,94.821,0,148.57,2.778,2.03,0.493,0.919,120.938,18.483,128,80,191,97.552,128.042,1341.846,120,84173,54.036,11.115,48,32,89,97.543,128.044,599.545,53,37609,2.884,2.301,2,0,16,97.549,128.049,31.995,2,2007,41.243,13.762,32,14,93,97.631,128.02,457.602,39,28705
23,15.479,103.934,127.888,17.613,100.629,129.164,7.071,3.03,7.017,2.809,7.656,0.627,7.206,100.629,1.389,11.113,3,2.498,0.4,0.94,76.611,9.574,77,46,108,103.792,127.909,1185.874,77,74389,36.027,8.84,33,16,61,103.578,127.872,557.667,36,34982,2.468,2.71,1,0,37,103.792,127.831,38.196,2,2396,27.386,13.462,19,9,111,103.523,127.866,423.917,24,26592
24,12.418,116.698,127.937,14.848,113.886,129.164,5.429,3.03,5.309,2.978,175.816,0.708,5.547,113.886,0,168.179,3.03,1.783,0.561,0.937,125.94,27.328,124,66,201,116.689,128.032,1563.976,126,98107,21.824,3.626,20,12,35,116.722,127.939,271.022,22,17001,1.801,1.808,0,0,11,116.787,127.932,22.366,1,1403,13.456,3.81,12,5,28,116.773,127.932,167.099,13,10482
25,7.779,125.179,127.891,10.968,123.482,129.164,3.283,2.904,3.263,3.036,155.066,0.813,3.788,123.482,0,143.13,2.904,1.075,0.93,0.958,95.557,21.957,75,60,163,125.13,127.992,743.385,91,46632,24.551,4.204,27,13,41,125.132,127.912,190.995,24,11981,2.488,2.044,2,0,13,125.154,127.879,19.353,2,1214,15.311,3.06,14,5,25,125.197,127.895,119.115,15,7472
26,4.368,1.001,127.658,7.981,0,128.911,2.273,2.273,2.665,2.087,133.894,0.862,3.126,0,0.253,136.637,2.273,1.277,0.783,0.975,127.277,14.017,123,93,165,0.966,127.646,555.945,126,34874,59.555,10.448,64,36,89,0.936,127.681,260.134,60,16318,3.847,2.355,3,0,12,0.957,127.688,16.802,4,1054,70.547,18.593,53,27,132,0.902,127.655,308.15,69,19330
27,24.215,12.969,122.676,28.186,10.353,128.911,5.682,11.111,11.459,2.691,113.735,0.383,12.479,10.353,0.253,117.084,3.424,4.259,0.235,0.814,138.893,19.517,134,81,244,12.966,122.781,3363.312,137,210978,60.512,13.158,61,30,109,12.923,122.754,1465.297,60,91917,3.627,2.675,2,0,26,12.951,122.525,87.838,3,5510,50.725,15.122,40,20,126,12.972,122.677,1228.311,48,77051
28,26.351,82.666,124.642,21.967,80.554,128.785,4.167,8.207,8.561,3.919,94.658,0.686,8.483,81.059,0.379,104.657,4.167,2.185,0.458,0.929,145.597,25.639,135,84,237,82.686,124.75,3836.68,142,240672,64.905,16.916,79,25,109,82.617,124.776,1710.335,66,107288,5.377,3.612,4,0,25,82.668,124.633,141.704,5,8889,40.181,13.051,35,14,180,82.641,124.559,1058.836,38,66420
29,22.095,19.562,124.702,20.069,17.171,128.532,4.167,7.828,7.696,3.655,101.785,0.689,8.085,19.191,0.631,104.47,4.028,2.105,0.475,0.944,150.639,18.694,141,97,209,19.559,124.749,3328.368,150,208786,50.506,8.6,54,29,79,19.633,124.695,1115.923,50,70001,3.545,3.169,2,0,34,19.672,124.623,78.337,3,4914,31.369,10.211,25,12,127,19.705,124.598,693.09,30,43477
30,32.553,59.199,124.004,23.931,57.069,128.532,5.177,8.586,8.78,4.721,99.162,0.714,8.678,57.701,0.631,98.366,5.177,1.86,0.538,0.935,142.405,24.754,145,81,209,59.238,123.964,4635.653,142,290791,59.284,15.937,47,27,113,59.169,123.976,1929.834,57,121057,2.877,2.475,2,0,40,59.156,123.991,93.641,2,5874,33.663,11.451,26,12,107,59.156,123.893,1095.821,31,68740
31,14.73,114.384,124.513,18.659,112.119,128.027,4.672,6.692,8.049,2.33,121.096,0.532,8.019,112.371,1.136,123.44,2.644,3.455,0.289,0.883,64.817,8.26,61,44,93,114.436,124.446,954.754,64,59891,22.123,3.649,20,12,36,114.343,124.546,325.877,22,20442,1.879,2.011,0,0,17,114.319,124.532,27.674,1,1736,16.807,4.721,15,7,52,114.428,124.444,247.572,16,15530
32,36.299,31.474,122.622,25.865,28.913,127.522,4.924,10.227,10.12,4.567,93.135,0.682,10.339,30.555,1.641,98.427,4.878,2.216,0.451,0.954,133.56,20.405,126,76,224,31.516,122.561,4848.058,131,304115,49.822,9.775,47,25,82,31.391,122.543,1808.471,49,113444,3.258,2.478,2,0,17,31.443,122.505,118.27,3,7419,31.341,12.64,24,13,199,31.367,122.657,1137.651,29,71364
33,41.783,5.259,121.039,29.578,2.778,126.765,5.177,11.616,12.089,4.401,103.363,0.6,12.106,3.156,2.399,106.356,4.879,2.747,0.364,0.919,134.032,21.227,125,82,232,5.336,121.074,5600.227,132,351298,69.299,15.788,82,33,111,5.172,121.127,2895.508,70,181633,3.515,2.618,2,0,22,5.229,120.98,146.885,3,9214,42.284,12.563,40,17,142,5.159,121.263,1766.752,40,110827
34,15.256,67.822,123.997,14.761,66.034,126.639,3.662,5.05,5.237,3.709,78.582,0.88,5.423,66.286,7.449,65.225,3.662,1.412,0.708,0.965,138.92,18.634,132,95,197,67.805,123.959,2119.362,136,132946,43.882,7.428,40,27,74,67.833,124.086,669.464,43,41995,3.071,2.53,2,0,19,67.864,123.888,46.852,3,2939,26.318,6.512,21,11,57,67.822,124.096,401.503,25,25186
35,23.051,96.094,122.759,22.225,94.064,126.639,4.672,8.586,9.004,3.26,69.05,0.586,8.915,94.569,11.111,74.389,3.727,2.762,0.362,0.881,133.218,22.495,140,79,199,96.094,122.729,3070.864,133,192633,65.655,21.613,41,27,132,96.163,122.865,1513.441,62,94937,3.593,2.937,2,0,22,96.122,122.709,82.816,3,5195,29.623,8.95,27,9,69,96.169,123,682.855,28,42835
36,2.152,0.743,125.65,5.321,0,126.386,1.515,1.515,1.674,1.637,132.541,0.955,1.972,0,2.778,129.806,1.515,1.023,0.978,0.975,127.948,10.042,128,106,160,0.741,125.661,275.358,127,17273,62.874,10.767,68,37,89,0.686,125.656,135.312,62,8488,4.711,3.468,4,0,23,0.646,125.686,10.139,4,636,77.393,19.286,65,44,121,0.672,125.605,166.557,76,10448
37,12.96,109.767,123.911,14.004,107.952,126.26,3.662,4.672,5.226,3.157,116.977,0.831,5.463,108.331,2.904,123.69,3.274,1.655,0.604,0.958,61.14,8.123,63,39,85,109.677,123.931,792.406,62,49707,27.926,5.71,27,11,46,109.668,123.948,361.936,28,22704,1.947,1.966,0,0,15,109.52,123.863,25.235,2,1583,18.237,5.493,16,7,48,109.682,123.909,236.365,18,14827
38,7.062,128.66,123.249,13.254,127.901,126.134,1.389,5.682,6.139,1.465,89.411,0.505,5.75,128.406,3.03,98.842,1.389,4.192,0.239,0.967,69.867,17.911,65,40,142,128.736,123.133,493.406,66,30951,18.966,3.592,20,11,30,128.69,123.245,133.941,19,8402,2.26,1.854,1,0,9,128.719,123.304,15.957,2,1001,16.515,4.979,13,6,31,128.709,123.259,116.628,16,7316
39,21.33,105.838,122.503,18.758,103.786,125.755,4.04,6.692,6.998,3.881,101.388,0.762,7.171,104.038,3.409,116.114,4.014,1.803,0.555,0.953,100.325,17.372,98,66,165,105.762,122.447,2139.911,98,134235,50.902,14.451,54,20,101,105.742,122.457,1085.73,50,68107,3.092,3.437,1,0,50,105.825,122.716,65.95,2,4137,19.61,9.916,17,8,148,105.73,122.555,418.274,18,26238
40,21.744,37.837,122.009,20.766,35.479,125.628,4.798,7.197,8.055,3.437,108.831,0.634,7.914,35.858,3.914,123.944,3.473,2.343,0.427,0.904,141.213,22.759,145,79,220,37.917,121.99,3070.577,140,192615,65.252,16.467,47,33,110,37.794,121.973,1418.86,65,89004,3.266,2.381,3,0,15,37.851,121.915,71.02,3,4455,36.761,12.339,33,12,104,37.802,122.02,799.34,34,50142
41,62.57,48.114,117.305,39.968,45.075,125.628,6.187,16.793,17.653,4.513,102.55,0.492,17.272,46.337,3.535,103.528,4.817,3.912,0.256,0.94,150.213,29.023,144,80,253,48.152,117.242,9398.886,147,589585,54.058,12.192,61,25,92,48.005,117.397,3382.458,54,212179,3.549,2.629,2,0,24,48.023,117.178,222.05,3,13929,52.061,18.495,41,13,145,48.002,117.308,3257.492,50,204340
42,24.98,23.44,121.263,21.763,21.464,125.376,3.788,8.586,8.695,3.658,99.66,0.663,9.063,22.222,3.788,108.687,3.788,2.377,0.421,0.943,148.863,23.739,151,77,243,23.431,121.168,3718.648,148,233268,58.549,15.114,47,30,106,23.335,121.243,1462.587,57,91747,3.336,2.539,2,0,20,23.424,121.223,83.342,3,5228,52.094,21.579,45,17,244,23.385,121.192,1301.339,49,81632
43,17.137,17.564,120.746,19.638,15.782,124.745,4.04,7.576,7.54,2.894,104.523,0.558,7.909,15.782,4.419,106.699,3.527,2.606,0.384,0.884,129.575,23.448,120,90,217,17.684,120.666,2220.543,124,139293,44.495,5.954,47,29,63,17.561,120.804,762.515,44,47832,4.037,2.764,3,0,17,17.55,120.519,69.186,4,4340,29.267,7.712,25,15,68,17.543,120.852,501.552,28,31462
44,35.342,90.293,119.854,27.773,86.867,124.745,6.06,10.606,10.958,4.107,111.414,0.576,11.49,88.382,4.419,112.62,4.958,2.668,0.375,0.882,138.566,21.054,139,83,232,90.249,119.844,4897.253,136,307201,69.609,18.251,75,27,119,90.12,120.118,2460.16,72,154324,4.41,4.94,3,0,105,90.176,119.934,155.844,4,9776,31.85,15.748,28,8,236,90.137,120.25,1125.647,29,70611
45,23.721,101.908,121.098,19.786,99.871,124.745,4.167,7.323,7.718,3.913,103.82,0.761,7.746,100.629,4.419,109.026,4.068,1.972,0.507,0.96,116.515,19.589,113,75,184,101.883,121.186,2763.862,115,173375,55.597,15.58,41,24,115,101.905,121.272,1318.811,53,82728,3.191,2.42,3,0,19,101.852,121.319,75.69,3,4748,29.696,13.078,23,10,122,101.924,121.18,704.408,27,44187
46,8.481,0.918,122.318,12.335,0,124.618,2.146,4.798,4.98,2.168,86.281,0.7,4.903,0,4.545,101.889,2.146,2.297,0.435,0.965,129.515,21.187,120,84,203,0.929,122.432,1098.403,126,68902,57.585,13.372,48,30,100,0.834,122.347,488.369,55,30635,3.586,2.666,3,0,19,0.845,122.399,30.416,3,1908,67.673,26.67,43,24,143,0.769,122.286,573.927,64,36002
47,17.807,97.866,119.081,19.146,95.957,123.103,3.535,7.702,7.76,2.922,76.898,0.61,7.931,97.473,13.762,76.185,3.094,2.656,0.377,0.943,128.698,21.976,128,72,199,97.779,118.994,2291.69,130,143756,60.077,20.166,41,26,122,97.717,119.079,1069.772,54,67106,3.52,2.53,3,0,15,97.898,119.15,62.682,3,3932,25.443,10.583,20,11,105,97.955,119.334,453.058,23,28420
48,30.114,70.224,118.171,23.574,68.054,122.977,4.167,9.217,9.395,4.081,90.617,0.681,9.303,70.2,6.187,97.8,4.108,2.302,0.434,0.941,142.642,29.076,130,82,255,70.111,118.079,4295.461,136,269451,65.216,18.56,47,29,118,70.173,118.169,1963.885,65,123193,4.783,3.961,2,0,57,70.187,118.103,144.032,4,9035,48.159,17.049,47,15,139,70.222,118.086,1450.249,47,90973
49,13.279,120.476,119.803,15.981,118.81,122.851,3.409,6.06,6.672,2.534,110.168,0.653,6.667,119.063,6.313,114.624,2.665,2.633,0.38,0.935,75.358,9.807,72,51,104,120.513,119.731,1000.698,75,62773,20.114,3.553,20,11,34,120.476,119.772,267.1,20,16755,2.078,3.666,0,0,50,120.671,119.386,27.595,1,1731,17.264,12.542,15,7,195,120.491,119.628,229.255,16,14381
50,21.936,74.252,119.15,18.758,72.347,122.472,4.04,6.818,7.082,3.944,95.582,0.783,7.111,72.599,6.692,106.504,4.04,1.796,0.557,0.956,142.096,25.4,125,87,234,74.336,119.191,3116.951,139,195524,71.672,22.039,44,30,125,74.146,119.169,1572.169,73,98621,6.04,4.23,5,0,40,74.033,119.239,132.49,5,8311,38.366,13.528,29,15,114,74.192,119.127,841.585,36,52792
51,26.24,27.875,118.182,20.87,25.883,122.346,4.293,7.954,8.21,4.07,97.559,0.757,8.097,26.893,6.818,100.784,4.179,2.017,0.496,0.96,143.324,25.82,132,78,231,27.82,118.191,3760.798,139,235912,50.489,10.352,54,25,80,27.942,118.14,1324.821,50,83105,2.846,2.781,1,0,30,27.882,118.103,74.67,2,4684,22.698,6.651,19,8,67,27.978,118.034,595.591,22,37361
52,14.092,51.417,118.559,17.508,49.999,121.967,2.778,7.071,7.478,2.399,99.992,0.578,7.427,50.125,7.197,107.819,2.669,3.116,0.321,0.938,106.96,13.568,107,68,155,51.403,118.483,1507.319,107,94553,43.484,6.753,41,27,70,51.409,118.514,612.792,43,38440,2.558,2.137,2,0,14,51.427,118.342,36.044,2,2261,26.835,10.625,23,10,106,51.373,118.383,378.165,24,23722
53,32.584,80.056,116.304,25.673,77.271,121.588,5.177,9.848,9.213,4.503,96.654,0.621,10.107,79.796,7.576,102.995,4.773,2.046,0.489,0.917,142.986,20.503,136,90,243,79.984,116.32,4659.119,140,292263,59.416,13.95,61,25,102,80.017,116.281,1936.051,61,121447,4.144,3.378,3,0,46,80.099,116.287,135.041,4,8471,43.849,15.657,32,14,143,80.034,116.264,1428.807,42,89628
54,15.113,64.197,116.974,19.812,62.877,121.209,2.525,8.333,8.599,2.238,94.107,0.484,8.575,62.877,7.954,103.627,2.447,3.843,0.26,0.879,166.173,24.077,175,93,225,64.196,116.912,2511.301,166,157532,57.023,10.235,54,33,84,64.191,116.906,861.767,57,54058,3.444,2.391,2,0,17,64.208,116.727,52.049,3,3265,43.514,10.69,36,18,92,64.218,116.775,657.604,43,41251
55,13.407,110.963,119.652,14.121,108.331,121.209,4.924,3.283,5.101,3.346,178.315,0.845,5.09,108.457,8.586,156.615,3.283,1.524,0.656,0.966,65.061,8.148,66,40,84,110.89,119.616,872.257,66,54716,31.647,6.99,34,13,54,110.826,119.633,424.284,32,26615,2.187,1.968,0,0,12,110.747,119.618,29.316,2,1839,19.194,5.958,17,7,51,110.702,119.651,257.328,18,16142
56,44.429,34.863,114.615,30.275,32.322,120.957,4.798,12.121,12.327,4.589,90.912,0.609,12.249,34.595,8.207,98.297,4.684,2.686,0.372,0.948,142.9,21.731,139,76,250,34.824,114.64,6348.905,140,398262,42.611,6.18,41,24,68,34.88,114.62,1893.184,42,118758,2.837,2.255,2,0,16,34.877,114.498,126.034,2,7906,24.506,5.966,23,11,65,34.908,114.477,1088.759,24,68297
57,15.527,66.44,116.808,21.653,65.276,120.957,2.399,8.964,9.601,2.059,85.637,0.416,9.189,65.403,17.171,77.3,2.292,4.662,0.214,0.859,163.852,29.911,152,76,255,66.412,116.71,2544.14,162,159592,58.894,11.827,61,28,91,66.401,116.679,914.454,58,57363,3.022,2.31,3,0,14,66.435,116.842,46.916,3,2943,36.021,8.519,35,18,90,66.424,116.789,559.293,35,35084
58,24.183,60.952,117.355,19.337,58.458,120.578,4.672,6.439,6.42,4.796,86.904,0.813,6.721,59.342,14.52,61.991,4.672,1.339,0.747,0.952,159.852,25.306,153,95,233,61.013,117.351,3865.741,158,242495,63.604,14.901,54,33,111,60.962,117.366,1538.166,62,96488,3.231,2.421,2,0,21,61.017,117.354,78.129,3,4901,44.962,14.333,37,18,114,60.905,117.378,1087.324,43,68207
59,41.448,84.792,114.293,30.589,82.321,120.578,5.05,12.5,13.281,3.974,101.339,0.557,12.805,83.584,8.586,102.529,4.036,3.342,0.299,0.934,138.99,24.35,135,74,254,84.84,114.187,5760.854,137,361374,53.156,11.807,61,25,91,84.798,114.206,2203.215,53,138206,3.775,2.619,3,0,21,84.762,114.382,156.482,3,9816,111.669,46.93,54,26,255,84.779,114.159,4628.447,111,290339
60,31.915,88.66,114.653,27.102,85.857,120.199,5.934,10.353,11.085,3.666,113.528,0.546,11.257,85.983,8.964,113.114,4.379,3.024,0.331,0.904,143.514,21.187,138,87,231,88.608,114.751,4580.256,140,287316,69.177,18.466,61,26,125,88.591,114.689,2207.79,68,138493,5.733,4.315,3,0,40,88.652,114.553,182.961,5,11477,26.576,11.331,21,10,152,88.587,114.67,848.169,24,53205
61,33.653,11.78,116.293,21.633,8.586,119.568,6.692,6.566,6.78,6.32,145.517,0.904,7.021,9.217,10.48,142.306,6.339,1.073,0.932,0.964,149.299,18.212,144,91,215,11.76,116.296,5024.292,149,315170,46.264,7.311,47,25,70,11.88,116.308,1556.897,46,97663,3.518,2.699,3,0,23,11.909,116.311,118.382,3,7426,35.829,9.494,33,15,76,11.883,116.308,1205.753,34,75636
