 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
22,19.242,24.931,126.021,18.154,22.096,128.283,5.808,4.924,5.977,4.099,30.819,0.734,6.373,175,39,33.69,4.385,1.458,0.686,0.911,108.983,30.48,118,40,216,24.92,125.985,2097.086,107,131543,123.773,61.703,40,21,255,24.83,126.123,2381.671,116,149394,10.768,8.109,5,0,44,24.845,126.188,207.201,9,12997,70.925,27.362,58,25,166,24.925,126.068,1364.749,65,85606
23,16.532,76.238,126.478,18.345,72.98,128.156,7.071,3.283,7.264,2.898,4.179,0.617,7.183,578,26,10.125,3.283,2.507,0.399,0.88,106.826,40.048,90,17,251,76.471,126.449,1766.062,103,110779,134.15,64.468,206,25,255,76.554,126.615,2217.785,138,139114,5.273,4.289,3,0,31,76.614,126.574,87.172,4,5468,37.726,9.099,33,15,67,76.282,126.519,623.691,37,39122
24,21.57,19.282,123.954,20.297,16.54,127.651,5.556,7.071,7.968,3.447,56.742,0.658,8.099,138,67,59.036,3.734,2.312,0.433,0.924,103.087,28.85,98,35,207,19.275,123.952,2223.572,101,139477,144.231,66.171,137,20,255,19.419,124.059,3111.043,146,195145,14.562,9.287,4,0,51,19.427,124.062,314.093,13,19702,38.846,10.146,37,16,88,19.411,123.95,837.891,38,52558
25,34.627,40.798,122.894,24.325,38.258,127.399,5.303,9.091,8.76,5.033,98.805,0.735,9.196,312,14,98.686,5.255,1.741,0.575,0.943,131.767,35.215,133,36,242,40.842,122.856,4562.629,131,286198,134.299,64.999,54,13,255,40.839,123.01,4650.295,134,291697,5.511,4.836,1,0,32,40.862,123.001,190.828,4,11970,38.972,12.302,34,13,84,40.852,122.973,1349.476,37,84648
26,20.693,112.932,124.91,17.514,110.353,127.399,5.051,5.429,5.645,4.667,116.316,0.848,5.988,879,14,114.944,4.833,1.21,0.827,0.954,118.621,33.185,107,38,248,112.862,124.961,2454.622,115,153970,160.143,76.604,255,19,255,112.938,125.088,3313.844,164,207866,6.489,5.34,2,0,29,112.957,125.002,134.281,5,8423,121.214,55.214,59,31,246,112.902,125.023,2508.284,114,157336
27,7.652,46.522,125.362,11.196,44.571,126.768,4.167,2.652,4.273,2.28,160.64,0.767,4.517,354,23,153.435,2.545,1.874,0.534,0.928,53.34,17.023,50,15,112,46.459,125.376,408.168,52,25603,51.942,19.343,34,18,112,46.525,125.363,397.471,47,24932,14.675,9.522,11,0,54,46.388,125.419,112.297,13,7044,40.806,15.129,36,21,152,46.403,125.345,312.26,38,19587
28,22.781,56.814,123.232,20.027,53.914,126.641,5.429,6.439,6.73,4.31,53.029,0.714,7.519,430,65,49.086,4.587,1.562,0.64,0.932,107.645,33.876,93,29,233,56.826,123.219,2452.295,106,153824,144.36,70.744,255,22,255,56.889,123.351,3288.719,143,206290,5.846,4.693,4,0,27,56.874,123.23,133.181,5,8354,75.7,26.032,57,26,150,56.852,123.24,1724.549,73,108175
29,9.342,34.627,124.721,12.593,32.702,126.136,4.167,3.409,4.458,2.668,27.699,0.74,4.673,262,49,38.418,2.956,1.671,0.599,0.899,85.324,33.622,76,19,205,34.833,124.773,797.111,78,50000,70.778,21.963,89,26,134,34.637,124.69,661.219,71,41476,13.133,6.7,10,0,35,34.59,124.618,122.691,12,7696,36.13,9.923,36,19,91,34.653,124.719,337.528,34,21172
30,5.835,62.015,124.78,9.515,60.606,126.01,3.157,2.525,3.213,2.312,10.232,0.81,3.446,481,43,28.443,2.525,1.389,0.72,0.921,71.751,17.977,73,27,122,62.031,124.774,418.658,72,26261,81.158,27.931,61,34,161,62.02,124.899,473.547,74,29704,4.344,2.979,2,0,21,62.049,124.889,25.348,4,1590,46.164,10.007,49,26,83,61.952,124.825,269.36,46,16896
31,29.557,108.09,122.152,21.233,105.177,125.757,6.313,6.818,6.595,5.706,96.299,0.824,6.958,850,27,101.514,6.17,1.156,0.865,0.932,113.031,31.107,100,29,232,108.042,122.204,3340.834,109,209559,149.922,70.258,255,20,255,108.068,122.275,4431.217,153,277955,9.18,6.232,6,0,37,108.066,122.211,271.336,8,17020,40.793,12.006,35,15,85,108.076,122.179,1205.709,39,75630
32,19.88,120.705,122.909,18.69,117.424,125.757,6.313,5.177,6.824,3.709,31.98,0.715,6.869,935,65,36.027,4.055,1.84,0.543,0.896,116.261,35.048,102,24,236,120.705,122.869,2311.254,113,144977,148.287,73.342,255,28,255,120.685,122.977,2947.938,146,184914,9.901,7.494,4,0,44,120.744,122.99,196.823,8,12346,61.368,22.672,42,19,124,120.714,122.973,1219.994,57,76526
33,14.97,127.326,123.157,15.624,124.874,125.757,4.419,4.798,5.412,3.522,44.184,0.771,5.988,989,59,42.436,3.782,1.537,0.651,0.943,106.164,34.774,107,31,238,127.525,123.22,1589.247,104,99688,148.997,70.621,220,22,255,127.59,123.251,2230.443,154,139908,6.747,5.487,2,0,33,127.493,123.181,100.994,6,6335,43.726,10.771,34,19,88,127.414,123.204,654.571,42,41059
34,6.887,28.852,123.74,10.425,27.273,125.505,3.157,3.535,3.913,2.241,48.623,0.796,3.865,220,56,51.633,2.321,1.746,0.573,0.898,59.694,19.142,49,20,120,28.859,123.792,411.118,57,25788,48.176,15.135,33,23,95,28.906,123.812,331.789,45,20812,8.891,4.727,8,0,31,28.947,123.826,61.234,8,3841,31.822,8.106,30,18,79,28.896,123.818,219.158,30,13747
35,5.197,14.724,124.008,8.64,13.258,125.252,2.778,2.652,2.993,2.211,140.325,0.875,3.157,105,35,143.13,2.321,1.354,0.739,0.92,45.994,14.769,38,15,95,14.742,123.94,239.038,44,14994,32.687,8.66,26,14,51,14.788,123.888,169.88,34,10656,7.991,4.4,7,0,22,14.87,123.817,41.529,8,2605,35.629,9.316,31,18,68,14.78,123.916,185.169,33,11615
36,16.963,83.793,122.841,16.251,81.566,125.252,4.545,5.051,4.986,4.332,95.164,0.807,5.154,650,34,120.964,4.472,1.151,0.869,0.93,111.969,28.392,116,42,214,83.795,122.831,1899.275,110,119135,122.52,57.159,83,24,251,83.845,122.971,2078.243,119,130361,5.148,3.882,3,0,26,83.79,123.024,87.315,4,5477,95.125,35.249,70,33,212,83.806,122.86,1613.559,91,101213
37,12.961,100.697,122.338,14.927,98.737,125.126,3.662,5.429,5.621,2.936,71.77,0.731,5.637,793,75,74.407,3.185,1.915,0.522,0.906,85.096,25.308,84,25,167,100.768,122.313,1102.93,84,69183,70.077,27.523,54,19,151,100.798,122.535,908.276,67,56973,3.298,2.409,2,0,13,100.764,122.482,42.741,3,2681,77.514,22.445,82,28,149,100.7,122.468,1004.662,76,63019
38,10.92,0.76,120.729,18.266,0,124.874,2.02,7.828,7.654,1.817,92.296,0.411,7.845,0,34,93.691,2.02,4.214,0.237,0.895,82.891,27.873,61,16,180,0.717,120.554,905.199,80,56780,94.115,38.345,59,22,201,0.65,120.687,1027.778,90,64469,5.502,3.993,1,0,27,0.615,120.722,60.086,5,3769,40.436,10.948,32,19,81,0.695,120.656,441.583,38,27699
39,20.342,79.047,122.106,16.966,76.515,124.874,5.051,5.429,5.498,4.711,108.822,0.888,5.604,620,34,104.349,4.687,1.167,0.857,0.957,83.986,27.788,70,19,176,79.096,122.239,1708.463,81,107166,88.718,31.919,116,22,164,79.254,122.137,1804.722,91,113204,8.338,5.23,4,0,28,79.295,122.065,169.609,8,10639,44.078,10.9,42,22,105,79.136,122.126,896.654,43,56244
40,7.381,103.657,121.776,11.461,102.399,123.99,2.273,4.293,4.377,2.147,79.794,0.706,4.475,819,75,73.61,2.241,2.039,0.491,0.929,73.078,20.046,66,22,146,103.626,121.804,539.405,72,33835,51.168,12.923,55,21,83,103.635,121.868,377.687,52,23691,6.495,3.791,4,0,21,103.711,121.795,47.938,6,3007,47.378,12.584,41,24,94,103.689,121.886,349.708,46,21936
41,27.197,5.588,120.586,20.519,3.03,123.864,5.303,6.944,7.045,4.915,74.777,0.812,7.269,37,97,72.824,5.148,1.433,0.698,0.937,84.376,25.693,80,18,197,5.533,120.633,2294.801,82,143945,121.749,49.062,82,25,236,5.654,120.571,3311.261,120,207704,6.362,4.648,3,0,30,5.717,120.686,173.021,6,10853,43.37,11.505,37,17,85,5.664,120.597,1179.564,42,73990
42,33.048,47.646,120.305,22.261,44.192,123.485,7.323,6.566,7.305,5.761,29.879,0.838,7.58,355,90,29.982,5.95,1.268,0.789,0.952,122.922,34.714,126,31,245,47.54,120.239,4062.346,121,254817,143.251,65.888,61,18,255,47.711,120.44,4734.183,144,296959,7.772,5.739,5,0,39,47.741,120.516,256.845,7,16111,59.666,18.347,49,18,129,47.702,120.339,1971.844,57,123687
43,5.229,60.542,121.972,11.152,58.712,123.232,4.04,2.904,4.698,1.417,33.531,0.528,4.903,465,69,34.509,1.626,3.315,0.302,0.868,59.845,20.031,49,14,131,60.508,121.942,312.93,57,19629,41.57,9.8,34,23,75,60.493,121.929,217.372,41,13635,4.143,3.035,3,0,19,60.481,121.84,21.665,4,1359,55.363,16.762,55,23,119,60.34,121.833,289.495,53,18159
44,37.48,12.071,118.974,24.83,9.091,123.106,6.439,8.333,8.25,5.785,71.142,0.764,8.575,84,114,76.373,5.963,1.426,0.701,0.936,84.641,25.954,71,19,182,12.063,118.829,3172.372,83,198992,114.313,57.812,34,11,247,12.131,118.936,4284.485,110,268751,7.504,4.86,6,0,32,12.294,119.183,281.268,7,17643,62.136,24.917,43,19,144,12.12,118.829,2328.854,58,146081
45,16.883,67.16,120.89,16.208,64.773,123.106,5.177,4.672,5.102,4.213,34.65,0.808,5.404,520,84,52.595,4.389,1.211,0.826,0.927,123.035,34.444,123,30,229,67.146,120.868,2077.174,121,130294,122.364,45.813,109,24,227,67.012,120.942,2065.839,124,129583,4.033,2.806,2,0,21,67.012,120.8,68.089,4,4271,42.193,9.662,37,22,73,67.03,120.924,712.33,42,44682
46,35.79,88.553,118.803,23.118,85.353,122.853,6.313,7.576,7.595,6,80.234,0.842,7.826,693,50,107.85,5.949,1.266,0.79,0.953,133.155,36.88,120,43,255,88.589,118.871,4765.653,130,298933,102.848,44.577,68,20,228,88.431,119.018,3680.945,99,230893,4.428,2.924,4,0,20,88.595,118.878,158.482,4,9941,84.97,29.904,59,26,196,88.392,118.9,3041.088,80,190757
47,36.779,29.108,118.435,25.131,25.631,122.727,7.071,8.712,9.628,4.864,50.64,0.732,9.918,213,120,58.536,5.155,1.98,0.505,0.94,132.792,40.196,107,41,255,29.045,118.303,4883.912,127,306351,135.758,55.632,82,25,255,29.098,118.523,4992.989,139,313193,6.47,4.409,4,0,26,29.132,118.604,237.953,6,14926,34.001,8.231,32,15,63,29.172,118.504,1250.523,33,78441
48,22.797,36.344,119.292,19.743,34.217,122.727,4.545,6.566,6.861,4.231,101.949,0.735,7.064,277,51,114.274,4.462,1.622,0.617,0.928,110.07,31.563,109,37,225,36.346,119.26,2509.304,107,157400,130.436,64.102,130,18,254,36.417,119.535,2973.589,133,186523,6.817,5.149,2,0,31,36.338,119.542,155.405,6,9748,40.351,10.325,38,19,81,36.342,119.277,919.897,39,57702
49,29.924,22.132,118.839,22.674,18.308,122.475,6.944,6.818,8.219,4.636,45.102,0.731,8.779,147,102,40.333,4.91,1.773,0.564,0.942,132.743,36.537,103,38,255,22.124,118.835,3972.129,130,249158,126.108,52.217,96,25,251,22.153,118.848,3773.585,125,236704,5.864,4.493,4,0,25,22.091,118.783,175.476,5,11007,44.71,12.858,41,16,95,22.151,118.794,1337.87,43,83920
50,29.573,73.101,118.924,21.843,70.202,122.475,6.313,7.197,7.149,5.267,60.959,0.779,7.33,566,110,79.077,5.683,1.357,0.737,0.926,127.111,31.033,130,35,242,73.134,118.898,3759.014,126,235790,142.75,59.104,61,29,255,73.206,118.888,4221.513,140,264801,5.675,4.069,3,0,24,72.979,118.736,167.84,5,10528,55.995,17.543,41,21,116,73.108,118.838,1655.933,53,103871
51,16.692,63.216,118.814,19.164,61.237,122.222,3.662,7.197,7.153,2.971,103.224,0.571,7.286,499,55,98.973,3.293,2.408,0.415,0.899,121.457,31.219,122,40,236,63.169,118.769,2027.307,121,127166,156.419,53.636,164,44,255,63.233,119.074,2610.872,158,163771,8.049,5.459,4,0,32,63.188,119.024,134.345,7,8427,56.278,12.297,53,26,102,63.195,118.951,939.363,56,58923
52,18.605,126.763,118.171,17.588,123.737,120.833,5.556,5.051,6.446,3.675,32.982,0.756,6.768,981,98,36.656,3.783,1.754,0.57,0.945,119.741,31.966,114,31,237,126.835,118.158,2227.733,116,139738,124.048,54.367,45,34,249,126.893,118.269,2307.858,120,144764,13.034,9.177,7,0,65,126.792,118.185,242.497,11,15211,36.71,9.424,34,18,87,126.794,118.196,682.98,35,42841
53,17.281,111.518,117.287,15.642,109.343,119.949,4.419,5.177,5.176,4.251,65.48,0.888,5.394,875,114,73.686,4.419,1.217,0.821,0.955,37.574,11.973,30,12,90,111.499,117.246,649.326,36,40730,19.247,3.698,20,8,34,111.491,117.279,332.618,19,20864,4.573,3.578,3,0,35,111.527,117.268,79.026,4,4957,35.373,11.069,31,13,79,111.41,117.16,611.288,33,38344
54,19.226,118.301,117.943,18.167,115.025,119.823,6.818,4.04,6.971,3.511,15.625,0.732,7.187,911,96,18.435,3.872,1.985,0.504,0.929,113.997,29.849,96,36,220,118.321,117.924,2191.735,111,137480,135.934,66.658,54,21,255,118.394,118.082,2613.502,134,163936,10.26,7.51,4,0,45,118.334,118.036,197.253,8,12373,43.682,11.953,40,19,101,118.27,117.978,839.836,43,52680
55,24.312,96.069,116.196,19.435,93.055,119.318,5.934,6.187,7.249,4.27,48.437,0.809,7.276,744,126,51.34,4.378,1.698,0.589,0.944,105.748,34.642,87,27,248,96.168,116.098,2570.921,103,161265,106.812,51.526,47,16,227,96.155,116.246,2596.811,103,162889,4.152,2.996,4,0,17,95.825,115.994,100.946,4,6332,44.293,10.598,38,21,93,96.002,116.166,1076.848,43,67547
56,9.9,68.382,117.02,12.014,66.54,119.066,3.409,4.04,4.262,2.958,56.161,0.862,4.397,531,109,50.826,3.067,1.441,0.694,0.942,59.771,19.028,58,18,128,68.412,117.129,591.743,58,37118,42.767,16.351,34,15,96,68.521,117.169,423.393,41,26558,7.233,5.511,4,0,41,68.567,117.176,71.612,6,4492,38.968,9.221,38,18,103,68.462,117.098,385.786,38,24199
57,21.108,59.275,116.222,18.807,56.439,118.939,6.187,5.051,6.039,4.45,155.449,0.75,6.304,453,84,147.265,4.595,1.357,0.737,0.922,124.348,34.125,96,33,245,59.381,116.194,2624.678,122,164637,128.656,54.169,168,28,255,59.413,116.293,2715.612,131,170341,4.63,3.654,2,0,28,59.322,116.29,97.726,4,6130,145.289,52.993,255,35,255,59.414,116.212,3066.676,146,192362
58,26.767,78.71,116.353,20.636,75.126,118.939,7.071,5.177,7.143,4.772,21.99,0.79,7.362,601,119,30.964,4.911,1.497,0.668,0.949,144.182,33.715,150,45,255,78.66,116.345,3859.322,144,242082,131.528,55.454,75,28,245,78.787,116.373,3520.598,126,220835,7.894,5.542,6,0,30,78.815,116.31,211.298,7,13254,52.683,16.099,44,21,114,78.771,116.309,1410.152,50,88454
59,16.086,103.845,116.885,18.345,101.136,118.813,6.313,4.293,6.194,3.306,13.965,0.601,6.636,801,111,21.194,3.846,1.873,0.534,0.843,109.648,33.013,94,34,230,103.904,116.923,1763.766,107,110635,133.946,62.094,68,22,254,103.814,117.034,2154.622,125,135152,17.449,11.736,10,0,56,103.803,117.101,280.679,15,17606,44.76,10.849,39,20,98,103.839,116.922,719.998,43,45163
60,18.876,52.685,114.194,20.353,50.126,118.308,4.798,7.323,7.895,3.044,61.915,0.573,8.207,398,142,59.49,3.465,2.593,0.386,0.869,126.42,41.92,115,26,250,52.635,114.108,2386.246,124,149681,149.936,58.325,185,16,255,52.66,114.039,2830.125,157,177524,5.749,4.062,5,0,39,52.586,114.034,108.519,5,6807,64.709,17.588,55,24,121,52.668,114.032,1221.428,63,76616
61,17.042,83.488,114.564,17.335,81.439,117.929,4.167,6.313,6.475,3.351,65.872,0.713,6.897,648,139,66.251,3.675,1.932,0.518,0.909,79.405,26.304,86,15,203,83.376,114.461,1353.239,77,84884,85.225,38.44,61,19,183,83.475,114.53,1452.415,78,91105,17.031,10.533,7,1,54,83.46,114.445,290.244,15,18206,55.353,13.012,50,29,99,83.49,114.537,943.332,53,59172
62,9.916,48.778,115.211,13.382,46.717,117.045,4.419,3.788,5.095,2.478,37.841,0.696,5.369,373,125,41.186,2.938,2.056,0.486,0.901,90.018,25.31,88,25,186,48.834,115.298,892.62,89,55991,113.32,48.132,82,30,249,48.882,115.316,1123.687,105,70485,19.609,11.45,14,0,65,48.855,115.301,194.447,17,12197,44.695,12.137,39,23,139,48.895,115.329,443.193,43,27800
63,19.418,121.374,113.952,18.08,118.813,116.793,5.051,5.556,5.861,4.218,44.899,0.746,6.165,944,139,55.008,4.699,1.39,0.72,0.913,132.42,38.186,128,45,255,121.318,114.049,2571.287,128,161288,141.695,47.902,178,39,248,121.402,114.044,2751.386,145,172585,4.857,3.324,2,0,20,121.396,114.193,94.314,4,5916,49.312,13.475,48,22,141,121.378,113.94,957.521,48,60062
64,22.973,4.853,114.337,21.437,0.758,116.667,7.576,4.419,7.921,3.693,1.406,0.628,7.753,7,123,16.074,4.322,2.145,0.466,0.873,93.69,34.042,86,14,233,4.955,114.366,2152.326,89,135008,106.84,54.129,75,10,238,5.112,114.44,2454.415,101,153957,5.446,4.157,3,0,24,5.151,114.471,125.099,5,7847,37.5,10.3,34,16,72,5.067,114.374,861.469,37,54037
