 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
20,13.551,6.528,127.156,14.183,4.167,128.788,4.924,3.409,4.989,3.458,0.744,0.847,5.054,33,11,167.005,3.409,1.443,0.693,0.953,161.828,33.951,165,82,255,6.449,127.123,2192.915,160,137554,14.827,5.45,13,3,37,6.577,127.31,200.92,14,12603,2.635,2.576,1,0,28,6.579,127.323,35.711,2,2240,27.727,12.134,22,9,101,6.538,127.197,375.726,25,23568
21,30.657,85.771,124.756,22.748,82.197,127.904,7.576,6.061,7.918,4.929,146.677,0.744,8.441,652,15,145.359,5.331,1.606,0.623,0.928,136.742,31.231,127,71,255,85.767,124.723,4192.084,131,262955,21.103,8.354,13,5,50,85.793,124.947,646.951,20,40581,5.679,4.888,2,0,28,85.653,125.213,174.089,4,10920,26.42,12.499,22,7,93,85.708,124.971,809.96,23,50806
22,15.193,22.84,126.003,19.146,18.687,127.651,7.071,3.788,7.142,2.708,165.164,0.521,7.479,148,20,158.199,3.185,2.637,0.379,0.844,118.783,23.6,103,63,235,22.835,125.98,1804.658,116,113200,13.066,3.653,13,5,27,22.873,126.049,198.512,13,12452,4.288,3.557,2,0,25,23.222,126.137,65.14,3,4086,29.077,10.265,26,10,89,22.875,126.009,441.759,27,27710
23,29.637,49.231,124.191,22.766,45.707,127.651,7.197,6.944,8.662,4.356,136.144,0.719,8.58,362,19,147.011,4.46,1.989,0.503,0.926,175.599,36.428,255,75,255,49.197,124.136,5204.143,173,326438,15.907,5.13,13,3,35,49.318,124.256,471.443,15,29572,5.128,4.793,2,0,37,49.416,124.377,151.977,4,9533,29.041,15.896,18,8,145,49.154,124.343,860.672,25,53987
24,16.596,101.088,125.893,17.157,97.853,127.651,6.439,3.788,6.136,3.444,9.888,0.708,6.628,776,34,17.745,3.786,1.782,0.561,0.913,136.536,31.764,124,58,244,101.167,125.858,2265.93,134,142134,30.426,12.504,27,7,69,101.286,126.027,504.938,30,31673,9.804,7.214,5,0,53,101.262,126.131,162.706,8,10206,24.133,10.897,20,8,91,101.177,126.013,400.5,21,25122
25,16.309,126.334,124.744,17.68,122.98,127.273,6.061,4.798,5.959,3.485,150.398,0.656,6.615,974,27,156.371,3.735,1.71,0.585,0.881,163.102,31.148,150,65,253,126.402,124.764,2660.006,160,166853,16.047,4.829,13,6,33,126.399,124.76,261.707,16,16416,7.117,5.642,2,0,38,126.543,124.825,116.075,6,7281,22.108,8.782,15,6,61,126.116,124.768,360.549,20,22616
26,12.212,56.105,125.095,13.708,54.04,127.146,4.167,3.914,4.394,3.539,28.829,0.817,4.697,429,44,36.254,3.649,1.242,0.805,0.932,177.687,39.291,255,105,255,56.057,125.089,2169.862,173,136108,18.112,5.044,19,4,37,56.153,125.183,221.182,18,13874,4.687,3.666,3,0,22,56.219,125.201,57.233,4,3590,27.94,9.955,26,10,75,56.078,125.145,341.195,26,21402
27,9.103,11.663,125.17,11.627,9.848,126.894,3.662,3.409,4.441,2.61,139.697,0.846,4.733,80,18,133.919,2.678,1.701,0.588,0.962,73.434,11.824,71,46,110,11.601,125.215,668.473,73,41931,9.58,2.363,10,3,18,11.632,125.196,87.204,10,5470,6.222,4.292,2,0,26,11.542,125.406,56.643,6,3553,32.914,14.059,28,11,96,11.819,124.99,299.618,29,18794
28,13.806,80.242,124.702,14.318,78.03,126.894,4.545,4.167,4.716,3.727,133.434,0.846,4.976,626,18,125.707,3.989,1.265,0.79,0.928,138.864,32.633,143,65,253,80.14,124.734,1917.146,137,120256,20.364,7.383,20,5,43,80.274,124.878,281.141,20,17635,6.456,4.942,3,0,30,80.325,124.788,89.133,5,5591,29.207,15.341,18,9,104,80.345,124.823,403.226,24,25293
29,29.684,30.226,123.926,23.044,26.263,126.768,8.207,5.556,8.717,4.336,156.744,0.702,8.82,209,29,156.371,4.814,2.01,0.497,0.916,143.935,33.998,146,58,255,30.059,124.075,4272.624,141,268007,14.194,4.516,13,4,29,30.206,123.992,421.337,14,26429,4.194,3.593,2,0,22,30.805,123.849,124.493,3,7809,25.853,10.475,20,8,82,30.192,123.899,767.426,24,48138
30,20.231,42.603,124.345,19.491,38.763,126.515,7.323,3.914,6.974,3.694,178.937,0.669,7.478,307,38,168.311,3.914,1.888,0.53,0.92,152.326,40.617,150,60,255,42.723,124.485,3081.661,148,193302,21.661,8.266,27,4,48,42.75,124.418,438.219,21,27488,9.33,9.34,3,0,85,42.63,124.673,188.756,7,11840,28.551,18.823,20,7,204,42.699,124.479,577.602,23,36231
31,9.262,1.297,123.904,12.397,0,125.884,3.157,4.04,3.778,3.121,74.958,0.757,4.242,0,58,53.471,3.157,1.21,0.826,0.927,138.007,40.87,123,62,251,1.285,124.033,1278.278,127,80182,12.799,4.086,13,4,27,1.233,123.923,118.546,13,7436,30.725,19.041,13,1,85,1.106,123.921,284.584,27,17851,31.948,15.581,21,10,125,1.202,123.932,295.919,28,18562
32,33.479,95.18,123.145,25.052,90.151,125.884,8.965,5.934,9.436,4.517,155.724,0.67,9.827,715,31,152.447,4.898,2.089,0.479,0.923,169.922,36.367,154,63,255,95.071,123.269,5688.755,166,356836,17.358,5.974,13,4,40,95.404,123.134,581.125,17,36452,4.897,4.727,2,0,40,95.351,123.286,163.95,4,10284,24.009,12.288,16,6,144,94.938,123.278,803.79,21,50419
33,15.464,106.955,124.34,16.948,103.283,125.884,7.071,3.03,6.603,2.982,1.859,0.677,7.142,818,45,8.13,3.03,2.215,0.452,0.93,148.451,41.042,118,51,255,107.044,124.456,2295.63,141,143997,28.145,11.355,13,5,62,107.006,124.509,435.238,28,27301,13.978,10.14,6,0,51,107.057,124.64,216.16,12,13559,28.6,13.09,18,9,93,106.785,124.319,442.269,26,27742
34,32.554,72.949,123.171,26.401,67.929,125.757,10.732,4.419,10.661,3.888,173.669,0.587,10.822,538,46,172.626,4.419,2.742,0.365,0.924,171.246,35.728,255,82,255,73.023,123.135,5574.752,167,349685,17.954,5.978,13,5,38,73.144,123.307,584.489,18,36663,8.904,7.298,2,0,41,73.432,123.412,289.861,7,18182,26.647,14.712,19,7,175,72.787,123.234,867.479,23,54414
35,28.25,117.244,123.174,22.743,112.5,125.379,8.586,4.672,8.608,4.179,168.778,0.686,9.064,891,39,161.313,4.451,2.06,0.485,0.943,125.778,35.761,135,41,251,117.358,123.107,3553.168,126,222878,24.054,11.35,13,6,65,117.356,123.212,679.521,22,42624,7.871,7.035,2,0,60,117.242,123.214,222.362,6,13948,26.207,16.944,13,5,187,117.207,123.179,740.34,22,46439
36,25.858,21.726,122.819,24.707,16.919,125.126,10.227,4.293,10.477,3.142,163.15,0.532,10.632,134,39,164.148,3.407,3.334,0.3,0.931,149.136,38.841,142,66,255,21.863,122.849,3856.405,145,241899,16.829,6.185,13,3,46,21.862,122.847,435.175,15,27297,17.282,13.562,4,0,99,21.967,122.88,446.876,14,28031,28.403,14.847,17,8,153,21.784,122.842,734.458,24,46070
37,9.868,36.455,123.449,12.68,34.343,125,4.419,3.03,4.536,2.77,162.644,0.771,4.969,272,37,152.784,2.92,1.637,0.611,0.927,106.344,23.189,108,49,203,36.441,123.394,1049.428,107,65827,9.696,2.631,10,4,21,36.411,123.418,95.685,10,6002,16.94,11.666,5,0,92,36.426,123.278,167.17,15,10486,27.981,11.869,22,9,100,36.544,123.52,276.119,25,17320
38,18.923,62.08,123.331,18.838,58.46,125,7.323,3.535,7.207,3.343,2.125,0.67,7.454,463,48,10.739,3.529,2.156,0.464,0.915,170.174,43.537,255,67,255,61.892,123.342,3220.263,168,201996,21.987,7.167,20,8,50,62.052,123.38,416.076,21,26099,5.652,4.336,3,0,29,62.371,123.409,106.956,5,6709,29.756,14.889,18,10,205,62.164,123.412,563.079,26,35320
39,18.19,6.531,122.621,17.81,3.157,124.495,6.692,3.914,6.729,3.442,168.899,0.721,6.788,25,45,170.362,3.739,1.955,0.512,0.921,182.596,46.512,255,66,255,6.456,122.596,3321.432,181,208342,11.719,3.236,10,5,25,6.632,122.657,213.163,11,13371,3.494,3.095,2,0,21,6.22,122.774,63.562,3,3987,23.634,7.576,20,7,64,6.587,122.632,429.898,22,26966
40,14.348,123.58,121.659,15.506,121.717,124.116,3.788,5.556,5.329,3.428,103.106,0.75,5.87,970,40,108.825,3.788,1.554,0.643,0.913,137.088,37.599,108,65,247,123.721,121.744,1966.934,133,123379,25.777,12.744,13,6,63,123.695,121.944,369.843,23,23199,19.152,14.33,3,0,75,123.667,122.054,274.796,16,17237,27.737,17.058,16,6,107,123.377,121.832,397.965,23,24963
41,6.186,111.277,122.502,9.724,109.47,123.737,3.662,2.273,3.66,2.152,173.465,0.822,3.767,867,49,166.43,2.273,1.701,0.588,0.935,95.276,28.93,63,45,176,111.128,122.447,589.336,91,36967,14.802,3.591,13,6,26,111.268,122.486,91.556,14,5743,5.521,4.167,3,0,33,111.257,122.481,34.148,5,2142,20.232,6.114,20,8,55,111.275,122.558,125.146,19,7850
42,13.902,102.798,121.285,17.034,100.631,122.98,5.934,3.914,5.186,3.413,19.95,0.602,6.28,801,80,30.174,3.914,1.519,0.658,0.84,146.092,52.627,255,51,255,102.743,121.213,2030.91,134,127392,22.978,11.994,13,6,69,102.933,121.546,319.434,19,20037,12.814,12.355,1,0,62,103.077,121.744,178.138,9,11174,25.398,18.465,19,7,163,102.862,121.478,353.072,21,22147
43,26.624,55.891,120.232,22.718,51.894,122.727,8.586,4.545,8.208,4.13,177.568,0.648,8.661,411,75,7.539,4.482,1.987,0.503,0.899,161.24,36.628,133,74,255,55.838,120.248,4292.775,153,269271,17.925,6.198,13,4,39,56.058,120.342,477.214,18,29934,7.964,6.212,2,0,36,56.143,120.205,212.031,6,13300,37.01,17.067,23,10,105,56.056,120.203,985.34,32,61807
44,9.916,13.338,121.451,15.458,10.48,122.601,5.934,2.525,6.194,2.038,6.074,0.521,6.157,83,72,15.461,2.443,3.039,0.329,0.803,65.907,16.025,54,37,123,13.124,121.363,653.535,62,40994,11.013,3.094,11,1,23,13.103,121.388,109.204,11,6850,2.606,2.259,2,0,18,13.517,121.392,25.842,2,1621,27.309,11.828,21,10,99,13.069,121.408,270.794,25,16986
45,39.537,94.069,118.388,30.988,88.257,122.475,10.606,8.207,12.385,4.065,143.448,0.517,12.33,700,57,145.008,4.878,3.047,0.328,0.861,170.428,37.895,149,69,255,94.276,118.301,6738.151,165,422661,16.369,5.03,13,5,45,93.936,118.489,647.158,16,40594,4.853,5.515,0,0,34,92.562,119.672,191.88,3,12036,21.664,12.297,14,4,97,93.354,118.908,856.511,18,53726
46,9.773,45.998,120.689,12.519,43.813,122.348,4.293,3.409,4.627,2.689,146.516,0.784,4.981,347,58,149.534,2.942,1.72,0.581,0.926,216.891,42.477,255,101,255,45.935,120.671,2119.581,237,132954,15.669,8.884,13,4,47,45.893,120.513,153.125,13,9605,2.607,3.143,0,0,24,45.741,120.437,25.476,2,1598,17.69,13.047,10,4,125,45.756,120.563,172.877,13,10844
47,14.3,127.372,119.905,14.504,125.379,121.97,3.914,4.04,4.501,4.045,139.127,0.854,5.274,993,61,137.911,3.914,1.113,0.899,0.97,161.593,42.504,152,40,255,127.418,120.086,2310.807,161,144949,28.375,10.106,31,7,59,127.309,120.003,405.761,28,25452,21.3,12.834,8,0,67,127.295,119.999,304.592,20,19106,21.843,11.893,19,6,150,127.268,119.785,312.356,20,19593
48,20.852,38.091,119.472,18.437,34.722,121.843,6.313,4.924,6.667,3.982,151.575,0.771,6.949,275,67,155.298,4.343,1.674,0.597,0.93,156.422,34.09,151,71,255,38.151,119.364,3261.776,152,204600,18.542,5.402,20,6,37,38.123,119.551,386.646,18,24253,6.145,5.171,3,0,45,38.081,119.706,128.143,5,8038,28.025,12.426,20,9,87,38.151,119.587,584.394,25,36657
49,7.062,19.309,120.246,11.775,17.172,121.717,4.293,2.778,4.743,1.896,149.965,0.64,5.008,136,59,146.31,2.263,2.502,0.4,0.893,100.824,21.48,92,55,182,19.314,120.288,712.059,98,44665,15.368,5.321,13,4,34,19.341,120.363,108.535,14,6808,8.014,6.633,4,0,41,19.421,120.486,56.595,6,3550,28.758,17.836,23,9,140,19.352,120.342,203.104,24,12740
50,28.68,107.539,119.262,22.373,103.03,121.717,8.333,4.924,8.013,4.557,8.85,0.72,8.625,816,87,17.904,4.848,1.758,0.569,0.936,171.161,41.81,255,61,255,107.351,119.168,4908.894,166,307918,16.53,5.677,13,4,43,107.669,119.389,474.089,16,29738,7.246,6.465,2,0,39,107.558,119.459,207.807,5,13035,30.39,15.841,22,4,150,107.468,119.253,871.593,26,54672
51,19.434,76.648,120.048,23.378,71.338,121.465,9.848,2.652,10.217,2.422,1.665,0.447,9.888,565,74,5.128,2.652,4.219,0.237,0.884,127.801,27.549,123,54,253,76.519,120.015,2483.621,126,155789,20.041,7.434,13,6,48,76.876,120.008,389.468,19,24430,40.232,25.779,11,0,123,77.206,120.018,781.854,36,49043,35.844,20.475,22,8,146,77.026,119.993,696.579,30,43694
52,23.26,86.803,119.048,22.496,82.323,121.465,8.838,4.798,9.255,3.2,158.341,0.578,9.519,652,65,158.199,3.601,2.892,0.346,0.903,136.642,36.17,141,50,255,86.739,119.042,3178.239,132,199360,20.648,7.444,13,6,47,86.942,119.13,480.275,20,30126,9.334,7.81,3,0,44,87.218,119.179,217.101,8,13618,34.198,20.672,18,9,172,86.967,119.199,795.437,28,49895
53,6.17,1.299,119.843,9.41,0,121.212,2.904,2.652,3.07,2.559,153.533,0.876,3.435,0,65,143.973,2.652,1.2,0.834,0.947,120.961,31.732,111,59,226,1.224,119.854,746.287,119,46812,9.951,2.78,7,4,20,1.278,119.863,61.393,10,3851,36.525,28.713,6,0,118,1.003,120.024,225.343,30,14135,29.065,15.353,21,9,147,1.301,119.76,179.318,25,11248
54,7.333,30.221,119.576,11.152,28.409,120.833,3.914,2.904,3.625,2.576,170.475,0.741,4.042,225,68,165.53,2.795,1.407,0.711,0.902,110.628,24.514,101,55,206,30.241,119.474,811.283,107,50889,18.515,5.852,13,6,39,30.32,119.571,135.78,18,8517,3.42,2.827,1,0,14,30.317,119.579,25.077,3,1573,31.589,13.338,22,13,110,30.313,119.532,231.656,28,14531
55,16.803,44.262,117.916,17.723,41.667,120.581,5.934,4.672,6.436,3.324,146.559,0.672,6.869,333,70,143.973,3.658,1.936,0.517,0.915,220.532,41.741,255,75,255,44.234,117.966,3705.623,239,232441,16.657,5.831,13,5,39,44.32,117.827,279.881,16,17556,3.299,3.119,1,0,25,44.344,117.87,55.431,3,3477,16.829,8.856,11,3,78,44.11,118.093,282.783,15,17738
56,21.139,62.833,118.248,19.404,59.47,120.581,6.566,4.672,6.627,4.061,11.418,0.706,6.711,471,88,11.944,4.312,1.632,0.613,0.911,172.155,45.075,255,68,255,62.73,118.254,3639.24,169,228277,21.101,6.986,20,6,42,62.913,118.292,446.063,20,27980,7.467,5.127,4,0,47,63.099,118.29,157.844,7,9901,31.59,12.288,26,11,105,62.821,118.2,667.787,29,41888
57,29.955,26.983,117.553,26.246,22.096,120.454,9.722,5.808,10.049,3.796,152.406,0.546,10.462,176,73,156.529,4.288,2.647,0.378,0.862,167.551,36.251,255,81,255,26.925,117.485,5019.054,160,314828,15.256,4.671,13,2,36,27.135,117.572,456.999,15,28666,6.179,5.278,3,0,45,27.033,117.797,185.105,5,11611,29.695,12.807,25,8,98,26.977,117.585,889.528,27,55797
58,35.041,15.645,117.223,23.371,11.869,120.328,7.576,6.439,8.466,5.27,150.14,0.806,8.617,96,75,140.947,5.331,1.607,0.622,0.954,186.268,37.446,255,99,255,15.619,117.172,6527.012,184,409417,15.166,4.948,13,4,36,15.734,117.247,531.418,14,33334,6.611,5.776,3,0,40,15.827,117.389,231.656,5,14531,26.106,11.783,19,5,88,15.718,117.275,914.764,23,57380
59,11.319,69.343,117.861,14.244,67.298,119.697,4.419,3.662,4.174,3.453,2.524,0.701,4.575,540,75,140.599,3.662,1.209,0.827,0.869,124.804,29.378,140,47,227,69.4,117.91,1412.655,125,88611,19.938,4.338,20,10,38,69.291,117.853,225.678,20,14156,7.039,4.696,5,0,31,69.218,117.863,79.679,6,4998,32.825,29.232,18,9,252,69.202,117.897,371.549,24,23306
60,13.981,8.703,117.743,14.644,5.934,119.571,5.177,3.662,5.211,3.416,163.939,0.819,5.47,47,86,161.147,3.593,1.525,0.656,0.942,140.363,40.714,126,63,255,8.949,117.774,1962.454,131,123098,13.832,4.659,13,5,31,8.853,117.782,193.395,13,12131,32.616,23.397,4,0,119,9.05,117.844,456.011,30,28604,27.981,15.093,19,7,135,8.883,117.769,391.206,24,24539
61,16.915,82.295,116.491,16.547,79.545,118.813,5.303,4.545,5.29,4.072,152.38,0.776,5.482,630,98,165.324,4.289,1.299,0.77,0.921,195.256,40.256,255,65,255,82.409,116.426,3302.7,202,207167,13.106,6.682,9,2,54,81.993,116.418,221.676,11,13905,2.44,2.549,1,0,16,81.884,116.404,41.274,2,2589,15.389,6.947,14,5,63,82.066,116.488,260.304,14,16328
62,13.71,122.657,116.433,14.361,120.581,118.813,4.04,4.545,4.827,3.616,115.387,0.835,5.028,960,86,128.884,3.633,1.335,0.749,0.942,103.477,31.718,91,45,228,122.679,116.407,1418.697,100,88990,20.435,9.374,13,6,46,122.592,116.427,280.168,19,17574,20.222,20.926,3,0,137,122.626,116.387,277.251,12,17391,36.07,26.743,21,7,188,122.771,116.695,494.527,28,31020
63,19.37,74.885,116.294,18.124,71.843,118.687,6.061,4.798,6.683,3.69,152.08,0.741,6.908,569,87,149.216,3.96,1.811,0.552,0.921,133.276,30.839,127,51,248,74.823,116.401,2581.522,130,161930,18.865,5.626,16,7,39,74.832,116.41,365.411,18,22921,21.864,15.324,10,0,82,74.897,116.589,423.505,18,26565,26.83,13.93,19,8,111,75.067,116.257,519.684,23,32598
