 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
1,8.975,5.066,127.872,12.218,2.904,129.167,4.167,2.904,3.893,2.935,165.886,0.756,4.526,23,0,157.011,2.904,1.326,0.754,0.922,148.945,41.565,96,53,249,5.172,127.897,1336.85,148,83856,33.215,10.784,27,14,66,4.898,127.816,298.119,32,18700,6.782,5.328,3,0,37,4.906,127.737,60.867,5,3818,24.178,13.48,14,6,78,4.964,127.638,217.005,20,13612
2,21.267,18.102,127.659,20.736,13.384,129.167,8.207,3.662,8.026,3.374,169.088,0.622,8.468,106,0,159.944,3.662,2.379,0.42,0.951,160.369,43.259,255,54,255,18.063,127.67,3410.549,153,213932,80.433,38.159,89,10,175,18.144,127.924,1710.567,85,107298,12.345,9.16,13,0,75,18.182,127.883,262.536,11,16468,39.271,14.568,31,11,91,18.177,127.746,835.181,37,52388
3,32.538,26.271,126.615,22.09,22.854,129.167,7.071,5.556,7.109,5.828,5.98,0.838,7.215,184,0,147.144,5.556,1.22,0.82,0.968,180.311,43.255,255,70,255,26.296,126.678,5866.973,178,368015,97.553,44.204,130,9,212,26.249,126.753,3174.174,104,199105,12.338,9.309,2,0,78,26.14,126.729,401.457,11,25182,55.516,23.604,40,11,193,26.323,126.703,1806.38,52,113308
4,3.555,35.135,128.7,9.571,32.828,129.167,4.167,1.136,4.02,1.126,176.709,0.488,4.214,260,0,171.384,1.136,3.571,0.28,0.933,32.561,8.432,26,15,62,35.095,128.692,115.756,32,7261,15.865,3.518,15,8,27,35.183,128.682,56.404,15,3538,7.143,3.651,7,0,19,35.198,128.733,25.396,7,1593,25.085,6.708,22,12,46,35.106,128.679,89.181,23,5594
5,7.222,40.679,128.425,12.828,38.005,129.167,5.429,1.894,5.07,1.813,179.365,0.551,5.442,301,0,176.009,1.894,2.796,0.358,0.927,168.815,44.224,143,68,255,40.669,128.477,1219.149,167,76473,51.34,30.572,27,12,144,40.611,128.6,370.768,40,23257,7.784,8.793,2,0,77,40.364,128.605,56.212,5,3526,44.775,18.934,29,17,107,40.646,128.489,323.356,40,20283
6,7.923,45.866,127.539,11.836,44.066,129.167,3.788,3.535,4.537,2.224,45.113,0.711,4.773,349,23,37.476,2.386,2.04,0.49,0.909,72.233,30.823,68,24,234,45.939,127.674,572.325,68,35900,36.294,16.051,24,11,76,46.104,127.786,287.566,35,18038,17.958,11.503,10,0,71,46.19,127.911,142.284,17,8925,59.316,38.833,32,15,240,45.783,127.337,469.976,44,29480
7,18.955,51.947,127.655,18.654,48.737,129.167,7.071,3.535,6.973,3.461,9.492,0.685,7.389,386,17,16.887,3.535,2.015,0.496,0.957,179.808,44.058,255,58,255,52.065,127.711,3408.317,175,213792,65.525,35.439,20,9,167,51.921,127.941,1242.042,64,77909,10.955,9.681,2,0,62,51.958,128.066,207.663,8,13026,96.749,51.283,49,18,255,51.887,127.922,1833.912,87,115035
8,6.712,61.907,128.502,13.494,59.47,129.167,5.808,1.641,5.443,1.57,5.562,0.463,5.82,471,0,176.269,1.641,3.466,0.288,0.917,139.097,37.639,135,50,250,61.814,128.538,933.576,136,58560,71.774,40.272,32,18,173,61.963,128.625,481.726,61,30217,11.732,8.247,6,0,49,61.857,128.609,78.739,10,4939,58.413,29.008,32,20,191,62.005,128.569,392.051,50,24592
9,30.466,76.724,126.357,23.205,73.485,129.167,6.692,6.187,7.153,5.423,52.859,0.711,8.149,593,49,49.399,5.862,1.319,0.758,0.917,98.942,48.791,25,12,255,76.908,126.775,3014.321,97,189078,86.277,56.84,6,2,189,76.857,127.103,2628.472,86,164875,45.863,37.801,0,0,167,76.859,127.156,1397.255,38,87645,52.549,28.052,34,9,173,76.782,126.715,1600.933,46,100421
10,1.833,85.366,128.755,5.857,84.091,129.167,2.399,1.01,2.341,0.997,176.205,0.672,2.452,666,0,168.111,1.01,2.348,0.426,0.924,88.009,32.842,56,37,168,85.386,128.806,161.351,86,10121,19.878,11.717,10,6,61,85.402,128.86,36.444,17,2286,3.296,2.881,1,0,14,85.416,128.872,6.042,3,379,34.652,13.549,25,13,82,85.407,128.729,63.53,33,3985
11,15.209,91.004,127.375,15.876,88.384,129.167,5.429,3.788,5.506,3.517,159.164,0.758,5.936,702,0,150.709,3.788,1.566,0.639,0.917,120.455,43.404,94,33,255,90.791,127.37,1831.983,111,114914,63.507,39.732,20,6,166,90.86,127.733,965.875,55,60586,10.193,9.188,2,0,64,90.734,127.743,155.022,7,9724,40.329,19.942,27,11,212,90.718,127.582,613.361,35,38474
12,17.074,98.621,127.851,18.907,95.454,129.167,7.576,3.283,7.112,3.057,9.713,0.6,7.68,756,10,9.462,3.283,2.327,0.43,0.955,137.215,39.359,122,39,244,98.644,127.869,2342.819,133,146957,70.5,41.35,13,2,167,98.367,128.124,1203.717,73,75505,11.303,9.727,2,0,58,98.302,128.153,192.98,9,12105,27.728,11.246,16,6,74,98.57,127.994,473.436,26,29697
13,12.547,105.069,127.151,15.149,102.651,129.167,4.798,4.293,5.805,2.752,45.272,0.687,6.355,813,33,40.972,3.105,2.109,0.474,0.925,79.276,20.126,79,23,181,105.061,127.188,994.635,79,62390,45.968,20.452,20,12,99,105.183,127.472,576.741,44,36177,30.785,19.88,10,0,102,105.29,127.649,386.248,27,24228,39.882,31.236,21,12,255,105.325,127.481,500.378,30,31387
14,29.7,112.055,126.377,21.276,108.712,129.167,6.566,6.187,6.875,5.501,143.559,0.824,7.178,864,6,140.711,5.711,1.25,0.8,0.947,112.685,36.758,108,36,255,111.994,126.382,3346.78,108,209932,78.694,38.409,112,7,170,112.08,126.595,2337.224,83,146606,28.712,20.311,4,0,108,112.145,126.547,852.749,26,53490,32.493,14.624,27,6,116,112.002,126.475,965.046,30,60534
15,29.015,120.628,126.402,24.307,116.793,129.167,7.576,5.429,7.645,4.832,18.128,0.617,8.078,927,36,24.963,5.301,1.582,0.632,0.909,164.341,46.004,255,50,255,120.489,126.47,4768.331,158,299101,74.351,29.605,89,12,159,120.686,126.532,2157.284,76,135319,10.452,7.556,4,0,49,120.833,126.51,303.269,9,19023,40.987,13.303,36,15,99,120.551,126.386,1189.241,40,74597
16,3.475,127.065,128.611,8.203,125.252,129.167,3.283,1.263,3.429,1.29,174.26,0.649,3.435,992,0,162.897,1.263,2.658,0.376,0.96,19.665,5.204,15,10,37,127.082,128.616,68.344,19,4287,4.284,1.707,4,1,9,127.164,128.631,14.89,4,934,18.206,34.734,1,0,239,127.211,128.468,63.275,5,3969,45.078,53.72,12,5,242,126.991,128.458,156.664,22,9827
17,10.41,82.331,126.889,11.953,80.429,128.535,3.788,3.409,3.855,3.438,7.845,0.916,3.955,637,22,16.699,3.409,1.121,0.892,0.958,52.199,16.291,44,20,133,82.384,126.821,543.406,50,34086,24.507,8.112,20,8,50,82.145,126.852,255.123,23,16003,2.945,2.516,3,0,19,82.085,126.975,30.657,3,1923,26.904,11.948,26,8,95,82.17,126.755,280.073,25,17568
18,24.232,65.967,125.137,21.055,62.752,128.156,6.692,6.061,7.821,3.945,43.555,0.687,7.986,497,50,34.695,4.156,1.982,0.504,0.905,164.745,47.593,255,53,255,66.089,125.103,3992.121,160,250412,95.018,40.506,116,13,201,66.011,125.323,2302.486,96,144427,14.788,9.303,7,0,59,65.83,125.298,358.349,13,22478,49.124,21.067,40,11,139,65.979,125.277,1190.373,46,74668
19,48.193,37.05,123.28,27.952,32.828,127.525,8.207,8.586,10.339,5.935,128.541,0.775,10.549,262,18,137.911,6.246,1.742,0.574,0.951,173.928,46.851,255,65,255,36.895,123.416,8382.143,168,525783,75.716,32.736,96,9,173,37.18,123.454,3648.997,78,228889,8.23,6.641,4,0,59,37.236,123.458,396.626,7,24879,35.479,14.824,24,7,116,37.263,123.197,1709.866,33,107254
20,21.745,11.673,124.245,18.228,9.343,127.273,4.798,6.061,6.121,4.523,82.02,0.822,6.125,87,63,81.703,4.48,1.353,0.739,0.941,155.122,52.779,255,26,255,11.655,124.157,3373.149,152,211586,92.154,42.986,89,20,220,11.774,124.43,2003.904,89,125698,11.966,10.07,4,0,62,11.783,124.507,260.209,9,16322,35.493,18.267,28,10,172,11.837,124.229,771.794,31,48412
21,8.816,60.296,124.736,13.025,58.207,126.515,3.914,4.04,4.148,2.706,129.971,0.653,4.903,462,21,124.509,3.222,1.533,0.652,0.859,103.241,37.178,85,33,249,60.309,124.673,910.173,96,57092,57.307,29.445,27,13,148,60.558,124.88,505.225,50,31691,54.707,34.289,20,3,155,60.577,124.894,482.3,48,30253,47.454,27.664,27,16,194,60.092,124.798,418.355,40,26242
22,19.45,86.662,123.017,17.101,83.965,125.631,5.682,5.051,5.471,4.526,155.893,0.836,5.771,665,45,169.919,4.677,1.209,0.827,0.935,123.052,38.605,97,38,255,86.696,123,2393.292,117,150123,71.948,39.518,27,11,165,86.601,123.005,1399.359,68,87777,12.104,7.781,12,0,50,86.809,122.921,235.419,11,14767,28.046,12.967,25,9,173,86.617,123.047,545.479,25,34216
23,25.013,55.25,122.434,18.881,52.273,125.252,5.808,5.556,6.143,5.184,145.759,0.882,6.431,420,36,133.409,5.357,1.185,0.844,0.962,135.709,41.465,117,49,255,55.141,122.467,3394.527,130,212927,94.678,46.331,27,13,192,55.344,122.585,2368.215,91,148550,21.801,15.483,7,0,91,55.352,122.633,545.303,18,34205,43.538,22.105,25,8,134,55.343,122.535,1089.028,38,68311
