 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AF8-DAPI,StdDev+AF8-DAPI,Mode+AF8-DAPI,Min+AF8-DAPI,Max+AF8-DAPI,XM+AF8-DAPI,YM+AF8-DAPI,IntDen+AF8-DAPI,Median+AF8-DAPI,RawIntDen+AF8-DAPI,Mean+AF8-Sox2,StdDev+AF8-Sox2,Mode+AF8-Sox2,Min+AF8-Sox2,Max+AF8-Sox2,XM+AF8-Sox2,YM+AF8-Sox2,IntDen+AF8-Sox2,Median+AF8-Sox2,RawIntDen+AF8-Sox2,Mean+AF8-Klf4,StdDev+AF8-Klf4,Mode+AF8-Klf4,Min+AF8-Klf4,Max+AF8-Klf4,XM+AF8-Klf4,YM+AF8-Klf4,IntDen+AF8-Klf4,Median+AF8-Klf4,RawIntDen+AF8-Klf4,Mean+AF8-Sox9,StdDev+AF8-Sox9,Mode+AF8-Sox9,Min+AF8-Sox9,Max+AF8-Sox9,XM+AF8-Sox9,YM+AF8-Sox9,IntDen+AF8-Sox9,Median+AF8-Sox9,RawIntDen+AF8-Sox9
200,31.118,49.068,70.307,24.22,46.211,74.367,5.177,8.712,8.574,4.621,98.812,0.667,8.865,49.115,54.797,100.67,5.074,1.855,0.539,0.911,139.068,25.287,136,58,225,49.03,70.311,4327.487,138,271460,48.987,17.74,27,15,109,48.976,70.483,1524.361,47,95622,5.063,4.75,1,0,42,48.853,70.661,157.55,4,9883,35.679,20.157,23,6,218,48.961,70.4,1110.248,30,69645
201,27.372,24.863,70.15,23.419,21.717,74.241,6.313,8.207,9.534,3.655,125.392,0.627,9.806,21.969,55.049,124.509,4.129,2.608,0.383,0.917,129.689,33.505,122,53,226,25.005,70.081,3549.796,131,222676,28.279,5.565,27,14,55,24.88,70.188,774.041,28,48555,1.726,2.104,0,0,24,24.871,69.925,47.251,1,2964,22.934,7.862,22,7,69,24.982,70.076,627.746,22,39378
202,31.756,111.77,69.76,23.37,109.215,73.988,5.303,8.712,8.937,4.524,101.573,0.731,8.972,110.477,55.176,103.841,4.877,1.976,0.506,0.943,130.596,26.518,126,65,224,111.769,69.767,4147.157,129,260148,34.778,10.26,27,14,75,111.819,69.859,1104.397,33,69278,2.072,2.197,0,0,22,111.738,69.855,65.807,1,4128,43.081,20.246,28,13,156,111.885,69.549,1368.07,39,85818
203,25.235,53.63,70.02,19.786,51.135,73.483,4.798,6.944,7.082,4.537,96.331,0.81,7.166,52.398,55.681,104.281,4.789,1.561,0.641,0.939,149.14,25.495,140,71,230,53.608,69.966,3763.604,148,236088,27.589,5.828,27,11,48,53.706,70.069,696.23,27,43674,2.13,2.45,0,0,24,53.541,70.047,53.739,2,3371,28.303,9.549,28,10,107,53.667,70.169,714.244,27,44804
204,19.512,67.035,70.132,17.945,64.771,73.357,4.293,6.566,6.349,3.913,104.945,0.761,7.081,65.908,55.807,111.991,4.293,1.622,0.616,0.926,158.411,28.978,156,71,247,67.007,70.106,3090.983,158,193895,42.462,14.427,29,17,84,66.983,70.059,828.529,42,51973,1.9,2.129,0,0,22,67.015,70.047,37.08,1,2326,36.779,15.736,27,12,107,67.013,70.128,717.64,34,45017
205,30.815,9.463,69.206,21.781,6.566,73.231,5.555,7.702,7.637,5.138,100.825,0.816,7.962,8.586,55.933,104.697,5.387,1.486,0.673,0.956,86.869,21.089,81,44,154,9.357,69.223,2676.87,86,167918,17.447,4.828,13,6,36,9.536,69.112,537.628,17,33725,1.877,2.846,0,0,32,9.477,68.936,57.836,1,3628,19.782,19.385,9,3,234,9.477,68.953,609.572,14,38238
206,10.49,1.01,69.834,13.924,0,72.726,2.273,5.429,5.605,2.383,93.655,0.68,5.59,0,56.438,108.435,2.273,2.352,0.425,0.971,88.272,14.16,87,43,121,0.963,69.834,925.932,91,58083,20.702,4.132,20,10,37,0.992,69.847,217.156,20,13622,3.805,3.834,0,0,28,1.045,69.852,39.918,3,2504,22.445,22.258,16,5,232,0.965,69.697,235.44,17,14769
207,27.722,76.239,68.565,21.597,73.483,71.968,5.177,6.944,7.442,4.743,103.097,0.747,7.564,73.988,57.701,123.425,4.95,1.569,0.637,0.926,143.098,22.708,138,70,227,76.231,68.532,3967.017,142,248848,43.503,14.647,27,16,90,76.227,68.69,1206.009,42,75652,3.551,3.224,1,0,29,76.273,68.748,98.455,3,6176,39.345,15.26,31,11,101,76.292,68.685,1090.735,37,68421
208,34.035,123.382,68.307,22.434,120.199,71.842,6.06,7.449,7.53,5.755,71.16,0.85,7.878,122.851,64.771,68.369,6.01,1.308,0.764,0.962,124.779,30.672,123,53,241,123.433,68.54,4246.871,122,266403,29.899,7.285,27,13,57,123.276,68.392,1017.612,29,63834,4.552,3.908,2,0,36,123.269,68.115,154.92,4,9718,44.453,21.656,22,9,161,123.064,68.34,1512.979,41,94908
209,22.111,36.504,68.971,17.858,33.585,71.716,5.808,5.303,5.643,4.989,0.127,0.871,6.109,33.585,61.362,18.06,5.026,1.131,0.884,0.953,122.529,21.639,110,68,195,36.467,68.929,2709.231,117,169948,30.092,6.907,34,14,53,36.516,69.026,665.368,30,41738,2.701,2.826,0,0,26,36.458,68.964,59.717,2,3746,45.814,18.929,27,14,126,36.553,69.041,1012.988,42,63544
210,31.07,71.416,66.581,23.413,69.19,71.211,4.672,9.217,9.258,4.273,100.524,0.712,9.464,70.327,57.953,103.109,4.609,2.166,0.462,0.948,150.065,30.909,153,54,248,71.443,66.49,4662.514,149,292476,42.486,14.6,27,14,87,71.257,66.532,1320.054,41,82806,2.341,2.284,1,0,24,71.327,66.4,72.725,2,4562,40.389,17.885,25,13,108,71.304,66.499,1254.901,37,78719
211,20.485,127.466,65.805,20.865,125.881,70.327,3.156,8.459,8.682,3.004,88.917,0.591,8.642,126.386,67.296,78.198,3.156,2.89,0.346,0.924,74.433,9.792,69,46,104,127.462,65.822,1524.743,74,95646,17.23,4.308,16,7,35,127.471,65.638,352.961,17,22141,1.484,1.666,0,0,12,127.494,65.758,30.4,1,1907,15.107,4.511,14,4,44,127.44,65.759,309.473,15,19413
212,24.279,82.708,67.201,20.057,79.417,70.074,6.313,5.934,7.431,4.16,140.73,0.758,7.686,79.67,59.216,137.663,4.617,1.786,0.56,0.947,171.633,38.755,255,74,255,82.8,67.18,4167.068,167,261397,47.292,14.304,34,17,95,82.625,67.247,1148.205,45,72026,3.077,3.187,1,0,29,82.418,67.272,74.702,2,4686,42.041,16.344,40,13,160,82.625,67.274,1020.72,41,64029
213,16.994,21.696,66.534,17.939,20.075,69.948,3.03,7.071,7.401,2.924,94.298,0.664,7.32,20.454,59.216,104.995,3.03,2.531,0.395,0.935,124.828,25.659,117,64,219,21.676,66.405,2121.291,123,133067,31.159,6.942,27,15,54,21.669,66.608,529.498,30,33215,1.089,2.057,0,0,36,21.974,65.86,18.508,1,1161,27.681,9.076,22,10,76,21.701,66.584,470.403,26,29508
214,33.382,43.247,66.605,22.181,39.772,69.822,6.692,6.566,6.753,6.294,39.689,0.853,7.346,39.772,63.887,24.362,6.465,1.073,0.932,0.956,186.072,52.248,255,67,255,43.238,66.605,6211.361,191,389634,25.834,8.466,20,8,55,43.499,66.522,862.389,24,54097,1.417,1.789,0,0,22,43.346,66.425,47.299,1,2967,42.889,26.394,24,11,240,43.658,66.304,1431.693,36,89809
215,26.527,99.138,65.619,21.258,96.841,69.443,4.672,7.702,7.962,4.242,97.295,0.738,7.875,97.851,59.721,102.031,4.441,1.877,0.533,0.918,141.984,24.646,132,67,227,99.114,65.56,3766.361,143,236261,36.022,10.795,34,12,73,99.108,65.61,955.551,35,59941,2.976,2.676,1,0,19,99.11,65.641,78.942,2,4952,29.259,11.084,23,10,101,99.136,65.609,776.145,27,48687
216,19.975,116.961,66.081,17.095,114.644,68.938,4.545,5.555,5.655,4.497,81.335,0.859,5.838,115.78,65.655,68.429,4.545,1.258,0.795,0.952,171.682,61.002,255,59,255,116.935,66.18,3429.294,173,215117,28.725,8.723,20,10,61,116.976,65.896,573.783,27,35993,3.708,3.778,1,0,39,116.789,65.875,74.064,3,4646,20.825,8.694,20,6,78,117.001,65.894,415.978,19,26094
217,23.864,65.23,64.703,20.796,63.13,68.685,4.293,7.828,8.143,3.732,103.824,0.693,8.085,64.014,60.478,104.47,3.899,2.182,0.458,0.928,154.144,31.894,137,77,255,65.344,64.701,3678.556,148,230753,38.923,12.404,27,14,78,65.129,64.745,928.881,37,58268,3.336,3.378,1,0,50,64.956,64.794,79.612,3,4994,30.349,13.432,16,8,102,65.131,64.673,724.256,28,45432
218,15.479,89.236,65.762,15.044,87.245,68.18,4.167,4.798,5.136,3.837,116.413,0.859,5.608,87.624,60.983,121.185,4.054,1.339,0.747,0.952,146.764,36.75,171,57,239,89.223,65.601,2271.795,152,142508,35.888,7.248,34,20,61,89.222,65.709,555.514,35,34847,3.92,4.762,2,0,46,89.085,65.433,60.673,3,3806,42.4,18.548,29,14,167,89.26,65.755,656.313,38,41170
219,17.105,5.316,65.417,15.685,3.283,67.928,4.167,5.303,5.247,4.151,96.281,0.874,5.551,4.167,61.236,107.199,4.167,1.264,0.791,0.959,66.211,13.782,53,41,103,5.439,65.334,1132.55,64,71044,16.154,5.711,20,4,32,5.202,65.264,276.315,16,17333,1.683,2.288,0,0,17,5.164,64.823,28.79,1,1806,18.933,21.277,12,3,251,5.016,65.859,323.852,13,20315
220,26.973,34.963,64.551,21.602,31.565,67.801,6.692,6.439,7.924,4.334,141.563,0.726,8.342,31.944,61.362,129.472,4.633,1.828,0.547,0.936,133.606,30.405,122,52,231,35.112,64.525,3603.758,128,226061,37.206,12.1,27,13,78,34.855,64.605,1003.567,36,62953,1.535,1.77,0,0,13,35.103,64.435,41.4,1,2597,22.005,7.399,17,7,67,34.975,64.559,593.551,21,37233
221,29.492,94.787,64.353,21.258,91.665,67.801,5.555,6.944,6.854,5.478,96.566,0.82,7.111,94.19,61.489,106.504,5.555,1.251,0.799,0.952,158.456,37.346,152,77,255,94.962,64.344,4673.163,151,293144,43.681,12.914,34,15,85,94.69,64.544,1288.219,41,80809,3.354,2.864,1,0,24,94.746,64.393,98.901,3,6204,41.29,18.233,30,11,138,94.68,64.643,1217.71,37,76386
222,42.42,104.509,62.455,28.247,101.513,67.801,5.555,10.985,10.542,5.124,86.98,0.668,11.126,103.912,72.347,80.858,5.555,2.057,0.486,0.935,136.397,28.433,134,67,249,104.582,62.347,5786.01,133,362952,37.819,12.301,34,13,78,104.407,62.3,1604.308,37,100637,3.62,3.875,1,0,55,104.467,62.25,153.565,3,9633,70.614,38.181,56,11,255,104.367,62.139,2995.477,63,187904
223,21.075,18.998,63.045,19.873,17.298,67.044,4.167,7.323,7.443,3.605,102.591,0.671,7.431,18.055,62.12,99.782,4.166,2.065,0.484,0.91,119.437,23.078,114,47,184,19.009,63.089,2517.104,120,157896,24.602,4.879,27,10,41,19.019,63.074,518.482,25,32524,1.206,1.628,0,0,17,19.043,62.865,25.411,1,1594,24.089,8.649,18,7,96,19.063,63.124,507.674,22,31846
224,15.288,48.389,64.132,15.506,46.59,66.918,4.04,5.303,5.366,3.628,114.151,0.799,5.604,46.969,62.246,112.521,3.957,1.479,0.676,0.935,128.374,26.455,126,60,220,48.332,64.183,1962.578,129,123111,35.673,10.322,27,16,68,48.314,64.186,545.36,34,34210,2.077,1.937,1,0,13,48.421,64.238,31.756,2,1992,70.75,33.846,46,10,188,48.231,64.299,1081.617,65,67849
225,15.176,61.483,63.398,15.192,59.468,66.16,3.788,5.177,5.224,3.699,93.955,0.826,5.431,61.11,63.004,107.592,3.788,1.412,0.708,0.949,133.595,24.176,128,79,214,61.426,63.345,2027.475,129,127182,22.579,4.266,20,11,38,61.493,63.424,342.663,22,21495,3.08,4.05,0,0,36,61.43,63.209,46.741,2,2932,20.166,11.877,15,6,134,61.633,63.603,306.045,17,19198
226,21.601,80.917,62.85,18.48,78.534,66.16,5.177,6.06,6.825,4.03,127.395,0.795,7.215,79.417,63.004,122.856,4.316,1.693,0.59,0.956,151.059,33.164,137,79,255,80.917,62.756,3262.992,146,204685,52.221,16.647,34,22,103,80.836,62.97,1128.007,50,70759,5.452,4.272,4,0,32,80.759,63.128,117.776,4,7388,59.337,22.852,54,18,127,80.853,63.041,1281.731,57,80402
227,20.915,25.699,62.905,17.927,23.484,65.908,4.167,6.187,6.316,4.216,98.207,0.818,6.591,24.494,63.256,110.171,4.167,1.498,0.668,0.958,137.319,27.31,122,70,219,25.798,62.909,2872.058,133,180162,22.325,5.075,20,7,40,25.707,62.921,466.927,22,29290,1.925,2.097,0,0,23,25.618,63.019,40.252,1,2525,21.734,7.112,19,8,74,25.757,62.885,454.573,20,28515
228,33.876,55.029,62.352,24.515,51.64,65.908,6.818,6.944,8.027,5.373,127.265,0.708,8.342,52.398,63.509,129.472,5.834,1.494,0.669,0.927,133.387,22.931,141,65,228,55.078,62.3,4518.594,132,283448,50.911,19.242,68,12,111,55.115,62.225,1724.634,52,108185,3.36,3.728,1,0,52,55.014,62.299,113.807,2,7139,27.041,11.829,22,8,107,55.057,62.292,916.048,25,57463
229,27.69,1.482,59.957,24.252,0,65.024,3.409,9.722,10.175,3.465,92.552,0.592,10.014,0,64.14,103.861,3.409,2.936,0.341,0.966,109.899,21.07,116,52,182,1.449,59.795,3043.142,111,190894,26.132,4.685,27,12,46,1.455,59.896,723.618,26,45392,2.672,3.172,1,0,36,1.476,60.269,74.001,2,4642,38.432,17.115,26,11,162,1.449,59.73,1064.193,34,66756
230,22.079,14.666,61.189,19.46,12.247,64.898,4.293,7.197,6.982,4.026,80.15,0.733,7.442,14.52,71.463,75.256,4.212,1.734,0.577,0.951,102.11,19.603,114,54,167,14.667,61.148,2254.499,104,141423,23.66,4.176,20,11,41,14.655,61.147,522.388,23,32769,2.358,2.613,0,0,18,14.627,61.67,52.065,2,3266,18.418,7.984,17,5,89,14.698,61.229,406.652,17,25509
231,30.544,121.263,60.505,22.643,118.684,64.771,5.429,8.333,8.427,4.615,108.956,0.749,8.784,119.947,64.392,108.435,5.101,1.826,0.548,0.922,145.899,37.648,150,58,255,121.174,60.526,4456.327,144,279542,43.007,15.861,27,14,90,121.205,60.562,1313.598,41,82401,1.731,1.96,0,0,23,121.187,60.44,52.862,1,3316,35.063,16.81,24,6,129,121.166,60.642,1070.968,32,67181
232,19.002,86.83,62.109,17.366,84.089,64.645,5.808,4.798,6.019,4.02,153.336,0.792,6.149,84.089,65.655,160.821,4.24,1.497,0.668,0.912,165.245,30.386,140,89,255,86.916,62.128,3140.035,160,196972,45.616,12.813,34,16,89,86.75,62.116,866.805,45,54374,2.99,2.676,2,0,25,86.691,62.023,56.816,2,3564,36.653,13.423,27,10,108,86.727,62.13,696.485,34,43690
233,19.05,76.084,62.079,17.108,73.736,64.519,4.798,4.924,5.117,4.74,106.863,0.818,5.809,74.367,64.771,132.357,4.758,1.08,0.926,0.941,151.047,25.296,149,81,221,76.178,62.123,2877.462,151,180501,45.86,14.833,34,17,91,75.978,62.102,873.644,44,54803,3.464,3.177,2,0,26,75.977,61.9,65.982,3,4139,40.849,16.862,26,15,120,76.117,62.055,778.186,37,48815
234,35.518,111.034,60.799,22.687,107.826,64.519,6.06,7.576,7.574,5.971,83.596,0.867,7.909,110.351,72.221,73.301,6.06,1.269,0.788,0.957,128.822,25.451,122,61,202,110.999,60.784,4575.458,127,287015,36.216,11.226,27,13,74,110.972,60.708,1286.322,34,80690,3.784,4.025,1,0,50,110.841,60.871,134.403,3,8431,23.861,10.546,17,5,83,110.918,60.848,847.484,21,53162
235,22.749,8.824,61.566,18.511,6.439,64.392,5.177,6.187,6.324,4.58,61.544,0.834,6.566,7.828,70.958,67.38,4.919,1.381,0.724,0.935,100.099,25.433,102,42,185,8.835,61.544,2277.104,101,142841,23.436,5.067,20,11,43,8.739,61.556,533.133,23,33443,1.013,1.436,0,0,11,9.068,61.491,23.051,1,1446,18.705,10.374,16,4,142,8.831,61.511,425.511,17,26692
236,26.782,31.628,59.272,25.803,29.924,64.392,3.662,10.732,10.723,3.18,89.943,0.505,10.877,30.176,64.771,99.353,3.592,3.372,0.297,0.89,143.829,28.689,138,71,237,31.646,59.326,3851.999,142,241633,29.918,8.933,27,11,66,31.504,59.172,801.269,29,50263,2.489,2.404,0,0,18,31.442,59.254,66.667,2,4182,63.763,28.428,50,11,158,31.426,59.14,1707.688,62,107122
237,23.163,28.717,58.688,24.344,27.02,64.266,3.156,10.353,10.44,2.825,89.607,0.491,10.43,28.282,64.898,96.953,3.146,3.696,0.271,0.9,127.299,26.501,130,64,210,28.8,58.768,2948.641,126,184966,31.999,8.887,27,13,68,28.635,58.568,741.201,30,46495,2.101,3.21,0,0,49,28.848,59.54,48.669,1,3053,42.085,15.224,30,16,157,28.658,58.552,974.809,39,61149
238,20.533,40.278,61.387,17.544,38.004,64.266,4.798,5.934,5.928,4.41,82.2,0.838,6.067,39.646,70.832,77.989,4.561,1.344,0.744,0.945,131.094,18.963,136,69,190,40.283,61.452,2691.711,131,168849,25.977,4.575,27,12,42,40.292,61.457,533.388,26,33459,1.523,1.693,0,0,16,40.209,61.311,31.261,1,1961,25.082,7.363,22,7,67,40.213,61.455,515.007,24,32306
239,17.568,69.38,60.353,16.787,67.423,63.256,4.293,6.06,5.671,3.945,91.517,0.783,6.166,68.433,65.908,100.62,4.293,1.438,0.696,0.927,153.078,27.651,145,74,252,69.351,60.451,2689.208,151,168692,40.666,11.719,47,16,76,69.377,60.404,714.404,41,44814,2.108,2.244,0,0,22,69.264,60.261,37.032,2,2323,31.921,11.849,31,10,77,69.355,60.49,560.775,31,35177
240,3.427,128.399,61.089,7.015,127.522,62.246,1.641,2.273,2.456,1.777,86.602,0.875,2.6,127.901,69.19,60.945,1.641,1.382,0.724,0.975,119.247,30.027,79,66,182,128.462,61.108,408.709,119,25638,18.567,3.279,20,11,26,128.384,61.068,63.639,18,3992,1.744,1.757,0,0,9,128.417,60.966,5.978,1,375,17.042,6.41,16,8,60,128.323,61.093,58.41,16,3664
241,27.419,91.525,58.978,20.697,88.129,61.741,7.197,5.555,7.337,4.758,18.826,0.804,7.466,88.256,71.842,18.741,4.845,1.542,0.649,0.947,159.097,31.544,149,71,255,91.381,58.952,4362.335,156,273646,38.041,8.017,41,14,62,91.619,59.028,1043.054,38,65430,4.752,3.764,3,0,30,91.847,59.173,130.306,4,8174,26.801,7.885,23,11,63,91.616,59.029,734.857,26,46097
242,25.204,44.87,58.546,19.669,42.297,61.615,5.05,6.692,6.84,4.692,110.026,0.819,7.457,43.055,67.675,118.301,5.05,1.458,0.686,0.952,140.557,27.347,130,63,243,44.928,58.532,3542.542,138,222221,37.145,12.89,27,13,77,44.727,58.563,936.198,36,58727,2.334,2.38,0,0,23,44.847,58.529,58.824,2,3690,33.211,13.886,29,7,131,44.858,58.596,837.042,31,52507
243,17.711,50.353,58.565,15.981,48.105,61.11,4.545,4.924,5.048,4.467,124.021,0.872,5.372,49.241,68.307,119.578,4.545,1.13,0.885,0.965,113.807,13.943,115,72,161,50.313,58.519,2015.647,113,126440,29.872,6.875,27,13,57,50.25,58.522,529.067,29,33188,4.802,4.372,2,0,60,50.374,58.63,85.048,4,5335,30.579,21.517,23,8,156,50.043,58.439,541.582,25,33973
244,31.437,60.582,56.174,24.515,57.953,60.983,5.303,9.343,9.838,4.069,104.744,0.657,9.559,59.468,68.18,102.2,4.076,2.418,0.414,0.928,141.037,26.56,141,64,254,60.586,56.112,4433.722,141,278124,36.873,10.164,27,14,70,60.46,56.18,1159.156,37,72713,2.284,2.234,0,0,16,60.545,56.19,71.817,2,4505,111.401,50.723,40,21,252,60.421,56.135,3502.067,113,219682
245,14.363,101.916,56.938,22.286,98.483,60.478,5.934,7.576,9.053,2.02,123.425,0.363,9.524,98.483,68.812,128.541,2.836,4.482,0.223,0.663,124.664,21.02,132,69,202,101.909,56.95,1790.584,126,112322,30.164,7.864,27,13,58,101.925,56.873,433.259,29,27178,2.613,2.459,0,0,16,101.782,57.207,37.526,2,2354,26.677,10.808,23,10,98,101.868,57.03,383.171,24,24036
246,29.795,65.444,56.376,22.016,62.877,60.226,5.05,7.954,8.272,4.586,106.269,0.772,8.558,63.635,68.938,111.644,4.874,1.804,0.554,0.954,142.18,33.682,127,64,255,65.389,56.349,4236.206,138,265734,43.461,15.958,27,16,91,65.416,56.403,1294.914,41,81229,2.333,2.413,1,0,19,65.408,56.467,69.505,2,4360,59.878,30.682,30,13,255,65.41,56.417,1784.048,56,111912
247,31.612,25.179,53.656,29.918,22.979,60.1,4.167,12.626,13.028,3.09,96.802,0.444,13.015,22.979,69.064,104.036,3.482,4.217,0.237,0.87,119.763,17.767,119,64,169,25.169,53.474,3785.954,122,237490,32.534,7.983,34,12,61,25.12,53.593,1028.468,33,64515,1.531,1.678,0,0,20,25.168,53.59,48.398,1,3036,32.303,9.91,28,10,89,25.094,53.751,1021.151,32,64056
248,14.044,82.04,57.943,16.085,79.291,60.1,4.672,4.924,5.778,3.095,131.592,0.682,6.616,79.291,69.064,131.906,3.496,1.867,0.536,0.925,183.701,26.592,173,100,255,82.023,57.91,2579.993,181,161841,39.86,10.32,34,17,73,82.024,58.011,559.819,38,35117,2.528,2.447,2,0,25,82.047,57.913,35.502,2,2227,35.788,11.175,32,11,97,82.018,57.958,502.62,34,31529
249,23.338,85.983,56.414,19.768,83.963,59.973,4.293,6.944,7.315,4.063,94.687,0.75,7.232,84.342,69.19,106.22,4.293,1.8,0.555,0.936,163.818,34.245,158,98,255,85.871,56.447,3823.257,157,239830,46.815,13.22,34,19,96,86.015,56.525,1092.585,46,68537,4.788,3.521,2,0,28,85.99,56.619,111.75,4,7010,50.182,20.467,41,12,140,86.041,56.662,1171.16,48,73466
250,40.906,21.036,54.696,26.635,18.308,59.847,5.303,9.848,10.113,5.15,94.529,0.725,10.167,20.454,69.317,104.381,5.269,1.964,0.509,0.951,112.581,21.292,120,58,182,21.102,54.635,4605.252,113,288884,30.613,8.415,27,13,63,21.096,54.767,1252.271,29,78554,1.926,2.001,0,0,17,20.972,54.725,78.767,1,4941,44.939,17.946,33,16,151,21.127,54.629,1838.281,41,115314
251,18.572,35.084,56.933,17.23,32.701,59.595,4.798,5.555,6.205,3.811,52.068,0.786,6.585,33.206,75.125,57.529,4.168,1.628,0.614,0.939,131.177,29.406,131,61,229,34.918,56.791,2436.2,128,152821,28.071,6.874,27,11,49,35.128,56.968,521.336,27,32703,1.513,2.139,0,0,22,35.022,56.79,28.105,1,1763,24.785,8.042,22,9,57,35.135,56.882,460.296,24,28874
252,20.373,11.966,55.842,19.072,10.101,59.468,3.662,7.576,7.585,3.42,101.784,0.704,8.026,10.606,69.695,109.29,3.662,2.218,0.451,0.948,104.294,20.413,100,61,201,11.989,55.776,2124.814,102,133288,27.221,5.991,27,10,49,11.984,55.83,554.59,27,34789,1.66,1.874,0,0,15,11.947,55.568,33.812,1,2121,25.556,7.947,23,9,69,11.968,55.803,520.666,24,32661
253,26.67,79.11,56.008,21.934,75.756,59.468,7.323,6.566,8.715,3.897,137.684,0.697,8.792,75.882,70.579,144.941,4.12,2.237,0.447,0.929,158.301,35.284,154,74,255,79.1,56.095,4221.923,156,264838,46.597,16.573,27,18,95,79.108,56.092,1242.738,46,77956,3.293,3.421,1,0,57,79.429,55.764,87.838,3,5510,72.65,34.129,36,15,185,79.141,56.078,1937.597,70,121544
254,34.035,71.999,54.733,23.641,69.317,59.09,5.429,9.091,8.796,4.927,81.154,0.765,9.261,71.211,79.165,78.996,5.34,1.785,0.56,0.956,139.793,29.874,149,62,249,72.08,54.852,4757.893,141,298459,45.71,16.198,27,14,89,71.842,54.828,1555.734,46,97590,2.379,2.779,1,0,43,71.978,54.753,80.967,2,5079,29.436,14.244,21,8,199,71.891,54.954,1001.861,26,62846
255,5.898,125.247,57.299,9.083,123.987,58.837,2.399,3.03,3.125,2.403,102.516,0.898,3.333,124.745,70.327,114.624,2.399,1.3,0.769,0.949,107.935,17.542,112,67,144,125.215,57.317,636.641,110,39936,19.619,3.975,20,10,31,125.171,57.316,115.72,20,7259,2.619,3.547,1,0,29,124.869,57.372,15.447,2,969,14.614,3.702,15,6,26,125.259,57.311,86.196,15,5407
256,34.466,108.369,54.39,23.942,104.922,58.711,6.944,8.207,8.686,5.052,126.667,0.756,8.987,106.816,70.453,114.044,5.055,1.719,0.582,0.937,140.65,31.433,127,49,240,108.311,54.5,4847.58,139,304085,45.256,15.685,47,13,96,108.261,54.487,1559.767,45,97843,2.696,3.133,0,0,39,108.313,54.374,92.907,2,5828,40.087,21.369,20,9,221,108.273,54.455,1381.636,35,86669
257,25.714,56.451,55.186,21.406,53.66,58.585,5.429,7.197,8.264,3.962,116.095,0.705,8.649,53.787,70.579,123.69,4.153,2.086,0.479,0.936,148.851,33.483,136,65,253,56.525,55.25,3827.513,146,240097,41.552,15.112,27,14,82,56.392,55.286,1068.465,39,67024,1.756,2.197,0,0,33,56.498,55.073,45.146,1,2832,25.804,11.379,19,6,94,56.561,55.134,663.518,24,41622
258,33.653,98.938,54.685,22.804,96.336,58.585,5.682,7.702,7.663,5.592,89.599,0.813,7.768,97.725,70.579,97.472,5.648,1.37,0.73,0.949,157.777,35.676,148,65,255,98.913,54.636,5309.613,153,333068,36.021,9.154,27,16,68,98.984,54.754,1212.194,35,76040,4.406,4.459,2,0,61,98.816,54.654,148.272,3,9301,35.225,13.176,35,11,93,98.987,54.701,1185.428,33,74361
259,25.889,117.095,55.683,19.225,114.139,58.585,6.06,5.808,6.175,5.338,37.413,0.88,6.453,115.401,76.261,59.421,5.279,1.157,0.865,0.955,116.707,18.887,128,68,179,117.129,55.657,3021.43,120,189532,28.852,5.821,27,13,52,117.118,55.731,746.94,28,46855,3.188,3.893,1,0,43,117.176,55.799,82.545,2,5178,40.564,15.445,37,12,122,117.139,55.851,1050.164,38,65876
260,31.453,3.943,51.848,26.796,1.768,57.953,4.545,10.353,10.221,3.918,89.183,0.55,10.525,3.914,71.211,100.366,4.487,2.608,0.383,0.886,119.44,25.728,119,53,226,3.879,51.811,3756.717,118,235656,27.638,5.717,27,12,49,3.907,51.931,869.292,27,54530,1.544,1.708,0,0,11,3.965,51.541,48.558,1,3046,37.343,12.025,35,10,97,3.88,52.038,1174.54,36,73678
261,22.493,7.358,54.108,20.125,5.682,57.953,3.535,8.081,8.129,3.523,88.445,0.698,8.16,6.313,71.211,98.005,3.535,2.307,0.433,0.952,110.1,15.778,110,63,156,7.318,54.021,2476.532,110,155351,24.527,5.627,20,12,46,7.335,54.141,551.704,24,34608,1.812,2.06,0,0,19,7.228,53.813,40.762,1,2557,44.243,13.942,39,14,107,7.309,54.156,995.182,42,62427
262,14.3,40.583,54.997,15.833,38.383,57.448,3.914,5.555,5.742,3.171,112.508,0.717,5.936,39.267,71.842,113.839,3.554,1.811,0.552,0.906,135.546,22.899,136,79,225,40.611,54.952,1938.251,134,121585,23.897,5.744,20,7,43,40.459,54.994,341.723,23,21436,1.614,2.168,0,0,25,40.488,55.253,23.083,1,1448,21.657,7.378,19,8,65,40.608,54.879,309.68,20,19426
263,23.96,93.877,54.165,19.355,91.16,57.448,5.303,6.187,6.826,4.47,59.637,0.804,7.075,91.791,77.776,55.176,4.84,1.527,0.655,0.942,154.999,29.95,162,66,233,93.791,54.054,3713.802,157,232964,27.632,6.831,27,10,52,93.853,53.905,662.068,27,41531,7.775,5.68,4,0,42,94.064,54.273,186.293,7,11686,23.776,10.32,20,8,118,93.999,54.279,569.671,22,35735
