 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
26,32.586,27.208,122.727,27.934,23.99,127.904,5.808,10.48,11.296,3.673,109.826,0.525,11.52,194,10,116.003,4.06,3.076,0.325,0.87,164.264,39.013,168,49,255,27.346,122.365,5352.693,162,335756,47.164,18.631,27,13,113,27.356,122.551,1536.877,45,96403,4.644,4.484,2,0,40,27.302,122.657,151.323,3,9492,40.237,16.481,35,13,150,27.174,122.904,1311.167,37,82245
27,6.76,0.741,125.072,11.861,0,127.778,1.768,5.05,4.791,1.796,93.238,0.604,5.107,0,11,98.531,1.768,2.667,0.375,0.959,179.073,52.29,255,57,255,0.72,125.197,1210.444,186,75927,48.255,26.906,13,6,114,0.608,125.328,326.178,45,20460,8.453,7.152,2,0,32,0.566,125.436,57.137,6,3584,49.587,20.68,34,20,134,0.633,125.126,335.185,44,21025
28,13.902,103.305,123.785,18.524,101.768,127.525,3.03,7.449,7.075,2.502,87.292,0.509,7.476,823,72,85.156,2.907,2.828,0.354,0.81,124.711,25.427,115,64,234,103.305,123.773,1733.684,124,108748,43.744,22.351,20,9,107,103.331,123.538,608.116,39,38145,56.089,39.674,39,3,227,103.316,123.348,779.734,44,48910,46.155,22.753,29,13,162,103.24,123.419,641.626,39,40247
29,25.38,15.952,123.516,20.248,13.763,126.894,4.672,7.197,7.459,4.332,83.788,0.778,7.382,122,75,77.152,4.554,1.722,0.581,0.943,187.224,39.414,255,79,255,16.055,123.538,4751.735,186,298060,59.425,23.122,68,10,125,15.989,123.732,1508.213,60,94605,5.381,4.343,3,0,30,15.993,123.714,136.561,4,8566,44.937,14.846,40,13,118,15.889,123.456,1140.49,44,71539
30,28.999,47.082,123.117,21.664,44.066,126.768,6.313,6.944,7.554,4.888,55.482,0.776,7.862,356,73,60.141,5.406,1.545,0.647,0.923,159.231,38.032,142,50,255,47.087,123.16,4617.534,156,289642,55.346,25.619,68,6,122,47.282,123.471,1604.982,58,100675,7.438,5.945,3,0,46,47.289,123.33,215.682,6,13529,36.583,14.348,28,7,133,47.021,123.13,1060.858,33,66544
31,34.499,58.956,122.551,24.442,56.439,126.768,5.303,8.965,9.112,4.821,90.302,0.726,9.137,455,19,101.155,5.298,1.89,0.529,0.935,149.277,42.048,146,44,255,59.085,122.709,5149.892,148,323035,53.413,29.125,27,6,138,59.177,122.762,1842.696,49,115586,13.438,9.431,6,0,58,59.008,123.387,463.584,11,29079,51.125,24.876,24,11,140,59.155,122.655,1763.751,46,110634
32,32.953,64.365,122.033,24.128,61.995,126.768,4.672,9.091,9.205,4.558,93.188,0.711,9.147,512,19,96.34,4.625,2.019,0.495,0.934,150.325,52.1,255,35,255,64.599,122.165,4953.596,145,310722,55.745,28.911,20,6,142,64.655,122.201,1836.941,54,115225,15.124,9.122,11,0,59,64.517,122.487,498.385,14,31262,43.308,19.476,23,13,155,64.546,121.982,1427.115,40,89518
33,29.621,69.275,122.71,21.838,67.045,126.768,4.672,7.955,8.136,4.636,93.021,0.781,8.098,542,82,79.216,4.649,1.755,0.57,0.954,174.625,37.731,179,87,255,69.342,122.726,5172.514,170,324454,49.562,21.298,41,7,116,69.306,122.798,1468.054,46,92086,27.49,16.12,13,0,109,69.265,122.835,814.264,25,51076,53.413,22.986,36,16,160,69.286,122.728,1582.137,49,99242
34,11.925,117.793,124.345,13.086,116.035,126.641,3.535,4.672,4.568,3.324,107.041,0.875,4.874,925,20,106.557,3.53,1.374,0.728,0.95,105.241,31.652,97,39,221,117.751,124.597,1254.971,101,78720,27.864,11.085,20,8,64,117.854,124.588,332.268,25,20842,11.588,9.724,4,0,55,117.772,125.005,138.187,9,8668,37.388,15.378,36,14,114,117.721,124.379,445.84,35,27966
35,9.374,4.848,124.022,12.846,3.157,126.263,3.283,4.419,4.845,2.463,120.994,0.714,5.22,28,23,122.152,2.71,1.967,0.508,0.914,135.473,26.405,128,73,236,4.863,124.026,1269.925,133,79658,30.158,11.671,21,9,68,4.804,124,282.703,28,17733,9.114,6.331,3,0,38,4.758,124.168,85.434,7,5359,43.289,16.581,37,19,107,4.821,124.203,405.793,39,25454
36,36.284,96.138,121.365,26.523,93.182,126.263,5.808,10.101,10.942,4.222,112.03,0.648,11.129,743,23,114.821,4.579,2.592,0.386,0.942,118.849,34.809,104,46,247,96.161,121.484,4312.384,115,270501,35.208,16.959,20,6,83,96.349,121.386,1277.497,32,80133,31.031,28.577,4,0,153,95.705,122.95,1125.951,20,70627,46.043,23.889,25,8,180,96.354,121.307,1670.632,40,104793
37,32.777,107.53,121.448,22.705,104.798,125.379,5.808,8.081,8.184,5.1,110.528,0.799,8.675,834,30,111.337,5.46,1.605,0.623,0.961,125.472,41.925,94,28,255,107.389,121.893,4112.628,120,257971,35.118,14.444,47,4,92,107.469,121.764,1151.059,37,72202,13.238,8.512,7,0,52,107.319,122.005,433.899,12,27217,32.142,11.923,27,9,117,107.486,121.514,1053.509,30,66083
38,36.157,52.567,120.996,23.419,49.242,124.874,7.071,7.449,7.111,6.474,116.559,0.828,7.502,408,93,83.234,6.409,1.098,0.91,0.947,173.943,50.908,255,51,255,52.445,120.899,6289.25,178,394503,55.615,23.89,43,8,146,52.506,120.951,2010.871,54,126135,12.919,7.729,11,0,49,52.477,120.775,467.123,12,29301,35.045,12.784,33,11,103,52.595,120.895,1267.119,33,79482
39,45.69,126.181,119.271,28.679,123.232,124.874,5.934,10.859,11.225,5.183,103.373,0.698,11.34,986,34,108.838,5.376,2.166,0.462,0.947,131.828,37.08,116,64,255,125.996,119.338,6023.27,124,377819,37.355,17.142,27,7,97,126.216,119.379,1706.741,34,107058,96.829,57.903,61,1,249,126.177,119.462,4424.155,88,277512,30.973,12.818,26,9,137,126.184,119.41,1415.19,28,88770
40,14.715,19.929,121.315,17.052,18.308,124.495,3.157,6.692,6.606,2.836,99.114,0.636,7.067,151,37,108.759,3.067,2.329,0.429,0.91,188.36,40.952,255,60,255,19.959,121.449,2771.649,184,173856,65.229,26.648,42,12,138,19.854,121.454,959.817,62,60206,9.342,7.343,3,0,48,19.851,121.611,137.47,8,8623,36.634,15.932,28,12,106,19.882,121.317,539.054,33,33813
41,10.458,112.368,121.567,12.698,110.732,123.99,3.157,4.672,4.9,2.717,71.182,0.815,4.911,884,78,72.031,2.872,1.803,0.555,0.941,76.099,12.148,73,44,123,112.425,121.516,795.851,75,49921,17.75,4.414,20,6,37,112.463,121.691,185.631,18,11644,22.431,8.275,24,2,48,112.501,121.776,234.59,22,14715,40.767,17.343,33,18,140,112.321,121.522,426.343,37,26743
42,16.181,23.475,120.849,16.726,21.717,123.864,3.535,6.061,6.154,3.348,96.219,0.727,6.108,184,90,82.875,3.463,1.838,0.544,0.919,185.32,40.035,255,94,255,23.356,120.809,2998.73,184,188100,70.703,26.921,68,13,148,23.558,121.015,1144.077,70,71764,14.531,10.639,8,0,62,23.595,121.008,235.132,12,14749,32.856,12.864,24,6,99,23.616,120.801,531.657,31,33349
43,23.292,33.039,119.313,20.95,31.061,123.485,4.293,7.702,7.645,3.879,102.818,0.667,7.902,253,45,102.926,4.293,1.971,0.507,0.913,132.923,38.489,127,56,255,32.967,119.352,3095.993,127,194201,51.496,28.858,19,7,133,33.06,119.563,1199.428,47,75236,11.667,10.261,6,0,74,33.108,119.549,271.751,9,17046,43.155,19.93,34,9,128,32.893,119.496,1005.156,40,63050
44,28.09,41.724,118.637,27.546,39.52,123.485,4.04,11.49,9.95,3.594,92.652,0.465,11.625,330,45,98.746,4.04,2.768,0.361,0.825,160.322,47.707,255,54,255,41.678,118.454,4503.483,156,282488,30.89,14.887,27,4,87,41.841,118.554,867.703,28,54428,5.398,4.365,2,0,34,41.898,118.437,151.626,4,9511,133.69,56.72,255,19,255,41.901,118.623,3755.363,129,235561
45,34.961,84.269,118.077,25.587,81.818,123.106,4.798,10.101,9.89,4.501,98.623,0.671,10.196,664,48,97.829,4.765,2.197,0.455,0.93,167.119,33.421,149,56,255,84.244,118.226,5842.709,165,366493,43.417,17.884,54,9,94,84.332,118.312,1517.906,44,95213,9.175,6.661,4,0,56,84.453,118.073,320.757,8,20120,116.972,46.967,65,26,252,84.338,118.273,4089.496,114,256520
46,11.686,115.751,120.248,15.272,114.141,123.106,3.157,5.934,5.743,2.591,103.989,0.63,6.269,912,48,108.8,2.981,2.217,0.451,0.887,99.308,21.044,89,42,162,115.646,120.355,1160.481,98,72793,24.885,8.034,20,8,48,115.677,120.374,290.802,25,18241,10.162,8.352,3,0,41,115.364,121.076,118.754,8,7449,51.895,12.252,47,26,106,115.747,120.231,606.426,50,38039
47,30.545,120.414,118.088,22.848,118.055,122.348,4.924,8.207,8.505,4.573,95.794,0.735,8.231,954,119,85.601,4.678,1.86,0.538,0.934,158.725,41.488,255,74,255,120.525,118.051,4848.297,151,304117,44.54,20.131,27,8,97,120.491,118.274,1360.492,43,85339,29.774,20.067,10,0,133,120.449,118.291,909.455,27,57047,31.011,13.024,24,8,93,120.304,118.154,947.238,28,59417
48,4.958,0.444,118.691,13.137,0,121.843,1.136,5.934,5.99,1.054,91.701,0.361,5.956,0,58,94.865,1.136,5.684,0.176,0.901,167.627,31.682,161,86,255,0.443,118.78,831.099,167,52132,52.174,20.973,38,9,104,0.387,118.879,258.678,50,16226,15.379,11.334,5,0,64,0.386,118.796,76.252,13,4783,60.875,16.299,56,22,117,0.406,118.778,301.818,59,18932
49,16.468,6.785,118.656,18.006,4.04,121.717,5.177,5.934,6.67,3.144,124.12,0.638,7.324,32,59,125.882,3.346,2.122,0.471,0.911,142.11,37.719,141,41,240,6.635,118.726,2340.317,141,146800,45.145,16.948,41,12,103,6.619,118.725,743.465,42,46635,3.824,3.38,1,0,22,6.474,118.656,62.972,3,3950,30.585,8.721,30,12,89,6.902,118.573,503.678,29,31594
50,22.797,3.623,117.053,21.738,1.515,121.591,5.05,8.081,8.095,3.586,113.798,0.606,8.545,16,60,108.97,4.159,2.257,0.443,0.881,191.973,33.781,255,85,255,3.668,117.052,4376.472,189,274521,39.406,15.069,54,7,92,3.613,117.088,898.344,40,56350,22.944,15.628,7,0,78,3.517,117.038,523.064,19,32810,40.397,14.959,37,10,102,3.543,117.239,920.95,38,57768
51,46.073,93.644,116.082,29.041,89.646,121.212,8.081,10.101,11.705,5.012,125.259,0.686,11.661,717,64,123.518,5.325,2.336,0.428,0.941,116.61,23.304,113,44,208,93.7,116.024,5372.557,118,337002,38.495,14.973,34,9,81,93.713,116.133,1773.571,38,111250,10.097,7.705,6,0,53,94.599,115.367,465.21,8,29181,44.123,20.602,37,13,193,93.558,116.176,2032.871,40,127515
52,39.616,102.602,116.239,25.988,99.621,121.212,6.566,8.838,9.364,5.387,114.491,0.737,9.886,799,63,118.202,5.965,1.738,0.575,0.934,146.648,42.946,123,43,255,102.717,116.17,5809.66,138,364420,40.936,20.329,20,5,102,102.599,116.253,1621.721,39,101725,18.229,11.188,6,0,70,102.307,116.218,722.166,17,45299,47.713,20.621,31,12,157,102.549,116.392,1890.22,44,118567
53,23.945,77.658,118.375,18.407,74.874,121.086,5.556,5.682,5.913,5.156,50.986,0.888,6.238,600,106,54.058,5.202,1.147,0.872,0.952,98.567,28.141,82,50,193,77.499,118.247,2360.212,91,148048,26.668,9.42,20,7,62,77.445,118.236,638.565,25,40055,25.398,12.46,31,1,64,77.912,118.478,608.163,26,38148,39.506,24.145,28,14,215,77.871,118.138,945.979,32,59338
54,10.873,17.386,117.756,13.086,15.152,119.444,4.672,3.535,4.572,3.028,16.999,0.798,4.714,120,87,172.304,3.154,1.51,0.662,0.924,177.808,43.361,255,61,255,17.457,117.668,1933.232,176,121265,54.188,26.555,61,9,121,17.537,117.822,589.16,52,36956,8.009,7.591,2,0,49,17.368,117.833,87.076,6,5462,57.606,27.447,33,16,146,17.481,117.786,626.322,48,39287
55,22.861,89.068,114.471,21.468,87.121,118.939,3.914,8.838,8.88,3.278,104.185,0.623,9.039,699,81,102.095,3.657,2.709,0.369,0.93,128.69,48.59,81,53,253,88.881,115.11,2942.007,114,184542,29.16,11.407,20,12,75,88.966,114.947,666.624,25,41815,9.953,6.063,9,0,47,89.022,114.409,227.527,9,14272,76.956,25.33,60,28,222,89.097,114.496,1759.303,71,110355
56,25.938,114.243,114.995,20.919,111.995,118.813,5.303,7.449,7.951,4.154,112.901,0.745,7.878,891,82,111.631,4.436,1.914,0.522,0.933,155.636,39.027,255,60,255,114.184,114.837,4036.887,148,253220,43.754,21.735,26,6,114,114.241,115.066,1134.894,41,71188,53.201,33.188,21,0,158,114.256,115.014,1379.926,47,86558,39.863,17.793,31,15,136,114.258,115.113,1033.964,35,64857
57,32.682,46.329,115.067,22.748,43.182,118.687,6.566,7.323,7.68,5.418,122.288,0.794,8.188,352,83,116.565,5.698,1.418,0.705,0.934,182.686,43.888,255,52,255,46.212,115.133,5970.453,180,374506,55.984,28.153,34,6,137,46.337,115.155,1829.656,53,114768,10.215,8.238,6,0,62,46.418,115.119,333.846,8,20941,84.716,35.163,64,20,238,46.207,115.126,2768.652,82,173668
58,22.622,72.254,115.721,18.154,69.823,118.56,5.303,5.808,5.995,4.805,124.042,0.863,6.385,557,84,114.538,4.965,1.248,0.801,0.955,151.252,29.973,145,77,255,72.364,115.745,3421.629,147,214627,56.947,20.097,75,16,115,72.258,115.701,1288.258,58,80808,11.006,7.082,7,0,47,71.868,115.645,248.985,10,15618,59.266,19.321,58,21,124,72.223,115.695,1340.724,59,84099
59,28.967,69.24,113.142,26.424,66.162,118.055,7.197,9.217,9.37,3.936,123.097,0.521,9.627,537,88,106.771,4.62,2.38,0.42,0.761,136.327,36.528,119,42,248,69.148,113.211,3948.997,135,247707,40.038,16.905,47,6,107,69.545,112.909,1159.78,40,72749,19.857,16.767,5,0,124,68.836,113.902,575.195,16,36080,35.527,13.668,23,10,117,69.272,113.127,1029.102,34,64552
60,33.957,53.429,113.963,23.802,50.379,117.677,5.682,7.828,7.813,5.534,97.753,0.753,7.951,404,98,122.681,5.682,1.412,0.708,0.938,165.75,50.132,255,47,255,53.631,114.123,5628.35,167,353047,55.356,27.558,34,4,130,53.586,114.16,1879.714,54,117908,12.777,9.047,5,0,65,53.318,114.518,433.867,11,27215,60.706,29.188,39,12,197,53.527,114.057,2061.392,55,129304
61,23.531,27.163,114.486,20.389,23.737,117.55,6.313,6.692,7.365,4.068,132.483,0.711,7.399,191,97,126.674,4.407,1.811,0.552,0.919,181.921,35.721,255,90,255,27.164,114.466,4280.739,176,268516,51.9,20.884,54,6,116,27.071,114.721,1221.253,50,76605,10.528,8.023,7,0,69,27.069,114.806,247.742,9,15540,36.133,14.969,26,8,153,27.012,114.628,850.23,34,53332
62,19.322,109.134,114.101,18.241,107.071,117.55,3.662,6.944,6.741,3.65,87.777,0.73,7.082,863,147,78.69,3.662,1.847,0.541,0.944,154.479,43.619,255,68,255,108.956,114.092,2984.828,143,187228,50.724,20.007,47,11,121,109.169,114.138,980.095,50,61478,20.394,10.363,11,1,61,109.198,114.127,394.044,19,24717,54.272,20.85,40,18,169,109.128,114.102,1048.647,51,65778
63,14.268,19.135,114.778,15.032,16.793,117.172,4.293,4.545,4.83,3.761,53.63,0.793,5.227,139,129,52.853,4.073,1.284,0.779,0.926,173.835,36.796,255,69,255,18.999,114.786,2480.321,170,155582,60.507,26.635,68,8,119,19.23,114.993,863.334,61,54154,9.568,7.35,4,0,45,19.246,115.096,136.513,8,8563,69.632,32.323,68,14,174,19.219,114.977,993.535,65,62321
64,19.529,13.214,113.935,17.902,10.732,116.919,4.924,6.061,6.776,3.67,122.283,0.766,6.735,93,97,120.411,3.938,1.846,0.542,0.922,201.464,35.222,255,82,255,13.228,113.965,3934.426,200,246793,61.224,22.429,61,16,120,13.24,114.014,1195.65,61,74999,11.033,7.683,8,0,51,13.265,114.029,215.459,9,13515,77.7,24.641,63,29,162,13.143,113.954,1517.427,74,95183
