 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AF8-DAPI,StdDev+AF8-DAPI,Mode+AF8-DAPI,Min+AF8-DAPI,Max+AF8-DAPI,XM+AF8-DAPI,YM+AF8-DAPI,IntDen+AF8-DAPI,Median+AF8-DAPI,RawIntDen+AF8-DAPI,Mean+AF8-Sox2,StdDev+AF8-Sox2,Mode+AF8-Sox2,Min+AF8-Sox2,Max+AF8-Sox2,XM+AF8-Sox2,YM+AF8-Sox2,IntDen+AF8-Sox2,Median+AF8-Sox2,RawIntDen+AF8-Sox2,Mean+AF8-Klf4,StdDev+AF8-Klf4,Mode+AF8-Klf4,Min+AF8-Klf4,Max+AF8-Klf4,XM+AF8-Klf4,YM+AF8-Klf4,IntDen+AF8-Klf4,Median+AF8-Klf4,RawIntDen+AF8-Klf4,Mean+AF8-Sox9,StdDev+AF8-Sox9,Mode+AF8-Sox9,Min+AF8-Sox9,Max+AF8-Sox9,XM+AF8-Sox9,YM+AF8-Sox9,IntDen+AF8-Sox9,Median+AF8-Sox9,RawIntDen+AF8-Sox9
33,24.486,35.811,120.974,21.289,33.585,124.997,4.419,8.333,8.513,3.662,73.857,0.679,8.707,34.848,12.5,73.142,3.715,2.324,0.43,0.95,185.434,34.859,191,80,255,35.763,121.091,4540.578,188,284827,68.051,19.219,68,29,133,35.843,121.093,1666.304,67,104526,10.968,6.85,7,0,62,35.818,121.114,268.567,10,16847,33.96,12.182,24,10,105,35.889,121.036,831.558,31,52163
34,33.669,30.025,120.773,22.939,26.893,123.987,6.566,6.944,7.42,5.777,47.94,0.804,7.844,28.535,11.995,56.821,6.349,1.284,0.779,0.942,184.111,27.161,174,98,255,30.058,120.82,6198.736,180,388842,78.137,26.695,89,25,155,30.194,120.797,2630.751,79,165025,8.623,6.038,5,0,44,30.262,120.489,290.327,7,18212,41.438,20.674,23,8,149,30.248,120.921,1395.171,38,87518
35,23.275,4.624,119.97,20.365,2.399,123.735,4.419,7.576,8.251,3.592,72.785,0.705,8.159,3.409,13.005,68.199,3.615,2.297,0.435,0.958,152.256,33.58,151,77,255,4.751,120.012,3543.706,150,222294,61.318,25.129,41,21,141,4.642,119.975,1427.165,54,89525,5.936,4.383,4,0,37,4.707,120.037,138.165,5,8667,24.996,12.862,20,8,101,4.675,120.044,581.77,21,36494
36,31.979,40.565,119.654,23.253,37.752,123.735,5.303,8.586,8.216,4.956,87.579,0.743,8.718,40.782,14.015,79.992,5.286,1.658,0.603,0.938,180.714,37.988,168,75,255,40.432,119.753,5778.995,181,362512,70.588,21.694,68,26,141,40.615,119.726,2257.304,70,141599,5.063,4.026,3,0,40,40.625,119.819,161.918,4,10157,49.364,21.735,29,13,165,40.612,119.759,1578.594,47,99024
37,47.362,103.43,118.489,27.668,99.871,123.735,6.818,9.975,10.083,5.981,71.988,0.777,10.425,101.765,15.404,73.101,6.077,1.686,0.593,0.958,148.82,21.492,146,87,227,103.572,118.639,7048.435,149,442143,56.916,13.351,47,27,102,103.543,118.756,2695.681,56,169098,23.405,14.627,12,0,95,103.627,119.33,1108.494,21,69535,31.653,12.414,24,11,192,103.405,118.436,1499.157,29,94041
38,33.971,59.524,118.93,24.725,56.438,123.608,5.682,9.343,9.115,4.745,75.29,0.698,9.533,59.216,14.899,78.541,5.268,1.921,0.521,0.938,171.138,30.624,170,74,255,59.527,118.763,5813.796,169,364695,76.146,27.255,47,25,161,59.517,119.06,2586.784,71,162267,7.924,5.529,4,0,44,59.45,118.876,269.189,7,16886,33.846,13.161,24,13,112,59.431,118.891,1149.799,31,72126
39,5.133,0.7,121.005,9.706,0,122.851,1.641,3.914,3.88,1.684,86.026,0.685,3.965,0,6.313,99.162,1.641,2.303,0.434,0.958,148.752,34.891,118,85,228,0.647,120.996,763.567,146,47898,48.811,15.485,54,22,90,0.59,121.029,250.553,48,15717,4.832,3.767,3,0,24,0.607,121.09,24.805,4,1556,24.46,7.968,19,11,63,0.627,121.062,125.555,22,7876
40,21.25,95.695,118.424,18.837,93.18,121.967,5.05,6.439,6.081,4.449,106.153,0.753,6.645,95.831,7.197,104.3,4.715,1.367,0.732,0.908,152.045,27.435,154,84,251,95.724,118.414,3230.965,153,202676,43.107,8.159,42,23,71,95.683,118.463,916.016,42,57461,5.313,3.711,3,0,28,95.888,118.518,112.898,5,7082,25.626,12.228,20,8,116,95.662,118.384,544.563,23,34160
41,16.802,127.075,119.011,17.557,124.366,121.967,4.924,5.555,6.417,3.334,42.672,0.685,7.178,124.745,12.752,50.711,3.674,1.925,0.52,0.94,184.12,26.563,177,125,252,127.054,119.027,3093.645,180,194062,79.808,19.203,68,40,135,127.217,119.007,1340.969,79,84118,7.599,4.702,5,0,30,127.183,118.964,127.676,7,8009,37.736,11.765,37,14,99,127.172,118.969,634.058,36,39774
42,52.4,70.675,116.667,29.449,66.665,121.714,7.323,10.101,9.916,6.728,67.518,0.759,10.462,70.453,17.424,72.44,7.031,1.474,0.679,0.948,166.431,30.098,158,91,255,70.552,116.608,8720.973,165,547060,61.039,15.075,61,23,124,70.737,116.723,3198.429,62,200635,5.166,4.122,3,0,47,70.739,116.791,270.703,4,16981,53.694,20.933,59,14,155,71.048,116.798,2813.536,52,176491
43,20.676,52.006,118.71,17.605,49.115,121.588,5.555,5.303,6.007,4.382,39.757,0.838,6.238,49.115,12.121,35.942,4.518,1.371,0.73,0.941,183.802,30.198,170,101,255,52.09,118.681,3800.317,182,238391,87.911,28.479,104,34,164,51.926,118.783,1817.653,88,114020,6.742,5.539,4,0,51,51.937,118.79,139.393,6,8744,38.099,13.76,38,11,99,51.905,118.694,787.735,37,49414
44,17.886,46.118,118.662,16.577,43.433,121.462,5.05,5.05,5.932,3.839,42.176,0.818,6.272,43.812,12.626,49.899,4.054,1.545,0.647,0.955,165.465,28.035,175,88,255,46.169,118.731,2959.577,165,185652,61,23.659,41,23,130,46.102,118.808,1091.07,55,68442,5.839,4.949,4,0,55,45.997,118.659,104.433,5,6551,33.896,15.924,22,11,115,46.167,118.74,606.272,30,38031
45,38.307,112.096,117.193,25.278,107.952,121.083,8.081,7.197,8.813,5.534,38.013,0.753,9.3,108.331,15.277,48.302,5.865,1.592,0.628,0.938,158.821,18.775,160,93,227,112.086,117.168,6084.021,159,381646,65.837,17.492,61,28,123,112.003,117.199,2522.045,65,158206,17.104,10.886,11,0,76,111.94,117.075,655.229,15,41102,31.393,14.655,25,11,175,112.127,117.26,1202.597,28,75438
46,32.919,17.429,117.445,22.09,14.267,120.831,5.934,7.071,7.352,5.701,95.26,0.848,7.454,16.161,15.404,63.869,5.906,1.29,0.775,0.953,158.148,36.72,140,74,255,17.362,117.393,5206.121,154,326576,71.598,32.445,47,15,177,17.354,117.319,2356.939,64,147849,4.156,3.682,3,0,46,17.361,117.514,136.81,3,8582,31.058,15.015,20,8,145,17.287,117.355,1022.394,27,64134
47,31.309,63.443,116.071,24.589,60.605,120.704,5.429,9.217,9.802,4.067,71.142,0.651,9.493,61.867,17.676,76.149,4.396,2.41,0.415,0.914,151.914,26.119,158,73,243,63.397,116.037,4756.298,153,298359,70.685,23.356,43,28,137,63.465,116.096,2213.099,69,138826,3.468,2.8,2,0,26,63.348,115.857,108.594,3,6812,61.791,24.375,49,15,167,63.466,116.183,1934.616,57,121357
48,39.615,82.735,115.661,25.003,79.165,119.442,7.071,7.323,7.218,6.988,54.107,0.796,8.283,79.291,16.288,37.569,6.89,1.033,0.968,0.937,161.645,30.88,165,92,255,82.716,115.646,6403.505,159,401687,59.723,16.15,61,26,114,82.681,115.693,2365.914,60,148412,6.336,4.607,4,0,50,82.724,115.448,251.015,5,15746,48.361,21.512,36,12,186,82.731,115.802,1915.821,43,120178
49,9.852,31.921,116.731,13.246,29.545,118.684,4.419,3.535,5.056,2.481,27.195,0.706,5.183,29.545,13.762,34.077,2.751,2.038,0.491,0.914,154.099,14.729,157,110,212,31.953,116.771,1518.16,153,95233,66.691,18.637,75,28,116,31.877,116.812,657.03,67,41215,26.346,13.85,20,2,72,31.818,116.814,259.56,24,16282,34.668,15.753,27,9,110,31.941,116.67,341.547,30,21425
50,23.179,55.993,114.208,20.253,53.282,118.179,5.303,7.449,7.286,4.05,113.574,0.71,7.602,55.554,10.985,101.497,4.218,1.799,0.556,0.891,161.152,22.71,158,94,248,55.941,114.289,3735.339,160,234315,42.862,6.798,41,24,70,55.98,114.261,993.508,43,62322,7,6.408,5,0,83,55.789,114.204,162.253,6,10178,34.422,10.075,32,14,83,55.927,114.278,797.873,33,50050
51,29.476,75.165,113.182,23.087,72.473,117.927,5.177,8.586,8.328,4.506,81.236,0.695,8.792,73.483,19.823,77.56,4.921,1.848,0.541,0.945,157.131,28.416,144,78,251,75.132,113.26,4631.588,155,290536,70.157,24.729,41,25,135,75.235,113.17,2067.951,68,129721,6.74,5.164,4,0,62,75.331,112.986,198.663,6,12462,44.636,22.204,30,12,223,75.193,113.146,1315.686,39,82532
52,18.556,89.213,115.398,17.292,86.74,117.927,5.303,5.303,6.055,3.902,50.418,0.78,6.313,86.867,15.656,36.87,4.101,1.552,0.644,0.91,157.46,35.441,145,85,255,89.14,115.334,2921.811,154,183283,66.66,20.804,61,26,136,89.325,115.418,1236.935,63,77592,7.812,5.621,5,0,45,89.293,115.26,144.956,7,9093,35.708,11.561,36,12,101,89.322,115.462,662.594,34,41564
53,7.062,0.748,115.535,12.335,0,117.8,1.768,4.924,5.169,1.74,86.117,0.583,5.054,0,16.288,77.005,1.768,2.971,0.337,0.938,146.4,24.092,147,96,207,0.711,115.48,1033.888,146,64855,51.679,18.67,41,20,117,0.642,115.476,364.965,46,22894,4.551,3.575,4,0,29,0.703,115.647,32.138,4,2016,26.038,11.183,21,10,80,0.723,115.521,183.886,23,11535
54,12.1,24.726,115.41,16.491,21.843,117.8,5.555,4.798,7.226,2.132,40.276,0.559,7.067,21.969,16.035,41.379,2.397,3.39,0.295,0.863,154.436,28.293,157,94,255,24.807,115.528,1868.618,150,117217,55.398,18.842,41,24,118,24.64,115.447,670.293,51,42047,5.262,3.599,3,0,23,24.624,115.43,63.67,5,3994,26.85,9.243,25,12,73,24.604,115.325,324.872,25,20379
55,26.495,123.095,112.897,23.082,121.209,117.674,3.535,9.469,9.52,3.544,90.811,0.625,9.537,123.23,11.49,96.843,3.535,2.686,0.372,0.95,157.567,18.697,148,108,239,123.126,112.969,4174.72,155,261877,71.474,19.867,68,28,128,123.231,113.113,1893.678,71,118789,9.732,6.586,6,0,56,123.229,112.892,257.838,8,16174,56.175,23.976,52,14,210,123.308,112.961,1488.349,53,93363
56,26.192,12.755,114.367,19.386,10.101,117.548,5.303,6.313,6.352,5.25,94.658,0.876,6.523,12.121,17.929,75.426,5.175,1.21,0.827,0.963,199.198,32.098,211,114,255,12.828,114.433,5217.391,204,327283,65.805,20.404,47,26,123,12.695,114.405,1723.566,65,108118,5.032,3.795,3,0,27,12.646,114.246,131.789,4,8267,34.726,12.906,29,12,114,12.735,114.327,909.544,32,57055
57,13.184,127.314,115.13,15.279,125.123,117.422,4.167,4.419,5.164,3.251,35.891,0.71,5.988,125.25,16.161,47.564,3.503,1.589,0.629,0.92,182.451,25.118,175,122,254,127.262,115.15,2405.369,179,150887,73.591,14.901,68,41,121,127.228,115.104,970.201,72,60860,9.23,5.776,6,0,58,127.077,114.959,121.682,8,7633,46.418,19.311,44,9,158,126.974,114.964,611.963,45,38388
58,27.674,37.405,113.401,20.814,34.974,116.79,5.429,7.071,7.191,4.9,72.25,0.803,7.527,35.353,19.318,67.306,5.29,1.468,0.681,0.938,163.669,35.302,150,73,255,37.556,113.434,4529.451,158,284129,45.435,9.095,41,22,75,37.381,113.38,1257.404,45,78876,3.69,3.101,3,0,28,37.2,113.214,102.105,3,6405,22.416,6.739,18,9,62,37.477,113.377,620.349,21,38914
59,33.254,50.021,112.409,24.541,47.347,116.412,5.177,8.333,8.608,4.919,93.149,0.694,8.77,48.105,12.752,112.874,5.177,1.75,0.571,0.916,187.531,33.672,196,97,255,50.107,112.337,6236.151,190,391189,72.484,23.579,47,27,138,50.231,112.379,2410.375,72,151201,5.451,3.665,3,0,37,50.185,112.352,181.271,5,11371,30.577,11.009,25,11,105,50.146,112.281,1016.799,28,63783
60,11.733,117.39,114.217,15.45,114.644,116.159,5.555,4.167,5.927,2.52,148.856,0.618,6.328,114.644,14.141,151.39,2.949,2.352,0.425,0.888,137.45,29.963,126,88,246,117.249,114.324,1612.693,131,101163,48.246,7.981,45,26,75,117.316,114.189,566.068,48,35509,5.235,3.198,4,0,19,117.49,114.057,61.423,5,3853,37.686,10.362,32,19,92,117.33,114.165,442.17,36,27737
61,34.561,93.783,112.235,22.87,90.781,115.78,7.071,7.323,7.001,6.286,52.476,0.83,7.411,92.548,20.707,76.201,6.405,1.114,0.898,0.942,160.803,27.246,154,91,250,93.727,112.195,5557.536,160,348620,45.452,9.276,47,20,73,93.918,112.208,1570.894,46,98541,6.252,4.319,4,0,36,94.12,112.019,216.087,6,13555,27.809,8.993,25,8,99,93.864,112.167,961.099,26,60289
