 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AF8-DAPI,StdDev+AF8-DAPI,Mode+AF8-DAPI,Min+AF8-DAPI,Max+AF8-DAPI,XM+AF8-DAPI,YM+AF8-DAPI,IntDen+AF8-DAPI,Median+AF8-DAPI,RawIntDen+AF8-DAPI,Mean+AF8-Sox2,StdDev+AF8-Sox2,Mode+AF8-Sox2,Min+AF8-Sox2,Max+AF8-Sox2,XM+AF8-Sox2,YM+AF8-Sox2,IntDen+AF8-Sox2,Median+AF8-Sox2,RawIntDen+AF8-Sox2,Mean+AF8-Klf4,StdDev+AF8-Klf4,Mode+AF8-Klf4,Min+AF8-Klf4,Max+AF8-Klf4,XM+AF8-Klf4,YM+AF8-Klf4,IntDen+AF8-Klf4,Median+AF8-Klf4,RawIntDen+AF8-Klf4,Mean+AF8-Sox9,StdDev+AF8-Sox9,Mode+AF8-Sox9,Min+AF8-Sox9,Max+AF8-Sox9,XM+AF8-Sox9,YM+AF8-Sox9,IntDen+AF8-Sox9,Median+AF8-Sox9,RawIntDen+AF8-Sox9
19,21.951,24.362,124.98,22.021,21.464,128.532,6.06,7.576,8.917,3.134,50.464,0.569,9.218,21.969,8.207,53.915,3.623,2.845,0.351,0.872,90.547,13.346,89,55,131,24.306,124.872,1987.638,91,124683,32.373,8.287,34,13,66,24.423,125.01,710.626,31,44577,2.095,3.357,0,0,47,24.24,124.739,45.991,1,2885,23.198,22.6,16,5,255,24.425,124.767,509.22,18,31943
20,32.09,89.526,124.197,25.561,85.857,128.154,7.576,8.333,10.378,3.937,50.819,0.617,10.477,86.235,9.343,49.399,4.199,2.636,0.379,0.91,167.291,27.77,164,99,255,89.499,124.089,5368.405,164,336756,57.018,16.698,41,22,107,89.546,124.269,1829.721,55,114777,2.96,2.385,2,0,16,89.313,124.017,94.996,3,5959,72.115,27.517,57,23,175,89.51,124.239,2314.184,67,145167
21,32.871,32.933,124.455,23.85,29.04,127.522,8.081,6.187,8.612,4.86,28.348,0.726,8.989,29.166,6.692,29.445,5.2,1.772,0.564,0.929,150.854,25.461,156,82,226,32.943,124.515,4958.788,150,311061,64.566,25.503,40,23,159,32.864,124.501,2122.391,61,133136,2.544,3.08,0,0,48,32.914,124.375,83.613,2,5245,35.431,17.017,28,10,255,32.98,124.431,1164.656,32,73058
22,34.625,123.161,124.415,22.151,119.947,127.522,6.818,6.439,7.566,5.827,36.1,0.887,8.057,119.947,7.323,32.196,6.007,1.299,0.77,0.966,137.987,26.728,134,76,224,123.082,124.565,4777.804,135,299708,54.28,17.212,41,21,104,123.294,124.411,1879.442,52,117896,3.385,2.851,2,0,20,123.079,124.436,117.218,3,7353,41.791,18.713,43,7,140,123.366,124.446,1447.028,40,90771
23,42.165,79.86,123.231,26.265,76.387,127.144,7.071,8.081,8.955,5.995,57.664,0.768,9.701,76.513,9.596,51.34,6.445,1.494,0.67,0.942,139.862,25.239,132,83,247,79.884,123.145,5897.329,136,369935,58.473,22.202,34,16,122,79.874,123.468,2465.549,57,154662,3.323,3.622,2,0,65,80.1,123.511,140.126,3,8790,83.983,47.937,36,14,255,79.851,123.549,3541.155,75,222134
24,42.229,47.396,123.13,27.816,43.055,127.017,8.838,7.828,10.301,5.22,41.618,0.686,10.808,43.307,9.091,37.405,5.773,1.974,0.507,0.917,137.559,25.112,139,74,238,47.477,123.215,5808.997,135,364394,63.457,27.012,33,18,158,47.235,122.975,2679.739,58,168098,2.678,2.841,1,0,27,47.334,122.978,113.089,2,7094,30.165,16.169,18,7,172,47.028,122.829,1273.856,25,79908
25,34.067,65.55,121.385,28.518,62.751,127.017,6.313,10.858,11.571,3.748,65.16,0.526,12.092,63.13,12.878,61.294,4.281,3.087,0.324,0.904,144.391,24.935,130,87,241,65.429,121.253,4918.982,140,308564,64.876,21.943,39,23,138,65.681,121.433,2210.118,63,138639,1.908,1.946,0,0,17,65.786,121.514,64.994,1,4077,35.078,13.448,27,11,139,65.705,121.517,1195.009,32,74962
26,31.756,69.472,121.247,28.278,66.034,127.017,6.06,10.985,11.908,3.396,67.232,0.499,12.198,66.286,13.131,64.231,3.619,3.507,0.285,0.926,141.186,21.647,144,79,216,69.478,121.228,4483.427,139,281242,59.098,18.988,47,20,116,69.483,121.34,1876.685,58,117723,2.178,2.708,0,0,36,69.374,120.986,69.17,2,4339,47.391,21.22,38,8,163,69.488,121.268,1504.912,44,94402
27,36.171,92.211,121.261,28.37,88.003,126.891,7.449,10.101,11.344,4.06,55.177,0.565,11.699,88.508,12.247,55.109,4.616,2.794,0.358,0.891,139.582,19.136,130,89,201,92.1,121.211,5048.873,137,316712,52.18,15.059,47,19,101,92.19,121.276,1887.413,51,118396,3.648,3.58,2,0,60,91.655,120.609,131.964,3,8278,42.157,17.929,35,10,154,92.147,121.256,1524.871,39,95654
28,47.697,10.292,121.143,35.39,5.934,126.765,9.975,11.742,14.66,4.143,51.924,0.479,14.753,5.934,13.889,48.122,5.003,3.539,0.283,0.851,101.43,16.521,109,56,144,10.292,121.281,4837.935,104,303480,25.52,7.835,20,10,61,9.952,120.734,1217.215,24,76355,1.635,1.845,0,0,24,10.113,120.996,78.002,1,4893,21.205,8.656,19,5,95,10.122,120.776,1011.394,19,63444
29,66.349,54.079,120.143,32.902,49.241,125.755,9.217,10.858,12.135,6.961,54.41,0.77,12.33,50.125,13.51,55.008,7.162,1.743,0.574,0.951,128.102,16.641,124,70,206,54.081,120.085,8499.417,127,533162,48.721,14.48,34,21,121,54.367,120.09,3232.543,46,202775,2.974,2.751,1,0,28,53.844,119.968,197.34,2,12379,38.459,19.749,25,8,244,54.343,120.047,2551.729,34,160068
30,42.516,126.493,119.163,27.441,122.977,124.745,6.313,9.848,9.674,5.596,62.879,0.71,10.935,123.608,13.762,58.696,6.25,1.729,0.578,0.949,136.299,14.334,139,81,185,126.466,119.072,5794.905,136,363510,38.378,7.991,34,20,67,126.495,119.058,1631.695,38,102355,3.975,3.491,2,0,27,126.437,119.002,169.012,3,10602,30.148,10.326,24,11,128,126.476,119.138,1281.795,28,80406
31,31.405,97.759,120.767,23.523,94.19,124.113,7.576,7.071,8.888,4.499,39.58,0.713,9.293,94.19,12.121,36.714,4.831,1.976,0.506,0.922,103.841,15.323,94,69,160,97.829,120.852,3261.095,102,204566,45.415,12.677,40,20,99,97.871,120.936,1426.241,43,89467,5.178,5.011,2,0,46,98.13,121.251,162.62,4,10201,32.881,17.25,28,8,211,97.744,120.834,1032.613,29,64775
32,61.933,16.499,119.188,34.504,10.606,123.861,10.606,9.217,11.356,6.944,37.924,0.654,12.917,10.858,14.267,39.447,7.984,1.635,0.611,0.881,116.438,25.71,91,56,218,16.582,119.052,7211.326,115,452361,24.557,6.379,20,10,53,16.194,119.208,1520.886,23,95404,1.787,2.043,0,0,30,16.927,119.116,110.698,1,6944,23.583,15.453,15,4,216,16.319,119.042,1460.563,20,91620
33,30.289,38.52,120.756,23.924,34.848,123.861,7.702,6.818,9.189,4.197,35.854,0.665,9.603,34.848,11.868,39.13,4.528,2.189,0.457,0.911,165.693,34.008,156,82,255,38.47,120.623,5018.664,162,314817,58.645,19.728,41,22,123,38.477,120.845,1776.301,55,111426,2.432,2.576,1,0,33,38.446,120.622,73.65,2,4620,46.507,20.902,36,13,183,38.591,120.843,1408.641,42,88363
34,41.336,25.41,119.134,27.551,21.338,123.23,8.459,8.333,9.979,5.274,37.455,0.684,10.454,21.843,14.267,52.853,5.507,1.892,0.529,0.929,149.452,32.677,144,75,255,25.398,119.186,6177.821,146,387530,61.298,22.671,36,20,139,25.499,119.065,2533.858,59,158947,2.922,2.982,1,0,29,25.335,119.035,120.789,2,7577,39.771,19.608,23,8,120,25.64,119.018,1643.97,37,103125
35,28.456,106.629,119.58,23.998,102.902,122.977,7.702,6.818,8.923,4.06,33.686,0.621,9.287,102.902,13.005,46.102,4.572,2.198,0.455,0.865,110.542,18.527,109,64,176,106.847,119.698,3145.551,109,197318,42.579,12.071,34,21,94,106.816,119.758,1211.604,40,76003,2.864,2.628,1,0,21,106.449,119.733,81.509,2,5113,35.667,19.071,23,11,184,106.807,119.663,1014.917,30,63665
36,12.163,83.694,120.195,13.868,81.943,122.724,3.283,4.798,5.186,2.986,66.318,0.795,5.568,82.069,11.237,57.031,3.221,1.737,0.576,0.957,119.471,11.953,129,82,152,83.749,120.209,1453.166,120,91156,37.906,6.159,34,20,62,83.717,120.276,461.061,38,28922,4.68,3.021,2,0,22,83.755,120.379,56.927,4,3571,31.737,11.94,25,7,86,83.771,120.452,386.024,29,24215
37,27.419,3.185,117.738,22.557,0,121.336,6.439,7.323,8.738,3.996,50.939,0.677,9.113,0,15.025,47.246,4.203,2.187,0.457,0.934,109.497,17.311,104,68,157,3.271,117.712,3002.348,107,188335,28.908,5.802,27,14,47,3.199,117.81,792.629,28,49721,1.771,1.89,0,0,17,3.462,117.917,48.558,1,3046,22.691,6.163,19,7,53,3.142,117.792,622.166,22,39028
38,25.172,32.003,116.856,21.868,29.166,120.957,5.303,7.702,8.481,3.779,60.253,0.661,9.071,29.292,15.782,55.204,4.201,2.244,0.446,0.936,153.035,25.541,158,80,255,32.051,116.805,3852.143,154,241642,60.934,22.326,75,21,128,32.099,117.033,1533.798,60,96214,2.656,2.447,1,0,18,31.986,116.903,66.859,2,4194,28.721,11.772,22,8,99,32.063,116.865,722.964,26,45351
39,39.073,118.599,116.931,24.459,114.518,120.704,7.828,7.323,8.724,5.702,34.425,0.821,8.661,114.77,14.141,30.677,5.708,1.53,0.654,0.948,154.564,26.836,153,80,250,118.565,116.926,6039.225,153,378836,36.911,7.36,34,19,64,118.643,116.91,1442.214,37,90469,2.79,2.473,1,0,18,118.804,116.649,109.008,2,6838,25.396,7.458,22,9,67,118.563,116.903,992.28,24,62245
40,41.48,58.838,115.302,26.929,54.797,120.073,7.576,9.217,10.515,5.023,52.88,0.719,10.751,55.933,18.055,56.497,5.181,2.093,0.478,0.949,145.065,27.326,139,86,243,58.917,115.242,6017.257,142,377458,61.275,23.159,34,17,134,58.72,115.335,2541.685,58,159438,3.475,3.592,1,0,64,58.588,115.228,144.143,3,9042,42.319,21.996,22,7,141,58.732,115.389,1755.37,37,110113
41,26.128,71.776,115.779,24.952,68.938,120.073,6.818,8.712,9.938,3.347,52.655,0.527,10.12,68.938,17.298,49.554,3.947,2.969,0.337,0.854,141.946,24.53,128,91,219,71.687,115.7,3708.797,139,232650,55.29,18.002,54,19,124,71.869,115.816,1444.637,53,90621,3.698,4.272,2,0,62,71.787,115.767,96.622,3,6061,63.842,33.501,45,13,248,72.071,115.945,1668.074,58,104637
42,57.82,36.926,112.571,36.277,33.206,119.315,8.586,13.257,13.579,5.421,64.075,0.552,15.223,34.09,23.106,59.607,6.271,2.505,0.399,0.9,174.387,26.039,181,101,255,36.882,112.643,10083.065,173,632503,56.888,16.695,54,17,114,36.921,112.57,3289.263,56,206333,2.608,2.25,1,0,20,36.993,112.597,150.775,2,9458,54.419,23.477,51,8,136,36.953,112.577,3146.475,52,197376
43,38.626,43.359,114.924,27.298,39.646,119.063,7.576,8.964,9.891,4.972,54.173,0.651,10.254,40.151,18.939,52.001,5.5,1.989,0.503,0.923,148.066,23.469,136,79,232,43.285,114.904,5719.262,147,358765,67.412,24.051,41,21,139,43.31,114.861,2603.889,67,163340,2.411,2.457,1,0,32,43.325,114.778,93.146,2,5843,80.107,40.294,60,11,255,43.251,114.786,3094.251,73,194100
44,46.438,76.303,113.986,27.39,72.221,118.684,7.828,9.343,10.212,5.79,56.64,0.778,10.158,73.609,19.318,57.693,6.194,1.764,0.567,0.94,164.47,22.713,162,99,242,76.324,113.966,7637.602,163,479101,41.869,8.582,47,17,76,76.267,113.88,1944.277,42,121963,3.468,3.01,3,0,45,76.106,113.793,161.057,3,10103,28.827,8.698,25,10,79,76.186,113.916,1338.642,27,83972
45,15.973,85.029,116.373,15.789,82.7,118.558,5.05,4.545,5.818,3.496,38.077,0.805,6.074,82.826,15.025,43.315,3.608,1.664,0.601,0.942,134.308,14.341,132,98,180,85.089,116.406,2145.363,134,134577,51.735,10.913,47,28,87,84.986,116.351,826.377,50,51838,5.403,3.156,4,0,20,85.06,116.324,86.307,5,5414,50.352,18.936,44,17,184,84.955,116.263,804.298,48,50453
46,46.517,107.571,113.476,25.913,103.912,117.674,7.197,8.459,9.123,6.492,56.919,0.871,9.369,104.796,19.57,52.667,6.785,1.405,0.712,0.971,145.225,20.931,140,77,223,107.548,113.471,6755.51,143,423768,38.807,9.101,34,14,66,107.663,113.505,1805.219,39,113240,2.827,2.66,2,0,25,107.476,113.136,131.518,2,8250,69.682,29.427,39,16,234,107.607,113.504,3241.423,68,203332
47,11.701,91.658,115.531,14.083,89.392,117.548,4.672,4.293,5.541,2.689,41.829,0.741,5.568,89.392,15.025,32.969,2.857,2.061,0.485,0.922,132.894,21.036,135,82,193,91.52,115.451,1555,132,97544,46.894,10.661,44,25,86,91.577,115.469,548.707,45,34420,2.925,2.576,2,0,26,91.462,115.45,34.226,2,2147,36.208,13.993,28,14,118,91.625,115.548,423.678,33,26577
48,34.466,110.91,110.422,33.543,106.311,117.169,8.459,12.121,13.084,3.354,56.829,0.385,13.625,106.816,23.863,60.584,4.563,3.901,0.256,0.677,127.94,22.81,109,72,207,110.929,110.316,4409.538,126,276607,42.353,7.637,41,23,72,110.903,110.381,1459.718,41,91567,4.78,4.233,3,0,48,111.159,110.711,164.756,4,10335,30.546,12.332,23,11,157,110.583,110.061,1052.794,28,66041
49,47.187,98.823,112.499,26.701,95.326,117.043,7.197,8.838,9.214,6.521,69.345,0.832,9.334,96.589,20.833,66.903,6.494,1.413,0.708,0.964,161.065,23.755,155,78,242,98.737,112.444,7600.171,161,476753,39.116,7.944,34,18,70,98.951,112.456,1845.758,39,115783,3.096,2.645,1,0,21,98.787,112.338,146.088,3,9164,34.455,11.666,28,11,108,99.051,112.417,1625.829,33,101987
50,47.57,23.543,111.507,30.648,19.318,116.412,9.091,9.975,11.898,5.091,46.815,0.636,12.561,20.328,22.6,50.711,5.598,2.337,0.428,0.937,139.04,19.348,138,78,221,23.536,111.486,6614.044,139,414894,61.467,20.502,82,20,132,23.459,111.571,2923.979,61,183419,2.887,3.348,2,0,61,23.705,111.665,137.336,2,8615,122.911,53.584,124,17,255,23.583,111.639,5846.827,122,366767
51,4.767,128.591,113.931,9.139,127.775,115.78,1.515,3.535,3.69,1.645,87.682,0.717,3.677,128.28,16.919,74.055,1.515,2.243,0.446,0.971,141.933,21.11,136,102,213,128.614,113.887,676.527,137,42438,48.853,12.202,34,27,93,128.634,114.044,232.858,47,14607,3.779,3.125,3,0,20,128.669,114.114,18.014,3,1130,29.344,7.494,26,12,71,128.598,114.049,139.871,28,8774
52,28.998,66.496,110.756,25.673,63.761,115.654,5.303,9.975,9.67,3.818,71.601,0.553,10.67,64.519,23.484,69.206,4.557,2.533,0.395,0.857,153.32,20.758,161,95,245,66.472,110.793,4445.917,151,278889,57.053,15.542,54,26,110,66.607,110.843,1654.396,55,103779,2.469,2.463,1,0,29,66.477,110.469,71.609,2,4492,34.461,15.732,24,11,159,66.63,110.74,999.279,31,62684
53,25.251,93.47,110.761,23.013,91.033,115.654,4.798,8.712,8.385,3.834,76.375,0.599,9.029,92.296,21.969,69.538,4.286,2.187,0.457,0.881,134.316,13.76,133,86,178,93.473,110.825,3391.672,135,212757,40.386,7.68,41,23,70,93.443,110.792,1019.796,40,63971,6.028,4.539,3,0,36,93.405,110.767,152.226,5,9549,30.136,11.081,24,10,129,93.535,110.893,760.985,28,47736
54,40.428,62.063,110.204,30.913,58.332,115.528,7.071,11.363,10.5,4.902,73.296,0.532,11.76,61.867,24.999,75.069,6.035,2.142,0.467,0.834,133.635,18.926,122,86,208,62.059,110.311,5402.552,130,338898,66.58,20.213,75,18,119,62.101,110.261,2691.695,69,168848,3.463,3.228,2,0,40,62.159,110.364,139.983,3,8781,39.447,19.63,33,8,176,62.118,110.105,1594.759,36,100038
55,22.191,13.718,112.828,22.483,9.722,115.401,8.459,5.555,9.559,2.956,30.073,0.552,9.432,9.848,18.813,27.937,3.264,3.234,0.309,0.886,135.023,30.366,141,60,202,13.885,112.946,2996.242,140,187952,18.295,3.283,20,9,30,13.837,112.893,405.967,18,25466,1.497,1.706,0,0,12,13.823,112.901,33.222,1,2084,15.162,3.608,15,6,32,13.813,112.86,336.462,15,21106
56,38.307,4.139,111.838,29.301,0,115.023,9.848,6.818,10.215,4.775,28.038,0.561,11.126,0,20.959,27.728,5.513,2.139,0.467,0.858,129.846,23.428,120,72,210,3.99,111.873,4974.092,130,312021,25.559,7.482,20,8,56,3.676,111.513,979.097,25,61418,1.701,1.788,0,0,13,4.02,111.809,65.153,1,4087,18.055,10.624,14,3,113,3.777,111.597,691.639,16,43386
57,45.88,86.733,110.768,26.258,82.321,114.896,8.586,7.576,8.704,6.712,28.613,0.836,9.168,82.321,20.075,22.681,6.944,1.297,0.771,0.951,155.687,24.976,139,90,241,86.772,110.875,7142.873,152,448067,63.38,22.348,34,23,124,86.775,110.738,2907.846,61,182407,5.934,5.207,2,0,45,86.802,110.759,272.265,5,17079,29.071,12.903,22,9,164,86.62,110.735,1333.748,26,83665
58,12.052,124.344,113.411,13.899,121.462,114.77,5.303,2.904,5.232,2.933,178.363,0.784,5.451,121.462,16.161,13.392,2.904,1.784,0.56,0.946,120.366,14.037,120,76,172,124.294,113.442,1450.631,120,90997,46.015,6.895,47,28,68,124.341,113.419,554.558,46,34787,3.418,2.805,2,0,23,124.201,113.402,41.193,3,2584,49.758,12.527,43,21,99,124.377,113.321,599.672,48,37617
59,41.4,78.059,108.298,30.716,73.736,114.265,8.081,10.48,11.828,4.457,48.545,0.551,12.681,74.241,25.252,54.728,5.156,2.654,0.377,0.865,145.852,21.58,144,89,223,77.957,108.145,6038.284,143,378777,56.822,15.554,61,22,109,77.861,108.208,2352.428,57,147566,7.303,5.969,3,0,80,77.824,108.003,302.331,6,18965,49.719,23.68,45,10,248,77.719,108.191,2058.37,46,129120
60,32.17,44.235,109.845,27.273,39.646,114.139,9.469,7.828,10.93,3.748,40.51,0.543,11.288,40.024,21.843,36.357,4.334,2.917,0.343,0.88,142.79,21.272,136,90,223,44.242,109.843,4593.551,141,288150,52.895,17.147,47,21,120,44.035,109.827,1701.647,49,106743,2.283,2.19,1,0,17,44.475,110.113,73.443,2,4607,31.358,11.148,28,11,100,44.358,109.923,1008.796,29,63281
61,25.985,49.733,110.748,23.197,46.085,113.886,7.576,6.944,8.963,3.691,45.324,0.607,9.573,46.337,22.095,41.257,4.073,2.428,0.412,0.915,135.265,18.105,132,89,197,49.74,110.778,3514.82,133,220482,46.623,9.92,47,26,89,49.727,110.86,1211.492,46,75996,3.789,4.23,2,0,80,50.137,110.999,98.455,3,6176,49.444,29.121,27,13,243,49.595,110.842,1284.776,43,80593
