 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
23,30.354,63.741,124.414,24.029,59.848,127.778,8.46,6.313,9.219,4.192,151.295,0.661,9.321,474,17,155.171,4.502,2.199,0.455,0.895,67.943,46.844,22,10,235,64.026,124.124,2062.332,51,129363,76.695,24.914,54,20,176,63.875,124.369,2327.993,75,146027,6.041,5.46,3,0,61,63.868,124.248,183.367,5,11502,29.465,14.606,18,8,121,63.69,124.456,894.39,25,56102
24,22.16,85.948,125.338,20.353,82.449,127.525,7.576,4.672,7.96,3.545,18.879,0.672,7.909,653,42,16.699,3.836,2.246,0.445,0.887,70.373,28.443,58,12,220,86.043,125.267,1559.435,66,97818,79.144,38.127,117,9,175,86.083,125.437,1753.803,79,110010,62.206,43.951,17,1,217,85.97,125.399,1378.475,54,86467,34.599,26.422,22,12,255,85.64,125.305,766.693,28,48092
25,6.425,0.899,124.7,11.892,0.126,127.399,1.894,4.924,4.474,1.829,93.414,0.571,4.982,1,14,98.746,1.894,2.446,0.409,0.922,130.757,38.205,125,41,249,0.855,124.834,840.075,132,52695,84.05,40.614,20,10,188,0.82,124.889,539.995,88,33872,6.819,5.296,3,0,33,0.814,124.882,43.809,6,2748,23.583,10.589,21,7,74,0.772,124.695,151.515,21,9504
26,36.284,8.417,122.644,26.376,5.556,126.894,6.061,8.586,8.211,5.627,93.668,0.655,8.944,48,18,108.947,5.884,1.459,0.685,0.883,86.027,40.705,78,10,255,8.235,122.688,3121.453,79,195798,108.287,68.059,27,8,249,8.399,122.682,3929.149,100,246462,14.605,12.304,5,0,93,8.374,122.334,529.951,11,33242,30.584,13.736,22,10,128,8.366,122.611,1109.721,27,69609
27,27.166,120.398,123.571,21.917,117.172,126.894,6.187,7.071,8.173,4.232,125.009,0.711,8.384,933,20,127.042,4.776,1.931,0.518,0.921,81.564,38.089,70,16,255,120.307,123.51,2215.728,73,138985,101.594,51.003,130,13,220,120.447,123.717,2759.852,103,173116,48.918,32.734,10,1,179,120.352,123.779,1328.879,46,83356,30.195,20.166,20,8,255,120.44,123.757,820.259,25,51452
28,38.469,52.906,122.743,24.011,49.242,126.641,7.197,7.323,7.623,6.425,54.097,0.838,7.889,394,73,50.194,6.682,1.186,0.843,0.951,137.66,45.614,255,35,255,52.788,122.812,5295.588,131,332174,162.648,70.091,255,19,255,52.896,122.854,6256.823,180,392469,19.806,15.426,4,0,131,52.998,122.82,761.926,17,47793,30.598,14.441,21,7,98,52.918,122.673,1177.045,27,73832
29,26.384,95.703,122.916,21.159,91.919,125.884,7.323,5.808,8.044,4.176,145.262,0.741,8.316,728,33,149.931,4.392,1.926,0.519,0.936,114.088,46.71,108,14,255,95.847,122.849,3010.128,111,188815,125.077,59.287,137,15,255,95.933,122.955,3300.069,131,207002,9.395,9.961,3,0,73,95.717,123.011,247.869,6,15548,43.239,16.931,34,11,134,95.826,122.94,1140.825,41,71560
30,22.399,59.205,121.761,19.565,56.944,125.505,4.798,6.566,6.933,4.114,113.662,0.735,7.518,457,29,119.148,4.628,1.685,0.593,0.928,93.323,31.142,75,15,221,59.168,121.651,2090.327,91,131119,124.798,62.268,185,11,254,59.182,121.808,2795.323,131,175341,45.306,33.319,7,0,185,59.172,121.807,1014.801,40,63655,50.767,23.893,38,12,208,59.165,121.874,1137.11,46,71327
31,21.825,104.783,122.813,19.404,101.263,125.379,6.818,5.177,7.149,3.887,30.967,0.728,7.399,802,58,25.253,4.259,1.839,0.544,0.925,90.156,41.867,70,20,249,104.736,122.834,1967.651,81,123424,128.249,59.728,89,25,252,104.932,123.045,2799.022,119,175573,82.709,53.627,34,5,224,104.995,123.083,1805.105,66,113228,33.587,21.484,21,8,150,104.641,122.676,733.023,28,45980
32,14.858,22.672,122.319,15.259,20.076,124.747,4.924,4.924,5.401,3.503,48.806,0.802,5.323,174,74,67.694,3.661,1.542,0.649,0.922,75.785,26.036,70,22,181,22.578,122.395,1126.03,74,70632,72.393,37.434,34,14,198,22.601,122.477,1075.621,63,67470,4.135,3.976,2,0,55,22.492,122.201,61.441,3,3854,28.98,9.556,25,12,62,22.677,122.368,430.583,26,27009
33,28.712,114.672,121.471,20.919,111.742,124.495,6.566,6.061,6.887,5.308,143.24,0.824,7.428,887,38,148.201,5.504,1.298,0.771,0.955,114.132,41.981,82,26,255,114.705,121.667,3276.953,105,205552,157.179,63.859,199,11,255,114.587,121.745,4512.921,177,283080,16.348,12.259,4,0,97,114.523,121.764,469.371,15,29442,31.077,16.716,21,8,162,114.497,121.652,892.27,27,55969
34,24.328,42.093,121.268,18.764,39.268,124.116,5.808,5.682,6.034,5.134,33.625,0.868,6.284,311,72,22.443,5.195,1.175,0.851,0.951,111.013,40.277,84,35,255,41.957,121.315,2700.706,104,169406,131.514,69.098,185,14,255,42.058,121.45,3199.442,144,200690,33.815,25.058,4,0,128,42.079,121.452,822.634,31,51601,71.264,35.446,40,15,220,42.133,121.364,1733.699,66,108749
35,22.351,88.576,121.539,19.417,85.353,124.116,6.439,5.177,6.899,4.125,32.105,0.745,7.046,677,76,36.254,4.742,1.672,0.598,0.903,94.559,44.063,65,15,236,88.414,121.72,2113.491,83,132572,84.514,40.328,89,13,200,88.792,121.738,1888.977,87,118489,12.386,9.127,7,0,67,88.818,121.842,276.836,11,17365,26.05,12.725,19,8,102,88.804,121.642,582.241,22,36522
36,18.477,109.727,121.003,17.187,107.449,124.116,4.167,5.934,5.981,3.933,82.675,0.786,6.042,869,87,79.16,4.136,1.521,0.658,0.942,111.502,40.686,90,20,239,109.839,121.193,2060.228,106,129231,131.143,65.564,182,11,255,109.854,121.263,2423.136,145,151995,12.549,11.127,1,0,64,109.9,121.494,231.864,10,14544,32.741,14.609,22,8,100,109.814,121.078,604.959,29,37947
37,23.483,68.318,119.805,19.478,64.773,122.348,7.071,4.798,6.759,4.423,5.915,0.778,7.126,513,73,172.875,4.75,1.528,0.654,0.928,130.766,50.853,255,32,255,68.4,119.8,3070.757,121,192618,158.65,68.54,255,24,255,68.383,119.922,3725.551,163,233691,12.97,13.455,1,0,158,68.369,119.957,304.576,10,19105,28.546,13.58,21,8,136,68.254,119.747,670.338,26,42048
38,21.076,35.222,119.112,19.478,32.071,122.096,6.061,5.682,6.791,3.952,37.111,0.698,6.875,259,97,44.256,4.242,1.718,0.582,0.895,93.444,36.311,70,17,221,35.506,119.221,1969.389,89,123533,72.4,46.807,27,9,219,35.584,119.423,1525.877,62,95713,6.612,6.648,1,0,39,35.592,119.543,139.351,5,8741,44.064,24.808,20,13,222,35.503,119.314,928.666,37,58252
39,2.933,128.594,120.776,7.328,127.778,122.096,1.389,2.904,2.657,1.406,95.185,0.686,2.948,1019,56,99.866,1.389,1.89,0.529,0.92,87.723,34.282,45,24,186,128.635,120.839,257.323,84,16141,56.565,32.9,34,16,155,128.718,120.948,165.927,45,10408,11.125,8.852,5,0,53,128.736,120.887,32.634,9,2047,38.614,16.973,34,15,128,128.605,120.652,113.269,35,7105
40,28.186,1.981,117.023,22.164,0,121.465,4.798,8.207,7.614,4.714,97.754,0.721,8.423,0,61,102.995,4.798,1.615,0.619,0.956,126.417,45.343,93,26,255,1.978,116.958,3563.164,119,223505,119.62,48.969,151,15,217,1.844,117.221,3371.602,134,211489,28.335,18.177,18,0,109,1.7,117.35,798.657,27,50097,77.185,31.888,77,17,232,1.884,117.108,2175.522,78,136463
41,42.582,77.574,117.483,25.409,73.864,121.465,7.323,8.081,8.168,6.638,68.816,0.829,8.327,586,112,40.696,6.607,1.231,0.813,0.941,134.404,47.324,121,37,255,77.65,117.442,5723.126,127,358992,158.597,66.69,255,22,255,77.649,117.626,6753.312,169,423612,12.098,10.773,2,0,117,77.597,117.621,515.157,10,32314,27.364,17.788,15,6,212,77.513,117.536,1165.184,24,73088
42,26.432,14.193,117.533,19.583,11.111,120.707,6.061,6.061,5.919,5.686,119.491,0.866,6.429,107,67,109.502,5.845,1.041,0.961,0.947,121.893,47.324,115,32,255,13.92,117.544,3221.889,113,202098,148.386,70.69,255,18,255,14.186,117.604,3922.166,159,246024,10.366,7.889,4,0,56,14.111,117.727,273.983,8,17186,26.72,9.997,21,6,87,14.251,117.513,706.272,25,44302
43,18.668,27.24,117.942,18.111,24.242,120.454,5.682,5.429,6.58,3.612,137.475,0.715,6.984,199,70,130.601,3.901,1.822,0.549,0.913,130.038,45.157,115,30,255,27.368,117.813,2427.584,123,152274,170.864,75.157,255,17,255,27.101,118.102,3189.749,186,200082,10.485,9.82,2,0,57,27.07,118.195,195.738,7,12278,45.788,22.95,27,12,222,27.196,118.007,854.789,42,53618
44,31.406,101.718,117.016,23.118,97.853,120.076,7.323,6.566,8.353,4.787,140.492,0.738,9.015,776,77,142.97,5.261,1.745,0.573,0.941,94.664,36.21,81,28,253,101.804,117.07,2973.031,88,186488,116.146,59.501,151,6,248,101.696,117.214,3647.689,125,228807,27.482,21.754,5,0,132,101.609,117.182,863.111,24,54140,23.548,14.916,16,3,135,101.502,117.047,739.559,20,46390
45,16.596,49.284,117.179,16.713,46.97,119.949,4.419,5.556,6.069,3.482,121.787,0.747,6.39,381,73,119.604,3.864,1.743,0.574,0.927,57.958,26.698,45,14,215,49.305,116.985,961.857,53,60334,68.782,29.469,54,18,151,49.234,117.184,1141.494,65,71602,43.214,28.142,14,4,154,49.179,117.167,717.176,37,44986,42.449,24.914,27,15,251,49.153,117.244,704.47,35,44189
46,19.163,93.058,117.729,18.228,89.52,119.823,6.818,4.04,6.574,3.711,172.251,0.725,6.875,709,87,172.614,4.04,1.771,0.565,0.923,99.583,33.432,87,32,218,93.034,117.691,1908.267,95,119699,100.479,48.246,47,20,228,93.137,117.871,1925.436,94,120776,14.819,14.309,5,0,95,93.071,117.785,283.979,10,17813,30.513,15.594,23,9,165,93.2,117.797,584.712,26,36677
47,18.828,118.311,116.853,17.009,115.404,119.444,5.682,4.672,5.798,4.134,25.266,0.818,5.893,917,111,45,4.326,1.403,0.713,0.941,80.446,31.229,55,21,212,118.478,116.855,1514.622,74,95007,117.008,53.932,47,20,240,118.451,116.93,2203.006,115,138187,43.328,29.072,15,0,214,118.291,116.9,815.763,39,51170,40.254,21.273,20,13,175,118.231,116.871,757.893,33,47540
48,24.615,84.782,115.65,19.509,82.071,119.066,5.429,6.566,6.974,4.494,119.379,0.813,7.148,657,82,125.655,4.595,1.552,0.644,0.953,54.727,20.717,47,15,149,84.839,115.527,1347.085,51,84498,42.945,15.049,27,13,82,84.537,115.857,1057.08,42,66307,15.21,14.198,3,0,77,83.926,116.542,374.403,10,23485,26.071,13.865,20,7,174,84.807,115.614,641.738,23,40254
49,6.473,56.078,117.381,10.321,54.167,118.813,3.535,3.03,3.911,2.107,144.858,0.764,4.029,429,88,147.804,2.215,1.856,0.539,0.908,107.796,50.607,53,30,254,55.786,117.497,697.711,96,43765,96.749,55.448,164,12,210,55.894,117.501,626.21,91,39280,8.086,7.5,1,0,42,55.906,117.464,52.338,6,3283,32.473,13.896,26,12,91,55.98,117.47,210.182,30,13184
50,27.883,43.34,115.385,20.993,39.646,118.182,7.197,5.556,6.795,5.225,1.137,0.795,7.355,314,99,168.111,5.359,1.3,0.769,0.931,105.766,42.113,82,30,255,43.583,115.285,2949.054,98,184984,141.65,67.908,192,13,255,43.328,115.471,3949.603,158,247745,20.79,15.926,4,0,103,43.123,115.436,579.675,19,36361,53.223,26.35,26,14,178,43.303,115.419,1484.013,49,93087
51,27.118,109.528,114.765,21.634,106.061,118.055,6.566,6.692,8.028,4.301,139.853,0.728,8.409,840,90,131.348,4.809,1.867,0.536,0.936,95.57,40.495,69,20,255,109.426,114.934,2591.63,88,162564,120.704,62.306,40,17,255,109.611,114.84,3273.223,120,205318,68.723,43.168,12,0,202,109.632,114.858,1863.597,67,116897,34.667,25.096,18,8,208,109.513,115.03,940.096,26,58969
52,6.457,53.498,116.301,10.721,51.894,117.929,3.788,2.778,3.718,2.211,156.139,0.706,3.963,412,96,157.521,2.587,1.682,0.595,0.894,105.615,40.319,81,30,249,53.655,116.336,681.912,97,42774,98.904,50.022,116,18,228,53.534,116.455,638.581,95,40056,11.165,6.582,8,1,40,53.348,116.465,72.091,11,4522,39.496,15.47,32,13,94,53.338,116.382,255.012,37,15996
53,12.196,126.882,115.95,14.3,124.495,117.677,4.672,3.662,5.143,3.019,21.577,0.749,5.252,986,113,27.181,3.267,1.703,0.587,0.892,58.052,20.34,62,17,131,127.05,115.957,707.994,56,44410,55.914,24.19,75,13,123,127.099,115.949,681.912,56,42774,6.089,4.073,5,0,21,127.171,115.92,74.259,5,4658,21.48,13.251,13,7,151,126.707,115.773,261.962,18,16432
54,25.093,70.053,114.743,20.248,66.919,117.55,5.808,5.934,5.726,5.58,136.088,0.769,6.628,537,98,130.365,5.808,1.026,0.974,0.926,94.87,39.532,87,18,253,69.832,114.88,2380.571,88,149325,145.318,74.213,255,12,255,70.012,115.095,3646.478,157,228731,48.707,34.553,12,0,184,70.062,115.14,1222.21,45,76665,32.761,21.733,24,7,221,70.164,114.812,822.076,26,51566
55,17.377,24.916,114.23,17.514,22.096,116.793,5.177,5.429,6.261,3.534,127.978,0.712,6.37,180,98,129.369,3.852,1.772,0.564,0.878,168.821,50.59,255,41,255,25.059,114.273,2933.606,171,184015,137.943,41.204,158,36,248,24.889,114.404,2397.039,143,150358,7.133,5.272,3,0,39,24.703,114.624,123.951,6,7775,29.476,8.988,29,11,118,24.848,114.319,512.207,28,32129
56,18.047,61.001,114.093,16.713,58.207,116.54,5.556,4.798,5.376,4.274,158.159,0.812,5.758,461,113,164.745,4.433,1.258,0.795,0.923,70.568,25.852,70,22,190,61.085,114.059,1273.512,68,79883,91.621,49.157,34,13,218,61.057,114.153,1653.446,84,103715,57.699,39.347,16,3,188,61.109,114.101,1041.265,50,65315,32.676,20.163,23,8,188,61.249,114.128,589.686,26,36989
57,20.358,37.025,113.391,17.797,33.965,115.783,6.061,4.672,5.91,4.386,167.131,0.808,6.247,269,124,165.964,4.568,1.347,0.742,0.933,142.824,46.497,106,40,255,37.26,113.306,2907.636,136,182386,122.486,54.724,116,17,243,36.971,113.584,2493.601,127,156415,13.554,11.192,1,0,76,36.904,113.747,275.928,11,17308,42.129,22.01,24,12,172,36.937,113.558,857.675,37,53799
58,27.995,90.829,112.521,21.276,87.247,115.404,7.071,5.682,7.388,4.824,24.434,0.777,7.628,692,146,24.444,5.13,1.531,0.653,0.931,116.453,47.049,83,31,255,91.05,112.473,3260.055,107,204492,135.078,60.316,178,18,255,91.014,112.616,3781.445,140,237197,22.209,17.18,5,0,95,90.899,112.652,621.73,18,38999,30.419,16.819,21,9,127,90.712,112.453,851.553,26,53415
59,28.537,98.508,112.392,21.289,95.202,115.404,6.692,5.808,7.225,5.029,147.637,0.791,7.753,754,121,149.676,5.415,1.437,0.696,0.94,104.389,48.575,94,20,255,98.456,112.23,2978.914,94,186857,122.536,56.571,178,12,249,98.386,112.618,3496.764,129,219340,33.57,27.251,9,0,167,98.473,112.643,957.983,28,60091,31.986,22.185,18,6,186,98.362,112.477,912.771,24,57255
60,43.267,31.261,109.894,25.605,27.651,114.268,7.071,8.838,9.416,5.851,121.931,0.829,9.664,228,120,118.909,5.982,1.609,0.621,0.964,128.242,45.956,119,35,255,31.396,109.892,5548.686,121,348050,128.232,52.993,164,11,243,31.233,110.127,5548.256,141,348023,18.996,13.976,5,0,114,31.259,110.165,821.901,17,51555,39.172,18.437,22,9,143,31.19,110.06,1694.864,36,106313
61,35.503,118.933,110.626,22.94,115.278,113.889,6.944,6.692,7.244,6.24,39.272,0.848,7.652,919,162,37.626,6.588,1.161,0.861,0.959,143.824,46.814,124,42,255,119.046,110.682,5106.226,137,320296,108.756,53.413,47,11,254,118.952,110.811,3861.203,107,242200,14.769,12.458,4,0,105,118.754,110.796,524.339,12,32890,25.943,10.479,21,5,91,118.842,110.654,921.077,24,57776
62,22.367,55.947,111.253,20.697,52.02,113.763,6.944,5.05,6.586,4.324,161.205,0.656,7.433,412,132,159.102,4.85,1.523,0.657,0.883,133.676,43.565,118,43,255,55.967,111.052,2989.914,128,187547,155.758,64.992,213,15,255,55.858,111.397,3483.835,169,218529,13.9,10.241,2,0,61,55.829,111.488,310.889,12,19501,40.39,16.382,31,13,137,55.886,111.368,903.397,38,56667
63,20.821,15.544,111.466,18.45,12.247,113.636,6.566,4.419,6.466,4.1,8.081,0.769,6.596,97,138,5.492,4.276,1.577,0.634,0.919,104.861,36.872,72,30,239,15.715,111.556,2183.27,101,136949,90.918,57.519,29,11,248,15.57,111.686,1892.962,82,118739,8.327,8.351,3,0,53,15.64,111.551,173.372,6,10875,28.063,14.121,23,7,150,15.655,111.515,584.282,25,36650
64,27.07,106.757,109.179,21.202,104.167,112.879,4.924,7.576,7.601,4.534,104.035,0.757,7.909,840,129,106.699,4.839,1.676,0.597,0.936,101.907,45.732,84,26,255,106.556,109.408,2758.608,92,173038,100.519,51.881,61,13,223,106.751,109.438,2721.048,101,170682,27.96,22.47,7,0,144,106.725,109.424,756.872,23,47476,22.877,10.398,19,4,135,106.837,108.951,619.275,20,38845
