 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
20,30.928,82.542,123,22.761,79.672,126.389,5.934,6.944,6.838,5.759,72.434,0.75,7.8,638,76,60.945,5.917,1.187,0.842,0.914,123.323,34.037,105,50,255,82.55,123.016,3814.126,121,239247,29.746,16.075,13,5,82,82.618,123.11,919.993,25,57708,10.616,10.96,2,0,74,82.685,123.149,328.33,7,20595,33.297,23.674,18,5,217,82.616,122.979,1029.803,26,64596
21,37.703,37.458,122.037,26.689,33.586,126.263,7.576,8.712,10.132,4.738,48.871,0.665,11.107,268,92,49.611,5.178,2.138,0.468,0.941,53.943,9.665,50,25,97,37.533,122.03,2033.843,54,127576,8.717,2.628,6,2,20,37.465,122.089,328.649,9,20615,0.8,1.27,0,0,12,37.312,121.96,30.179,0,1893,7.911,3.707,8,0,45,37.397,122.029,298.263,7,18709
22,11.973,0.915,121.938,16.942,0,125.126,2.273,7.197,7.382,2.065,84.395,0.524,7.355,0,89,78.111,2.273,3.575,0.28,0.927,110.045,22.412,114,59,180,0.85,121.849,1317.528,110,82644,33.111,18.256,20,8,81,0.748,121.998,396.419,27,24866,3.891,3.785,0,0,20,0.714,122.088,46.583,3,2922,12.547,7.665,10,2,67,0.732,121.978,150.223,10,9423
23,17.473,46.631,121.576,18.111,44.318,124.747,4.672,6.566,7.509,2.963,57.606,0.669,7.634,354,86,55.784,3.249,2.534,0.395,0.933,57.482,9.332,54,31,90,46.561,121.433,1004.359,57,63000,9.147,2.613,8,2,20,46.524,121.377,159.821,9,10025,1.526,1.625,0,0,9,46.556,121.387,26.671,1,1673,9.821,3.06,10,2,20,46.482,121.352,171.602,10,10764
24,19.96,102.306,119.173,19.978,100.505,123.485,3.409,7.955,7.932,3.204,90.489,0.628,7.971,808,108,86.367,3.304,2.475,0.404,0.932,115.188,25.129,101,59,206,102.234,119.241,2299.122,110,144216,33.149,15.32,20,7,88,102.315,119.399,661.65,30,41503,16.599,11.693,6,0,64,102.321,119.22,331.311,14,20782,27.897,14.887,17,4,115,102.28,119.094,556.814,24,34927
25,34.882,49.73,118.364,24.996,46.212,122.727,6.818,8.333,9.509,4.671,56.077,0.702,9.823,370,114,52.836,4.961,2.036,0.491,0.936,103.052,33.127,76,33,238,49.65,118.096,3594.618,100,225478,23.614,12.63,13,3,76,49.43,117.967,823.686,20,51667,2.888,3.58,0,0,36,49.091,117.699,100.723,2,6318,16.945,11.812,10,2,91,49.309,117.945,591.057,14,37075
26,18.365,86.88,119.568,18.345,84.848,122.727,4.293,6.692,7.326,3.192,64.885,0.686,7.58,675,104,60.018,3.354,2.295,0.436,0.947,73.902,13.232,71,40,114,86.8,119.436,1357.24,74,85135,14.189,4.353,13,4,33,86.744,119.381,260.591,14,16346,2.06,1.985,1,0,13,86.648,119.265,37.831,2,2373,14.067,11.348,9,2,105,86.614,119.512,258.344,11,16205
27,29.413,8.76,116.95,25.975,5.808,122.222,5.429,9.848,10.492,3.569,71.248,0.548,10.304,60,133,72.897,4.151,2.94,0.34,0.889,139.557,43.753,120,54,255,8.627,116.762,4104.848,136,257483,33.017,16.944,17,6,91,8.666,116.747,971.152,29,60917,2.62,3.201,0,0,33,8.674,116.934,77.049,2,4833,26.108,17.801,17,3,137,8.75,116.747,767.936,21,48170
28,18.365,14.074,118.917,17.606,11.49,121.843,5.05,5.934,6.982,3.349,53.011,0.745,7.046,96,104,53.746,3.622,2.085,0.48,0.934,95.229,20.261,92,52,167,14.031,118.896,1748.924,93,109704,19.275,8.125,13,5,53,14.051,119.015,353.997,17,22205,2.772,3.545,0,0,37,14.002,119.018,50.903,2,3193,13.327,11.766,8,2,134,14.43,119.084,244.761,10,15353
29,38.437,64.6,116.415,25.605,61.49,120.707,6.187,8.586,8.889,5.505,80.421,0.737,8.825,500,133,70.787,5.606,1.615,0.619,0.916,117.427,43.133,77,45,255,64.569,116.668,4513.511,109,283117,24.439,13.383,13,6,80,64.789,116.781,939.363,20,58923,6.769,6.981,2,0,45,64.829,116.943,260.193,4,16321,14.944,10.367,10,0,131,64.812,116.304,574.398,12,36030
30,31.055,20.684,114.368,30.409,16.919,120.454,7.323,11.616,13.838,2.857,60.586,0.422,13.425,136,160,58.851,3.038,4.843,0.206,0.919,87.87,27.735,81,33,199,20.324,113.719,2728.844,86,171171,18.417,10.869,13,2,66,20.173,113.474,571.959,15,35877,3.565,4.301,0,0,48,20.126,113.208,110.719,2,6945,16.906,17.596,9,2,206,20.187,113.361,525.009,11,32932
31,15.528,92.883,116.551,18.493,90.909,120.076,4.04,6.944,7.176,2.755,68.022,0.571,7.527,728,127,67.306,3.114,2.605,0.384,0.871,110.219,18.332,122,62,172,92.901,116.513,1711.444,110,107353,28.084,9.431,20,10,67,92.813,116.552,436.083,26,27354,8.805,5.587,5,0,44,92.903,116.748,136.72,8,8576,20.178,14.041,12,4,115,92.913,116.749,313.312,16,19653
32,37.145,125.05,115.113,26.154,122.096,119.444,6.439,8.586,8.288,5.706,69.436,0.682,8.95,970,145,73.61,6.119,1.452,0.688,0.911,128.424,27.122,114,66,238,125.021,115.201,4770.356,124,299228,48.803,20.924,20,9,98,124.989,115.153,1812.789,50,113710,18.213,14.181,4,0,88,124.981,114.945,676.524,15,42436,17.431,10.514,14,1,91,124.969,114.948,647.493,15,40615
33,40.095,74.786,113.825,27.651,72.222,119.318,5.05,10.732,10.94,4.666,87.207,0.659,10.822,586,163,82.626,4.869,2.344,0.427,0.931,136.86,37.145,148,50,255,74.677,114.079,5487.373,140,344204,31.258,14.042,13,7,79,74.667,114.213,1253.297,30,78615,3.619,4.473,0,0,78,74.667,114.124,145.106,3,9102,58.047,30.741,30,7,212,74.698,113.907,2327.387,52,145989
34,25.013,40.096,115.875,20.981,36.869,119.192,6.313,6.692,8.533,3.732,51.642,0.714,8.588,294,131,48.576,3.904,2.286,0.437,0.942,69.247,12.718,70,36,112,40.051,115.8,1732.089,69,108648,11.008,3.115,11,3,23,40.004,115.765,275.354,11,17272,1.99,1.929,0,0,12,39.928,115.687,49.772,2,3122,11.973,10.422,8,1,142,40.361,115.982,299.474,10,18785
35,39.011,24.853,113.467,30.279,20.455,119.066,8.712,10.606,13.193,3.765,53.092,0.535,12.901,163,159,49.764,4.062,3.504,0.285,0.925,106.915,34.398,110,38,254,24.556,113.203,4170.833,107,261622,30.879,21.832,13,3,118,24.241,112.89,1204.609,23,75561,7.38,9.04,0,0,59,24.067,112.718,287.916,4,18060,33.553,26.618,20,3,170,24.214,112.702,1308.935,24,82105
36,35.774,96.616,114.158,25.557,93.687,118.939,5.682,9.343,9.739,4.677,72.491,0.688,9.666,753,153,66.114,5.002,2.082,0.48,0.932,139.034,39.03,133,68,255,96.762,114.31,4973.858,130,311993,37.449,14.382,20,8,76,96.54,114.159,1339.704,38,84035,31.22,20.6,13,0,105,96.479,114.16,1116.863,29,70057,16.821,9.838,10,3,122,96.564,114.02,601.755,15,37746
37,30.529,70.089,112.15,30.768,68.308,118.308,3.914,12.879,13.665,2.845,82.766,0.405,13.124,544,188,78.906,3.311,4.804,0.208,0.842,71.594,15.209,69,36,142,70.133,112.606,2185.725,69,137103,13.211,4.183,13,4,32,70.135,112.794,403.322,13,25299,4.097,3.918,0,0,25,70.219,114.147,125.067,3,7845,18.076,14.856,10,2,136,70.297,112.797,551.84,14,34615
38,28.584,80.828,113.718,23.715,78.409,118.308,5.177,9.217,9.718,3.745,67.023,0.639,10.014,624,159,66.991,4.002,2.595,0.385,0.934,118.2,38.09,82,42,255,80.799,113.74,3378.681,114,211933,25.128,10.758,20,5,62,80.733,113.786,718.276,22,45055,4.631,4.892,1,0,38,80.663,113.698,132.384,3,8304,18.286,15.68,12,2,121,80.459,113.023,522.697,14,32787
39,31.247,119.688,113.933,24.146,116.919,118.182,5.682,8.46,9.199,4.325,69.145,0.673,9.162,930,151,60.255,4.737,2.127,0.47,0.915,143.55,33.755,132,73,255,119.851,114.037,4485.468,139,281358,47.013,21.957,20,10,125,119.641,113.963,1468.995,46,92145,27.932,21.655,6,0,102,119.54,113.893,872.772,24,54746,14.099,7.938,10,3,54,119.557,113.755,440.563,12,27635
40,24.599,15.18,113.791,22.169,11.995,117.803,5.934,7.576,8.904,3.518,54.028,0.629,9.105,99,150,56.31,4.015,2.531,0.395,0.876,123.728,30.222,123,59,224,15.213,113.869,3043.559,121,190912,33.709,17.802,15,8,97,15.25,113.942,829.202,28,52013,3.069,3.565,0,0,35,15.27,113.954,75.502,2,4736,24.191,17.401,12,2,160,15.277,114.038,595.075,19,37327
41,26.273,107.699,113.668,21.455,105.05,117.55,5.177,7.828,7.862,4.255,70.593,0.717,8.265,845,154,71.288,4.504,1.848,0.541,0.926,135.769,30.549,134,65,233,107.675,113.733,3567.022,134,223747,31.227,13.815,20,8,75,107.648,113.782,820.418,28,51462,13.126,11.016,4,0,75,107.598,113.696,344.862,10,21632,18.476,19.31,10,3,255,107.647,113.084,485.424,15,30449
42,7.142,0.824,115.002,11.683,0,117.298,2.02,4.672,4.624,1.967,88.253,0.658,4.755,0,131,79.287,2.02,2.351,0.425,0.934,125.011,30.123,97,65,229,0.803,114.984,892.844,124,56005,33.462,19.859,17,6,86,0.644,115.185,238.99,26,14991,3.797,4.056,0,0,24,0.644,115.091,27.118,3,1701,16.949,10.296,11,4,71,0.754,115.287,121.049,14,7593
43,28.505,112.859,112.18,23.013,110.48,116.667,4.545,8.586,8.385,4.328,80.499,0.676,8.882,887,167,75.174,4.545,1.937,0.516,0.92,136.478,30.969,129,58,241,112.857,112.213,3890.25,134,244022,39.183,18.399,20,10,91,112.912,112.071,1116.911,36,70060,7.16,5.9,3,0,35,113.011,111.988,204.092,6,12802,25.75,12.728,19,6,99,112.858,112.022,733.995,22,46041
44,36.045,32.135,111.214,26.006,28.157,115.783,7.576,8.46,9.857,4.656,51.478,0.67,9.744,231,172,58.782,5.112,2.117,0.472,0.892,60.912,11.807,58,33,116,32.217,111.267,2195.609,60,137723,12.299,4.823,10,3,33,32.291,111.528,443.321,11,27808,1.38,2.502,0,0,39,31.891,111.045,49.74,1,3120,13.567,7.533,9,1,72,32.057,111.154,489.043,12,30676
45,9.996,128.649,110.163,20.626,127.525,114.899,1.768,9.47,8.48,1.501,91.335,0.295,9.477,1020,113,92.291,1.768,5.65,0.177,0.848,152.939,33.135,134,70,254,128.635,110.297,1528.746,150,95893,38.927,17.377,27,12,93,128.755,110.177,389.102,34,24407,25.397,17.448,10,1,85,128.808,110.016,253.864,20,15924,17.357,7.816,10,4,50,128.755,110.105,173.499,16,10883
46,20.486,88.024,111.674,18.093,85.859,114.52,4.545,6.313,6.065,4.3,91.879,0.786,6.523,687,116,104.574,4.545,1.41,0.709,0.932,122.317,24.884,121,63,210,88.021,111.601,2505.749,121,157177,27.232,9.722,27,8,64,87.971,111.625,557.866,26,34993,14.966,11.45,6,0,78,87.877,111.639,306.585,12,19231,21.059,11.423,16,5,126,87.884,111.377,431.412,18,27061
47,23.196,4.296,110.223,20.876,1.136,114.268,6.061,6.692,5.944,4.968,57.071,0.669,6.964,17,169,67.62,5.347,1.196,0.836,0.864,134.497,34.137,133,65,255,4.226,110.221,3119.779,132,195693,31.946,16.949,20,6,85,4.174,110.324,741.01,27,46481,2.828,3.2,0,0,30,4.237,110.124,65.602,2,4115,19.831,15.344,11,3,176,4.348,110.474,459.997,16,28854
48,70.799,54.551,108.666,34.689,49.747,114.268,9.722,11.616,13.065,6.9,55.531,0.739,12.858,403,206,54.593,7.258,1.894,0.528,0.944,149.102,44.518,157,49,255,54.704,108.815,10556.31,150,662161,40.754,21.616,20,7,110,54.862,108.822,2885.365,38,180989,7.367,7.536,1,0,52,55.017,108.657,521.613,5,32719,37.125,23.541,18,3,170,54.89,108.715,2628.456,32,164874
49,42.167,100.233,108.87,29.689,96.97,114.268,6.692,11.111,12.364,4.343,68.224,0.601,12.029,779,205,64.511,4.516,2.847,0.351,0.905,141.715,29.262,142,61,248,100.302,108.967,5975.73,141,374837,41.952,16.8,20,9,96,100.213,108.859,1768.98,43,110962,11.114,9.308,3,0,59,100.132,108.692,468.653,9,29397,15.506,10.512,10,3,121,100.186,108.541,653.838,13,41013
50,37.783,45.396,110.369,23.968,41.919,114.015,7.071,7.576,8.158,5.897,56.905,0.827,8.283,342,175,52.431,6.118,1.383,0.723,0.947,161.16,37.09,151,75,255,45.401,110.426,6089.127,157,381950,56.005,28.224,20,8,127,45.341,110.506,2116.041,54,132732,9.517,9.001,1,0,63,45.269,110.466,359.577,7,22555,39.668,24.761,17,2,161,45.313,110.35,1498.791,34,94014
51,43.14,63.469,107.598,27.952,58.712,111.49,8.965,7.702,10.054,5.463,38.616,0.694,10.296,465,190,33.495,6.071,1.84,0.543,0.919,135.835,30.303,135,66,249,63.511,107.544,5859.878,133,367570,45.49,19.762,61,10,100,63.527,107.658,1962.406,49,123095,16.009,12.766,2,0,96,63.647,107.816,690.617,14,43320,28.372,18.533,12,3,157,63.535,107.678,1223.947,24,76774
52,23.483,36.968,108.281,21.141,33.965,111.364,6.439,6.187,7.785,3.84,45.909,0.66,8.327,269,184,40.696,4.375,2.027,0.493,0.907,117.566,27.755,115,61,232,36.904,108.239,2760.792,114,173175,26.847,14.206,13,6,89,36.78,108.234,630.435,22,39545,5.667,5.536,0,0,36,36.774,108.216,133.07,4,8347,17.989,11.681,9,2,121,36.67,108.058,422.437,15,26498
53,51.334,124.486,105.778,28.365,121.212,110.985,6.439,10.48,10.472,6.241,77.699,0.802,10.842,979,227,75.155,6.374,1.678,0.596,0.965,145.246,27.72,143,68,248,124.588,105.927,7456.028,144,467691,38.244,14.801,47,7,84,124.456,105.84,1963.204,40,123145,27.568,19.398,6,0,116,124.381,105.875,1415.174,26,88769,39.057,22.567,14,3,154,124.311,105.625,2004.972,37,125765
54,32.442,92.497,106.854,23.383,89.646,110.606,5.934,7.197,7.144,5.782,97.422,0.746,7.564,715,204,56.575,5.838,1.236,0.809,0.918,146.476,33.452,132,64,255,92.357,106.846,4752.038,142,298079,48.568,20.728,27,7,102,92.517,106.856,1575.648,50,98835,26.771,19.966,4,0,94,92.579,106.752,868.5,25,54478,18.218,13.016,11,2,162,92.601,106.739,591.042,15,37074
55,33.24,103.962,105.015,24.276,101.263,109.47,5.177,8.965,9.605,4.406,74.719,0.709,9.355,809,226,68.629,4.552,2.18,0.459,0.943,153.752,38.237,148,73,255,103.933,105.227,5110.626,148,320572,47.922,20.899,20,12,129,103.925,105.038,1592.914,47,99918,8.661,7.035,4,0,52,103.897,104.897,287.884,7,18058,34.953,20.159,19,7,199,103.821,104.868,1161.805,31,72876
56,37.99,84.807,104.494,25.483,81.692,109.217,6.187,8.46,8.307,5.823,83.862,0.735,9.121,654,225,68.051,6.018,1.427,0.701,0.931,153.614,45.53,255,45,255,84.805,104.388,5835.822,153,366061,41.087,17.712,20,9,92,84.895,104.368,1560.918,41,97911,13.038,10.823,2,0,68,84.952,104.238,495.309,10,31069,115.792,56.625,64,19,255,84.91,104.309,4398.966,106,275932
57,32.506,117.81,104.666,24.263,115.151,108.965,5.556,8.712,9.285,4.457,68.716,0.694,9.321,918,227,61.699,4.903,2.083,0.48,0.928,143.667,31.102,134,64,254,117.884,104.742,4670.079,141,292938,45.409,17.021,54,10,93,117.835,104.758,1476.057,47,92588,6.951,5.309,4,0,48,117.767,104.56,225.965,6,14174,20.6,9.993,14,3,69,117.741,104.58,669.621,18,42003
58,36.205,13.443,103.332,25.643,10.48,108.081,5.682,8.965,9.454,4.876,74.549,0.692,9.334,87,235,59.967,5.202,1.939,0.516,0.917,122.739,32.156,129,56,253,13.345,103.279,4443.748,120,278741,37.621,19.318,20,7,96,13.447,103.323,1362.071,33,85438,5.621,5.452,2,0,36,13.476,103.169,203.502,4,12765,23.192,16.384,10,4,231,13.444,103.436,839.644,21,52668
59,4.001,0.441,105.443,10.581,0,107.954,1.01,4.798,4.862,1.048,91.568,0.449,4.824,0,168,96.009,1.01,4.639,0.216,0.93,102.96,22.068,78,54,171,0.411,105.449,411.995,100,25843,31.892,18.07,16,7,81,0.344,105.479,127.617,25,8005,2.478,2.579,0,0,15,0.343,105.52,9.916,2,622,22.008,15.201,14,3,114,0.426,105.825,88.065,19,5524
60,23.85,109.322,103.793,20.6,107.449,107.702,3.914,7.828,8.041,3.777,85.973,0.706,7.91,858,232,81.741,3.914,2.129,0.47,0.945,131.704,24.426,131,64,225,109.336,103.832,3141.078,132,197029,44.752,15.408,54,14,88,109.417,103.754,1067.315,45,66949,8.288,5.858,4,0,35,109.474,103.607,197.667,7,12399,18.066,11.932,14,4,180,109.26,103.444,430.854,16,27026
61,28.138,21.076,103.133,23.185,17.803,107.323,6.313,8.333,9.649,3.713,56.471,0.658,9.491,146,237,56.944,3.914,2.599,0.385,0.93,138.473,34.898,145,62,255,21.123,103.088,3896.34,136,244404,35.963,16.376,17,8,82,21.077,103.181,1011.932,35,63475,8.443,7.627,3,0,50,20.996,103.13,237.571,6,14902,27.849,16.006,18,5,157,20.966,103.057,783.623,25,49154
62,20.486,74.576,104.326,20.506,71.591,107.323,6.439,6.313,8.082,3.227,47.69,0.612,8.129,570,222,46.888,3.526,2.504,0.399,0.877,128.786,28.245,114,68,237,74.475,104.185,2638.276,128,165490,43.411,21.521,27,11,105,74.63,104.488,889.304,38,55783,37.935,31.096,7,0,185,74.648,104.569,777.135,29,48747,16.364,10.131,11,5,123,74.698,104.423,335.233,14,21028
63,36.827,4.516,101.816,30.421,0.631,107.197,7.828,10.48,12.543,3.738,61.715,0.5,12.397,8,256,56.634,4.088,3.355,0.298,0.872,129.618,28.924,129,55,240,4.628,101.901,4773.369,129,299417,46.507,24.741,20,7,115,4.473,101.619,1712.704,44,107432,6.576,6.931,2,0,48,4.359,101.353,242.162,4,15190,23.192,15.111,16,4,110,4.415,101.505,854.088,19,53574
64,21.697,41.8,104.042,17.723,39.52,107.071,4.798,6.061,6.027,4.584,74.92,0.868,6.247,323,223,75.964,4.723,1.315,0.76,0.954,98.09,24.566,82,49,185,41.792,104.121,2128.301,94,133501,23.085,9.403,20,4,54,41.823,104.259,500.888,22,31419,17.293,13.167,8,0,68,41.947,104.318,375.216,14,23536,13.509,9.603,7,1,125,42.206,104.202,293.113,11,18386
