 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
379,26.703,123.272,5.163,20.562,120.076,8.333,6.692,5.808,6.945,4.895,153.133,0.794,7.004,120.581,121.843,152.049,5.028,1.419,0.705,0.932,127.457,36.769,124,40,255,123.361,5.194,3403.518,122,213491,63.029,33.391,20,7,200,123.392,5.338,1683.067,64,105573,21.045,16.645,4,0,106,123.309,5.363,561.979,18,35251,43.654,25.063,20,8,143,123.267,5.305,1165.694,38,73120
380,22.845,19.077,4.422,21.59,15.783,8.081,6.187,6.692,7.454,3.902,130.308,0.616,8.482,15.909,121.212,134.397,4.375,1.91,0.524,0.882,115.663,24.939,100,61,233,19.041,4.494,2642.342,113,165745,47.776,26.066,20,6,145,19.278,4.491,1091.452,46,68463,27.165,19.943,7,0,94,19.277,4.561,620.582,25,38927,22.708,10.634,23,4,88,19.147,4.564,518.775,21,32541
381,19.497,2.443,4.577,18.955,0,7.702,5.177,6.187,7.189,3.453,131.327,0.682,7.576,0.126,121.465,126.87,3.955,2.082,0.48,0.906,130.2,31.548,129,67,255,2.419,4.686,2538.558,126,159235,52.981,22.794,34,10,123,2.408,4.759,1032.991,53,64796,7.222,6.172,2,0,48,2.334,4.769,140.818,6,8833,27.213,10.591,22,8,82,2.437,4.613,530.573,25,33281
382,27.819,87.632,4.271,20.889,84.848,7.576,5.934,6.692,7.185,4.929,126.093,0.801,7.779,85.101,121.97,125.754,5.178,1.458,0.686,0.945,141.22,39.373,138,62,255,87.595,4.38,3928.623,140,246429,54.21,31.412,13,3,144,87.552,4.422,1508.085,52,94597,2.734,3.431,0,0,33,87.481,4.384,76.06,2,4771,17.207,7.633,13,3,63,87.55,4.269,478.697,16,30027
383,19.194,44.982,5.077,17.754,41.919,7.449,5.934,5.051,6.723,3.635,147.999,0.765,6.725,42.045,122.348,140.332,3.872,1.849,0.541,0.934,145.54,36.864,138,66,255,44.932,5.081,2793.554,141,175230,55.323,30.202,20,7,170,45.063,5.166,1061.895,55,66609,11.458,9.216,1,0,59,45.087,5.316,219.939,10,13796,68.62,30.773,43,19,163,45.026,5.12,1317.129,67,82619
384,10.936,69.584,5.653,12.976,67.424,7.449,4.04,3.409,4.333,3.214,14.348,0.816,4.496,67.677,124.621,38.157,3.283,1.348,0.742,0.949,54.872,14.35,48,29,98,69.551,5.676,600.097,53,37642,11.866,6.283,6,2,47,69.47,5.808,129.77,11,8140,0.711,1.033,0,0,6,69.301,5.789,7.78,0,488,16.258,6.961,13,5,69,69.561,5.57,177.803,15,11153
385,25.938,96.24,3.616,19.521,93.308,6.692,5.934,5.682,5.767,5.726,43.168,0.855,6.28,93.939,127.904,59.826,5.682,1.007,0.993,0.951,91.504,38.931,62,30,217,96.289,3.485,2373.428,86,148877,25.132,20.18,6,1,89,96.206,3.498,651.861,17,40889,1.619,2.506,0,0,30,96.29,3.701,41.992,1,2634,28.608,16.439,13,6,95,96.145,3.474,742.03,25,46545
386,17.377,111.876,4.231,20.389,108.207,6.692,7.449,5.556,8.545,2.589,146.341,0.525,8.861,108.207,122.853,147.216,3.079,3.3,0.303,0.878,118.961,33.397,139,48,231,111.815,4.281,2067.179,117,129667,50.478,27.776,13,5,141,112.034,4.331,877.156,47,55021,10.858,8.939,0,0,49,112.047,4.373,188.676,9,11835,25.219,12.992,21,5,81,112.038,4.196,438.235,22,27489
387,22.925,58.877,3.175,18.93,56.061,6.187,6.061,5.682,7.039,4.147,136.077,0.804,7.284,56.061,123.737,146.31,4.285,1.697,0.589,0.956,106.728,38.223,83,35,233,58.84,3.075,2446.731,103,153475,28.887,16.835,13,3,76,58.952,3.147,662.223,25,41539,1.371,2.354,0,0,27,58.981,3.249,31.438,1,1972,21.608,11.866,17,5,139,58.691,3.173,495.372,19,31073
388,18.397,73.743,3.372,18.019,71.086,5.682,5.682,5.051,6.139,3.816,36.126,0.712,6.479,71.338,127.778,33.071,4.294,1.609,0.622,0.878,73.268,21.327,63,25,142,73.501,3.259,1347.93,72,84551,14.632,9.894,6,1,51,73.215,3.218,269.184,12,16885,0.736,1.214,0,0,13,73.239,3.245,13.535,0,849,11.425,5.962,10,2,57,73.5,3.349,210.182,10,13184
389,27.118,9.543,2.936,22.97,5.303,5.556,7.828,5.556,8.525,4.05,150.62,0.646,8.793,5.556,123.611,147.907,4.504,2.105,0.475,0.921,145.989,33.255,124,73,255,9.523,2.889,3958.881,141,248327,58.156,28.934,27,8,178,9.652,3.078,1577.051,57,98923,20.647,13.59,11,0,89,9.836,2.956,559.906,19,35121,22.834,9.644,15,5,89,9.65,3.011,619.211,21,38841
390,11.064,82.188,3.321,14.127,79.924,5.429,4.419,4.419,5.058,2.785,133.272,0.697,5.384,80.05,124.621,140.711,3.208,1.816,0.551,0.906,52.638,14.163,41,25,94,82.142,3.476,582.385,50,36531,2.585,1.4,2,0,7,82.107,3.293,28.6,3,1794,0.964,2.214,0,0,29,82.541,3.49,10.665,0,669,9.223,4.262,8,1,26,82.425,3.206,102.046,8,6401
391,21.905,32.552,2.407,19.682,29.04,5.051,6.439,5.177,7.313,3.814,141.282,0.711,8.03,29.04,124.495,143.31,4.509,1.918,0.521,0.923,133.506,32.481,112,55,230,32.669,2.386,2924.391,129,183437,57.175,30.817,20,10,177,32.837,2.075,1252.404,53,78559,14.649,12.34,2,0,76,32.897,1.989,320.885,12,20128,36.031,16.654,23,10,106,32.631,2.207,789.235,32,49506
392,22.112,119.647,1.878,19.848,116.793,4.798,7.071,4.924,6.943,4.055,150.294,0.705,7.851,116.919,125.631,152.199,4.636,1.712,0.584,0.954,126.128,39.398,124,34,253,119.76,1.769,2788.93,124,174940,64.642,34.622,96,4,173,119.808,1.72,1429.347,67,89658,3.306,3.977,0,0,49,119.759,1.643,73.111,2,4586,25.717,10.695,21,7,82,119.728,1.725,568.643,24,35669
393,15.034,27.367,1.657,15.371,24.747,3.662,5.429,3.662,5.561,3.442,156.859,0.8,5.956,25.126,126.01,147.995,3.662,1.616,0.619,0.954,137.607,33.991,128,68,255,27.275,1.676,2068.709,130,129763,64.369,27.336,85,8,127,27.479,1.558,967.692,68,60700,5.235,4.205,3,0,25,27.468,1.557,78.707,4,4937,27.811,11.635,23,7,78,27.566,1.581,418.1,26,26226
394,12.738,44.03,1.487,15.045,41.667,3.535,5.303,3.662,5.605,2.893,149.233,0.707,6.304,41.667,125.884,147.265,3.333,1.937,0.516,0.944,159.77,45.404,164,46,246,44.088,1.404,2035.119,167,127656,49.104,21.369,61,10,119,44.317,1.313,625.477,49,39234,5.171,5.059,0,0,30,44.315,1.247,65.873,4,4132,31.108,11.97,30,8,81,44.231,1.427,396.244,30,24855
395,14.268,127.023,1.364,15.249,124.116,3.283,5.177,3.409,5.504,3.301,11.033,0.771,5.706,124.116,128.409,24.864,3.409,1.668,0.6,0.969,136.459,36.172,123,46,255,127.134,1.415,1947.038,134,122131,80.168,37.471,101,10,209,127.369,1.231,1143.854,86,71750,5.597,5.147,1,0,32,127.406,1.17,79.855,4,5009,48.416,23.581,22,11,134,127.351,1.238,690.808,44,43332
396,13.79,108.584,1.379,14.522,106.061,3.157,5.051,3.283,5.056,3.472,3.034,0.822,5.394,106.061,129.293,20.556,3.283,1.456,0.687,0.966,113.815,45.746,130,33,255,108.516,1.313,1569.511,111,98450,46.977,31.725,13,4,143,108.492,1.2,647.812,38,40635,1.817,2.717,0,0,23,108.519,1.153,25.061,1,1572,25.724,12.562,12,6,85,108.52,1.38,354.73,24,22251
397,10.028,38.945,0.877,14.226,36.364,2.525,5.682,2.652,5.224,2.444,173.203,0.623,5.704,36.364,128.788,174.92,2.652,2.138,0.468,0.947,122.561,22.618,132,59,190,38.971,0.873,1229.001,126,77091,62.933,26.866,75,6,124,39.015,0.751,631.072,66,39585,8.79,7.215,1,0,36,39.078,0.683,88.144,7,5529,25.122,10.632,18,6,55,38.95,0.726,251.919,23,15802
398,12.004,51.021,0.843,16.868,48.106,2.273,7.071,2.399,6.717,2.276,172.922,0.53,7.183,48.106,128.03,169.875,2.399,2.952,0.339,0.953,137.106,43.509,129,51,250,50.945,0.782,1645.89,138,103241,60.308,28.689,89,7,133,50.886,0.741,723.968,61,45412,4.878,4.906,0,0,32,50.964,0.669,58.556,4,3673,28.053,15.59,19,6,80,50.804,0.779,336.763,23,21124
399,9.262,16.679,0.91,12.828,14.268,2.146,5.177,2.273,5.151,2.29,170.062,0.707,5.431,14.268,127.525,162.408,2.273,2.25,0.445,0.955,89.552,26.609,89,41,189,16.751,0.861,829.473,89,52030,34.155,19.524,14,3,88,16.971,0.76,316.357,30,19844,4.728,4.346,2,0,25,16.977,0.788,43.793,4,2747,23.503,11.012,23,7,74,16.876,0.907,217.691,22,13655
400,5.133,2.502,0.356,13.568,0,1.263,5.934,1.389,5.791,1.129,175.876,0.35,6.02,0,128.283,170.34,1.389,5.132,0.195,0.827,111.444,27.557,123,41,187,2.538,0.312,572.086,113,35885,44.609,19.688,40,10,89,2.357,0.267,228.994,41,14364,10.748,8.403,3,0,37,2.318,0.22,55.176,9,3461,25.814,11.492,17,7,66,2.331,0.29,132.512,24,8312
401,3.141,22.875,0.425,7.76,21.465,1.263,3.157,1.389,3.005,1.331,173.659,0.655,3.219,21.465,128.662,168.69,1.389,2.258,0.443,0.936,69.279,23.233,46,36,154,22.984,0.34,217.579,64,13648,22.868,15.577,11,4,76,23.06,0.3,71.82,19,4505,2.289,2.395,0,0,10,23.099,0.333,7.19,2,451,20.685,8.187,15,5,50,22.917,0.387,64.965,19,4075
