 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
11,21.283,100.89,126.956,18.445,98.106,129.167,5.303,4.924,5.601,4.838,139.405,0.786,6.451,777,0,139.764,4.924,1.158,0.864,0.946,116.452,26.683,115,50,214,100.845,127.016,2478.44,116,155464,28.989,11.215,27,5,70,100.878,127.174,616.964,28,38700,16.098,12.303,5,0,78,101.063,127.254,342.614,13,21491,34.938,25.217,24,9,192,100.814,126.632,743.577,27,46642
12,23.61,109.624,127.337,19.707,105.934,129.167,7.071,4.04,7.111,4.228,173.879,0.764,7.433,839,0,159.102,4.04,1.682,0.595,0.969,137.427,48.654,255,53,255,109.333,127.244,3244.702,127,203529,31.377,14.469,13,5,73,109.691,127.584,740.835,31,46470,25.205,18.871,8,0,116,109.852,127.625,595.091,22,37328,26.771,27.787,14,4,249,109.625,127.544,632.077,18,39648
13,28.17,116.908,126.485,22.417,113.636,129.167,6.944,5.429,7.426,4.83,151.203,0.704,8.09,901,0,145.814,5.225,1.537,0.65,0.927,136.573,53.503,255,46,255,116.626,126.551,3847.254,128,241325,52.02,26.156,20,7,111,117.061,126.668,1465.408,51,91920,10.687,8.128,4,0,71,117.005,126.661,301.053,9,18884,23.499,14.56,12,3,114,116.939,126.798,661.952,20,41522
14,5.962,120.585,128.196,10.198,118.687,129.167,3.535,2.525,3.17,2.394,166.929,0.72,3.616,940,0,167.905,2.525,1.324,0.755,0.936,133.299,31.66,133,74,236,120.504,128.17,794.783,131,49854,39.583,19.582,20,8,88,120.65,128.386,236.008,36,14804,45.561,35.193,9,1,139,120.656,128.459,271.655,37,17040,26.652,16.84,19,6,93,120.637,128.338,158.912,20,9968
15,19.274,124.249,126.213,19.404,122.096,129.167,4.672,6.313,5.998,4.091,105.401,0.643,6.492,978,0,103.496,4.574,1.466,0.682,0.897,156.03,45.695,255,61,255,124.299,126.256,3007.339,145,188640,49.663,21.563,27,6,111,124.23,126.382,957.218,48,60043,5.533,5.002,2,0,45,124.336,126.329,106.653,4,6690,34.793,19.908,19,6,142,124.176,126.318,670.609,29,42065
16,7.429,127.714,128.031,10.999,125.631,129.167,3.662,2.652,3.56,2.657,160.728,0.772,4.066,995,0,154.231,2.652,1.34,0.746,0.947,120.519,42.483,93,36,236,127.627,128.102,895.346,116,56162,44.616,26.433,31,9,113,127.71,128.287,331.454,34,20791,9.41,8.098,4,0,42,127.809,128.292,69.907,7,4385,19.146,12.401,13,4,107,127.8,128.17,142.236,16,8922
17,30.721,28.429,125.584,22.169,24.874,128.788,7.197,6.439,7.839,4.99,144.67,0.785,7.875,204,9,138.9,5.405,1.571,0.636,0.94,127.538,44.741,99,49,255,28.642,125.487,3918.037,116,245765,67.312,34.965,103,5,147,28.453,125.885,2067.88,67,129711,13.168,10.664,2,0,63,28.328,125.952,404.534,11,25375,25.249,13.076,19,6,132,28.591,125.563,775.652,21,48654
18,9.82,8.968,127.051,11.731,7.071,128.661,3.788,3.409,3.77,3.317,158.044,0.897,4.08,56,10,158.199,3.409,1.137,0.88,0.947,109,25.929,100,56,177,8.966,127.05,1070.424,107,67144,5.297,2.423,4,0,22,8.892,126.994,52.019,5,3263,2.346,4.294,0,0,56,8.632,127.214,23.036,1,1445,13.333,5.058,11,5,41,8.954,127.165,130.933,12,8213
19,38.261,45.619,123.901,25.138,42.803,128.283,5.682,8.333,8.749,5.568,91.405,0.761,8.63,352,8,110.556,5.555,1.571,0.636,0.936,127.438,43.146,255,55,255,45.777,123.899,4875.925,117,305850,52.09,27.937,17,4,130,45.549,124.145,1993.031,49,125016,23.633,18.981,5,0,119,45.527,124.071,904.242,19,56720,24.949,18.674,16,6,210,45.232,124.13,954.572,19,59877
20,15.639,105.206,124.435,17.335,103.535,128.283,3.535,6.818,6.274,3.174,98.154,0.654,6.893,827,7,98.427,3.535,1.977,0.506,0.894,103.544,23.921,106,45,173,105.187,124.595,1619.362,106,101577,30.972,14.418,13,6,79,105.327,124.633,484.388,30,30384,6.52,4.244,6,0,45,105.295,124.463,101.966,6,6396,34.471,23.771,24,9,183,105.237,124.436,539.102,27,33816
21,31.231,85.213,123.34,25.705,82.323,128.03,5.429,9.596,10.486,3.792,107.96,0.594,10.142,661,9,108.886,4.166,2.765,0.362,0.882,137.687,46.06,255,51,255,85.315,123.363,4300.077,126,269729,49.635,26.351,17,7,129,85.238,123.406,1550.141,46,97235,27.497,20.085,3,0,120,85.198,123.377,858.759,24,53867,46.689,26.178,27,9,240,85.161,123.366,1458.122,40,91463
22,22.415,40.052,124.599,18.585,37.5,127.778,5.177,6.061,5.771,4.945,91.794,0.815,6.093,318,59,84.053,5.076,1.167,0.857,0.931,144.52,48.223,255,52,255,39.808,124.563,3239.377,134,203195,51.188,23.037,23,12,121,40.188,124.638,1147.377,47,71971,4.037,4.668,1,0,35,40.204,124.684,90.488,3,5676,109.438,55.261,255,23,255,40.151,124.623,2453.028,94,153870
23,19.242,19.977,124.84,16.996,16.919,127.399,5.934,4.672,5.748,4.263,164.586,0.837,6.269,134,29,161.2,4.589,1.348,0.742,0.948,101.211,55.135,50,24,242,19.671,125.283,1947.532,86,122162,16.32,8.327,13,2,51,19.876,125.235,314.03,14,19698,5.604,4.669,3,0,43,20.257,125.092,107.833,5,6764,19.672,11.225,15,5,83,19.866,125.161,378.532,16,23744
24,11.749,76.643,124.781,13.917,74.874,127.273,3.283,5.303,5.208,2.873,99.506,0.762,5.376,603,15,99.462,3.059,1.813,0.552,0.921,85.517,19.06,75,44,171,76.621,124.837,1004.774,82,63026,30.834,9.063,34,6,54,76.652,124.561,362.287,32,22725,47.242,19.486,62,3,107,76.768,124.51,555.06,48,34817,20.723,7.498,18,8,58,76.619,124.746,243.485,19,15273
25,7.636,6.378,125.189,11.405,4.798,127.146,3.157,3.788,4.487,2.167,126.688,0.738,4.697,40,16,126.254,2.31,2.071,0.483,0.919,68.524,15.463,53,28,112,6.44,125.075,523.271,68,32823,4.63,1.873,4,1,13,6.376,125.235,35.36,4,2218,1.438,1.891,0,0,20,6.621,125.166,10.984,1,689,9.791,2.867,10,3,21,6.359,125.208,74.769,10,4690
26,34.786,52.394,123.419,22.465,49.242,127.02,6.187,7.323,7.446,5.948,83.062,0.866,7.693,404,74,66.801,6.187,1.252,0.799,0.96,128.108,39.304,140,47,255,52.546,123.595,4456.358,122,279532,48.054,23.775,20,8,123,52.384,123.622,1671.605,47,104854,17.73,12.763,5,0,88,52.499,123.528,616.756,15,38687,27.73,14.842,16,7,128,52.314,123.506,964.599,23,60506
27,9.039,14.649,124.65,11.3,13.131,126.641,3.03,3.914,4.056,2.838,113.319,0.89,4.295,109,20,114.305,3.03,1.429,0.7,0.954,68.633,15.842,62,35,115,14.698,124.563,620.391,67,38915,9.37,3.755,6,2,25,14.794,124.537,84.701,9,5313,1.413,1.77,0,0,16,14.692,124.852,12.77,1,801,19.649,8.114,14,7,77,14.747,124.74,177.612,18,11141
28,24.95,2.71,122.782,19.608,0.505,126.389,4.672,6.944,6.933,4.582,90.649,0.815,7.232,12,77,73.78,4.666,1.513,0.661,0.946,140.716,38.854,148,57,243,2.717,122.785,3510.81,143,220221,8.55,3.717,6,1,28,2.688,122.585,213.323,8,13381,4.888,5.056,3,0,45,2.715,122.87,121.958,4,7650,19.448,24.568,10,5,245,2.691,122.634,485.217,13,30436
29,18.094,74.169,122.436,18.511,71.97,125.884,4.545,6.692,7.198,3.201,112.703,0.664,7.109,580,26,109.722,3.553,2.249,0.445,0.895,134.931,38.772,111,63,255,74.087,122.586,2441.502,126,153147,37.454,14.478,34,9,84,74.109,122.772,677.703,36,42510,19.986,15.936,8,0,81,74.817,121.833,361.633,16,22684,36.907,14.921,39,11,95,74.137,122.539,667.819,35,41890
30,23.308,80.263,122.604,19.269,77.399,125.757,5.682,5.934,5.95,4.987,54.401,0.789,6.237,614,68,31.759,5.328,1.193,0.838,0.918,114.597,30.379,106,45,219,80.254,122.461,2670.974,109,167541,39.522,18.685,34,9,98,80.564,122.525,921.157,34,57781,13.358,8.529,10,0,47,80.046,122.425,311.335,12,19529,24.98,12.406,18,8,85,80.278,122.586,582.225,21,36521
31,34.053,35.665,121.065,24.904,32.702,125,7.071,7.449,7.57,5.727,125.782,0.69,8.132,263,38,143.842,5.896,1.322,0.757,0.917,130.211,42.937,255,44,255,35.755,121.041,4434.023,121,278131,58.068,25.285,82,6,124,35.816,121.284,1977.36,61,124033,7.278,6.873,4,0,56,35.805,121.099,247.822,6,15545,97.414,53.155,79,15,255,35.889,121.279,3317.191,89,208076
32,20.454,127.872,121.224,20.126,125.757,124.747,3.535,8.081,7.606,3.424,96.236,0.635,8.246,1011,35,101.482,3.535,2.221,0.45,0.965,132.554,44.005,113,55,255,127.803,120.946,2711.244,120,170067,54.581,21.25,68,9,114,128.043,121.382,1116.385,60,70027,13.54,9.739,8,0,74,128.125,121.489,276.948,12,17372,31.098,15.81,22,7,125,127.937,121.379,636.078,27,39899
33,20.023,109.841,122.431,17.606,106.944,124.621,6.187,4.672,6.151,4.145,19.415,0.812,6.341,847,61,12.653,4.286,1.484,0.674,0.946,134.871,43.186,255,49,255,109.796,122.5,2700.579,126,169398,35.917,18.744,13,6,95,109.909,122.573,719.185,33,45112,5.108,4.971,2,0,32,109.816,122.541,102.285,4,6416,60.699,38.182,30,9,255,109.954,122.542,1215.402,51,76238
34,15.783,9.126,120.896,16.652,7.323,124.369,3.662,6.439,6.091,3.299,96.433,0.715,6.518,70,38,98.915,3.662,1.846,0.542,0.9,52.07,12.697,47,27,100,9.07,120.752,821.805,51,51549,11.26,6.505,6,0,45,9.19,121.079,177.708,9,11147,7.143,9.608,2,0,99,9.149,121.154,112.743,5,7072,20.782,12.862,13,5,136,9.008,121.206,327.995,17,20574
35,26.719,122.277,120.461,22.003,119.823,123.99,5.05,7.955,7.814,4.354,90.148,0.694,8.035,961,41,98.13,4.898,1.795,0.557,0.916,143.348,43.693,255,46,255,122.363,120.458,3830.132,134,240251,50.893,22.982,34,5,109,122.295,120.648,1359.807,49,85296,12.277,9.289,4,0,60,122.354,120.819,328.027,10,20576,33.663,21.291,25,8,181,122.3,120.441,899.46,28,56420
36,19.896,90.448,120.312,19.238,88.384,123.864,4.672,6.439,6.988,3.625,116.245,0.676,7.53,701,42,124.756,3.96,1.928,0.519,0.925,129.685,39.83,113,58,254,90.533,120.371,2580.199,120,161847,49.695,24.127,27,9,109,90.408,120.385,988.72,48,62019,9.136,6.581,4,0,41,90.344,120.468,181.773,8,11402,65.284,39.17,34,10,255,90.367,120.289,1298.892,55,81475
37,27.421,116.986,120.666,21.141,113.889,123.864,6.187,6.313,7.511,4.648,129.757,0.771,7.959,902,48,138.215,4.773,1.616,0.619,0.944,135.656,38.838,126,60,255,117.107,120.782,3719.78,129,233329,43.987,20.905,27,6,103,117.071,120.726,1206.156,41,75658,10.582,9.006,3,0,69,117.099,120.604,290.164,8,18201,38.547,30.031,16,7,226,117.018,120.675,1056.985,28,66301
38,12.531,12.686,120.971,14.823,11.111,123.611,3.409,5.303,5.163,3.09,91.553,0.717,5.451,90,44,103.392,3.332,1.671,0.598,0.897,47.173,9.656,45,26,78,12.732,120.791,591.105,46,37078,11.729,5.687,6,2,43,12.744,121.018,146.971,11,9219,4.139,5.44,0,0,44,12.606,121.056,51.86,2,3253,19.419,23.563,9,3,244,12.757,121.186,243.326,14,15263
39,13.662,17.33,120.672,14.983,15.53,123.358,4.167,4.545,4.804,3.621,125.508,0.765,5.394,128,46,122.574,4.167,1.326,0.754,0.939,38.999,10.121,32,22,91,17.314,120.538,532.821,37,33422,20.48,7.294,20,4,50,17.282,120.664,279.802,20,17551,5.672,6.559,1,0,67,17.162,120.632,77.495,4,4861,23.454,18.955,13,5,170,17.059,120.739,320.438,18,20100
40,18.939,63.994,120.409,17.305,61.869,123.358,4.04,6.061,6.189,3.896,104.014,0.795,6.552,497,47,115.084,4.04,1.589,0.629,0.943,114.82,42.778,96,34,255,63.931,120.279,2174.613,108,136406,38.132,22.252,13,3,100,64.198,120.503,722.198,33,45301,11.565,10.992,1,0,93,64.261,120.687,219.03,8,13739,27.133,21.687,14,5,149,64.189,120.568,513.881,18,32234
41,41.274,24.516,116.428,36.561,20.96,122.98,7.197,12.247,13.383,3.927,112.568,0.388,13.083,178,50,112.109,4.795,3.408,0.293,0.778,102.314,56.464,40,21,255,24.978,115.191,4222.932,101,264890,55.907,46.231,13,1,194,25.316,114.953,2307.539,39,144744,6.832,6.879,1,0,88,24.655,116.549,282.002,5,17689,35.621,27.497,20,5,241,24.698,116.021,1470.223,27,92222
42,10.904,100.523,120.538,14.644,98.611,122.853,3.409,5.429,5.433,2.556,107.513,0.639,5.59,783,51,108.435,2.848,2.126,0.47,0.842,101.203,30.647,88,40,218,100.508,120.456,1103.568,97,69223,49.911,19.432,54,14,107,100.394,120.641,544.251,49,34139,10.991,7.048,7,0,49,100.386,120.488,119.854,10,7518,29.542,16.565,19,7,137,100.305,120.782,322.144,25,20207
43,38.516,69.212,118.145,25.052,66.162,122.601,6.061,8.838,8.948,5.48,104.782,0.771,8.882,549,122,84.289,5.717,1.633,0.612,0.943,105.703,29.648,95,46,217,69.188,118.24,4071.306,101,255379,26.588,12.147,20,4,76,68.994,118.306,1024.064,25,64236,32.347,23.004,3,0,134,69.059,118.334,1245.884,28,78150,29.081,36.397,14,6,255,69.507,117.842,1120.084,18,70259
44,28.951,28.355,118.93,21.067,25.505,122.475,5.429,7.323,7.4,4.981,108.58,0.82,7.832,213,53,110.772,5.31,1.486,0.673,0.95,116.267,44.697,255,38,255,28.121,118.901,3366.038,104,211140,42.752,22.643,27,4,111,28.407,118.943,1237.705,41,77637,24.809,20.852,2,0,125,28.514,118.898,718.244,19,45053,23.785,19.911,16,4,242,28.473,118.73,688.608,19,43194
45,23.531,56.713,118.677,20.044,54.167,122.222,4.672,7.576,7.138,4.197,86.597,0.736,7.643,447,55,97.595,4.573,1.701,0.588,0.925,115.932,25.47,110,56,198,56.689,118.774,2727.951,115,171115,28.997,9.46,27,11,75,56.76,118.723,682.311,27,42799,12.129,6.283,7,0,35,56.458,118.295,285.397,12,17902,38.146,16.909,27,14,173,56.761,118.602,897.594,34,56303
46,24.312,96.25,119.397,20.544,92.803,121.843,6.439,5.303,7.124,4.345,147.894,0.724,7.956,735,61,144.039,4.73,1.64,0.61,0.937,130.866,42.892,106,44,255,96.136,119.457,3181.603,126,199571,36.841,17.113,22,6,82,96.085,119.531,895.681,34,56183,13.983,11.675,5,0,75,96.051,119.572,339.952,10,21324,23.181,14.932,13,6,165,96.008,119.376,563.573,19,35351
47,25.667,112.901,117.593,20.088,110.101,120.833,5.556,6.566,6.996,4.671,118.126,0.799,7.04,876,71,122.55,4.743,1.498,0.668,0.945,147.477,47.072,255,55,255,112.91,117.521,3785.287,138,237438,40.008,20.337,20,5,97,112.915,117.708,1026.886,37,64413,11.063,8.067,4,0,55,112.942,117.616,283.947,9,17811,28.673,13.457,15,6,97,112.754,117.745,735.94,27,46163
48,6.855,81.689,119.287,11.892,79.293,120.707,4.293,2.525,4.678,1.866,19.09,0.609,4.857,628,86,27.897,2.196,2.507,0.399,0.898,122.674,28.412,127,50,212,81.693,119.334,840.952,124,52750,35.107,17.201,20,9,79,81.732,119.419,240.664,32,15096,9.251,8.514,4,0,49,81.82,119.526,63.418,7,3978,22.828,13.659,18,7,87,81.704,119.382,156.489,18,9816
49,41.928,104.565,116.223,25.23,100.884,120.581,6.944,8.333,8.357,6.388,80.808,0.828,8.575,821,68,103.627,6.55,1.308,0.764,0.955,115.459,33.363,114,50,248,104.555,116.193,4840.964,110,303657,38.475,16.712,54,5,83,104.54,116.527,1613.192,40,101190,20.08,12.69,11,0,73,104.49,116.422,841.924,19,52811,35.229,21.115,23,7,237,104.474,116.299,1477.078,29,92652
50,21.554,61.528,115.983,20.118,59.217,120.076,4.924,7.576,7.619,3.602,118.686,0.669,8.113,478,72,110.973,3.852,2.115,0.473,0.92,118.49,37.692,108,45,253,61.532,115.96,2553.926,109,160199,34.425,16.847,20,7,89,61.652,116.005,741.982,32,46542,10.078,7.63,3,0,60,61.667,115.804,217.213,9,13625,30.641,16.215,21,7,132,61.541,116.106,660.422,26,41426
51,22.51,125.629,116.06,20.371,123.232,119.949,4.924,6.818,6.473,4.428,94.813,0.682,6.875,991,73,97.386,4.924,1.462,0.684,0.912,155.074,42.138,255,75,255,125.696,116.143,3490.77,148,218964,48.584,23.249,47,8,119,125.614,116.225,1093.636,47,68600,8.499,7.511,2,0,52,125.561,116.27,191.322,6,12001,60.647,33.265,49,10,206,125.651,116.149,1365.179,53,85633
52,53.614,46.605,114.29,29.375,43.182,119.192,6.818,10.354,10.547,6.472,106.269,0.781,10.863,350,80,109.699,6.787,1.629,0.614,0.959,110.136,39.153,94,39,255,46.507,113.995,5904.803,101,370388,45.334,23.907,27,6,113,46.601,113.904,2430.533,39,152459,76.972,58.605,6,0,254,46.606,113.523,4126.769,61,258858,26.414,24.858,19,6,255,46.6,114.389,1416.147,21,88830
53,19.8,54.493,114.704,22.366,51.641,118.813,5.934,8.207,9.494,2.655,125.01,0.497,9.529,413,83,122.005,3.082,3.575,0.28,0.838,47.891,9.827,47,25,86,54.47,114.815,948.259,47,59481,11.418,3.04,13,3,21,54.407,114.84,226.076,11,14181,12.103,11.13,6,0,189,54.363,115.071,239.643,11,15032,29.079,10.465,27,8,79,54.624,114.386,575.769,28,36116
54,22.941,75.603,115.605,20.679,72.853,118.687,5.303,6.187,6.914,4.225,127.751,0.674,7.475,581,85,127.451,4.712,1.637,0.611,0.907,124.505,48.229,93,29,255,75.461,115.649,2856.254,112,179163,45.095,23.141,25,6,114,75.645,115.697,1034.522,40,64892,8.035,7.592,2,0,61,75.77,115.595,184.324,6,11562,47.894,28.493,28,12,202,75.622,115.536,1098.737,40,68920
55,16.357,4.129,116.087,15.716,1.894,118.56,4.419,4.924,5.258,3.961,54.199,0.832,5.568,18,121,57.031,4.213,1.328,0.753,0.942,118.559,33.225,87,47,209,4.077,116.087,1939.242,120,121642,13.095,5.079,13,2,31,4.13,116.236,214.184,13,13435,7.311,8.082,1,0,60,4.315,116.142,119.583,5,7501,25.741,21.277,10,3,182,4.68,116.22,421.034,20,26410
56,35.79,39.459,114.943,26.018,35.985,118.56,6.692,7.323,7.102,6.416,66.501,0.664,7.883,296,141,58.092,6.672,1.107,0.903,0.911,130.388,37.281,113,49,255,39.413,115.08,4666.62,122,292721,54.194,25.549,27,7,118,39.766,115.041,1939.625,52,121666,9.674,7.399,6,0,46,39.766,114.974,346.233,8,21718,52.901,31.55,28,6,219,39.68,115.08,1893.345,46,118763
57,15.942,19.153,115.927,16.608,16.54,118.434,4.924,5.303,6.482,3.131,125.347,0.726,6.49,133,86,127.093,3.152,2.07,0.483,0.945,129.701,37.534,124,56,254,19.159,115.789,2067.721,126,129701,23.722,9.629,20,6,55,19.133,116.136,378.181,22,23722,4.875,4.659,0,0,37,19.062,116.278,77.718,4,4875,30.748,17.596,23,7,221,19.051,116.128,490.191,26,30748
58,18.126,88.13,115.572,16.147,85.985,118.434,4.545,5.303,4.991,4.624,92.048,0.874,5.482,692,85,104.676,4.545,1.08,0.926,0.953,112.42,34.945,90,44,247,88.107,115.592,2037.765,105,127822,43.968,21.473,20,9,102,88.326,115.831,796.983,41,49992,6.584,5.425,2,0,36,88.295,115.749,119.343,5,7486,55.06,32.968,28,16,255,88.256,115.787,998.03,46,62603
59,32.697,82.587,115.039,22.582,79.293,118.182,6.313,6.313,6.965,5.978,52.375,0.806,7.711,629,129,39.685,6.156,1.165,0.858,0.95,141.526,41.42,107,57,255,82.647,115.119,4627.545,134,290270,48.21,23.274,68,6,107,82.619,115.173,1576.334,48,98878,22.272,17.72,9,0,109,82.583,115.041,728.24,17,45680,29.412,17.108,23,6,136,82.559,114.949,961.714,25,60325
60,8.577,13.641,116.125,11.27,11.869,117.55,3.662,3.157,3.874,2.819,151.066,0.849,4.169,95,92,144.866,3.03,1.374,0.728,0.946,40.136,8.331,37,21,73,13.751,116.095,344.24,39,21593,22.68,8.974,20,3,50,13.812,116.143,194.527,23,12202,5.749,5.93,1,0,38,13.928,116.083,49.309,4,3093,36.989,46.648,15,7,255,14.11,115.849,317.25,22,19900
61,38.485,96.055,113.382,27.896,91.414,117.424,8.207,9.217,11.177,4.384,131.356,0.621,11.45,725,97,131.424,4.782,2.549,0.392,0.899,132.104,40.383,122,37,255,95.926,113.419,5083.939,125,318898,47.565,21.542,34,6,124,95.868,113.624,1830.501,46,114821,27.857,17.548,14,0,95,96.004,113.434,1072.05,25,67246,22.447,16.969,14,4,184,95.773,113.588,863.845,17,54186
62,19.689,117.961,114.531,17.231,115.656,117.172,4.798,5.556,5.816,4.31,67.841,0.833,6.024,924,138,56.976,4.398,1.35,0.741,0.943,141.481,44.631,255,53,255,117.903,114.604,2785.567,132,174729,52.042,23.226,54,6,125,118.071,114.711,1024.638,52,64272,13.513,8.647,12,0,62,118.042,114.82,266.06,12,16689,42.964,21.151,34,9,191,118.019,114.672,845.894,39,53060
