 ,Area,X,Y,Perim,BX,BY,Width,Height,Major,Minor,Angle,Circ,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
11,4.639,75.858,128.506,9.275,73.99,129.167,3.788,1.515,3.716,1.59,1.186,0.678,3.84,73.99,0,170.538,1.515,2.338,0.428,0.957,88.141,27.07,80,48,171,75.8,128.569,408.902,80,25649,18.873,7.756,13,6,41,75.631,128.589,87.555,17,5492,4.045,3.21,3,0,25,75.669,128.603,18.764,3,1177,34.337,9.344,39,15,66,75.743,128.532,159.295,35,9992
12,3.555,82.272,128.508,7.655,80.682,129.167,2.904,1.515,2.892,1.565,173.395,0.762,3.075,80.682,0,160.821,1.515,1.848,0.541,0.961,63.22,8.625,56,47,90,82.294,128.541,224.753,62,14098,15.422,3.83,15,6,28,82.315,128.519,54.825,15,3439,2.704,2.448,1,0,16,82.408,128.568,9.613,2,603,50.839,20.215,34,20,124,82.317,128.525,180.737,47,11337
13,11.829,88.571,125.862,18.488,87.247,129.167,2.525,7.323,7.992,1.884,95.719,0.435,7.597,87.626,0,105.422,2.315,4.241,0.236,0.815,121.779,26.142,115,59,221,88.552,125.981,1440.538,120,90360,30.333,10.75,20,8,64,88.54,126.081,358.811,29,22507,25.474,14.28,14,0,88,88.539,126.064,301.34,23,18902,39.535,17.075,24,11,131,88.633,125.557,467.665,37,29335
14,31.151,93.116,126.671,22.325,89.773,129.167,7.071,5.682,7.72,5.138,23.263,0.785,8.184,90.025,5.177,38.108,5.6,1.502,0.666,0.946,189.658,33.733,255,89,255,92.999,126.701,5908.056,191,370592,45.504,15.01,54,12,90,93.213,126.795,1417.502,45,88915,10.36,7.372,4,0,47,93.162,126.942,322.718,9,20243,84.922,34.052,42,21,176,93.253,126.781,2645.403,82,165937
15,11.829,99.685,127.39,14.343,97.98,129.167,4.04,4.167,4.776,3.154,57.066,0.723,5.384,98.611,4.167,50.711,3.606,1.514,0.66,0.933,135.889,28.4,133,67,255,99.592,127.441,1607.453,132,100830,46.845,20.811,46,11,102,99.663,127.498,554.135,45,34759,13.394,12.082,5,0,69,99.607,127.645,158.434,10,9938,27.406,10.549,22,10,83,99.752,127.488,324.185,25,20335
16,3.555,105.621,128.658,8.634,103.662,129.167,3.662,1.136,3.769,1.201,177.279,0.599,3.739,103.662,0,168.311,1.136,3.139,0.319,0.963,75.148,20.897,67,37,132,105.462,128.711,267.16,74,16758,14.426,6.338,10,4,39,105.397,128.737,51.286,13,3217,2.848,2.629,1,0,19,105.326,128.743,10.123,2,635,23.457,9.613,19,10,89,105.39,128.705,83.394,21,5231
17,11.032,119.957,127.652,12.754,117.929,129.167,4.04,3.409,4.18,3.361,18.524,0.852,4.448,118.308,2.652,34.592,3.409,1.244,0.804,0.956,62.642,7.033,61,45,85,119.938,127.649,691.063,62,43348,10.396,3.077,9,3,25,119.864,127.695,114.688,10,7194,4.091,2.668,3,0,13,119.747,127.642,45.132,4,2831,28.723,5.45,29,13,45,119.885,127.646,316.867,29,19876
18,4.081,126.848,128.566,8.739,125.126,129.167,3.535,1.389,3.638,1.429,1.738,0.672,3.591,125.126,0,169.875,1.389,2.546,0.393,0.959,72.316,18.618,56,41,123,126.933,128.608,295.138,69,18513,15.645,6.649,13,4,42,126.922,128.658,63.849,14,4005,2.121,1.915,1,0,9,126.985,128.595,8.657,2,543,27.695,15.667,21,13,111,126.607,128.627,113.03,23,7090
19,7.971,52.84,127.923,11.147,51.01,129.04,3.788,2.525,3.804,2.668,6.63,0.806,4.072,51.263,2.146,29.745,2.525,1.426,0.701,0.963,145.722,23.785,130,93,213,52.754,127.946,1161.565,142,72861,45.192,21.208,25,12,106,52.898,128.075,360.23,41,22596,11.246,9.727,2,0,43,53.044,128.194,89.643,8,5623,39.812,14.536,36,15,103,52.809,127.922,317.346,36,19906
20,18.573,57.166,125.849,17.096,55.177,129.04,4.04,6.061,6.128,3.859,89.592,0.799,6.313,56.692,0.126,106.26,4.04,1.588,0.63,0.941,129.548,20.69,121,81,195,57.119,125.803,2406.062,128,150924,58.251,30.186,34,11,133,56.984,125.956,1081.87,50,67862,28.341,20.361,9,0,91,56.943,125.906,526.364,22,33017,51.11,30.404,26,15,239,56.977,125.639,949.247,41,59543
21,10.777,115.104,127.244,13.382,113.384,129.04,3.788,4.293,4.406,3.115,58.572,0.756,4.833,114.268,4.293,56.725,3.403,1.415,0.707,0.92,82.336,14.687,92,48,123,115.127,127.28,887.327,83,55659,21.231,10.266,13,5,55,114.938,127.352,228.803,19,14352,6.683,4.718,4,0,24,114.882,127.351,72.027,6,4518,30.938,9.757,25,14,92,115.022,127.238,333.415,29,20914
22,27.197,85.4,123.991,23.174,83.46,128.409,4.167,8.965,9.305,3.722,97.268,0.636,9.189,84.47,0.758,102.7,3.993,2.5,0.4,0.918,157.046,32.232,142,82,255,85.331,124.025,4271.253,151,267921,68.797,32.644,34,12,173,85.376,124.186,1871.105,67,117368,17.662,12.85,10,0,76,85.439,124.057,480.371,14,30132,63.521,30.972,39,18,200,85.381,124.04,1727.594,57,108366
23,7.461,33.001,126.647,10.364,31.313,128.283,3.283,3.157,3.772,2.519,44.771,0.873,3.965,31.313,3.662,37.235,2.589,1.498,0.668,0.944,126.184,28.978,118,79,225,32.918,126.655,941.451,119,59054,26.726,8.223,27,8,53,33.026,126.634,199.405,27,12508,31.068,17.997,15,1,89,33.032,126.48,231.8,28,14540,31.921,12.902,25,12,111,33.015,126.722,238.161,30,14939
24,39.919,22.305,122.845,28.304,19.697,128.03,5.682,10.48,10.642,4.776,78.43,0.626,10.571,22.727,11.616,82.451,5.348,2.228,0.449,0.884,129.83,37.013,113,54,250,22.114,122.974,5182.733,124,325095,44.667,22.824,27,8,127,22.136,123.147,1783.088,40,111847,16.947,12.708,7,0,82,22.2,123.21,676.524,14,42436,34.799,14.44,29,13,127,22.273,122.845,1389.156,31,87137
25,7.254,66.781,125.839,11.535,65.657,128.03,2.146,4.419,4.634,1.993,84.824,0.685,4.596,66.414,5.556,74.055,2.077,2.325,0.43,0.915,105.198,16.065,100,65,149,66.78,125.727,763.074,107,47865,34.826,11.266,27,10,68,66.767,125.786,252.62,34,15846,15.088,9.152,11,0,53,66.795,125.681,109.443,14,6865,49.255,40.638,32,15,255,66.745,125.487,357.281,36,22411
26,20.709,13.52,124.352,18.942,11.364,127.904,4.167,7.449,6.961,3.788,83.496,0.725,7.556,13.005,8.712,80.38,4.15,1.838,0.544,0.939,118.973,17.116,114,68,179,13.511,124.335,2463.805,120,154546,39.711,14.257,34,9,79,13.608,124.463,822.379,40,51585,20.42,12.035,14,0,68,13.63,124.535,422.883,19,26526,64.597,28.306,58,17,206,13.725,124.308,1337.727,61,83911
27,42.008,50.05,123.287,25.47,46.717,127.778,6.818,8.838,8.367,6.393,97.236,0.814,9.144,48.611,1.389,107.684,6.685,1.309,0.764,0.944,164.044,41.648,255,70,255,49.786,123.336,6891.116,163,432256,38.906,16.705,27,10,113,49.793,123.573,1634.364,36,102518,12.381,9.554,5,0,59,49.822,123.589,520.099,9,32624,39.55,14.228,30,11,103,50.006,123.234,1661.417,36,104215
28,29.86,70.675,124.054,22.151,67.929,127.778,5.303,7.702,7.851,4.842,84.017,0.765,7.909,70.328,9.091,73.301,4.929,1.621,0.617,0.927,141.948,32.642,147,58,254,70.611,124.121,4238.54,141,265869,55.043,32.078,20,8,191,70.583,124.413,1643.578,49,103096,11.941,10.253,4,0,68,70.694,124.38,356.548,9,22365,61.506,29.395,34,14,172,70.756,124.238,1836.543,55,115200
29,14.013,111.405,124.764,15.938,109.848,127.651,3.283,5.682,5.754,3.101,91.56,0.693,5.911,109.975,1.641,109.983,3.283,1.856,0.539,0.897,78.601,19.395,71,43,135,111.38,124.557,1101.447,75,69090,21.046,9.459,13,6,57,111.355,124.619,294.915,18,18499,8.962,6.697,3,0,48,111.325,124.717,125.593,7,7878,31.306,15.694,27,10,142,111.321,124.785,438.698,27,27518
30,10.825,76.025,125.757,12.981,73.737,127.399,4.672,3.409,4.864,2.834,23.925,0.807,5.041,73.737,4.167,22.068,3.119,1.717,0.583,0.929,96.956,22.444,91,51,171,75.961,125.659,1049.524,94,65833,28.358,13.433,20,7,73,75.927,125.751,306.967,25,19255,11.926,7.683,7,0,37,75.898,125.748,129.1,10,8098,33.462,19.4,25,11,131,75.928,125.804,362.223,27,22721
31,16.325,102.553,124.792,16.547,100.252,127.146,4.798,4.924,5.63,3.692,52.206,0.749,5.717,100.631,6.439,43.21,4.012,1.525,0.656,0.9,158.613,32.176,137,89,243,102.508,124.746,2589.334,158,162420,63.618,27.621,54,9,143,102.622,125.005,1038.555,62,65145,13.841,9.813,5,0,54,102.609,125.05,225.949,12,14173,47.935,15.172,53,13,105,102.451,124.883,782.523,48,49085
32,6.441,128.215,124.277,10.241,127.273,126.263,1.894,4.04,4.195,1.955,82.173,0.772,4.165,127.904,6.944,75.964,1.894,2.145,0.466,0.964,63.946,7.499,59,40,83,128.228,124.284,411.851,63,25834,13.874,3.359,13,6,28,128.199,124.373,89.356,14,5605,2.188,1.955,2,0,14,128.178,124.301,14.093,2,884,20.035,5.219,19,9,42,128.159,124.256,129.036,20,8094
33,32.06,106.141,121.447,26.062,103.662,126.136,5.177,9.47,9.838,4.149,71.993,0.593,10.13,104.293,12.374,67.27,4.716,2.371,0.422,0.909,139.487,30.477,138,70,255,106.082,121.299,4471.918,136,280508,49.477,22.203,61,6,136,106.011,121.419,1586.218,48,99498,11.309,8.322,5,0,56,105.971,121.409,362.558,10,22742,46.236,20.433,36,12,160,106.061,121.523,1482.307,43,92980
34,42.996,6.568,121.52,26.049,2.778,125.884,7.323,8.586,9.046,6.052,57.796,0.796,9.192,5.429,11.869,69.075,6.61,1.495,0.669,0.936,133.536,23.779,139,58,221,6.532,121.527,5741.523,136,360146,43.349,19.88,20,7,123,6.738,121.761,1863.836,42,116912,17.313,12.502,4,0,81,6.758,121.594,744.39,15,46693,38.531,16.662,29,9,170,6.822,121.565,1656.699,36,103919
35,33.798,27.584,122.39,22.957,24.495,125.884,6.439,7.449,7.788,5.526,56.75,0.806,7.972,25.884,10.732,60.593,5.901,1.409,0.71,0.949,134.866,29.751,136,64,255,27.577,122.305,4558.133,134,285916,49.496,26.85,27,8,150,27.569,122.331,1672.848,43,104932,14.392,11.213,5,0,63,27.618,122.288,486.413,11,30511,57.738,28.543,38,15,175,27.652,122.344,1951.406,50,122405
36,31.071,62.492,122.448,21.228,59.596,125.757,5.682,6.692,6.903,5.731,106.657,0.866,7.147,60.48,3.662,122.005,5.648,1.204,0.83,0.956,138.88,35.966,134,59,255,62.314,122.481,4315.206,135,270678,48.462,28.844,20,8,147,62.325,122.655,1505.79,41,94453,12.225,10.82,3,0,67,62.364,122.615,379.855,9,23827,34.795,15.253,30,10,120,62.426,122.407,1081.137,31,67816
37,34.611,17.421,120.298,24.72,15.025,125.126,4.672,9.091,9.568,4.606,92.38,0.712,9.341,17.045,4.04,103.285,4.656,2.077,0.481,0.949,136.241,30.678,131,57,255,17.346,120.519,4715.387,135,295780,49.708,27.305,27,6,177,17.452,120.805,1720.436,46,107917,19.015,15.452,2,0,106,17.541,120.737,658.126,15,41282,42.928,18.732,29,9,170,17.46,120.589,1485.75,40,93196
38,44.399,80.767,119.984,27.215,77.904,125.126,5.682,9.848,9.951,5.681,91.792,0.753,10.107,79.672,13.889,77.005,5.591,1.752,0.571,0.945,183.115,35.734,255,94,255,80.807,119.976,8130.113,182,509974,53.237,21,27,13,107,80.758,120.153,2363.656,54,148264,11.021,8.486,2,0,49,80.832,120.215,489.314,9,30693,42.903,16.827,31,10,121,80.757,120.02,1904.839,40,119484
39,11.239,33.373,122.764,12.994,31.692,124.874,3.535,4.293,4.228,3.385,113.004,0.837,4.397,31.944,4.545,129.174,3.535,1.249,0.801,0.941,107.809,25.635,90,63,201,33.26,122.908,1211.688,104,76005,23.562,8.208,20,7,47,33.299,122.959,264.816,22,16611,24.626,15.849,7,0,78,33.251,123.238,276.773,22,17361,38.193,30.545,22,13,252,33.476,122.911,429.26,30,26926
40,14.077,41.325,122.194,15.802,38.763,124.369,5.051,4.293,5.358,3.345,156.098,0.708,5.369,39.646,5.051,131.186,3.794,1.601,0.624,0.856,157.194,24.29,146,98,248,41.351,122.18,2212.811,154,138802,76.041,29.836,96,20,162,41.456,122.309,1070.424,77,67144,32.676,18.63,11,1,98,41.398,122.343,459.981,32,28853,41.867,14.862,48,15,99,41.524,122.147,589.368,41,36969
41,39.712,94.317,119.772,26.832,90.53,123.106,7.702,6.566,7.959,6.353,14.826,0.693,8.638,91.162,12.121,37.875,6.565,1.253,0.798,0.926,206.637,43.75,255,92,255,94.349,119.783,8205.966,218,514732,51.632,25.143,27,13,153,94.219,119.407,2050.407,45,128615,5.473,4.96,1,0,38,94.241,119.291,217.34,4,13633,32.763,14.848,33,6,106,94.254,119.684,1301.076,30,81612
42,25.348,117.192,118.127,21.702,115.151,122.475,3.914,8.46,8.828,3.656,85.072,0.676,8.642,116.162,15.152,78.198,3.914,2.415,0.414,0.927,156.896,45.862,255,71,255,117.107,117.925,3977.008,148,249464,74.911,34.836,33,16,185,117.262,118.093,1898.861,73,119109,8.951,6.915,4,0,60,117.288,118.063,226.89,7,14232,49.682,17.766,38,15,125,117.233,118.131,1259.355,48,78995
43,14.029,58.023,119.203,15.864,55.682,121.591,4.419,5.177,5.569,3.208,128.536,0.701,5.956,56.439,7.702,122.005,3.661,1.736,0.576,0.884,135.672,28.194,114,78,208,57.966,119.302,1903.356,136,119391,62.822,27.264,68,15,158,57.747,119.523,881.333,64,55283,5.576,4.532,4,0,34,57.725,119.51,78.228,4,4907,62.933,24.089,50,16,167,57.826,119.439,882.896,59,55381
44,36.093,100.577,116.586,25.434,97.98,121.591,5.051,9.596,9.675,4.75,84.95,0.701,9.649,99.747,17.172,83.991,4.969,2.037,0.491,0.944,147.996,27.231,143,89,255,100.621,116.62,5341.661,144,335064,45.815,19.608,20,7,100,100.634,116.847,1653.606,46,103725,20.108,14.281,4,0,72,100.684,116.896,725.753,17,45524,70.509,37.035,34,14,204,100.59,116.815,2544.903,63,159633
45,15.91,121.753,117.609,17.065,120.454,120.959,2.904,6.692,6.861,2.952,88.627,0.687,6.768,120.833,8.207,98.584,2.904,2.324,0.43,0.955,102.306,29.223,88,44,181,121.711,117.363,1627.716,102,102101,30.515,14.731,20,8,77,121.712,117.451,485.504,27,30454,7.586,5.865,2,0,38,121.671,117.533,120.698,6,7571,37.559,17.335,24,13,122,121.671,117.367,597.578,32,37484
46,38.724,46.078,116.508,24.189,42.929,120.581,6.439,8.207,8.009,6.156,94.901,0.832,8.395,44.949,16.793,77.845,6.298,1.301,0.769,0.95,173.311,39.996,176,70,255,45.946,116.707,6711.24,175,420973,43.452,20.751,27,7,101,45.905,116.795,1682.621,40,105545,13.217,11.416,4,0,67,45.976,116.932,511.793,10,32103,31.016,11.388,28,8,104,46.046,116.698,1201.07,29,75339
47,36.077,11.488,116.494,22.835,8.586,120.328,5.808,7.828,7.952,5.776,103.809,0.869,8.306,10.101,8.838,109.537,5.808,1.377,0.726,0.967,134.354,29.281,145,64,255,11.513,116.507,4847.133,134,304044,42.184,22.008,20,7,119,11.477,116.605,1521.891,37,95463,19.969,16.381,8,0,109,11.457,116.599,720.413,15,45189,33.826,14.499,27,10,120,11.42,116.501,1220.36,30,76549
48,29.716,40.038,116.812,21.437,37.121,120.328,5.556,7.197,7.504,5.042,110.479,0.813,7.862,38.258,9.091,119.859,5.361,1.488,0.672,0.952,180.029,34.664,165,79,255,40.113,116.835,5349.791,180,335574,55.458,25.144,54,10,177,40.07,117.009,1647.994,55,103373,16.028,10.984,8,0,60,39.936,117.231,476.289,14,29876,37.665,12.147,27,15,85,40.092,116.919,1119.255,36,70207
49,36.571,33.22,114.938,27.424,30.808,119.949,4.672,10.354,11.206,4.155,85.098,0.611,10.505,32.323,19.444,76.799,4.335,2.697,0.371,0.903,149.122,34.238,134,60,248,33.188,114.806,5453.591,146,342085,64.171,32.839,34,15,181,33.287,114.927,2346.837,55,147209,19.008,12.915,10,0,76,33.312,115.001,695.16,15,43605,31.63,12.306,22,10,108,33.212,114.866,1156.767,29,72560
50,21.49,29.246,116.497,18.328,27.146,119.823,4.04,6.439,6.418,4.263,84.312,0.804,6.636,28.283,15.53,68.806,4.04,1.505,0.664,0.962,154.759,28.815,134,63,246,29.275,116.455,3325.784,153,208615,74.478,42.425,27,11,198,29.381,116.64,1600.534,68,100396,25.487,19.69,5,0,105,29.472,116.684,547.727,21,34357,36.876,13.495,28,11,115,29.33,116.404,792.471,35,49709
51,26.002,75.597,115.65,21.154,73.359,119.823,4.293,7.955,7.952,4.163,85.286,0.73,8.075,75.379,17.298,80.096,4.293,1.91,0.524,0.944,162.887,31.028,159,72,255,75.608,115.677,4235.335,161,265668,73.345,37.041,27,11,177,75.606,115.907,1907.103,69,119626,17.023,13.153,6,0,76,75.554,115.905,442.62,14,27764,56.277,29.428,32,14,170,75.525,115.809,1463.304,48,91788
52,22.367,109.2,116.503,19.128,106.944,119.823,4.293,6.439,6.903,4.125,76.494,0.768,7.116,107.702,15.783,62.526,4.293,1.673,0.598,0.95,170.128,35.055,162,94,255,109.162,116.508,3805.246,167,238690,94.118,43.929,47,16,220,109.214,116.639,2105.121,91,132047,15.495,10.517,4,0,51,109.223,116.57,346.584,13,21740,32.652,12.125,26,9,90,109.317,116.632,730.329,31,45811
53,12.26,112.809,116.683,15.828,111.616,119.823,2.273,6.313,6.862,2.275,90.607,0.615,6.438,112.374,9.343,101.31,2.273,3.016,0.332,0.934,121.281,24.384,130,57,184,112.75,116.563,1486.85,124,93265,44.244,19.992,34,8,95,112.693,116.626,542.418,40,34024,17.659,12.466,7,0,61,112.645,116.603,216.495,15,13580,42.185,18.15,31,12,127,112.727,116.515,517.165,37,32440
54,40.525,70.198,115.622,25.256,67.298,119.697,5.934,8.838,9.132,5.65,83.267,0.798,9.095,69.697,18.308,76.35,5.642,1.616,0.619,0.962,139.564,37.414,108,58,255,70.256,115.693,5655.85,137,354772,56.64,31.49,20,10,178,70.175,115.917,2295.328,51,143978,13.125,10.502,4,0,70,70.141,115.991,531.912,10,33365,50.024,20.36,37,15,145,70.244,115.761,2027.227,46,127161
55,18.286,2.193,116.534,16.843,0.253,119.444,3.914,6.061,5.978,3.894,99.2,0.81,6.125,1.01,9.722,98.297,3.914,1.535,0.651,0.948,82.031,11.519,79,48,121,2.206,116.517,1500.003,82,94090,18.015,4.394,20,7,39,2.201,116.597,329.414,18,20663,7.208,4.392,6,0,36,2.219,116.799,131.81,7,8268,31.269,17.907,21,9,170,2.034,116.56,571.767,26,35865
56,13.742,64.919,115.329,14.44,62.752,117.803,4.167,5.051,5.373,3.256,124.455,0.828,5.44,63.889,11.364,111.801,3.449,1.65,0.606,0.93,147.552,35.938,152,84,251,64.867,115.299,2027.69,142,127190,69.701,26.355,47,15,140,64.839,115.359,957.84,69,60082,11.729,6.888,12,0,38,64.823,115.347,161.176,11,10110,53.861,14.133,56,21,109,64.896,115.313,740.165,53,46428
57,50.027,24.208,112.463,27.429,20.707,117.172,6.944,9.217,9.306,6.845,100.522,0.836,9.341,23.359,21.212,80.665,6.862,1.36,0.736,0.96,171.788,36.877,159,65,255,24.131,112.457,8593.983,171,539071,38.121,18.854,20,6,125,24.175,112.617,1907.055,35,119623,13.195,10.427,2,0,61,24.298,112.851,660.119,11,41407,43.505,21.422,26,8,146,24.306,112.505,2176.399,38,136518
58,9.709,126.359,115.508,12.058,124.369,117.172,4.167,3.157,4.267,2.897,150.283,0.839,4.687,124.369,12.626,152.745,3.155,1.473,0.679,0.942,82.181,18.021,66,46,141,126.403,115.407,797.876,81,50048,23.498,10.023,20,7,61,126.389,115.396,228.133,21,14310,3.343,3.036,1,0,21,126.304,115.384,32.458,3,2036,29.875,9.054,28,13,74,126.246,115.452,290.053,29,18194
59,37.129,85.102,112.268,24.898,82.071,116.414,5.808,8.207,8.65,5.465,75.474,0.753,9.093,83.081,20.96,64.502,5.591,1.583,0.632,0.941,163.219,28.532,154,88,255,85.066,112.179,6060.24,159,380138,42.68,19.937,20,7,123,85.078,112.43,1584.672,41,99401,12.958,9.723,4,0,66,85.155,112.596,481.12,11,30179,45.848,19.636,35,11,137,85.056,112.343,1702.309,41,106780
60,24.184,16.086,112.284,19.238,13.636,115.656,5.051,6.566,6.297,4.89,88.466,0.821,6.948,15.152,13.51,109.093,5.051,1.288,0.777,0.937,129.106,25.208,136,79,216,15.945,112.25,3122.346,127,195854,39.873,20.009,27,8,118,15.943,112.457,964.312,35,60488,18.672,14.13,3,0,76,16.004,112.609,451.563,15,28325,29.64,13.362,21,9,135,16.063,112.188,716.826,27,44964
61,36.221,62.029,110.813,25.613,59.217,115.53,5.303,9.596,10.017,4.604,105.334,0.694,10.026,60.606,13.636,106.837,5.185,2.176,0.46,0.92,139.238,37.833,151,48,251,61.993,110.821,5043.302,141,316349,59.35,31.182,68,9,167,62.12,111.166,2149.711,56,134844,8.798,7.67,2,0,54,62.189,111.2,318.685,7,19990,41.78,15.922,29,13,129,62.057,111.011,1513.298,39,94924
62,20.645,53.637,112.549,17.871,51.136,115.404,5.177,5.682,6.584,3.993,132.485,0.812,6.788,51.389,14.015,133.493,4.165,1.649,0.606,0.944,194.489,48.721,255,90,255,53.506,112.557,4015.253,203,251863,63.238,17.863,54,18,161,53.547,112.744,1305.555,61,81893,6.322,4.63,3,0,33,53.513,112.862,130.519,5,8187,47.758,16.27,42,20,226,53.594,112.589,985.962,45,61846
63,22.526,90.396,111.155,19.621,88.384,114.899,3.914,7.449,7.886,3.637,80.86,0.735,7.628,89.52,21.717,77.574,3.6,2.168,0.461,0.948,169.335,32.27,162,93,255,90.402,111.157,3814.493,167,239270,51.569,27.58,23,11,157,90.424,111.226,1161.661,45,72867,26.268,20,7,0,96,90.437,111.128,591.711,20,37116,36.318,15.611,30,10,119,90.412,111.165,818.106,32,51317
