 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean+AC0-DAPI,StdDev+AC0-DAPI,Mode+AC0-DAPI,Min+AC0-DAPI,Max+AC0-DAPI,XM+AC0-DAPI,YM+AC0-DAPI,IntDen+AC0-DAPI,Median+AC0-DAPI,RawIntDen+AC0-DAPI,Mean+AC0-Sox2,StdDev+AC0-Sox2,Mode+AC0-Sox2,Min+AC0-Sox2,Max+AC0-Sox2,XM+AC0-Sox2,YM+AC0-Sox2,IntDen+AC0-Sox2,Median+AC0-Sox2,RawIntDen+AC0-Sox2,Mean+AC0-Klf4,StdDev+AC0-Klf4,Mode+AC0-Klf4,Min+AC0-Klf4,Max+AC0-Klf4,XM+AC0-Klf4,YM+AC0-Klf4,IntDen+AC0-Klf4,Median+AC0-Klf4,RawIntDen+AC0-Klf4,Mean+AC0-Sox9,StdDev+AC0-Sox9,Mode+AC0-Sox9,Min+AC0-Sox9,Max+AC0-Sox9,XM+AC0-Sox9,YM+AC0-Sox9,IntDen+AC0-Sox9,Median+AC0-Sox9,RawIntDen+AC0-Sox9
11,12.993,45.682,126.961,14.239,44.066,129.167,3.157,4.924,5.129,3.225,97.941,0.805,5.423,350,0,114.775,3.157,1.59,0.629,0.967,134.805,44.127,81,49,237,45.776,127.167,1751.507,137,109866,16.566,4.841,13,3,35,45.772,126.995,215.236,16,13501,0.596,1.192,0,0,10,45.454,126.551,7.748,0,486,35.607,17.993,22,11,129,45.725,127.331,462.643,31,29020
12,5.596,48.644,128.095,9.127,47.222,129.167,2.778,2.525,2.756,2.585,177.768,0.844,3.106,374,0,153.435,2.525,1.066,0.938,0.963,139.732,32.997,146,63,232,48.64,128.196,781.902,136,49046,18.678,4.78,18,8,33,48.746,128.15,104.517,18,6556,1.746,4.347,0,0,45,48.753,127.841,9.773,0,613,27.809,11.492,26,10,71,48.767,128.131,155.612,25,9761
13,37.448,51.99,124.044,27.067,49.621,129.167,4.419,10.606,10.96,4.35,91.805,0.642,10.752,405,0,99.462,4.321,2.519,0.397,0.947,146.028,40.53,255,53,255,51.986,124.301,5468.481,143,343019,19.867,4.73,20,7,39,52.005,124.13,743.975,20,46667,0.616,1.163,0,0,14,51.832,123.413,23.052,0,1446,34.97,14.121,19,7,97,52.067,124.294,1309.573,34,82145
14,21.044,56.931,126.79,17.761,54.545,129.167,4.672,5.303,5.535,4.841,92.255,0.838,6.063,434,0,121.373,4.672,1.143,0.875,0.97,134.723,33.137,125,60,240,57.152,126.855,2835.067,129,177834,33.399,9.322,34,10,67,56.87,126.883,702.844,33,44087,0.829,1.463,0,0,17,56.79,126.477,17.441,0,1094,31.688,11.815,27,10,95,56.882,126.867,666.831,30,41828
15,37.624,61.321,124.096,29.179,58.838,129.167,5.051,11.364,11.224,4.268,86.623,0.555,11.565,471,0,100.697,4.871,2.63,0.38,0.873,177.529,34.508,155,65,255,61.275,124.037,6679.292,177,418969,12.882,3.707,13,4,30,61.337,124.095,484.659,13,30401,0.353,0.761,0,0,8,61.062,123.839,13.28,0,833,35.007,13.517,30,12,115,61.49,124.494,1317.098,32,82617
16,27.213,70.129,126.473,21.241,67.298,129.167,5.808,6.313,6.624,5.231,62.887,0.758,7.677,543,49,53.696,5.708,1.266,0.79,0.929,127.728,32.521,136,46,234,70.264,126.49,3475.912,127,218032,11.46,3.522,13,2,33,69.983,126.234,311.877,11,19563,0.418,0.988,0,0,12,69.88,126.363,11.383,0,714,18.71,11.174,17,5,186,69.908,126.204,509.162,17,31938
17,12.196,74.652,126.522,17.126,72.475,129.167,4.419,5.808,7.091,2.19,59.488,0.523,7.075,577,46,55.176,2.881,3.239,0.309,0.799,89.469,17.258,81,52,155,74.682,126.632,1091.149,87,68444,8.524,2.846,6,1,20,74.674,126.523,103.959,8,6521,0.476,0.956,0,0,9,74.384,126.274,5.803,0,364,15.464,4.007,15,4,34,74.625,126.484,188.596,15,11830
18,4.448,79.983,128.092,8.487,78.662,129.167,2.273,2.525,2.835,1.998,122.216,0.776,3.314,623,0,130.365,2.273,1.419,0.705,0.952,56.466,9.032,51,33,85,80.001,128.157,251.154,56,15754,7.065,2.054,6,2,13,79.954,128.124,31.422,7,1971,0.409,0.936,0,0,7,80.087,127.635,1.817,0,114,18.556,18.328,14,5,154,80.185,127.75,82.533,14,5177
19,14.826,83.78,126.363,16.573,82.197,129.167,3.157,6.061,6.291,3.001,92.979,0.678,6.247,654,0,104.036,3.071,2.096,0.477,0.916,63.168,12.05,55,34,105,83.814,126.532,936.541,62,58746,7.998,2.355,6,2,17,83.832,126.317,118.578,8,7438,0.515,0.994,0,0,8,83.769,126.315,7.636,0,479,17.319,4.948,15,7,40,83.762,126.334,256.781,16,16107
20,5.659,90.566,128.176,9.379,88.763,129.167,3.157,2.273,3.262,2.209,156.733,0.808,3.681,703,0,149.036,2.273,1.477,0.677,0.963,87.842,17.288,75,52,133,90.554,128.226,497.142,86,31184,11.324,4.001,13,3,23,90.683,128.095,64.088,11,4020,0.699,2.65,0,0,30,91.327,128.001,3.954,0,248,12.27,4.447,12,4,39,90.673,128.125,69.444,12,4356
21,17.648,94.439,125.866,17.909,92.803,129.167,3.283,6.818,7.407,3.034,100.518,0.691,7.271,736,0,110.323,3.037,2.442,0.41,0.952,137.855,45.791,138,44,255,94.558,126.046,2432.861,139,152605,12.088,3.196,13,4,23,94.484,125.882,213.323,12,13381,0.585,2.058,0,0,29,94.109,126.149,10.331,0,648,21.752,7.475,24,6,54,94.461,125.737,383.888,21,24080
22,8.162,101.58,127.913,11.461,99.495,129.167,3.662,3.03,3.885,2.675,147.615,0.781,4.397,788,0,140.826,3.03,1.452,0.689,0.959,139.539,30.709,150,59,212,101.608,128.006,1138.975,144,71444,12.584,3.692,13,5,29,101.43,127.926,102.716,12,6443,0.691,1.166,0,0,7,101.176,128.101,5.644,0,354,22.658,8.2,16,8,56,101.56,128.026,184.946,21,11601
23,26.305,106.159,125.334,22.072,104.04,129.167,4.798,7.449,8.256,4.057,104.074,0.679,8.512,824,0,122.276,4.392,2.035,0.491,0.917,169.124,40.614,153,55,255,106.317,125.291,4448.754,169,279055,10.999,2.951,13,4,23,106.127,125.38,289.319,11,18148,0.403,0.901,0,0,11,105.786,125.509,10.602,0,665,31.256,11.825,26,7,105,106.287,125.437,822.172,30,51572
24,32.745,111.027,126.104,23.427,107.954,129.167,6.187,7.449,7.46,5.589,90.658,0.75,8.245,857,0,117.35,6.141,1.335,0.749,0.956,170.484,32.467,169,80,255,111.107,126.217,5582.548,166,350174,23.685,9.61,13,7,55,110.89,125.956,775.589,21,48650,0.321,0.799,0,0,9,110.891,125.714,10.522,0,660,20.799,7.315,20,5,75,111.054,126.195,681.067,20,42721
25,34.371,117.854,126.308,24.036,114.646,129.167,6.818,6.944,7,6.252,81.431,0.748,8.125,927,54,57.051,6.793,1.12,0.893,0.951,176.359,32.367,153,73,255,117.819,126.369,6061.723,174,380231,27.265,9.683,27,6,57,118.056,126.318,937.147,27,58784,0.417,0.997,0,0,13,117.82,125.956,14.332,0,899,20.008,9.986,18,2,69,118.295,126.599,687.715,18,43138
26,7.923,124.709,127.796,11.639,122.727,129.167,3.662,3.157,4.192,2.406,139.619,0.735,4.753,972,0,140.389,2.813,1.742,0.574,0.935,112.692,27.022,92,63,180,124.749,127.909,892.891,109,56008,9.769,2.66,9,3,21,124.729,127.836,77.399,10,4855,0.312,0.717,0,0,5,124.839,127.775,2.471,0,155,17.545,21.732,10,4,224,125.015,127.602,139.016,14,8720
27,6.616,127.911,128.048,10.254,126.136,129.167,3.157,2.525,3.384,2.489,154.586,0.791,3.965,999,0,142.765,2.525,1.359,0.736,0.968,122.754,20.896,129,63,179,127.929,128.11,812.144,125,50943,20.735,6.336,18,8,38,128.053,128.113,137.183,20,8605,2.742,3.408,0,0,34,128.061,127.928,18.142,2,1138,25.952,18.06,16,6,87,128.118,127.675,171.698,18,10770
28,31.087,98.966,124.531,23.789,96.591,129.04,5.556,8.838,8.378,4.724,102.787,0.69,8.911,771,1,97.326,5.236,1.773,0.564,0.93,168.151,43.09,255,56,255,99.086,124.503,5227.355,167,327894,15.508,4.818,13,5,43,98.948,124.619,482.108,15,30241,0.496,1.117,0,0,18,99.431,124.929,15.416,0,967,38.275,16.546,32,10,116,99.025,124.557,1189.879,36,74637
29,15.161,9.462,124.784,16.978,7.955,128.156,3.283,6.944,6.819,2.831,76.765,0.661,7.136,66,63,76.701,3.047,2.409,0.415,0.931,184.267,38.176,187,71,255,9.483,124.754,2793.681,187,175238,15.389,3.576,13,7,28,9.466,124.832,233.314,15,14635,0.537,0.953,0,0,7,9.709,124.952,8.146,0,511,36.63,9.742,32,15,78,9.466,124.765,555.347,35,34835
30,19.816,4.03,123.227,20.896,2.525,127.904,2.904,8.838,8.919,2.829,86.992,0.57,8.911,26,80,82.674,2.904,3.153,0.317,0.94,165.663,42.887,255,60,255,4.115,123.191,3282.804,167,205919,15.465,3.061,13,7,31,4.029,123.13,306.457,15,19223,0.532,0.932,0,0,7,4.02,123.043,10.538,0,661,26.544,7.707,22,10,55,4.08,123.138,525.997,26,32994
31,15.831,15.687,123.131,21.111,13.636,127.778,4.167,8.46,8.956,2.25,71.148,0.446,8.904,117,78,71.822,2.884,3.98,0.251,0.842,194.21,42.327,255,66,255,15.8,123.188,3074.471,198,192851,16.213,4.847,13,6,33,15.587,122.96,256.67,15,16100,0.416,0.765,0,0,5,15.537,122.98,6.584,0,413,23.523,7.455,21,8,78,15.652,123.192,372.378,22,23358
32,12.786,123.418,125.347,15.075,121.212,127.778,4.924,4.167,5.538,2.94,143.899,0.707,6.082,962,12,138.366,3.223,1.884,0.531,0.902,89.222,27.32,67,45,180,123.384,125.401,1140.761,81,71556,9.763,3.123,8,3,25,123.37,125.33,124.828,9,7830,0.319,0.702,0,0,6,123.413,125.457,4.081,0,256,16.751,6.612,13,6,50,123.384,125.367,214.168,15,13434
33,22.909,89.703,123.306,20.809,88.005,127.273,3.409,8.46,8.557,3.409,96.253,0.665,8.697,700,15,103.431,3.409,2.51,0.398,0.965,153.402,57.756,255,40,255,89.816,123.322,3514.285,159,220439,11.541,3.369,13,2,28,89.713,123.186,264.402,11,16585,0.308,0.709,0,0,5,89.621,123.207,7.062,0,443,17.125,7.296,13,2,70,89.797,123.301,392.306,16,24608
34,18.844,65.55,122.645,18.955,63.636,126.389,4.293,7.071,6.57,3.652,85.735,0.659,7.231,509,78,77.905,4.192,1.799,0.556,0.896,131.234,36.131,133,44,242,65.638,122.506,2472.94,133,155119,13.997,3.364,13,5,29,65.54,122.588,263.748,14,16544,0.879,3.648,0,0,67,64.934,122.676,16.564,0,1039,28.321,28.771,19,7,255,65.459,123.011,533.665,22,33475
35,28.266,19.509,121.268,25.995,17.55,126.263,3.662,10.859,10.902,3.301,94.828,0.526,10.932,151,23,96.633,3.538,3.302,0.303,0.889,186.353,36.617,255,85,255,19.512,121.325,5267.354,183,330403,19.003,4.496,20,9,37,19.475,121.197,537.125,19,33692,0.499,0.916,0,0,8,19.552,120.579,14.109,0,885,33.101,11.831,28,7,83,19.433,121.123,935.616,31,58688
36,51.701,34.5,118.36,37.986,32.576,126.263,4.04,16.414,17.171,3.834,88.823,0.45,16.523,264,23,96.582,3.914,4.479,0.223,0.917,176.426,50.705,255,54,255,34.536,118.474,9121.32,177,572149,17.31,4.396,13,6,39,34.462,118.075,894.916,17,56135,0.58,1.064,0,0,14,34.282,117.901,29.971,0,1880,36.855,13.309,28,12,121,34.592,118.083,1905.413,34,119520
37,13.567,43.411,121.474,20.182,42.298,125.757,2.273,8.712,9.029,1.913,91.887,0.419,8.803,335,27,98.246,2.203,4.719,0.212,0.86,117.248,34.777,134,40,221,43.495,121.066,1590.682,118,99778,14.897,3.938,13,6,40,43.395,121.33,202.099,14,12677,0.7,1.424,0,0,19,43.339,121.787,9.502,0,596,25.449,8.474,19,9,59,43.424,121.214,345.26,24,21657
38,12.276,6.207,121.462,19.381,4.672,125.631,2.525,8.207,8.537,1.831,83.4,0.411,8.395,38,93,77.845,2.252,4.663,0.214,0.783,113.764,25.281,100,59,194,6.252,121.715,1396.506,112,87598,19.304,3.718,20,10,35,6.187,121.329,236.965,19,14864,1.49,2.34,0,0,27,6.122,120.529,18.286,1,1147,36.705,11.487,30,13,90,6.247,121.551,450.575,34,28263
39,22.064,75.954,121.794,19.861,73.737,125.505,4.04,7.576,7.413,3.79,89.743,0.703,7.702,596,89,79.611,4.04,1.956,0.511,0.924,125.534,36.724,150,46,234,76.086,121.889,2769.784,128,173739,10.973,3.289,11,3,37,75.957,121.627,242.114,11,15187,0.491,1.159,0,0,21,75.811,122.045,10.841,0,680,18.772,6.664,17,6,66,76.019,121.796,414.195,18,25981
40,19.147,114.794,121.422,18.851,112.879,125.252,4.167,7.071,7.113,3.427,112.018,0.677,7.597,900,31,111.448,3.853,2.076,0.482,0.915,168.837,48.397,255,59,255,114.971,121.466,3232.65,165,202773,17.801,5.244,15,6,43,114.736,121.323,340.829,17,21379,0.356,0.948,0,0,15,114.434,121.146,6.823,0,428,37.51,13.971,32,14,90,114.766,121.21,718.181,34,45049
41,28.648,23.156,118.54,28.077,21.591,125,3.283,12.121,11.951,3.052,91.666,0.457,12.145,176,129,86.424,3.233,3.916,0.255,0.906,164.126,34.109,172,66,255,23.232,118.588,4701.9,163,294934,15.977,3.355,13,6,30,23.142,118.461,457.717,16,28711,0.574,1.146,0,0,13,22.993,118.829,16.452,0,1032,90.149,33.453,101,26,255,23.213,118.2,2582.59,89,161997
42,6.568,128.514,122.853,11.326,127.399,125,1.894,4.545,4.455,1.877,90.7,0.643,4.685,1015,33,104.036,1.894,2.373,0.421,0.943,128.286,32.973,100,62,231,128.597,122.689,842.61,131,52854,9.908,3.815,9,3,27,128.49,123.096,65.076,9,4082,0.245,0.597,0,0,5,128.521,123.25,1.61,0,101,21.947,8.578,20,8,61,128.596,123.086,144.149,20,9042
43,7.493,79.119,122.217,11.461,78.03,124.369,2.273,4.419,4.602,2.073,100.403,0.717,4.563,620,38,104.421,2.165,2.22,0.45,0.93,63.062,13.12,59,37,99,79.137,122.265,472.511,61,29639,8.394,2.518,8,2,20,79.07,122.265,62.892,8,3945,0.253,0.528,0,0,2,79.154,122.352,1.897,0,119,11.84,3.302,10,3,23,79.134,122.097,88.718,11,5565
44,24.025,121.042,120.177,22.121,118.687,124.369,4.419,8.712,8.757,3.493,102.53,0.617,9.004,955,38,104.621,3.75,2.507,0.399,0.931,145.704,27.6,130,68,243,120.985,120.227,3500.527,142,219576,30.711,10.691,20,10,64,121.096,120.361,737.837,29,46282,0.394,0.875,0,0,7,120.902,119.881,9.47,0,594,43.112,16.632,28,12,104,121.068,120.404,1035.765,40,64970
45,19.832,10.82,119.606,21.45,9.217,124.242,3.283,9.091,8.917,2.832,78.727,0.542,9.402,77,111,75.217,3.147,3.149,0.318,0.92,170.346,32.841,177,80,255,10.833,119.502,3378.314,173,211910,16.642,3.734,16,7,31,10.815,119.58,330.052,16,20703,0.642,1.364,0,0,20,10.687,120.075,12.738,0,799,34.567,11.856,29,16,180,10.797,119.766,685.531,33,43001
46,28.648,39.682,119.316,23.309,37.247,124.242,4.419,8.965,8.939,4.08,77.903,0.663,9.228,305,109,73.301,4.419,2.191,0.456,0.929,180.753,48.694,255,49,255,39.759,119.201,5178.253,187,324814,14.498,3.903,13,5,28,39.601,119.223,415.342,14,26053,0.524,1.045,0,0,11,39.492,119.17,15.018,0,942,17.289,7.148,13,5,66,39.579,119.245,495.309,16,31069
47,13.248,124.39,120.231,16.32,123.106,123.358,2.652,6.692,6.748,2.5,91.209,0.625,6.768,980,46,98.584,2.652,2.699,0.37,0.937,85.27,15.112,78,52,129,124.451,120.197,1129.649,84,70859,11.392,2.879,11,5,24,124.399,120.227,150.925,11,9467,0.31,0.768,0,0,9,124.295,120.372,4.113,0,258,19.846,10.125,15,4,71,124.359,120.413,262.919,17,16492
48,24.615,57.653,118.486,22.552,55.303,122.98,4.672,8.586,8.809,3.558,105.447,0.608,8.95,441,49,106.39,3.714,2.476,0.404,0.91,181.247,51.139,255,55,255,57.765,118.426,4461.348,185,279845,12.517,3.498,13,3,32,57.567,118.587,308.115,12,19327,0.688,2.309,0,0,43,57.161,117.937,16.947,0,1063,21.377,9.606,18,5,106,57.835,118.412,526.189,20,33006
49,18.652,92.573,118.727,20.723,90.909,122.98,3.283,8.46,8.437,2.815,89.068,0.546,8.573,731,49,99.324,3.205,2.997,0.334,0.854,121.828,32.195,86,49,219,92.586,118.641,2272.387,122,142539,12.982,3.397,13,4,28,92.533,118.54,242.146,13,15189,0.403,0.824,0,0,6,92.355,118.301,7.525,0,472,26.982,8.869,23,10,64,92.59,118.659,503.28,25,31569
50,37.161,46.282,116.981,30.447,43.561,122.853,5.303,12.5,12.023,3.936,72.758,0.504,12.924,349,149,75.285,4.436,3.055,0.327,0.888,160.876,34.905,154,55,255,46.337,116.911,5978.345,162,375001,14.356,3.24,13,6,31,46.368,117.115,533.506,14,33465,0.68,1.834,0,0,38,45.986,117.692,25.284,0,1586,21.18,20.501,16,5,255,46.099,117.113,787.083,18,49371
51,38.038,71.652,118.363,24.307,68.687,122.601,6.061,8.333,8.438,5.739,97.113,0.809,8.605,560,52,104.444,5.895,1.47,0.68,0.954,177.015,47.668,211,47,255,71.712,118.404,6733.32,184,422358,14.845,4.134,13,4,32,71.688,118.472,564.657,14,35419,0.306,0.672,0,0,6,71.678,118.243,11.622,0,729,21.609,10.341,16,7,183,71.739,118.371,821.98,19,51560
52,31.024,82.918,116.097,30.78,81.313,121.97,3.662,13.005,13.656,2.892,88.512,0.411,13.035,652,57,93.888,3.662,4.721,0.212,0.83,116.91,41.158,104,35,254,82.962,115.325,3626.964,114,227507,9.719,3.46,10,2,27,82.854,115.434,301.515,9,18913,0.454,1.231,0,0,23,82.569,115.725,14.077,0,883,19.517,13.301,16,4,191,82.768,115.247,605.501,17,37981
53,19.689,109.479,118.891,18.524,106.818,121.717,4.924,6.187,6.407,3.913,109.244,0.721,6.585,846,63,122.471,4.078,1.638,0.611,0.902,152.2,28.818,142,69,239,109.539,118.815,2996.609,150,187967,17.161,4.911,13,5,38,109.55,118.888,337.879,16,21194,0.462,1.294,0,0,22,108.804,119.592,9.087,0,570,22.658,8.011,19,6,55,109.659,118.738,446.111,21,27983
54,28.871,100.998,117.022,21.006,98.611,120.833,4.672,7.828,7.915,4.644,93.422,0.822,7.929,794,66,99.162,4.672,1.704,0.587,0.963,164.957,38.085,157,64,255,101.049,116.925,4762.544,165,298738,15.561,3.934,13,6,30,101.071,116.996,449.267,15,28181,0.347,0.813,0,0,9,100.74,116.799,10.028,0,629,41.326,17.691,26,8,143,101.097,117.152,1193.147,38,74842
55,44.718,127.43,114.291,32.061,124.747,120.581,4.545,13.889,12.847,4.432,94.187,0.547,14.001,1009,68,97.253,4.545,2.899,0.345,0.953,131.587,25.876,130,52,230,127.509,114.182,5884.286,131,369101,13.255,3.421,13,4,28,127.507,114.141,592.747,13,37181,0.473,1.049,0,0,21,127.425,115.107,21.139,0,1326,26.101,16.791,14,4,94,127.777,113.169,1167.161,20,73212
56,29.876,106.27,115.636,24.006,104.167,120.454,4.293,9.47,10.062,3.78,101.569,0.651,9.769,832,69,104.216,3.923,2.662,0.376,0.952,133.108,33.204,125,50,242,106.381,115.619,3976.705,131,249445,22.404,7.913,20,6,50,106.214,115.773,669.334,21,41985,1.392,2.277,0,0,38,106.076,115.979,41.577,1,2608,19.681,13.619,15,6,209,106.195,115.717,587.981,17,36882
57,26.416,96.177,115.974,23.205,93.813,120.076,4.419,9.091,9.564,3.517,106.639,0.616,9.732,746,73,112.906,3.889,2.719,0.368,0.93,163.998,39.292,255,51,255,96.196,116.028,4332.216,161,271745,12.368,3.684,13,3,37,96.094,116.132,326.704,12,20493,0.326,0.754,0,0,7,96.012,116.118,8.625,0,541,24.727,15.033,17,6,214,96.208,115.909,653.184,22,40972
58,22.909,67.305,115.557,21.394,65.151,119.823,4.924,7.828,8.238,3.541,106.191,0.629,7.999,529,74,101.842,4.119,2.327,0.43,0.86,157.04,41.651,130,67,255,67.343,115.547,3597.631,156,225667,15.599,4.137,13,3,34,67.379,115.577,357.361,15,22416,0.793,4.062,0,0,83,66.535,117.544,18.158,0,1139,25.232,21.277,18,5,255,67.235,115.801,578.049,21,36259
59,20.326,119.01,115.933,19.478,116.793,119.697,4.419,7.576,7.931,3.263,113.046,0.673,7.986,934,75,108.435,3.446,2.431,0.411,0.928,171.027,39.177,255,58,255,119.138,115.864,3476.358,169,218060,12.992,3.546,13,3,29,118.928,116.085,264.083,13,16565,0.287,0.652,0,0,5,119.136,116.099,5.835,0,366,18.369,6.19,17,5,49,119.038,116.026,373.367,17,23420
60,48.13,29.48,113.4,30.977,26.641,119.444,5.177,12.5,12.409,4.938,93.178,0.63,12.564,232,77,95.768,5.177,2.513,0.398,0.943,130.914,39.299,140,37,255,29.57,113.68,6300.84,134,395230,26.672,9.046,20,8,58,29.635,113.695,1283.699,26,80522,0.696,1.219,0,0,13,29.389,112.857,33.479,0,2100,33.825,15.011,20,10,105,29.688,113.58,1628.003,31,102119
61,17.313,15.368,116.556,17.305,13.258,119.192,4.293,6.061,5.734,3.844,83.378,0.727,6.388,115,127,71.565,4.235,1.492,0.67,0.918,181.513,29.606,181,83,253,15.454,116.49,3142.576,180,197123,32.669,9.359,34,11,62,15.245,116.587,565.598,33,35478,0.84,1.312,0,0,9,15.155,116.669,14.539,0,912,21.723,7.199,17,7,64,15.315,116.627,376.093,21,23591
62,13.391,8.029,115.587,16.172,6.692,118.939,2.652,6.692,6.855,2.487,94.064,0.643,6.735,61,81,96.459,2.595,2.756,0.363,0.933,188.155,39.713,195,82,255,8.069,115.573,2519.666,192,158050,14.663,3.166,13,6,27,8.038,115.536,196.36,14,12317,0.471,0.867,0,0,6,7.929,115.759,6.313,0,396,30.555,10.449,24,12,98,8.122,115.586,409.173,28,25666
63,31.247,114.229,112.895,25.656,112.247,118.055,4.167,10.101,10.322,3.854,95.521,0.597,10.255,900,88,99.926,4.106,2.678,0.373,0.895,129.774,32.96,133,44,209,114.286,112.823,4055.013,133,254357,21.955,7.133,20,8,49,114.2,112.736,686.009,21,43031,2.204,4.434,0,0,58,113.924,112.244,68.854,1,4319,18.615,10.006,15,5,115,114.183,112.499,581.652,16,36485
