 ,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-Sox2,StdDev-Sox2,Mode-Sox2,Min-Sox2,Max-Sox2,XM-Sox2,YM-Sox2,IntDen-Sox2,Median-Sox2,RawIntDen-Sox2,Mean-Klf4,StdDev-Klf4,Mode-Klf4,Min-Klf4,Max-Klf4,XM-Klf4,YM-Klf4,IntDen-Klf4,Median-Klf4,RawIntDen-Klf4,Mean-Sox9,StdDev-Sox9,Mode-Sox9,Min-Sox9,Max-Sox9,XM-Sox9,YM-Sox9,IntDen-Sox9,Median-Sox9,RawIntDen-Sox9
29,22.542,53.638,121.843,21.585,51.768,125.757,3.788,8.207,8.377,3.426,81.668,0.608,8.706,414,92,70.514,3.761,2.445,0.409,0.901,122.903,41.003,102,19,249,53.533,121.833,2770.517,120,173785,135.011,48.303,169,19,239,53.679,121.935,3043.448,141,190905,6.436,4.58,4,0,33,53.696,121.992,145.09,5,9101,48.505,15.792,45,18,104,53.696,121.846,1093.412,46,68586
30,11.351,1.152,122.912,14.017,0,125.379,2.778,5.303,5.275,2.74,83.208,0.726,5.423,0,72,77.905,2.778,1.925,0.519,0.958,93.124,51.876,86,12,255,0.975,122.633,1057.032,89,66304,102.046,60.356,20,9,240,0.892,122.924,1158.313,98,72657,5.579,5.517,0,0,30,0.857,122.745,63.322,4,3972,27.223,12.906,20,7,93,1.04,122.933,309.008,24,19383
31,28.839,59.235,120.538,21.363,56.692,124.495,5.051,7.702,7.901,4.648,103.116,0.794,8.067,461,37,107.301,4.713,1.7,0.588,0.953,139.621,45.533,102,45,255,59.31,120.451,4026.604,131,252575,109.376,50.781,61,14,239,59.202,120.646,3154.342,106,197861,6.289,5.214,2,0,35,59.182,120.589,181.359,5,11376,32.227,11.139,27,10,81,59.158,120.597,929.399,30,58298
32,20.071,88.004,120.675,20.31,85.353,124.369,4.798,7.576,8.131,3.143,112.604,0.611,8.256,681,38,113.429,3.604,2.587,0.387,0.875,84.064,26.611,60,22,199,88.045,120.747,1687.26,81,105836,122.374,50.4,68,20,234,88.07,120.754,2456.2,124,154069,33.732,21.348,15,0,98,88.063,120.725,677.05,32,42469,56.17,22.039,55,17,171,87.967,120.649,1127.401,52,70718
33,36.141,78.293,120.311,23.758,74.621,123.99,6.944,7.449,8.347,5.513,130.508,0.805,8.85,597,47,132.109,5.809,1.514,0.661,0.951,123.964,41.421,106,31,255,78.344,120.381,4480.176,117,281026,121.016,55.506,169,11,243,78.351,120.505,4373.65,128,274344,11.199,8.817,1,0,48,78.253,120.513,404.757,10,25389,38.097,13.049,27,12,98,78.243,120.29,1376.881,37,86367
34,27.819,102.698,120.182,20.771,98.99,123.106,7.323,5.429,7.091,4.995,4.941,0.81,7.35,784,71,175.073,5.429,1.42,0.704,0.938,101.388,40.516,93,18,255,102.483,120.171,2820.528,95,176922,101.363,48.388,137,12,206,102.563,120.307,2819.826,108,176878,10.028,6.929,4,0,44,102.589,120.301,278.973,9,17499,44.625,14.728,41,14,117,102.714,120.197,1241.436,43,77871
35,35.758,117.404,118.523,25.569,114.899,123.106,4.924,9.47,9.695,4.696,96.113,0.687,9.591,918,50,106.049,4.897,2.065,0.484,0.921,136.586,43.574,123,51,255,117.475,118.444,4884.088,127,306362,131.612,56.051,178,15,255,117.363,118.655,4706.236,137,295206,6.16,5.151,3,0,43,117.357,118.892,220.258,5,13816,62.213,22.714,52,15,132,117.356,118.565,2224.624,60,139543
36,21.299,111.832,119.662,19.164,109.217,122.98,4.798,6.566,6.558,4.135,68.666,0.729,6.869,877,101,72.897,4.652,1.586,0.631,0.913,121.001,33.675,101,48,239,111.777,119.722,2577.186,118,161658,177.4,64.909,255,27,255,111.864,119.681,3778.4,197,237006,11.473,8.267,8,0,55,111.943,119.893,244.362,10,15328,36.435,13.292,34,12,103,111.827,119.659,776.019,34,48677
37,15.767,48.971,119.813,16.652,46.338,122.601,4.798,5.177,5.674,3.538,54.897,0.715,5.783,373,91,53.881,3.916,1.604,0.624,0.867,173.786,50.935,255,54,255,49.111,119.787,2740.051,180,171874,120.01,22.441,123,61,192,48.945,119.823,1892.181,120,118690,3.527,2.922,1,0,20,48.706,119.639,55.606,3,3488,24.765,9.609,18,9,72,48.973,119.866,390.473,23,24493
38,19.115,84.557,119.034,18.062,82.576,122.222,4.419,6.061,6.296,3.866,113.232,0.736,6.735,659,56,120.411,4.101,1.629,0.614,0.923,120.462,37.823,120,39,241,84.492,119.019,2302.597,117,144434,116.116,53.257,48,18,241,84.53,119.125,2219.522,113,139223,5.725,5.151,3,0,35,84.708,118.9,109.427,4,6864,80.362,31.849,70,18,229,84.528,119.022,1536.096,77,96354
39,24.2,32.826,118.559,20.236,30.303,122.096,5.177,6.692,6.897,4.467,110.747,0.743,7.067,250,56,108.759,4.886,1.544,0.648,0.91,82.962,28.049,72,17,188,32.837,118.606,2007.714,79,125937,124.314,58.102,188,12,247,32.852,118.771,3008.423,131,188708,13.646,11.259,3,0,82,32.977,118.763,330.243,11,20715,32.191,16.915,20,8,127,32.718,118.852,779.032,27,48866
40,47.38,123.915,117.185,31.191,120.328,121.717,8.207,9.722,9.021,6.687,72.129,0.612,9.882,972,59,100.305,7.66,1.349,0.741,0.839,130.42,46.064,103,21,255,123.817,117.373,6179.328,124,387608,126.687,54.883,171,6,239,123.716,117.321,6002.45,135,376513,7.625,6.548,2,0,64,123.786,117.296,361.266,6,22661,94.317,39.263,56,17,249,123.649,117.183,4468.777,93,280311
41,26.496,14.381,118.241,20.845,11.49,121.212,6.061,6.313,6.036,5.589,96.882,0.766,6.833,98,113,62.488,5.754,1.08,0.926,0.921,109.053,39.4,95,22,236,14.342,118.125,2889.462,104,181246,142.218,62.521,206,18,255,14.49,118.408,3768.212,144,236367,5.972,6.143,0,0,47,14.454,118.417,158.226,4,9925,37.387,17.899,22,11,138,14.309,118.357,990.601,33,62137
42,37.464,69.703,116.435,24.429,66.288,120.454,6.944,8.081,8.622,5.532,59.941,0.789,8.757,535,130,61.587,5.663,1.559,0.642,0.942,115.886,37.853,99,30,253,69.723,116.345,4341.574,111,272332,133.657,61.381,171,14,255,69.751,116.534,5007.353,146,314094,13.974,10.545,2,0,53,69.613,116.519,523.526,12,32839,42.074,16.703,39,11,141,69.668,116.472,1576.286,39,98875
43,19.944,93.335,118.064,17.379,90.909,120.454,5.051,5.303,5.332,4.762,67.928,0.83,5.704,726,71,117.699,4.818,1.12,0.893,0.945,113.612,43.158,88,33,255,93.502,118.129,2265.834,103,142128,153.761,56.393,178,23,255,93.362,118.168,3066.564,158,192355,19.89,12.68,15,0,68,93.336,118.213,396.674,18,24882,51.151,20.38,31,14,144,93.239,118.117,1020.142,47,63990
44,25.061,26.571,115.239,22.274,24.116,119.066,4.672,8.207,8.051,3.963,97.977,0.635,8.429,195,81,106.535,4.455,2.032,0.492,0.887,87.943,37.573,74,17,238,26.619,115.095,2203.947,83,138246,122.071,61.858,151,11,255,26.703,115.179,3059.23,125,191895,8.436,7.985,2,0,71,26.792,115.37,211.41,6,13261,30.244,14.774,24,9,177,26.528,115.382,757.956,27,47544
45,36.061,41.737,114.943,23.876,38.889,118.813,5.682,8.333,8.377,5.481,96.118,0.795,8.638,316,82,105.255,5.682,1.528,0.654,0.948,108.051,39.864,100,20,255,41.944,114.646,3896.468,104,244412,119.442,49.299,144,15,253,41.918,114.898,4307.219,128,270177,5.607,4.842,4,0,32,41.831,114.779,202.211,4,12684,36.035,13.724,28,12,93,41.753,114.896,1299.481,33,81512
46,28.505,108.944,114.021,24.059,105.934,118.434,6.313,8.586,9.697,3.743,121.269,0.619,9.603,851,85,118.25,3.811,2.591,0.386,0.934,98.195,34.761,83,22,241,109.099,113.876,2799.022,92,175573,115.734,55.586,158,13,247,108.99,114.2,3298.969,122,206933,16.229,12.702,4,0,77,109.049,114.041,462.595,13,29017,55.124,26.123,33,12,196,108.959,114.046,1571.28,51,98561
47,14.794,97.082,115.001,17.871,95.454,118.308,3.283,6.566,6.6,2.854,86.812,0.582,6.738,766,138,77.005,3.23,2.312,0.432,0.847,93.522,38.076,86,25,239,96.926,115.107,1383.593,85,86788,115.793,59.309,75,12,241,96.964,115.444,1713.086,120,107456,8.522,6.758,7,0,52,96.943,115.34,126.071,7,7908,39.789,14.255,42,12,112,96.971,115.139,588.65,38,36924
48,18.477,54.464,114.919,17.932,51.768,117.929,5.177,5.934,6.277,3.748,50.161,0.722,6.735,420,135,59.589,4.21,1.675,0.597,0.911,114.079,37.3,91,35,250,54.49,115.028,2107.847,111,132218,115.151,45.771,137,20,228,54.536,115.124,2127.647,123,133460,13.786,8.003,9,0,49,54.384,114.939,254.725,13,15978,51.507,18.45,44,17,139,54.515,114.925,951.702,50,59697
49,20.948,62.127,113.076,21.45,60.353,117.045,3.788,8.333,8.186,3.258,80.945,0.572,8.605,484,162,75.556,3.774,2.512,0.398,0.876,87.664,34.433,66,17,242,62.06,113.198,1836.383,81,115190,119.062,61.486,168,17,255,62.057,113.412,2494.111,118,156447,53.313,33.539,14,1,168,62.079,113.317,1116.8,50,70053,38.234,16.026,26,12,118,62.111,112.844,800.921,34,50239
50,21.219,74.688,113.65,18.272,72.475,117.045,4.293,6.566,6.563,4.116,78.989,0.799,6.686,585,148,79.114,4.293,1.594,0.627,0.944,93.237,31.071,74,18,206,74.738,113.687,1978.412,91,124099,95.403,46.475,27,13,239,74.764,113.84,2024.358,98,126981,11.802,9.936,3,0,57,74.76,113.817,250.436,9,15709,46.866,19.858,30,13,128,74.711,113.718,994.459,43,62379
51,25.476,101.626,113.714,21.228,98.99,116.414,5.682,6.187,6.218,5.217,77.072,0.71,6.835,790,101,115.145,5.654,1.192,0.839,0.909,109.454,37.666,109,30,255,101.558,113.672,2788.42,105,174908,122.349,55.941,144,15,249,101.495,113.973,3116.925,132,195514,11.785,8.609,3,0,45,101.431,114.028,300.24,10,18833,59.682,23.238,35,15,133,101.5,113.811,1520.441,58,95372
52,27.66,114.176,110.734,27.029,112.374,116.162,3.662,10.48,10.823,3.254,92.093,0.476,10.517,897,186,85.179,3.662,3.326,0.301,0.831,78.862,25.402,78,16,187,114.196,111.271,2181.293,76,136825,91.183,43.263,75,14,228,114.225,111.144,2522.09,83,158202,19.421,21.594,1,0,107,114.301,108.989,537.173,11,33695,36.907,16.526,26,10,157,114.113,110.618,1020.844,32,64034
53,30.816,47.904,112.135,21.394,45.328,115.909,5.177,7.576,7.704,5.093,88.873,0.846,7.702,373,105,100.389,5.156,1.513,0.661,0.958,90.676,37.68,96,22,248,47.929,112.039,2794.287,83,175276,133.84,61.486,164,14,255,47.938,112.164,4124.441,146,258712,12.903,10.137,2,0,83,47.917,112.083,397.615,11,24941,48.633,20.148,38,14,148,47.925,112.189,1498.679,46,94007
54,13.041,9.354,113.871,13.843,7.071,115.783,4.672,3.914,4.968,3.342,152.572,0.855,4.924,57,111,157.38,3.332,1.486,0.673,0.951,26.284,8.807,22,10,71,9.377,113.842,342.758,25,21500,17.98,4.508,20,7,37,9.415,113.854,234.478,18,14708,0.811,1.175,0,0,10,9.162,113.889,10.57,0,663,22.204,8.767,16,8,79,9.381,113.835,289.558,20,18163
55,28.871,86.06,112.298,21.542,83.46,115.656,5.303,6.944,7.207,5.101,79.533,0.782,7.389,673,162,70.017,5.303,1.413,0.708,0.923,130.291,33.587,127,48,244,86.057,112.224,3761.676,127,235957,114.755,44.926,151,15,228,86.053,112.464,3313.142,122,207822,6.413,5.142,2,0,48,86.155,112.5,185.153,5,11614,52.32,18.169,43,16,129,86.089,112.457,1510.54,50,94751
56,18.621,92.286,112.55,17.754,90.151,115.53,4.672,5.934,5.299,4.475,99.145,0.742,6.125,717,108,104.323,4.672,1.184,0.844,0.904,127.305,41.286,110,25,255,92.426,112.407,2370.479,122,148692,148.838,58.911,192,29,255,92.33,112.663,2771.442,155,173843,17.707,10.92,6,0,57,92.262,112.698,329.717,16,20682,43.897,13.759,36,14,112,92.262,112.682,817.389,43,51272
57,27.421,80.147,111.961,20.815,77.651,115.404,5.177,7.071,7.475,4.671,112.09,0.795,7.709,618,110,121.608,5.002,1.6,0.625,0.951,95.583,33.953,76,33,237,80.324,111.827,2620.947,89,164403,151.881,62.958,199,23,255,80.125,112.069,4164.679,165,261236,40.387,24.656,6,0,121,80.099,112.056,1107.442,39,69466,36.544,13.953,29,12,107,80.168,111.918,1002.048,33,62855
58,18.796,20.318,112.23,17.557,18.182,115.278,4.419,6.061,5.814,4.116,88.912,0.766,6.247,156,110,104.036,4.41,1.413,0.708,0.918,78.906,31.005,66,19,204,20.209,112.242,1483.104,75,93030,106.505,55.251,54,12,241,20.294,112.258,2001.847,101,125569,10.013,8.981,4,0,57,20.37,112.077,188.198,7,11805,34.746,15.077,25,10,101,20.253,112.14,653.089,30,40966
59,29.015,33.515,111.568,21.973,30.177,114.899,6.313,6.818,8.034,4.598,133.197,0.755,8.672,241,114,132.049,5.059,1.747,0.572,0.94,91.043,32.789,81,20,250,33.556,111.347,2641.608,87,165699,133.973,62.24,34,19,254,33.584,111.656,3887.205,148,243831,12.373,10.066,2,0,70,33.592,111.675,359.003,10,22519,33.988,18.237,30,7,134,33.534,111.729,986.153,30,61858
60,17.999,58.409,111.035,16.769,56.566,114.394,3.662,6.313,6.339,3.615,93.538,0.804,6.464,460,117,102.407,3.662,1.753,0.57,0.959,92.097,32.747,72,25,241,58.438,111.144,1657.623,89,103977,91.074,45.878,123,11,204,58.474,111.284,1639.21,97,102822,12.336,9.52,2,0,54,58.553,111.289,222.027,11,13927,41.422,16.72,31,13,107,58.377,111.23,745.553,38,46766
61,20.119,14.918,111.068,18.437,12.121,113.763,5.177,5.682,5.824,4.398,109.769,0.744,5.849,109,122,103.736,4.692,1.324,0.755,0.885,83.357,34.306,56,17,227,14.964,111.227,1677.057,78,105196,113.684,64.744,82,15,255,15.133,111.288,2287.213,105,143469,7.35,8.661,0,0,59,15.146,111.453,147.88,4,9276,39.525,20.361,19,11,146,15.145,111.203,795.197,35,49880
62,8.067,104.728,110.462,12.193,103.409,112.626,2.904,4.672,4.958,2.072,66.757,0.682,4.995,822,168,69.274,2.396,2.393,0.418,0.9,49.192,15.03,49,13,105,104.655,110.431,396.818,49,24891,50.773,21.281,33,12,105,104.694,110.594,409.571,48,25691,18.721,10.491,8,1,57,104.71,110.663,151.021,18,9473,46.437,18.969,43,17,123,104.797,110.495,374.594,42,23497
63,16.516,38.39,108.615,18.703,36.616,112.5,3.535,7.197,7.191,2.924,85.728,0.593,7.268,296,189,82.011,3.176,2.459,0.407,0.867,79.314,24.07,76,21,168,38.458,108.73,1309.955,77,82169,107.168,49.273,151,21,225,38.524,108.74,1770,109,111026,35.394,25.173,11,0,123,38.621,108.745,584.569,30,36668,30.013,14.698,18,9,123,38.461,108.795,495.691,26,31093
64,12.578,65.236,110.018,13.665,63.384,112.247,3.788,4.672,4.641,3.451,71.903,0.847,4.911,511,171,72.031,3.702,1.345,0.744,0.921,62.087,18.161,63,22,117,65.18,110.094,780.961,61,48987,45.786,18.667,54,11,102,65.265,110.209,575.912,44,36125,3.439,2.966,2,0,19,65.232,110.176,43.251,3,2713,49.152,18.155,31,18,122,65.257,110.059,618.255,45,38781
