,P7,P14,P28,P49,P70
29,0.5352249603877874,0.6554161456945153,0.2739317418005162,0.5524976704009145,0.23783503002696757
30,0.501248158886168,0.5988175038065717,0.3362858808494452,0.3360534907364283,0.31465873765515723
31,0.7293702553784197,0.6535802279281079,0.07086308858985468,0.3615310377,0.20241043450606225
32,0.5923329052475073,0.40264188617652114,0.19245294090567533,0.09462360988154271,0.39376727378659393
33,0.43593964064144214,0.6465612206080977,0.24297939939478708,0.6609658213557097,0.11986688755798044
34,0.6825555599524197,0.6867106593176551,0.24386304240716966,0.6841047593747505,0.12693329794810046
35,0.5478982525713441,0.537145849106894,0.27010959530745343,0.4808752454059716,0.6278114154742843
36,0.708955081256111,0.7398108844699531,0.359194585964846,0.6642784395510276,0.2114898637625851
37,0.6937649422620712,0.6434729161209841,0.39963114213497064,0.4199440010152558,0.365224645413482
38,0.7471085483003659,0.6527803227928707,0.1311603975371681,0.2752028638621568,0.17188519992489512
39,0.7706581326917096,0.5457970630703157,0.1470522186541124,0.5354117826309384,0.13596949789225218
40,0.6683433516393038,0.46232199620818687,0.3791877542010427,0.13398112461561856,0.4212014234773307
41,0.6326293492105808,0.6281813961121716,0.19564352911858865,0.33332342436740015,0.13950733001034804
42,0.6412924743195353,0.6299255931773531,0.14308989108224426,0.4003850261292874,0.43905788327777967
43,0.623927135328623,0.30133205976031663,0.09045867925018702,0.17436701494647097,0.09610577820155622
44,0.7933976829952311,0.5515514836435864,0.21171410734529614,0.5274908417104442,0.42120810136353054
45,0.4916582563516553,0.8124407524341656,0.1766517518277357,0.09063845805940404,0.18862557216107745
46,0.6351154628112077,0.5668886183161845,0.39782873019549675,0.4998106902086079,0.22255380190152643
47,0.8180651757673945,0.6384940167802945,0.3876873209064995,0.45092200327756854,0.256659105915876
48,0.5307083178469325,0.5072399516079107,0.34042627992174446,0.19687054191226683,0.2521164796165872
49,0.7925901821512117,0.664342076648935,0.28134347993251746,0.46242638664034036,0.4222275724721256
50,0.6320823193753787,0.7024996238850403,0.22791357624219238,0.1436882161245156,0.10188636694946664
51,0.5568502359833044,0.6074664536749381,0.0736742018811336,0.40424212775676555,0.35976732780348586
52,0.4625174637420032,0.5939665826437438,0.2687572698135044,0.6206232500788885,0.15862088232923327
53,0.6425684602807131,0.6953740581787581,0.38046454766438387,0.5095498988277994,0.1599358433075201
54,0.6351453202563919,0.4741992741036389,0.30070040301981443,0.2797374214737247,0.26612268954106666
55,0.6955083667638543,0.5446548550038893,0.2787905453781838,0.5005413232728597,0.036886391556131694
56,0.6202971446741217,0.62199452850666,0.24807189827599424,0.6115502773584633,0.21059626087266936
57,0.5436445416374937,0.713668104123622,0.22035128921295843,0.5678314332935263,0.03947661210082834
58,0.4694814269831607,0.5341239594085416,0.32650006409562793,0.3964730728699054,0.1735707272122517
59,0.6071635414389128,0.6059808130079966,0.27522545274262294,0.7397202097852709,0.4880931069550238
60,0.722070405424791,0.7101802601560827,0.4871302363489712,0.5591857763476441,0.3709122308722857
61,0.7712904090468286,0.6142180048225667,0.30681899922801514,0.33109007832543214,0.4316093088559133
62,0.7048639739885408,0.5821033934815414,0.21519245743374554,0.509034208804636,0.3655634917690206
63,0.6519254839194785,0.5977816484722959,0.5111440698322453,0.34455900011484564,0.6001250555803413
64,0.7669127632130815,0.7462615666528768,0.21302093792390914,0.2389062439230023,0.586635156702093
65,0.43154376040644116,0.6805628929553463,0.36891819956174493,0.40886142058148855,0.3180685254138589
66,0.633538735238231,0.38663911886022995,0.36286097587370675,0.3525935018371891,0.3473928930565059
67,0.45733706235097393,0.5610803797444341,0.10402766564769968,0.36046834301066966,0.4168137218755496
68,0.3524569872702076,0.6655182212635552,0.4878444850226652,0.5939475352935814,0.40234873566148643
69,0.4809340960150819,0.7854283873744271,0.44819612234483075,0.3955441208981807,0.4742174929137156
70,0.7436398865039359,0.6228223905526519,0.5121625849379157,0.30947283814758064,0.03739870441143749
71,0.7511632524062453,0.23776899684702502,0.22775286952162516,0.3902455006292362,0.39943475214593666
72,0.6811511741464912,0.5956756000998792,0.15008166840725243,0.5214638079204419,0.16412743748681066
73,0.7505243795458691,0.7073376390257174,0.33042972311038216,0.37282692405043766,0.4737828373240511
74,0.5272140042100798,0.6607988920881314,0.2911517532216456,0.44398862474406314,0.33834777593596066
75,0.5619937470540695,0.629530828347682,0.26285121376243814,0.4054060802561763,0.3892419288030081
76,0.617973444838094,0.7286881566801805,0.34029069487817104,0.08839441495053046,0.26801073218270216
77,0.5808097493505756,0.5448039715651646,0.385472070608863,0.45417545884857424,0.4315018485025432
78,0.6088838200728811,0.4041996462226546,0.23271497380848544,0.5101105900996974,0.2535810556842831
79,0.6663951758072647,0.6451052279205044,0.13505436565024764,0.6790296242922481,0.06074389353638458
80,0.6889603200840365,0.68204571572819,0.3433355763021934,0.2778271200268499,0.44101551723129906
81,0.8874643826802533,0.5186287888426309,0.3379255931177645,0.6503588964795053,0.33735380936138426
82,0.5339860874675962,0.6899480013612773,0.2631651847321269,0.13146699397421927,0.14525804289505717
83,0.2945653540810652,0.6301368344635964,0.2729134661779742,0.5817256600055151,0.403015421597642
84,0.5498649055397976,0.724463835516021,0.233519540313971,0.3805240177398515,0.32043026749235626
85,0.36737159727852203,0.6389952106958572,0.137476127399255,0.674473599205072,0.42782383056728607
86,0.4883686566577863,0.5947844278581407,0.18859314769688568,0.17301234213075456,0.34083858355838487
87,0.4164189653745904,0.585387604556007,0.33758421951687445,0.06718291060367357,0.36226776390154375
88,0.7011458809471197,0.7091220084890694,0.06079556811393007,0.2477256763474226,0.21304182105265274
89,0.5036186579395358,0.5931007267397562,0.3368500295794566,0.7075228399768532,0.483742487594052
90,0.6384885578926821,0.45828425394078964,0.36956185755991566,0.5512163894182321,0.4257853857284191
91,0.5436511788914216,0.5171590057308197,0.209764017916863,0.46625406375272954,0.312682715839533
92,0.607394820049602,0.6201505196402715,0.26065755821984277,0.6244925104540225,0.453888284245925
93,0.5838076729213378,0.5469317452898842,0.060613175642313444,0.3606277840304065,0.3497326608541214
94,0.5951154533828031,0.42397391951887164,0.4774762053003301,0.4145802060668978,0.2188324990582664
95,0.5710398000427136,0.68713024886395,0.24065310536708817,0.49498797417168977,0.31096856403966194
96,0.6861819947359714,0.42433730840825357,0.3114959116429893,0.6246572445053371,0.5072641651130663
97,0.43063222998083567,0.7241189871297241,0.4833496972158573,0.5429854429040942,0.2923187694605869
98,0.45236869410236896,0.3577328352790517,0.10887552948940711,0.3349332628402086,0.49101578278078695
99,0.5512410548779949,0.5873731032607413,0.2597813164952414,0.44902714700051266,0.19148005488193984
100,0.4377784449590235,0.4435599868611199,0.13012068175890357,0.4774650083985138,0.17573483817651778
101,0.5690894310744259,0.4932519191670067,0.3674250075518063,0.5700641035942936,0.47641547070553353
102,0.5801848508684893,0.599837045864116,0.2991102450970135,0.32924892600205236,0.1362229827559499
103,0.6113008394273364,0.4992905234276499,0.2337387633397969,0.3470577735509074,0.5078653495770367
104,0.43188317187584757,0.755013294212335,0.26819091068490736,0.33284903782209735,0.3638096861931339
105,0.597221756142034,0.5411604290002968,0.3301211567286021,0.3411645229622717,0.3781842597473311
106,0.32981499720960195,0.6553791176873788,0.21582859587378814,0.2781366390138828,0.34214219347835934
107,0.770555415636854,0.6068172602232403,0.14485963241900635,0.3914951428243501,0.07396228790838082
108,0.6136847873591009,0.30890953301179147,0.26168977822622397,0.3172095280903603,0.2722116215187096
109,0.6569515507941818,0.6616842142423086,0.10964508527803167,0.38230383871253276,0.44383258188244507
110,0.5155380670450954,0.679090987716838,0.43882646852797064,0.25304478806523995,0.31122776441540245
111,0.5744616918526441,0.7050852245857755,0.35159738676805297,0.2392342588432307,0.33112549709087774
112,0.6441885212362083,0.6439242630642141,0.024220882243228683,0.3077151697122482,0.43326915201723465
113,0.5414536495188355,0.5013204643259414,0.3522947491148907,0.24460319606356062,0.32530511663737643
114,0.5689138380429672,0.5616967521882071,0.03940654774293022,0.4061428420464497,0.37603545775517444
115,0.5285947351387895,0.5180063277454348,0.3346410165023302,0.5528105788289321,0.19984311256239606
116,0.5970173260803421,0.52944871407903,0.4410913671013649,0.39047748766557416,0.309010804470935
117,0.5493656730815577,0.6019504136634053,0.41372556526411436,0.4770200235020958,0.41738171034862204
118,0.525908059783415,0.6200695419019275,0.3523229886882529,0.4455570022821101,0.48941472639769906
119,0.7052794585159325,0.46724166935807954,0.2597096177228879,0.1936563267991152,0.5641021410129389
120,0.5915439139116598,0.5365339603722598,0.15433055452851144,0.4676729960866362,0.3178663255207332
121,0.5894094369752775,0.612651177886081,0.4057927695516582,0.3064947908014204,0.27565601035682624
122,0.7166998823142863,0.5954413498812909,0.09230780220354173,0.2614371391913289,0.35196393282997585
123,0.5168036952635185,0.6648253912425978,0.06294566081772612,0.25313443793181345,0.18241075328992248
124,0.5041096421574983,0.15877387063045775,0.3962779637211126,0.5913270360544348,0.33251385335034117
125,0.3652455620395457,0.34765474950444614,0.008905917732102956,0.3258916729670303,0.3080542601245446
126,0.6522907959752406,0.5283632786593289,0.5389260125764392,0.1610536789516874,0.1549656802436528
127,0.5825840272099645,0.6542305213754539,0.18495463763329215,0.24252902887769207,0.5332629231067167
128,0.2560253629305423,0.6277045787810503,0.27866531300468533,0.46140638018746816,0.37003197768848756
129,0.449851343634425,0.5285689684009898,0.1959601634321006,0.398399042101821,0.29071665388809537
130,0.5975493711947981,0.581850558982552,0.21878932077841196,0.3995092845093489,0.4047213785969744
131,0.5187509430683926,0.4346623614221904,0.27154345534290525,0.6236109652743901,0.45555091335736897
132,0.49897328593099843,0.648071927408946,0.21666933743364067,0.3366279450236951,0.3061355568340202
133,0.46870756322654994,0.7231203831888008,0.28082478127141713,0.3834005368770618,0.21061898778424834
134,0.30311762001729364,0.6890327395289582,0.37905009955615465,0.5772693971887942,0.19727293722512113
135,0.6136717028587447,0.6081829850345492,0.2763070615180237,0.2532686810238741,0.24250757853502794
136,0.5726605085873511,0.6040978839535943,0.11525404098610458,0.505563485629381,0.46999108398976486
137,0.6457600046618495,0.6143378189106337,0.09391937035912183,0.3742478727274363,0.24050854792992146
138,0.5142349957465612,0.2090385049154594,0.12491015400397526,0.6089239428639774,0.4876949305762778
139,0.4040582837263401,0.5093580093415951,0.37338705607113887,0.06025547165967495,0.27885678924521135
140,0.6012133528304514,0.3253852313950412,0.40179345730118926,0.3448095620699848,0.1028771479064246
141,0.47061687236170485,0.6653404511669347,0.22299111434527408,0.386993404382515,0.2539401186957989
142,0.39128024113385473,0.5829846661571643,0.3023561519113941,0.5378872377206894,0.3053205284120978
143,0.5830874265538116,0.6253220064924284,0.09636762123525562,0.24544041694300567,0.06594874088532546
144,0.49740656437538006,0.5222383676634551,0.16746480871662156,0.47657321711756023,0.39066797651447466
145,0.7362955216652793,0.7132145083351826,0.30354939089875294,0.41075874156104203,0.11015149084430939
146,0.5289055410315537,0.5914409392737695,0.17114673146575407,0.4867675256308534,0.4978913996095852
147,0.6571805911004047,0.6629574742713278,0.39703518055024845,0.3895492401160195,0.365149833518313
148,0.29334805090649735,0.5082947079887353,0.26047230080867445,0.14465765629219307,0.425876018813828
149,0.5690344262319492,0.5038904108041032,0.21597793196100054,0.5605688990773997,0.47121489194912103
150,0.45952158398916626,0.5322669799896532,0.16404802690472742,0.47003482321542145,0.24187175751823517
151,0.5840471865646462,0.6475764978748975,0.09099772888715764,0.141876605261557,0.36152016638667345
152,0.6260338110851081,0.6090653092926241,0.3424331532063588,0.17987240434954058,0.4204991612067372
153,0.6427641192900627,0.5799678231489803,0.07629058472695517,0.13714264612586624,0.3348521488989143
154,0.7259593015340711,0.6769399884177054,0.02606451518444209,0.4891464966784339,0.44442084944672244
155,0.5904830635292283,0.525895100522581,0.5047971505831604,0.29800185351698183,0.033051833684755234
156,0.5370515361971626,0.7207179288979281,0.2923125584992047,0.5416952701679388,0.4168888383096038
157,0.7016650134267987,0.6581765045443281,0.21982384633457497,0.3028218285893907,0.2680196057749535
158,0.5805659527057863,0.5933601054960843,0.26454002676303273,0.644313804313242,0.08789094323259895
159,0.5843444931326103,0.5787676418935829,0.27050397515993174,0.26128856516786947,0.289643965866379
160,0.6997970492410455,0.41238740735813106,0.20460668115907654,0.4049787459908346,0.3580224858402708
161,0.6901481887335403,0.4237646255832746,0.15248558216176036,0.4184509970137936,0.5545674779435357
162,0.5011456449803455,0.4193202417554663,0.10609534175663658,0.5532905691867345,0.26494989464687346
163,0.5675073911665438,0.4543770920715631,0.5711684163449001,0.32273429236223045,0.17250968111384019
164,0.535970058023303,0.5028790584381039,0.3935535791527982,0.49390777927087426,0.3792046352169881
165,0.4247397846354268,0.5456809523376609,0.31131657730176093,0.45361327978122834,0.24655060074522683
166,0.43008737139523456,0.5972853859299345,0.05134800117166226,0.1626718325918183,0.23649704294282206
167,0.4672979341694948,0.44224936818323257,0.23017665995872352,0.5217192530441073,0.4121076884787451
168,0.31086504255706177,0.2787495831970443,0.34284245231529686,0.22118566712493382,0.41474304812984814
169,0.6321153065721014,0.48870771674347274,0.39549610830591275,0.2842889661130728,0.20964601750340922
170,0.5841153167415395,0.6250758452216377,0.41007710315534046,0.05779068208511125,0.21133483725932556
171,0.42126217966807805,0.36413535663045926,0.3492298747440129,0.47864130285998147,0.46328419131955434
172,0.5234439028272684,0.6383715110420967,0.3319807028215023,0.12726628829264014,0.44490233967782217
173,0.5322554809185512,0.2733059322383711,0.14620719729933876,0.44631016770531123,0.2561170128086347
174,0.5732391737705852,0.6014355300736153,0.18970511587089994,0.5358158780057152,0.5755529919336723
175,0.37702386636459495,0.6192989208753206,0.11891659404159972,0.3196784199319373,0.08325220884711088
176,0.4412311852241473,0.7637160594682435,0.1684892965840546,0.10920753963816844,0.23831048052983025
177,0.42334544183282885,0.4063245922556743,0.1595596778047198,0.1682756023574217,0.1967781905903365
178,0.4408057378690476,0.3822162860514126,0.23518719925638457,0.4287043207519573,0.47735825104242374
179,0.6358621241714476,0.5392777339615155,0.6621163784768668,0.25635683340308013,0.3849850092809821
180,0.47047342674850734,0.4862728966055318,0.24612814543202777,0.2841311913492152,0.1826049264456737
181,0.6393998636153677,0.6675515444868959,0.5280015942011039,0.3534575437775557,0.2520838893336387
182,0.4588664363411954,0.5793411616060158,0.07232150313543151,0.2633594309944318,0.3814581710916197
183,0.4234485518046152,0.7195562602276047,0.10833052761488907,0.2472014471526761,0.352332490801512
184,0.5354248703001648,0.30268811402234874,0.39424592427885885,0.22687801959772835,0.24005263691198914
185,0.14272301435166226,0.5366211572146709,0.42846905531905455,0.3637212384545046,0.27069981060606235
186,0.5510017330432381,0.5685150570457185,0.27446479569331134,0.05409296341742619,0.14069746708973527
187,0.6228143474904397,0.5617645367630352,0.41561499852859624,0.35650001812390236,0.1948575871448451
188,0.6946529192475158,0.6175664040537083,0.24330405971150293,0.3856107296454136,0.47023386928272015
189,0.5973507142565342,0.3857281646093526,0.3432221187263305,0.27196170397659636,0.13430039569440647
190,0.5976439652620439,0.6325865215371861,0.21285344371345447,0.4825143858047244,0.4020723002907352
191,0.45721577122395646,0.633083825036775,0.4350174828346359,0.5022082129436942,0.1074027999258057
192,0.6015105228385941,0.6279131585339319,0.37413900821510837,0.45088231268673734,0.43966024808190113
193,0.45784460389849563,0.4972171380791637,0.38901674345038506,0.35648855966054493,0.34410333362789597
194,0.6643190508289721,0.5929715171283823,0.4814360359165286,0.45344888042983234,0.393861777837468
195,0.600697358565297,0.5383558443130763,0.21456465552721185,0.4268100374607254,0.43713792208187613
196,0.6513588063928796,0.5869284433822209,0.25134102321918733,0.1817247188485835,0.4573261619299373
197,0.4281624812434431,0.4093543474796264,0.14147698228041602,0.521383215532792,0.22290289181374734
198,0.589998862278687,0.49515801331964665,0.011229504854092298,0.4920805594561766,0.4970307497003093
199,0.3337326594636931,0.6448643023989649,0.3242211070172596,0.36931088799424994,0.22864543578598734
200,0.44536737967401463,0.43490006015850413,0.09288473635656289,0.4380304270857173,0.04613317336161488
201,0.5230288958781456,0.6870635545350362,0.46644723598006976,0.599751982840406,0.39657272365538143
202,0.555131123861851,0.35836669787070213,0.43029439160617255,0.7435551870048351,0.2534755742784829
203,0.4566952052538448,0.6295462298074943,0.2107116303115691,0.33619862198896644,0.27076111178279955
204,0.6800735472673587,0.5290864799584397,0.3869695858210485,0.47244496334176767,0.11338657106588973
205,0.4545299770922022,0.634133597415465,0.1355936364829971,0.42104056832882353,0.4564173214189559
206,0.5144323017485039,0.5560867006307951,0.22605983119664266,0.4098367309240343,0.26434248238645364
207,0.5277945760178137,0.6883284827389898,0.20850251144678297,0.37035036307069025,0.4579605383353666
208,0.6356642651289243,0.6379739229892938,0.29335902104239164,0.42588033126721214,0.294339945755905
209,0.33627375253157865,0.5496453038062535,0.2763215297875022,0.5891159386748915,0.17493460215843806
210,0.43689391107507425,0.639963437321004,0.38023229832234745,0.3812303514326225,0.21735444350617636
211,0.7618071173266431,0.564889442015671,0.3459704763909136,0.358564244941692,0.3641668875024482
212,0.7098655710957964,0.5207308930146513,0.34206268299390447,0.27440729417962534,0.1951519442652199
213,0.48726405864044586,0.6987805162936874,0.1596010881998157,0.35363237933959013,0.08003307421840648
214,0.7503946327596971,0.644298602072779,0.2202385911443356,0.33919534624100833,0.42163697560524643
215,0.5480908364935302,0.4171546832760457,0.4279377340739992,0.48016917672871673,0.16817233436246043
216,0.602304839253374,0.2677792383250596,0.3881939651880429,0.3623622346109923,0.4400709828415991
217,0.5920179587804137,0.5983673485878798,0.22299728644302141,0.24851022549533772,0.2919600645885747
218,0.6441275232822095,0.5980787693987945,0.20218398037799706,0.37465538528372155,0.5629687378091319
219,0.6058145995349756,0.5890623598832627,0.4216871103140166,0.32998372544103116,0.23132005046063708
220,0.55464087032522,0.5631319121426194,0.13756374849571693,0.1779062405788093,0.41795325873941
221,0.5656530741871763,0.3946363372165669,0.299807182464803,0.5091746563312207,0.3748977301945829
222,0.489296674697536,0.34659941620673496,0.039571431919172895,0.3943985275292468,0.19077982808269106
223,0.22535230148305788,0.4797404735975681,0.31789888628439356,0.2147274049110994,0.3048244571629536
224,0.5934826761778824,0.7065272158190342,0.2559604044918399,0.46521675273243,0.3818935875674417
225,0.5288355706683558,0.5252760728206055,0.19852565801896213,0.4509375661308214,0.2797348015354132
226,0.5964054800861756,0.5104893156570781,0.2243795741806869,0.20531193953615093,0.4308016992785523
227,0.5621485059461498,0.5904948942269643,0.19533573624856457,0.5240429437998173,0.5013658468773563
228,0.6496569056498782,0.7113002398305729,0.14339054884369623,0.27858981733777577,0.23923570657896587
229,0.6492755873382037,0.7343150800798448,0.08718327688012312,0.3130318243923617,0.29313632536167633
230,0.5476503452800582,0.7338733946586069,0.026251681692483597,0.4893400189651229,0.40750594980346394
231,0.5689474599007077,0.5594720019587986,0.26857800184834085,0.2611771411110843,0.28984662400477856
232,0.5734776068406652,0.600721905562795,0.5033258568611492,0.7041814326926377,0.42118720464325776
233,0.5303630855759743,0.7171617022545927,0.3079118802422562,0.2923439088611637,0.23577408915200956
234,0.8454851278125467,0.30540341210975863,0.39921892276606813,0.14644170505588944,0.5370228091297019
235,0.7001046549276119,0.49398606242742843,0.3978449412718705,0.5895439879978399,0.3861079741844241
236,0.6486695078189046,0.37678822720933897,0.12105333161891663,0.4438951679174951,0.27761759022932303
237,0.5915708258754401,0.4096633259081467,0.2548848555701697,0.3059287183273491,0.4427089525983982
238,0.6193368897499227,0.6652662889241409,0.15307330941977842,0.39996296499217454,0.3342067831261074
239,0.4723974507997163,0.5470782034672177,0.15410344437327836,0.12587953347877415,0.2640848244405239
240,0.6543816977332212,0.34876061187657265,0.18946445225525418,0.3073214793928256,0.3257687970270891
241,0.36027763890225867,0.6809841446730273,0.14190159773984934,0.5636009895551256,0.23154815869714315
242,0.7020435085305565,0.44871833212651746,0.07370348343189635,0.41831893761127814,0.368530948268626
243,0.4137081440936074,0.4083463608172522,0.35378401102557805,0.42379806566397143,0.4426051704044926
244,0.5962477651273462,0.31015106420999405,0.5242552399917049,0.5784456215070101,0.08369876082640704
245,0.6554564218804303,0.657715386741396,0.07665130873428241,0.33792083528221084,0.2956674936582466
246,0.6301547311236001,0.6455390028787836,0.2188663824016741,0.5799689752084141,0.28390561374404105
247,0.5221689552066187,0.4838979231239997,0.020959361259914825,0.4338828534350367,0.30316060767830333
248,0.37108692817358324,0.703951775557866,0.31765198466660094,0.2429682749676572,0.19904634752823372
249,0.46648108116813397,0.6001124402922133,0.2273943620822319,0.45620599248665505,0.08642737250859481
250,0.670008920712147,0.4551116501146695,0.06414559171901743,0.5169273814541325,0.17494654277787736
251,0.6758589074050763,0.4640974275590268,0.22827580832405026,0.49499084766641116,0.38782189104082015
252,0.42757495638305026,0.4979511033559424,0.44833897530271155,0.06157901045447977,0.09109774671478145
253,0.6371860684844102,0.44748243444556807,0.13891023502340377,0.21597328917613906,0.13622298275594996
254,0.41494209765851,0.5625003333431868,0.25061363165770667,0.3857971985944468,0.27045778681440696
255,0.5830060246955973,0.48926784718663274,0.06707133604517762,0.2590877847328145,0.05211161449365581
256,0.3366178957450832,0.40683356759365474,0.36746483106304917,0.47424771344632927,0.19472098823976283
257,0.605226161739306,0.46573966365753094,0.23256801339512234,0.5458944962172309,0.45531302067499746
258,0.3152359825652305,0.567587025574424,0.12213267939461692,0.3017578227612938,0.47319119071789206
259,0.7299713025019734,0.34880548724750615,0.16992231853051598,0.3061823208910902,0.4187408892883559
260,0.5569176059879494,0.46330209583566934,0.058051100292328,0.513144280019635,0.3913451550085084
261,0.18966932952312557,0.5490811127551568,0.36503415321782473,0.6072451459002898,0.22070123120221044
262,0.5116809174815217,0.4047774551321621,0.3857241469828438,0.4803919951075653,0.39796731828761434
263,0.5110583961731476,0.620959248239443,0.1867078312673952,0.3847466338903538,0.20421549568557623
264,0.2576743822555433,0.324298161923742,0.16099650263533824,0.5813437937597031,0.11953126910638107
265,0.6167614989526667,0.646518723924122,0.2788351962308437,0.42167911972915767,0.3895548058221606
266,0.4812559595502165,0.6895809334971739,0.3898431202479804,0.14207271839418814,0.2975784408943721
267,0.45636125323992444,0.4968774350311328,0.04791964935282633,0.44505652003086443,0.5332887265870819
268,0.49745579054289185,0.5211243393650213,0.32142231113994507,0.21960643546974778,0.3217630698259136
269,0.49120432912184847,0.41179064691432843,0.33033210641371563,0.3654632338921906,0.2559498619319017
270,0.3660713754708002,0.4905467996556774,0.301843372133307,0.33747290779158223,0.30662272176550803
271,0.6208645268368659,0.7334285822527139,0.2501829351636692,0.2919248633933309,0.16917848280924952
272,0.5745704774601346,0.48854533186470467,0.1983575472119113,0.500383254876375,0.34535116912433883
273,0.6888939135353404,0.4542192723255711,0.17368353333910344,0.34493583665786764,0.04500929836936096
274,0.7078512553764402,0.40386944157027016,0.37035391578067345,0.3315994554562109,0.24147433635922896
275,0.6065860444740226,0.4404373114196221,0.26889149981324045,0.5817122799186614,0.039558538798037834
276,0.47381700762282525,0.5023820474875743,0.11211267306043654,0.5098356389281671,0.49929305610800784
277,0.5476586794774025,0.4705620684271757,0.02624138459576308,0.4653129689603629,0.10806627806480434
278,0.6739294147176667,0.5862086126887622,0.33493248402344933,0.4269362576980856,0.3378115647677988
279,0.5097861956873437,0.6443351382646455,0.2075620801822821,0.42678364387532264,0.3152970490191477
280,0.53171767705033,0.6552199955684358,0.1174910817083341,0.3973493312472084,0.06763386522004348
281,0.6106640165787389,0.674323373449629,0.3668416022331173,0.30440483312616473,0.4087703120327564
282,0.5249247056879675,0.396530468155863,0.2905919311247178,0.5552959411854241,0.032217112276575796
283,0.40032928833881654,0.5842241647289228,0.19994835268793548,0.3362724074609585,0.18532857622163604
284,0.43851914203292053,0.24492823044145362,0.2412732167810805,0.3323277124260488,0.20154997310461237
285,0.6734693280873497,0.42238607731784766,0.2879729465269475,0.49531057556493274,0.14493162426980458
286,0.621116780673039,0.6074282390630444,0.24928971304231806,0.42226492671280697,0.14473880454829416
287,0.5505287020717887,0.6588668777794471,0.25206793350899104,0.5700714745137326,0.1275086450389468
288,0.4573420662344293,0.688398560872959,0.28215323069077464,0.3897291698374285,0.12801723304825788
289,0.6235470677257873,0.6156594888780395,0.06609155690834675,0.4453451746419338,0.3976234357662834
290,0.21966917473054623,0.43942535606276395,0.2340597684792631,0.41007303611880724,0.26590656106806
291,0.6242016993212767,0.5169870043154299,0.3005679038755214,0.4589060272625701,0.2225732391606595
292,0.5717767619137715,0.6114217334294032,0.2955323513351334,0.25748257079275894,0.45761414439520715
293,0.449770720429373,0.39321943099773055,0.23867100592282234,0.49700060096000637,0.3978833718248905
294,0.6579187869195818,0.481442987485795,0.30737704798142956,0.48324864604849554,0.38970226323439283
295,0.5735580093223959,0.19316857352716688,0.34305189414284265,0.40751452082163986,0.3382202193698542
296,0.5579277634885202,0.42173382557319405,0.3591876747466656,0.6276337655092116,0.3536312665843136
297,0.5171029220970021,0.4822318492441881,0.5319864224547298,0.321064656665252,0.37764562038703414
298,0.585966626874442,0.6076113912137642,0.23189893936242373,0.268025560807745,0.240075322624673
