,Mean-P-Myosin,StdDev-P-Myosin,Mode-P-Myosin,Min-P-Myosin,Max-P-Myosin,XM-P-Myosin,YM-P-Myosin,IntDen-P-Myosin,Median-P-Myosin,RawIntDen-P-Myosin,Mean-Vinculin,StdDev-Vinculin,Mode-Vinculin,Min-Vinculin,Max-Vinculin,XM-Vinculin,YM-Vinculin,IntDen-Vinculin,Median-Vinculin,RawIntDen-Vinculin
0,6.615,9.428,0.0,0.0,210.0,42.428,84.394,37470.139,3.0,586445.0,50.451,36.522,40.0,0.0,255.0,37.449,82.779,285789.667,42.0,4472893.0
